period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1116c484,growth1116c484,Y1155c191,growth1155c191,Y1276c32,Y1292c246,growth1292c246,Y1432c428,growth1432c428,Y1435c826,growth1435c826,Y1528c807,Y1695c752,growth1695c752,Y1766c586,growth1766c586,Y1850c222,Y1909c152,growth1909c152,Y2164c348,growth2164c348,Y2398c152,growth2398c152,Y2481c428,growth2481c428,Y260c208,Y297c36,Y2991c152,growth2991c152,Y3044c752,growth3044c752,Y3315c620,growth3315c620,Y3394c792,growth3394c792,Y3491c586,growth3491c586,Y3576c376,Y3716c68,growth3716c68,Y3745c246,growth3745c246,Y3753c484,growth3753c484,Y388c757,growth388c757,Y3916c218,Y402c251,growth402c251,Y4190c251,growth4190c251,Y4277c498,Y4282c792,growth4282c792,Y4359c440,growth4359c440,Y4462c792,growth4462c792,Y4471c218,Y448c208,growth448c208,Y4491c344,Y4772c792,growth4772c792,Y4846c36,Y4909c703,growth4909c703,Y4966c32,Y496c208,growth496c208,Y4977c251,growth4977c251,Y4990c32,Y5016c268,growth5016c268,Y609c703,growth609c703,Y633c203,Y661c757,growth661c757,Y71c233,Y892c752,growth892c752,Y915c251,growth915c251,_merge,x,r2,s,sf
201511,902131,670,4766,9014458,11,0,0,0,0,0,0,0,0,0,1,0,392120,-.0180501937866211,333957,3.022549629211426,34718320,20422,.048405647277832,58014,1.337483406066895,300357,.2618227005004883,10043,1282219,-.2755012512207031,227853,.1845912933349609,3248,12885896,.4848690032958984,1728199,-.2583198547363281,802682,.1922712326049805,42726,.1135702133178711,312378,873132,669035,.8831014633178711,1612110,-.0068559646606445,663265,-.2626914978027344,208509,-1.517500877380371,548653,.4334287643432617,398000,2498,-2.121479511260986,71129,.1090402603149414,10724640,.0670833587646484,1073312,.8939914703369141,248043,451828,.245814323425293,6844302,-.0077896118164063,29707,95990,.2763490676879883,1590,1.098612308502197,71604,.6034698486328125,269399,71909,1.347199440002441,2840087,591864,.0509614944458008,176520,21854,-.3594579696655273,443286,534975,.7861843109130859,23710672,-.1527633666992188,378481,3373,-.8633890151977539,60636,.4698848724365234,674033,1157677,.6189336776733398,46747,142815,-.0178689956665039,5301,-2.350287437438965,matched (3),9265264,.88604981,402192.13,841711.25
201512,902131,671,4766,9368968,12,0,0,0,0,0,0,0,0,0,0,1,221661,-.5704183578491211,8663,-3.651950836181641,36237352,32919,.4774370193481445,69675,.1831569671630859,351039,.1559257507324219,10485,1122069,-.133418083190918,306133,.295318603515625,22432,13972723,.0809745788574219,1944925,.1181430816650391,606813,-.2797374725341797,57593,.2985925674438477,271888,829835,521773,-.2486038208007813,801142,-.6992607116699219,939183,.3478355407714844,585120,1.031834602355957,625258,.1306982040405273,588000,5984,.873598575592041,108080,.4183759689331055,12159759,.1255874633789063,715001,-.4062204360961914,234088,476159,.0524501800537109,6811354,-.0048255920410156,42879,161475,.520106315612793,2273,.3573660850524902,65973,-.0819053649902344,462578,158148,.7881298065185547,2335590,1357862,.8303899765014648,180031,112657,1.639964103698731,261884,366464,-.3783197402954102,29610376,.2222003936767578,389091,12508,1.310565948486328,85817,.3473281860351563,1314956,546598,-.7504568099975586,56049,176698,.2128915786743164,31117,1.769858360290527,matched (3),8627905,.88604981,401887.19,841565.63
201601,902131,672,4766,11176122,01,0,0,0,0,0,0,0,0,0,0,0,279436,.231623649597168,11122,.2498636245727539,44595440,400744,2.499273300170898,36776,-.6389961242675781,314047,-.1113548278808594,23285,1294823,.1431999206542969,259201,-.1664161682128906,28094,4794392,-1.069660186767578,2034268,.0449123382568359,756232,.2201271057128906,42168,-.3117389678955078,309836,621997,319082,-.4917840957641602,967842,.189030647277832,298782,-1.145296096801758,990319,.526209831237793,582657,-.0705652236938477,679000,16980,1.042947769165039,120288,.1070175170898438,5395115,-.8126382827758789,1537352,.7655324935913086,386171,501947,.0527429580688477,5368431,-.2380552291870117,0,461666,1.050491333007813,755,-1.102138042449951,50665,-.2640104293823242,245929,204108,.2551174163818359,2619829,463729,-1.074366569519043,102015,20645,-1.696874618530273,228092,591870,.4793863296508789,29283332,-.0111064910888672,274298,1665,-2.016543388366699,77058,-.1076583862304688,740010,546931,.0006093978881836,0,136408,-.2587919235229492,35168,.1223821640014648,matched (3),9384130,.88604981,319062.13,805307.38
201602,902131,673,4766,8376598,02,1,0,0,0,0,0,0,0,0,0,0,434223,.4407854080200195,12462,.1137590408325195,26616154,9053,-3.790226936340332,23097,-.4651432037353516,351880,.1137475967407227,8223,1417045,.0901994705200195,232772,-.1075439453125,3922,2890450,-.5060348510742188,1854670,-.0924291610717773,386169,-.6720724105834961,28700,-.3847646713256836,269157,768412,247301,-.2548418045043945,1250493,.2562236785888672,371733,.2184619903564453,1535319,.4384660720825195,730630,.2263078689575195,573000,2601,-1.876140594482422,112737,-.0648317337036133,9981709,.615260124206543,699022,-.7881345748901367,224206,520485,.0362663269042969,5328880,-.0073947906494141,40564,201576,-.8286752700805664,3841,1.62677001953125,73638,.3739261627197266,101986,86274,-.8611202239990234,1414885,630687,.3075094223022461,75913,16622,-.2167463302612305,216963,284587,-.7322483062744141,26968332,-.0823554992675781,155735,4044,.8874092102050781,48395,-.4651622772216797,691561,604321,.0997829437255859,9767,60232,-.8174457550048828,94451,.9879446029663086,matched (3),8724674,.88604981,440219.69,860530.5
201603,902131,674,4766,8629064,03,0,1,0,0,0,0,0,0,0,0,0,451619,.039280891418457,365647,3.378984451293945,38534560,267609,3.386430740356445,24143,.0442924499511719,375003,.0636434555053711,26010,1540335,.0834264755249023,110392,-.7460222244262695,8227,5130606,.5738115310668945,2703783,.3769454956054688,1000166,.9516458511352539,69141,.8792505264282227,302364,718116,569740,.8345737457275391,1417352,.1252527236938477,1056632,1.044665336608887,856065,-.5841464996337891,287011,-.9343862533569336,325000,13387,1.638387680053711,92313,-.1998720169067383,10889439,.0870399475097656,1884687,.9918346405029297,239104,576527,.1022605895996094,7197047,.3005304336547852,74566,80259,-.9209070205688477,1087,-1.26231050491333,65828,-.1121158599853516,5171383,91956,.06378173828125,3136812,1051685,.5113391876220703,43299,4983,-1.204694747924805,224073,341775,.1831140518188477,30022610,.1072864532470703,211806,4709,.1522407531738281,51282,.0579433441162109,979162,664125,.0943641662597656,40162,174614,1.064373970031738,7257,-2.56611442565918,matched (3),8213305.5,.88604981,354707.03,820083.19
201604,902131,675,4766,7215816,04,0,0,1,0,0,0,0,0,0,0,0,552549,.2017030715942383,337350,-.0805473327636719,28322826,5460,-3.892078399658203,23022,-.0475444793701172,554501,.3911352157592773,13166,1251372,-.2077598571777344,239106,.7728700637817383,62439,3215838,-.4671354293823242,2695451,-.0030860900878906,798789,-.2248249053955078,38342,-.5896015167236328,310039,719592,226551,-.9222097396850586,1229439,-.1422319412231445,235130,-1.502702713012695,502964,-.5318279266357422,673250,.8525962829589844,106000,8873,-.4112710952758789,48489,-.6438484191894531,9386098,-.1485633850097656,783611,-.8776044845581055,121488,433670,-.2847375869750977,7270802,.0101957321166992,39931,71335,-.1178722381591797,407,-.9823637008666992,41712,-.4562568664550781,41443,25672,-1.275909423828125,1902151,1016174,-.0343484878540039,132651,22722,1.517301559448242,49030,291917,-.1576833724975586,23786832,-.232818603515625,197002,6045,.249755859375,33879,-.4145441055297852,872310,581955,-.1320772171020508,13735,159810,-.088592529296875,203826,3.335300445556641,matched (3),7431091.5,.88604981,545241.75,918699.06
201605,902131,676,4766,8440196,05,0,0,0,1,0,0,0,0,0,0,0,320361,-.5450935363769531,6320,-3.977401733398438,50998948,63783,2.458038330078125,13028,-.5693492889404297,741209,.2902135848999023,13877,1151513,-.0831642150878906,285402,.1769914627075195,140277,3894167,.1913919448852539,2334803,-.1436386108398438,988744,.2133388519287109,149147,1.358386039733887,352286,976124,348845,.4316568374633789,1551696,.2327899932861328,412878,.5630130767822266,727905,.3696517944335938,814984,.1910514831542969,844000,6941,-.2455663681030273,81197,.5155410766601563,11474776,.2009201049804688,917286,.1575069427490234,168204,484198,.1102094650268555,7558506,.0388069152832031,30129,116428,.4898862838745117,640,.4526548385620117,58195,.3330106735229492,183386,73020,1.045331954956055,2415796,1134999,.1105871200561523,91890,61846,1.001314163208008,82585,325365,.1084785461425781,24652210,.0357341766357422,250335,12578,.7327184677124023,36390,.0714988708496094,1026878,741362,.242095947265625,12887,189810,.1720380783081055,65553,-1.134407997131348,matched (3),8011076.5,.88604981,442996.25,861954.19
201606,902131,677,4766,9363037,06,0,0,0,0,1,0,0,0,0,0,0,557631,.5542488098144531,40592,1.859851837158203,22951528,28795,-.7952852249145508,24198,.6191692352294922,516542,-.3611259460449219,12301,1513078,.2730693817138672,292383,.0241661071777344,427683,4685062,.1848993301391602,2404340,.0293483734130859,1131011,.1344318389892578,79194,-.6330318450927734,386441,743039,429700,.2084598541259766,1651406,.0622787475585938,488541,.1682710647583008,820331,.119537353515625,698329,-.1544780731201172,483000,10282,.3929481506347656,110371,.3069696426391602,12307750,.0700778961181641,717641,-.2454500198364258,260271,518273,.0680084228515625,7800217,.0314779281616211,42076,258977,.7994661331176758,13589,3.05554723739624,28921,-.6992311477661133,271186,119710,.4943389892578125,1750043,1180172,.0390281677246094,205822,50433,-.2040023803710938,104621,400892,.2087440490722656,26563544,.0746746063232422,414141,12888,.0243473052978516,36223,-.0045995712280273,1050580,726120,-.0207729339599609,26878,160702,-.1664724349975586,38876,-.5224819183349609,matched (3),8650419,.88604981,388880.06,835432.25
201607,902131,678,4766,7115128,07,0,0,0,0,0,1,0,0,0,0,0,346555,-.4756565093994141,6111,-1.89348030090332,23868248,28823,.000971794128418,18371,-.2754974365234375,508348,-.0159902572631836,4780,1311700,-.1428213119506836,217922,-.2939281463623047,148472,3848797,-.1966190338134766,2315252,-.0377569198608398,787223,-.3623552322387695,62013,-.2445564270019531,311210,478794,360032,-.1768941879272461,1542544,-.0681943893432617,460480,-.0591535568237305,446684,-.6078567504882813,364861,-.6491737365722656,620000,8971,-.1363973617553711,91385,-.1887664794921875,10721701,-.1379585266113281,229472,-1.140188217163086,95337,506381,-.0232124328613281,4879598,-.4690885543823242,31559,135115,-.6506128311157227,4321,-1.145772933959961,20778,-.3306732177734375,252643,77410,-.4359560012817383,1541579,403100,-1.074231147766113,95473,6727,-2.01451587677002,144430,282069,-.3515405654907227,25046096,-.0588226318359375,322868,38320,1.089674949645996,26862,-.2989816665649414,1010893,747410,.0288982391357422,13327,91473,-.563507080078125,30107,-.2556190490722656,matched (3),7044053,.88604981,293741.78,795615.25
201608,902131,679,4766,9124648,08,0,0,0,0,0,0,1,0,0,0,0,389451,.1166973114013672,338584,4.014681816101074,50219372,220375,2.034157752990723,44049,.8745298385620117,394223,-.2542495727539063,15038,1510873,.1413631439208984,230987,.0582246780395508,84616,5027990,.2672595977783203,2625741,.1258440017700195,1486363,.6355752944946289,58674,-.0553474426269531,433547,738928,402221,.1108083724975586,1441182,-.0679693222045898,431117,-.0658903121948242,603438,.3007926940917969,469546,.2522497177124023,407000,20497,.8262815475463867,59956,-.4214696884155273,12135290,.1238479614257813,788020,1.233742713928223,161227,441383,-.1373767852783203,5603242,.1382818222045898,89811,184242,.3101234436035156,3460,-.2222185134887695,60313,1.065652847290039,355126,72915,-.0598211288452148,1785752,573199,.3520488739013672,131271,15153,.8120689392089844,231786,329355,.1549844741821289,30020960,.1811790466308594,519061,30890,-.2155389785766602,32994,.2056131362915039,934137,778625,.0409154891967773,13656,208127,.8221044540405273,68203,.8177309036254883,matched (3),8856358,.88604981,419547.66,850140.94
201609,902131,680,4766,7910429,09,0,0,0,0,0,0,0,1,0,0,0,461373,.1694679260253906,8061,-3.737734794616699,43887868,123168,-.5817813873291016,32991,-.2890682220458984,641092,.4862556457519531,9596,1397636,-.0779056549072266,214063,-.0760908126831055,1143,7617145,.4153814315795898,2452276,-.0683460235595703,957617,-.4396390914916992,33060,-.5736722946166992,396070,646006,297530,-.3014860153198242,2082857,.3682765960693359,267272,-.4781122207641602,374274,-.4776554107666016,458855,-.0230321884155273,341000,13571,-.4123430252075195,81022,.3011093139648438,10994841,-.0986919403076172,1316017,.5128412246704102,323797,557590,.2337112426757813,5318965,-.0520658493041992,24277,223401,.192718505859375,6755,.6690139770507813,50291,-.1817216873168945,171867,43338,-.5202646255493164,1127228,338101,-.527888298034668,260684,3626,-1.430068016052246,521188,322677,-.0204839706420898,26901460,-.1097164154052734,711391,9263,-1.204404830932617,48643,.3881816864013672,698234,737926,-.0536861419677734,8925,157767,-.2770290374755859,29495,-.8382682800292969,matched (3),8662911,.88604981,414782.53,847799.44
201610,902131,681,4766,7476922,10,0,0,0,0,0,0,0,0,1,0,0,394912,-.155543327331543,336646,3.73199462890625,31105932,191747,.442626953125,25821,-.2450466156005859,382283,-.5170116424560547,905,1272064,-.0941410064697266,139831,-.4258365631103516,197,7308111,-.0414161682128906,2441589,-.0043678283691406,642648,-.3988513946533203,48125,.3754777908325195,285363,825450,279915,-.0610294342041016,1534517,-.3055248260498047,144936,-.6119747161865234,239532,-.4463014602661133,390668,-.1608762741088867,309000,9143,-.3949470520019531,71768,-.121281623840332,9808838,-.1141414642333984,1335491,.0146894454956055,105826,517280,-.0750398635864258,6286106,.1670627593994141,39444,71818,-1.134833335876465,2149,-1.145279884338379,37351,-.2974662780761719,235914,64765,.4017353057861328,1478077,430958,.2426662445068359,110831,23060,1.849968910217285,547903,347420,.0738821029663086,24578616,-.0903034210205078,607853,2909,-1.158218860626221,26558,-.6051769256591797,596380,732585,-.0072641372680664,7071,127081,-.2162952423095703,14497,-.7102785110473633,matched (3),7240499.5,.88604981,299814,797877.06
201611,902131,682,4766,8007652,11,0,0,0,0,0,0,0,0,0,1,0,475850,.1864395141601563,22455,-2.707518577575684,23481048,69754,-1.011201858520508,62709,.8873167037963867,504378,.277165412902832,1631,1417799,.1084651947021484,160024,.1348896026611328,1240,9516186,.2640085220336914,2148450,-.1279020309448242,970268,.4119758605957031,90390,.6303319931030273,264467,808098,327554,.1571674346923828,2177881,.3501367568969727,247593,.5354938507080078,1225377,1.632316589355469,511834,.2701425552368164,395000,25165,1.012465476989746,83657,.1532859802246094,11921774,.1950817108154297,2180139,.4900894165039063,351980,576085,.107670783996582,6674219,.0599098205566406,112107,73839,.0277519226074219,3001,.3339424133300781,35823,-.0417699813842773,321353,279851,1.463491439819336,1163662,926678,.7655954360961914,109561,113141,1.590535163879395,671146,412611,.171971321105957,25580112,.0399379730224609,358663,7064,.8872017860412598,37196,.3368701934814453,1036580,535644,-.3131093978881836,85915,190925,.4070558547973633,4398,-1.192791938781738,matched (3),8169745.5,.88604981,413501,847173.19
201612,902131,683,4766,6973401,12,0,0,0,0,0,0,0,0,0,0,1,180133,-.9714069366455078,25717,.1356382369995117,19922464,41169,-.5272893905639648,14680,-1.452018737792969,411340,-.2039060592651367,2156,921793,-.4305410385131836,432675,.9946632385253906,18621,16401894,.544403076171875,2046101,-.0488109588623047,715230,-.3049688339233398,40717,-.7974882125854492,0,884845,506797,.436457633972168,1007567,-.77081298828125,83008,-1.092848777770996,322285,-1.335567474365234,731603,.3572378158569336,155000,12010,-.7397146224975586,66344,-.2318716049194336,11502900,-.0357666015625,1136868,-.6511116027832031,119687,616362,.0675792694091797,8091323,.192540168762207,60542,124285,.5206899642944336,6179,.7222108840942383,112292,1.142512321472168,329080,57299,-1.585973739624023,2057024,823765,-.1177215576171875,108331,43010,-.9672021865844727,517705,309700,-.2869014739990234,30814678,.1861763000488281,367960,3073,-.8323564529418945,24284,-.4263830184936523,1213154,708750,.2800331115722656,34521,196628,.0294332504272461,26191,1.784265518188477,matched (3),7389909,.88604981,527744,908423.44
201701,902131,684,4766,7473333,01,0,0,0,0,0,0,0,0,0,0,0,317980,.5682926177978516,558374,3.077877044677734,30017716,209833,1.628626823425293,18605,.2369441986083984,394008,-.0430488586425781,10401,1161078,.2307834625244141,259674,-.5105600357055664,233451,6695178,-.8960094451904297,2104011,.0279092788696289,767346,.0703344345092773,70752,.5525350570678711,339134,782463,243886,-.731410026550293,1542488,.4258575439453125,267723,1.171015739440918,529343,.4962005615234375,797222,.0858945846557617,204000,8072,-.3973379135131836,84697,.2442264556884766,7519686,-.4250755310058594,1269875,.1106414794921875,233637,488404,-.232691764831543,10046183,.2164011001586914,34633,221931,.5797891616821289,273,-3.119439601898193,70385,-.4671220779418945,130221,413642,1.976717948913574,1121879,837446,.0164718627929688,190150,7818,-1.70500373840332,478713,317369,.0244607925415039,29438418,-.0456905364990234,549211,5471,.5768070220947266,26991,.1056852340698242,0,685590,-.0332231521606445,17475,94739,-.7301874160766602,34983,.2894468307495117,matched (3),7444006,.88604981,396373.44,838946.5
201702,902131,685,4766,5581178,02,1,0,0,0,0,0,0,0,0,0,0,360555,.1256561279296875,5373,-4.643642425537109,20905602,6757,-3.435732841491699,29327,.455078125,288826,-.310546875,15319,1169281,.0070409774780273,435526,.5171279907226563,17010,4724177,-.34869384765625,2047309,-.0273189544677734,483163,-.4625844955444336,27863,-.9318809509277344,321700,683781,340829,.3346796035766602,1277934,-.1881513595581055,370975,.3261814117431641,302611,-.5591888427734375,1201048,.4098167419433594,284000,27598,1.229341506958008,54182,-.4467315673828125,8840737,.1618461608886719,935324,-.3057804107666016,90549,495139,.0136957168579102,7192658,-.334132194519043,54239,89189,-.9116086959838867,658,.8797330856323242,46341,-.4179534912109375,125532,352959,-.1586494445800781,1116647,949654,.1257410049438477,77604,10315,.2771701812744141,97708,197467,-.4744930267333984,26377108,-.1098041534423828,362651,15136,1.017614364624023,24824,-.0836925506591797,571585,590416,-.1494522094726563,7732,115941,.2019557952880859,13493,-.9526920318603516,matched (3),4905589.5,.88604981,398931.72,840158.25
201703,902131,686,4766,5600587,03,0,1,0,0,0,0,0,0,0,0,0,294864,-.2011299133300781,330574,4.119443893432617,40033396,197831,3.376833915710449,50207,.5376462936401367,498419,.5456161499023438,6387,1294735,.1019163131713867,597199,.3156957626342773,68958,5020235,.0607833862304688,2363325,.1435432434082031,742012,.429011344909668,62114,.8016719818115234,324560,822888,278844,-.2007284164428711,1488682,.1526460647583008,506940,.3122577667236328,798667,.9704961776733398,778258,-.4338912963867188,405000,18375,-.4067516326904297,86419,.4668588638305664,9529580,.0750312805175781,1355071,.3707160949707031,105404,621446,.2272109985351563,9521635,.2805051803588867,62170,157800,.5705709457397461,1336,.7082304954528809,54790,.16748046875,92888,445936,.2338237762451172,1448574,695256,-.3118181228637695,30466,130164,2.535196304321289,181084,419637,.7538185119628906,31509532,.1777935028076172,233904,8438,-.5843305587768555,41715,.5190496444702148,1161408,958458,.4844980239868164,14388,169283,.3784904479980469,21605,.4707546234130859,matched (3),5817709.5,.88604981,427153.53,853920.06
201704,902131,687,4766,6949288,04,0,0,1,0,0,0,0,0,0,0,0,393783,.2892856597900391,740161,.8060369491577148,37446744,77277,-.9400167465209961,55596,.1019563674926758,436264,-.1331930160522461,16214,1350864,.0424385070800781,250664,-.8681373596191406,79023,3424523,-.3825149536132813,2169286,-.0856714248657227,581160,-.2443389892578125,80049,.253666877746582,349427,849692,319297,.1354694366455078,1376343,-.0784616470336914,1866449,1.303400993347168,620836,-.2518768310546875,608584,-.2459230422973633,503000,11891,-.4352092742919922,86796,.0043535232543945,8271669,-.1415653228759766,1478917,.0874557495117188,44793,593152,-.0465984344482422,6706426,-.3505001068115234,85123,332234,.7445106506347656,1156,-.14471435546875,72125,.2748937606811523,206535,225152,-.6834001541137695,1872338,777729,.1120986938476563,145587,240338,.6132516860961914,82742,254454,-.500269889831543,24539374,-.2500114440917969,224745,15591,.6139488220214844,7076,-1.774151802062988,788712,1079871,.1192712783813477,11278,127398,-.2842559814453125,26023,.1860551834106445,matched (3),6366834.5,.88604981,307789.88,800908.19
201705,902131,688,4766,5127898,05,0,0,0,1,0,0,0,0,0,0,0,343508,-.1365900039672852,37949,-2.970623970031738,38248812,5998,-2.555970191955566,36865,-.4108486175537109,308679,-.3459453582763672,33603,1759292,.2641668319702148,411480,.4956474304199219,9854,6370253,.6206769943237305,2345122,.0779390335083008,628932,.0789966583251953,65522,-.2002525329589844,348608,941802,258273,-.2121038436889648,1674004,.1957883834838867,565654,-1.19381046295166,517680,-.1817102432250977,985558,.4820728302001953,255000,21932,.6121644973754883,102348,.1648178100585938,10606236,.2486057281494141,975404,-.4162130355834961,65106,561263,-.0552616119384766,8857355,.2781820297241211,58338,59618,-1.717881202697754,723,-.4693117141723633,81645,.1239795684814453,296019,146672,-.4285764694213867,1521261,916216,.1638736724853516,124936,43773,-1.703029632568359,76791,426895,.5174179077148438,28420868,.1468448638916016,410523,14789,-.0528106689453125,35675,1.617741584777832,582835,913058,-.1677970886230469,9086,158507,.2184820175170898,30826,.1693782806396484,matched (3),5892878,.88604981,323484.75,807069.88
201706,902131,689,4766,5207168,06,0,0,0,0,1,0,0,0,0,0,0,448831,.2674360275268555,332740,2.171117782592773,28060606,22205,1.308891296386719,38038,.0313234329223633,457364,.3931770324707031,4521,1336711,-.2746992111206055,361070,-.1306886672973633,76488,7485448,.1613216400146484,2700664,.1411609649658203,1120773,.5777511596679688,93559,.356205940246582,389361,1166948,363290,.3411836624145508,1617724,-.0341978073120117,1955823,1.240583419799805,629493,.1955575942993164,569717,-.5480680465698242,372000,7569,-1.063885688781738,172984,.5248203277587891,12739992,.1833038330078125,1211760,.2169771194458008,108114,582650,.0373973846435547,10714264,.1903276443481445,90351,255529,1.455377578735352,3341,1.53061580657959,101166,.2143821716308594,448365,422057,1.056941986083984,1560297,1056001,.1419925689697266,136325,26303,-.509333610534668,85331,447646,.0474643707275391,29586784,.0402050018310547,452593,25736,.5540075302124023,28486,-.2250375747680664,1071771,1719061,.6327333450317383,8784,207250,.26812744140625,6104,-1.619414329528809,matched (3),6399817,.88604981,332158.78,810585.5
201707,902131,690,4766,3087474,07,0,0,0,0,0,1,0,0,0,0,0,253206,-.5724430084228516,613741,.6122121810913086,29034396,24348,.092132568359375,60694,.467259407043457,321493,-.352503776550293,10467,1006482,-.2837505340576172,399014,.0999240875244141,29008,6402657,-.1562471389770508,2082709,-.2598285675048828,1209064,.0758275985717773,39574,-.8604192733764648,319982,842507,244275,-.396906852722168,1075510,-.4082250595092773,279728,-1.944748878479004,407325,-.435302734375,428630,-.2845458984375,461000,5265,-.3629798889160156,149546,-.145594596862793,9545500,-.2886753082275391,1094985,-.1013336181640625,203831,449719,-.2589635848999023,11455393,.0668849945068359,65324,196620,-.2620630264282227,1199,-1.024782180786133,72987,-.326481819152832,404759,363126,-.150390625,1523679,944612,-.1114702224731445,125085,27791,.0550289154052734,120725,190662,-.8535003662109375,27795912,-.06243896484375,434520,20901,-.2080936431884766,16469,-.5479326248168945,810678,736104,-.8481616973876953,7551,158343,-.2691621780395508,5080,-.1836328506469727,matched (3),3702107,.88604981,444099.47,862521.69
201708,902131,691,4766,8325320,08,0,0,0,0,0,0,1,0,0,0,0,539007,.7555255889892578,7280,-4.434442520141602,37243752,168565,1.934871673583984,107054,.5674886703491211,633031,.6775436401367188,16681,1640277,.4884033203125,312294,-.245051383972168,103345,7693575,.1836719512939453,3717875,.5794830322265625,1600293,.2803401947021484,95806,.8841524124145508,432924,854277,373993,.4259424209594727,1464330,.3086023330688477,338821,.1916542053222656,1209811,1.088607788085938,651323,.4184112548828125,664000,22110,1.434948921203613,302476,.7043981552124023,10541728,.0992717742919922,714509,-.4268999099731445,276774,543858,.1900653839111328,11736295,.0242252349853516,87871,87090,-.8143301010131836,1838,.4271903038024902,45647,-.4693431854248047,393628,491357,.3024206161499023,1527525,809033,-.1549348831176758,139009,43687,.4523382186889648,272687,377002,.6817483901977539,32785824,.1651077270507813,464724,49610,.8643951416015625,31655,.653416633605957,772681,856565,.1515588760375977,9907,192887,.1973409652709961,36695,1.977329254150391,matched (3),7622331,.88604981,416919.41,848846.94
201709,902131,692,4766,7478290,09,0,0,0,0,0,0,0,1,0,0,0,392208,-.317936897277832,4982,-.3792991638183594,32888740,12144,-2.630486488342285,32925,-1.179101943969727,225836,-1.030710220336914,9192,1933540,.1644878387451172,366967,.1613273620605469,16970,7665525,-.0036525726318359,2562784,-.3720579147338867,722989,-.7945480346679688,17163,-1.719569206237793,523327,850775,243606,-.4286842346191406,1680226,.1375312805175781,1676229,1.598830223083496,725924,-.5107746124267578,637978,-.0207014083862305,190000,7067,-1.140593528747559,247717,-.1997156143188477,8935269,-.1653366088867188,984136,.3201684951782227,127935,581339,.066645622253418,8941887,-.2719383239746094,116660,60896,-.3577747344970703,2171,.1665101051330566,65788,.3654994964599609,266111,421731,-.1528034210205078,820653,1014122,.2259387969970703,71452,25741,-.528965950012207,795808,356885,-.0548372268676758,29945828,-.090606689453125,408487,5057,-2.283418655395508,26509,-.1774120330810547,830299,905704,.0557823181152344,85131,175083,-.0968446731567383,23828,-.4317789077758789,matched (3),7210772,.88604981,528371.88,908788.31
201710,902131,693,4766,7208413,10,0,0,0,0,0,0,0,0,1,0,0,445024,.1263360977172852,627014,4.835137367248535,30911552,7097,-.5371627807617188,91977,1.02730655670166,816413,1.285111427307129,3437,1787403,-.0785884857177734,227135,-.4797277450561523,28008,11310351,.3889846801757813,2529540,-.013056755065918,556604,-.2615394592285156,73635,1.456364631652832,365094,1019911,156547,-.4421958923339844,1191439,-.3437671661376953,266463,-1.839066505432129,1544164,.7547931671142578,393360,-.4835786819458008,418000,6908,-.0227565765380859,96900,-.9386072158813477,9339070,.0442008972167969,955138,-.0299081802368164,309962,609800,.0477972030639648,13524679,.4137687683105469,35768,134141,.7897233963012695,10436,1.570073127746582,96469,.3827848434448242,128252,585638,.3283348083496094,754247,877928,-.1442136764526367,58057,42751,.5073080062866211,726163,385922,.0782222747802734,29158004,-.0266609191894531,349741,7744,.4261445999145508,17143,-.4358949661254883,814477,727458,-.2191562652587891,20541,193560,.1003274917602539,46284,.6639347076416016,matched (3),6375751,.88604981,454502.44,867923.88
201711,902131,694,4766,7223150,11,0,0,0,0,0,0,0,0,0,1,0,505330,.1270837783813477,24976,-3.223053932189941,33499916,224727,3.45521354675293,15999,-1.749011993408203,396944,-.721125602722168,7215,1614307,-.1018581390380859,184232,-.2093486785888672,392,17704920,.4481258392333984,2428005,-.0409679412841797,1282599,.8347892761230469,63771,-.1438217163085938,255524,884654,472552,1.104790687561035,3328614,1.02739429473877,1892583,1.96046257019043,1082425,-.3552789688110352,537639,.3124618530273438,538000,31012,1.501694679260254,202752,.7383041381835938,10457926,.1131534576416016,1150983,.1865158081054688,466324,634491,.0396919250488281,15307774,.1238441467285156,142027,118367,-.1251010894775391,5368,-.6648054122924805,65590,-.385798454284668,202430,721106,.2080841064453125,1048974,1008635,.1387882232666016,103749,80537,.6333236694335938,892983,437279,.1249361038208008,36212240,.2166671752929688,462004,7429,-.0415267944335938,24194,.3445148468017578,953505,873162,.1825647354125977,85372,223958,.1458711624145508,54235,.1585302352905273,matched (3),7009969.5,.88604981,424304.28,852498.38
