period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1365c757,growth1365c757,Y1430c818,Y1452c818,Y1456c191,growth1456c191,Y1811c792,growth1811c792,Y2212c792,growth2212c792,Y2220c498,Y2275c807,growth2275c807,Y2292c124,Y2426c807,growth2426c807,Y2558c440,growth2558c440,Y2570c484,growth2570c484,Y2631c440,growth2631c440,Y2690c688,growth2690c688,Y2716c372,growth2716c372,Y2876c246,growth2876c246,Y291c36,Y2922c757,growth2922c757,Y2932c826,growth2932c826,Y3088c620,growth3088c620,Y3089c428,growth3089c428,Y3304c705,growth3304c705,Y3316c348,growth3316c348,Y3397c826,growth3397c826,Y3434c586,growth3434c586,Y3687c818,Y3695c818,Y3750c818,Y3760c428,growth3760c428,Y4041c484,growth4041c484,Y4186c268,growth4186c268,Y4193c218,Y4241c554,Y425c826,growth425c826,Y4288c642,Y4339c268,growth4339c268,Y4387c792,growth4387c792,Y439c705,growth439c705,Y4417c124,growth4417c124,Y4463c792,growth4463c792,Y4474c620,growth4474c620,Y4760c792,growth4760c792,Y4774c440,Y4934c818,Y4959c705,growth4959c705,Y4984c600,growth4984c600,Y5039c792,growth5039c792,Y604c586,growth604c586,Y609c222,growth609c222,Y983c792,growth983c792,_merge,x,r2,s,sf
201709,902212,692,4771,12081957,09,0,0,0,0,0,0,0,1,0,0,0,125991,.0372686386108398,1932812,127633,73234,.0115499496459961,1600058,.017298698425293,137870,-1.979788780212402,1640,57373,2.010172843933106,5525,75967,.6214694976806641,145465,.3851690292358398,42476,1.416892051696777,29647,-1.045531272888184,101616,.6914949417114258,76678,.2295446395874023,30310,.481938362121582,128524,2992495,-.4365167617797852,19883756,-.0205669403076172,835059,.1482734680175781,484791,.4625511169433594,174334,1.183180809020996,78797,-.2621288299560547,16867036,-.1811981201171875,671681,-.5900793075561523,66540,583808,871444,5804,.670659065246582,1459631,-.368708610534668,12412,-.6706180572509766,628075,292,343331,.3870477676391602,202198,635130,-.2795772552490234,830608,.1649675369262695,34247,.2324790954589844,2037360,.0304222106933594,16232,-.5826530456542969,2302038,.0855007171630859,1889745,.0797491073608398,296579,3060352,926333,.3235101699829102,3653,-2.152850151062012,51497,-.4265947341918945,7756,-.7291717529296875,401505,.1334085464477539,598789,.0593061447143555,matched (3),12118514,.88550168,888372.06,2023749.5
201710,902212,693,4771,12558230,10,0,0,0,0,0,0,0,0,1,0,0,1648761,2.571568489074707,2121121,82495,21061,-1.246236801147461,2032525,.2392396926879883,589624,1.453173637390137,1385,55487,-.0334243774414063,31666,147601,.6642141342163086,160828,.1003999710083008,443519,2.34580135345459,90951,1.120960235595703,142734,.3397817611694336,33729,-.8212566375732422,31085,.0252475738525391,135185,3798855,.2385921478271484,20007188,.0061874389648438,966165,.1458320617675781,405775,-.1779193878173828,100920,-.5466451644897461,97375,.2116937637329102,1482685,-2.431506156921387,476513,-.3432884216308594,134310,506838,1234808,5220,-.1060495376586914,2501468,.5386943817138672,23302,.6298751831054688,765698,1261,514579,.4046535491943359,285408,545212,-.1526546478271484,479667,-.5490655899047852,81645,.8687820434570313,2803497,.3192129135131836,28966,.5791378021240234,2570996,.1104984283447266,2078954,.095423698425293,346798,3516286,1045539,.1210546493530273,20840,1.741325378417969,63500,.2095165252685547,20895,.9910440444946289,482997,.1847906112670898,929111,.4393186569213867,matched (3),10808048,.88550168,1047191.8,2098325
201711,902212,694,4771,13395260,11,0,0,0,0,0,0,0,0,0,1,0,388549,-1.44536018371582,1204014,91264,57234,.999725341796875,1606175,-.2354240417480469,439276,-.2943572998046875,2412,161315,1.067210197448731,14586,181159,.2048616409301758,217666,.3026266098022461,51222,-2.158571243286133,159733,.5631828308105469,155101,.0830936431884766,98000,1.066609382629395,56442,.5964879989624023,141815,4818830,.2378311157226563,24125736,.1871871948242188,935164,-.0326128005981445,554556,.3123693466186523,123519,.2020673751831055,105420,.0793828964233398,1487384,.0031642913818359,534717,.1152429580688477,91752,203760,756512,8878,.5310783386230469,1561753,-.4710693359375,13214,-.5672626495361328,541343,18497,317501,-.4828681945800781,162111,679254,.2198200225830078,975497,.7098550796508789,41632,-.6735115051269531,2865447,.0218563079833984,37245,.2513952255249023,2846143,.1016712188720703,1667952,-.2202682495117188,536771,3276967,1067350,.0206460952758789,37072,.5759878158569336,188288,1.086933135986328,34506,.5016231536865234,556445,.1415576934814453,466607,-.6887407302856445,matched (3),13576141,.88550168,1081530.4,2115671.3
201712,902212,695,4771,14928607,12,0,0,0,0,0,0,0,0,0,0,1,170033,-.8264265060424805,2001379,115183,86550,.41357421875,2358186,.3840370178222656,948378,.7696256637573242,2109,139234,-.1472034454345703,25815,267070,.3881359100341797,158330,-.3182802200317383,44550,-.139556884765625,93413,-.536473274230957,143953,-.074589729309082,101270,.0328226089477539,19936,-1.040685653686523,160241,3381828,-.3541145324707031,21161180,-.1311092376708984,1050794,.1165800094604492,391439,-.3483381271362305,239418,.6618156433105469,139101,.2772483825683594,1820172,.2019119262695313,748360,.336146354675293,112687,501658,1115579,9245,.0405063629150391,1618247,.0355348587036133,17753,.2952775955200195,808527,33523,466845,.3855171203613281,266828,984126,.3707590103149414,666869,-.3803539276123047,48763,.1581029891967773,2256865,-.2387475967407227,33954,-.0925111770629883,2230694,-.2436513900756836,2558145,.4276857376098633,822352,4432165,759689,-.3400249481201172,54019,.3764734268188477,293571,.4441471099853516,9070,-1.336161613464356,351661,-.4589004516601563,641225,.3178930282592773,matched (3),16169124,.88550168,983430.75,2067242.9
201801,902212,696,4771,13137016,01,0,0,0,0,0,0,0,0,0,0,0,111892,-.4184589385986328,1773972,33295,110437,.2437229156494141,1927757,-.2015352249145508,764123,-.2160243988037109,496,176563,.2375221252441406,5649,244552,-.0880823135375977,127743,-.2146615982055664,36947,-.1871280670166016,54605,-.5369052886962891,43408,-1.198843002319336,63886,-.4606895446777344,17912,-.1070566177368164,136346,4112456,.1956043243408203,22546860,.0634269714355469,809537,-.2608394622802734,154117,-.9321184158325195,95043,-.9238815307617188,73240,-.6414585113525391,2925061,.4743843078613281,530002,-.3450031280517578,193588,638409,1463184,38218,1.419223785400391,974679,-.5069904327392578,35942,.705352783203125,2202639,45813,458405,-.018244743347168,341968,290431,-1.22038745880127,426713,-.4464817047119141,27415,-.5758819580078125,2122127,-.0615577697753906,24189,-.3391084671020508,3003730,.297541618347168,1956033,-.2683639526367188,164084,2345667,515817,-.3871574401855469,459724,2.141290664672852,52529,-1.720754623413086,8130,-.1094112396240234,327901,-.0699558258056641,675625,.0522575378417969,matched (3),13725237,.88550168,939765.69,2046830.9
201802,902212,697,4771,10846856,02,1,0,0,0,0,0,0,0,0,0,0,1340638,2.483366966247559,2201580,28200,49444,-.8036050796508789,1565384,-.208226203918457,417969,-.6033210754394531,3,76840,-.8319530487060547,4820,41166,-1.781815528869629,178273,.3332958221435547,36274,-.0183830261230469,80796,.3918018341064453,87818,.7046222686767578,97135,.419001579284668,14356,-.2213029861450195,109820,3412622,-.1865396499633789,17508364,-.2529182434082031,727696,-.1065788269042969,208111,.3003597259521484,317096,1.204874992370606,305811,1.429225921630859,1386557,-.7464914321899414,654456,.2109231948852539,25908,495796,1404243,1834,-3.036807060241699,1179408,.1906595230102539,19256,-.62408447265625,713978,9155,377776,-.1934518814086914,343464,419372,.3673915863037109,979223,.8306474685668945,7981,-1.234025955200195,1942521,-.0884323120117188,23929,-.0108070373535156,2517552,-.1765680313110352,1217379,-.4742183685302734,588880,1922375,324795,-.4625577926635742,17415,-3.273294448852539,33659,-.4450845718383789,1720,-1.553236484527588,292756,-.113372802734375,1065993,.456024169921875,matched (3),12660871,.88550168,855545.88,2009556.1
201803,902212,698,4771,15523489,03,0,1,0,0,0,0,0,0,0,0,0,639280,-.7405576705932617,2015209,76209,89371,.5919561386108398,1605648,.0253963470458984,542989,.2616815567016602,3967,179796,.85009765625,7340,233039,1.733592987060547,223800,.2274370193481445,675327,2.92409610748291,110816,.315943717956543,187521,.7586250305175781,133044,.3145780563354492,17630,.2054338455200195,164046,3580113,.0479135513305664,21090584,.1861495971679688,1056243,.3725900650024414,278923,.2928638458251953,244845,-.2585792541503906,258690,-.1673374176025391,2494819,.5873928070068359,646395,-.0123939514160156,194908,389488,1439042,1410,-.2629094123840332,3202690,.9989786148071289,25564,.2833623886108398,758804,31277,458911,.1945552825927734,347098,620817,.3922786712646484,539728,-.5956945419311523,46404,1.760321617126465,1845581,-.0511922836303711,36694,.4275217056274414,3480620,.3239240646362305,1240976,.0191974639892578,773686,2411771,447979,.3215522766113281,35092,.7006416320800781,170147,1.620382308959961,3620,.7441496849060059,391138,.2897214889526367,1072043,.0056591033935547,matched (3),15505813,.88550168,860396.25,2011625.9
201804,902212,699,4771,12414211,04,0,0,1,0,0,0,0,0,0,0,0,295802,-.7706527709960938,2489349,27112,24209,-1.306072235107422,1382217,-.1498384475708008,185936,-1.071686744689941,1024,187458,.0417318344116211,50779,138189,-.5225839614868164,178105,-.2283792495727539,88321,-2.034219741821289,27548,-1.391941070556641,211839,.1219358444213867,111993,-.1722431182861328,16379,-.0736017227172852,131458,3194824,-.1138629913330078,19627636,-.0718879699707031,733934,-.3640546798706055,260687,-.0676145553588867,232636,-.0511503219604492,97139,-.979487419128418,2319411,-.0729026794433594,559301,-.1447229385375977,177631,353361,1055109,2190,.4403114318847656,1434360,-.8032722473144531,951,-3.291426181793213,429301,210950,457774,-.0024805068969727,150421,275298,-.8131828308105469,504814,-.0668745040893555,19593,-.862213134765625,2301309,.2206840515136719,30846,-.1736059188842773,3149731,-.0998935699462891,851223,-.376978874206543,596270,1795414,511295,.1322002410888672,15619,-.8094854354858398,382056,.808903694152832,2961,-.2009468078613281,397073,.0150594711303711,978206,-.0916013717651367,matched (3),9618627,.88550168,1314710.6,2243840.8
201805,902212,700,4771,11622170,05,0,0,0,1,0,0,0,0,0,0,0,251977,-.1603527069091797,2578156,50049,32445,.2928218841552734,1519165,.0944719314575195,423109,.8222274780273438,2363,87596,-.7608194351196289,11791,232408,.5198726654052734,168179,-.0573444366455078,102071,.1446914672851563,81890,1.089447021484375,139949,-.4145488739013672,115905,.0343341827392578,13623,-.1842403411865234,165926,3695619,.1456165313720703,21978768,.1131381988525391,1035153,.3438854217529297,227117,-.1378555297851563,297041,.2443952560424805,58560,-.5060911178588867,1884189,-.2078161239624023,435959,-.2491388320922852,154970,429675,1395005,716,-1.117976188659668,1599781,.1091480255126953,19985,3.045223712921143,654948,23876,443959,-.0306434631347656,448510,447773,.4864330291748047,685042,.3052902221679688,23335,.1747817993164063,2034279,-.1233367919921875,12958,-.8672933578491211,3052631,-.0313129425048828,1885637,.7953472137451172,487010,2064892,332103,-.4315013885498047,15577,-.0026922225952148,140117,-1.00308895111084,559,-1.66713285446167,339367,-.1570377349853516,707634,-.3237924575805664,matched (3),13034487,.88550168,943687.31,2048634.4
201806,902212,701,4771,8709540,06,0,0,0,0,1,0,0,0,0,0,0,121249,-.7314910888671875,2100736,92636,208037,1.858169555664063,1297401,-.1577978134155273,371177,-.130950927734375,407,31733,-1.015377998352051,3862,107322,-.7726612091064453,58265,-1.060028076171875,39971,-.9375152587890625,35867,-.8255596160888672,109471,-.2456188201904297,132691,.1352519989013672,13387,-.0174760818481445,173835,2806146,-.2753362655639648,18148812,-.1914730072021484,864640,-.1799907684326172,187165,-.1934747695922852,253260,-.1594533920288086,61072,.0420017242431641,1514201,-.2186098098754883,379448,-.1388311386108398,1759,540299,1097732,4058,1.734765529632568,1454083,-.0954914093017578,6158,-1.177229881286621,980822,3439,380231,-.1549530029296875,263434,617523,.3214292526245117,716895,.0454492568969727,22553,-.0340862274169922,1825136,-.1084871292114258,19789,.4234123229980469,2719406,-.1155910491943359,1361071,-.3259944915771484,445691,1908692,327790,-.0130720138549805,6985,-.8020305633544922,541553,1.351963043212891,6192,2.404863834381104,316272,-.0704793930053711,528782,-.291351318359375,matched (3),8534594,.88550168,887505.75,2023369.4
201807,902212,702,4771,10366784,07,0,0,0,0,0,1,0,0,0,0,0,1097369,2.202824592590332,3338886,252083,137378,-.4149799346923828,1580029,.1970806121826172,466396,.2283563613891602,2212,83583,.9684829711914063,19297,100640,-.0642833709716797,141315,.8859901428222656,80664,.7021389007568359,37251,.0378618240356445,402549,1.302157402038574,104346,-.2403106689453125,32488,.8865871429443359,174110,3182448,.1258392333984375,22115420,.1976699829101563,1060708,.2043781280517578,334301,.5800514221191406,352887,.331730842590332,412361,1.909845352172852,1273362,-.1732273101806641,3295686,2.161652565002441,98857,543551,1678547,8103,.6915435791015625,4633717,1.158984184265137,60424,2.283634185791016,1330455,25448,459283,.1888875961303711,338174,503135,-.2048578262329102,214670,-1.205827713012695,39395,.5577707290649414,1390924,-.2716856002807617,28303,.3578414916992188,3434085,.23333740234375,1256254,-.0801372528076172,850019,2463899,347507,.0584115982055664,32843,1.5479736328125,72472,-2.011240959167481,8828,.354670524597168,454126,.3617715835571289,477873,-.1012306213378906,matched (3),15284784,.88550168,1334424.5,2255448
201808,902212,703,4771,7905712,08,0,0,0,0,0,0,1,0,0,0,0,107373,-2.324361801147461,2032080,87382,57979,-.8626546859741211,1256708,-.228947639465332,426872,-.0885515213012695,1178,90550,.0800619125366211,26682,89003,-.1228799819946289,111748,-.2347450256347656,127833,.4604320526123047,58728,.4552373886108398,144146,-1.026989936828613,79477,-.2722444534301758,16448,-.6806669235229492,88122,4039687,.2385158538818359,20326896,-.0843296051025391,1140407,.07244873046875,262679,-.2411088943481445,219993,-.4725522994995117,75986,-1.691349983215332,1578805,.2150077819824219,1047256,-1.146441459655762,30708,208314,1495507,6589,-.2068328857421875,2701789,-.5394458770751953,20117,-1.099821090698242,965032,20582,389583,-.1645898818969727,251998,493189,-.0199661254882813,582943,.9989871978759766,32217,-.2011442184448242,1597430,.138427734375,13253,-.7587432861328125,2510201,-.3133878707885742,1076677,-.1542549133300781,445651,1795107,633018,.5997142791748047,2089,-2.755053520202637,555523,2.036709785461426,104,-4.441292762756348,427335,-.0608062744140625,663676,.3284482955932617,matched (3),8025599,.88550168,1132221.8,2142027.8
201809,902212,704,4771,4582902,09,0,0,0,0,0,0,0,1,0,0,0,257974,.8765497207641602,1599131,109479,44030,-.2752094268798828,1624802,.2568902969360352,188730,-.816166877746582,554,107735,.1737728118896484,13044,26889,-1.196952819824219,51194,-.7806234359741211,29713,-1.459139823913574,32666,-.5865821838378906,161351,.1127557754516602,53992,-.386631965637207,69969,1.447848320007324,77530,2741360,-.3877124786376953,17477484,-.151031494140625,1000755,-.1306304931640625,219289,-.1805419921875,190218,-.1454248428344727,139530,.6077308654785156,1223692,-.254796028137207,276879,-1.330348014831543,105504,391091,769144,6973,.0566444396972656,1119323,-.8811893463134766,10051,-.6938934326171875,579141,708331,372846,-.0439119338989258,1134875,442822,-.1077241897583008,440835,-.2794189453125,40876,.2380485534667969,1837303,.1399021148681641,21171,.4684076309204102,2574248,.0251951217651367,623033,-.5470352172851563,432742,1321650,416788,-.4179210662841797,10333,1.598657608032227,275280,-.7021207809448242,1661,2.7707839012146,357708,-.1778507232666016,715499,.0751867294311523,matched (3),9564670,.88550168,1106089.4,2128330.5
201810,902212,705,4771,5083620,10,0,0,0,0,0,0,0,0,1,0,0,195143,-.2791261672973633,0,0,47412,.0740032196044922,1523466,-.0643978118896484,230067,.1980533599853516,2566,43449,-.9080867767333984,11016,138500,1.639153480529785,123630,.8816699981689453,134261,1.508200645446777,105759,1.17482852935791,119285,-.3020668029785156,81168,.4076852798461914,105920,.4146318435668945,103449,4101397,.4028730392456055,19550816,.1121044158935547,1029093,.027923583984375,365377,.5105390548706055,268956,.3463773727416992,222630,.4672317504882813,1953503,.4677524566650391,687278,.9091587066650391,0,0,0,7013,.0057201385498047,2054500,.6073083877563477,10063,.0011930465698242,1193896,29724,347076,-.0716209411621094,239423,803787,.5961666107177734,260925,-.5244369506835938,60542,.3927936553955078,2613772,.3524961471557617,16368,-.2573041915893555,2994516,.1512250900268555,516868,-.1868124008178711,160743,0,1007564,.8827123641967773,39867,1.35020637512207,50628,-1.693284034729004,26695,2.777056217193604,321524,-.1066455841064453,737161,.0298261642456055,matched (3),3665699.3,.88550168,1889603.3,2622395.3
201811,902212,706,4771,5971463,11,0,0,0,0,0,0,0,0,0,1,0,250133,.2482595443725586,1711157,32503,38190,-.2163009643554688,1342845,-.1261978149414063,550113,.8717536926269531,838,85721,.6795101165771484,87356,480536,1.24403190612793,149853,.1923618316650391,34038,-1.372307777404785,141699,.2925424575805664,152350,.2446651458740234,201094,.9072513580322266,89328,-.1703691482543945,49538,5074106,.2128229141235352,22007696,.1183738708496094,1065858,.0351018905639648,410370,.1161289215087891,159012,-.5255680084228516,98687,-.8135585784912109,4971385,.9340744018554688,902177,.2720718383789063,136517,669069,1320532,9399,.2928371429443359,1608731,-.2445869445800781,9750,-.0315980911254883,1038666,90143,503594,.3722267150878906,674434,659017,-.1985855102539063,524323,.6978740692138672,61049,.0083398818969727,3868950,.3921880722045898,26723,.4901971817016602,10926034,1.294365882873535,933591,.5912513732910156,686052,4494119,923795,-.0868005752563477,46584,.1557073593139648,43701,-.1471338272094727,54827,.7197065353393555,491349,.4240827560424805,820207,.10675048828125,matched (3),15991504,.88550168,1206114.5,2181987.5
201812,902212,707,4771,5689269,12,0,0,0,0,0,0,0,0,0,0,1,195891,-.2444343566894531,1884649,72389,53548,.3380041122436523,1593397,.1710777282714844,770305,.3366622924804688,1751,153478,.5824594497680664,18506,179892,-.9825458526611328,95323,-.4523830413818359,11143,-1.116666793823242,40760,-1.246004104614258,138037,-.0986595153808594,140780,-.3565740585327148,36672,-.8903017044067383,82643,3199520,-.4611492156982422,19372120,-.1275577545166016,1164204,.0882577896118164,337786,-.1946468353271484,69635,-.8257122039794922,86780,-.1285762786865234,1199033,-1.422183990478516,1159851,.2512359619140625,318822,380726,1398464,8339,-.119659423828125,2133816,.282465934753418,5740,-.5298080444335938,1226172,7904,311738,-.4796075820922852,356026,949321,.3649978637695313,212593,-.9027280807495117,74620,.2007322311401367,2871537,-.2981357574462891,12199,-.7841711044311523,2816045,-1.355814933776856,855508,-.0873432159423828,1333372,1910583,690256,-.2914276123046875,29270,-.4646940231323242,74690,.535975456237793,20284,-.9943504333496094,467678,-.0493745803833008,615080,-.2878046035766602,matched (3),13893871,.88550168,991830.06,2071251.8
