period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1200c300,growth1200c300,Y1469c203,Y1524c36,Y1616c826,growth1616c826,Y1738c807,growth1738c807,Y1740c703,growth1740c703,Y1889c826,growth1889c826,Y2085c826,growth2085c826,Y2114c372,growth2114c372,Y2117c792,growth2117c792,Y2229c792,growth2229c792,Y2548c705,growth2548c705,Y2633c484,growth2633c484,Y2635c233,Y2652c616,growth2652c616,Y2742c124,growth2742c124,Y2758c703,growth2758c703,Y2793c124,growth2793c124,Y2798c752,growth2798c752,Y2808c222,growth2808c222,Y2829c440,growth2829c440,Y2845c703,growth2845c703,Y2883c222,growth2883c222,Y2884c300,growth2884c300,Y2934c152,growth2934c152,Y3089c152,growth3089c152,Y3129c68,growth3129c68,Y3152c826,growth3152c826,Y3285c233,Y3704c372,growth3704c372,Y4093c484,growth4093c484,Y414c705,Y4198c616,growth4198c616,Y425c616,growth425c616,Y4347c688,growth4347c688,Y4358c826,growth4358c826,Y4382c484,growth4382c484,Y4482c428,growth4482c428,Y4488c300,growth4488c300,Y4522c372,growth4522c372,Y4631c484,growth4631c484,Y4710c428,Y474c442,Y4847c705,growth4847c705,Y4889c246,growth4889c246,Y4943c152,growth4943c152,Y4961c124,growth4961c124,Y4977c152,growth4977c152,Y5028c222,growth5028c222,Y912c152,growth912c152,_merge,x,r2,s,sf
201704,760719,687,3588,3025810,04,0,0,1,0,0,0,0,0,0,0,0,48359,1.324141502380371,1771,38177,3578627,-.0273561477661133,125493,1.747820854187012,143488,.1727437973022461,97574,-.1189231872558594,1768560,.0399084091186523,120654,-.2260465621948242,46416,1.144707679748535,3098333,.0835905075073242,306659,.3545217514038086,2044282,.162506103515625,440639,1844125,-.2167510986328125,6480812,.0511054992675781,176718,.8642663955688477,9036070,.5415410995483398,994262,.2183675765991211,6067,.5481033325195313,92072,.7695903778076172,5075,.1384124755859375,1727,-.3967413902282715,214638,.0024261474609375,748371,1.510639190673828,1650953,.2398042678833008,92030,-.0145196914672852,1114756,-.3184299468994141,205160,13213,.8197288513183594,1216675,1.151605606079102,27805,32430540,.2164287567138672,182344,.5051689147949219,1862,-1.157529830932617,5346295,-.1596851348876953,4164242,.6211509704589844,1005540,.0123434066772461,420807,-.3773422241210938,1262278,.1014060974121094,1260601,.365849494934082,13397,1623,11869,1.5934739112854,29880,-.0778160095214844,6829836,.0781717300415039,5055633,.1485433578491211,4008380,.1443185806274414,62061,1.347064971923828,201997,-.5717716217041016,matched (3),3085100.5,.88228881,144294.7,334614.56
201705,760719,688,3588,2860524,05,0,0,0,1,0,0,0,0,0,0,0,31992,-.4131660461425781,13825,7384,3399917,-.0512275695800781,89469,-.3383579254150391,87783,-.4913835525512695,270417,1.019354820251465,1303820,-.3048677444458008,151349,.2266607284545898,18639,-.9123878479003906,5410411,.5574607849121094,266737,-.1394729614257813,1942850,-.0508909225463867,416394,3566245,.6595087051391602,5859666,-.1007537841796875,49411,-1.274382591247559,9271125,.0256805419921875,888300,-.1126918792724609,2093,-1.064266204833984,76460,-.1858034133911133,1818,-1.026589393615723,1688,-.0228414535522461,284860,.2830448150634766,283208,-.9717168807983398,1605723,-.0277786254882813,53530,-.5418720245361328,1644482,.3887901306152344,147777,9876,-.2910938262939453,2650762,.7787256240844727,22792,32012440,-.0129756927490234,219909,.1873188018798828,3972,.7576189041137695,5323126,-.0043430328369141,3597389,-.1463251113891602,1319897,.272028923034668,540607,.250518798828125,980166,-.2529516220092773,2112145,.5161151885986328,9789,3055,9531,-.2193803787231445,12963,-.8350906372070313,4714649,-.3706264495849609,5491807,.0827550888061523,2880140,-.3305482864379883,52950,-.1587696075439453,188979,-.0666170120239258,matched (3),3158915.8,.88228881,185068.75,354113.53
201706,760719,689,3588,3144231,06,0,0,0,0,1,0,0,0,0,0,0,1249,-3.243143081665039,4718,40876,4057702,.1768655776977539,103803,.1486024856567383,134309,.4252758026123047,369912,.3132991790771484,1532422,.1615514755249023,119564,-.2357358932495117,23496,.2315740585327148,8302895,.428278923034668,294254,.098179817199707,2053307,.0552959442138672,445106,1879165,-.64068603515625,7452379,.2404413223266602,131853,.9815149307250977,11379443,.2049026489257813,929691,.0455427169799805,4287,.7169885635375977,58075,-.2750320434570313,2613,.3627619743347168,757,-.8019366264343262,218524,-.2651023864746094,676899,.8713407516479492,2144659,.2894067764282227,66581,.2181768417358398,1220475,-.2981853485107422,249775,2739,-1.282514572143555,809950,-1.185629844665527,29855,40164488,.2268581390380859,116509,-.6352453231811523,5089,.2478113174438477,7936572,.3994207382202148,4689855,.265192985534668,1301854,-.0137643814086914,540925,.0005874633789063,1326977,.3029375076293945,1954843,-.0773935317993164,13146,777,10433,.0904245376586914,16683,.2522907257080078,5514157,.1566438674926758,13717402,.9154071807861328,4258010,.3909635543823242,67207,.238429069519043,310662,.4970693588256836,matched (3),3169377.5,.88228881,154955.11,339347.97
201707,760719,690,3588,3905796,07,0,0,0,0,0,1,0,0,0,0,0,55845,3.800236701965332,3166,169562,3700804,-.092066764831543,156126,.4081687927246094,188752,.3402910232543945,423468,.1352128982543945,1215657,-.2315645217895508,154966,.2593536376953125,51740,.7894010543823242,11991366,.3675832748413086,297726,.0117301940917969,2970280,.3692045211791992,359316,2219543,.1664743423461914,7872735,.0548715591430664,384341,1.069842338562012,14480936,.2410259246826172,1739976,.626774787902832,2293,-.6257262229919434,179508,1.128483772277832,4161,.4652562141418457,2219,1.075448989868164,360134,.4995803833007813,513500,-.2762727737426758,3124687,.3763532638549805,54855,-.1937255859375,1771041,.3723278045654297,287521,38274,2.637178421020508,1207172,.3990631103515625,35682,34709696,-.1459636688232422,144475,.2151384353637695,6266,.2080564498901367,7986098,.006220817565918,2979783,-.4535512924194336,1300010,-.0014171600341797,542117,.002202033996582,823596,-.4769792556762695,3041852,.4421567916870117,3435,7355,6489,-.4748659133911133,11879,-.3396177291870117,6788539,.2079172134399414,22608432,.4996585845947266,4683392,.0952205657958984,118706,.5688724517822266,346960,.110504150390625,matched (3),3931381.5,.88228881,160675.61,341997.97
201708,760719,691,3588,3565081,08,0,0,0,0,0,0,1,0,0,0,0,12441,-1.501582145690918,21517,46305,3080563,-.1834373474121094,89214,-.5596256256103516,159075,-.1710586547851563,283845,-.4000492095947266,3602709,1.086400985717773,239603,.4357776641845703,27136,-.6453704833984375,9815004,-.2002754211425781,291010,-.0228157043457031,1952354,-.4196205139160156,243884,2242492,.0102863311767578,7663978,-.0268735885620117,151522,-.9307994842529297,16004736,.1000518798828125,2623257,.4105453491210938,5566,.8868155479431152,113617,-.4573860168457031,16439,1.3739013671875,870,-.9363188743591309,117906,-1.116588592529297,1179756,.831812858581543,3189300,.0204677581787109,152352,1.021499633789063,1538818,-.1405534744262695,170305,5230,-1.990360260009766,2322228,.6542463302612305,25268,33102776,-.0474014282226563,133428,-.0795450210571289,7803,.2193698883056641,9024880,.1222820281982422,4583840,.4306869506835938,1172489,-.1032438278198242,526543,-.029149055480957,708524,-.1504955291748047,4289035,.3435945510864258,2210,1074,42789,1.886173248291016,6255,-.6413908004760742,9095035,.2924928665161133,20601816,-.0929450988769531,4066129,-.141331672668457,79036,-.4067468643188477,174080,-.6896944046020508,matched (3),3433269.8,.88228881,177095.17,350012.34
201709,760719,692,3588,3229649,09,0,0,0,0,0,0,0,1,0,0,0,29763,.8722686767578125,3811,107556,4758948,.4349136352539063,120409,.2998561859130859,74071,-.7643518447875977,87836,-1.172957420349121,3228977,-.1095209121704102,227779,-.0506076812744141,30707,.1236295700073242,4655177,-.7459316253662109,310707,.0654926300048828,1772345,-.0967321395874023,328969,2166462,-.0344924926757813,6213132,-.2098665237426758,360781,.8675403594970703,14506878,-.0982627868652344,2537897,-.0330810546875,5436,-.0236330032348633,170747,.4073495864868164,10566,-.4420156478881836,2579,1.086663722991943,307582,.9588537216186523,985511,-.1799020767211914,2369589,-.2970848083496094,96311,-.4586105346679688,1356462,-.1261348724365234,203946,14197,.9986200332641602,1250761,-.6187744140625,25756,30127564,-.09417724609375,85198,-.4485836029052734,9907,.2387332916259766,9322023,.0323944091796875,5115149,.1096687316894531,1418912,.1907615661621094,451657,-.1534099578857422,462213,-.4271583557128906,5333870,.2180156707763672,16094,968,9302,-1.526052474975586,11492,.6082696914672852,8674961,-.0472879409790039,14304374,-.3648128509521484,4780386,.161829948425293,61550,-.2500534057617188,341438,.6736507415771484,matched (3),2932797.3,.88228881,182952.67,353012.22
201710,760719,693,3588,3209971,10,0,0,0,0,0,0,0,0,1,0,0,17106,-.5538368225097656,151798,37311,4206166,-.1234750747680664,79883,-.4103307723999023,95871,.2579793930053711,111927,.242375373840332,2759159,-.1572389602661133,151412,-.4083709716796875,36361,.16900634765625,2567585,-.5950145721435547,338400,.0853786468505859,1700639,-.0412998199462891,275665,1900440,-.1310100555419922,5863678,-.0578880310058594,505346,.3369722366333008,14821031,.0214252471923828,1925206,-.2763023376464844,12349,.8205318450927734,98654,-.5485639572143555,9098,-.1495866775512695,37683,2.681807518005371,356024,.1462564468383789,969972,-.0158929824829102,1860976,-.2416162490844727,205446,.7576007843017578,1335815,-.0153379440307617,233811,30658,.7698631286621094,1528886,.2007875442504883,24483,30611900,.0159492492675781,148451,.5552768707275391,7580,-.2677278518676758,12055643,.2571544647216797,4533836,-.1206378936767578,1343612,-.0545282363891602,436724,-.0336217880249023,278276,-.5074129104614258,2948713,-.5927085876464844,3129,1911,10250,.0970487594604492,8598,-.2901210784912109,4188601,-.7280740737915039,8776403,-.4884986877441406,4644573,-.0288219451904297,43129,-.3556537628173828,187545,-.599146842956543,matched (3),3099294.5,.88228881,158938.22,341185.16
201711,760719,694,3588,2533461,11,0,0,0,0,0,0,0,0,0,1,0,37203,.7769603729248047,41926,77623,2967519,-.3488254547119141,67663,-.1660242080688477,135980,.3495044708251953,103405,-.079193115234375,1870254,-.3888521194458008,149176,-.0148782730102539,57405,.456634521484375,3714502,.3692789077758789,368285,.0846281051635742,2485824,.3796005249023438,222151,1959042,.0303707122802734,4708350,-.2194395065307617,281277,-.5859031677246094,11380840,-.2641162872314453,1247798,-.4336528778076172,5514,-.8062849044799805,58452,-.5234136581420898,4630,-.6754970550537109,2736,-2.622712135314941,179783,-.6832475662231445,1313031,.302825927734375,1819892,-.0223236083984375,94584,-.7756948471069336,1653101,.2131118774414063,199415,4338,-1.955480575561523,139407,-2.3948974609375,153,31216012,.0195407867431641,86923,-.5352325439453125,3024,-.9189329147338867,10992590,-.0923118591308594,3634158,-.2211904525756836,1335250,-.0062427520751953,417179,-.0457859039306641,144535,-.6550912857055664,2463977,-.1795921325683594,5172,749,25993,.9305496215820313,5702,-.4107131958007813,3147443,-.2857761383056641,4994988,-.5636320114135742,3918595,-.1699657440185547,84475,.6722593307495117,281746,.406987190246582,matched (3),2461823.5,.88228881,152463.41,338217.44
201712,760719,695,3588,2821171,12,0,0,0,0,0,0,0,0,0,0,1,31461,-.1676416397094727,7197,59774,3741046,.2316398620605469,67785,.0018014907836914,75305,-.5909614562988281,58946,-.5620317459106445,2085999,.1091737747192383,58734,-.9321079254150391,26563,-.7706117630004883,3809531,.0252618789672852,175260,-.7425861358642578,2815852,.1246604919433594,103889,1837873,-.0638465881347656,6094794,.2580976486206055,91677,-1.121068954467773,8689354,-.2698335647583008,1200433,-.0386981964111328,7062,.2474384307861328,51587,-.1249361038208008,8715,.6324882507324219,2448,-.1112256050109863,278160,.4364461898803711,2221157,.5256900787353516,1960778,.0745639801025391,83335,-.1266202926635742,1504194,-.094395637512207,141533,6950,.4713277816772461,1258234,2.200066566467285,24558,38701588,.2149505615234375,153485,.5685806274414063,1339,-.8146572113037109,6358315,-.5474586486816406,3547252,-.0242042541503906,1304180,-.0235443115234375,519065,.2185134887695313,263173,.5992898941040039,1635269,-.4099693298339844,7890,59,7989,-1.17976188659668,9591,.5200080871582031,3838394,.1984634399414063,5881960,.1634550094604492,3474080,-.1204032897949219,107803,.2438497543334961,289026,.0255107879638672,matched (3),3187086.3,.88228881,141137.39,333265.22
201801,760719,696,3588,4893324,01,0,0,0,0,0,0,0,0,0,0,0,59928,.6443958282470703,5050,163589,3498594,-.0670042037963867,103954,.427607536315918,115557,.428217887878418,76049,.254755973815918,1825730,-.1332683563232422,164062,1.027225494384766,101979,1.345247268676758,4506171,.1679410934448242,331137,.636260986328125,2130276,-.2790136337280273,157640,2174225,.1680631637573242,7889885,.2581462860107422,141728,.435638427734375,10638522,.2023839950561523,1104330,-.0834436416625977,8169,.1456174850463867,52065,.0092239379882813,9766,.1138620376586914,2956,.188565731048584,335750,.1881704330444336,740426,-1.098557472229004,2875257,.3828010559082031,89829,.0750398635864258,1496272,-.0052814483642578,213526,40520,1.763054847717285,1476848,.1602010726928711,31040,46264432,.1784915924072266,165905,.0778121948242188,2648,.6818814277648926,7509691,.1664314270019531,5092307,.3615570068359375,1480243,.1266317367553711,615030,.169642448425293,871937,1.197905540466309,2516724,.4311504364013672,3033,278,24029,1.1011962890625,14544,.4163541793823242,8656653,.8132743835449219,6640873,.1213531494140625,5024761,.3690481185913086,46938,-.831477165222168,171051,-.5245552062988281,matched (3),4785393.5,.88228881,189517.97,356459
201802,760719,697,3588,2483802,02,1,0,0,0,0,0,0,0,0,0,0,45846,-.2678556442260742,3890,1914,2841850,-.2079057693481445,239044,.8326997756958008,108309,-.0647754669189453,9663,-2.06307315826416,1211245,-.4103307723999023,132283,-.2153005599975586,16894,-1.797808647155762,4777316,.0584316253662109,330081,-.0031938552856445,2090723,-.0187416076660156,530997,2528704,.1510343551635742,6879409,-.1370487213134766,28768,-1.594645500183106,9930824,-.0688381195068359,764783,-.3674020767211914,6010,-.3069210052490234,47234,-.0973796844482422,16321,.513545036315918,22178,2.015263557434082,285656,-.1615781784057617,391237,-.6379127502441406,1814858,-.4601345062255859,177769,.6825771331787109,1326572,-.1203784942626953,207523,33419,-.1926717758178711,323217,-1.519341468811035,240,36109304,-.2478218078613281,181650,.0906658172607422,8633,1.181787967681885,5363128,-.3366470336914063,4993298,-.0196342468261719,1346244,-.0948877334594727,641404,.0419883728027344,180939,-1.57255744934082,2189392,-.1393337249755859,3086,1278,10662,-.8125753402709961,6253,-.8441171646118164,8119849,-.0640163421630859,5102793,-.2634553909301758,3503665,-.3605690002441406,30393,-.4346160888671875,190688,.1086769104003906,matched (3),2820187.3,.88228881,158446.08,340956.16
201803,760719,698,3588,3435286,03,0,1,0,0,0,0,0,0,0,0,0,20800,-.7903356552124023,29562,27867,4297372,.4135475158691406,113538,-.7445106506347656,182877,.5238256454467773,152379,2.758066177368164,1262425,.0413856506347656,165081,.2214927673339844,52538,1.134578704833984,6984596,.3798274993896484,446600,.3023252487182617,2371460,.1259956359863281,178084,2275264,-.1056108474731445,7666755,.1083602905273438,171057,1.782732963562012,7425488,-.2907257080078125,791222,.0339870452880859,5506,-.0875864028930664,70081,.3945379257202148,10193,-.4707508087158203,2637,-2.129458904266357,559564,.6723690032958984,349083,-.1140031814575195,2315779,.2437381744384766,36981,-1.570080757141113,1641196,.2128276824951172,250076,16489,-.7064304351806641,413544,.2464399337768555,34609,36628756,.0142822265625,173000,-.0487899780273438,8252,-.0451374053955078,6695844,.2219390869140625,3463636,-.3657770156860352,1459059,.0804729461669922,762619,.1730985641479492,446167,.9025335311889648,1733340,-.2335739135742188,12432,3257,11990,.1173868179321289,25643,1.411209106445313,8656968,.0640525817871094,4249753,-.182927131652832,2925688,-.1802797317504883,107254,1.260988235473633,523580,1.010051727294922,matched (3),3770309,.88228881,202323.84,363429.34
201804,760719,699,3588,2419754,04,0,0,1,0,0,0,0,0,0,0,0,23903,.1390514373779297,10983,4379,3090030,-.3298225402832031,199706,.5647087097167969,108759,-.5196800231933594,38977,-1.363398551940918,780109,-.4813556671142578,136113,-.1929512023925781,35119,-.4027948379516602,6659184,-.0477094650268555,411122,-.0827732086181641,1925254,-.2084474563598633,203165,2145280,-.0588264465332031,6666077,-.1398611068725586,47578,-1.279626846313477,6074697,-.2007865905761719,473293,-.5138645172119141,3234,-.5321187973022461,35112,-.6911087036132813,2494,-1.407813549041748,2655,.006803035736084,437389,-.2463350296020508,325177,-.0709400177001953,948937,-.8921585083007813,58072,.4512786865234375,1129907,-.3732900619506836,220463,6526,-.9268999099731445,438613,.0588541030883789,1778,32069356,-.1329326629638672,176871,.0221290588378906,7182,-.1388769149780273,4905694,-.3110904693603516,3334292,-.0380592346191406,1421700,-.0259380340576172,467384,-.4896068572998047,219449,-.7095737457275391,1095792,-.4585723876953125,2228,869,11394,-.0509862899780273,28273,.0976362228393555,6210564,-.3321123123168945,4668616,.0940017700195313,3580593,.2019987106323242,37549,-1.049552917480469,60769,-2.153610229492188,matched (3),3642361,.88228881,164010.75,343577.47
201805,760719,700,3588,2666541,05,0,0,0,1,0,0,0,0,0,0,0,58739,.8990993499755859,38134,27618,3630244,.1611194610595703,135022,-.3914079666137695,116187,.0660667419433594,138145,1.265332221984863,1590286,.7122354507446289,98239,-.3260822296142578,17071,-.7213611602783203,6365950,-.0450334548950195,272813,-.4101037979125977,3055382,.4618463516235352,219996,2584874,.1864070892333984,5780552,-.1425323486328125,127300,.9841766357421875,9723219,.4703845977783203,704700,.3980579376220703,1498,-.7695889472961426,73694,.7413787841796875,2899,.1504778861999512,2016,-.27532958984375,454603,.0386018753051758,300722,-.0781841278076172,1942954,.7166223526000977,71600,.20941162109375,1041147,-.0818119049072266,260370,18629,1.048925399780273,1426692,1.179495811462402,205,31255804,-.02569580078125,225405,.2424783706665039,4367,-.497502326965332,5365426,.0895795822143555,3496823,.0475950241088867,1466177,.0308046340942383,406880,-.1386337280273438,268366,.2012319564819336,1764144,.4761877059936523,5087,7429,15696,.3203191757202148,16224,-.555415153503418,4653906,-.2885456085205078,5560911,.1749000549316406,3133471,-.1333866119384766,54917,.3801755905151367,436376,1.971424102783203,matched (3),3643892.8,.88228881,168985.83,345980
201806,760719,701,3588,2967239,06,0,0,0,0,1,0,0,0,0,0,0,49658,-.1679439544677734,318236,31661,2757250,-.2750663757324219,71157,-.6405496597290039,150608,.2594795227050781,333857,.8824081420898438,1674470,.0515823364257813,115751,.1640386581420898,34571,.7056341171264648,4427564,-.3631143569946289,282576,.035161018371582,2255654,-.3034648895263672,228919,3613101,.3348894119262695,7301512,.23358154296875,48477,-.9654569625854492,11682972,.1836166381835938,993712,.3436756134033203,1662,.1038908958435059,52930,-.3309516906738281,1840,-.4546003341674805,1179,-.5364484786987305,402744,-.1211233139038086,595301,.6828813552856445,2339132,.1855707168579102,36183,-.6825056076049805,1302981,.2243309020996094,199395,22449,.1865262985229492,303961,-1.546214103698731,22424,25754940,-.1935787200927734,110828,-.7099189758300781,6060,.3276338577270508,7787177,.372502326965332,3120886,-.1137380599975586,1532221,.0440597534179688,421300,.0348272323608398,198779,-.3001575469970703,2508907,.3521814346313477,5672,4559,94327,1.793361663818359,45998,1.042105674743652,7207842,.4374628067016602,15083883,.99786376953125,3631123,.1474008560180664,36860,-.3986959457397461,378517,-.1422433853149414,matched (3),3608986.3,.88228881,188724.05,356037.53
201807,760719,702,3588,4102453,07,0,0,0,0,0,1,0,0,0,0,0,58002,.1553182601928711,32636,106893,3437586,.2205352783203125,183015,.9446792602539063,239070,.4620761871337891,117221,-1.046651840209961,2003805,.1795511245727539,97294,-.1737041473388672,65593,.6404542922973633,5555922,.2270145416259766,264227,-.067138671875,2430682,.074732780456543,261032,2717780,-.2847509384155273,7858875,.0735626220703125,190908,1.370701789855957,16276096,.3315639495849609,2658794,.9841804504394531,4990,1.099413871765137,64229,.1934852600097656,3647,.6841392517089844,18257,2.73988151550293,481840,.1793107986450195,744679,.2238855361938477,2296136,-.0185527801513672,44390,.2044248580932617,1161286,-.1151266098022461,282358,1432,-2.75217342376709,636911,.7397308349609375,32582,37346480,.371612548828125,159547,.3643589019775391,8380,.3241386413574219,9371423,.1851863861083984,2554771,-.2001543045043945,1614883,.0525445938110352,599333,.3524723052978516,116711,-.5324935913085938,2658003,.0577287673950195,5384,2696,4905,-2.956512451171875,14518,-1.153208732604981,8168555,.1251230239868164,20912608,.3267269134521484,4851772,.2898015975952148,104415,1.04124641418457,518894,.3154392242431641,matched (3),4158870.3,.88228881,290185.66,418752.5
201808,760719,703,3588,4411419,08,0,0,0,0,0,0,1,0,0,0,0,8157,-1.961601257324219,37205,9131,3065103,-.1146879196166992,104794,-.5575714111328125,135015,-.5713710784912109,119186,.0166244506835938,2270320,.124873161315918,114190,.1601266860961914,20380,-1.168915748596191,2031155,-1.006258964538574,323079,.2010879516601563,3768181,.438420295715332,223382,2332659,-.152806282043457,7044178,-.1094427108764648,132104,-.3682022094726563,14689003,-.1025981903076172,2659337,.0002040863037109,6974,.3347530364990234,72480,.1208553314208984,6075,.5102767944335938,102183,1.722216606140137,381076,-.2346134185791016,1960883,.9681978225708008,3058260,.2866182327270508,53950,.1950435638427734,1098208,-.0558481216430664,222519,13755,2.262330055236816,860756,.3011808395385742,32973,29256402,-.244140625,143891,-.1032829284667969,3969,-.7473344802856445,7002557,-.2913894653320313,5065524,.6844949722290039,1801386,.1092939376831055,738384,.2086467742919922,530914,1.514899253845215,3073496,.1452398300170898,9828,3187,16979,1.241722106933594,13832,-.0484037399291992,11422630,.3353033065795898,24384176,.1535816192626953,6599268,.3076143264770508,88371,-.1668291091918945,308612,-.5196151733398438,matched (3),4309636,.88228881,201533.42,362989.91
201809,760719,704,3588,4870505,09,0,0,0,0,0,0,0,1,0,0,0,2244,-1.290616512298584,113715,50210,4316685,.3424062728881836,117690,.1160573959350586,122515,-.0971517562866211,80990,-.3863592147827148,1604569,-.3470659255981445,152279,.2878503799438477,47125,.8382501602172852,2082589,.0250072479248047,290871,-.1050167083740234,2718052,-.3266773223876953,169104,3147938,.299738883972168,5114618,-.3200979232788086,222091,.5194978713989258,16436046,.1123790740966797,1985925,-.2919921875,3706,-.6322355270385742,72701,.0030450820922852,7185,.1678142547607422,1638,-4.133288860321045,387986,.0179710388183594,1235244,-.4621267318725586,2087958,-.3816595077514648,128276,.8661260604858398,775649,-.3477344512939453,221716,18273,.284022331237793,809870,-.0609378814697266,38744,32857924,.1160945892333984,176893,.2064895629882813,10085,.9325351715087891,8127855,.149022102355957,4107897,-.2095460891723633,1842723,.0226879119873047,684550,-.0757026672363281,177891,-1.093428611755371,3048699,-.0081005096435547,2319,1156,127853,2.018903732299805,29489,.7570323944091797,7109858,-.4741134643554688,12682331,-.6537246704101563,4688203,-.3419094085693359,49541,-.5787439346313477,625621,.706660270690918,matched (3),3715141.3,.88228881,221638.89,374526.03
201810,760719,705,3588,5215413,10,0,0,0,0,0,0,0,0,1,0,0,48547,3.074272632598877,177782,16178,3893864,-.1030855178833008,193807,.4988088607788086,159653,.2647686004638672,133891,.5026998519897461,2609216,.4861946105957031,87237,-.5570859909057617,23489,-.6962718963623047,2351669,.1215133666992188,445837,.4270734786987305,3831986,.3434677124023438,221431,2394992,-.2733678817749023,6138124,.1824159622192383,649845,1.073646545410156,17142588,.0420875549316406,2256116,.1275596618652344,8459,.8252773284912109,91462,.2295675277709961,16178,.8116559982299805,1816,.1031603813171387,529353,.3106861114501953,1253936,.0150184631347656,3129956,.4048328399658203,160796,.2259531021118164,1264765,.4889411926269531,363611,23631,.2571344375610352,936165,.1449184417724609,53932,42540464,.2582626342773438,199214,.1188344955444336,7266,-.3278427124023438,9142916,.1176824569702148,4195374,.0210704803466797,2072195,.1173639297485352,486457,-.3416128158569336,138924,-.2472438812255859,3443440,.1217565536499023,15823,7005,108114,-.1676950454711914,9633,-1.118823051452637,7362076,.0348596572875977,8798704,-.365605354309082,5969923,.2416849136352539,29438,-.5205135345458984,643819,.0286722183227539,matched (3),5216129,.88228881,219019.16,372981.69
201811,760719,706,3588,3890084,11,0,0,0,0,0,0,0,0,0,1,0,38920,-.2210245132446289,118679,38295,3666221,-.0602407455444336,92557,-.7390375137329102,146037,-.0891427993774414,45741,-1.074030876159668,2096833,-.2186212539672852,71309,-.2016057968139648,42522,.5934896469116211,4123010,.561457633972168,213339,-.7370710372924805,3308251,-.1469631195068359,162932,3555785,.3951959609985352,4677008,-.2718601226806641,258471,-.9219503402709961,13506285,-.2384109497070313,1371280,-.4979000091552734,2138,-1.375360012054443,37398,-.8943061828613281,12027,-.2964973449707031,5174,1.047009468078613,375226,-.3441267013549805,1889566,.410059928894043,1665026,-.6311779022216797,71590,-.8091812133789063,1074522,-.1630105972290039,215679,9685,-.8919811248779297,325729,-1.055726051330566,45238,35968588,-.1678085327148438,161062,-.212590217590332,2308,-1.146824836730957,8368798,-.0884695053100586,3579826,-.1586675643920898,1138989,-.5984668731689453,387017,-.2286796569824219,70351,-.6804304122924805,1601023,-.7658281326293945,29848,1983,76443,-.3466405868530273,8334,-.1448507308959961,4354629,-.5251026153564453,4896187,-.5861482620239258,4843946,-.2090044021606445,68161,.8395862579345703,497992,-.2568330764770508,matched (3),3297188.5,.88228881,180054.59,351519
201812,760719,707,3588,3950146,12,0,0,0,0,0,0,0,0,0,0,1,60973,.4489231109619141,63502,32931,2019620,-.5962514877319336,107608,.150670051574707,73819,-.6822433471679688,57107,.2219314575195313,1767541,-.1708393096923828,57306,-.2186174392700195,48841,.1385488510131836,4621967,.1142368316650391,334485,.4497098922729492,2192853,-.4112167358398438,154730,1940168,-.6058015823364258,5327925,.1303024291992188,152969,-.5245485305786133,7749346,-.5555458068847656,994770,-.320988655090332,7344,1.234013080596924,79085,.748906135559082,3242,-1.310964584350586,6323,.2005481719970703,394156,.0492181777954102,663724,-1.046236038208008,2392228,.3623838424682617,136114,.6425371170043945,1113186,.0353507995605469,256913,9928,.0247812271118164,521737,.4710979461669922,45155,40721144,.1241016387939453,201110,.2220621109008789,6133,.9773025512695313,5726707,-.3793697357177734,3419268,-.0458879470825195,1082705,-.0506792068481445,207472,-.6234722137451172,99871,.3503828048706055,1769382,.0999870300292969,0,12332,76442,-.0000133514404297,7497,-.1058406829833984,5418903,.218653678894043,5299087,.0790777206420898,4730452,-.0237083435058594,102104,.404118537902832,372299,-.2908868789672852,matched (3),4252168,.88228881,198112.95,361102.06
