period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1038c757,growth1038c757,Y1237c251,growth1237c251,Y1292c246,growth1292c246,Y1411c600,Y1453c826,growth1453c826,Y1516c246,growth1516c246,Y1596c152,growth1596c152,Y1627c68,growth1627c68,Y1738c757,growth1738c757,Y1741c752,growth1741c752,Y1901c68,growth1901c68,Y2047c792,growth2047c792,Y2426c344,Y2626c32,Y2659c208,growth2659c208,Y2723c440,growth2723c440,Y2774c484,growth2774c484,Y2789c428,growth2789c428,Y2901c428,growth2901c428,Y2947c752,growth2947c752,Y2953c344,Y3029c554,Y3042c608,Y3085c616,growth3085c616,Y3173c826,growth3173c826,Y3386c152,growth3386c152,Y3623c344,Y3709c68,growth3709c68,Y3841c372,growth3841c372,Y3882c586,growth3882c586,Y3917c68,growth3917c68,Y393c757,growth393c757,Y3966c372,growth3966c372,Y4006c554,Y4156c208,growth4156c208,Y4324c792,Y4326c152,growth4326c152,Y4450c586,growth4450c586,Y4545c344,Y4693c620,growth4693c620,Y46c32,Y4784c600,growth4784c600,Y4792c152,growth4792c152,Y4851c818,Y4931c608,Y518c348,growth518c348,Y586c792,growth586c792,Y646c818,Y6c152,Y920c826,growth920c826,_merge,x,r2,s,sf
201712,840890,695,3809,7620504,12,0,0,0,0,0,0,0,0,0,0,1,1091579,.9256973266601563,13051995,.9852046966552734,35788,-1.837273597717285,1255464,176276,-1.111342430114746,15646,-3.20908260345459,155248,-.4071474075317383,109262,-.2939586639404297,7514430,-.2287454605102539,33101,-.3968381881713867,6871,-1.310309410095215,309825,-.1145353317260742,1031164,29751,129992,-.5702800750732422,128187,.2628650665283203,77934,.6815633773803711,62830,-.6447563171386719,4818,-1.221196174621582,5953,-1.392365455627441,108846,433440,1134711,1293083,-1.975774765014648,334785,-.3126010894775391,314077,-1.5469970703125,1851869,97563,-.8545370101928711,3836,-.9715642929077148,714612,.4360513687133789,36818,.0533857345581055,4116992,-.0758514404296875,111115,-.4069967269897461,24732,327139,-.425328254699707,67455,51296,-.0492391586303711,478852,1.983192443847656,679362,62788,-.5827083587646484,0,21389,-1.715516090393066,760657,.7226247787475586,644707,2308631,1324069,-.3579540252685547,682212,.2428903579711914,9557,0,1579706,-.3184604644775391,matched (3),7955876,.93041915,867933.63,1506740.4
201801,840890,696,3809,12934734,01,0,0,0,0,0,0,0,0,0,0,0,1191979,.0879888534545898,7073410,-.6125974655151367,61377,.5394229888916016,1094097,219340,.218571662902832,112392,1.97177791595459,256122,.5006303787231445,91164,-.1810894012451172,10258216,.311253547668457,341074,2.332535743713379,34755,1.621013641357422,274084,-.1225728988647461,453554,0,121136,-.0705595016479492,76681,-.5138368606567383,39819,-.6715183258056641,67238,.067805290222168,10539,.7827243804931641,16768,1.035576820373535,40991,644092,1191588,11819821,2.212747573852539,377870,.1210613250732422,1145297,1.293781280517578,1898727,293887,1.102697372436523,11162,1.068084716796875,1020173,.355987548828125,33343,-.0991392135620117,4777112,.1487131118774414,112444,.0118894577026367,37748,886869,.9973125457763672,167520,104534,.7118988037109375,489604,.0222053527832031,1194586,337442,1.681629180908203,0,18137,-.1649227142333984,335673,-.8180446624755859,711956,2377740,1848561,.3336982727050781,663719,-.0274820327758789,239938,0,1454761,-.0823965072631836,matched (3),12203918,.93041915,767661.63,1451296.8
201802,840890,697,3809,12631775,02,1,0,0,0,0,0,0,0,0,0,0,1812134,.4188909530639648,4137133,-.5363397598266602,63457,.0333271026611328,872317,503741,.8314399719238281,24353,-1.529337882995606,248625,-.0297079086303711,113502,.2191610336303711,9682577,-.0577507019042969,253313,-.2974739074707031,6350,-1.699868202209473,466022,.5307979583740234,210777,39100,153089,.2341060638427734,194173,.9290962219238281,137613,1.24010181427002,60190,-.1107320785522461,5235,-.6997165679931641,25095,.4031963348388672,151220,573933,923425,11736028,-.0071144104003906,752099,.6883182525634766,730702,-.4494132995605469,1228290,103345,-1.045123100280762,10239,-.0863113403320313,442497,-.8352937698364258,97600,1.074029922485352,4205332,-.1274833679199219,120977,.0731449127197266,30487,565311,-.4503211975097656,30109,68819,-.4180316925048828,588066,.1832427978515625,773795,46757,-1.97642993927002,0,24245,.2902565002441406,454801,.3037223815917969,539323,3626931,1581892,-.1557865142822266,626544,-.0576400756835938,38614,0,1394659,-.0421915054321289,matched (3),12558352,.93041915,874705.56,1510651.5
201803,840890,698,3809,12226387,03,0,1,0,0,0,0,0,0,0,0,0,1273229,-.3529491424560547,10232694,.9055843353271484,6492,-2.279791831970215,611705,551262,.0901479721069336,104052,1.452235221862793,214824,-.1461267471313477,101515,-.1116142272949219,10480002,.0791416168212891,7163,-3.565696716308594,14243,.8078107833862305,415973,-.113612174987793,617320,27699,60325,-.9312734603881836,109744,-.5705995559692383,5288,-3.259005546569824,45820,-.2727851867675781,780,-1.903827667236328,29867,.1740856170654297,85706,493057,321710,12557942,.0676898956298828,630890,-.1757364273071289,684418,-.0654373168945313,2299839,312761,1.107366561889648,6887,-.3965682983398438,282097,-.4501829147338867,56356,-.549189567565918,3908651,-.0731601715087891,214745,.5738506317138672,93405,406324,-.3302249908447266,173346,127930,.6200027465820313,126332,-1.537925720214844,1232262,37093,-.2315349578857422,0,25746,.0600690841674805,453800,-.0022039413452148,430020,1559472,1647585,.0406894683837891,549953,-.1303853988647461,90831,0,936801,-.3979349136352539,matched (3),10603881,.93041915,618493.5,1378220.6
201804,840890,699,3809,14577910,04,0,0,1,0,0,0,0,0,0,0,0,2017371,.4602384567260742,14111136,.3213768005371094,75404,2.452289581298828,181174,639275,.1481237411499023,106121,.0196895599365234,223583,.0399637222290039,207754,.7161483764648438,10656906,.0167388916015625,36926,1.639986991882324,11332,-.2286348342895508,659125,.4602928161621094,567967,278820,92139,.4235515594482422,116725,.0616703033447266,34004,1.861038208007813,60078,.2709226608276367,7894,2.314563751220703,37636,.2312068939208984,89784,668683,644079,12862921,.0239963531494141,637905,.0110578536987305,8576,-4.37960147857666,2019692,60101,-1.649413108825684,8609,.2231721878051758,702323,.9121427536010742,81591,.370030403137207,4495052,.1397848129272461,231547,.0753316879272461,69218,820340,.7025680541992188,201370,127119,-.0063591003417969,568634,1.50432300567627,1346039,59722,.4762716293334961,0,28532,.1027469635009766,780862,.5427417755126953,831857,2843519,1746742,.0584421157836914,764556,.3294620513916016,53602,0,1734518,.6160144805908203,matched (3),14148236,.93041915,740951,1437347
201805,840890,700,3809,13457411,05,0,0,0,1,0,0,0,0,0,0,0,1889232,-.0656242370605469,5200298,-.9982481002807617,51209,-.3869447708129883,1035700,435954,-.3827972412109375,261809,.9030351638793945,280047,.2251749038696289,103255,-.699152946472168,9340714,-.1318264007568359,5140,-1.97186279296875,31719,1.029284477233887,493262,-.2898721694946289,406405,228572,189820,.7227783203125,129243,.1018733978271484,13230,-.9439916610717773,35862,-.515965461730957,5342,-.3905029296875,18274,-.7224817276000977,72062,642772,492420,10497476,-.2032146453857422,597668,-.0651540756225586,555016,4.170029640197754,1828606,281009,1.542360305786133,6080,-.3478031158447266,512808,-.3144922256469727,35458,-.8333702087402344,3683309,-.1991662979125977,241361,.0415105819702148,105450,840570,.0243606567382813,66309,101347,-.2265739440917969,247063,-.8335933685302734,1184292,43870,-.3084697723388672,0,26743,-.064753532409668,482143,-.4821577072143555,867460,3277745,1580808,-.0998163223266602,496937,-.4308319091796875,1011547,0,1701137,-.0194330215454102,matched (3),13534511,.93041915,834379.44,1487665
201806,840890,701,3809,6316553,06,0,0,0,0,1,0,0,0,0,0,0,1461489,-.2567148208618164,10226919,.6763067245483398,31332,-.4912757873535156,726446,392423,-.1051969528198242,165151,-.4607553482055664,108171,-.9512443542480469,90017,-.1372032165527344,10681220,.1341056823730469,17609,1.231356620788574,6634,-1.564707756042481,388756,-.2380886077880859,291090,102488,40635,-1.541446685791016,236281,.603327751159668,70925,1.679136276245117,25165,-.3542242050170898,593,-2.198160648345947,7498,-.8908424377441406,62638,501909,101421,6671421,-.4533014297485352,520956,-.1373701095581055,2182682,1.369312286376953,1710063,186535,-.4097671508789063,7014,.1429033279418945,439926,-.153294563293457,45600,.2515592575073242,3599902,-.0229043960571289,25692,-2.240114212036133,20930,381580,-.789759635925293,193636,29947,-1.219120979309082,111631,-.7944440841674805,923469,66348,.4136829376220703,0,44133,.5009355545043945,350259,-.3195676803588867,549357,3078445,1467512,-.0743684768676758,325702,-.422480583190918,172,0,1174443,-.3705024719238281,matched (3),8386565,.93041915,792883.44,1464794.3
201807,840890,702,3809,7848263,07,0,0,0,0,0,1,0,0,0,0,0,2470446,.5249433517456055,6564776,-.4433040618896484,41311,.2764892578125,1370337,523074,.2873830795288086,189708,.1386260986328125,164712,.4204845428466797,117966,.2703981399536133,12358299,.1458396911621094,3968,-1.490147590637207,10832,.4902973175048828,588689,.4149456024169922,381967,158530,115566,1.045212745666504,230368,-.0253438949584961,128520,.5944614410400391,59661,.863224983215332,6411,2.380576610565186,17232,.8321313858032227,88332,505143,522011,8275625,.2154817581176758,955474,.6065425872802734,286565,-2.030344009399414,2096140,248376,.2863245010375977,14390,.7186250686645508,451177,.0252532958984375,33579,-.3060064315795898,4492589,.221522331237793,113239,1.483321189880371,12664,751985,.6783962249755859,130254,76316,.9354534149169922,112156,.0046920776367188,1046249,71679,.0772838592529297,0,56317,.2437887191772461,450283,.2512035369873047,387381,1467678,1216755,-.1873807907104492,543257,.5115995407104492,165939,0,1777577,.4144563674926758,matched (3),9020811,.93041915,707461.06,1420372.9
201808,840890,703,3809,11066542,08,0,0,0,0,0,0,1,0,0,0,0,296402,-2.120437622070313,6860109,.0440044403076172,71910,.554286003112793,2384736,645164,.2097816467285156,164317,-.1436882019042969,192976,.1583681106567383,110894,-.0618219375610352,9028761,-.3139114379882813,33541,2.134506225585938,6499,-.5108566284179688,881329,.4035329818725586,295324,230356,138613,.1818437576293945,415996,.5909976959228516,361589,1.034423828125,68939,.1445426940917969,10576,.5005712509155273,51635,1.097432136535645,29455,824078,1170557,11674456,.3440876007080078,1212471,.2382078170776367,1596714,1.717738151550293,2789053,849554,1.229767799377441,7550,-.6449851989746094,510582,.1236915588378906,127853,1.336979866027832,2922765,-.4298992156982422,169888,.4056386947631836,87999,857341,.1311187744140625,106667,96449,.2341318130493164,213040,.6415891647338867,1734312,47925,-.4025602340698242,0,32941,-.5362787246704102,773604,.5411834716796875,606365,2985619,1470817,.1896305084228516,575662,.0579385757446289,1306191,0,2199884,.2131538391113281,matched (3),11932332,.93041915,1210587,1726985.5
201809,840890,704,3809,9650692,09,0,0,0,0,0,0,0,1,0,0,0,1450000,1.587601661682129,5355472,-.2476043701171875,35219,-.7138290405273438,1145055,714740,.1024141311645508,257418,.4489030838012695,343614,.5769529342651367,68276,-.4850168228149414,9846076,.0866565704345703,29472,-.1293277740478516,18473,1.044661521911621,329993,-.9823589324951172,202499,45196,55822,-.9095182418823242,273645,-.4188442230224609,231774,-.4447450637817383,80829,.159113883972168,1439,-1.994638442993164,8373,-1.819188117980957,143524,403967,623190,12355781,.0567207336425781,832501,-.375981330871582,965449,-.5031099319458008,1712952,295624,-1.055623054504395,10967,.3733425140380859,546071,.0671977996826172,70490,-.5954103469848633,4429930,.4158535003662109,150529,-.1209831237792969,64961,668973,-.2480916976928711,242488,20303,-1.558245658874512,217930,.0226936340332031,1199106,36943,-.2602605819702148,0,12990,-.9305381774902344,530507,-.3772268295288086,405714,2544879,1182003,-.2186069488525391,468263,-.2064905166625977,587655,0,1045997,-.743433952331543,matched (3),11448165,.93041915,1136346.8,1675781
201810,840890,705,3809,7296267,10,0,0,0,0,0,0,0,0,1,0,0,1302004,-.1076583862304688,3310391,-.4810523986816406,24022,-.3826160430908203,842612,339348,-.7448930740356445,168835,-.421778678894043,269460,-.2430992126464844,104193,.4226865768432617,10395383,.0542888641357422,19795,-.3980112075805664,12248,-.4109468460083008,365149,.1012334823608398,488065,56069,200897,1.280624389648438,330095,.1875495910644531,106200,-.7804393768310547,113256,.337315559387207,9510,1.888395309448242,46779,1.720422744750977,47033,616371,1597069,12989600,.0500259399414063,1045786,.2280893325805664,997502,.0326604843139648,1462059,197588,-.4029045104980469,8452,-.2604875564575195,1461726,.984623908996582,174470,.9062824249267578,4184069,-.0570993423461914,71981,-.7377538681030273,54227,1298597,.6632957458496094,66128,230358,2.428866386413574,451775,.7290105819702148,1356139,128124,1.243621826171875,0,36277,1.027004241943359,328954,-.4779148101806641,0,2421950,1731681,.3818817138671875,1005937,.7646446228027344,0,0,2170651,.7300567626953125,matched (3),16627764,.93041915,1136585.9,1675943.1
201811,840890,706,3809,7096550,11,0,0,0,0,0,0,0,0,0,1,0,2347240,.5893354415893555,9520537,1.056385040283203,101532,1.441404342651367,440320,280902,-.1890201568603516,168320,-.0030555725097656,229876,-.1588802337646484,125668,.1873989105224609,8915261,-.1535968780517578,27059,.3125905990600586,8030,-.4221782684326172,178201,-.7173929214477539,721723,81725,180391,-.1076650619506836,179240,-.6106548309326172,148097,.3325433731079102,86399,-.2706747055053711,985,-2.267457485198975,13032,-1.278026580810547,83866,591642,1196204,13089042,.0076255798339844,1183109,.1233768463134766,990610,-.0069332122802734,1854476,127951,-.4345369338989258,8441,-.0013017654418945,757693,-.6570949554443359,46870,-1.314375877380371,3712276,-.1196393966674805,203663,1.040064811706543,40821,392662,-1.196089744567871,311978,112195,-.7193965911865234,152278,-1.08747673034668,1181688,437057,1.227065086364746,0,27645,-.2717390060424805,715768,.7774381637573242,619383,3017391,1794494,.0356302261352539,577970,-.5541524887084961,351467,0,1339270,-.4829025268554688,matched (3),12147103,.93041915,873421.81,1509908.5
201812,840890,707,3809,2689692,12,0,0,0,0,0,0,0,0,0,0,1,1741272,-.2986240386962891,5031754,-.6376829147338867,43551,-.8464412689208984,504707,371763,.2802505493164063,109597,-.4290561676025391,150971,-.4204521179199219,86450,-.3740777969360352,7233720,-.2090110778808594,2991,-2.202412605285645,39300,1.588039398193359,526634,1.083593368530273,568582,33933,127272,-.3488006591796875,175685,-.0200338363647461,60474,-.8956537246704102,60756,-.3521108627319336,1275,.2580599784851074,6647,-.6732425689697266,22239,589238,1189066,9218989,-.3505096435546875,417337,-1.042006492614746,1370077,.3243017196655273,2315969,48735,-.9652490615844727,1110,-2.028740882873535,570485,-.2837915420532227,55013,.1601924896240234,3782161,.018651008605957,70426,-1.061903953552246,131689,12425,-3.453239440917969,146050,185972,.5053577423095703,115544,-.2760562896728516,665410,46136,-2.248470306396484,0,63913,.8380775451660156,679560,-.051910400390625,464333,2200017,1194495,-.4069995880126953,316439,-.6023921966552734,134300,0,841240,-.4650030136108398,matched (3),6488158.5,.93041915,963470.38,1563724.1
