period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1177c705,growth1177c705,Y1185c616,growth1185c616,Y1197c586,growth1197c586,Y1380c376,Y1490c352,growth1490c352,Y1850c191,growth1850c191,Y1907c442,Y1974c68,growth1974c68,Y2051c376,Y2148c208,growth2148c208,Y2311c246,Y236c705,Y2408c251,growth2408c251,Y246c352,growth246c352,Y2481c124,growth2481c124,Y248c352,growth248c352,Y2567c152,growth2567c152,Y2724c381,Y2818c152,Y2879c484,growth2879c484,Y2923c752,growth2923c752,Y3208c376,Y3317c807,growth3317c807,Y3363c642,Y3453c352,growth3453c352,Y3547c757,growth3547c757,Y356c440,growth356c440,Y3614c246,growth3614c246,Y3713c554,Y3903c152,growth3903c152,Y4007c376,Y4025c757,growth4025c757,Y4142c642,Y4192c376,Y4268c191,growth4268c191,Y4271c68,growth4271c68,Y4272c376,Y4306c484,growth4306c484,Y4354c376,Y4442c554,Y4563c616,growth4563c616,Y4563c757,growth4563c757,Y465c826,growth465c826,Y4717c792,growth4717c792,Y4743c372,growth4743c372,Y4788c376,Y4833c600,growth4833c600,Y4989c246,growth4989c246,Y5016c222,growth5016c222,Y688c251,growth688c251,_merge,x,r2,s,sf
201803,300390,698,1376,5902599,03,0,1,0,0,0,0,0,0,0,0,0,99576,.9697504043579102,93451,1.469337463378906,1393468,3.055213928222656,1100000,95357,.6982040405273438,190244,.0948314666748047,86755,442918,.4800882339477539,2546000,1460200,-.0447683334350586,53540,126065,6577272,.1494112014770508,82609,.0437088012695313,733754,.3505020141601563,147640,.1751976013183594,42657,-.8340997695922852,778833,144298,200491,-.2670326232910156,454919,.3226404190063477,2262000,125451,-.2430210113525391,1336183,72369,.2368688583374023,639073,.1343021392822266,59191,.6451702117919922,122402,1.84327507019043,132423,459970,.1088161468505859,1874000,63111,-.5096836090087891,1407447,38045000,517345,-.0809736251831055,445991,.414642333984375,1646000,87992264,.1205768585205078,3207000,1932319,6722592,.2652473449707031,5966879,.1364831924438477,501550,.1318292617797852,54512,1.785323143005371,114105,.6037464141845703,1988000,396542,-.039179801940918,795353,-.1298580169677734,15923,-1.031805992126465,507568,.1548347473144531,matched (3),5318343,.77614522,550614.63,1126399.5
201804,300390,699,1376,5469568,04,0,0,1,0,0,0,0,0,0,0,0,92959,-.0687627792358398,40956,-.8249387741088867,1146548,-.1950397491455078,800000,61896,-.4321718215942383,439247,.8367538452148438,41554,356258,-.2177295684814453,1477000,1066598,-.3140993118286133,13484,62769,5257660,-.2239341735839844,102792,.2185888290405273,618011,-.1716670989990234,172070,.1531238555908203,310431,1.984769821166992,584030,62474,240084,.1802196502685547,537914,.1675786972045898,1916000,199161,.4621982574462891,1260110,47279,-.4257116317749023,696811,.0864953994750977,43461,-.3089056015014648,87397,-.3368501663208008,130719,651837,.3486328125,1190000,845636,2.595193862915039,806388,30523000,660285,.2439613342285156,502062,.1184253692626953,991000,80210088,-.0925998687744141,3862000,930115,6748442,.0038375854492188,5959415,-.001251220703125,633575,.2336750030517578,6062,-2.196381568908691,36048,-1.152267456054688,1852000,512391,.2563056945800781,909268,.1338539123535156,41302,.9531459808349609,690420,.3076686859130859,matched (3),4210293,.77614522,829052.38,1285662.1
201805,300390,700,1376,4549264,05,0,0,0,1,0,0,0,0,0,0,0,6844,-2.608786582946777,22654,-.5921621322631836,351870,-1.181249618530273,533000,89458,.3683137893676758,334137,-.2735109329223633,38960,455115,.2448949813842773,1353000,1594491,.4020805358886719,17062,71090,5605082,.0639877319335938,80273,-.2472734451293945,847263,.3155040740966797,161107,-.0658321380615234,9336,-3.504083633422852,709823,50330,214541,-.11248779296875,387071,-.3290901184082031,2315000,124897,-.4666242599487305,1032942,34839,-.3053293228149414,691525,-.0076150894165039,36150,-.1841869354248047,78159,-.1117153167724609,119944,489681,-.2860403060913086,1194000,13460,-4.140366554260254,5126139,40738000,657873,-.0036592483520508,421939,-.173863410949707,1375000,93613936,.1545314788818359,2833000,1327381,7270627,.0745306015014648,5090948,-.1575078964233398,1450974,.8286123275756836,123105,3.010997772216797,112053,1.134119987487793,2618000,488966,-.0467948913574219,680068,-.2904472351074219,35484,-.1518287658691406,382203,-.5913476943969727,matched (3),3246682.8,.77614522,740730.13,1230561
201806,300390,701,1376,2653661,06,0,0,0,0,1,0,0,0,0,0,0,22208,1.177081108093262,10543,-.7648744583129883,865385,.8999128341674805,516000,74422,-.1840181350708008,257672,-.2598628997802734,74383,418993,-.0826959609985352,1233000,6251661,1.366291999816895,11828,53807,5209524,-.073185920715332,92115,.137603759765625,829287,-.0214443206787109,135603,-.172337532043457,194843,3.03831672668457,363610,6937,173619,-.2116384506225586,279357,-.3261175155639648,2363000,189103,.4148025512695313,757986,55883,.4725236892700195,727553,.0507879257202148,23400,-.4349403381347656,79210,.0133571624755859,171620,298093,-.4963483810424805,2224000,68,-5.287970066070557,1830178,35418000,613756,-.0694150924682617,262767,-.4735927581787109,979000,84642224,-.1007461547851563,3635000,1023144,6647093,-.0896625518798828,4639137,-.0929365158081055,836384,-.5509033203125,38513,-1.162041664123535,151675,.3027687072753906,1887000,407059,-.1833343505859375,834753,.2049436569213867,45608,.2510013580322266,442939,.1474800109863281,matched (3),2777456.8,.77614522,981838.31,1389102.5
201807,300390,702,1376,1826692,07,0,0,0,0,0,1,0,0,0,0,0,5108,-1.469645500183106,13081,.2156991958618164,238643,-1.288206100463867,349000,55136,-.2999486923217773,132739,-.6633033752441406,61922,187151,-.8059377670288086,2597000,3094561,-.7032003402709961,28376,50865,5529246,.0595636367797852,102890,.1106233596801758,733258,-.1230688095092773,189182,.3329782485961914,28647,-1.917145729064941,760358,110258,181793,.0460062026977539,551417,.6800003051757813,3046000,92130,-.7190914154052734,1092384,41551,-.2963390350341797,451569,-.476959228515625,45810,.6717662811279297,40202,-.6781854629516602,138122,235473,-.235809326171875,1760000,8126,4.783316135406494,20503236,32773000,555195,-.1002779006958008,337552,.2504520416259766,1121000,103951008,.2054862976074219,3376000,1165753,6143410,-.0787992477416992,5294554,.1321506500244141,473604,-.5687160491943359,6261,-1.816656112670898,96557,-.4516067504882813,2436000,321976,-.2344818115234375,757041,-.0977191925048828,46236,.0136756896972656,304257,-.3755588531494141,matched (3),1852009.8,.77614522,676615.25,1193066.4
201808,300390,703,1376,3046955,08,0,0,0,0,0,0,1,0,0,0,0,370885,4.28508472442627,28453,.7770929336547852,281696,.1658601760864258,905000,47569,-.1476211547851563,158410,.1768026351928711,80793,336643,.5871067047119141,3046000,970315,-1.159781455993652,635,52812,3137738,-.5665493011474609,31049,-1.198094367980957,818022,.1093912124633789,112299,-.5215444564819336,36423,.2401514053344727,532973,98640,182716,.0050640106201172,600538,.0853347778320313,3365000,101655,.098383903503418,580323,21701,-.6495628356933594,527833,.1560525894165039,20743,-.7922935485839844,25023,-.47412109375,172622,475457,.7026805877685547,927000,27174,1.207192420959473,501917,39493000,431810,-.2513332366943359,368163,.0868062973022461,1230000,104515296,.0054130554199219,3418000,1519164,6222060,.012721061706543,4414485,-.1817874908447266,450995,-.048914909362793,31452,1.61412239074707,100984,.0448284149169922,1877000,151497,-.753911018371582,885972,.1572685241699219,29073,-.4639492034912109,400063,.2737483978271484,matched (3),4068357.5,.77614522,766999.31,1246550.1
201809,300390,704,1376,5484799,09,0,0,0,0,0,0,0,1,0,0,0,74760,-1.601609230041504,53507,.6315584182739258,231176,-.1976490020751953,200000,143073,1.101173400878906,186498,.163233757019043,90935,427895,.2398548126220703,1079000,950490,-.0206422805786133,9651,121617,4530547,.367340087890625,66946,.7683200836181641,847037,.034855842590332,124601,.1039514541625977,599415,2.800753593444824,645951,23742,266962,.3791732788085938,262460,-.8277273178100586,2482000,182279,.583953857421875,969050,40933,.634577751159668,556235,.0524101257324219,36858,.5748634338378906,74389,1.089511871337891,142495,220736,-.7673091888427734,355000,15643,-.5522375106811523,4278927,37734000,880289,.7122640609741211,541991,.386723518371582,815000,79644800,-.2717571258544922,2508000,1274199,4797833,-.2599372863769531,4824452,.08880615234375,168312,-.9856367111206055,32869,.0440673828125,45305,-.8015451431274414,1869000,564542,1.315448760986328,949499,.069249153137207,63704,.7844371795654297,466530,.1537008285522461,matched (3),3033402.8,.77614522,788715.13,1260028.1
201810,300390,705,1376,7531031,10,0,0,0,0,0,0,0,0,1,0,0,63784,-.1587810516357422,28152,-.6421937942504883,328828,.3523550033569336,1443000,113106,-.2350292205810547,355965,.6464118957519531,81105,295744,-.3693838119506836,1536000,1447245,.4204387664794922,1037,129356,3230395,-.3382377624511719,102579,.4267463684082031,1093171,.2550935745239258,160824,.2551937103271484,60113,-2.299727439880371,676171,62325,288691,.0782508850097656,377660,.3638954162597656,2735000,190705,.0451889038085938,1397314,32696,-.2246837615966797,574090,.0315961837768555,35312,-.0428495407104492,330127,1.490169525146484,221927,644645,1.071732521057129,1023000,34048,.7777481079101563,803488,41169000,975548,.1027488708496094,580052,.0678682327270508,1275000,104996160,.2763481140136719,3536000,1082895,5908696,.2082614898681641,8338522,.5471887588500977,2005187,2.477672576904297,88685,.9925613403320313,45729,.0093154907226563,1822000,554781,-.0174407958984375,830878,-.1334514617919922,94162,.3907699584960938,17384,-3.289772033691406,matched (3),4283238.5,.77614522,999805.13,1401859.3
201811,300390,706,1376,4393159,11,0,0,0,0,0,0,0,0,0,1,0,9557,-1.898227691650391,40854,.3723859786987305,158469,-.729975700378418,451000,76055,-.3968687057495117,211310,-.5215063095092773,45878,168438,-.5629262924194336,337000,1371098,-.0540494918823242,632,87098,4943393,.4254474639892578,70013,-.3819522857666016,697620,-.4491634368896484,143595,-.1133136749267578,40188,-.4026575088500977,0,65566,278532,-.0358238220214844,305379,-.2124404907226563,1788000,140898,-.3026914596557617,985199,53829,.4985599517822266,497027,-.1441421508789063,33023,-.0670185089111328,27801,-2.474405288696289,134711,353347,-.6012496948242188,1078000,375892,2.401530265808106,746676,43867000,1094694,.1152315139770508,325604,-.5774354934692383,1057000,86652344,-.1920204162597656,3115000,893021,5821146,-.0149288177490234,6476387,-.2527236938476563,558977,-1.277383804321289,1683,-3.964512825012207,47745,.0431413650512695,1742000,432740,-.2484369277954102,881251,.0588588714599609,75159,-.2254114151000977,692448,3.684682846069336,matched (3),-246295.2,.77614522,887327.06,1323989.6
201812,300390,707,1376,7190246,12,0,0,0,0,0,0,0,0,0,0,1,1978,-1.575188159942627,39497,-.0337800979614258,558765,1.260169982910156,533000,79363,.0425758361816406,313209,.3935441970825195,71047,409966,.8895063400268555,1336000,1001547,-.3140659332275391,0,0,4868680,-.0152292251586914,96460,.3204479217529297,888624,.241999626159668,178605,.2181797027587891,28197,-.3543529510498047,825541,59949,110965,-.920318603515625,230858,-.2797508239746094,2597000,126096,-.110992431640625,1509451,30370,-.572357177734375,359457,-.3240499496459961,36769,.1074504852294922,114586,1.416254043579102,136656,475804,.2975559234619141,1632000,20808,-2.893964767456055,999183,44764000,337486,-1.176706314086914,456754,.3384628295898438,1135000,77117016,-.1165790557861328,3241000,1338433,5145925,-.1232919692993164,3615399,-.5829601287841797,1580289,1.039254188537598,25762,2.728322982788086,92834,.6649389266967773,2099000,473466,.0899438858032227,740910,-.1734628677368164,80444,.0679559707641602,1124439,.4848060607910156,matched (3),4855074.5,.77614522,656692.94,1181881.9
