period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1036c484,growth1036c484,Y1312c484,growth1312c484,Y1323c484,growth1323c484,Y1384c752,growth1384c752,Y1451c484,growth1451c484,Y1749c554,Y1761c484,growth1761c484,Y1766c208,growth1766c208,Y1851c372,growth1851c372,Y2062c484,growth2062c484,Y2074c705,growth2074c705,Y2120c752,growth2120c752,Y2121c300,growth2121c300,Y2138c484,growth2138c484,Y2146c32,Y2293c300,growth2293c300,Y2443c752,growth2443c752,Y2540c484,growth2540c484,Y2732c251,growth2732c251,Y2883c208,growth2883c208,Y3120c208,growth3120c208,Y3227c124,growth3227c124,Y3275c484,growth3275c484,Y3534c705,growth3534c705,Y3603c208,growth3603c208,Y3703c233,Y3916c191,growth3916c191,Y3949c484,growth3949c484,Y3974c352,growth3974c352,Y3974c484,growth3974c484,Y408c191,growth408c191,Y4291c484,growth4291c484,Y4415c484,growth4415c484,Y4452c752,growth4452c752,Y4456c246,growth4456c246,Y4480c705,growth4480c705,Y4606c68,growth4606c68,Y4645c484,growth4645c484,Y4681c372,growth4681c372,Y4682c222,growth4682c222,Y4753c222,growth4753c222,Y4758c222,growth4758c222,Y4761c428,growth4761c428,Y4989c152,growth4989c152,Y5003c616,growth5003c616,Y630c233,Y644c826,growth644c826,Y647c600,growth647c600,Y699c705,growth699c705,Y946c203,_merge,x,r2,s,sf
201702,300490,685,1384,22626680,02,1,0,0,0,0,0,0,0,0,0,0,2103297,-.0849399566650391,984188,-.1551303863525391,1365050,-.253448486328125,163150944,-.0819187164306641,9447649,.1104621887207031,206137,11172095,-.0465831756591797,2753015,-.3233022689819336,1253404,-.2775287628173828,1437954,.0439224243164063,37871,-.6155233383178711,5113755,-.0861110687255859,918951,-.4296646118164063,14336728,.062042236328125,107670,115116,-.6457624435424805,188040,-.6079502105712891,1453470,.1631908416748047,2737851,-.0045318603515625,86578,-.7336044311523438,799175,-.0762052536010742,2954062,-.2112951278686523,65181976,-.211029052734375,516943,-.4638376235961914,618293,-.0340757369995117,378746,56321,-1.111355781555176,24344052,-.1151237487792969,478945,-.3333578109741211,16425725,-.0100841522216797,147395,-.0220556259155273,25172434,-.0474395751953125,6347391,-.0733966827392578,1794625,.0533504486083984,86539,-.0212316513061523,2070266,-.0849275588989258,558463,-.1529684066772461,34428496,.3492660522460938,405052,-.1345949172973633,478704,-.0258712768554688,247397,-.6440525054931641,72577,-.1633996963500977,65794,-.4902362823486328,1472931,-.4173336029052734,930862,-.131317138671875,191481,5125876,-.1283302307128906,676138,.1930656433105469,279446,-.4295101165771484,214293,matched (3),24061196,.92451733,2214818.5,4377637
201703,300490,686,1384,40013924,03,0,1,0,0,0,0,0,0,0,0,0,2468525,.1601152420043945,1753632,.5776271820068359,2201371,.4778900146484375,174079728,.0648365020751953,10468671,.1026210784912109,120832,14395323,.2534847259521484,3907199,.3501243591308594,1251364,-.0016288757324219,1635182,.1285324096679688,64884,.5384159088134766,5130286,.0032272338867188,1189034,.2576637268066406,17132788,.1781692504882813,154625,84343,-.3110485076904297,281391,.4030904769897461,1594860,.0928316116333008,2467552,-.103947639465332,118319,.3123388290405273,936809,.1588993072509766,3416661,.145482063293457,102137416,.4491367340087891,565825,.0903520584106445,717284,.1485090255737305,397405,265962,1.552286148071289,29319612,.1859703063964844,588928,.2067184448242188,21007608,.2460365295410156,176125,.1780776977539063,25598540,.0167865753173828,6172709,-.0279054641723633,1815477,.0115518569946289,228565,.9712257385253906,2782727,.2957534790039063,564578,.010890007019043,38298944,.1065387725830078,569349,.3404779434204102,462586,-.0342493057250977,314171,.2389430999755859,150775,.73114013671875,111035,.5233163833618164,1395198,-.0542173385620117,1127376,.1915378570556641,456624,5419125,.0556325912475586,1500652,.7972574234008789,561318,.6974782943725586,29411,matched (3),37243964,.92451733,2041940.9,4292762
201704,300490,687,1384,13610976,04,0,0,1,0,0,0,0,0,0,0,0,2474353,.0023584365844727,1718826,-.0200471878051758,980246,-.8090324401855469,162218064,-.0705718994140625,9099111,-.1402111053466797,84296,11229669,-.2483444213867188,3399229,-.1392717361450195,1083982,-.1435928344726563,1658922,.0144138336181641,20528,-1.150811195373535,3177346,-.4791154861450195,1039050,-.1348352432250977,15154913,-.1226692199707031,99110,29024,-1.066769599914551,198249,-.3502216339111328,1160043,-.318328857421875,1981639,-.2193021774291992,35732,-1.197338104248047,1105043,.1651601791381836,2136646,-.469426155090332,63017492,-.4829063415527344,436372,-.2597904205322266,521274,-.3191957473754883,397062,119393,-.8009328842163086,20008806,-.3820838928222656,488870,-.1862077713012695,17551696,-.1797351837158203,60791,-1.063752174377441,25941812,.0133209228515625,4418951,-.3342361450195313,1627674,-.1091957092285156,97689,-.850031852722168,2174096,-.2468185424804688,352930,-.4698085784912109,33042144,-.1476402282714844,249148,-.826446533203125,261733,-.5695075988769531,110437,-1.045492172241211,61013,-.9047012329101563,26202,-1.444009780883789,2254505,.479893684387207,912835,-.2110929489135742,271106,5882320,.0820169448852539,822409,-.6014165878295898,460854,-.1972064971923828,12124,matched (3),19520190,.92451733,2423774.3,4486977
201705,300490,688,1384,24978904,05,0,0,0,1,0,0,0,0,0,0,0,2422796,-.02105712890625,2105335,.2028331756591797,1798024,.6066398620605469,182771344,.1192951202392578,11561147,.2394733428955078,107692,12434423,.1019096374511719,3988848,.1599531173706055,1516498,.3357629776000977,1256473,-.2778587341308594,29015,.3460226058959961,3598408,.1244449615478516,1205835,.1488656997680664,18130460,.1792697906494141,35361,98496,1.221893310546875,249831,.2312612533569336,1027906,-.1209325790405273,2294209,.1464643478393555,40692,.1299848556518555,841222,-.2727842330932617,5205840,.8905439376831055,104822808,.5088577270507813,672398,.4323558807373047,900573,.5467557907104492,458322,216309,.5942869186401367,16826798,-.1732006072998047,691201,.3463344573974609,21352038,.1959972381591797,184418,1.109763145446777,29045024,.1129913330078125,6137066,.3284444808959961,1813722,.1082286834716797,178557,.603118896484375,2451594,.1201257705688477,421736,.1781101226806641,37324156,.1218585968017578,354621,.3530025482177734,470091,.5856008529663086,191940,.5527372360229492,230084,1.327357292175293,50740,.6608791351318359,1023976,-.7892370223999023,1075034,.1635522842407227,311029,5777716,-.0179424285888672,1135629,.3227043151855469,447698,-.0289621353149414,20454,matched (3),23801188,.92451733,2407118,4478001.5
201706,300490,689,1384,31111824,06,0,0,0,0,1,0,0,0,0,0,0,2295842,-.0538225173950195,1754452,-.1823177337646484,1887593,.048614501953125,192240160,.0505104064941406,11576052,.0012874603271484,226853,12523094,.0071048736572266,4080882,.0228109359741211,2037769,.2954511642456055,1691412,.2972545623779297,10104,-1.054881095886231,3606681,.0022964477539063,1081002,-.109283447265625,15630221,-.1483879089355469,71411,77554,-.2390413284301758,489529,.6726589202880859,1362543,.2818288803100586,2907227,.236811637878418,36021,-.1219291687011719,1011414,.1842489242553711,5322581,.0221767425537109,88664832,-.1674079895019531,692545,.0295228958129883,1076566,.1785001754760742,532102,263424,.1970577239990234,24273708,.3664207458496094,776637,.116541862487793,20107970,-.0600299835205078,181921,-.0136318206787109,27032804,-.0717964172363281,8051358,.2714939117431641,1864790,.0277671813964844,182705,.0229654312133789,2550347,.0394916534423828,478697,.1266880035400391,41970012,.1173133850097656,528275,.3985671997070313,494949,.0515289306640625,358353,.6243362426757813,134803,-.5346298217773438,10383,-1.586544990539551,1953206,.6457786560058594,1092433,.0160551071166992,374963,6657940,.1418018341064453,1001103,-.1260843276977539,465324,.0386152267456055,80361,matched (3),30486360,.92451733,1617376.9,4107820.8
201707,300490,690,1384,29856468,07,0,0,0,0,0,1,0,0,0,0,0,2105745,-.086430549621582,1667234,-.0509910583496094,1075896,-.5621490478515625,181980400,-.0548477172851563,9631917,-.1838550567626953,188623,11314051,-.1015281677246094,4433894,.0829648971557617,1471734,-.325413703918457,1242853,-.3081541061401367,62062,1.815202713012695,2941776,-.2037744522094727,1073475,-.0069875717163086,15050516,-.0377941131591797,187987,156956,.7049903869628906,105762,-1.532252311706543,1622813,.1748075485229492,3580647,.208343505859375,187420,1.649250030517578,901228,-.1153459548950195,1867929,-1.047127723693848,81621040,-.0827751159667969,267700,-.9505062103271484,973839,-.100285530090332,447271,133298,-.681178092956543,25166472,.0361194610595703,637300,-.1977319717407227,17606810,-.1328315734863281,160182,-.1272621154785156,27014776,-.0006675720214844,7717054,-.0424079895019531,1600960,-.1525449752807617,72836,-.9196624755859375,2483634,-.0265073776245117,700486,.380706787109375,41550544,-.0100440979003906,248518,-.7541017532348633,376612,-.2732391357421875,204775,-.5596075057983398,117451,-.1377935409545898,49773,1.567302703857422,1612032,-.1919765472412109,1007327,-.0811071395874023,263675,8113997,.1977806091308594,505392,-.6835231781005859,377180,-.2100114822387695,30136,matched (3),24956444,.92451733,1845463.1,4202858
201708,300490,691,1384,32575284,08,0,0,0,0,0,0,1,0,0,0,0,2346078,.1080760955810547,2530617,.41729736328125,3148351,1.073724746704102,199676000,.0927982330322266,12417778,.2540473937988281,181772,12740971,.1187763214111328,4896736,.0992908477783203,1662742,.1220264434814453,2123664,.5357332229614258,33935,-.6036872863769531,3748675,.2423896789550781,1338469,.2206249237060547,16494495,.0916156768798828,93352,159833,.0181646347045898,481227,1.515147209167481,1740819,.070195198059082,3661414,.0223064422607422,170537,-.0944004058837891,1111294,.2095222473144531,3249912,.553797721862793,106137160,.2626457214355469,381137,.3532915115356445,686484,-.3496637344360352,537519,88956,-.4044456481933594,22981248,-.0908336639404297,1454733,.8253374099731445,31831624,.5921745300292969,155661,-.028630256652832,28448780,.0517215728759766,9049014,.1592226028442383,2031862,.2383489608764648,57701,-.232935905456543,2884056,.14947509765625,719069,.0261831283569336,43721640,.0509319305419922,223956,-.10406494140625,361200,-.0417842864990234,317406,.4382705688476563,191805,.4904575347900391,78069,.4501209259033203,1887231,.1576156616210938,1067077,.0576229095458984,429277,6808339,-.1754426956176758,627475,.2163686752319336,489908,.2614946365356445,70018,matched (3),37030416,.92451733,1939456.8,4244970.5
201709,300490,692,1384,28004104,09,0,0,0,0,0,0,0,1,0,0,0,2408349,.0261964797973633,1729919,-.3803882598876953,2905674,-.0802125930786133,193322688,-.0323352813720703,10933647,-.1272850036621094,159381,10388118,-.2041587829589844,5247448,.0691728591918945,1239606,-.2936744689941406,1549521,-.3151969909667969,10697,-1.154483795166016,3266349,-.1377296447753906,1483640,.1029720306396484,15642531,-.0530338287353516,32132,115754,-.322662353515625,336670,-.3572359085083008,1800878,.0339183807373047,2735754,-.29144287109375,74644,-.8262214660644531,999427,-.1060981750488281,2961902,-.0927963256835938,73049496,-.37359619140625,211886,-.5871105194091797,627261,-.0902194976806641,489437,105084,.1666183471679688,18400852,-.2222824096679688,578963,-.9213399887084961,20598478,-.4352436065673828,75864,-.7187385559082031,25546836,-.1075916290283203,7929773,-.1320304870605469,2142991,.0532503128051758,170194,1.081664085388184,2552456,-.1221418380737305,649792,-.1013050079345703,33877168,-.2551021575927734,145270,-.4328556060791016,395085,.0896692276000977,348457,.0933332443237305,135051,-.3508262634277344,38642,-.7032537460327148,1600464,-.1648178100585938,927496,-.1401901245117188,420333,5788551,-.1622657775878906,414923,-.4136104583740234,491222,.0026788711547852,6661,matched (3),19062438,.92451733,2060224.6,4301489
201710,300490,693,1384,31455944,10,0,0,0,0,0,0,0,0,1,0,0,2929955,.196044921875,1507019,-.1379413604736328,3732708,.2504682540893555,204192496,.0547008514404297,12215555,.1108646392822266,134114,10357360,-.0029659271240234,4870559,-.0745334625244141,1522325,.2054452896118164,2023585,.2669248580932617,47396,1.488574981689453,3041079,-.0714607238769531,1506666,.0154008865356445,15812783,.0108242034912109,96196,118581,.0241289138793945,822660,.8934402465820313,2215896,.2073822021484375,3071027,.115605354309082,96750,.2594003677368164,1324417,.2815456390380859,3678993,.2168073654174805,89354680,.20147705078125,148091,-.3582210540771484,724329,.1438827514648438,488166,130102,.2135591506958008,28114680,.4238948822021484,488607,-.1696796417236328,26492972,.2516632080078125,167635,.7928466796875,24406980,-.0456447601318359,8228934,.0370321273803711,2574114,.1833028793334961,183331,.0743541717529297,2733055,.068364143371582,711346,.0905065536499023,39764236,.1602268218994141,228633,.4535236358642578,592777,.4057178497314453,271149,-.2508468627929688,174843,.2582359313964844,97305,.9235105514526367,2002856,.2242813110351563,1118994,.1876964569091797,425084,6475264,.1121072769165039,570295,.3180608749389648,338857,-.3713178634643555,141497,matched (3),30338632,.92451733,1852296.8,4205863
201711,300490,694,1384,25191080,11,0,0,0,0,0,0,0,0,0,1,0,2576074,-.1287202835083008,2116385,.3395757675170898,2490062,-.4048261642456055,193430624,-.0541439056396484,22923802,.6294670104980469,113548,11737103,.1250572204589844,5282215,.0811376571655273,1888401,.2154912948608398,2212655,.0893230438232422,142107,1.098042488098145,3102510,.0199995040893555,1273550,-.1680908203125,15139996,-.0434780120849609,95170,57062,-.7314577102661133,764126,-.0738105773925781,1399072,-.4598474502563477,3400037,.1017742156982422,50286,-.6544036865234375,929138,-.3544702529907227,3917069,.0627040863037109,86111752,-.0369682312011719,49687,-1.092083930969238,741201,.0230264663696289,544207,76725,-.5280914306640625,26860052,-.0456504821777344,997663,.7138566970825195,21046206,-.2301597595214844,156813,-.0667343139648438,25795376,.0553264617919922,8618646,.0462713241577148,2154952,-.1777372360229492,195278,.0631313323974609,2671443,-.022801399230957,638884,-.1074361801147461,32540642,-.2004776000976563,315205,.3211050033569336,351644,-.5221996307373047,179972,-.4098672866821289,165138,-.0571069717407227,76459,-.2410955429077148,1417842,-.3454389572143555,860688,-.2624530792236328,376496,8538230,.2765636444091797,522525,-.0874805450439453,486389,.3614301681518555,31411,matched (3),29796590,.92451733,1739657.4,4157486
201712,300490,695,1384,24034040,12,0,0,0,0,0,0,0,0,0,0,1,1990749,-.2577552795410156,1934888,-.0896596908569336,2602518,.0441713333129883,181625872,-.0629692077636719,11300995,-.7072849273681641,74299,11809793,.0061740875244141,4585095,-.1415348052978516,1255762,-.4079875946044922,2199252,-.0060758590698242,32526,-1.474540710449219,2809148,-.0993309020996094,864336,-.3876018524169922,14183209,-.0652809143066406,58753,50269,-.1267499923706055,539493,-.3481025695800781,1167115,-.1812744140625,2484604,-.3136730194091797,71738,.3552932739257813,1083754,.1539287567138672,3267987,-.1811695098876953,64517708,-.2887058258056641,183630,1.30717945098877,420303,-.567296028137207,402505,52778,-.3741331100463867,25004956,-.0715675354003906,574240,-.5523681640625,20279576,-.0371055603027344,129402,-.1921300888061523,25625842,-.0065937042236328,7121969,-.1907434463500977,1425232,-.4134330749511719,122281,-.4681024551391602,2130675,-.2261800765991211,511393,-.2225847244262695,28965160,-.1163959503173828,83998,-1.322429656982422,291382,-.187983512878418,301284,.5152521133422852,108398,-.4209718704223633,80576,.0524463653564453,1343719,-.0536947250366211,905402,.0506467819213867,322427,7246285,-.1640644073486328,413850,-.2331695556640625,456354,-.0637397766113281,3506,matched (3),21098080,.92451733,2231905.3,4386306.5
201801,300490,696,1384,42322616,01,0,0,0,0,0,0,0,0,0,0,0,2057991,.0332193374633789,2436100,.2303485870361328,2937840,.1211957931518555,195855888,.0754299163818359,11730286,.0372829437255859,100033,13085417,.102569580078125,4767621,.039036750793457,1558118,.2157363891601563,2292748,.0416336059570313,64474,.6842222213745117,3737282,.2854776382446289,1085909,.2282114028930664,15497657,.0886306762695313,0,85382,.5297470092773438,1032165,.6487836837768555,947806,-.2081403732299805,2749965,.1014747619628906,56329,-.2418107986450195,1371759,.2356624603271484,4214205,.2542867660522461,77490320,.1832122802734375,312491,.5316534042358398,574714,.312896728515625,627230,997371,2.939027786254883,27952040,.1114158630371094,716485,.2213106155395508,22703854,.1129207611083984,214593,.5058193206787109,29180164,.1298866271972656,6749554,-.0537080764770508,1742633,.2010622024536133,74004,-.5022029876708984,3277715,.4307079315185547,546006,.0654916763305664,33319092,.1400375366210938,263104,1.141756057739258,404325,.3275833129882813,352171,.1560640335083008,214304,.6815862655639648,123529,.4272747039794922,2186682,.4869441986083984,1360840,.4074783325195313,413326,8112223,.1128826141357422,765148,.6145658493041992,878812,.6553020477294922,28481,matched (3),43561440,.92451733,2188508,4364384.5
201802,300490,697,1384,16494698,02,1,0,0,0,0,0,0,0,0,0,0,1600371,-.251495361328125,2015029,-.1897649765014648,2139318,-.3171882629394531,208488912,.0625057220458984,11950310,.0185832977294922,210850,12443974,-.050262451171875,4656271,-.0236330032348633,1455458,-.0681581497192383,1763755,-.2623062133789063,19253,-1.208595275878906,2720223,-.3176450729370117,1205909,.1048154830932617,16200266,.0443382263183594,175742,94293,.0992717742919922,682665,-.4134092330932617,969325,.0224504470825195,2582610,-.0627880096435547,179312,1.157917976379395,1056651,-.2609891891479492,2717391,-.4387884140014648,68463144,-.1238574981689453,426668,.3114299774169922,537833,-.0663251876831055,434136,224460,-1.491424560546875,18778880,-.3977565765380859,863684,.1868495941162109,21934088,-.0344924926757813,169801,-.2341165542602539,30029828,.0287017822265625,7209231,.0658855438232422,1647837,-.055933952331543,305173,1.416760444641113,3183091,-.0292940139770508,506325,-.0754508972167969,29097428,-.1354808807373047,142315,-.614506721496582,323078,-.2243251800537109,106643,-1.19463062286377,174274,-.2067670822143555,64044,-.6569051742553711,2003529,-.0874748229980469,1588388,.1546182632446289,350199,6486387,-.2236661911010742,511319,-.403076171875,465511,-.6354351043701172,1220,matched (3),19842766,.92451733,1947747.5,4248765
201803,300490,698,1384,27182904,03,0,1,0,0,0,0,0,0,0,0,0,2414355,.4111967086791992,2112756,.0473604202270508,2498024,.1550130844116211,196321952,-.0601291656494141,12055162,.0087356567382813,107913,13855924,.1074771881103516,4452864,-.0446672439575195,1514023,.0394496917724609,1887625,.0678749084472656,38426,.6910676956176758,3038986,.1108102798461914,1642144,.3087692260742188,16728285,.032073974609375,225010,256431,1.000452041625977,1165040,.5345058441162109,1050506,.0804271697998047,2675880,.0354776382446289,27421,-1.877818107604981,1190050,.1188907623291016,4594923,.5252799987792969,85525656,.2225208282470703,424079,-.0060863494873047,282466,-.6439895629882813,581885,141387,-.4621973037719727,23407668,.2203311920166016,434710,-.686528205871582,22727132,.0355167388916016,146096,-.1503629684448242,28707572,-.0450286865234375,6478724,-.1068382263183594,1703367,.0331439971923828,61002,-1.609972953796387,3199289,.0050764083862305,618375,.199915885925293,37857176,.2631702423095703,216678,.4203701019287109,299835,-.0746612548828125,378899,1.267783164978027,221436,.2395048141479492,133173,.7320785522460938,2018653,.0075206756591797,1821523,.1369524002075195,458742,9053700,.3334684371948242,685115,.2925930023193359,636161,.3123159408569336,41008,matched (3),27839834,.92451733,1688602.3,4136382.5
201804,300490,699,1384,32302106,04,0,0,1,0,0,0,0,0,0,0,0,3173373,.2733631134033203,1722479,-.2042293548583984,3680038,.3874235153198242,198886256,.0129776000976563,12408637,.028900146484375,133575,12549612,-.0990238189697266,4459736,.0015420913696289,1743005,.1408405303955078,1717014,-.0947332382202148,42760,.1068687438964844,3305596,.0840930938720703,1152702,-.3538932800292969,16770465,.0025177001953125,93745,8458,-3.411746978759766,667984,-.5562458038330078,1506249,.3603506088256836,1895966,-.3445491790771484,62137,.8180322647094727,737759,-.4781332015991211,4433121,-.0358486175537109,93109240,.0849571228027344,426017,.0045595169067383,411163,.375432014465332,512732,151420,.0685567855834961,24208200,.0336265563964844,545015,.2261343002319336,22242256,-.0215644836425781,249691,.5359601974487305,31449482,.0912208557128906,6273914,-.0321235656738281,2472984,.3728179931640625,140336,.8331336975097656,2800562,-.1331090927124023,557587,-.1034765243530273,43546296,.1400032043457031,140996,-.4296808242797852,559652,.6240825653076172,456932,.1872644424438477,183207,-.1895170211791992,65998,-.7020244598388672,2500145,.2139177322387695,1423819,-.2463302612304688,491468,9478402,.0458412170410156,887629,.258967399597168,523413,-.1950807571411133,20970,matched (3),42842072,.92451733,3367771,5059660.5
201805,300490,700,1384,39907072,05,0,0,0,1,0,0,0,0,0,0,0,2472873,-.2494144439697266,2127776,.2113132476806641,2664657,-.3228483200073242,188707744,-.0525341033935547,12501407,.0074481964111328,210885,13839463,.0978355407714844,4683663,.0489912033081055,1588433,-.0928630828857422,2191370,.2439403533935547,6700,-1.853495597839356,3543486,.0694942474365234,1327749,.1413755416870117,22220092,.2813777923583984,83297,140394,2.809340476989746,663697,-.0064382553100586,1641603,.0860509872436523,2393121,.2328701019287109,93926,.4131650924682617,1123950,.4209871292114258,4302850,-.0298261642456055,94225096,.0119132995605469,664638,.44476318359375,636431,.4368858337402344,588850,224750,.3949317932128906,22147648,-.088958740234375,791224,.372767448425293,22853020,.0270881652832031,125352,-.6890983581542969,34245648,.0851764678955078,8607460,.3162288665771484,1945063,-.2401304244995117,424123,1.105983734130859,3477090,.2163763046264648,494257,-.1205625534057617,54047392,.2160377502441406,214005,.4172677993774414,340154,-.4979162216186523,350853,-.2641668319702148,338812,.6148290634155273,583314,2.17910099029541,2399268,-.0411853790283203,1532061,.0732717514038086,434104,12462456,.2737064361572266,876058,-.0131216049194336,498646,-.0484743118286133,3908,matched (3),26320776,.92451733,4260608,5693071.5
201806,300490,701,1384,28168968,06,0,0,0,0,1,0,0,0,0,0,0,2418555,-.0222101211547852,1982406,-.0707664489746094,1866301,-.3561162948608398,192820176,.0215587615966797,12332180,-.0136299133300781,167657,12786102,-.0791664123535156,4174394,-.1151113510131836,1689659,.0617790222167969,1924133,-.1300516128540039,63510,2.249089241027832,3323544,-.0640792846679688,1457305,.093104362487793,16726412,-.2840080261230469,42516,89580,-.4493207931518555,468170,-.348994255065918,1462716,-.1153783798217773,2883178,.1862945556640625,38282,-.897526741027832,1170231,.0403518676757813,1803143,-.869746208190918,66953088,-.3416938781738281,88155,-2.020145416259766,357970,-.5754270553588867,483880,121757,-.6129617691040039,17312322,-.2463130950927734,774959,-.0207710266113281,21504696,-.0608119964599609,168627,.2965631484985352,31047400,-.0980434417724609,8229331,-.0449247360229492,1721358,-.1221809387207031,121007,-1.254175186157227,2972499,-.1567926406860352,447521,-.0993328094482422,45676232,-.1682834625244141,212560,-.0067758560180664,358991,.053898811340332,300637,-.1544637680053711,264695,-.2468671798706055,59284,-2.286385536193848,1261267,-.6430463790893555,1523679,-.0054864883422852,314607,12071927,-.0318393707275391,687429,-.2424736022949219,454507,-.0926828384399414,8938,matched (3),31972970,.92451733,3294083.5,5010915
201807,300490,702,1384,30466172,07,0,0,0,0,0,1,0,0,0,0,0,2242729,-.0754766464233398,1629518,-.1960268020629883,2924038,.4490070343017578,195791552,.0152931213378906,11827307,-.0418014526367188,152114,12071353,-.0575237274169922,4980630,.1765871047973633,1554249,-.0835342407226563,1644232,-.1572017669677734,30688,-.727325439453125,2910355,-.1327571868896484,2145562,.3868122100830078,15041895,-.1061496734619141,176124,114529,.2456960678100586,546315,.1543636322021484,1471688,.0061149597167969,3178462,.097503662109375,87514,.8268184661865234,1208648,.0323009490966797,3027475,.5181980133056641,65441724,-.0228328704833984,330509,1.321537017822266,478740,.2907085418701172,557403,110823,-.0940933227539063,20587952,.1732864379882813,594977,-.264286994934082,21058524,-.020965576171875,173359,.0276756286621094,28674524,-.0795059204101563,6050095,-.3076305389404297,1253271,-.317357063293457,233451,.6571235656738281,3075049,.0339174270629883,722014,.4783210754394531,49977428,.0899925231933594,277717,.2673788070678711,436566,.1956424713134766,334147,.105677604675293,53891,-1.591614723205566,309950,1.654070854187012,2093125,.5065412521362305,1519151,-.0029754638671875,465848,13572474,.1171607971191406,733316,.0646181106567383,615035,.3024654388427734,31978,matched (3),38948372,.92451733,3910408.5,5435952
201808,300490,703,1384,59193104,08,0,0,0,0,0,0,1,0,0,0,0,3474980,.4378948211669922,2050636,.2298660278320313,3122075,.0655317306518555,178467408,-.0926456451416016,14399470,.1967811584472656,169949,12222054,.0124073028564453,5089568,.0216360092163086,1564597,.0066356658935547,2107287,.2481279373168945,50704,.5021333694458008,3768065,.2582864761352539,1145779,-.6273164749145508,21964136,.378570556640625,111087,19923,-1.748952865600586,612454,.1142778396606445,2031890,.3225564956665039,3448657,.0815877914428711,138250,.4572649002075195,1496611,.2137012481689453,5841032,.6571779251098633,68910872,.0516548156738281,299088,-.0998964309692383,498819,.0410861968994141,467919,56333,-.6766538619995117,23954642,.1514568328857422,501720,-.1704807281494141,23926020,.1276607513427734,196695,.1262893676757813,29501824,.0284423828125,7241758,.1797904968261719,1701433,.3057136535644531,90023,-.952906608581543,2973027,-.0337400436401367,768410,.0622787475585938,61272880,.203765869140625,335161,.1880083084106445,398262,-.0918302536010742,341874,.0228614807128906,478311,2.183297157287598,118994,-.9573373794555664,2313507,.1001062393188477,1220557,-.2188444137573242,308087,12766741,-.0611991882324219,1189249,.4835004806518555,667947,.0825300216674805,60198,matched (3),58073992,.92451733,4978463,6248470
201809,300490,704,1384,28468466,09,0,0,0,0,0,0,0,1,0,0,0,2477051,-.3385200500488281,1667003,-.207122802734375,2034705,-.4281463623046875,172216272,-.0356540679931641,12569383,-.1359272003173828,93592,10564194,-.1457710266113281,4283199,-.1724929809570313,1180248,-.2819032669067383,1350758,-.4447355270385742,22859,-.7966604232788086,3381062,-.1083717346191406,1432802,.2235469818115234,15362731,-.3574657440185547,64425,12787,-.443446159362793,757239,.2122058868408203,2073250,.0201511383056641,2618274,-.2754697799682617,68070,-.708526611328125,1290943,-.1478300094604492,3083133,-.6389608383178711,56821448,-.1928997039794922,231116,-.2578182220458984,446441,-.110936164855957,500631,123755,.7870235443115234,18150034,-.2774887084960938,402846,-.219487190246582,21510740,-.1064128875732422,143082,-.3182363510131836,24937728,-.1680698394775391,6759840,-.0688648223876953,1637392,-.038365364074707,362199,1.392127990722656,2606491,-.1315755844116211,688298,-.1101007461547852,46177908,-.2828350067138672,343033,.0232152938842773,338183,-.1635227203369141,392742,.1387100219726563,71026,-1.907215118408203,151147,.2391796112060547,1641333,-.3432559967041016,1398000,.1357345581054688,345161,8563937,-.3992834091186523,701248,-.5282154083251953,505582,-.278498649597168,35001,matched (3),37579400,.92451733,3410651.5,5088303
201810,300490,705,1384,32693212,10,0,0,0,0,0,0,0,0,1,0,0,3011328,.1953125,2986741,.583155632019043,2684777,.2772464752197266,208553648,.1914443969726563,12573509,.0003280639648438,234677,12066371,.1329517364501953,4607230,.0729274749755859,1597997,.3030261993408203,1961319,.3729515075683594,77564,1.221758842468262,3662028,.0798273086547852,1654878,.1440954208374023,17287620,.1180458068847656,72545,34594,.9952507019042969,532373,-.3523349761962891,2642035,.242431640625,1484957,-.5671291351318359,126713,.6213874816894531,1559116,.1887454986572266,4880519,.4593057632446289,63611752,.112884521484375,337652,.3790960311889648,762577,.535395622253418,536624,310918,.9212255477905273,22269636,.2045516967773438,517341,.250147819519043,24625834,.1352424621582031,190574,.2866230010986328,29552534,.1697864532470703,5286093,-.2459201812744141,1908979,.1534633636474609,220435,-.4965906143188477,3439612,.2773532867431641,559523,-.2071380615234375,46771432,.0127716064453125,405357,.1669416427612305,327440,-.0322818756103516,834610,.7538118362426758,283714,1.384921073913574,70986,-.7557706832885742,1938976,.166651725769043,1405134,.0050907135009766,407565,10705952,.2232389450073242,556780,-.2306919097900391,553277,.0901479721069336,35191,matched (3),41756876,.92451733,3581605,5204438
