period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1025c203,Y1386c68,growth1386c68,Y1474c222,growth1474c222,Y1486c688,growth1486c688,Y1531c381,Y1571c348,growth1571c348,Y1718c705,growth1718c705,Y1760c818,Y1798c826,growth1798c826,Y1810c300,growth1810c300,Y1820c807,growth1820c807,Y1823c233,Y2012c251,growth2012c251,Y2128c757,growth2128c757,Y2677c620,growth2677c620,Y2807c440,growth2807c440,Y2876c68,Y2900c352,growth2900c352,Y2946c807,growth2946c807,Y2963c233,Y3106c251,growth3106c251,Y3108c300,growth3108c300,Y3225c484,growth3225c484,Y323c352,growth323c352,Y3417c352,growth3417c352,Y3457c300,growth3457c300,Y3528c208,growth3528c208,Y3690c757,growth3690c757,Y3709c705,growth3709c705,Y3738c348,growth3738c348,Y3761c300,growth3761c300,Y3787c222,growth3787c222,Y4066c440,growth4066c440,Y4160c703,Y4175c705,growth4175c705,Y4181c428,growth4181c428,Y4319c300,growth4319c300,Y4325c222,growth4325c222,Y4396c703,growth4396c703,Y4613c688,Y4614c792,growth4614c792,Y4800c300,growth4800c300,Y4846c620,growth4846c620,Y4887c191,growth4887c191,Y5015c381,Y5019c352,growth5019c352,Y5031c203,Y619c222,growth619c222,Y625c300,growth625c300,Y744c484,growth744c484,_merge,x,r2,s,sf
201507,760611,666,3583,1441554,07,0,0,0,0,0,1,0,0,0,0,0,1691672,98290,.1855297088623047,289922,.1033420562744141,38223,-.1638479232788086,529398,270131,.1229496002197266,195427,-.5811843872070313,2118069,317580,-.195460319519043,141412,-.0144062042236328,10216,-.4998607635498047,116669,98658,-.6371746063232422,907377,-.1136465072631836,362736,1.105417251586914,10456,2.57157039642334,2545,450,-.7597665786743164,12516,-.0599288940429688,904941,87060,.5305843353271484,230230,-.2638864517211914,332590,.7208957672119141,148190,-.1183233261108398,15429,-.329010009765625,167542,.0644474029541016,184207,-.7432737350463867,701821,-.2614994049072266,30706,.8866424560546875,40701,.5896310806274414,20379,-.7645120620727539,2204,-3.408565998077393,1844,-2.256529808044434,19456,1046312,-.0565261840820313,37361,-.5343265533447266,81611,.2732982635498047,49966,.4861364364624023,818327,-.3673210144042969,2953,43620196,-.0053310394287109,5953464,-.1694526672363281,7485,-.5250720977783203,27875,-.7338676452636719,35972,22651,-.5127935409545898,324680,78960,-.1506929397583008,372890,.1360130310058594,72202,-.610234260559082,matched (3),6440715,.78285015,2212740,5756821.5
201508,760611,667,3583,2176495,08,0,0,0,0,0,0,1,0,0,0,0,2592589,168865,.5411767959594727,238781,-.1940650939941406,68766,.5872726440429688,291981,158707,-.5318470001220703,165316,-.167327880859375,1291674,323803,.0194063186645508,21859,-1.8670654296875,5476,-.6235799789428711,139892,118842,.1861352920532227,591904,-.4272136688232422,83669,-1.466806411743164,37809,1.285370826721191,3740,1366,1.110394477844238,4976,-.9223814010620117,1077340,14403,-1.799160957336426,146442,-.4524497985839844,236419,-.3413047790527344,197071,.2850685119628906,4340,-1.268374443054199,105943,-.4583330154418945,506555,1.01157283782959,539890,-.2623128890991211,9575,-1.165302276611328,74193,.6004171371459961,48726,.8717079162597656,1431355,6.47610330581665,8295,1.503715515136719,37616,972351,-.0733108520507813,23827,-.4498071670532227,42699,-.6477880477905273,27662,-.5912837982177734,617738,-.2811975479125977,4620,37529556,-.150390625,6190596,.0390586853027344,3733,-.6956892013549805,2176,-2.550241470336914,40527,17394,-.2640781402587891,415152,52108,-.4156227111816406,70911,-1.659857749938965,110743,.4277439117431641,matched (3),-2664757.3,.78285015,2668470.5,5946890.5
201509,760611,668,3583,2651368,09,0,0,0,0,0,0,0,1,0,0,0,3538482,42308,-1.384122848510742,289214,.1916208267211914,45219,-.4191923141479492,420464,332439,.7393960952758789,194074,.1603803634643555,1566731,403413,.2198247909545898,216065,2.290966987609863,13275,.8855075836181641,215934,153422,.2553977966308594,914294,.4348077774047852,108145,.2566041946411133,45798,.1916933059692383,14591,1451,.060366153717041,11733,.8577795028686523,1228923,86737,1.795444488525391,485971,1.199520111083984,378494,.4705944061279297,132123,-.3998308181762695,16934,1.361449241638184,262746,.9082860946655273,256710,-.6796855926513672,824180,.4230241775512695,36366,1.334478378295898,171005,.8350229263305664,43265,-.1188688278198242,21740,-4.187223434448242,7385,-.1162014007568359,463121,1141646,.1605100631713867,51514,.7710332870483398,68876,.4781322479248047,75743,1.00728702545166,1201176,.6649923324584961,6505,43158396,.1397476196289063,3581260,-.5473165512084961,32273,2.15701961517334,100356,3.831235885620117,41861,38168,.7858724594116211,733871,159923,1.121374130249023,387762,1.698966026306152,67813,-.4904584884643555,matched (3),10389164,.78285015,3145102.5,6175471
201510,760611,669,3583,2075340,10,0,0,0,0,0,0,0,0,1,0,0,1936299,143924,1.224308967590332,315531,.0870895385742188,83976,.619013786315918,2898024,158510,-.7406387329101563,263139,.3044424057006836,2224916,394280,-.0228996276855469,212271,-.0177154541015625,10673,-.218165397644043,143418,93463,-.4956264495849609,670399,-.3102788925170898,94544,-.1344079971313477,19590,-.8492212295532227,4283,3166,.7802162170410156,22923,.6697349548339844,1206024,36089,-.8768930435180664,529818,.0863847732543945,432688,.1338167190551758,122371,-.0766763687133789,37453,.7937631607055664,206817,-.2393531799316406,238131,-.0751266479492188,680007,-.192286491394043,25195,-.3669891357421875,82962,-.7233104705810547,42504,-.0177459716796875,14499,-.4050741195678711,7547,.0216989517211914,147912,1183718,.036189079284668,39954,-.254124641418457,165076,.8740978240966797,14962,-1.621832847595215,1368772,.1306123733520508,5408,45170756,.0455741882324219,3162669,-.1242990493774414,8444,-1.340775489807129,77568,-.2575693130493164,38624,16663,-.8288068771362305,612070,138145,-.146388053894043,192222,-.7017402648925781,74892,.0992937088012695,matched (3),1837310.3,.78285015,2511342.3,5878062
201511,760611,670,3583,1673749,11,0,0,0,0,0,0,0,0,0,1,0,943157,66858,-.7667150497436523,286557,-.0963191986083984,361613,1.460043907165527,861944,314790,.6860885620117188,248463,-.0573883056640625,2131330,269229,-.3814983367919922,235017,.1017942428588867,6983,-.4242391586303711,109457,67321,-.3280935287475586,908868,.3043270111083984,46258,-.7148303985595703,13514,-.3712930679321289,1116,1626,-.6663460731506348,18131,-.2345170974731445,702841,33316,-.0799503326416016,524517,-.0100564956665039,451400,.0423374176025391,147874,.1893033981323242,12348,-1.109592437744141,306907,.3947105407714844,220751,-.0757856369018555,676281,-.0054941177368164,21881,-.141026496887207,138299,.5110359191894531,36276,-.1584415435791016,17826,.206578254699707,19979,.9735317230224609,214359,851583,-.3293190002441406,27786,-.3631963729858398,60813,-.9986019134521484,44149,1.082056999206543,4637037,1.220162391662598,63868,45602436,.0095100402832031,6311263,.6909198760986328,17107,.7060317993164063,69991,-.102787971496582,21805,21928,.2745733261108398,458129,89995,-.4285497665405273,178262,-.0753965377807617,46422,-.4782733917236328,matched (3),3345253.8,.78285015,2033265.6,5690250
201512,760611,671,3583,1644635,12,0,0,0,0,0,0,0,0,0,0,1,932795,38799,-.5441761016845703,271479,-.0540533065795898,286873,-.2315349578857422,305474,63764,-1.59671688079834,87282,-1.046149253845215,1536317,276014,.0248889923095703,139862,-.5190019607543945,11842,.5281744003295898,119736,92793,.3208990097045898,660818,-.3187217712402344,219427,1.556784629821777,7706,-.5617265701293945,12194,1049,-.4382858276367188,16073,-.1204824447631836,1516292,60396,.5948858261108398,268477,-.6697120666503906,313696,-.3639297485351563,110957,-.2872180938720703,12923,.0455141067504883,143098,-.7630147933959961,205342,-.0723581314086914,425785,-.4626741409301758,10668,-.7183704376220703,47287,-1.073183059692383,61922,.5347185134887695,2520,-1.956398963928223,7006,-1.047915458679199,348330,781428,-.0859737396240234,48926,.5657768249511719,90329,.3956546783447266,16008,-1.014481544494629,1280065,-1.287164688110352,51772,44162164,-.0320930480957031,5186344,-.1963071823120117,13424,-.2424430847167969,65500,-.0663166046142578,17046,21130,-.0370702743530273,402499,70433,-.2450923919677734,80643,-.7932224273681641,71539,.4324684143066406,matched (3),7165149.5,.78285015,2877498.3,6043572.5
201601,760611,672,3583,1835097,01,0,0,0,0,0,0,0,0,0,0,0,407234,99551,.9422760009765625,294977,.0830135345458984,183162,-.44866943359375,666793,80433,.2322349548339844,141193,.4809837341308594,856437,265115,-.040287971496582,185871,.2843961715698242,3915,-1.106837272644043,0,111167,.1806621551513672,570436,-.1470775604248047,182667,-.183354377746582,214,-3.583778858184815,1408,5197,1.600244045257568,32888,.7159662246704102,0,18722,-1.171223640441895,437694,.4887542724609375,344442,.093501091003418,104504,-.0599164962768555,12523,-.0314416885375977,201671,.3431072235107422,271291,.2785148620605469,643471,.4129419326782227,10901,.0216064453125,69773,.389012336730957,170365,1.012067794799805,5404,.7628803253173828,738,-2.250577926635742,1600,943253,.1882114410400391,40756,-.1827058792114258,90705,.0041542053222656,14691,-.0858535766601563,1139217,-.1165704727172852,36983,37858256,-.1540184020996094,5896210,.1282806396484375,5809,-.8376359939575195,63693,-.0279760360717773,29018,24306,.1400289535522461,570270,54548,-.2555809020996094,262159,1.178918838500977,73811,.0312652587890625,matched (3),9933957,.78285015,2843342.8,6027385.5
201602,760611,673,3583,1955692,02,1,0,0,0,0,0,0,0,0,0,0,157902,142099,.3558540344238281,244641,-.1871061325073242,240502,.2723579406738281,342471,155646,.6601600646972656,135558,-.0407285690307617,1035670,371606,.3376703262329102,76300,-.8903799057006836,15586,1.381557464599609,124842,120048,.0768585205078125,710322,.2193174362182617,82270,-.7976589202880859,2216,2.337483406066895,1320,2369,-.7856135368347168,12342,-.9800996780395508,1529180,63503,1.22138786315918,379383,-.1429738998413086,23654,-2.678393363952637,111652,.0661611557006836,27035,.7695655822753906,349709,.5504636764526367,439561,.4825849533081055,684278,.0614871978759766,27881,.9390907287597656,83105,.1748571395874023,27326,-1.830103874206543,1590,-1.223404884338379,5650,2.035467147827148,514886,1484298,.4533624649047852,18307,-.8003196716308594,305823,1.215394020080566,24956,.5298786163330078,3858492,1.219935417175293,69463,42546820,.1167564392089844,7977003,.3022537231445313,9437,.4852294921875,87137,.3134069442749023,30896,20234,-.1833591461181641,513658,106655,.6705179214477539,287393,.0918989181518555,160538,.7770233154296875,matched (3),-2841137.8,.78285015,2652918.8,5939928.5
201603,760611,674,3583,2371812,03,0,1,0,0,0,0,0,0,0,0,0,88066,64058,-.7967357635498047,301872,.2102117538452148,255372,.059992790222168,714716,379157,.8903665542602539,239505,.5691747665405273,1097652,413108,.1058750152587891,244174,1.163208961486816,22592,.3712234497070313,106454,252998,.7454900741577148,982512,.3243942260742188,156459,.6427879333496094,4350,.6744723320007324,7449,5783,.8924546241760254,26754,.7736759185791016,1661900,40855,-.4410581588745117,345951,-.0922489166259766,318168,2.599047660827637,124115,.1058216094970703,17769,-.4196767807006836,415714,.1728963851928711,288154,-.4222822189331055,961313,.3399362564086914,30349,.0848178863525391,144992,.5565738677978516,30010,.0936918258666992,18309,2.443658828735352,11348,.6973857879638672,261209,1749898,.1646156311035156,33902,.6161909103393555,83140,-1.302480697631836,57849,.8407220840454102,958355,-1.392812728881836,87619,47525296,.11065673828125,6094696,-.2691440582275391,12808,.3054323196411133,151480,.5529727935791016,39611,29676,.3829746246337891,456293,111082,.0406694412231445,369972,.2525768280029297,164960,.0271720886230469,matched (3),-2821083.5,.78285015,2857376.5,6034018
201604,760611,675,3583,1879874,04,0,0,1,0,0,0,0,0,0,0,0,36636,191400,1.094576835632324,356971,.1676511764526367,287702,.1192035675048828,516334,234182,-.4818525314331055,413862,.5469579696655273,1097474,386569,-.0663986206054688,120048,-.7099895477294922,8801,-.9427309036254883,101930,125101,-.7042608261108398,741333,-.2816629409790039,108391,-.3670492172241211,586,-2.004611968994141,3476,1667,-1.243896961212158,6756,-1.376253128051758,889319,16734,-.8925867080688477,327440,-.0549917221069336,70893,-1.501407623291016,107592,-.1428623199462891,7630,-.845367431640625,136694,-1.112252235412598,225266,-.2462129592895508,810152,-.1710777282714844,18086,-.5176248550415039,57607,-.92303466796875,23264,-.2546234130859375,10950,-.5140533447265625,26024,.8299779891967773,184770,2588875,.3916664123535156,28464,-.1748342514038086,74905,-.1043052673339844,19373,-1.093955993652344,2946774,1.123247146606445,68682,42733648,-.1062755584716797,9512729,.4452123641967773,9267,-.3236103057861328,75406,-.6975669860839844,29628,17910,-.504979133605957,318386,70360,-.4566440582275391,117363,-1.148155212402344,133711,-.21002197265625,matched (3),1194039.5,.78285015,2228118.3,5762750
201605,760611,676,3583,2203512,05,0,0,0,1,0,0,0,0,0,0,0,371093,127210,-.4085264205932617,417496,.1566200256347656,293770,.0208721160888672,1803558,242810,.0361814498901367,419446,.013401985168457,1420620,371563,-.0395917892456055,135099,.1181154251098633,14272,.4834346771240234,109020,171551,.3157596588134766,836228,.1204519271850586,376857,1.246121406555176,2340,1.384586811065674,7635,3610,.7726826667785645,53058,2.060955047607422,1061554,97114,1.758442878723145,484940,.3927202224731445,172453,.8889532089233398,273373,.9324913024902344,20141,.9706697463989258,358483,.9641361236572266,269744,.1801919937133789,654731,-.2129974365234375,33005,.6015205383300781,73647,.2456398010253906,29507,.2377204895019531,24260,.7954893112182617,33386,.2491168975830078,53344,4187694,.480926513671875,48913,.5414028167724609,109619,.3807897567749023,17198,-.1190872192382813,2559028,-.141082763671875,68054,48378504,.1240692138671875,8132054,-.1568174362182617,11168,.1865921020507813,107795,.3573446273803711,44243,16605,-.0756559371948242,330698,125058,.5751533508300781,197680,.5213775634765625,126024,-.059208869934082,matched (3),6040271,.78285015,3437745.5,6329523.5
201606,760611,677,3583,1891561,06,0,0,0,0,1,0,0,0,0,0,0,272343,189683,.3995151519775391,256409,-.4875011444091797,324866,.1006155014038086,622799,87193,-1.024155616760254,572735,.3114891052246094,1861214,246744,-.409367561340332,187178,.3260526657104492,5854,-.8911752700805664,92673,128140,-.2917575836181641,839898,.0043792724609375,119523,-1.148357391357422,12249,1.655292987823486,797,8302,.8327884674072266,36138,-.3840408325195313,739957,30386,-1.161903381347656,487325,.0049057006835938,183180,.0603437423706055,234251,-.154444694519043,15997,-.2303562164306641,383492,.0674371719360352,447647,.5065317153930664,1090499,.5101661682128906,40424,.2027645111083984,52862,-.331599235534668,93891,1.157506942749023,15963,-.4185552597045898,5897,-1.733692169189453,49521,2454805,-.5341024398803711,22659,-.7694854736328125,142728,.2639303207397461,37259,.7731008529663086,1661069,-.4321660995483398,55745,50882928,.0504703521728516,4735681,-.5406885147094727,17659,.4581937789916992,71915,-.4047470092773438,47244,44515,.9861230850219727,481366,72970,-.5387296676635742,159379,-.2153644561767578,76946,-.4933681488037109,matched (3),4293761.5,.78285015,3251616,6230391.5
201607,760611,678,3583,2983572,07,0,0,0,0,0,1,0,0,0,0,0,143365,83836,-.8164920806884766,417422,.4873237609863281,306169,-.0592756271362305,512553,175431,.6991214752197266,519966,-.0966596603393555,1905976,495551,.6973190307617188,392060,.7393550872802734,13179,.8114995956420898,152585,135079,.0527362823486328,740188,-.1263761520385742,230924,.6585798263549805,70113,1.744664192199707,4632,1366,-1.804609775543213,50233,.3293275833129883,1439404,13484,-.8124780654907227,329584,-.3910999298095703,620887,1.220680236816406,200102,-.1575660705566406,10525,-.4186477661132813,307676,-.220271110534668,138821,-1.170820236206055,643419,-.5275945663452148,56895,.3417844772338867,63762,.1874732971191406,46540,-.7018222808837891,23151,.3717641830444336,18818,1.160369873046875,250321,2208077,-.1059255599975586,53985,.8681488037109375,85612,-.5111150741577148,67607,.5958175659179688,2781349,.5154743194580078,46730,37317924,-.3100528717041016,5333097,.1188068389892578,5217,-1.21932315826416,91276,.2384033203125,41670,36275,-.2046976089477539,328652,84771,.1499052047729492,632386,1.378214836120606,109542,.3532037734985352,matched (3),5388709.5,.78285015,3351451.5,6283072.5
201608,760611,679,3583,2923458,08,0,0,0,0,0,0,1,0,0,0,0,461927,51798,-.481511116027832,297912,-.3372993469238281,50822,-1.795807838439941,1837812,86294,-.7094850540161133,322289,-.4783153533935547,1071113,350723,-.3456735610961914,158189,-.9076242446899414,11710,-.1181812286376953,106118,109283,-.211918830871582,931872,.230290412902832,67821,-1.225216865539551,208977,1.09211540222168,2102,8682,1.849364757537842,37766,-.2852630615234375,1167080,11055,-.1986207962036133,232982,-.3468704223632813,588260,-.0539798736572266,227157,.1268148422241211,12974,.209193229675293,224919,-.3133068084716797,171327,.2103891372680664,775639,.1868906021118164,46373,-.2044906616210938,99454,.4445371627807617,2731,-2.835644721984863,20035,-.144556999206543,8169,-.834467887878418,0,1966394,-.1159210205078125,63902,.168644905090332,52158,-.4955482482910156,61024,-.1024436950683594,1178108,-.8590259552001953,5652,37222272,-.0025672912597656,4243732,-.2284889221191406,10536,.7028751373291016,23004,-1.378219604492188,12048,24052,-.4109106063842773,584220,67679,-.2251777648925781,137427,-1.526407241821289,97199,-.1195468902587891,matched (3),3744958,.78285015,2951694,6079249.5
201609,760611,680,3583,1994477,09,0,0,0,0,0,0,0,1,0,0,0,266396,230917,1.494707107543945,292967,-.0167379379272461,301696,1.78109073638916,863275,185303,.7642316818237305,417973,.2599687576293945,1817644,315050,-.1072654724121094,133793,-.1674966812133789,7954,-.3867683410644531,172848,84487,-.2573432922363281,819465,-.1285429000854492,117023,.5454988479614258,69388,-1.102509498596191,985,3377,-.9442634582519531,16709,-.8154621124267578,1085045,32829,1.08842945098877,273840,.1615829467773438,150109,-1.36580753326416,152403,-.399113655090332,23584,.5976219177246094,309755,.3200407028198242,146385,-.1573343276977539,604995,-.2484664916992188,35159,-.2768363952636719,51984,-.6487588882446289,66562,3.193466186523438,30799,.4300012588500977,3491,-.8501577377319336,50544,1273719,-.434260368347168,24870,-.9436883926391602,55754,.0666713714599609,18949,-1.169516563415527,1824414,.4373483657836914,47416,42931176,.1426925659179688,4741586,.1109285354614258,7571,-.3304729461669922,70561,1.120809555053711,52727,26419,.0938653945922852,633548,73227,.0787887573242188,157283,.1349544525146484,90090,-.0759515762329102,matched (3),3923892.3,.78285015,2958067.8,6082346.5
201610,760611,681,3583,2303016,10,0,0,0,0,0,0,0,0,1,0,0,1078438,58868,-1.36676025390625,357139,.1980648040771484,360633,.178441047668457,1956686,222313,.1820945739746094,566927,.3048133850097656,1823850,279853,-.1184663772583008,234697,.5620012283325195,8125,.021270751953125,110123,96476,.1326971054077148,783257,-.0451908111572266,303141,.9518270492553711,27125,-.9392585754394531,355,814,-1.422782897949219,23676,.3485145568847656,1321586,47628,.3721084594726563,357900,.2677097320556641,472055,1.145733833312988,131989,-.1438093185424805,8406,-1.031622886657715,727016,.8531675338745117,404383,1.016122817993164,723346,.1786670684814453,45593,.2598733901977539,98346,.6375560760498047,105015,.4559688568115234,16685,-.6129722595214844,10550,1.105937004089356,123792,2620962,.7216005325317383,77045,1.13072681427002,241501,1.465924263000488,26065,.3188419342041016,3196705,.5608625411987305,55276,49089560,.1340465545654297,6813546,.3625411987304688,27719,1.297793388366699,154053,.7808189392089844,44766,51087,.6594467163085938,759518,136941,.6259860992431641,377222,.8747873306274414,86745,-.0378360748291016,matched (3),-132371.45,.78285015,2181440.3,5744863.5
201611,760611,682,3583,1707936,11,0,0,0,0,0,0,0,0,0,1,0,1154985,125971,.7607536315917969,383286,.0706567764282227,61122,-1.774989128112793,744864,161696,-.3183689117431641,378785,-.4032621383666992,1733425,344276,.207179069519043,36417,-1.863259315490723,18751,.8363018035888672,102394,42157,-.8278942108154297,711755,-.0957279205322266,65793,-1.527684211730957,20614,-.2744855880737305,236,2511,1.126475811004639,29579,.2226028442382813,741785,27853,-.5364799499511719,395448,.0997657775878906,187048,-.9257307052612305,87099,-.4156732559204102,8973,.0652742385864258,351669,-.7262582778930664,242394,-.5117979049682617,687446,-.0509042739868164,30769,-.3932466506958008,100274,.0194149017333984,20886,-1.615023612976074,11961,-.3328590393066406,1835,-1.749081134796143,31132,1843625,-.3518075942993164,40972,-.631500244140625,86434,-1.027492523193359,16736,-.4430313110351563,5010496,.4494142532348633,3760,49110828,.0004348754882813,6356222,-.0694789886474609,3522,-2.063089370727539,78573,-.6732683181762695,31868,29929,-.5347023010253906,576554,133627,-.0244979858398438,195178,-.6589221954345703,61377,-.3459377288818359,matched (3),403725.34,.78285015,2087881.1,5709993
201612,760611,683,3583,2245576,12,0,0,0,0,0,0,0,0,0,0,1,405,190259,.4123344421386719,345796,-.1029329299926758,296279,1.57843017578125,3169720,225339,.3318881988525391,381021,.0058860778808594,1597065,223233,-.4332275390625,230629,1.845774650573731,30310,.4802303314208984,110456,89721,.7553043365478516,783265,.0957374572753906,71435,.0822744369506836,12263,-.519383430480957,0,685,-1.299017429351807,62719,.7516002655029297,842714,32171,.1441240310668945,511033,.2564153671264648,676084,1.284952163696289,109019,.2244768142700195,10277,.1356878280639648,353785,.0059986114501953,280466,.1458873748779297,627606,-.0910711288452148,41004,.2871618270874023,87236,-.1392898559570313,62419,1.094790458679199,16161,.3009500503540039,54397,3.389264583587647,173869,1949931,.056060791015625,60643,.3921146392822266,94658,.0908899307250977,18698,.1108551025390625,5768242,.1408319473266602,49072,47035320,-.043182373046875,5626857,-.1218833923339844,17313,1.592428207397461,114979,.3807210922241211,13206,23976,-.2217750549316406,666260,134677,.0078268051147461,252820,.2587661743164063,28019,-.7841529846191406,matched (3),-1108920.3,.78285015,2434015.5,5845443
201701,760611,684,3583,1687771,01,0,0,0,0,0,0,0,0,0,0,0,0,186370,-.0206518173217773,275515,-.2272062301635742,196458,-.410853385925293,382093,105553,-.758392333984375,171601,-.7976827621459961,1264970,340987,.4236278533935547,56361,-1.40903377532959,4579,-1.889997482299805,131894,78821,-.1295251846313477,565092,-.326481819152832,115225,.4780988693237305,4139,-1.086132049560547,1339,3596,1.658158302307129,9524,-1.884849548339844,1021762,28075,-.1361856460571289,325994,-.4495553970336914,230800,-1.074765205383301,94313,-.1449031829833984,6897,-.3988218307495117,340654,-.0378217697143555,241976,-.147613525390625,705895,.1175546646118164,13029,-1.146492004394531,70855,-.2079811096191406,39947,-.4463157653808594,517,-3.442313194274902,16852,-1.171839714050293,94794,1106469,-.5666208267211914,36008,-.5212631225585938,101851,.0732402801513672,24746,.2802467346191406,5215499,-.1007328033447266,27636,44795708,-.0487861633300781,6229505,.1017465591430664,17648,.0191650390625,78828,-.3774814605712891,31235,32191,.2946338653564453,0,112780,-.1774406433105469,144831,-.5571107864379883,101147,1.283692359924316,matched (3),-728051.69,.78285015,3203390.5,6205359.5
201702,760611,685,3583,2111807,02,1,0,0,0,0,0,0,0,0,0,0,69333,58396,-1.160487174987793,314721,.1330442428588867,283689,.3674297332763672,861578,100789,-.0461845397949219,190322,.1035451889038086,1773643,431844,.2362203598022461,172953,1.121242523193359,5209,.1289081573486328,63637,438097,1.71526050567627,597535,.0558242797851563,150750,.2687358856201172,5124,.2134809494018555,4842,4032,.11444091796875,45114,1.555377006530762,1507269,92694,1.194424629211426,295646,-.0977163314819336,458416,.6862249374389648,104842,.1058349609375,17483,.9301424026489258,363950,.0661487579345703,247492,.0225391387939453,537517,-.2725067138671875,22000,.52386474609375,237136,1.207998275756836,96747,.8845453262329102,2459,1.55946683883667,7723,-.7802667617797852,242590,1565365,.3469457626342773,57067,.4604854583740234,133202,.2683553695678711,109490,1.48716926574707,4067719,-.2485523223876953,44576,50337232,.1166324615478516,5361749,-.1500072479248047,31547,.5808563232421875,139217,.5687656402587891,71431,43091,.2916269302368164,375992,47287,-.8692035675048828,162287,.1137990951538086,112082,.1026554107666016,matched (3),6858134,.78285015,3505217,6366421.5
201703,760611,686,3583,1858641,03,0,1,0,0,0,0,0,0,0,0,0,86821,174003,1.091825485229492,312482,-.0071401596069336,274288,-.0336999893188477,3886994,160729,.4666910171508789,333545,.561060905456543,861534,422018,-.0230159759521484,225230,.2641029357910156,12190,.8502273559570313,94314,220651,-.6858577728271484,900779,.4104461669921875,350299,.8431644439697266,1505,-1.225142478942871,1044,6913,.5391407012939453,14542,-1.132151603698731,1389104,27422,-1.217958450317383,412845,.3339090347290039,415264,-.0988626480102539,69648,-.4090003967285156,5502,-1.156116485595703,321742,-.1232662200927734,473806,.6494197845458984,595214,.1019611358642578,42640,.6617507934570313,118346,-.6950216293334961,39645,-.8921346664428711,212572,4.459526538848877,16353,.750208854675293,183754,1690611,.0769710540771484,34437,-.5050945281982422,153350,.1408567428588867,72477,-.4125633239746094,3107508,-.269261360168457,36548,50336056,-.0000228881835938,5296192,-.0123023986816406,6757,-1.540899276733398,103715,-.2943868637084961,37958,40439,-.0635194778442383,364936,88982,.6321992874145508,134410,-.188471794128418,107995,-.0371456146240234,matched (3),6395385.5,.78285015,3065941.3,6135533.5
201704,760611,687,3583,1583142,04,0,0,1,0,0,0,0,0,0,0,0,277202,320897,.6120481491088867,234592,-.2866983413696289,213164,-.2521162033081055,818434,118535,-.3045120239257813,236345,-.3444852828979492,908507,391880,-.0740928649902344,51210,-1.48118782043457,9978,-.2002334594726563,83395,83778,-.9684114456176758,483795,-.6215982437133789,209121,-.515873908996582,3032,.7004289627075195,4815,3952,-.5591821670532227,13638,-.0641803741455078,1231994,51867,.6373367309570313,320977,-.2517023086547852,449093,.0783157348632813,138552,.6877918243408203,17603,1.162957191467285,265468,-.192255973815918,212843,-.8002424240112305,462494,-.2522878646850586,22478,-.6402559280395508,34468,-1.23358154296875,55618,.3385419845581055,2163,-4.587785243988037,26917,.4983463287353516,7124,1434210,-.1644763946533203,70460,.7159137725830078,124132,-.2113771438598633,14021,-1.64271354675293,1678754,-.6157684326171875,35173,46652636,-.0759925842285156,7326128,.3244590759277344,4799,-.3421716690063477,59354,-.5581274032592773,29833,20579,-.6755228042602539,311748,46680,-.6451187133789063,131302,-.0233945846557617,99876,-.078155517578125,matched (3),3029563.8,.78285015,2986876.8,6096409.5
201705,760611,688,3583,2858269,05,0,0,0,1,0,0,0,0,0,0,0,411181,226267,-.3494052886962891,337345,.3632583618164063,360249,.5247335433959961,2355505,189259,.4679079055786133,362467,.4276409149169922,2690743,346461,-.1231851577758789,250861,1.588964462280273,19714,.6809463500976563,115922,162165,.6604433059692383,661171,.3123512268066406,710257,1.222713470458984,25966,2.147565841674805,8045,5150,.264775276184082,34374,.9244403839111328,1867578,50182,-.0330257415771484,455406,.3498201370239258,642144,.3575830459594727,161992,.1563014984130859,5738,-1.12095832824707,422118,.4637908935546875,230962,.0816974639892578,649521,.3396015167236328,60532,.9906349182128906,40597,.1636629104614258,86528,.4419612884521484,2951,.3106479644775391,89508,1.201570510864258,726379,1932041,.2979631423950195,95179,.3007135391235352,231535,.6233854293823242,14940,.0634860992431641,7251333,1.463132858276367,45759,54102384,.1481494903564453,8654530,.1666364669799805,21820,1.514419555664063,129299,.7786083221435547,43337,45728,.7984390258789063,524748,85570,.6060190200805664,178485,.3070039749145508,117009,.1583213806152344,matched (3),3812707,.78285015,3543911.5,6387807.5
