period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c218,Y1146c616,Y1271c152,Y1310c705,growth1310c705,Y1769c124,growth1769c124,Y1826c218,Y1850c484,growth1850c484,Y1898c344,Y206c246,growth206c246,Y2079c428,growth2079c428,Y2089c203,Y2307c222,growth2307c222,Y266c246,growth266c246,Y2738c826,growth2738c826,Y2813c381,Y2872c344,Y2888c124,growth2888c124,Y2c757,growth2c757,Y3013c300,Y3017c752,growth3017c752,Y3087c124,growth3087c124,Y3235c586,growth3235c586,Y3347c703,growth3347c703,Y3391c440,growth3391c440,Y3532c705,growth3532c705,Y3541c124,growth3541c124,Y3564c124,growth3564c124,Y3578c124,growth3578c124,Y3773c124,growth3773c124,Y3906c32,Y3925c826,growth3925c826,Y4163c32,Y4429c376,Y4761c352,growth4761c352,Y4950c600,growth4950c600,Y4951c124,growth4951c124,Y4952c752,growth4952c752,Y4974c705,growth4974c705,Y5014c208,growth5014c208,Y5026c484,growth5026c484,Y561c428,growth561c428,Y570c757,growth570c757,Y583c826,growth583c826,Y588c752,growth588c752,Y636c124,growth636c124,Y656c484,growth656c484,Y663c246,growth663c246,Y768c348,growth768c348,Y916c616,growth916c616,Y920c124,growth920c124,_merge,x,r2,s,sf
201409,841490,656,3852,32202016,09,0,0,0,0,0,0,0,1,0,0,0,169078,0,962274,3694536,.4462680816650391,4075806,.0158529281616211,8729643,613871,-.5465421676635742,1359885,228211,.343235969543457,13725,-.8227682113647461,319516,1770122,1.458181381225586,752136,.2282228469848633,31917852,-.1700153350830078,22649920,484547,12268770,-.3768424987792969,6730146,.4907684326171875,9662,1328747,.3712310791015625,6643977,.020390510559082,42454240,.1340389251708984,564461,.6172628402709961,306298,.5886249542236328,164192,.8164300918579102,9702520,.06982421875,11652,-2.098703384399414,25253520,.0915317535400391,24936844,-.0362930297851563,11939797,2041910,.3918609619140625,609124,268000,95047,1.020743370056152,8920,.5262651443481445,2008051,.1621294021606445,4948877,.1635065078735352,139896,-.0655336380004883,779567,.1968145370483398,430310,-.3394947052001953,254084,-.2795743942260742,23112428,.2290058135986328,19523580,.0055351257324219,114506,-.4311914443969727,1531450,.0618934631347656,1049537,.3551530838012695,593713,-.8075294494628906,126961,-.7360191345214844,672150,.3650026321411133,850988,.1658849716186523,matched (3),34635904,.91219002,737854.06,1997191.8
201410,841490,657,3852,30571244,10,0,0,0,0,0,0,0,0,1,0,0,207397,264,302048,5410643,.3815126419067383,4105929,.0073633193969727,6845950,834088,.306553840637207,1317419,295617,.258793830871582,68034,1.600788116455078,303880,1342895,-.2762212753295898,1242150,.5016822814941406,43386224,.306976318359375,13375041,249346,7928053,-.4366493225097656,2105671,-1.161962509155273,10326,910295,-.3782224655151367,6771149,.0189599990844727,29718584,-.3566551208496094,332984,-.5277767181396484,150074,-.7134304046630859,88601,-.6168937683105469,10961423,.1219959259033203,98937,2.139004707336426,25379864,.0049915313720703,23294598,-.0681247711181641,4864434,3549398,.5528926849365234,221478,456000,117478,.2118797302246094,3022,-1.082377433776856,1919243,-.0452337265014648,4831439,-.0240163803100586,130309,-.0709905624389648,473523,-.4985380172729492,547351,.2405843734741211,166787,-.4209470748901367,23100748,-.0005054473876953,23049052,.1660003662109375,167730,.3817281723022461,1313690,-.1533756256103516,1012964,-.0354690551757813,150252,-1.374082565307617,117946,-.0736532211303711,629991,-.0647754669189453,822473,-.0340814590454102,matched (3),31827560,.91219002,727629.25,1993436.9
201411,841490,658,3852,24809990,11,0,0,0,0,0,0,0,0,0,1,0,110765,4493,987449,4248188,-.2418756484985352,2766509,-.3948459625244141,5569333,694252,-.1835041046142578,1457408,197792,-.4018487930297852,47734,-.3543634414672852,232513,603792,-.7993535995483398,922499,-.2975130081176758,33085516,-.2710475921630859,8950905,161379,4259436,-.6212701797485352,1392789,-.413325309753418,11902,696340,-.2679309844970703,5943225,-.1304187774658203,26447376,-.1166152954101563,226257,-.3864231109619141,77905,-.6556377410888672,8755,-2.314517974853516,8608997,-.2415742874145508,49574,-.6910161972045898,24136408,-.0502357482910156,18817408,-.2134380340576172,2432808,1694078,-.7396392822265625,137028,271000,95270,-.2095365524291992,6024,.6898326873779297,1379793,-.3299970626831055,4619633,-.0448284149169922,99152,-.2732553482055664,322102,-.3853321075439453,632200,.1441154479980469,100903,-.502558708190918,18929936,-.1991214752197266,20026704,-.1405582427978516,125147,-.2928657531738281,1109704,-.1687459945678711,840653,-.1864566802978516,368909,.8982362747192383,162366,.3196258544921875,455449,-.3244218826293945,724328,-.1270713806152344,matched (3),25260236,.91219002,918858.13,2070904.8
201412,841490,659,3852,28603360,12,0,0,0,0,0,0,0,0,0,0,1,164522,20311,857306,5094868,.1817417144775391,4241140,.42724609375,7113659,900828,.2604799270629883,2226867,135931,-.3750686645507813,82407,.5460262298583984,257432,1118829,.6168088912963867,1005910,.0865621566772461,40450812,.2009906768798828,10008911,205395,4597142,.0762977600097656,423384,-1.190784454345703,12772,641783,-.0815877914428711,5831982,-.0188941955566406,33612016,.2397270202636719,175662,-.2531099319458008,51626,-.4114646911621094,39964,1.518354415893555,8847975,.0273809432983398,12843,-1.350667953491211,18735796,-.2532844543457031,19434266,.0322551727294922,1834573,1570463,-.0757684707641602,798931,322000,125568,.2761325836181641,3775,-.467350959777832,1603797,.1504402160644531,3934087,-.1606369018554688,148957,.4070043563842773,346626,.0733776092529297,566057,-.1105108261108398,143112,.3494682312011719,12252490,-.4350147247314453,21192364,.0565757751464844,151956,.1941013336181641,1385695,.2221078872680664,1134845,.3000726699829102,519710,.3427209854125977,130252,-.2203817367553711,318611,-.3573131561279297,893658,.210078239440918,matched (3),30305662,.91219002,821147.06,2029440.5
201501,841490,660,3852,31590722,01,0,0,0,0,0,0,0,0,0,0,0,129925,15393,672775,6622083,.2621755599975586,3010851,-.3426094055175781,5530297,822332,-.0911703109741211,1579738,144552,.0614919662475586,131468,.4670934677124023,398421,902996,-.214320182800293,1367062,.3067712783813477,43567760,.0742321014404297,11342755,270714,8946701,.6658506393432617,11081224,3.264727592468262,36393,853124,.2846546173095703,5805658,-.0045242309570313,28478964,-.1657180786132813,465244,.9739999771118164,199641,1.352495193481445,57851,.3698911666870117,8474386,-.0431404113769531,110444,2.15170955657959,24399068,.2641086578369141,23460890,.1882972717285156,3985324,3034443,.6586570739746094,266459,281000,64680,-.6633949279785156,2127,-.5736875534057617,1809209,.1205158233642578,4059218,.0313119888305664,128615,-.1468343734741211,533403,.4310312271118164,550781,-.0273580551147461,121295,-.1654014587402344,15988587,.2661457061767578,22549176,.0620574951171875,870273,1.745216369628906,1515965,.0898504257202148,1030659,-.0962982177734375,422207,-.2077751159667969,154453,.1704187393188477,537217,.5224313735961914,1211650,.3044157028198242,matched (3),32431050,.91219002,744874.06,1999795.9
201502,841490,661,3852,27492700,02,1,0,0,0,0,0,0,0,0,0,0,41174,15541,1122604,4221732,-.4501638412475586,2320857,-.2602863311767578,5786591,416674,-.679840087890625,1099853,53565,-.9927434921264648,111275,-.1667594909667969,208944,644406,-.3373889923095703,1329216,-.0280752182006836,47473084,.0858440399169922,6765654,83419,4768935,-.6291627883911133,5718983,-.6614608764648438,26690,431966,-.6805582046508789,5442663,-.0645647048950195,29252928,.0268135070800781,263685,-.5678062438964844,91780,-.7771263122558594,91622,.4598007202148438,8490751,.0019292831420898,25153,-1.479531288146973,22664390,-.0737495422363281,19022532,-.2097110748291016,1721837,1191985,-.9344072341918945,81015,198000,47432,-.310154914855957,1073,-.6842541694641113,1207286,-.404515266418457,4038861,-.0050277709960938,145804,.1254396438598633,518864,-.0276355743408203,633938,.1406145095825195,90147,-.2967844009399414,14149856,-.1221694946289063,20117432,-.1141128540039063,96750,-2.196676254272461,1444105,-.0485620498657227,877988,-.1603202819824219,409173,-.0313577651977539,145781,-.0577840805053711,387964,-.3254899978637695,966964,-.2255773544311523,matched (3),28748726,.91219002,620829,1956981
201503,841490,662,3852,37098952,03,0,1,0,0,0,0,0,0,0,0,0,286563,23537,671807,3117758,-.3031320571899414,3510764,.4138975143432617,5957385,1553697,1.31608772277832,1136991,130345,.8892889022827148,171136,.4304542541503906,196536,967125,.4059982299804688,1429685,.0728654861450195,43801260,-.0804996490478516,3568622,82895,3459572,-.3209772109985352,5128300,-.1090164184570313,5974,1402391,1.177587509155273,7079465,.2629299163818359,41185084,.3420963287353516,422074,.4704256057739258,187127,.7123928070068359,96215,.0489139556884766,10750315,.235957145690918,74028,1.079465866088867,24160030,.06390380859375,24467488,.2517204284667969,5053634,1214624,.0188140869140625,559658,362000,121742,.9426069259643555,416,-.9475283622741699,1440597,.1766824722290039,4382971,.0817642211914063,252981,.551051139831543,545001,.0491456985473633,505835,-.2257413864135742,125939,.3343563079833984,12898373,-.0926036834716797,21108888,.0481071472167969,116729,.1877241134643555,1930883,.2904872894287109,735119,-.1776008605957031,475228,.1496572494506836,160096,.0936679840087891,561485,.3696727752685547,1406926,.3750009536743164,matched (3),36221300,.91219002,641552.69,1963653.8
201504,841490,663,3852,33405284,04,0,0,1,0,0,0,0,0,0,0,0,93086,26224,601303,3547814,.1292181015014648,4246840,.1903409957885742,6284754,1032274,-.4088726043701172,1553164,111264,-.1582784652709961,67445,-.9311456680297852,279243,274430,-1.259631156921387,1522056,.0626077651977539,42325276,-.0342769622802734,2967047,152325,1941317,-.5777788162231445,5011714,-.0229969024658203,6872,717446,-.6702365875244141,5726122,-.2121601104736328,38081096,-.0783576965332031,286209,-.388458251953125,150340,-.2188882827758789,96511,.0030717849731445,9384302,-.1358966827392578,33873,-.781825065612793,24050916,-.0045261383056641,22060200,-.1035690307617188,3141967,2462316,.7066679000854492,373845,191000,39844,-1.11693286895752,2052,1.595884799957275,1389080,-.0364151000976563,2788656,-.4521675109863281,219024,-.1441326141357422,389845,-.3350381851196289,428587,-.1657161712646484,135355,.0721035003662109,12845552,-.0041046142578125,20755490,-.0168819427490234,80782,-.3681011199951172,1837965,-.0493183135986328,849593,.1447248458862305,491755,.0341854095458984,127591,-.2269439697265625,474893,-.1674957275390625,884729,-.4638805389404297,matched (3),32619784,.91219002,701735.94,1984131.9
201505,841490,664,3852,39240828,05,0,0,0,1,0,0,0,0,0,0,0,228780,36469,756964,6025671,.5296974182128906,5794744,.3107767105102539,10233014,1138863,.0982666015625,1209622,125519,.1205511093139648,93506,.3267126083374023,149214,479303,.5576372146606445,1541276,.0125484466552734,42542124,.0051097869873047,6740282,157390,5040308,.9541006088256836,7558620,.4109115600585938,7339,1115921,.4417381286621094,7368520,.2521781921386719,41411128,.083831787109375,499605,.5570955276489258,113132,-.2843437194824219,56220,-.5403842926025391,9939578,.0574874877929688,184196,1.693382263183594,24838060,.0322036743164063,26407056,.1798553466796875,9294645,4780569,.663456916809082,550789,195000,62675,.4529914855957031,817,-.920931339263916,1930942,.3293657302856445,3982470,.3563423156738281,171300,-.2457656860351563,403762,.0350761413574219,481029,.1154336929321289,103062,-.2725706100463867,14752428,.1384105682373047,20288524,-.0227565765380859,92264,.1329002380371094,2207503,.1832027435302734,1107545,.2651433944702148,624896,.2396049499511719,164999,.2571096420288086,620518,.2674655914306641,795383,-.1064577102661133,matched (3),36844856,.91219002,668294.25,1972552.5
201506,841490,665,3852,36499128,06,0,0,0,0,1,0,0,0,0,0,0,171899,18643,612704,4465209,-.299713134765625,5570721,-.0394268035888672,7537373,1423299,.2229461669921875,1180125,103231,-.1954879760742188,64414,-.3726940155029297,125343,810277,.5250425338745117,1550514,.0059757232666016,51508176,.1912460327148438,9455648,503557,9807361,.6656665802001953,5087779,-.3958473205566406,13046,1384194,.2154378890991211,6951122,-.0583133697509766,39873152,-.0378475189208984,466836,-.067840576171875,47104,-.8761978149414063,142085,.9271526336669922,10597725,.0641136169433594,30541,-1.796930313110352,24680970,-.0063438415527344,25625996,-.0300235748291016,2326949,2231810,-.7617464065551758,250339,317000,74096,.1673984527587891,3738,1.52066707611084,1884782,-.024195671081543,3977246,-.001312255859375,187659,.0912103652954102,951991,.8577299118041992,787395,.492802619934082,127675,.2141571044921875,19212556,.2641563415527344,19830752,-.0228214263916016,135312,.3829288482666016,1916647,-.1412839889526367,1050004,-.0533514022827148,1095418,.5613059997558594,197392,.1792516708374023,628570,.0128927230834961,737386,-.0757122039794922,matched (3),37220448,.91219002,496483.56,1921156.4
201507,841490,666,3852,34902688,07,0,0,0,0,0,1,0,0,0,0,0,271947,2056,258774,6973130,.4457483291625977,3923840,-.3504543304443359,8084571,701443,-.7075929641723633,1467602,75418,-.3139228820800781,154034,.8718414306640625,410819,1158597,.3575887680053711,811890,-.6469764709472656,48587092,-.0583839416503906,21778462,148139,20348604,.7298793792724609,4591199,-.1027002334594727,13015,963869,-.3619184494018555,6442278,-.0760211944580078,32033468,-.2189216613769531,599958,.2508821487426758,76936,.4906167984008789,114685,-.2142362594604492,10519254,-.0074310302734375,209579,1.926031112670898,22021844,-.1139984130859375,25483716,-.0055675506591797,4419867,1154242,-.6593685150146484,892931,254000,48568,-.4223966598510742,2085,-.5837817192077637,1599553,-.164088249206543,3217739,-.2119112014770508,172035,-.0869283676147461,762294,-.2222232818603516,590441,-.2878608703613281,111729,-.1334114074707031,18538212,-.0357303619384766,17027084,-.1524276733398438,97582,-.3268899917602539,1766092,-.0818080902099609,466428,-.8114452362060547,482787,-.8193159103393555,182255,-.0797843933105469,417340,-.4095468521118164,896538,.1954288482666016,matched (3),32312940,.91219002,765587.88,2007603.3
201508,841490,667,3852,32382050,08,0,0,0,0,0,0,1,0,0,0,0,253414,95,551065,2894225,-.8793468475341797,4516827,.1407394409179688,5412015,1001422,.3560371398925781,1123003,170856,.817774772644043,26785,-1.749330520629883,200225,659190,-.5639524459838867,600269,-.3019876480102539,41589552,-.1555080413818359,16741553,638915,19061404,-.0653476715087891,3946289,-.1513662338256836,1481,1017736,.0543804168701172,5577636,-.1441164016723633,31269996,-.0241222381591797,329488,-.5993194580078125,91882,.1775312423706055,97556,-.1617622375488281,9314729,-.1216106414794922,17023,-2.51053524017334,21196180,-.0382137298583984,24588040,-.0357799530029297,5285672,1509564,.268376350402832,640277,497000,37268,-.2648296356201172,4937,.8619885444641113,1627173,.017120361328125,3672207,.1321144104003906,156252,-.0962276458740234,460057,-.5049819946289063,452678,-.2656888961791992,128592,.1405677795410156,17598960,-.0519943237304688,16232301,-.0478019714355469,136346,.334503173828125,1883995,.0646247863769531,1073792,.8338479995727539,374290,-.2545442581176758,158377,-.1404285430908203,502510,.1857147216796875,816100,-.0940036773681641,matched (3),30346942,.91219002,701574.06,1984074.6
201509,841490,668,3852,26882660,09,0,0,0,0,0,0,0,1,0,0,0,150953,17881,514033,1617432,-.5818777084350586,5297686,.1594600677490234,4493552,732736,-.3123912811279297,1787924,104860,-.4881954193115234,17691,-.4147863388061523,179708,1066456,.481083869934082,712597,.1715383529663086,33312620,-.2219123840332031,16386131,528870,13065392,-.3776988983154297,4593444,.1518545150756836,18236,728372,-.3345232009887695,6188870,.1039867401123047,26898020,-.1506061553955078,289173,-.1305150985717773,65790,-.3340377807617188,11143,-2.169615745544434,8319733,-.1129665374755859,30204,.5734090805053711,20497824,-.0335025787353516,23584630,-.0416641235351563,5139996,796522,-.6393213272094727,387428,217000,69752,.6268110275268555,211,-3.152654647827148,1742457,.0684518814086914,5202060,.348261833190918,97287,-.4738054275512695,538177,.1568374633789063,497786,.0949897766113281,94729,-.3056240081787109,19497336,.1024379730224609,15351388,-.0557975769042969,108951,-.2242975234985352,1372036,-.3170986175537109,1099267,.0234470367431641,370524,-.0101127624511719,133590,-.1702032089233398,411126,-.2007160186767578,613914,-.2846822738647461,matched (3),24289892,.91219002,578876.13,1944079.1
201510,841490,669,3852,28114314,10,0,0,0,0,0,0,0,0,1,0,0,282309,31527,1426335,3144009,.6646585464477539,5081398,-.0416831970214844,5948707,1023078,.3337860107421875,2376396,119046,.1268844604492188,11839,-.4016571044921875,224453,2149050,.7006855010986328,1184423,.5080947875976563,33735308,.0126075744628906,8709480,299919,7693940,-.5295333862304688,2889626,-.4635028839111328,12961,1115778,.4264945983886719,6949324,.1158924102783203,31655990,.1628742218017578,400885,.3266496658325195,95162,.3691129684448242,69269,1.827186584472656,9480678,.1306247711181641,38153,.2336292266845703,20645674,.0071868896484375,21792392,-.0790348052978516,9995810,961740,.1884899139404297,347790,330000,123382,.5703392028808594,1192,1.731529712677002,2084073,.1790275573730469,4167405,-.2217607498168945,63600,-.4250516891479492,548690,.0193462371826172,602559,.1910152435302734,109546,.14532470703125,18746086,-.0392913818359375,17426092,.1267623901367188,138661,.2411336898803711,1798609,.2707176208496094,1132993,.0302190780639648,358540,-.0328779220581055,172373,.2548856735229492,654510,.4649877548217773,744183,.1924324035644531,matched (3),29644424,.91219002,453725.69,1910553.1
201511,841490,670,3852,22817520,11,0,0,0,0,0,0,0,0,0,1,0,182388,79,54014,1389916,-.8162555694580078,4028069,-.2322998046875,3323643,625670,-.4917478561401367,932503,101198,-.1624307632446289,33753,1.047670364379883,174798,818624,-.9651565551757813,1181946,-.0020933151245117,30057708,-.1154251098632813,6475300,123118,3491218,-.7901821136474609,1372970,-.7441501617431641,8072,478008,-.8476791381835938,4923947,-.3445339202880859,33384726,.0531711578369141,316688,-.2357578277587891,153177,.47601318359375,74736,.0759639739990234,8335899,-.1286840438842773,43370,.1281642913818359,18150128,-.1288280487060547,18466510,-.1656017303466797,4674450,813056,-.1679449081420898,299208,263000,43788,-1.03592586517334,3098,.9551243782043457,1258394,-.5044870376586914,3390780,-.2062339782714844,110135,.5490932464599609,477473,-.1390266418457031,419670,-.3617172241210938,103978,-.0521659851074219,17467108,-.0706653594970703,16028883,-.0835762023925781,154918,.1108636856079102,1568436,-.1369342803955078,1163748,.0267829895019531,351487,-.0198678970336914,111380,-.4367132186889648,440649,-.3956384658813477,766176,.0291252136230469,matched (3),23024588,.91219002,865599.75,2047830.4
201512,841490,671,3852,29817644,12,0,0,0,0,0,0,0,0,0,0,1,162471,1177,1287878,3192670,.8316144943237305,4065615,.0092782974243164,5070175,776437,.2158918380737305,1149615,108443,.0691452026367188,28308,-.1759252548217773,187533,1395333,.5332632064819336,1081973,-.0883760452270508,33551800,.1099720001220703,7137642,159479,4061504,.1513023376464844,1717642,.2239761352539063,16544,339397,-.3424568176269531,5776999,.1597738265991211,41696640,.2223224639892578,305177,-.0370254516601563,92978,-.4992313385009766,34299,-.7788457870483398,9019035,.0787668228149414,17027,-.9349679946899414,16072366,-.1215763092041016,18977664,.0273036956787109,3813994,827770,.0179357528686523,1968949,484000,69119,.4564704895019531,9323,1.101727485656738,1739719,.3238868713378906,4233465,.2219610214233398,116209,.0536842346191406,514728,.0751314163208008,697659,.5082616806030273,100261,-.0364017486572266,11536720,-.4147853851318359,17127812,.0663108825683594,155287,.0023794174194336,1783002,.1282196044921875,942296,-.2110815048217773,420794,.1799707412719727,82331,-.3021993637084961,425248,-.0355758666992188,512081,-.4029293060302734,matched (3),28847934,.91219002,848969.63,2040856.5
201601,841490,672,3852,33116854,01,0,0,0,0,0,0,0,0,0,0,0,304654,26185,393638,6848881,.7632274627685547,2750227,-.3908815383911133,5109391,943040,.1943931579589844,851463,143913,.282984733581543,15593,-.5963220596313477,201549,1567130,.1161127090454102,1140189,.0524082183837891,40642152,.1917152404785156,9350855,96280,5658673,.3316364288330078,9937215,1.75533390045166,43853,496146,.37969970703125,7070202,.2020044326782227,43296484,.0376510620117188,405459,.2841281890869141,41607,-.8040943145751953,101619,1.086114883422852,10210141,.1240425109863281,36286,.7566318511962891,19825402,.2098636627197266,21272208,.1141376495361328,9007342,2965174,1.275956153869629,495875,242000,35774,-.6586084365844727,4412,-.7481565475463867,1758869,.0109472274780273,3983909,-.0607576370239258,247310,.7552518844604492,694947,.300196647644043,577032,-.1898326873779297,103069,.0276212692260742,13428188,.1518211364746094,16578308,-.0326080322265625,909816,1.767967224121094,1680191,-.0593910217285156,1398383,.3947525024414063,495340,.1631011962890625,123649,.4066991806030273,553344,.2633066177368164,611890,.1780691146850586,matched (3),30445312,.91219002,525030.88,1928731.1
201602,841490,673,3852,32300908,02,1,0,0,0,0,0,0,0,0,0,0,165955,25928,726565,1233074,-1.714574813842773,3471981,.2330417633056641,5195501,800385,-.1640157699584961,719355,224377,.4441184997558594,18028,.1451044082641602,249533,2400172,.4262943267822266,1053056,-.079498291015625,40212808,-.0106201171875,4999104,93849,3398663,-.5098075866699219,5573057,-.578343391418457,6759,892637,.5873088836669922,6300580,-.1152467727661133,38203408,-.1251468658447266,289240,-.3377628326416016,143723,1.239619255065918,97843,-.0378665924072266,9927559,-.0280666351318359,54550,.4076852798461914,20325718,.0249233245849609,17596788,-.1896839141845703,2142028,1404913,-.7469606399536133,251482,359000,124375,1.246079444885254,1334,-1.196146011352539,1754840,-.0022926330566406,3503480,-.1285066604614258,237027,-.0424690246582031,630488,-.0973415374755859,528849,-.0871944427490234,113920,.10009765625,12954048,-.0359477996826172,16681005,.0061759948730469,179871,-1.621002197265625,1346905,-.2210979461669922,1076626,-.2614850997924805,367022,-.2998228073120117,174184,.3426647186279297,481374,-.1393346786499023,567003,-.0761871337890625,matched (3),29347586,.91219002,579255.31,1944192.1
201603,841490,674,3852,27993100,03,0,1,0,0,0,0,0,0,0,0,0,10187,10687,370770,2708757,.7869796752929688,3771930,.0828609466552734,3743505,771930,-.036198616027832,984907,220245,-.0185871124267578,8927,-.702845573425293,175679,1298912,-.6140127182006836,1359337,.2553014755249023,40026076,-.0046558380126953,2799698,98355,1517613,-.806243896484375,4627281,-.18597412109375,824,606788,-.3859996795654297,5934805,-.0598077774047852,43012224,.118560791015625,359795,.2182779312133789,124974,-.1397819519042969,30594,-1.16256046295166,8340925,-.1741399765014648,136308,.9157991409301758,20161528,-.0081119537353516,22098344,.2277851104736328,4193945,5182835,1.305377006530762,939964,264000,29145,-1.451017379760742,1300,-.0258173942565918,1691666,-.0366640090942383,2899841,-.1891012191772461,217434,-.086277961730957,580577,-.0824708938598633,404453,-.2681674957275391,147560,.2587385177612305,10517711,-.2083473205566406,18526960,.1049556732177734,125732,-.3580875396728516,1435900,.0639820098876953,1069123,-.006993293762207,433478,.1664190292358398,75450,-.8366422653198242,470184,-.0235204696655273,836186,.3884859085083008,matched (3),27638174,.91219002,706205.94,1985717.3
201604,841490,675,3852,30000718,04,0,0,1,0,0,0,0,0,0,0,0,122170,26644,1140079,3536181,.2665576934814453,4553864,.188389778137207,3761397,625312,-.2106428146362305,994305,193842,-.1276969909667969,30429,1.226315498352051,193567,1127820,-.1412410736083984,1690602,.2180871963500977,42687104,.0643653869628906,4325855,156969,2229147,.3844804763793945,5110007,.0992317199707031,21435,1068644,.5659656524658203,6916075,.1530141830444336,37952376,-.125152587890625,431643,.1820640563964844,174766,.3353424072265625,162817,1.671823501586914,9176985,.095524787902832,30676,-1.491436004638672,21572432,.0676403045654297,24113772,.0872802734375,9411878,1813285,-1.050212860107422,782314,226000,187296,1.860406875610352,3162,.8888401985168457,1927970,.1307535171508789,3671068,.2358274459838867,202991,-.0687341690063477,763106,.2733745574951172,448287,.1028985977172852,190779,.2568807601928711,14304851,.3075370788574219,19407706,.0464439392089844,223389,.5747613906860352,1685592,.1603250503540039,1202051,.1171903610229492,508400,.1594276428222656,200204,.9758672714233398,556026,.1676902770996094,929722,.1060342788696289,matched (3),31074370,.91219002,606903.81,1952608.1
201605,841490,676,3852,29034406,05,0,0,0,1,0,0,0,0,0,0,0,81308,18672,765646,3096058,-.1329174041748047,4396468,-.0351743698120117,5071446,845156,.3012704849243164,952246,181050,-.0682706832885742,12580,-.8832883834838867,153712,684408,-.4994869232177734,1853647,.0920705795288086,36264752,-.1630496978759766,5939233,90476,6477738,1.066752433776856,4035196,-.2361459732055664,5338,842221,-.238102912902832,6651652,-.0389833450317383,51105972,.2975692749023438,296565,-.3753328323364258,81223,-.7662496566772461,104842,-.4401731491088867,9024237,-.01678466796875,19890,-.4332637786865234,19299576,-.1113338470458984,23228396,-.0374069213867188,7511180,2990834,.5004129409790039,669662,190000,53113,-1.260269165039063,960,-1.192026615142822,1550536,-.2178668975830078,2869779,-.2462482452392578,175490,-.1455793380737305,846091,.1032295227050781,355699,-.231348991394043,156122,-.2004776000976563,12407329,-.1423110961914063,17670244,-.0937881469726563,181901,-.2054519653320313,1397690,-.1872959136962891,1041559,-.143310546875,681427,.2929210662841797,120334,-.5090656280517578,481401,-.1441144943237305,1348007,.3714971542358398,matched (3),32367380,.91219002,753099.56,2002874.3
201606,841490,677,3852,30922644,06,0,0,0,0,1,0,0,0,0,0,0,149074,40961,984551,4556043,.3863248825073242,4687703,.0641412734985352,4480419,1132721,.2928562164306641,1447577,196781,.0833187103271484,15206,.1895818710327148,194062,1294475,.6373062133789063,1413727,-.2709255218505859,44230216,.1985626220703125,13172885,285963,9267150,.3581047058105469,6863699,.5311918258666992,60032,723280,-.1522464752197266,6876154,.0331945419311523,47793732,-.0670070648193359,399151,.2970733642578125,101606,.2239046096801758,119387,.1299161911010742,9273207,.0272159576416016,119742,1.795122146606445,20070574,.0391731262207031,24577822,.0564689636230469,13538655,3947284,.2774753570556641,1183776,239000,66876,.2304191589355469,1884,.6742191314697266,1933237,.2205953598022461,3590176,.2239665985107422,172107,-.019465446472168,822471,-.0283136367797852,671951,.6361007690429688,177716,.1295490264892578,16689422,.2964878082275391,16348350,-.0777549743652344,179948,-.0107946395874023,1896104,.3049802780151367,896722,-.1497278213500977,1112949,.4905786514282227,214168,.5764894485473633,538734,.1125221252441406,837773,-.4756355285644531,matched (3),31463074,.91219002,571635.69,1941935.5
201607,841490,678,3852,26319380,07,0,0,0,0,0,1,0,0,0,0,0,133733,735,997607,3017299,-.4120931625366211,4201738,-.1094446182250977,4989859,808572,-.3371076583862305,1467570,184183,-.066162109375,20113,.2796764373779297,162529,1041468,-.2174739837646484,787966,-.5845298767089844,34000444,-.2630348205566406,20478660,106857,17082740,.6115932464599609,3597600,-.6459798812866211,10780,1593479,.7898788452148438,6339934,-.0811910629272461,28233754,-.5263767242431641,386370,-.0325441360473633,93447,-.0837087631225586,128533,.0738153457641602,10004745,.0759296417236328,143728,.1825838088989258,17880582,-.11553955078125,21188560,-.1483821868896484,7211712,1121999,-1.257916450500488,670008,220000,44746,-.4018383026123047,226,-2.120617389678955,1806811,-.0676326751708984,3138594,-.1344261169433594,281164,.4908218383789063,713519,-.1421041488647461,442701,-.4172916412353516,258903,.3762664794921875,13947343,-.1794853210449219,17504638,.0683383941650391,106660,-.5230216979980469,1715055,-.1003561019897461,717106,-.2235221862792969,522299,-.7565279006958008,168343,-.2407569885253906,429668,-.2262096405029297,689397,-.1949291229248047,matched (3),28045746,.91219002,799176.5,2020650.6
