period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1209c372,growth1209c372,Y1323c208,growth1323c208,Y1427c586,growth1427c586,Y1430c152,growth1430c152,Y1661c152,growth1661c152,Y1682c372,growth1682c372,Y1734c222,growth1734c222,Y1848c440,growth1848c440,Y1901c484,growth1901c484,Y1904c616,growth1904c616,Y1905c352,growth1905c352,Y2043c757,growth2043c757,Y2120c152,growth2120c152,Y2203c554,Y2419c208,growth2419c208,Y2433c203,Y2498c233,Y2521c381,Y2690c124,growth2690c124,Y2829c208,growth2829c208,Y2967c792,growth2967c792,Y3140c152,growth3140c152,Y3421c554,Y3439c372,growth3439c372,Y3482c372,growth3482c372,Y3489c152,growth3489c152,Y3521c124,growth3521c124,Y3568c251,growth3568c251,Y3571c344,Y3738c381,Y3850c818,Y3949c68,growth3949c68,Y4002c620,growth4002c620,Y4019c608,Y4089c191,growth4089c191,Y4142c222,growth4142c222,Y4197c688,growth4197c688,Y4272c600,growth4272c600,Y4276c554,Y4311c68,growth4311c68,Y4375c428,growth4375c428,Y4378c440,growth4378c440,Y4419c32,Y4450c440,growth4450c440,Y4524c554,Y4730c442,Y4763c554,Y4992c251,growth4992c251,Y543c348,growth543c348,Y651c251,growth651c251,_merge,x,r2,s,sf
201501,722240,660,3347,280548,01,0,0,0,0,0,0,0,0,0,0,0,78277,1.308472633361816,267475,.49127197265625,979628,.0288095474243164,64996,-1.598967552185059,522141,.2016439437866211,1462431,-.4235134124755859,194387,.6300668716430664,125757,.0175437927246094,496986,1.479519844055176,1024187,-.4926958084106445,43808,.0154581069946289,1441188,.5687150955200195,1172888,.5266819000244141,12006,32189,.2539901733398438,136124,83598,114187,966881,.215785026550293,902438,.6561679840087891,708332,.3138875961303711,278032,.4902868270874023,420100,150472,2.55333423614502,2392729,.3046045303344727,5056816,.5152435302734375,526805,.5767440795898438,295150,.3008527755737305,8071102,210955,675629,144321,.2525501251220703,134908,-.6650943756103516,392251,19631,-.1373386383056641,5172,-2.209968566894531,18797,-4.790410041809082,281888,.4214239120483398,265484,97223,-1.334344863891602,231938,.0653800964355469,27305,.5950937271118164,3776397,87772,1.043986320495606,171293,8762,1518463,3586671,.2825393676757813,645248,.2824020385742188,5292729,.0238504409790039,matched (3),288757.75,.85648978,32344.299,67534.773
201502,722240,661,3347,101145,02,1,0,0,0,0,0,0,0,0,0,0,41009,-.6464624404907227,388648,.3736476898193359,388625,-.9245586395263672,182838,1.034275054931641,78200,-1.89866828918457,892121,-.4942541122436523,115503,-.5205545425415039,183676,.3788223266601563,243987,-.7114467620849609,1432462,.3354949951171875,29119,-.4084253311157227,1093711,-.2758913040161133,1237915,.053959846496582,13309,3210,-2.305354118347168,8913,35341,240822,856562,-.1211490631103516,609207,-.3929414749145508,489075,-.370396614074707,139020,-.6931190490722656,348278,9978,-2.713395118713379,1017810,-.8547811508178711,3519605,-.3623886108398438,224253,-.8540554046630859,246255,-.1811161041259766,1268625,155871,448866,5114,-3.340058326721191,83140,-.4840669631958008,216840,33889,.5459814071655273,22377,1.464774131774902,11446,-.4960565567016602,213664,-.2771053314208984,202960,46323,-.741368293762207,55228,-1.434999465942383,12567,-.7759952545166016,1698245,70001,-.2262325286865234,12200,126584,1134894,3744320,.0430154800415039,803312,.2191085815429688,4044632,-.2689437866210938,matched (3),57336.34,.85648978,36212.492,69470.398
201503,722240,662,3347,316748,03,0,1,0,0,0,0,0,0,0,0,0,51602,.2297687530517578,420614,.0790414810180664,870807,.8068056106567383,69624,-.9654912948608398,583268,2.009377479553223,1651668,.6159391403198242,193914,.5181179046630859,89460,-.7193822860717773,193455,-.2320699691772461,1993454,.330474853515625,34014,.1553812026977539,1354779,.2140617370605469,1605425,.2599601745605469,9792,17773,1.711409568786621,81140,98710,143933,824639,-.0379810333251953,722678,.1708049774169922,657351,.2957019805908203,240197,.5468416213989258,386433,22038,.7923860549926758,1321537,.2611417770385742,4240832,.1864109039306641,468557,.7368831634521484,173367,-.350956916809082,2307897,253461,356600,78687,2.73349666595459,372369,1.499359130859375,187870,32607,-.0385637283325195,23324,.0414495468139648,21498,.6303195953369141,239157,.1127157211303711,350490,161423,1.24838924407959,135959,.9008827209472656,10203,-.2083921432495117,4000121,459477,1.88157844543457,27041,34045,1605122,4103648,.0916357040405273,712168,-.1204290390014648,4485604,.1034822463989258,matched (3),331496.72,.85648978,33846.164,68266.789
201504,722240,663,3347,287213,04,0,0,1,0,0,0,0,0,0,0,0,19387,-.9789571762084961,209870,-.6952266693115234,669005,-.2636289596557617,93286,.2925605773925781,302525,-.6564836502075195,888389,-.6201314926147461,80374,-.8807239532470703,52732,-.5285682678222656,127577,-.4163246154785156,872970,-.8257236480712891,33242,-.0229578018188477,1226683,-.0993251800537109,861032,-.6230125427246094,11331,14820,-.1817026138305664,71617,34234,122716,671309,-.2057161331176758,489444,-.3896932601928711,601228,-.0892438888549805,64757,-1.310817718505859,199112,21649,-.0178089141845703,1082255,-.1997489929199219,1781423,-.8673467636108398,406116,-.1430187225341797,265618,.4266490936279297,5457389,230460,556196,11253,-1.944843292236328,226054,-.4991111755371094,474709,21859,-.3999147415161133,899,-3.255955696105957,12604,-.5339460372924805,181674,-.2749061584472656,170739,42642,-1.331188201904297,99822,-.308964729309082,13630,.2895908355712891,2105102,2401163,1.653619766235352,10515,14342,1146545,2991605,-.316065788269043,632899,-.1180028915405273,6268195,.3346157073974609,matched (3),242442.33,.85648978,29543.08,66238.852
201505,722240,664,3347,359607,05,0,0,0,1,0,0,0,0,0,0,0,47674,.8997831344604492,182301,-.1408290863037109,539959,-.2142982482910156,116661,.223602294921875,422756,.3346319198608398,1625839,.6043701171875,120798,.4074287414550781,133520,.9290285110473633,148654,.1529016494750977,1077745,.2107257843017578,37762,.1274890899658203,1484009,.1904335021972656,1024315,.1736478805541992,955,32804,.7945728302001953,81785,54408,260364,917651,.3125877380371094,718543,.3839550018310547,615561,.0235595703125,218737,1.217228889465332,385641,22704,.047581672668457,509750,-.7528810501098633,2282298,.2477703094482422,449258,.1009578704833984,284344,.0681257247924805,6862052,223408,531432,51318,1.517406463623047,509887,.81341552734375,438235,28091,.2508363723754883,39558,3.78424072265625,15558,.2105607986450195,225425,.2157735824584961,259587,242926,1.739916801452637,136920,.3160085678100586,14779,.0809345245361328,2270047,848289,-1.040486335754395,11410,17232,1494208,3315040,.1026592254638672,525846,-.185302734375,5083022,-.2095823287963867,matched (3),287740.31,.85648978,32475.795,67597.844
201506,722240,665,3347,215472,06,0,0,0,0,1,0,0,0,0,0,0,152084,1.160046577453613,342665,.6310939788818359,651543,.1878499984741211,82966,-.3408412933349609,346469,-.1990022659301758,1617048,-.0054216384887695,143196,.1700944900512695,115407,-.1457862854003906,77560,-.6505699157714844,2335570,.7733850479125977,45719,.1912107467651367,1425596,-.0401573181152344,1568803,.4262886047363281,22386,37033,.1212587356567383,92928,70284,23167,909420,-.0090103149414063,661802,-.0822591781616211,538865,-.1330680847167969,150316,-.3751306533813477,239630,13197,-.5425510406494141,871140,.5358819961547852,3318842,.3744325637817383,302960,-.3939962387084961,381966,.2951459884643555,6870672,314916,942703,150895,1.078542709350586,374201,-.3093967437744141,101324,20166,-.3314504623413086,19161,-.7248916625976563,10667,-.3774204254150391,260110,.1431169509887695,182557,66309,-1.298430442810059,106359,-.2525768280029297,36875,.9143266677856445,5614134,91069,-2.23160457611084,10123,12909,2542836,4733639,.3562250137329102,507803,-.0349149703979492,9488926,.6242189407348633,matched (3),300080.75,.85648978,36007.074,69363.547
201507,722240,666,3347,202173,07,0,0,0,0,0,1,0,0,0,0,0,87279,-.5553226470947266,221941,-.4343414306640625,527548,-.2111034393310547,63865,-.2616596221923828,691673,.6913204193115234,1682259,.0395355224609375,290504,.7074031829833984,93301,-.2126340866088867,187779,.8842134475708008,1562125,-.4022092819213867,40136,-.1302404403686523,1347577,-.0562810897827148,1022510,-.4280519485473633,13165,37162,.0034770965576172,49120,31445,108258,813841,-.1110420227050781,974821,.3872880935668945,439917,-.2028799057006836,107935,-.3312101364135742,317448,40587,1.123457908630371,819788,-.0607566833496094,3692865,.1067867279052734,291963,-.0369739532470703,255400,-.4025001525878906,3148476,217931,567180,53418,-1.038435935974121,355915,-.0501012802124023,3536559,29807,.3907451629638672,14381,-.2869691848754883,12955,.1943273544311523,263407,.0125961303710938,392282,33775,-.6746053695678711,389718,1.298603057861328,1924,-2.953127861022949,1612912,74146,-.2055807113647461,19147,56843,1801432,4148057,-.132054328918457,701078,.3225259780883789,7821660,-.1932287216186523,matched (3),298272.19,.85648978,23649.17,63828.48
201508,722240,667,3347,142891,08,0,0,0,0,0,0,1,0,0,0,0,12528,-1.941143989562988,201280,-.0977153778076172,547377,.0368986129760742,261626,1.410144805908203,173890,-1.380690574645996,789164,-.7569189071655273,71398,-1.403347015380859,72834,-.2476482391357422,1438274,2.035933494567871,1324753,-.164820671081543,30911,-.2611618041992188,1140044,-.1672420501708984,888215,-.1408023834228516,5052,20993,-.5710973739624023,48502,1497,34114,681333,-.1777133941650391,875383,-.1075925827026367,468592,.0631465911865234,103121,-.0456266403198242,205424,77689,.6492652893066406,731982,-.1132898330688477,4291569,.1502504348754883,242314,-.1863927841186523,94470,-.9945487976074219,8683167,115975,328494,10147,-1.660969734191895,191328,-.6207027435302734,346624,14836,-.6976871490478516,10205,-.3430299758911133,17806,.3180532455444336,181440,-.3727750778198242,179895,291450,2.155147552490234,216270,-.5888957977294922,7093,1.304701805114746,854970,94685,.2445192337036133,19769,47288,1784873,2813154,-.3883333206176758,589131,-.1739711761474609,6448133,-.1931056976318359,matched (3),194130.06,.85648978,29758.918,66335.398
201509,722240,668,3347,278330,09,0,0,0,0,0,0,0,1,0,0,0,12570,.0033464431762695,403622,.6957817077636719,560348,.0234193801879883,90133,-1.065629959106445,256672,.3893756866455078,1341803,.5307950973510742,155313,.7771720886230469,87707,.1858186721801758,820023,-.5618667602539063,1524425,.1403913497924805,49188,.4645376205444336,1315070,.1428232192993164,825487,-.0732402801513672,18394,42769,.7116241455078125,71607,35045,300065,877464,.2529850006103516,679609,-.2531442642211914,374239,-.2248373031616211,163976,.4638166427612305,258736,6305,-2.511370658874512,1185731,.4823589324951172,4654268,.0811319351196289,279490,.1427326202392578,421786,1.4962158203125,5976158,247552,546361,523206,3.94279670715332,341445,.579197883605957,351389,21232,.3584527969360352,6032,-.5257987976074219,15575,-.1338682174682617,233892,.2539339065551758,306510,81245,-1.277399063110352,333208,.4322395324707031,9725,.3155918121337891,3898130,17755,-1.673888206481934,121080,28184,1985616,2740518,-.0261602401733398,796700,.3018302917480469,7106140,.0971689224243164,matched (3),256194.95,.85648978,32500.527,67609.734
201510,722240,669,3347,313181,10,0,0,0,0,0,0,0,0,1,0,0,93279,2.004281997680664,237259,-.5313262939453125,759397,.3039674758911133,154058,.5360431671142578,542899,.7491245269775391,1426954,.061528205871582,224322,.367640495300293,102092,.1518726348876953,273634,-1.097540855407715,1391322,-.0913629531860352,63285,.2519989013671875,1577860,.1821794509887695,842369,.0202445983886719,9233,23759,-.5878515243530273,54264,35856,287425,985153,.1157608032226563,823049,.1914987564086914,404482,.0777120590209961,261373,.4662284851074219,546158,10952,.5521793365478516,1118107,-.0587224960327148,4331700,-.0718250274658203,463960,.5068321228027344,114880,-1.300609588623047,5602558,384311,549259,175102,-1.094606399536133,277015,-.2091150283813477,428498,31649,.3991975784301758,12905,.7605361938476563,10083,-.4348163604736328,180750,-.2577447891235352,170756,90120,.103672981262207,243888,-.3120574951171875,19967,.7193813323974609,4693108,90796,1.63194751739502,73583,30648,1500238,3135645,.1346883773803711,819444,.0281476974487305,4523219,-.4517354965209961,matched (3),311642.59,.85648978,31722.941,67239.398
201511,722240,670,3347,308859,11,0,0,0,0,0,0,0,0,0,1,0,47686,-.6709566116333008,368492,.4402666091918945,736583,-.0305032730102539,113469,-.3057994842529297,598482,.09747314453125,1400746,-.0185375213623047,98808,-.8199043273925781,65994,-.4363107681274414,223694,-.201512336730957,1154256,-.1867990493774414,62049,-.0197238922119141,1097749,-.3628072738647461,473014,-.5770931243896484,6390,12677,-.6281719207763672,78669,153694,84172,843662,-.1550455093383789,882614,.0698719024658203,416139,.0284128189086914,142461,-.6068801879882813,290804,34250,1.140164375305176,1564325,.3358173370361328,3848542,-.1182651519775391,323233,-.3614253997802734,193578,.5217924118041992,3931752,189372,524555,187119,.066375732421875,138755,-.6913623809814453,497810,20879,-.4159631729125977,10886,-.1701374053955078,2029369,5.304629325866699,340407,.6330270767211914,311222,67286,-.2921895980834961,136257,-.5821666717529297,2061,-2.270889759063721,3102833,17761,-1.631609916687012,45593,30576,1314826,2356958,-.2854633331298828,747126,-.0923929214477539,4734320,.0456142425537109,matched (3),260479.06,.85648978,29416.396,66182.445
201512,722240,671,3347,192023,12,0,0,0,0,0,0,0,0,0,0,1,28912,-.5003814697265625,230878,-.467529296875,1201580,.4893712997436523,101908,-.1074590682983398,329679,-.5962772369384766,1196802,-.1573514938354492,81406,-.1937294006347656,118538,.5856704711914063,126225,-.5722131729125977,1106908,-.0418853759765625,44014,-.3434171676635742,1068586,-.0269260406494141,1042634,.7903804779052734,970,9682,-.2695217132568359,25341,44652,155739,784146,-.0731563568115234,485233,-.5982589721679688,730056,.5621013641357422,119239,-.1779384613037109,250061,68476,.6927967071533203,971501,-.4763679504394531,3528334,-.0868692398071289,291197,-.1043729782104492,159847,-.1914634704589844,2101649,154953,386366,183652,-.0187015533447266,478701,1.238367080688477,108792,23692,.1263942718505859,2267,-1.56902027130127,1757947,-.1435785293579102,242100,-.3407907485961914,299278,96751,.3631877899169922,278551,.7150583267211914,11531,1.721848011016846,5976692,147825,2.119024276733398,17738,27959,1288414,2551978,.0794973373413086,546346,-.3129806518554688,4371423,-.0797500610351563,matched (3),118850.92,.85648978,37988.629,70412.555
201601,722240,672,3347,211921,01,0,0,0,0,0,0,0,0,0,0,0,125568,1.46859073638916,258754,.1139888763427734,822307,-.3792791366577148,65546,-.4413185119628906,325792,-.0118598937988281,1286671,.0724048614501953,128639,.4575614929199219,185605,.4483871459960938,300940,.8688449859619141,823730,-.2954826354980469,16639,-.9727582931518555,1136006,.061182975769043,778912,-.2916069030761719,3113,29259,1.105918884277344,190315,0,289629,697207,-.1175127029418945,767841,.458953857421875,516511,-.3460245132446289,261411,.7849645614624023,258173,128683,.6308689117431641,1180260,.1946477890014648,3941955,.1108512878417969,327507,.1175088882446289,350047,.7838497161865234,2706246,186349,430333,60006,-1.118597984313965,838520,.5605621337890625,0,11720,-.7038412094116211,2852,.2295632362365723,1243188,-.3464670181274414,249300,.0293064117431641,152635,124165,.2494707107543945,272272,-.0227994918823242,1800,-1.857252597808838,10674179,7018,-3.047551155090332,38438,36610,1359461,3127363,.2033214569091797,702090,.2508087158203125,3752030,-.1527910232543945,matched (3),195038.8,.85648978,33921.223,68304.031
201602,722240,673,3347,145984,02,1,0,0,0,0,0,0,0,0,0,0,66664,-.6331825256347656,317643,.2050495147705078,720661,-.1319446563720703,96803,.3899259567260742,166542,-.6710119247436523,2419499,.6315021514892578,80209,-.4723749160766602,151714,-.2016239166259766,158451,-.6414651870727539,1129109,.3153409957885742,53674,1.17117977142334,1368919,.1865024566650391,745940,-.0432529449462891,2113,14397,-.70916748046875,83373,77806,314326,877005,.2294301986694336,802620,.0442981719970703,288716,-.5816535949707031,162448,-.4757356643676758,301650,33885,-1.334379196166992,1013850,-.1519794464111328,3099949,-.240290641784668,405387,.2133331298828125,206121,-.5296039581298828,2274854,145812,321462,997381,2.810688018798828,377021,-.7993373870849609,223875,32464,1.018835067749023,20725,1.983320713043213,1922703,.4360523223876953,232281,-.070709228515625,241458,69345,-.5825166702270508,111071,-.896632194519043,39017,3.076210498809815,3932832,75260,2.372470855712891,141523,0,1486907,3611347,.143890380859375,847337,.1880369186401367,4846684,.2559976577758789,matched (3),136310.89,.85648978,31172.01,66981.234
201603,722240,674,3347,103686,03,0,1,0,0,0,0,0,0,0,0,0,58605,-.1288442611694336,430375,.3037290573120117,632564,-.1303882598876953,175208,.5932960510253906,230285,.3240699768066406,1599153,-.4140863418579102,301708,1.324824333190918,86704,-.5594968795776367,90680,-.5581083297729492,1706125,.4127960205078125,44084,-.1968317031860352,1315838,-.0395479202270508,1104614,.3926057815551758,14008,8180,-.5653276443481445,161467,44039,197517,872391,-.005274772644043,883334,.0958223342895508,575869,.6904373168945313,112074,-.3711986541748047,156263,115174,1.223471641540527,761910,-.2856817245483398,2104075,-.3875102996826172,589602,.3746051788330078,248707,.1878118515014648,6103414,176712,330613,174145,-1.745244979858398,62539,-1.796510696411133,140242,26678,-.1962928771972656,11053,-.6286392211914063,1406995,-.3122749328613281,166950,-.3302536010742188,177549,152871,.7904996871948242,31613,-1.256601333618164,27744,-.340977668762207,1734551,64346,-.1566743850708008,150166,0,1990840,3540972,-.019679069519043,676679,-.2249011993408203,4614785,-.0490293502807617,matched (3),94270.258,.85648978,30045.492,66464.453
201604,722240,675,3347,76973,04,0,0,1,0,0,0,0,0,0,0,0,23431,-.9167604446411133,271860,-.4593696594238281,503073,-.2290458679199219,55988,-1.140836715698242,155560,-.3922853469848633,1074696,-.3974361419677734,248763,-.1929588317871094,64709,-.2925996780395508,194952,.765416145324707,1270157,-.2950839996337891,43989,-.0021572113037109,1488354,.1231975555419922,648947,-.5319004058837891,1975,17433,.7566728591918945,47466,41224,334180,669339,-.2649469375610352,778378,-.1264915466308594,636451,.1000270843505859,67582,-.5058183670043945,139182,28750,-1.38780689239502,544927,-.3351764678955078,1859112,-.1237764358520508,258771,-.8235044479370117,169157,-.3854475021362305,3993775,221521,197797,957479,1.704416275024414,216011,1.23953914642334,127309,15293,-.5564432144165039,9503,-.1510944366455078,1315902,-.0669345855712891,256967,.4312534332275391,311822,60315,-.9300136566162109,67048,.7518405914306641,5453,-1.626853942871094,2801327,60124,-.0678653717041016,60161,18911,1932865,3333739,-.060307502746582,639488,-.0565290451049805,5754057,.2206392288208008,matched (3),135678.56,.85648978,26512.891,64944.016
201605,722240,676,3347,255725,05,0,0,0,1,0,0,0,0,0,0,0,187153,2.077866554260254,581291,.7599639892578125,913800,.5968761444091797,120320,.7650175094604492,383333,.9018716812133789,1707790,.4631624221801758,136209,-.6023101806640625,135679,.740391731262207,125175,-.4430408477783203,731406,-.5519275665283203,47315,.0728874206542969,1004323,-.3933572769165039,676356,.0413684844970703,2882,48236,1.017741203308106,113598,46927,137895,951893,.3521614074707031,930528,.1785402297973633,962903,.4140453338623047,191184,1.039895057678223,279283,16753,-.5400600433349609,561431,.0298366546630859,3166627,.5325679779052734,293575,.126190185546875,365292,.7698698043823242,5639119,326102,327604,114091,-2.127307891845703,263069,.1970863342285156,543712,22189,.3722009658813477,14348,.4120035171508789,1223220,-.0730352401733398,244461,-.0498924255371094,218052,190006,1.147475242614746,104666,.4453659057617188,19541,1.276349067687988,8840243,93170,.4380159378051758,13434,33805,2198460,4132827,.2148675918579102,613227,-.0419330596923828,9768677,.5292768478393555,matched (3),355570.22,.85648978,33907.285,68297.109
201606,722240,677,3347,143402,06,0,0,0,0,1,0,0,0,0,0,0,18747,-2.30089282989502,288330,-.7011451721191406,595249,-.4286317825317383,155087,.2538309097290039,319848,-.1810579299926758,1502008,-.1283969879150391,101953,-.2896785736083984,134010,-.0123777389526367,89438,-.3361663818359375,526384,-.3289375305175781,46797,-.0110082626342773,1292942,.2526063919067383,697888,.0313396453857422,2639,24596,-.6735219955444336,83523,9538,26833,770363,-.2115907669067383,883160,-.05224609375,824145,-.1556062698364258,122325,-.4465551376342773,262909,63576,1.333658218383789,534420,-.0493068695068359,3439394,.0826282501220703,336349,.1360158920288086,268554,-.3076448440551758,2937781,214960,442824,101953,-.1124839782714844,338576,.2523326873779297,153195,25449,.137080192565918,33547,.8493366241455078,1412864,.1441316604614258,370991,.4171218872070313,225298,178592,-.0619516372680664,114274,.087824821472168,1452,-2.599572658538818,3076689,4989,-2.927189826965332,93629,16081,2134698,4034472,-.0240859985351563,612710,-.0008430480957031,8709537,-.1147632598876953,matched (3),129698.02,.85648978,31286.141,67034.43
201607,722240,678,3347,145099,07,0,0,0,0,0,1,0,0,0,0,0,78207,1.428325653076172,232929,-.2133722305297852,674569,.1250944137573242,124994,-.2157201766967773,276725,-.1448211669921875,1606848,.0674715042114258,115759,.1269979476928711,72560,-.6135005950927734,147959,.5033893585205078,1101809,.738677978515625,42001,-.1081256866455078,1277096,-.0123310089111328,798344,.1344804763793945,5921,13005,-.6372499465942383,6360,20554,82895,945193,.2045278549194336,1505920,.5336532592773438,463857,-.5747699737548828,124335,.0162982940673828,197727,97242,.4249668121337891,334655,-.4680814743041992,3505942,.0191640853881836,523150,.4417190551757813,458590,.5351037979125977,2319103,131892,764488,92333,-.0991106033325195,144038,-.8546714782714844,176752,16671,-.4230060577392578,81197,.8839302062988281,1544829,.08929443359375,204838,-.5939579010009766,203484,281952,.4566326141357422,247749,.7738170623779297,4210,1.064520359039307,4927694,105995,3.056156158447266,36755,38527,2126379,4277587,.0585136413574219,667997,.0863914489746094,6460353,-.2987346649169922,matched (3),162347.5,.85648978,34060.41,68373.266
201608,722240,679,3347,185786,08,0,0,0,0,0,0,1,0,0,0,0,89190,.1314096450805664,465539,.6924619674682617,515682,-.2685832977294922,265828,.7545833587646484,233078,-.1716518402099609,1595810,-.0068931579589844,168549,.3757162094116211,79479,.0910787582397461,768713,1.647782325744629,2094709,.642460823059082,61644,.3836822509765625,1842944,.3667755126953125,1005617,.2308168411254883,7072,155810,2.483303070068359,73710,1216,19590,1001015,.0573806762695313,1475925,-.0201187133789063,633160,.3111467361450195,134906,.0815982818603516,394648,60747,-.470484733581543,445566,.2862453460693359,4819571,.3182249069213867,329287,-.4629383087158203,210337,-.7794456481933594,3265189,213535,479334,1620769,2.865254402160645,997547,1.935221672058106,461726,18628,.1109952926635742,12549,-1.867237091064453,11850,-4.870340347290039,225257,.0950222015380859,254585,125753,-.8074169158935547,205211,-.1883773803710938,6760,.4735603332519531,5916980,65502,-.4813108444213867,50430,19719,2471648,4163016,-.0271492004394531,840905,.2301950454711914,6945677,.0724353790283203,matched (3),155985.09,.85648978,36752.906,69753.625
