period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1002c757,growth1002c757,Y1027c348,growth1027c348,Y1071c642,Y1141c300,growth1141c300,Y1376c442,Y1383c600,growth1383c600,Y1479c268,growth1479c268,Y1482c300,growth1482c300,Y1536c616,growth1536c616,Y1617c191,growth1617c191,Y1721c498,Y2017c381,Y2099c222,growth2099c222,Y2272c757,growth2272c757,Y2539c616,growth2539c616,Y2550c428,growth2550c428,Y2585c428,growth2585c428,Y2995c484,growth2995c484,Y3135c152,growth3135c152,Y3170c752,growth3170c752,Y3309c442,Y3440c620,growth3440c620,Y3528c246,growth3528c246,Y3537c440,growth3537c440,Y3596c208,growth3596c208,Y3681c32,Y3877c616,growth3877c616,Y3883c826,growth3883c826,Y3995c616,growth3995c616,Y4038c554,Y4189c124,growth4189c124,Y4214c124,growth4214c124,Y4219c208,growth4219c208,Y4292c152,growth4292c152,Y4306c381,Y4427c807,growth4427c807,Y4598c703,growth4598c703,Y4757c428,growth4757c428,Y491c620,growth491c620,Y4968c554,Y4993c428,growth4993c428,Y5027c792,growth5027c792,Y508c124,growth508c124,Y554c246,growth554c246,Y58c642,Y623c381,Y643c703,growth643c703,Y896c705,growth896c705,Y967c208,growth967c208,Y981c68,growth981c68,_merge,x,r2,s,sf
201709,730661,692,3412,668852,09,0,0,0,0,0,0,0,1,0,0,0,18131,1.382057189941406,21370,.3552722930908203,1333109,388133,1.061100959777832,64126,977924,.3853378295898438,753760,-.3402347564697266,4962959,.457036018371582,8341,3.691400051116943,296083,.0703620910644531,34786,125653,1218634,.6872396469116211,26238,-.2090654373168945,344090,.3687286376953125,295464,.458277702331543,138442,-.7437925338745117,418456,.2225074768066406,12715,-.7224807739257813,174209,.0049371719360352,878292,154897,1.554407119750977,217715,1.480325698852539,49287,-1.326918601989746,230450,1.455634117126465,62587,783649,1.2591552734375,187444,.8429641723632813,728629,-1.052163124084473,3766392,75003,.0597057342529297,1011163,-.3653688430786133,158683,1.911568641662598,765236,-.7887363433837891,52057840,52643,1.177966117858887,3404016,.0569524765014648,373575,.1786813735961914,27299218,.04248046875,184567,153455,.2617664337158203,880160,.085148811340332,101248,-.6220016479492188,208828,.9834184646606445,408882,380176,236733,-.0984725952148438,272855,.9222183227539063,552,-2.148977279663086,114701,-.6935081481933594,matched (3),714714.31,.68773323,117430.54,216056.22
201710,730661,693,3412,231409,10,0,0,0,0,0,0,0,0,1,0,0,16501,-.094202995300293,7276,-1.077406883239746,1194127,256283,-.4150657653808594,10196,769255,-.2400093078613281,1301110,.5458993911743164,5377579,.080235481262207,6643,-.2276191711425781,224601,-.2763147354125977,33130,87777,1226538,.006464958190918,191568,1.988034248352051,308141,-.1103458404541016,96641,-1.11754322052002,192430,.3292818069458008,525689,.2281379699707031,20678,.4862880706787109,155166,-.1157608032226563,782692,89587,-.5475502014160156,44794,-1.581112861633301,148974,1.106110572814941,142324,-.4819269180297852,82531,631068,-.2165470123291016,51856,-1.285009384155273,547673,-.285487174987793,1309494,437303,1.763097763061523,703846,-.3622970581054688,107439,-.3899850845336914,531064,-.3653011322021484,49012852,26757,-.6767368316650391,5341018,.4504604339599609,660160,.5693626403808594,30685100,.1169204711914063,388861,96717,-.4616184234619141,537543,-.4930944442749023,129799,.2484140396118164,367378,.56488037109375,112278,151395,211086,-.1146669387817383,284308,.0411176681518555,38558,4.246370315551758,67037,-.5370845794677734,matched (3),362132.5,.68773323,98272.969,206271.5
201711,730661,694,3412,139643,11,0,0,0,0,0,0,0,0,0,1,0,30220,.6050834655761719,4104,-.5726194381713867,1098266,137078,-.625732421875,2464,605608,-.2391901016235352,971141,-.2925014495849609,4176138,-.2528505325317383,6867,.0331630706787109,237453,.0556440353393555,19114,119707,1205349,-.0174264907836914,68042,-1.035118103027344,278495,-.1011571884155273,80210,-.1863555908203125,109458,-.5641918182373047,206035,-.9366636276245117,14131,-.3806991577148438,187605,.1898431777954102,405962,123260,.3190860748291016,86078,.6531801223754883,25734,-1.755958557128906,110241,-.2554378509521484,37901,420864,-.4051046371459961,544725,2.351810455322266,443537,-.2108964920043945,4094588,71147,-1.815877914428711,277761,-.9297981262207031,64534,-.5097312927246094,599786,.1216897964477539,44627832,47292,.569544792175293,4663664,-.1356143951416016,479346,-.3200588226318359,23560460,-.2642078399658203,321679,85239,-.1263303756713867,428334,-.2271051406860352,117985,-.0954303741455078,129597,-1.041961669921875,157499,169622,269536,.2444362640380859,203816,-.3328409194946289,262,-4.991573810577393,84052,.2261905670166016,matched (3),153757.48,.68773323,93980.742,204261.44
201712,730661,695,3412,584437,12,0,0,0,0,0,0,0,0,0,0,1,105663,1.251750946044922,20787,1.622365951538086,819179,213968,.4452762603759766,3382,878704,.3722152709960938,1433248,.3892269134521484,4279667,.0244874954223633,47793,1.940152168273926,267066,.1175260543823242,13800,141609,1026740,-.1603803634643555,104356,.4276828765869141,341667,.2044363021850586,131075,.4911212921142578,121840,.1071672439575195,358681,.554387092590332,25815,.6025848388671875,253851,.3024091720581055,1952655,30234,-1.405328750610352,80305,-.069422721862793,71085,1.016063690185547,266044,.8809928894042969,51223,815904,.6619873046875,2190646,1.391670227050781,581931,.2715702056884766,109903,73987,.0391416549682617,501650,.5911417007446289,131210,.7096071243286133,619012,.0315523147583008,74322392,45146,-.0464391708374023,3478950,-.2930707931518555,721397,.4087667465209961,26240000,.1077156066894531,358168,98652,.1461391448974609,686961,.4723739624023438,151929,.2528562545776367,168111,.2601947784423828,350667,555715,221261,-.1973590850830078,285667,.3376092910766602,8709,3.503767490386963,366281,1.471965789794922,matched (3),660081.13,.68773323,95765.297,205088.64
201801,730661,696,3412,392864,01,0,0,0,0,0,0,0,0,0,0,0,37639,-1.032214164733887,9691,-.7631301879882813,1075389,180959,-.1675558090209961,1122,765998,-.13726806640625,597591,-.8747920989990234,4169764,-.0260152816772461,14268,-1.208859443664551,188075,-.3506546020507813,9308,170242,759707,-.3012104034423828,43508,-.8748626708984375,387978,.1271123886108398,113027,-.1481428146362305,89986,-.3030538558959961,449774,.2263116836547852,3986,-1.868167877197266,137622,-.6122369766235352,169575,34828,.141453742980957,113906,.3495416641235352,67550,-.0510082244873047,153297,-.5512847900390625,0,453706,-.5868473052978516,339301,-1.865063667297363,710792,.2000284194946289,962357,10943,-1.911190032958984,918897,.6052713394165039,50428,-.9562530517578125,723979,.1566371917724609,72603312,16423,-1.011219024658203,3361247,-.034419059753418,277014,-.9571218490600586,26804092,.0212688446044922,161699,83311,-.1690177917480469,635949,-.0771589279174805,38504,-1.372651100158691,119659,-.3399791717529297,241027,150175,327795,.3930454254150391,274415,-.0401849746704102,2521,-1.239701271057129,47598,-2.040610313415527,matched (3),436487.84,.68773323,70194.203,194467.44
201802,730661,697,3412,428107,02,1,0,0,0,0,0,0,0,0,0,0,30274,-.2177515029907227,15083,.4423704147338867,1179250,135738,-.2875442504882813,1402,938544,.2031497955322266,1208210,.7039880752563477,4586997,.0953664779663086,53974,1.330482482910156,279922,.397669792175293,17220,238360,1156911,.4205751419067383,87839,.7025604248046875,408123,.0506200790405273,172465,.4225683212280273,124131,.3216829299926758,332426,-.3023281097412109,9491,.8675556182861328,175542,.2433681488037109,664811,327823,2.24205207824707,470611,1.418659210205078,112219,.5075836181640625,181598,.1694183349609375,79506,1158060,.9370517730712891,288368,-.1626501083374023,573639,-.2143802642822266,1781977,125314,2.438122749328613,626875,-.3824272155761719,54740,.0820484161376953,582745,-.2170124053955078,48429476,52719,1.166293144226074,5146031,.4259138107299805,412261,.3975887298583984,29828686,.1069164276123047,403017,95297,.1344175338745117,320337,-.6857452392578125,167485,1.470131874084473,297859,.9119749069213867,246385,384018,284552,-.1414728164672852,36959,-2.004832267761231,5858,.8431529998779297,292727,1.816450119018555,matched (3),358829.09,.68773323,122881.59,219066.75
201803,730661,698,3412,237287,03,0,1,0,0,0,0,0,0,0,0,0,30081,-.0063953399658203,15419,.0220317840576172,928189,225862,.5091981887817383,2109,474225,-.682647705078125,1298495,.0720663070678711,3273345,-.3374137878417969,21287,-.9304056167602539,278210,-.006134033203125,26465,114359,955606,-.1911630630493164,61637,-.354243278503418,483799,.1701011657714844,209765,.1957931518554688,90295,-.3182554244995117,212497,-.4474887847900391,29290,1.126902580261231,174222,-.0075483322143555,1139877,275895,-.1724529266357422,179566,-.9634895324707031,72771,-.4331340789794922,303238,.5127229690551758,97756,1496728,.256535530090332,398987,.3246908187866211,422240,-.3064260482788086,1008316,95161,-.2752523422241211,803835,.2486467361450195,25870,-.7495107650756836,1712610,1.078023910522461,48884836,50624,-.0405502319335938,3352133,-.4286289215087891,350368,-.1626729965209961,28546988,-.0439186096191406,201073,98131,.0293054580688477,398943,.2194452285766602,115835,-.3687276840209961,123033,-.8841676712036133,278081,175598,351437,.2111148834228516,299665,2.092855453491211,1021,-1.747025966644287,133751,-.7832612991333008,matched (3),322476.84,.68773323,121943.18,218541.75
201804,730661,699,3412,236214,04,0,0,1,0,0,0,0,0,0,0,0,22461,-.2921133041381836,14694,-.0481605529785156,1077275,168226,-.2946157455444336,1443,753266,.4627370834350586,1086854,-.1779184341430664,3432623,.0475120544433594,3687,-1.753283500671387,327540,.163233757019043,21344,85193,2166405,.8184795379638672,21276,-1.063682556152344,460043,-.0503501892089844,252354,.184844970703125,104060,.1418857574462891,107588,-.6806192398071289,5685,-1.639415740966797,90185,-.6584672927856445,784527,81906,-1.214447975158691,115312,-.442901611328125,68884,-.0548934936523438,183185,-.5040216445922852,57023,2319776,.4381895065307617,205909,-.661494255065918,371233,-.1287441253662109,424781,48708,-.6697273254394531,552490,-.3749580383300781,61048,.858576774597168,621825,-1.013114929199219,43570540,56588,.1113710403442383,2534621,-.2795524597167969,371855,.0595207214355469,19704726,-.3706932067871094,223978,91283,-.0723390579223633,210822,-.6378049850463867,47272,-.8962478637695313,241975,.6763811111450195,59898,340900,266558,-.2764387130737305,374508,.2229480743408203,140,-1.986895561218262,75502,-.5718202590942383,matched (3),487157.19,.68773323,132808.28,224785.22
201805,730661,700,3412,464594,05,0,0,0,1,0,0,0,0,0,0,0,30221,.2967567443847656,44576,1.109756469726563,1182767,181695,.0770206451416016,3478,785242,.0415735244750977,1288966,.1705532073974609,3970685,.1456146240234375,65328,2.874608039855957,349075,.0636768341064453,53413,183916,1420575,-.4220075607299805,89236,1.43370532989502,323710,-.3514719009399414,242289,-.0407018661499023,166452,.4697389602661133,321167,1.09365177154541,34675,1.808188438415527,365484,1.399359703063965,347239,134403,.495269775390625,330450,1.052814483642578,62697,-.0941104888916016,265335,.3704967498779297,173959,1720669,-.2987575531005859,434262,.7462139129638672,984561,.9753665924072266,761596,72561,.3985843658447266,1853069,1.210163116455078,42612,-.3595247268676758,677308,.0854673385620117,70797088,27762,-.7121286392211914,4007372,.4580917358398438,499860,.2958240509033203,28559084,.3711166381835938,285384,87932,-.0374002456665039,524302,.9110536575317383,161962,1.231443405151367,137230,-.5671758651733398,43926,260170,327034,.204472541809082,297173,-.2312984466552734,1715,2.505526065826416,226351,1.097928047180176,matched (3),223961.13,.68773323,110740.49,212494.27
201806,730661,701,3412,404583,06,0,0,0,0,1,0,0,0,0,0,0,568,-3.974171161651611,7164,-1.828127861022949,884834,89566,-.7073535919189453,671,644732,-.1971578598022461,1118714,-.1416606903076172,3837395,-.0341453552246094,1266,-3.943558692932129,348138,-.0026884078979492,17188,163790,1144894,-.2157497406005859,46440,-.6531238555908203,613765,.6397647857666016,230622,-.0493507385253906,781107,1.546005249023438,339252,.0547819137573242,6737,-1.638404846191406,109289,-1.207226753234863,156333,97364,-.3223857879638672,211315,-.4471054077148438,50725,-.2118949890136719,239386,-.1029157638549805,94070,1372999,-.2257156372070313,120238,-1.284174919128418,434611,-.8177452087402344,35434,11108,-1.876761436462402,644366,-1.056331634521484,28539,-.4008646011352539,425245,-.4654607772827148,66404144,37602,.3033895492553711,2572385,-.4433021545410156,430031,-.1504707336425781,17233172,-.5051403045654297,36305,96772,.0957937240600586,825858,.4543552398681641,160745,-.007542610168457,152994,.1087408065795898,39793,193834,242204,-.3002843856811523,248287,-.1797294616699219,2151,.2265195846557617,162811,-.3294973373413086,matched (3),78686.422,.68773323,81690.953,198906.42
201807,730661,702,3412,576207,07,0,0,0,0,0,1,0,0,0,0,0,10929,2.957053661346436,8845,.2107839584350586,724966,169294,.6366615295410156,559,943839,.3811206817626953,872066,-.2490701675415039,3903895,.017181396484375,15214,2.486353874206543,392107,.1189355850219727,34880,124493,1370823,.1800994873046875,33413,-.3292160034179688,438728,-.3357324600219727,248506,.0746870040893555,171630,-1.515371322631836,381000,.1160564422607422,14317,.7538337707519531,245213,.808131217956543,243337,205076,.7449245452880859,102677,-.7217617034912109,51691,.018864631652832,137215,-.5565280914306641,141207,1377392,.0031938552856445,382338,1.156831741333008,931673,.7625312805175781,280086,39952,1.280013084411621,918635,.3546218872070313,142071,1.605055809020996,711124,.5141811370849609,80913680,25473,-.3894386291503906,1860601,-.3239345550537109,735440,.5366115570068359,21736840,.2321739196777344,249787,153412,.4607696533203125,508573,-.4848136901855469,132925,-.1900339126586914,228468,.4009971618652344,46914,124532,254596,.0498981475830078,128047,-.6621875762939453,4332,.7000970840454102,95458,-.5339031219482422,matched (3),398556.78,.68773323,118764.82,216784.31
201808,730661,703,3412,737845,08,0,0,0,0,0,0,1,0,0,0,0,19114,.5590009689331055,3866,-.827631950378418,948790,28337,-1.787468910217285,2562,1164752,.2103080749511719,1359132,.4437360763549805,3459135,-.1209564208984375,29845,.6738014221191406,252896,-.4385557174682617,35611,7079,1051271,-.265411376953125,30932,-.0771541595458984,523781,.1771936416625977,217144,-.1349067687988281,213655,.2190217971801758,314331,-.192352294921875,25307,.5696325302124023,196943,-.219212532043457,418369,121217,-.5257987976074219,18927,-1.690999031066895,72514,.338496208190918,230416,.5183372497558594,67710,894499,-.4316835403442383,664320,.5524587631225586,446050,-.7365512847900391,3344682,26109,-.4253988265991211,1758670,.6494245529174805,91385,-.4412460327148438,477216,-.3988771438598633,72790960,28512,.112706184387207,2499259,.2950944900512695,282964,-.9551496505737305,20040076,-.0812759399414063,256106,176045,.1376123428344727,549973,.0782604217529297,221521,.5107316970825195,208347,-.0921907424926758,134186,228307,264532,.0382843017578125,264903,.7269659042358398,39465,2.209384918212891,183150,.6516189575195313,matched (3),473955.63,.68773323,105395.59,209758.39
201809,730661,704,3412,183553,09,0,0,0,0,0,0,0,1,0,0,0,30774,.4762496948242188,19086,1.596735000610352,694892,202137,1.964776992797852,900,705063,-.5019760131835938,1000049,-.3067970275878906,4395666,.2396001815795898,25727,-.1484766006469727,234384,-.0760173797607422,14665,173825,967460,-.0830812454223633,131592,1.447915077209473,449092,-.1538457870483398,212881,-.0198268890380859,463939,.775390625,534356,.5306158065795898,9414,-.9888830184936523,112866,-.5567131042480469,364369,115374,-.049403190612793,186586,2.288302421569824,55764,-.2626514434814453,57737,-1.383988380432129,11031,1377441,.4317197799682617,314194,-.7487525939941406,632443,.3491592407226563,206635,100608,1.34895133972168,356143,-1.596981048583984,76696,-.17523193359375,285517,-.5136680603027344,72821024,24419,-.154963493347168,2475554,-.0095300674438477,416845,.387394905090332,29056792,.3715190887451172,74322,115820,-.4187021255493164,247559,-.7982206344604492,93675,-.8606853485107422,50051,-1.426162719726563,62655,120531,239354,-.1000185012817383,42237,-1.836067199707031,50,-6.671146869659424,18831,-2.274801254272461,matched (3),545413.25,.68773323,112116.3,213214.5
201810,730661,705,3412,117030,10,0,0,0,0,0,0,0,0,1,0,0,18117,-.5298194885253906,16217,-.1628952026367188,1150159,218136,.0761737823486328,1487,832365,.1659841537475586,1250259,.223301887512207,4095625,-.0706996917724609,43132,.5167245864868164,293473,.2248239517211914,32031,157131,1443793,.4003543853759766,40060,-1.189327239990234,741731,.5017585754394531,167426,-.2401924133300781,264153,-.5632247924804688,474065,-.1197185516357422,14853,.4560041427612305,174398,.4351387023925781,309123,94581,-.1987228393554688,337591,.5929431915283203,86784,.4422941207885742,207423,1.278861999511719,135339,216633,-1.849778175354004,884761,1.035306930541992,1122558,.5737752914428711,170842,60577,-.5073165893554688,775239,.7778387069702148,43770,-.5609006881713867,508659,.5774765014648438,103629176,43137,.5690193176269531,4393865,.5737457275390625,290571,-.3608665466308594,25161406,-.1439418792724609,432203,102019,-.1268787384033203,399689,.4790382385253906,115855,.2125072479248047,70319,.3399991989135742,93407,233035,347302,.3722505569458008,521594,2.513593673706055,1741,3.550191879272461,233248,2.516597747802734,matched (3),21468.25,.68773323,102177.43,208160
201811,730661,706,3412,105989,11,0,0,0,0,0,0,0,0,0,1,0,47644,.9669055938720703,641,-3.230785846710205,1084109,262751,.1860876083374023,1113,731177,-.1296157836914063,1227843,-.018092155456543,2697236,-.4176912307739258,19099,-.8146295547485352,256518,-.1345863342285156,33143,0,765484,-.6345205307006836,75171,.6293869018554688,405279,-.6044111251831055,135471,-.2117834091186523,176244,-.404658317565918,251702,-.6330986022949219,10283,-.3677101135253906,155727,-.1132354736328125,263161,213681,.815028190612793,261388,-.255828857421875,66601,-.2647027969360352,185044,-.114166259765625,40494,5653,-3.646018981933594,150369,-1.772225379943848,694380,-.4803466796875,24288,16541,-1.298072814941406,263491,-1.07915210723877,70871,.4819126129150391,388519,-.2694358825683594,0,37290,-.145655632019043,3253472,-.3004865646362305,144419,-.6991291046142578,20609718,-.1995487213134766,162602,71815,-.3510656356811523,204378,-.67071533203125,83323,-.3296146392822266,286716,1.405449867248535,73939,0,346035,-.0036544799804688,515351,-.0120420455932617,473,-1.303119659423828,80318,-1.066108703613281,matched (3),-52278.684,.68773323,142025.41,230350.97
201812,730661,707,3412,435003,12,0,0,0,0,0,0,0,0,0,0,1,14165,-1.212982177734375,20060,3.443453311920166,577093,11608,-3.119512557983398,1207,723120,-.0110807418823242,1181631,-.0383625030517578,4321461,.4713659286499023,25391,.2847585678100586,195634,-.2709531784057617,16603,125212,946999,.2127895355224609,82060,.0876846313476563,642859,.4613504409790039,224223,.5038833618164063,110140,-.4701175689697266,481270,.6481828689575195,33454,1.179679870605469,314604,.7032098770141602,435006,89682,-.8682146072387695,375077,.3611249923706055,71840,.0757217407226563,198017,.0677585601806641,64480,3799,-.3974475860595703,189715,.2324304580688477,1252961,.5902462005615234,5339,186806,2.424228668212891,854035,1.175952911376953,36035,-.6763706207275391,421487,.081446647644043,39216680,59501,.4672679901123047,3835616,.164607048034668,287599,.6888484954833984,21228822,.0295982360839844,258700,103615,.3665885925292969,286623,.33819580078125,93687,.1172351837158203,116516,-.9004631042480469,220731,108491,259172,-.2890481948852539,122014,-1.440711975097656,703,.3962616920471191,130783,.4875459671020508,matched (3),-14148.71,.68773323,155120.73,238647.84
