period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1325c608,Y1343c826,growth1343c826,Y1358c818,Y1764c586,growth1764c586,Y1822c152,growth1822c152,Y1836c246,growth1836c246,Y2105c222,growth2105c222,Y2157c703,growth2157c703,Y2229c428,growth2229c428,Y2241c642,Y2280c826,growth2280c826,Y2295c554,Y2314c826,growth2314c826,Y2363c826,growth2363c826,Y2509c703,growth2509c703,Y2556c203,Y2570c348,growth2570c348,Y2654c208,growth2654c208,Y2829c222,Y2944c807,growth2944c807,Y3271c191,growth3271c191,Y3275c826,growth3275c826,Y3296c792,growth3296c792,Y3412c792,growth3412c792,Y3454c586,growth3454c586,Y3636c348,growth3636c348,Y3693c208,growth3693c208,Y3704c440,growth3704c440,Y3743c608,Y3898c600,growth3898c600,Y393c616,growth393c616,Y404c826,growth404c826,Y4157c68,growth4157c68,Y4158c616,growth4158c616,Y4165c484,growth4165c484,Y4198c428,growth4198c428,Y4318c440,growth4318c440,Y4321c705,growth4321c705,Y4492c608,Y4823c344,Y4889c348,growth4889c348,Y4975c344,Y4988c208,growth4988c208,Y4c68,Y514c348,growth514c348,Y577c208,growth577c208,Y723c826,growth723c826,Y824c826,growth824c826,Y853c208,growth853c208,Y901c372,growth901c372,_merge,x,r2,s,sf
201712,902129,695,4765,420043,12,0,0,0,0,0,0,0,0,0,0,1,1266025,99097,-1.543362617492676,2195086,170082,-.4529552459716797,106639,.6029386520385742,3541571,.381098747253418,154028,.0428657531738281,2266,-1.66447114944458,4803,-1.626529693603516,44029,12002,-.7712135314941406,38190,399976,.472895622253418,1700494,-.2775955200195313,14958,-.9968204498291016,691477,5368,-.3775062561035156,47842,-.0840892791748047,5209,5834,.0359487533569336,338923,.0567054748535156,59538064,-.1902923583984375,881365,.0518112182617188,5440227,-.1297121047973633,19007,.5775594711303711,85658,.2297821044921875,96552,.0293006896972656,12804,-.487884521484375,809370,236372,-.4826879501342773,2769242,-.4672508239746094,344915,-.2617521286010742,100097,-.176121711730957,672936,-.1691226959228516,6231391,.2391080856323242,4481057,.9430685043334961,182454,.0852155685424805,166100,-.2557144165039063,198243,357820,5359,-.4191179275512695,86481,10875,.1154756546020508,0,382825,.911067008972168,648110,-.2389020919799805,1731739,-.1641387939453125,34106092,2.569071769714356,37296,-.5368671417236328,181076,1.101460456848145,matched (3),424701.59,.87761158,41536.617,83685.258
201801,902129,696,4765,293013,01,0,0,0,0,0,0,0,0,0,0,0,621357,3009,-3.494491577148438,1885235,289580,.5321512222290039,52594,-.7068471908569336,1844542,-.652338981628418,138410,-.1069145202636719,12950,1.743079662322998,10744,.8051061630249023,35540,50993,1.446614265441895,35390,479445,.1812248229980469,1883474,.102198600769043,24405,.4895410537719727,816827,10233,.6451616287231445,149171,1.137188911437988,332,13668,.8513545989990234,298950,-.1254968643188477,82746024,.3291606903076172,944721,.0694179534912109,5505165,.0118656158447266,9405,-.7035665512084961,217348,.9311370849609375,62582,-.4336032867431641,12026,-.0626869201660156,641205,780423,1.194429397583008,4126043,.3987445831298828,646059,.6275930404663086,54855,-.6014461517333984,968875,.3644847869873047,4849157,-.2507944107055664,3707272,-.1895627975463867,102966,-.5720987319946289,179502,.0775957107543945,93166,67889,10935,.713191032409668,230924,58813,1.687896728515625,0,153859,-.9115409851074219,918848,.34906005859375,1586767,-.0874271392822266,10334239,-1.194013595581055,13741,-.9985017776489258,60847,-1.090554237365723,matched (3),341807.28,.87761158,43689.848,84774.609
201802,902129,697,4765,359709,02,1,0,0,0,0,0,0,0,0,0,0,1476851,493932,5.100790023803711,2348404,142839,-.7067136764526367,65788,.2238349914550781,3733391,.7050857543945313,242641,.5613632202148438,16022,.2128667831420898,16863,.4507741928100586,85453,52151,.0224552154541016,44035,15027,-3.462779998779297,1635357,-.1412563323974609,91759,1.32437801361084,1047521,13844,.3022346496582031,199054,.288482666015625,422,10951,-.2216272354125977,332450,.1062135696411133,91334168,.0987491607666016,1422203,.4090728759765625,5713647,.03717041015625,21788,.840118408203125,147223,-.3895511627197266,108891,.5538692474365234,12867,.0675954818725586,812902,467128,-.5132331848144531,5875587,.3534870147705078,396424,-.4884061813354492,63353,.1440286636352539,756768,-.2470788955688477,7645864,.4553594589233398,6512853,.563481330871582,190859,.6171360015869141,241887,.2982845306396484,1129510,296338,14584,.2879562377929688,162403,47346,-.2168807983398438,0,298689,.663365364074707,739563,-.2170610427856445,1933448,.197606086730957,26215788,.9309005737304688,97280,1.957209587097168,52332,-.1507549285888672,matched (3),438766.22,.87761158,54397.141,90757.813
201803,902129,698,4765,347742,03,0,1,0,0,0,0,0,0,0,0,0,983965,188354,-.9640750885009766,1480975,383358,.9872512817382813,40042,-.4965085983276367,1934795,-.6573162078857422,148163,-.4932708740234375,3099,-1.64288330078125,851,-2.986464500427246,21674,9606,-1.691755294799805,56650,274543,2.905259132385254,1206623,-.3040361404418945,46625,-.6770286560058594,867497,4641,-1.092922210693359,96303,-.7260761260986328,101,3747,-1.072474479675293,290114,-.1362152099609375,58343408,-.4481792449951172,929615,-.4251918792724609,5889234,.030268669128418,26257,.1865730285644531,178357,.191838264465332,82784,-.2741127014160156,5484,-.8528318405151367,498685,233387,-.6939048767089844,4878642,-.185938835144043,458964,.1464872360229492,46207,-.3155908584594727,3065972,1.399063110351563,5950240,-.2507333755493164,4334137,-.4072551727294922,130117,-.3831014633178711,232428,-.0398902893066406,1068198,366555,8657,-.5215559005737305,318151,30075,-.4537878036499023,0,81739,-1.295870780944824,958781,.2596035003662109,1512334,-.2456502914428711,12430402,-.7462177276611328,27295,-1.270890235900879,148189,1.04088020324707,matched (3),303106.34,.87761158,41073.063,83456.148
201804,902129,699,4765,524989,04,0,0,1,0,0,0,0,0,0,0,0,2325721,211719,.1169366836547852,380604,612281,.4682216644287109,49199,.2059450149536133,2302358,.1739330291748047,268503,.5945491790771484,4487,.3701047897338867,6974,2.103531837463379,57668,24257,.9263172149658203,38553,188785,-.3744993209838867,1909995,.4592752456665039,22268,-.7389860153198242,1333739,29101,1.835843086242676,108872,.1226730346679688,3667,5602,.4021682739257813,438787,.4137401580810547,81002312,.3281307220458984,941656,.0128688812255859,5110918,-.1417465209960938,59633,.8202762603759766,235565,.2782001495361328,64339,-.2520685195922852,8394,.4256830215454102,474134,309717,.2829608917236328,5237719,.071019172668457,531763,.1472263336181641,102027,.7921056747436523,1706567,-.5858802795410156,6745581,.1254568099975586,2365115,-.6056957244873047,148697,.1334772109985352,290543,.2231712341308594,1222599,720669,9794,.1234016418457031,344844,26414,-.1298007965087891,0,117988,.3670511245727539,1183180,.2102975845336914,2940102,.664790153503418,18337538,.3888053894042969,52983,.6632680892944336,71840,-.7240467071533203,matched (3),651413.19,.87761158,49602.629,87967.906
201805,902129,700,4765,513281,05,0,0,0,1,0,0,0,0,0,0,0,1262987,18137,-2.457305908203125,639556,603573,-.0143241882324219,42425,-.1481361389160156,2807633,.1984081268310547,130243,-.7234601974487305,6030,.295562744140625,18751,.9890584945678711,105774,30278,.2217159271240234,37573,115806,-.4886922836303711,1858924,-.0271024703979492,13009,-.5375099182128906,547929,1649,-2.870604038238525,31288,-1.24693775177002,1717,4089,-.314824104309082,337952,-.2611103057861328,60810768,-.2867107391357422,2270890,.8802871704101563,4888290,-.0445365905761719,40659,-.3829889297485352,106734,-.7916469573974609,260305,1.397687911987305,10011,.1761674880981445,621307,562602,.5969133377075195,6245719,.1760101318359375,456756,-.1520490646362305,118395,.1487894058227539,2716070,.4647016525268555,7035994,.0421504974365234,3487461,.3883476257324219,111527,-.2876443862915039,236808,-.2045021057128906,1397346,527192,27581,1.035356521606445,238224,19931,-.2816171646118164,0,188272,.4673051834106445,982843,-.185511589050293,2122696,-.3257579803466797,2121004,-2.157060623168945,58933,.1064300537109375,218864,1.114008903503418,matched (3),441138.28,.87761158,45441.785,85690.648
201806,902129,701,4765,386944,06,0,0,0,0,1,0,0,0,0,0,0,1262544,93822,1.64344596862793,532825,447903,-.2982902526855469,19095,-.7983112335205078,3750107,.2894420623779297,158631,.197178840637207,2778,-.7750153541564941,22281,.1724872589111328,47971,19196,-.455718994140625,34409,254894,.7889308929443359,1357445,-.3143939971923828,178590,2.619451522827148,464733,5613,1.224915981292725,18878,-.5052375793457031,1983,6075,.3958816528320313,297257,-.1283073425292969,76884528,.2345390319824219,1057946,-.7638425827026367,3897733,-.2264480590820313,12284,-1.196922302246094,90296,-.1672468185424805,98957,-.9671688079833984,9769,-.024470329284668,577598,352753,-.4668045043945313,5473217,-.1320295333862305,379172,-.1861591339111328,109983,-.0737009048461914,1160681,-.8501787185668945,5481095,-.2497339248657227,595070,-1.768250465393066,198994,.5790081024169922,217895,-.0832357406616211,458273,203629,9746,-1.04026985168457,266066,13204,-.4117565155029297,0,89566,-.7429122924804688,596936,-.4986391067504883,1935786,-.0921735763549805,4534924,.7599191665649414,11238,-1.657100677490234,98656,-.7968111038208008,matched (3),391650.47,.87761158,55912.281,91673.961
201807,902129,702,4765,482724,07,0,0,0,0,0,1,0,0,0,0,0,2604647,387197,1.417533874511719,2537120,217305,-.7232751846313477,46860,.8977384567260742,3291635,-.1303997039794922,182854,.1421079635620117,4878,.5630040168762207,30810,.3241043090820313,87815,59311,1.128092765808106,45683,237397,-.0711135864257813,2044380,.4094905853271484,32909,-1.691346168518066,986599,2590,-.7734270095825195,44246,.8517675399780273,4414,6559,.0766563415527344,490965,.5017757415771484,94740792,.2088394165039063,1409858,.2871599197387695,5272908,.3021869659423828,23980,.6689224243164063,108014,.1791677474975586,121516,.2053604125976563,5410,-.5909652709960938,1363004,317869,-.1041288375854492,4029811,-.3061466217041016,400507,.0547418594360352,381200,1.242998123168945,1456142,.2267837524414063,5122811,-.067601203918457,750346,.2318553924560547,133912,-.3960914611816406,255710,.1600303649902344,1344473,275150,12078,.2145290374755859,282533,19448,.3872241973876953,0,188121,.7421092987060547,840190,.3418178558349609,2121415,.0915699005126953,11102134,.895329475402832,18919,.5208663940429688,196349,.6882543563842773,matched (3),581430.25,.87761158,56949.68,92310.336
201808,902129,703,4765,382433,08,0,0,0,0,0,0,1,0,0,0,0,1336710,85201,-1.513919830322266,1097883,356443,.494873046875,27791,-.5224523544311523,3172606,-.0368309020996094,80331,-.8225326538085938,3423,-.3542184829711914,7481,-1.415472030639648,71343,56162,-.0545539855957031,36569,209275,-.1260843276977539,591971,-1.239392280578613,7334,-1.501225471496582,437288,12809,1.598489761352539,82910,.62799072265625,922,3290,-.6899499893188477,360986,-.3075332641601563,76613576,-.2123699188232422,525467,-.9869565963745117,3383092,-.443791389465332,27993,.1547346115112305,119145,.0980796813964844,110405,-.0958900451660156,5183,-.0428647994995117,802808,200917,-.4587469100952148,3891209,-.0349998474121094,440974,.0962543487548828,68497,-1.716533660888672,1081315,-.2976131439208984,6154556,.1834888458251953,621935,-.1876993179321289,107164,-.2228221893310547,201610,-.2377090454101563,496738,484906,11247,-.071284294128418,325852,24566,.2336187362670898,0,98981,-.6421566009521484,796843,-.0529699325561523,1517140,-.3352556228637695,27979946,.9243507385253906,87840,1.535349845886231,75694,-.9531946182250977,matched (3),591983,.87761158,59214.125,93724.297
201809,902129,704,4765,449221,09,0,0,0,0,0,0,0,1,0,0,0,2413890,428309,1.61483097076416,1526700,539340,.4141712188720703,145898,1.658195495605469,3428669,.0776185989379883,241904,1.102385520935059,3618,.0554046630859375,3330,-.8093948364257813,155952,43052,-.2658319473266602,45349,319027,.421626091003418,903217,.4225053787231445,78163,2.366275787353516,503845,4862,-.9686975479125977,24448,-1.221207618713379,1658,8689,.9711694717407227,245646,-.3849477767944336,95686984,.2223072052001953,574790,.089716911315918,3857679,.1312751770019531,30492,.08551025390625,138811,.1527729034423828,159957,.3707494735717773,5301,.0225114822387695,883693,294531,.3824920654296875,4472301,.1391830444335938,400040,-.0974216461181641,79462,.1484889984130859,1065878,-.014378547668457,4618752,-.2870674133300781,715546,.1402111053466797,149820,.3350734710693359,321672,.4671974182128906,795872,663615,13169,.1577634811401367,292890,19119,-.2506809234619141,0,132150,.2890090942382813,985117,.2121028900146484,1561635,.0289058685302734,790703,-3.56632137298584,37708,-.8456449508666992,177094,.8499822616577148,matched (3),455666.06,.87761158,59715.453,94041.836
201810,902129,705,4765,302701,10,0,0,0,0,0,0,0,0,1,0,0,1965302,255483,-.516688346862793,0,610814,.1244468688964844,91406,-.4675970077514648,4434608,.2572669982910156,142416,-.5297889709472656,2542,-.3529706001281738,9506,1.048951148986816,220114,16793,-.9414463043212891,62707,267860,-.1748113632202148,873622,-.0333156585693359,53494,-.3792276382446289,1163622,4796,-.0136680603027344,108622,1.491326332092285,8920,21019,.8833694458007813,363984,.3932180404663086,93353240,-.0246906280517578,698274,.1946067810058594,5378195,.3322877883911133,31923,.0458621978759766,133837,-.0364913940429688,149492,-.067662239074707,16880,1.158233642578125,1160444,235789,-.222447395324707,5681883,.2393798828125,440976,.0974264144897461,151612,.6460456848144531,862584,-.2116222381591797,4746405,.0272626876831055,1035788,.3698711395263672,198091,.279292106628418,216924,-.3939857482910156,90427,86168,26070,.6829204559326172,234236,9987,-.6493978500366211,0,166252,.2295675277709961,852064,-.1450996398925781,1083509,-.3655281066894531,9936687,2.531065940856934,14992,-.9223556518554688,164001,-.0768089294433594,matched (3),521585.19,.87761158,57608.988,92718.539
201811,902129,706,4765,263149,11,0,0,0,0,0,0,0,0,0,1,0,1826171,383175,.4053354263305664,1000610,315913,-.6593255996704102,60030,-.420466423034668,3179356,-.3327608108520508,129415,-.0957279205322266,8965,1.260377407073975,764,-2.521110534667969,111256,13764,-.1989059448242188,13625,204925,-.2678203582763672,395919,-.791438102722168,44611,-.1815881729125977,572701,17195,1.276836395263672,23379,-1.536036491394043,2867,10132,-.7297277450561523,291148,-.2232780456542969,100399184,.0727634429931641,793501,.1278438568115234,3230413,-.5097436904907227,26710,-.1782894134521484,159497,.1754026412963867,94749,-.4560117721557617,7087,-.8678674697875977,578844,494517,.7406444549560547,5241428,-.0806894302368164,401647,-.0934171676635742,114263,-.2828216552734375,1323072,.4277791976928711,4839711,.0194673538208008,985972,-.0492897033691406,162425,-.1985101699829102,213849,-.0142765045166016,99430,240584,10785,-.88262939453125,271554,9101,-.092900276184082,0,117036,-.3510236740112305,641328,-.2841205596923828,1079101,-.0040769577026367,3620925,-1.009504318237305,70429,1.547088623046875,137225,-.1782503128051758,matched (3),439848.28,.87761158,50858.898,88682.352
201812,902129,707,4765,376116,12,0,0,0,0,0,0,0,0,0,0,1,1132418,1050,-5.899701595306397,629039,138361,-.8256006240844727,111085,.6154508590698242,2210064,-.3636569976806641,185753,.361393928527832,4135,-.7738409042358398,19908,3.260309219360352,11450,53227,1.352509498596191,19960,242480,.1682758331298828,643401,.4855585098266602,8037,-1.713925361633301,749061,1480,-2.452576160430908,30932,.2799530029296875,1447,4619,-.7855205535888672,344852,.1692838668823242,111490032,.1047801971435547,374964,-.7496252059936523,3756581,.1508998870849609,44701,.514958381652832,153056,-.0412206649780273,79266,-.1784219741821289,16577,.8497543334960938,395539,213710,-.8389616012573242,4047028,-.258610725402832,389019,-.0319452285766602,171356,.4052400588989258,3792067,1.052955627441406,5768086,.1754856109619141,1191960,.1897268295288086,142353,-.1319065093994141,188869,-.1242170333862305,126743,725735,11005,.0201930999755859,310404,20403,.8072977066040039,0,213719,.6021804809570313,835787,.2648334503173828,1405246,.2640838623046875,5187176,.3594608306884766,54489,-.2566061019897461,62984,-.7787408828735352,matched (3),617763.13,.87761158,42168.039,84000.445
