period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1055c826,growth1055c826,Y1400c152,Y1424c554,Y1540c586,growth1540c586,Y1686c440,growth1686c440,Y1752c440,growth1752c440,Y1980c484,growth1980c484,Y2080c826,growth2080c826,Y2120c372,growth2120c372,Y2327c208,Y2560c191,growth2560c191,Y2603c586,growth2603c586,Y2764c208,growth2764c208,Y2897c300,growth2897c300,Y2945c381,Y2968c484,growth2968c484,Y2984c124,growth2984c124,Y3007c757,growth3007c757,Y3260c428,growth3260c428,Y3394c554,Y3406c381,Y3453c152,growth3453c152,Y3454c498,Y3455c203,Y3465c300,growth3465c300,Y365c376,Y3681c484,growth3681c484,Y3738c208,growth3738c208,Y3820c826,growth3820c826,Y4077c218,Y4138c233,Y4173c586,growth4173c586,Y4181c826,growth4181c826,Y4210c376,Y4277c191,growth4277c191,Y4306c152,growth4306c152,Y4329c352,growth4329c352,Y4634c300,growth4634c300,Y4681c642,Y4711c348,growth4711c348,Y4757c152,growth4757c152,Y4760c620,growth4760c620,Y4793c688,growth4793c688,Y4838c246,growth4838c246,Y4922c428,growth4922c428,Y5009c222,growth5009c222,Y619c233,Y663c440,growth663c440,Y679c792,growth679c792,Y686c251,growth686c251,_merge,x,r2,s,sf
201703,901831,686,4753,5012312,03,0,1,0,0,0,0,0,0,0,0,0,210867,1.122381210327148,600,561760,599260,-.608942985534668,2944472,-.1853084564208984,26673,-1.226041793823242,4192711,-.0251073837280273,97121,-.8685312271118164,8400090,.1845693588256836,1218,3618,-.3075904846191406,107000,-1.825401306152344,13294360,.1282062530517578,925728,.3991336822509766,1053068,230979,.6751060485839844,18320412,-.2669143676757813,244354,.8263034820556641,45756,.2025079727172852,205356,415837,261915,-.4404535293579102,8417,298247,12428,-.2393608093261719,666000,215523,-.1474971771240234,82918,-.2879867553710938,13323412,5.089205741882324,98015,97654,132511,-.582158088684082,401638,-.9420890808105469,591000,317001,.1854019165039063,1045467,-.8193788528442383,276932,.2189035415649414,79320,.6016721725463867,22635,20498,.6750659942626953,1952875,.2648983001708984,811036,.1697044372558594,131816,.4569921493530273,27579,2.587575435638428,111649,.2853059768676758,3477,.29296875,126317,1254162,-.0244112014770508,23663,1.504732131958008,3159446,.1854190826416016,matched (3),4850669,.92764288,226117.08,491626.91
201704,901831,687,4753,7068501,04,0,0,1,0,0,0,0,0,0,0,0,144560,-.377532958984375,396551,477050,883348,.3880243301391602,1929797,-.4225149154663086,56991,.7592411041259766,4106599,-.0207529067993164,297672,1.120034217834473,6594043,-.2420759201049805,1098,4780,.2785186767578125,254410,.8661174774169922,11940356,-.1074161529541016,980815,.0578031539916992,1308833,130811,-.5685739517211914,19919072,.0836620330810547,392653,.474308967590332,63538,.3283157348632813,74327,277718,615729,.8547868728637695,35333,428209,25153,.7050247192382813,665000,369292,.5385198593139648,85936,.0357503890991211,8071979,-.5011234283447266,90933,102694,292938,.7932949066162109,632919,.4547920227050781,1512000,325563,.0266513824462891,745553,-.3380928039550781,183040,-.414067268371582,54446,-.3762807846069336,27412,882,-3.145890235900879,1519065,-.2512073516845703,643601,-.2312335968017578,182189,.3236370086669922,4253,-1.869429588317871,228893,.7178945541381836,6124,.5660457611083984,168954,1412971,.119227409362793,112327,1.557501792907715,4025358,.2422170639038086,matched (3),7150699.5,.92764288,223510.98,490433.72
201705,901831,688,4753,8972565,05,0,0,0,1,0,0,0,0,0,0,0,210131,.3740367889404297,2478922,342164,600377,-.3861618041992188,2663120,.3220834732055664,43230,-.2763586044311523,4832906,.1628532409667969,348912,.1588277816772461,8042735,.1986026763916016,724,6213,.2622032165527344,422053,.5061845779418945,14847070,.2178783416748047,1140651,.1509714126586914,1537739,207413,.4609584808349609,30479324,.4253711700439453,321507,-.1999073028564453,136650,.7657842636108398,91081,359757,521674,-.1657648086547852,22921,425434,9907,-.9317359924316406,750000,396314,.0706195831298828,137329,.4687767028808594,9077979,.1174526214599609,238097,116953,945705,1.171969413757324,978144,.4353141784667969,3241000,346395,.0620231628417969,1369286,.6079187393188477,555463,1.11009693145752,63979,.1613454818725586,23496,53288,4.101274490356445,2129723,.3378973007202148,1054175,.4934349060058594,344768,.6378269195556641,11863,1.025799751281738,71475,-1.163907051086426,8200,.2919187545776367,295896,2175189,.4314212799072266,185365,.5009126663208008,4041856,.0040903091430664,matched (3),8695413,.92764288,231188.77,493980.09
201706,901831,689,4753,7951721,06,0,0,0,0,1,0,0,0,0,0,0,119233,-.5666513442993164,247653,362154,382899,-.4497861862182617,1296439,-.7198772430419922,74423,.5432310104370117,4670109,-.0342655181884766,15029,-3.144838333129883,7951013,-.011469841003418,61869,4879,-.2417030334472656,410151,-.0286054611206055,16484377,.1046104431152344,1051678,-.0812129974365234,912308,207406,-.0000333786010742,33308214,.0887546539306641,315443,-.0190410614013672,75676,-.5909614562988281,86644,861608,594500,.1306781768798828,22199,322451,49775,1.614272117614746,619000,228848,-.5491485595703125,72099,-.6443386077880859,1691766,-1.680078506469727,151152,206656,270705,-1.250900268554688,925886,-.054905891418457,2360000,260509,-.284942626953125,1766188,.2545347213745117,330801,-.518284797668457,29338,-.7796707153320313,21322,4275,-2.522927284240723,1852286,-.1395711898803711,676625,-.4433965682983398,309736,-.1071510314941406,38523,1.177830696105957,76138,.0631999969482422,5449,-.4087018966674805,129580,1931874,-.1186256408691406,223770,.1882915496826172,3009430,-.2949533462524414,matched (3),7779490.5,.92764288,217549.98,487745.91
201707,901831,690,4753,9063269,07,0,0,0,0,0,1,0,0,0,0,0,251679,.7470741271972656,1337667,434902,815511,.7560434341430664,2587927,.6912364959716797,122421,.4977006912231445,4747702,.0164775848388672,387999,3.251021385192871,7936644,-.0018091201782227,37456,24816,1.626547813415527,567601,.3248929977416992,16933676,.0268917083740234,1387486,.2771072387695313,1303394,262124,.2341394424438477,26865988,-.2149429321289063,179793,-.5621719360351563,92624,.2020864486694336,46501,117725,741819,.2213850021362305,40355,372656,52882,.0605497360229492,675000,200406,-.1327133178710938,149662,.7303390502929688,5672504,1.209856986999512,218165,320575,368044,.3071727752685547,436604,-.7517242431640625,3904000,358126,.3182477951049805,2351879,.2863903045654297,207794,-.4649696350097656,96051,1.185995101928711,30536,51953,2.497555732727051,2503845,.3014068603515625,1239432,.6052913665771484,238916,-.259608268737793,61159,.4622220993041992,90105,.1684274673461914,5180,-.0506267547607422,350995,948306,-.7115688323974609,429420,.6518173217773438,3982427,.2801408767700195,matched (3),9328109,.92764288,309474.59,535109.88
201708,901831,691,4753,9005351,08,0,0,0,0,0,0,1,0,0,0,0,168927,-.3986873626708984,1409401,272927,660899,-.2102136611938477,1424798,-.596827507019043,69514,-.5659379959106445,3702661,-.2486085891723633,353348,-.0935497283935547,8040319,.0129785537719727,737,6123,-1.399435997009277,847608,.4009990692138672,15199998,-.1080093383789063,721904,-.6533565521240234,998871,184922,-.3488836288452148,23954310,-.1147117614746094,19063,-2.244056701660156,23744,-1.361218452453613,31905,133353,386390,-.6522588729858398,11218,434887,7015,-2.020011901855469,559000,391051,.6684932708740234,115627,-.2580099105834961,29096036,1.63497257232666,266706,145060,306041,-.184483528137207,971478,.7997922897338867,3357000,235779,-.4179897308349609,1690201,-.3303670883178711,199654,-.0399618148803711,21964,-1.475474357604981,28050,7576,-1.925354957580566,2068983,-.190770149230957,874988,-.3481979370117188,87134,-1.008665084838867,19401,-1.148152351379395,148362,.4986801147460938,5985,.1444511413574219,195672,1489181,.4513044357299805,157886,-1.00056266784668,3862614,-.0305471420288086,matched (3),9018108,.92764288,257673.02,506915.66
201709,901831,692,4753,7026741,09,0,0,0,0,0,0,0,1,0,0,0,291355,.5450754165649414,3288149,544829,670275,.0140867233276367,1819455,.2445068359375,45684,-.4197797775268555,2909875,-.2409420013427734,187977,-.631134033203125,8305375,.0324335098266602,1193,2180,-1.032727241516113,833706,-.0165367126464844,12492297,-.1961841583251953,645724,-.1115207672119141,1721874,242992,.2730941772460938,17814744,-.2961215972900391,3742,-1.628129959106445,130957,1.707539558410645,119484,185186,270320,-.3572406768798828,10744,136314,23269,1.199070930480957,421000,201211,-.6644840240478516,102653,-.1190156936645508,10833985,-.9879150390625,177647,88559,237179,-.2549037933349609,626303,-.4389848709106445,5000,309283,.2713613510131836,1453693,-.1507396697998047,379617,.6425771713256836,60921,1.020173072814941,26419,38184,1.617431640625,2055539,-.0065193176269531,725366,-.1875343322753906,163206,.6275663375854492,39812,.7188434600830078,57192,-.9532413482666016,7622,.2417821884155273,131741,803232,-.6173372268676758,132249,-.1771869659423828,4192024,.0818395614624023,matched (3),7477980.5,.92764288,210546.31,484662.59
201710,901831,693,4753,6790639,10,0,0,0,0,0,0,0,0,1,0,0,183358,-.4631013870239258,875099,292261,551648,-.1947784423828125,1317661,-.3226785659790039,113491,.9099750518798828,4201279,.367279052734375,316207,.5200777053833008,7975020,-.04058837890625,23058,1740,-.2254400253295898,661647,-.2311487197875977,13737250,.0949993133544922,588604,-.0926179885864258,1154351,136811,-.574427604675293,18433380,.0341358184814453,3111,-.1846752166748047,159820,.1991796493530273,136034,1109395,263783,-.0244789123535156,7002,125860,20163,-.1432723999023438,637000,287016,.3551836013793945,80417,-.2441282272338867,9031603,-.1819572448730469,156650,179279,310458,.2692327499389648,695735,.1051349639892578,1731000,285730,-.0792093276977539,1431793,-.0151796340942383,160144,-.8630895614624023,25388,-.8753013610839844,24684,6303,-1.801390647888184,1983853,-.0354976654052734,1136958,.4494352340698242,262153,.4739151000976563,35009,-.1285629272460938,76253,.2876424789428711,4883,-.4452791213989258,200247,1461292,.5984325408935547,188888,.3564682006835938,4118703,-.0176458358764648,matched (3),7245514,.92764288,170648.66,468710
201711,901831,694,4753,9182783,11,0,0,0,0,0,0,0,0,0,1,0,296857,.4818096160888672,3038603,330264,570315,.0332794189453125,2360158,.5828704833984375,60327,-.6319437026977539,4329301,.0300168991088867,261060,-.1916465759277344,9120316,.1341896057128906,43740,6802,1.36333179473877,1268119,.6505575180053711,13294257,-.0327777862548828,591571,.0050277709960938,880642,169071,.2117185592651367,26475156,.3620433807373047,1143755,5.907127380371094,221421,.3260173797607422,140621,206950,458377,.5525646209716797,10864,287761,24003,.1743288040161133,795000,213983,-.2936410903930664,85826,.0650959014892578,2175681,-1.423388481140137,127722,334220,179888,-.5457134246826172,619652,-.1158113479614258,2247000,299206,.0460853576660156,1526829,.064265251159668,264612,.5021915435791016,34185,.2975101470947266,21036,34195,1.69105339050293,2307283,.1510295867919922,1193812,.0487957000732422,541154,.7247753143310547,40196,.1381616592407227,130125,.5344390869140625,6014,.2083301544189453,180376,1521422,.0403242111206055,254518,.2982168197631836,3458171,-.1747980117797852,matched (3),8760535,.92764288,206392.86,482872.75
201712,901831,695,4753,8888991,12,0,0,0,0,0,0,0,0,0,0,1,284697,-.0418252944946289,2969215,279756,560390,-.0175561904907227,2770860,.1604290008544922,27210,-.7961950302124023,4902048,.1242475509643555,391041,.4040622711181641,7951962,-.1370849609375,15541,5753,-.1674957275390625,1376075,.081700325012207,12435784,-.0667552947998047,897523,.4168567657470703,798086,157154,-.0730934143066406,28217348,.0637302398681641,53043,-3.070968627929688,298338,.298161506652832,99007,3702838,452224,-.013514518737793,5732,189712,28813,.1826486587524414,663000,261062,.1988611221313477,100425,.1570892333984375,697879,-1.137051582336426,78580,152387,179394,-.0027503967285156,478130,-.2592754364013672,846000,251592,-.1733236312866211,1273144,-.1817035675048828,485054,.6059951782226563,18788,-.5985679626464844,20495,485,-4.255685806274414,2215347,-.0406608581542969,989439,-.1877689361572266,415928,-.2631912231445313,25344,-.4612255096435547,119574,-.0845603942871094,7476,.2176084518432617,171571,1274576,-.1770315170288086,256951,.0095138549804688,2494415,-.326685905456543,matched (3),8732662,.92764288,283255.44,520386.16
201801,901831,696,4753,10708002,01,0,0,0,0,0,0,0,0,0,0,0,526318,.6144809722900391,400012,358059,795140,.3498849868774414,2810225,.0141067504882813,138914,1.630270004272461,6070644,.2138118743896484,450929,.1424970626831055,8402483,.0551080703735352,28203,1664,-1.240496635437012,1098842,-.2249784469604492,19861000,.4681797027587891,1227423,.3130340576171875,1405015,284479,.5934333801269531,28433330,.0076255798339844,121780,.8311128616333008,443244,.3958930969238281,157807,4157845,545215,.1870031356811523,15533,329514,65122,.8154354095458984,1051000,264097,.0115585327148438,103538,.0305280685424805,1567027,.8088893890380859,186309,318336,320632,.5807094573974609,955345,.6921901702880859,2812000,353979,.3414287567138672,1631854,.2482271194458008,393722,-.2086153030395508,85531,1.515660285949707,22704,20891,3.762925148010254,2382922,.0729179382324219,840977,-.1625738143920898,137571,-1.106371879577637,5797,-1.475200653076172,76284,-.4494714736938477,8865,.1704130172729492,192251,1454240,.1318693161010742,136000,-.63623046875,2992180,.1819477081298828,matched (3),9826379,.92764288,237576.02,497001.47
201802,901831,697,4753,7770189,02,1,0,0,0,0,0,0,0,0,0,0,376494,-.3350038528442383,6473267,283459,1277123,.4738473892211914,2876773,.0234050750732422,99650,-.3321905136108398,4594572,-.2785892486572266,247293,-.6007356643676758,8002297,-.0487985610961914,5898,11864,1.96428394317627,452044,-.8882322311401367,15766282,-.2308845520019531,920684,-.2875556945800781,970465,216442,-.2733364105224609,22657388,-.2270755767822266,65982,-.6128339767456055,335985,-.2770538330078125,65390,3600175,972975,.5791778564453125,28494,168398,37376,-.5552339553833008,537000,196534,-.2954807281494141,61484,-.5211620330810547,1099058,-.3547267913818359,102032,330804,260598,-.2073144912719727,780911,-.2016115188598633,2149000,349955,-.0114326477050781,7398965,1.511623382568359,290055,-.3055744171142578,44209,-.6599502563476563,25733,16737,-.2216968536376953,2362138,-.0087604522705078,741040,-.1265096664428711,137445,-.0009164810180664,25389,1.476975440979004,34106,-.8049907684326172,2952,-1.099628448486328,176325,1288892,-.1207008361816406,34901,-1.360138893127441,2083613,-.3618984222412109,matched (3),7465640,.92764288,203792.13,481766.88
201803,901831,698,4753,6686826,03,0,1,0,0,0,0,0,0,0,0,0,245855,-.4261598587036133,139538,297491,605722,-.7459440231323242,2786968,-.0317153930664063,85516,-.1529607772827148,4287564,-.0691566467285156,227222,-.0846462249755859,9241113,.1439342498779297,3094,3150,-1.326106071472168,207205,-.7800712585449219,18348454,.15167236328125,1035182,.1172161102294922,1132268,207631,-.041560173034668,19159760,-.1676750183105469,90683,.3179874420166016,334124,-.00555419921875,102599,132069,789671,-.2087421417236328,24814,188555,25001,-.4021129608154297,328000,309570,.4543485641479492,57717,-.0632247924804688,1844434,.5177192687988281,96841,103505,240571,-.0799636840820313,687140,-.1279230117797852,952000,425192,.1947355270385742,2750095,-.9897050857543945,238488,-.1957511901855469,58927,.2873706817626953,29660,11112,-.4095964431762695,2042719,-.1452846527099609,810159,.0891761779785156,130968,-.0482711791992188,14691,-.5470809936523438,123133,1.283792495727539,2139,-.3221445083618164,244575,1665400,.2562828063964844,76901,.7900028228759766,3644843,.5592098236083984,matched (3),6379411,.92764288,242971.77,499603.22
201804,901831,699,4753,8313554,04,0,0,1,0,0,0,0,0,0,0,0,422642,.541783332824707,948413,385278,800732,.2791051864624023,2863576,.0271167755126953,142403,.5099573135375977,3499850,-.2029991149902344,297041,.2679424285888672,8426736,-.0922527313232422,5011,1944,-.4826545715332031,83512,-.9087181091308594,13666191,-.2946205139160156,1294305,.2233963012695313,687210,138829,-.4025192260742188,28363528,.3922920227050781,124504,.3169679641723633,143820,-.8429498672485352,142845,410115,353554,-.8035802841186523,1342,261421,15038,-.5083351135253906,667000,176559,-.5615291595458984,115167,.690831184387207,1613250,-.1339216232299805,122953,151183,167717,-.3607378005981445,524288,-.2704973220825195,597000,382262,-.1064338684082031,1780237,-.4348888397216797,380382,.4668569564819336,25847,-.8241043090820313,19372,12821,.1430587768554688,2069176,.0128679275512695,1462526,.5906896591186523,501454,1.342558860778809,39842,.9976863861083984,49860,-.9040460586547852,2555,.1777138710021973,293376,2000062,.1831130981445313,88516,.1406650543212891,2905128,-.2268362045288086,matched (3),8427880,.92764288,352042.56,560804.81
201805,901831,700,4753,8594311,05,0,0,0,1,0,0,0,0,0,0,0,203709,-.729832649230957,2009660,203652,1151472,.3632698059082031,3242756,.1243524551391602,132695,-.0706071853637695,5493320,.4508123397827148,411918,.3269538879394531,8837580,.0476036071777344,132,7895,1.401481628417969,467202,1.721771240234375,16031988,.1596622467041016,1699407,.2723054885864258,1105719,214279,.4340353012084961,36519360,.2527389526367188,282242,.8184270858764648,233533,.4847602844238281,58958,550611,458370,.2596406936645508,20747,436431,19375,.2534027099609375,1034000,264654,.4047679901123047,77057,-.4018383026123047,10905882,1.911051750183106,108209,130322,449402,.9856395721435547,886414,.5251436233520508,3005000,289869,-.276677131652832,3228608,.5953044891357422,381178,.0020904541015625,51060,.6808061599731445,38388,148543,2.449790000915527,2626620,.2385473251342773,1321590,-.1013298034667969,322187,-.4423799514770508,24871,-.4712190628051758,138445,1.02125358581543,2611,.0216808319091797,231278,2128123,.0620622634887695,162761,.6090993881225586,3911297,.2973918914794922,matched (3),8271350.5,.92764288,208098.13,483604.09
201806,901831,701,4753,8962581,06,0,0,0,0,1,0,0,0,0,0,0,127876,-.4656314849853516,450714,282339,770419,-.4018621444702148,2666654,-.1955986022949219,97840,-.3047199249267578,4714167,-.1529598236083984,112194,-1.300594329833984,6835990,-.2568120956420898,67302,3449,-.8281450271606445,592731,.2379789352416992,16010969,-.001312255859375,1632109,-.0404062271118164,1190875,179446,-.1774044036865234,37751792,.0331897735595703,284029,.0063114166259766,120864,-.6586570739746094,27349,778657,899544,.6742115020751953,18370,354558,27298,.3428306579589844,522000,350854,.281947135925293,69024,-.1100902557373047,4238772,-.9450292587280273,154860,33676,225441,-.6898593902587891,861534,-.0284700393676758,8545000,294408,.0155372619628906,1293375,-.9147958755493164,199051,-.6497058868408203,39822,-.2485818862915039,59182,23400,-1.848137855529785,2077945,-.2343177795410156,1071813,-.2094841003417969,308136,-.044590950012207,30203,.1942386627197266,40218,-1.23615837097168,2780,.0627179145812988,347929,1382052,-.431671142578125,217089,.28802490234375,4276233,.0892038345336914,matched (3),9062268,.92764288,310398.69,535644.88
201807,901831,702,4753,10648223,07,0,0,0,0,0,1,0,0,0,0,0,347681,1.000224113464356,1927062,400332,1172859,.4202651977539063,3100219,.1506481170654297,108284,.1014242172241211,3695613,-.2434263229370117,211795,.6353893280029297,7441225,.084834098815918,13221,2277,-.4152255058288574,1109898,.6272830963134766,18403506,.1392669677734375,1208630,-.3003854751586914,1328119,232737,.2600345611572266,31842368,-.1702346801757813,335713,.1671810150146484,197838,.4927825927734375,121829,1246106,984558,.0903043746948242,27109,406106,50369,.6125621795654297,694000,374752,.0658941268920898,106243,.4312744140625,11368024,.9865312576293945,205633,118016,245202,.0840244293212891,992823,.1418380737304688,9960000,313297,.0621852874755859,1693278,.2694110870361328,371287,.6234149932861328,43127,.0797300338745117,70193,34067,.3755931854248047,2084552,.003173828125,1210587,.1217536926269531,241305,-.2444791793823242,31371,.0379428863525391,68272,.5291852951049805,7704,1.019289016723633,161377,1663270,.185215950012207,451557,.7323942184448242,6694779,.4482555389404297,matched (3),10149719,.92764288,282564.47,520010.34
201808,901831,703,4753,8714848,08,0,0,0,0,0,0,1,0,0,0,0,286324,-.1941614151000977,2053696,290810,1093551,-.0700139999389648,3449437,.1067380905151367,58832,-.610072135925293,4158611,.1180353164672852,268795,.2383298873901367,8546854,.1385278701782227,2883,16617,1.98756742477417,1100101,-.0088663101196289,15518727,-.1704940795898438,1163045,-.0384464263916016,1006563,176180,-.2784023284912109,20468890,-.4418907165527344,90698,-1.308721542358398,84574,-.8498220443725586,50109,1080984,748049,-.274724006652832,15056,138500,5384,-2.235944747924805,511000,354051,-.05682373046875,65095,-.4898815155029297,3867527,-1.078188896179199,197806,58205,82124,-1.093852043151856,761396,-.2653989791870117,3584000,289573,-.0787448883056641,1326905,-.2438163757324219,211268,-.5638484954833984,39098,-.0980777740478516,62275,3026,-2.421088218688965,2696018,.2572221755981445,947706,-.2448158264160156,221892,-.0838708877563477,40436,.2538356781005859,61991,-.0965108871459961,12023,.4450817108154297,182249,2193999,.2769403457641602,80900,-1.719488143920898,4819321,-.3286952972412109,matched (3),9982485,.92764288,326517.94,545144.06
201809,901831,704,4753,8211413,09,0,0,0,0,0,0,0,1,0,0,0,271502,-.0531549453735352,84102,217241,713298,-.4272861480712891,3303001,-.0433797836303711,38279,-.429783821105957,3837921,-.0802507400512695,341152,.2383794784545898,8136137,-.0492477416992188,0,2570,-1.866520404815674,2090316,.6419134140014648,14251323,-.0851974487304688,680318,-.5362358093261719,1320905,96733,-.5995521545410156,20364202,-.0051288604736328,18319,-1.599596977233887,89422,.0557403564453125,92891,314296,362734,-.7237987518310547,7296,95794,13542,.9223651885986328,246000,188451,-.6306028366088867,43680,-.3989572525024414,1730885,-.8039827346801758,155757,126715,228798,1.024609565734863,699838,-.0843048095703125,435000,297565,.0272254943847656,1754397,.2792758941650391,222051,.0497798919677734,40703,.0402307510375977,109737,632,-1.566107273101807,1533731,-.5640726089477539,897028,-.054957389831543,200219,-.1027793884277344,24148,-.5155181884765625,32669,-.6405620574951172,3594,-1.207555770874023,181209,1297495,-.5252904891967773,152365,.6330652236938477,4508520,-.0666637420654297,matched (3),9087903,.92764288,408588.88,597923.88
201810,901831,705,4753,9370749,10,0,0,0,0,0,0,0,0,1,0,0,307923,.125880241394043,2390004,320968,422541,-.5236129760742188,3626210,.0933570861816406,140707,1.301777839660645,4465824,.1515226364135742,368803,.0779342651367188,8552998,.0499658584594727,5815,2786,.0807008743286133,2486900,.1737213134765625,13986302,-.0187721252441406,1213246,.5784940719604492,1146936,336074,1.245376586914063,27383304,.2961559295654297,343207,2.930395126342773,267581,1.09605598449707,96316,591797,595562,.4958362579345703,16556,296604,25146,.6189022064208984,854000,226198,.1825733184814453,98034,.8084239959716797,4957597,1.052288055419922,205209,210629,152102,-.4082889556884766,1213454,.5503778457641602,2944000,339114,.1307039260864258,2482642,.3471975326538086,379235,.5352487564086914,60448,.3954811096191406,66684,47178,4.312793254852295,2948837,.6537075042724609,884041,-.0145835876464844,255114,.2422990798950195,38129,.4567737579345703,60945,.6235446929931641,11305,1.145978927612305,258187,1518113,.1570329666137695,178910,.1606035232543945,940865,-1.566925048828125,matched (3),10708514,.92764288,464496.97,637436.69
201811,901831,706,4753,7460870,11,0,0,0,0,0,0,0,0,0,1,0,418370,.3065166473388672,2331887,323267,772582,.6034517288208008,3440226,-.0526514053344727,176700,.2277736663818359,4412811,-.0119419097900391,350505,-.0508880615234375,9631249,.1187305450439453,72,38789,2.633530139923096,1110263,-.8064393997192383,11981919,-.1546783447265625,833765,-.3751029968261719,0,436383,.2611894607543945,23784472,-.1409015655517578,489192,.3544216156005859,373358,.3331146240234375,134115,0,743710,.2221450805664063,14,545908,14338,-.5617856979370117,476000,138927,-.487462043762207,64805,-.4139318466186523,6560815,.2801942825317383,169793,166110,266599,.5611944198608398,869130,-.3337335586547852,24000,303626,-.110539436340332,2098724,-.1679935455322266,269879,-.3401823043823242,18114,-1.205098152160645,91065,1014,-3.840024471282959,2073722,-.3520650863647461,1052754,.1746616363525391,109813,-.8429317474365234,78134,.7174501419067383,44258,-.3199357986450195,9429,-.1814546585083008,232994,1131388,-.2940235137939453,154471,-.146876335144043,3002939,1.160547256469727,matched (3),7529579.5,.92764288,324256.22,543792.44
201812,901831,707,4753,9815139,12,0,0,0,0,0,0,0,0,0,0,1,313726,-.2878456115722656,3442255,274731,484659,-.4662923812866211,3477806,.0108652114868164,52427,-1.215031623840332,5006123,.1261501312255859,201652,-.5528316497802734,10678103,.1031837463378906,4506,3025,-2.551225662231445,1923443,.5495195388793945,12842884,.0693912506103516,522547,-.4672365188598633,2115086,168684,-.9504928588867188,26730176,.11676025390625,286553,-.5348320007324219,100984,-1.307575225830078,180554,657461,1173276,.4559040069580078,6336,164812,26928,.630253791809082,908000,234768,.5246486663818359,73759,.129420280456543,11631429,.572596549987793,156284,201498,179014,-.3982810974121094,525718,-.5027275085449219,4492000,334848,.0978794097900391,8509251,1.399824142456055,257357,-.0475091934204102,23446,.2580146789550781,92219,1861,.6072111129760742,2679612,.2563266754150391,1180995,.1149473190307617,217058,.6813859939575195,30211,-.9502191543579102,45743,.0330028533935547,11836,.22735595703125,219817,1973429,.5563278198242188,158814,.0277271270751953,2525911,-.1729898452758789,matched (3),10565170,.92764288,330573.81,547583
