period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1480c372,growth1480c372,Y1489c826,growth1489c826,Y1492c428,growth1492c428,Y1575c152,growth1575c152,Y1669c792,growth1669c792,Y1730c807,growth1730c807,Y2003c191,growth2003c191,Y200c705,Y2148c616,growth2148c616,Y2540c616,growth2540c616,Y2621c705,growth2621c705,Y2715c68,growth2715c68,Y2715c792,growth2715c792,Y2729c757,growth2729c757,Y2740c68,growth2740c68,Y2821c381,Y2848c620,growth2848c620,Y2877c208,growth2877c208,Y2884c124,growth2884c124,Y3208c688,growth3208c688,Y3210c246,growth3210c246,Y3439c246,growth3439c246,Y3443c688,growth3443c688,Y3552c233,Y3577c268,growth3577c268,Y3729c757,growth3729c757,Y3793c152,growth3793c152,Y37c246,growth37c246,Y3800c348,growth3800c348,Y3908c251,growth3908c251,Y3977c152,growth3977c152,Y405c807,growth405c807,Y4105c372,growth4105c372,Y4138c68,growth4138c68,Y4198c348,growth4198c348,Y4209c372,growth4209c372,Y4277c191,growth4277c191,Y4286c705,growth4286c705,Y4338c348,growth4338c348,Y4363c251,growth4363c251,Y4489c792,growth4489c792,Y4685c381,Y4699c757,growth4699c757,Y4882c68,growth4882c68,Y4890c792,growth4890c792,Y4935c642,Y4995c124,growth4995c124,Y5010c246,growth5010c246,Y532c703,growth532c703,Y868c372,growth868c372,_merge,x,r2,s,sf
201504,901520,663,4736,969425,04,0,0,1,0,0,0,0,0,0,0,0,298198,-.2175712585449219,335057,-.0260553359985352,159488,-.2119655609130859,384542,-.4551572799682617,970801,-.0041036605834961,742121,-.5353832244873047,26958,-1.532769203186035,104736,983493,-.2144136428833008,5861792,-.0655279159545898,15628,-.8132314682006836,8911,-.6878595352172852,30969,-1.002923965454102,226252,-.4316501617431641,5282,-.2227649688720703,1479141,1208837,-.1464176177978516,8749,-2.546537399291992,3278347,-.112513542175293,2333,-.7107791900634766,272755,-.282139778137207,71996,-.0775175094604492,30954,-1.251562118530273,5820,373050,-.0942249298095703,432473,-.0617485046386719,14122,-4.124092102050781,121848,-1.468140602111816,67943,.0771865844726563,31027780,-.2156944274902344,164000,-.4104690551757813,152401,.1308574676513672,210902,-.1353225708007813,16233,-.3950414657592773,24271898,-.4020576477050781,1825852,1.003694534301758,205319,-.2354164123535156,7377,-1.40728759765625,1201236,-.2601032257080078,570341,-.209071159362793,289547,-.3406038284301758,427233,10630,.6563901901245117,650,-3.701454162597656,134736,.1896247863769531,781206,49226,-.3774204254150391,4265,-.6104536056518555,1804546,-.1414051055908203,74552,-.3306407928466797,matched (3),901667,.80423963,61500.258,188845.7
201505,901520,664,4736,1159397,05,0,0,0,1,0,0,0,0,0,0,0,335050,.1165227890014648,465561,.3289422988891602,258037,.4811344146728516,258508,-.3971261978149414,1217963,.2268133163452148,659974,-.1173114776611328,43706,.4832057952880859,118321,958192,-.0260629653930664,5892400,.0052080154418945,21933,.33892822265625,9034,.0137090682983398,16539,-.6272659301757813,227156,.0039873123168945,3514,-.4075489044189453,3648082,1362667,.1197853088378906,8557,-.0221891403198242,3460319,.0540218353271484,2190,-.0632538795471191,275064,.0084304809570313,114507,.464024543762207,93119,1.101375579833984,6898,41587,-2.193924903869629,440782,.0190305709838867,177136,2.529183387756348,142001,.1530599594116211,152098,.8058557510375977,28915812,-.0704936981201172,8361,-2.976288795471191,127992,-.1745481491088867,696803,1.195109367370606,25226,.4408292770385742,21142250,-.1380462646484375,403374,-1.50993824005127,263714,.250300407409668,18358,.9116983413696289,1073447,-.1124753952026367,630495,.1002702713012695,260833,-.1044368743896484,855620,15184,.3565616607666016,22745,3.55512809753418,102926,-.2693071365356445,784570,51502,.0451984405517578,6451,.4137935638427734,1891698,.0471658706665039,141864,.64337158203125,matched (3),899474.56,.80423963,73004.133,192898.98
201506,901520,665,4736,1672262,06,0,0,0,0,1,0,0,0,0,0,0,428047,.2449531555175781,643526,.3237190246582031,234064,-.097508430480957,232604,-.1055889129638672,1445535,.171299934387207,828313,.2271909713745117,62782,.3621826171875,126755,1315948,.3172645568847656,6622548,.116816520690918,29238,.2874765396118164,18006,.6897096633911133,43343,.9634246826171875,302495,.2864274978637695,3620,.0297183990478516,2001695,1217129,-.1129484176635742,9568,.1116743087768555,3460501,.0000524520874023,2911,.2845954895019531,331852,.1876850128173828,78689,-.3751325607299805,96161,.0321455001831055,7631,296850,1.965439796447754,682742,.4375667572021484,34741,-1.628996849060059,212961,.4052753448486328,126137,-.1871566772460938,42444304,.3838043212890625,361668,3.767148971557617,163854,.2470083236694336,780943,.1139993667602539,31553,.2237930297851563,32745876,.4375038146972656,573186,.3513460159301758,238174,-.1018638610839844,22003,.1811132431030273,1368184,.2426090240478516,780299,.2131719589233398,347908,.2880573272705078,405570,16913,.1078405380249023,6767,-1.212287902832031,270413,.9659404754638672,1415372,77323,.4063711166381836,17253,.9837503433227539,2626152,.3280448913574219,356263,.9208002090454102,matched (3),1618075,.80423963,109770.34,209594.72
201507,901520,666,4736,729218,07,0,0,0,0,0,1,0,0,0,0,0,346762,-.2105941772460938,511947,-.2287416458129883,204194,-.1365242004394531,224191,-.036839485168457,848779,-.5324363708496094,623309,-.2843494415283203,37682,-.5104856491088867,117042,2488119,.6369695663452148,6536833,-.0130271911621094,25919,-.1204929351806641,7273,-.9065361022949219,46881,.0784664154052734,337253,.108769416809082,1664,-.7772493362426758,1126440,1208380,-.0072145462036133,8003,-.1786079406738281,3333233,-.037470817565918,1742,-.513463020324707,232097,-.3575334548950195,42197,-.6231536865234375,119531,.2175521850585938,4007,270568,-.0927038192749023,457791,-.3997039794921875,27178,-.2455129623413086,196438,-.0807628631591797,109062,-.1454524993896484,33555556,-.2349910736083984,357106,-.0126943588256836,121465,-.2993497848510742,213403,-1.297319412231445,8813,-1.275440216064453,25537644,-.2486228942871094,190558,-1.101253509521484,230387,-.0332403182983398,83802,1.337278366088867,1212592,-.1207237243652344,479219,-.4875192642211914,352776,.0138950347900391,671152,4744,-1.271202087402344,9101,.2963266372680664,65276,-1.42132568359375,804643,66410,-.1521434783935547,13859,-.2190513610839844,2253543,-.1530160903930664,107924,-1.194241523742676,matched (3),951847.56,.80423963,85705.313,198055.09
201508,901520,667,4736,905217,08,0,0,0,0,0,0,1,0,0,0,0,309490,-.113713264465332,413430,-.2137327194213867,322947,.4584178924560547,250559,.1111965179443359,644433,-.2754278182983398,518989,-.1831588745117188,50930,.30126953125,99070,2543505,.0220165252685547,6419354,-.0181360244750977,26654,.0279636383056641,9680,.285893440246582,29818,-.4524993896484375,247653,-.3088054656982422,7909,1.55877685546875,2217017,975634,-.2139482498168945,18616,.8442049026489258,2732627,-.1986789703369141,1623,-.0707573890686035,285124,.2057685852050781,63100,.4023714065551758,64944,-.6100502014160156,5348,178354,-.416752815246582,410658,-.1086521148681641,45925,.524601936340332,234165,.1756792068481445,129066,.1684074401855469,31401064,-.0663604736328125,841544,.8572063446044922,146790,.1893768310546875,243427,.1316347122192383,72820,2.111762046813965,19611372,-.2640438079833984,1213654,1.851433753967285,259050,.1172599792480469,23545,-1.269543647766113,1012325,-.1805105209350586,948296,.6825084686279297,415607,.1639070510864258,433114,20899,1.482820510864258,12518,.3187837600708008,86016,.2759084701538086,307949,66564,.0023155212402344,10301,-.2966938018798828,2473607,.0931730270385742,202857,.6310739517211914,matched (3),964136.44,.80423963,76540.867,194265.08
201509,901520,668,4736,1216367,09,0,0,0,0,0,0,0,1,0,0,0,360661,.1530122756958008,862070,.7348480224609375,273393,-.1665782928466797,363751,.3727750778198242,1174953,.6006126403808594,604814,.1530380249023438,67693,.2845306396484375,154827,2676648,.0510215759277344,6770935,.0533218383789063,27425,.0285158157348633,12340,.2427835464477539,70438,.8596200942993164,217210,-.1311635971069336,3330,-.8650293350219727,3089394,1000930,.0255975723266602,174315,2.236843109130859,3021409,.1004600524902344,2500,.4320144653320313,436001,.4247207641601563,76554,.1932754516601563,78432,.1887063980102539,16118,252814,.3488836288452148,589247,.3610849380493164,523790,2.434081077575684,242802,.0362205505371094,43127,-1.096174240112305,37811252,.1857662200927734,556451,-.4136590957641602,147456,.0045270919799805,1242838,1.630335807800293,38856,-.6281280517578125,30088648,.4280376434326172,402842,-1.102846145629883,360638,.3308534622192383,61728,.9638242721557617,1620569,.4705276489257813,1002008,.0550947189331055,304226,-.3119688034057617,566882,6698,-1.13789176940918,30026,.8748960494995117,35385,-.8882455825805664,835078,56127,-.1705465316772461,24622,.8713998794555664,2408553,-.0266504287719727,180870,-.1147232055664063,matched (3),1337432.4,.80423963,109045.91,209216.22
201510,901520,669,4736,580436,10,0,0,0,0,0,0,0,0,1,0,0,309079,-.1543407440185547,480780,-.5839262008666992,178231,-.4278297424316406,288066,-.2332801818847656,967979,-.1937732696533203,955139,.4569358825683594,60403,-.1139440536499023,124829,1036653,-.9485673904418945,5437197,-.2193756103515625,23589,-.1506748199462891,25627,.7308006286621094,35025,-.6986703872680664,136893,-.461665153503418,9339,1.031227111816406,1260904,825965,-.1921329498291016,13410,-2.564864158630371,3284690,.0835485458374023,2310,-.0790433883666992,232878,-.6271305084228516,30891,-.9075307846069336,62406,-.2285699844360352,8874,460312,.5992498397827148,483698,-.1973848342895508,71721,-1.988306999206543,172247,-.3433170318603516,20775,-.7303991317749023,32638264,-.1471214294433594,370841,-.4058065414428711,151720,.0285072326660156,386345,-1.168422698974609,24700,-.453059196472168,17250008,-.55633544921875,619651,.4306125640869141,236251,-.4229793548583984,39370,-.4497337341308594,781787,-.7289505004882813,661906,-.414637565612793,453578,.3993959426879883,531291,2167,-1.12846565246582,13069,-.8318204879760742,83377,.8570852279663086,660506,49849,-.1186189651489258,7414,-1.200270652770996,2353638,-.0230646133422852,122248,-.3917264938354492,matched (3),473967.88,.80423963,93687.07,201637.5
201511,901520,670,4736,1468967,11,0,0,0,0,0,0,0,0,0,1,0,400154,.2582521438598633,634904,.2780637741088867,229164,.2513580322265625,346337,.1842231750488281,1229352,.2390317916870117,906173,-.0526266098022461,96405,.4675197601318359,177568,3211290,1.130675315856934,5738310,.0539016723632813,32350,.3158330917358398,20428,-.2267398834228516,33001,-.0595245361328125,255920,.6256656646728516,15943,.534820556640625,2597032,695272,-.1722488403320313,27827,.730006217956543,2833688,-.1476926803588867,290992,4.836048126220703,93564,-.9118690490722656,45663,.3908233642578125,54576,-.1340675354003906,9029,57141,-2.086381912231445,551733,.1316032409667969,83155,.1479225158691406,140603,-.2029886245727539,72981,1.256448745727539,31811182,-.0256690979003906,250479,-.3923978805541992,126041,-.185429573059082,101921,-1.33253288269043,17533,-.3427181243896484,17811000,.0320034027099609,1642795,.9749975204467773,262968,.1071376800537109,754801,2.953450202941895,1094913,.3368473052978516,1530514,.8382358551025391,248055,-.6035165786743164,581508,2613,.1871552467346191,14377,.0953865051269531,124004,.3969411849975586,447595,39884,-.2230224609375,19594,.9718532562255859,2144335,-.0931329727172852,177490,.3728628158569336,matched (3),1463237,.80423963,111224.27,210359.83
201512,901520,671,4736,1266311,12,0,0,0,0,0,0,0,0,0,0,1,373315,-.0694265365600586,330732,-.652165412902832,175639,-.2660074234008789,234880,-.3883380889892578,948095,-.2597875595092773,1056462,.1534500122070313,41343,-.8466548919677734,142235,2969045,-.0784320831298828,5556636,-.0321722030639648,22429,-.3662586212158203,12815,-.4662904739379883,61118,.6162691116333008,222751,-.1388111114501953,6963,-.8284091949462891,2222914,880754,.2364749908447266,70488,.9294357299804688,3136622,.101567268371582,329484,.124232292175293,239627,.9404382705688477,23394,-.6688089370727539,49137,-.1049823760986328,71129,102128,.5807046890258789,510288,-.0780887603759766,125634,.4126663208007813,148835,.0568981170654297,42196,-.5478734970092773,36507968,.1377124786376953,101203,-.9062471389770508,136556,.0801267623901367,175160,.5415019989013672,21928,.2236795425415039,29434892,.5023651123046875,307299,-1.676333427429199,314564,.1791553497314453,25906,-3.371979713439941,1007719,-.0829849243164063,2220128,.3719606399536133,287072,.146082878112793,433726,10709,1.410585880279541,33940,.8589639663696289,25412,-1.585092544555664,611277,38624,-.0321016311645508,9944,-.6782541275024414,2003657,-.0678548812866211,220491,.2169418334960938,matched (3),1130062.8,.80423963,94243.063,201896.44
201601,901520,672,4736,430168,01,0,0,0,0,0,0,0,0,0,0,0,298747,-.2228260040283203,614305,.6191835403442383,103100,-.5327310562133789,198124,-.1701812744140625,859796,-.0977592468261719,808327,-.2677135467529297,30685,-.2981290817260742,100474,727058,-1.406990051269531,4662044,-.1755390167236328,18334,-.2015981674194336,2644,-1.578322887420654,26275,-.8441886901855469,394705,.5720844268798828,596,-2.458125114440918,2208755,859892,-.0239715576171875,26462,-.9797325134277344,2473227,-.2376232147216797,212712,-.4375886917114258,64528,-1.311984062194824,41861,.5818748474121094,8939,-1.704188346862793,0,63407,-.4766530990600586,513758,.0067768096923828,81744,-.4297800064086914,116856,-.2418966293334961,70213,.5092077255249023,27077594,-.2988224029541016,78038,-.2599325180053711,78354,-.5554971694946289,337747,.6565971374511719,8571,-.9393796920776367,15399145,-.6478691101074219,1485062,1.575390815734863,210283,-.4027338027954102,15236,-.5308132171630859,1255820,.2200994491577148,557007,-1.382741928100586,237037,-.1915168762207031,403749,6950,-.4323434829711914,16887,-.6980495452880859,88251,1.244963645935059,495444,51361,.2850055694580078,11815,.1724004745483398,1990143,-.0067672729492188,129070,-.5355014801025391,matched (3),620756.5,.80423963,103763.98,206512.42
201602,901520,673,4736,834487,02,1,0,0,0,0,0,0,0,0,0,0,348900,.1551885604858398,429901,-.3569364547729492,198270,.6539297103881836,235417,.1724653244018555,1711097,.6881942749023438,1092526,.3012809753417969,40544,.2786130905151367,138483,1522033,.7387962341308594,6273432,.296870231628418,11771,-.4431180953979492,2086,-.2370448112487793,35418,.2986021041870117,472658,.1802339553833008,1736,1.069097995758057,2389002,1161456,.3006229400634766,78639,1.089158058166504,2828229,.1341276168823242,214332,.0075874328613281,108030,.5153093338012695,9581,-1.47457218170166,43298,1.577682495117188,11220,360287,1.737326622009277,518881,.0099220275878906,195035,.8695859909057617,352554,1.10426139831543,97881,.332219123840332,34767648,.2499809265136719,241357,1.129081726074219,105688,.2992544174194336,107791,-1.142102241516113,35164,1.411638259887695,18210076,.16766357421875,1589901,.0682153701782227,274343,.265925407409668,127230,2.122335433959961,1374026,.0899562835693359,872336,.4485969543457031,266692,.1178779602050781,641408,13666,.6761693954467773,13835,-.1993427276611328,198531,.810760498046875,1292878,42411,-.191472053527832,33754,1.049729347229004,1760794,-.1224422454833984,205615,.4656505584716797,matched (3),914737.88,.80423963,101405.44,205337.48
201603,901520,674,4736,1034657,03,0,1,0,0,0,0,0,0,0,0,0,400091,.136906623840332,371463,-.1461057662963867,210432,.0595331192016602,437179,.6189842224121094,1188112,-.3647689819335938,1596391,.3792524337768555,81580,.6991968154907227,170403,1884351,.213536262512207,7472606,.1749200820922852,3926,-1.098017692565918,8457,1.399745941162109,76191,.7660226821899414,520809,.097010612487793,12037,1.936401844024658,2577237,1516549,.2667627334594727,33438,-.8551750183105469,2897791,.0242977142333984,263206,.2054100036621094,198141,.6065702438354492,40131,1.432366371154785,135212,1.138737678527832,88564,72178,-1.607765197753906,591460,.1309194564819336,126301,-.4345111846923828,440833,.2234630584716797,279036,1.047588348388672,38820572,.1102619171142578,539838,.8049917221069336,177841,.5203981399536133,348554,1.173598289489746,10187,-1.238910675048828,19270456,.0565986633300781,1308171,-.1950416564941406,294040,.0693359375,48537,-.9636697769165039,1653751,.1853008270263672,572965,-.4203500747680664,340028,.2429332733154297,651432,12911,-.0568313598632813,24704,.5797634124755859,78078,-.9332370758056641,864956,67139,.4593572616577148,16006,-.7461347579956055,2424665,.3199291229248047,289171,.3410129547119141,matched (3),1009291.1,.80423963,111365.42,210434.48
201604,901520,675,4736,883863,04,0,0,1,0,0,0,0,0,0,0,0,298710,-.2922191619873047,344201,-.0762233734130859,150710,-.3338050842285156,653419,.4018754959106445,1233863,.0377845764160156,1099403,-.3729772567749023,45979,-.573399543762207,113560,878143,-.7635288238525391,7250495,-.0301742553710938,6236,.4627180099487305,3117,-.9981231689453125,63060,-.1891565322875977,269682,-.6581392288208008,1130,-2.365767478942871,4580535,1480800,-.0238552093505859,13184,-.9306888580322266,2758019,-.0494365692138672,181512,-.3716144561767578,147452,-.2954769134521484,83886,.7373104095458984,93657,-.3672046661376953,144493,230494,1.161089897155762,546867,-.0783882141113281,1514418,2.484119415283203,100867,-1.474864006042481,163156,-.5366334915161133,32869068,-.1664180755615234,203485,-.9756765365600586,143270,-.2161588668823242,115275,-1.106472015380859,144637,2.653115272521973,15808541,-.1980228424072266,566037,-.8377256393432617,259122,-.1264162063598633,65619,.3015384674072266,1362293,-.1938772201538086,1001811,.5587396621704102,280614,-.1920480728149414,628016,11127,-.1487045288085938,18390,-.2951583862304688,113399,.373204231262207,1596645,68923,.0262250900268555,8832,-.5945825576782227,2086810,-.1500568389892578,163405,-.5707864761352539,matched (3),850753,.80423963,115865.6,212850.31
201605,901520,676,4736,798670,05,0,0,0,1,0,0,0,0,0,0,0,337752,.1228389739990234,509410,.3920269012451172,185283,.2065267562866211,450393,-.3720979690551758,1193929,-.0329008102416992,760695,-.368290901184082,82122,.5800209045410156,119410,1410680,.4740171432495117,4793019,-.4139089584350586,4988,-.2233037948608398,2448,-.2415995597839356,30574,-.7239360809326172,182762,-.3890590667724609,3113,1.013369560241699,1711837,1775169,.1813135147094727,10776,-.2016820907592773,3422975,.2159976959228516,223594,.2085094451904297,90504,-.4881086349487305,40041,-.7395553588867188,61121,-.426783561706543,41023,275490,.1783256530761719,617102,.1208286285400391,90717,-2.815042495727539,147939,.3829975128173828,170609,.0446672439575195,39435644,.1821384429931641,177543,-.1363792419433594,129875,-.0981588363647461,273559,.86419677734375,20118,-1.972612380981445,14459722,-.0891838073730469,381546,-.3944282531738281,248267,-.0427942276000977,36783,-.5788297653198242,1464811,.0725574493408203,467973,-.7611541748046875,287637,.02471923828125,640138,10157,-.0912113189697266,32575,.5717382431030273,134429,.1701231002807617,1442933,52876,-.265040397644043,5453,-.4822158813476563,2428816,.1517667770385742,151670,-.0745248794555664,matched (3),889582.56,.80423963,69036.773,191432.73
201606,901520,677,4736,486304,06,0,0,0,0,1,0,0,0,0,0,0,240223,-.3407440185546875,656686,.2539529800415039,211331,.1315412521362305,535416,.1729240417480469,1044482,-.13372802734375,721407,-.0530290603637695,54022,-.4188146591186523,111863,1101097,-.2477645874023438,3414896,-.3390140533447266,11364,.8234148025512695,2678,.0897989273071289,34511,.1211280822753906,298207,.4896030426025391,2464,-.2338013648986816,1467869,1608134,-.098820686340332,26810,.9114532470703125,3379834,-.0126829147338867,350162,.4485645294189453,118437,.2689876556396484,185088,1.530927658081055,97531,.4673147201538086,17916,101079,-1.00264835357666,581154,-.0600185394287109,3558,-3.238545417785645,201134,.3071708679199219,128329,-.2847766876220703,35173584,-.1143741607666016,350013,.6787567138671875,166974,.2512664794921875,114345,-.8722972869873047,3122,-1.863141059875488,18378120,.2397937774658203,199542,-.6482067108154297,226897,-.0900087356567383,25905,-.3505992889404297,1184959,-.2120180130004883,1879100,1.390137672424316,240474,-.1790866851806641,768676,13419,.278508186340332,27218,-.1796665191650391,60062,-.8056583404541016,1256896,33279,-.4630231857299805,13002,.8689374923706055,2688640,.1016321182250977,95332,-.4643411636352539,matched (3),830176.31,.80423963,96277.445,202854.05
201607,901520,678,4736,912522,07,0,0,0,0,0,1,0,0,0,0,0,228900,-.0482826232910156,321097,-.7154626846313477,179711,-.1620759963989258,266127,-.699070930480957,1084315,.0374269485473633,868249,.1852750778198242,71579,.2814111709594727,96389,1600639,.3740959167480469,2924257,-.1551065444946289,12840,.1221151351928711,2086,-.2498221397399902,35022,.0146980285644531,322442,.0781354904174805,3909,.4614958763122559,1443965,1429910,-.1174631118774414,13181,-.7099990844726563,3256829,-.0370731353759766,270752,-.2571926116943359,88553,-.2907800674438477,48548,-1.338278770446777,102425,.0489606857299805,3195,223907,.7953281402587891,436168,-.2869882583618164,15026,1.440583229064941,85869,-.8511476516723633,122744,-.0444965362548828,28151448,-.2226982116699219,192039,-.6002712249755859,152124,-.0931425094604492,80119,-.3557071685791016,16740,1.679327011108398,16014235,-.1376819610595703,383678,.6537790298461914,262281,.1449203491210938,28492,.0951871871948242,1179663,-.0044794082641602,464416,-1.397767066955566,379934,.4573850631713867,652501,10753,-.2214870452880859,13633,-.6913852691650391,52380,-.1368522644042969,1805398,36033,.0795087814331055,12827,-.0135507583618164,2355531,-.1322698593139648,159697,.5159120559692383,matched (3),803924.81,.80423963,54008.512,186540.44
201608,901520,679,4736,978033,08,0,0,0,0,0,0,1,0,0,0,0,256406,.1134767532348633,783674,.8922500610351563,243992,.3057861328125,247700,-.0717554092407227,1113873,.0268955230712891,654871,-.2820396423339844,49573,-.3673553466796875,151351,1004973,-.4654426574707031,3650626,.221858024597168,7064,-.5975542068481445,3599,.5454082489013672,78601,.8084077835083008,234384,-.3189620971679688,1228,-1.157895088195801,1978758,1347918,-.0590505599975586,16996,.2542018890380859,3420574,.0490541458129883,3217,-4.432754516601563,130752,.3897008895874023,97137,.6935691833496094,36583,-1.029547691345215,7011,417068,.6220188140869141,591655,.304896354675293,13542,-.1039857864379883,138763,.4799442291259766,94870,-.2575931549072266,26086602,-.0761756896972656,359598,.6272878646850586,181028,.1739559173583984,488935,1.808716773986816,84221,1.615643501281738,17462678,.0865879058837891,410043,.0664577484130859,271079,.0329933166503906,100538,1.260912895202637,1415359,.1821537017822266,571173,.2069110870361328,343849,-.0997943878173828,435159,36560,1.223770141601563,28337,.7316751480102539,98748,.6340456008911133,2063759,76252,.7496089935302734,12896,.0053644180297852,2688075,.1320590972900391,185303,.1487140655517578,matched (3),1076791,.80423963,86977.758,198609.03
201609,901520,680,4736,843318,09,0,0,0,0,0,0,0,1,0,0,0,244734,-.0465898513793945,561183,-.3339462280273438,204107,-.1784915924072266,470003,.6405210494995117,1114248,.000335693359375,730600,.1094274520874023,33995,-.3772335052490234,137252,1603518,.4672393798828125,4096896,.1153316497802734,6368,-.1037254333496094,1093,-1.19173002243042,34968,-.8099508285522461,189405,-.21307373046875,5387,1.478601455688477,1720902,1094830,-.2079620361328125,8893,-.6477136611938477,3182080,-.0722732543945313,267560,4.420894622802734,111859,-.1560630798339844,66403,-.3803796768188477,20430,-.5825786590576172,118417,315777,-.2782135009765625,604696,.0218019485473633,300743,3.100460052490234,198485,.3579463958740234,82588,-.1386432647705078,30122548,.1438522338867188,436095,.1928739547729492,121292,-.4004507064819336,243281,-.6980123519897461,79981,-.0516557693481445,15022402,-.1505241394042969,398035,-.0297212600708008,155497,-.5557832717895508,19674,-1.631237983703613,1160278,-.1987228393554688,754605,.2785024642944336,358541,.0418405532836914,675120,19155,-.6463909149169922,21828,-.2609748840332031,79274,-.219660758972168,1192175,39088,-.6682281494140625,8140,-.4601268768310547,2735867,.0176229476928711,164082,-.1216259002685547,matched (3),831342.56,.80423963,83157.586,196965.98
201610,901520,681,4736,559509,10,0,0,0,0,0,0,0,0,1,0,0,151055,-.4825286865234375,412912,-.3068122863769531,165563,-.2092924118041992,224766,-.7376794815063477,1170102,.0489120483398438,622841,-.1595745086669922,53178,.4474315643310547,109033,908850,-.567774772644043,3418061,-.1811561584472656,5386,-.1674823760986328,1450,.2826371192932129,27163,-.2525777816772461,177620,-.0642414093017578,1540,-1.252205848693848,2691455,928574,-.1647043228149414,282110,3.457033157348633,2630972,-.1901817321777344,217025,-.2093315124511719,255283,.8251333236694336,42462,-.4471330642700195,73643,1.282224655151367,5166,170742,-.6148824691772461,641740,.0594577789306641,254287,-.1677932739257813,121557,-.490330696105957,42354,-.6678018569946289,27293484,-.0986270904541016,157180,-1.020468711853027,127237,.0478506088256836,196544,-.2133312225341797,27619,-1.063284873962402,16006550,.0634555816650391,153458,-.9531135559082031,262455,.5234527587890625,24545,.2212095260620117,1402552,.1896333694458008,558425,-.3010740280151367,204761,-.5601997375488281,660950,21007,.0922918319702148,19880,-.0934791564941406,29064,-1.003409385681152,1177602,68023,.5540304183959961,8045,-.0117387771606445,2376350,-.1408824920654297,155633,-.0528659820556641,matched (3),499982,.80423963,77872.289,194793.52
201611,901520,682,4736,982321,11,0,0,0,0,0,0,0,0,0,1,0,216043,.3578338623046875,653163,.4585914611816406,264723,.4693326950073242,284141,.2344112396240234,1051967,-.1064300537109375,823554,.2793378829956055,67948,.2450981140136719,170065,715926,-.2386035919189453,3908064,.1339683532714844,22247,1.418403625488281,4196,1.062567710876465,20718,-.2708530426025391,188347,.0586395263671875,7043,1.520252227783203,2577063,978045,.051905632019043,8063,-3.555011749267578,2945946,.1130771636962891,3552,-4.11250114440918,317493,.218083381652832,112740,.9764747619628906,78157,.0594902038574219,8007,173474,.015873908996582,873654,.3085012435913086,116432,-.7811555862426758,118638,-.0243062973022461,244443,1.75291919708252,28444840,.0413188934326172,850211,1.688093185424805,154123,.1916990280151367,1381113,1.949758529663086,10007,-1.015218734741211,25842104,.4790077209472656,310143,.7036066055297852,271083,.0323457717895508,24792,.0100135803222656,1413115,.0075035095214844,758980,.3068552017211914,381718,.622838020324707,564627,55903,.9787626266479492,14302,-.329315185546875,176080,1.801437377929688,1451613,58126,-.1572332382202148,37128,1.52932071685791,2329980,-.0197057723999023,204564,.2733802795410156,matched (3),1021007.4,.80423963,118207.66,214134.23
201612,901520,683,4736,607673,12,0,0,0,0,0,0,0,0,0,0,1,206932,-.0430870056152344,502203,-.262822151184082,149171,-.5735912322998047,308761,.0830965042114258,832022,-.23455810546875,1242965,.411625862121582,31872,-.7570152282714844,144142,703747,-.0171575546264648,6069631,.4402561187744141,9756,-.8243246078491211,2244,-.6258711814880371,5053,-1.411020278930664,180710,-.0413923263549805,2525,-1.025793552398682,1960410,894511,-.0892782211303711,16094,.6911611557006836,2972253,.0088901519775391,316658,4.490311622619629,100287,-1.152420043945313,41242,-1.005626678466797,33667,-.8422012329101563,13264,360774,.7322244644165039,619079,-.344451904296875,54029,-.767786979675293,124552,.0486459732055664,34576,-1.955821990966797,42532644,.4023056030273438,183800,-1.531637191772461,169813,.0969467163085938,97315,-2.652691841125488,7441,-.2962799072265625,22070118,-.1577816009521484,105508,-1.0782470703125,324787,.1807441711425781,35734,.3655815124511719,968898,-.3773927688598633,734608,-.0326385498046875,255122,-.4029397964477539,478915,14952,-1.31877326965332,52610,1.302507400512695,84797,-.730677604675293,708728,44248,-.2728033065795898,4303,-2.155059814453125,2136404,-.086735725402832,280772,.3166627883911133,matched (3),626657.63,.80423963,98390.555,203865.44
