period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1462c826,growth1462c826,Y1774c124,growth1774c124,Y1827c352,growth1827c352,Y1853c752,growth1853c752,Y1859c826,growth1859c826,Y1887c620,growth1887c620,Y1969c246,growth1969c246,Y2022c705,growth2022c705,Y2049c616,growth2049c616,Y2072c616,growth2072c616,Y2106c757,growth2106c757,Y2271c381,Y2397c757,growth2397c757,Y2550c348,growth2550c348,Y2637c757,growth2637c757,Y2644c826,growth2644c826,Y2661c348,growth2661c348,Y2675c381,Y2787c203,Y2979c826,growth2979c826,Y3029c826,growth3029c826,Y3102c826,growth3102c826,Y3129c620,growth3129c620,Y3141c752,growth3141c752,Y3262c703,growth3262c703,Y3355c826,growth3355c826,Y3410c440,growth3410c440,Y3419c348,growth3419c348,Y3451c616,growth3451c616,Y3463c752,growth3463c752,Y3502c348,growth3502c348,Y3583c752,growth3583c752,Y3592c642,Y3744c826,growth3744c826,Y3754c616,growth3754c616,Y4174c703,growth4174c703,Y4316c124,growth4316c124,Y4380c484,growth4380c484,Y4434c826,growth4434c826,Y4455c348,growth4455c348,Y4485c208,growth4485c208,Y4601c752,growth4601c752,Y4607c826,growth4607c826,Y4609c208,growth4609c208,Y4797c348,growth4797c348,Y4928c608,Y613c757,growth613c757,Y638c352,growth638c352,Y658c208,growth658c208,Y966c620,growth966c620,_merge,x,r2,s,sf
201612,841480,683,3851,34712336,12,0,0,0,0,0,0,0,0,0,0,1,23501686,-.1970539093017578,3246207,.1312665939331055,506033,.0744781494140625,436033,-.093663215637207,24374104,-.1948204040527344,3933406,-.5263557434082031,1698941,-.2724285125732422,25006,-.208918571472168,2404735,-.3689517974853516,15286056,-.2670116424560547,839650,-.5812597274780273,1985434,1975051,-.4965085983276367,386070,-.461430549621582,1162932,-.4361324310302734,1309830,.0577716827392578,130994,-.2153482437133789,2555778,719253,16083033,.0390872955322266,3440360,-.1956911087036133,73677,-1.536174774169922,949313,.1529684066772461,472405,-.7841777801513672,3074715,-.305689811706543,3520662,-.580021858215332,428913,-.0687150955200195,444233,.3026590347290039,534135,-.3907880783081055,3802913,-.0700359344482422,41669112,-.2296772003173828,2625428,-.3055496215820313,1288865,10288650,-.3116798400878906,21629818,-.3254337310791016,381155,-.1616401672363281,3941333,.0587034225463867,2848355,-.4909067153930664,52555784,.1706581115722656,1862428,-.0931215286254883,2600759,-.2068672180175781,7198673,-.1695156097412109,61934272,-.1878700256347656,3946186,-.4575834274291992,60604,-1.418993949890137,659519,122056,.6712198257446289,1239,-1.529139518737793,1351283,-.387303352355957,152789,.1803140640258789,matched (3),34197172,.92735356,798093.25,1927401.6
201701,841480,684,3851,38654116,01,0,0,0,0,0,0,0,0,0,0,0,28395668,.1891651153564453,3790202,.1549320220947266,99840,-1.62303352355957,405624,-.072291374206543,26898224,.0985393524169922,4093768,.0399599075317383,1776361,.0445623397827148,19302,-.2589073181152344,4718823,.6741199493408203,17885980,.1570758819580078,1197105,.3546762466430664,6113152,3761328,.6441774368286133,572824,.3945598602294922,1444516,.2168302536010742,1710332,.266789436340332,174963,.2894229888916016,2736824,0,18443040,.1369228363037109,4732433,.3188638687133789,146555,.6877098083496094,1235604,.2635765075683594,597333,.2346382141113281,3994992,.2618293762207031,3487959,-.0093326568603516,488307,.1296901702880859,193169,-.8327836990356445,324321,-.4989147186279297,3998439,.0501375198364258,46866140,.1175346374511719,3686772,.339508056640625,1402172,12349065,.1825389862060547,33583388,.4399585723876953,491361,.2539730072021484,4732341,.1829004287719727,5591890,.6745758056640625,84773264,.4781055450439453,1915189,.0279359817504883,3181665,.2016019821166992,9130841,.2377605438232422,55093048,-.1170501708984375,7946920,.7000350952148438,137161,.8167943954467773,1011504,96184,-.2382173538208008,13119,2.359757423400879,1546242,.1347732543945313,228122,.400822639465332,matched (3),41352564,.92735356,1116340.8,2079456.9
201702,841480,685,3851,39644068,02,1,0,0,0,0,0,0,0,0,0,0,31555976,.1055259704589844,3611435,-.048314094543457,88821,-.1169452667236328,443022,.0881919860839844,26844508,-.0019989013671875,3607771,-.1263761520385742,1820180,.0243682861328125,29870,.4366464614868164,5202684,.0976152420043945,18314846,.0236949920654297,1203608,.0054178237915039,5171761,3441904,-.0887470245361328,647717,.1228752136230469,1331499,-.0814685821533203,1395772,-.2032394409179688,276735,.4584865570068359,3796203,588774,16777920,-.0946235656738281,3857960,-.2043008804321289,234686,.4708480834960938,570364,-.7730398178100586,637229,.0646543502807617,4006889,.0029735565185547,3586406,.0278339385986328,413786,-.1655950546264648,263810,.3116636276245117,146104,-.7974157333374023,3733335,-.0686025619506836,53989268,.1414909362792969,4086990,.1030569076538086,1728007,12643202,.0235404968261719,36269280,.0769386291503906,354601,-.3261861801147461,3368992,-.3398065567016602,4554935,-.2051057815551758,100808176,.1732387542724609,1419175,-.2997407913208008,2598383,-.2025156021118164,8758956,-.0415811538696289,68977928,.2247638702392578,4682362,-.5289821624755859,278817,.7094001770019531,982653,111928,.1515932083129883,1346,-2.27692461013794,1109591,-.3318357467651367,147371,-.4369277954101563,matched (3),38240268,.92735356,995860.13,2017340.3
201703,841480,686,3851,39773396,03,0,1,0,0,0,0,0,0,0,0,0,17001814,-.6184425354003906,2517690,-.3607635498046875,173865,.6716556549072266,468499,.0559148788452148,31883720,.1720352172851563,4228688,.1588020324707031,1965051,.0765829086303711,37599,.2301225662231445,5211167,.0016288757324219,20486384,.1120491027832031,1321312,.0933008193969727,5197836,3886044,.1213665008544922,842531,.2629566192626953,1646498,.2123451232910156,1343132,-.0384435653686523,308299,.1080093383789063,3921722,768823,11957599,-.3386974334716797,3996674,.0353240966796875,218218,-.07275390625,687365,.1865901947021484,906057,.3519735336303711,4057041,.0124387741088867,3763217,.0481233596801758,821846,.6862039566040039,250853,-.0503625869750977,72414,-.7019186019897461,4961227,.2843513488769531,60633448,.1160602569580078,4138130,.0124359130859375,1550500,14871574,.1623306274414063,36945888,.0184841156005859,602908,.5307712554931641,4074212,.1900644302368164,7390293,.4839553833007813,102172288,.0134410858154297,1788748,.2314395904541016,3476499,.2911357879638672,10528623,.1840200424194336,85407048,.2136421203613281,4700046,.0037698745727539,613273,.7882547378540039,906489,13704,-2.100168228149414,1070,-.2294788360595703,1197784,.076481819152832,241768,.495025634765625,matched (3),36979348,.92735356,1047036.5,2043088.3
201704,841480,687,3851,48193304,04,0,0,1,0,0,0,0,0,0,0,0,18391370,.0785617828369141,2799873,.106231689453125,343755,.6816501617431641,853453,.5997562408447266,26026892,-.2029666900634766,5972131,.3452119827270508,1851831,-.0593433380126953,54338,.3682460784912109,4971510,-.0470800399780273,18336944,-.1108436584472656,1198166,-.0978326797485352,4871784,3083242,-.231410026550293,828893,-.0163192749023438,1928725,.1582088470458984,1787097,.285588264465332,330419,.0692911148071289,3974942,637997,13442956,.1170883178710938,4038518,.0104150772094727,247135,.1244401931762695,598835,-.1378793716430664,809646,-.1125059127807617,4363698,.0728664398193359,3937869,.0453662872314453,1024547,.2204523086547852,212003,-.1682662963867188,114970,.4622716903686523,3833109,-.2579774856567383,49623792,-.2003765106201172,4454900,.0737600326538086,1809312,11826563,-.2291030883789063,28077556,-.2744846343994141,395991,-.4203729629516602,4663397,.1350669860839844,11369776,.4307918548583984,92704832,-.0972404479980469,2105702,.1631336212158203,2615983,-.2843856811523438,8607509,-.2014617919921875,61868608,-.3224163055419922,5557729,.1676168441772461,707527,.1429653167724609,1634916,78660,1.747447013854981,3087,1.05954122543335,975497,-.2052812576293945,175380,-.3210239410400391,matched (3),46648216,.92735356,1183574.5,2116311
201705,841480,688,3851,44109664,05,0,0,0,1,0,0,0,0,0,0,0,27401242,.3987064361572266,3243666,.1471309661865234,318172,-.0773372650146484,709752,-.1843748092651367,30224584,.1495265960693359,6333950,.0588197708129883,2400598,.2595434188842773,44435,-.2011957168579102,3624258,-.3160743713378906,22047540,.1842842102050781,1262806,.0525445938110352,4932167,3612144,.158320426940918,1008518,.1961460113525391,1568301,-.2068662643432617,1849044,.0340766906738281,258277,-.2463283538818359,4254865,575853,19654854,.3798694610595703,4746219,.1614704132080078,73905,-1.207154273986816,958932,.4708347320556641,854823,.0542974472045898,7184652,.498626708984375,3785001,-.0395936965942383,572370,-.5822200775146484,215889,.0181636810302734,75739,-.4173784255981445,4537039,.1685991287231445,57878096,.15386962890625,3959034,-.1180047988891602,1790467,12634264,.0660648345947266,33794136,.1853179931640625,666981,.5213699340820313,5774968,.2137880325317383,7793179,-.3777103424072266,92526264,-.0019283294677734,2255647,.0687875747680664,3779293,.3678970336914063,9653220,.1146564483642578,61807304,-.0009918212890625,9820621,.5692949295043945,639168,-.1016082763671875,1072283,32236,-.8920507431030273,3336,.0775728225708008,1126937,.1443109512329102,143921,-.1976900100708008,matched (3),43129336,.92735356,1339800.8,2207485
201706,841480,689,3851,36835960,06,0,0,0,0,1,0,0,0,0,0,0,19349060,-.3479442596435547,3014690,-.0732078552246094,215725,-.3885879516601563,448793,-.4583530426025391,31430452,.0391216278076172,6215597,-.0188617706298828,2395368,-.0021810531616211,34608,-.2499427795410156,4793434,.279597282409668,23911334,.0811500549316406,1422590,.1191425323486328,4611560,3454981,-.0444850921630859,1095168,.0824260711669922,1463023,-.069488525390625,2369260,.2479085922241211,219750,-.1615419387817383,3791833,390606,16645858,-.1661624908447266,3921448,-.190887451171875,256957,1.246128082275391,700736,-.3136892318725586,829230,-.0303964614868164,4762802,-.4111108779907227,3994187,.0537939071655273,3584875,1.834693908691406,334753,.438629150390625,101766,.2953834533691406,3998396,-.1263818740844727,55440208,-.0430335998535156,4812206,.1951560974121094,1507422,11499565,-.0941028594970703,41044820,.1943759918212891,571600,-.1543216705322266,4629279,-.2211313247680664,5094536,-.4250802993774414,91303904,-.0132980346679688,1947485,-.1468982696533203,3428603,-.0973834991455078,9046851,-.0648746490478516,79613304,.2531604766845703,5914778,-.5070304870605469,905795,.3486452102661133,1153861,39518,.2036724090576172,1525,-.782778263092041,1036238,-.0839061737060547,379696,.9701061248779297,matched (3),37058320,.92735356,1038502.6,2038728
201707,841480,690,3851,29235016,07,0,0,0,0,0,1,0,0,0,0,0,22806178,.1643867492675781,2867029,-.0502204895019531,133337,-.4811239242553711,445378,-.0076389312744141,28711280,-.0904884338378906,5144405,-.1891517639160156,1378575,-.5524873733520508,21862,-.4593353271484375,3993842,-.1824932098388672,22345864,-.0677108764648438,721287,-.6791973114013672,5418212,3010055,-.1378583908081055,874531,-.2249755859375,1222964,-.1792278289794922,1575329,-.4081134796142578,213510,-.0288076400756836,3007026,409471,14251192,-.1553211212158203,4491771,.1357860565185547,118137,-.7770633697509766,755378,.0750865936279297,518127,-.4702777862548828,4361923,-.0879230499267578,3037746,-.2737245559692383,925777,-1.353845596313477,191759,-.5571537017822266,252463,.9085884094238281,3328211,-.1834583282470703,52325432,-.0578231811523438,3124129,-.4320001602172852,1741632,11087458,-.0364952087402344,29915864,-.3162746429443359,386631,-.3909692764282227,4321235,-.0688600540161133,5034440,-.0118656158447266,100259848,.0935707092285156,2123242,.0864057540893555,2882021,-.1736612319946289,6391356,-.3474702835083008,62641736,-.2397499084472656,5583649,-.0576114654541016,678318,-.2891969680786133,1432426,29054,-.3076000213623047,4186,1.009750843048096,960459,-.0759410858154297,205679,-.6130542755126953,matched (3),32161910,.92735356,1068916.1,2054386.9
201708,841480,691,3851,39684348,08,0,0,0,0,0,0,1,0,0,0,0,18761570,-.1952190399169922,3052395,.0626506805419922,754035,1.732558250427246,476900,.0683832168579102,31885480,.1048603057861328,1948102,-.9710540771484375,2085635,.4140233993530273,25243,.143798828125,3126164,-.2449464797973633,25882992,.1469459533691406,1061849,.3867301940917969,2502106,2062392,-.3780918121337891,612148,-.3567142486572266,1872708,.4261083602905273,1526951,-.0311908721923828,112701,-.6389446258544922,1638340,614755,16718821,.1596946716308594,4817243,.0699548721313477,201316,.5330305099487305,856341,.1254510879516602,500145,-.0353221893310547,3638312,-.1813926696777344,2818043,-.0750732421875,545710,-.5285463333129883,269979,.3421049118041992,644254,.93682861328125,5314147,.4679374694824219,54310644,.0372371673583984,4741422,.4171819686889648,1301020,11008173,-.0071754455566406,35731584,.1776466369628906,562372,.3746929168701172,6558932,.4172868728637695,5503471,.089076042175293,104111544,.0376987457275391,2617736,.2093658447265625,3048319,.0560979843139648,11042629,.5468168258666992,68844240,.0944156646728516,5859679,.048253059387207,1264136,.622528076171875,1011134,57856,.6888008117675781,5868,.3377685546875,1822535,.6405725479125977,326038,.4606971740722656,matched (3),42045348,.92735356,1040345.3,2039667.3
201709,841480,692,3851,43341448,09,0,0,0,0,0,0,0,1,0,0,0,23743060,.2354793548583984,3370468,.0991249084472656,984453,.2666482925415039,735575,.4333457946777344,33233840,.0414180755615234,4628470,.8653707504272461,2125582,.0189723968505859,34353,.308140754699707,3735738,.1781387329101563,24893456,-.0389823913574219,1002807,-.0572090148925781,5446946,3094670,.4058141708374023,816425,.2879610061645508,2115872,.1220817565917969,1793458,.1608724594116211,244521,.7745628356933594,3766121,941648,16879248,.0095500946044922,4685829,-.0276594161987305,350577,.5547046661376953,1139509,.2856836318969727,883790,.5693216323852539,4727640,.2619056701660156,4311031,.4251346588134766,567795,.0396728515625,397637,.3871946334838867,907346,.3424301147460938,5284369,-.0056190490722656,57499664,.0570602416992188,5496444,.1477642059326172,1512887,14260177,.2588310241699219,42966856,.1843929290771484,1050324,.6246910095214844,4344282,-.4119672775268555,11574770,.7434482574462891,100758776,-.0327339172363281,2512698,-.0409526824951172,3143332,.0306930541992188,13106135,.1713180541992188,81417536,.1677436828613281,5780128,-.0136690139770508,594550,-.7543392181396484,558723,74998,.2595043182373047,7406,.2327766418457031,1868491,.02490234375,349675,.0699901580810547,matched (3),42415956,.92735356,920060.81,1981018.9
201710,841480,693,3851,41489172,10,0,0,0,0,0,0,0,0,1,0,0,39595416,.5114231109619141,3735212,.102752685546875,867401,-.1265850067138672,521010,-.3448829650878906,33184312,-.0014915466308594,6501980,.3398799896240234,2150557,.0116815567016602,31632,-.0825204849243164,3957687,.0577144622802734,28109348,.1214981079101563,1406768,.3384914398193359,5446360,3698659,.1782894134521484,370227,-.7908182144165039,1596556,-.2816181182861328,2010068,.1140232086181641,194152,-.2306604385375977,2851222,1004370,14695710,-.1385288238525391,4370191,-.0697355270385742,254816,-.3190393447875977,984017,-.1467094421386719,728387,-.1933870315551758,4275607,-.1005001068115234,4429733,.0271625518798828,791697,.3324184417724609,337649,-.1635322570800781,817132,-.1047229766845703,5534615,.0462684631347656,62734288,.087127685546875,4338774,-.2365102767944336,2059196,13638650,-.0445613861083984,41406000,-.0370025634765625,711611,-.3893232345581055,6528032,.4072446823120117,7404302,-.4467658996582031,94055320,-.0688457489013672,2909573,.1466493606567383,2889017,-.0843667984008789,12871917,-.0180339813232422,81106656,-.0038261413574219,4490362,-.2524929046630859,338052,-.5646047592163086,1188364,71184,-.0521936416625977,2602,-1.04601001739502,1779515,-.0487899780273438,239189,-.3797492980957031,matched (3),42028960,.92735356,1096347.6,2068792.5
201711,841480,694,3851,35184288,11,0,0,0,0,0,0,0,0,0,1,0,37709004,-.0488147735595703,3053526,-.201507568359375,630498,-.3189916610717773,647916,.217991828918457,30770220,-.0755290985107422,5216501,-.2202796936035156,2263888,.051356315612793,28783,-.0943841934204102,4727344,.177703857421875,20025166,-.3391132354736328,1232858,-.1319589614868164,4368395,3606821,-.0251436233520508,482975,.2658481597900391,1619429,.0142250061035156,2568217,.2450428009033203,122569,-.4599666595458984,2446219,1012580,13635061,-.0749111175537109,4562373,.0430355072021484,217284,-.1593360900878906,883258,-.1080255508422852,769609,.0550498962402344,4350628,.0173940658569336,4913506,.1036481857299805,934394,.1657190322875977,257558,-.2707614898681641,727620,-.1160221099853516,5328380,-.0379743576049805,60117508,-.0426063537597656,4019795,-.0763607025146484,1443715,12672138,-.0735034942626953,39025472,-.0592117309570313,515875,-.3216667175292969,4063342,-.4741001129150391,4469817,-.5047140121459961,98637096,.0475635528564453,2262856,-.2513790130615234,3314106,.1372718811035156,14262371,.1025772094726563,72978408,-.1056003570556641,3793011,-.1687726974487305,271764,-.2182655334472656,1559939,65221,-.0874862670898438,5390,.7282648086547852,1851395,.0395984649658203,117563,-.7102804183959961,matched (3),37932520,.92735356,781218.06,1920475.4
201712,841480,695,3851,32906404,12,0,0,0,0,0,0,0,0,0,0,1,40191544,.0637569427490234,3185435,.0422916412353516,413560,-.4217071533203125,571641,-.1252498626708984,26986634,-.1312046051025391,2717215,-.6522197723388672,1786259,-.2369604110717773,19351,-.3970403671264648,2970804,-.4645309448242188,19746140,-.0140323638916016,1104834,-.1096401214599609,2497663,2371209,-.4194269180297852,184818,-.9605932235717773,1438255,-.1186437606811523,1504346,-.5348539352416992,75059,-.4904003143310547,1753460,791646,12416724,-.0936012268066406,3401657,-.2935800552368164,110378,-.6772947311401367,733839,-.1853275299072266,372442,-.7258005142211914,2968283,-.3823366165161133,4416159,-.1067171096801758,507128,-.6111345291137695,174151,-.391322135925293,478947,-.4181890487670898,4640874,-.1381444931030273,47013428,-.2458686828613281,3142059,-.2463521957397461,1219340,10399710,-.1976280212402344,28417276,-.3172168731689453,287301,-.5853338241577148,3880791,-.0459661483764648,3035776,-.3868799209594727,79181216,-.2197074890136719,2931337,.2588310241699219,2693538,-.2073326110839844,11323391,-.2307529449462891,36927120,-.6812171936035156,1508594,-.9219827651977539,320006,.1634054183959961,1117838,65622,.006129264831543,3975,-.3045206069946289,1689796,-.0913314819335938,137617,.1575002670288086,matched (3),31305824,.92735356,1130757.9,2087232
201801,841480,696,3851,36548448,01,0,0,0,0,0,0,0,0,0,0,0,48123956,.1801242828369141,3340115,.0474166870117188,149464,-1.017746925354004,595327,.0405998229980469,31265760,.1471805572509766,3415638,.2287569046020508,2684699,.4074459075927734,19750,.0204095840454102,5713207,.6539478302001953,29808364,.4118328094482422,1206925,.0883808135986328,4278499,3407846,.3626804351806641,634128,1.232879638671875,1850531,.2520427703857422,2045571,.3073186874389648,179451,.8716278076171875,2369479,881755,19380028,.4451980590820313,3911846,.1397466659545898,227573,.7235603332519531,1027527,.3366203308105469,585266,.4519844055175781,5203272,.5613040924072266,5903236,.2902297973632813,825361,.4870576858520508,252416,.3711557388305664,395781,-.1907281875610352,6152002,.2818746566772461,71146128,.4143028259277344,4215606,.293914794921875,1735133,13604939,.2686557769775391,50362488,.5722484588623047,553280,.6553335189819336,4757708,.2037267684936523,5008786,.5007266998291016,88477248,.1110057830810547,3443958,.1611623764038086,2851654,.0570440292358398,15096813,.2876129150390625,71145336,.6557769775390625,5546324,1.301957130432129,781471,.8928384780883789,1385104,66653,.0155887603759766,2071,-.6519927978515625,1717738,.0164003372192383,141687,.0291461944580078,matched (3),36135184,.92735356,1012009.3,2025360.9
201802,841480,697,3851,39352800,02,1,0,0,0,0,0,0,0,0,0,0,61906888,.2518501281738281,3603701,.0759563446044922,476836,1.160117149353027,382516,-.4423408508300781,26701048,-.1578197479248047,3966834,.1496038436889648,2312463,-.1492557525634766,40923,.7285385131835938,6711865,.1610956192016602,27962826,-.0639133453369141,1255592,.0395307540893555,4753364,3799388,.108759880065918,515469,-.2071743011474609,1684782,-.093836784362793,2587793,.2351293563842773,244107,.3077049255371094,2087151,1134790,12937633,-.4041023254394531,5641797,.3661937713623047,385154,.5261726379394531,1030396,.0027885437011719,626511,.0680999755859375,4851448,-.0700101852416992,12109662,.7185039520263672,657378,-.2275619506835938,309497,.2038698196411133,112976,-1.25368595123291,5627046,-.0891923904418945,65236072,-.0867233276367188,3273064,-.2530670166015625,1794792,13354215,-.0186004638671875,49488164,-.0175132751464844,620765,.1150884628295898,5512333,.147221565246582,6434505,.2504806518554688,88674864,.0022315979003906,3621825,.0503568649291992,2847735,-.0013751983642578,15595690,.0325107574462891,77262272,.0824813842773438,4087150,-.3052873611450195,837377,.069096565246582,1823030,108377,.4861164093017578,3937,.6423873901367188,1689395,-.0166378021240234,326792,.8357028961181641,matched (3),40218160,.92735356,1005715.9,2022223.6
201803,841480,698,3851,36342488,03,0,1,0,0,0,0,0,0,0,0,0,58035616,-.0645732879638672,3485054,-.033477783203125,269873,-.5692214965820313,424810,.1048717498779297,33386748,.2234554290771484,4719208,.1736726760864258,2480571,.0701751708984375,38092,-.0716876983642578,8103614,.1884336471557617,31914088,.132171630859375,1433537,.132537841796875,4066211,4595794,.1903018951416016,510284,-.0101089477539063,2213752,.2730522155761719,2175274,-.1736516952514648,174431,-.3360776901245117,2204008,998935,16492768,.2427825927734375,4556694,-.2136058807373047,242235,-.4637346267700195,1234420,.1806573867797852,374425,-.5147743225097656,5458491,.1178951263427734,4615155,-.9646587371826172,532373,-.2109146118164063,246921,-.2258806228637695,127517,.1210746765136719,5419693,-.0375461578369141,68870848,.0542201995849609,3080387,-.0606708526611328,1744971,14792972,.1023197174072266,49058920,-.0087108612060547,539216,-.1408367156982422,4298058,-.2488241195678711,8865391,.3204803466796875,118320464,.2884197235107422,3321908,-.0864381790161133,3015059,.0570955276489258,16408170,.0507850646972656,92023440,.1748371124267578,4513215,.0991621017456055,1014688,.1920614242553711,751146,43253,-.9185495376586914,7214,.6056041717529297,1525928,-.1017675399780273,327834,.0031843185424805,matched (3),34747408,.92735356,1164202.8,2105538.5
201804,841480,699,3851,35263528,04,0,0,1,0,0,0,0,0,0,0,0,58094808,.0010185241699219,2865477,-.1957492828369141,535895,.6859865188598633,368551,-.1420631408691406,28748146,-.1495857238769531,4690027,-.0062026977539063,2733284,.097015380859375,56613,.3962335586547852,7014437,-.1443395614624023,27644202,-.1436328887939453,1144939,-.2247934341430664,3691815,3344795,-.3177366256713867,909628,.5780677795410156,1648880,-.2945919036865234,2061493,-.0537233352661133,175477,.0059785842895508,1682921,787552,11229800,-.3843517303466797,4453893,-.0228185653686523,33869,-1.967408180236816,1130101,-.0882940292358398,751423,.6965770721435547,5151815,-.0578231811523438,3650730,-.2344188690185547,406884,-.2688159942626953,359523,.3757104873657227,77945,-.4922466278076172,6116123,.1208896636962891,64460192,-.0661849975585938,2235686,-.3205070495605469,1352598,13241929,-.1107635498046875,42829356,-.1357975006103516,665973,.2111330032348633,4212586,-.0200862884521484,9273978,.0450572967529297,108664680,-.0851306915283203,2873168,-.1451244354248047,3333271,.1003341674804688,14815653,-.1020965576171875,63917812,-.3644447326660156,4031768,-.1128044128417969,724447,-.3369274139404297,1476503,12375,-1.251388549804688,3553,-.7082309722900391,1267154,-.1858291625976563,303557,-.0769386291503906,matched (3),42929484,.92735356,1565283,2351177.3
201805,841480,700,3851,42259008,05,0,0,0,1,0,0,0,0,0,0,0,63719964,.0924224853515625,3210715,.1137590408325195,313948,-.5347108840942383,467477,.2377710342407227,29932208,.0403614044189453,6020486,.249730110168457,2787778,.0197410583496094,61636,.0850076675415039,7428132,.0573034286499023,31557060,.1323814392089844,1403478,.2036018371582031,5022455,4171103,.2207756042480469,753405,-.1884326934814453,2055111,.2202329635620117,2143916,.0392036437988281,111422,-.4541826248168945,2567203,541634,13989071,.2197055816650391,4741514,.0625782012939453,325476,2.262787818908691,992717,-.1296167373657227,852378,.1260614395141602,4403479,-.1569538116455078,3962239,.0818824768066406,689054,.5267915725708008,323151,-.106658935546875,187863,.8797092437744141,6419849,.0484657287597656,72636576,.1194210052490234,3562674,.4659633636474609,1581288,12895041,-.0265464782714844,45975860,.070892333984375,562601,-.1686782836914063,4875064,.1460561752319336,10654206,.1387424468994141,109253648,.0054054260253906,3905092,.3068656921386719,3278167,-.0166692733764648,13558104,-.0886993408203125,72902592,.1315269470214844,7879282,.6700315475463867,560391,-.2567739486694336,1793777,23670,.6485300064086914,7539,.7522974014282227,1112045,-.1305732727050781,459184,.4138822555541992,matched (3),36600192,.92735356,1364553.8,2222595.5
201806,841480,701,3851,38751536,06,0,0,0,0,1,0,0,0,0,0,0,60013536,-.0599288940429688,3092119,-.0376367568969727,194603,-.4782657623291016,527359,.1205320358276367,30041740,.0036525726318359,3886992,-.4375324249267578,2272645,-.2043008804321289,29227,-.7461528778076172,6001210,-.213313102722168,30826616,-.0234184265136719,1162488,-.1883907318115234,3329210,4506664,.0773763656616211,536421,-.3396835327148438,1619354,-.2383022308349609,2038571,-.0503854751586914,129255,.1484622955322266,2121141,447432,14348066,.0253391265869141,4330077,-.0907716751098633,91533,-1.268589019775391,794883,-.2222509384155273,837844,-.0171985626220703,6249777,.3501501083374023,4462813,.1189699172973633,809300,.1608495712280273,248193,-.2639131546020508,258025,.3173437118530273,5956135,-.0749721527099609,65223960,-.1076412200927734,3453736,-.0310554504394531,1641947,12658034,-.0185508728027344,41402064,-.1047859191894531,414479,-.3055486679077148,5921323,.1944265365600586,5436123,-.6728887557983398,108747312,-.0046443939208984,3936719,.0080661773681641,3194507,-.0258522033691406,13627153,.0050792694091797,71282816,-.0224685668945313,5295691,-.397343635559082,204018,-1.01042652130127,1034191,18290,-.2578535079956055,4180,-.5897789001464844,966250,-.140533447265625,433596,-.057337760925293,matched (3),34937772,.92735356,1087831.4,2064291.9
201807,841480,702,3851,40098920,07,0,0,0,0,0,1,0,0,0,0,0,63737276,.0601997375488281,3133488,.0132894515991211,631012,1.176363945007324,494620,-.0640926361083984,28653984,-.0472946166992188,5280538,.3063926696777344,1750250,-.2611856460571289,38828,.2840480804443359,6244921,.0398073196411133,31475184,.0208206176757813,863350,-.2974977493286133,3949618,3608206,-.222346305847168,602794,.1166563034057617,2021253,.2216901779174805,2277638,.1108903884887695,117268,-.097325325012207,2510271,880629,16035678,.1112003326416016,4438987,.02484130859375,125767,.3177318572998047,1029243,.2583847045898438,544388,-.4311695098876953,4947212,-.2337217330932617,4517985,.0122871398925781,577933,-.3367118835449219,217016,-.1342353820800781,164041,-.4529399871826172,4517444,-.2764759063720703,63537888,-.0261898040771484,2370955,-.3761634826660156,2015720,11878428,-.063568115234375,40226528,-.0288047790527344,672093,.4833745956420898,8383126,.347661018371582,4978035,-.0880308151245117,113938216,.0466289520263672,4073773,.0342226028442383,3282632,.0272130966186523,8375320,-.4867744445800781,69168680,-.0301074981689453,7212824,.3089675903320313,145490,-.3381013870239258,1413086,46484,.9327535629272461,5156,.2098503112792969,1323369,.31451416015625,518895,.1795883178710938,matched (3),40220560,.92735356,1501155.6,2308980.8
201808,841480,703,3851,40088048,08,0,0,0,0,0,0,1,0,0,0,0,64554328,.0127372741699219,2916149,-.0718822479248047,402259,-.4502286911010742,458651,-.0754995346069336,27689484,-.03424072265625,1542587,-1.230567932128906,2269331,.2597265243530273,19143,-.7072038650512695,5284268,-.1670341491699219,29330420,-.0705738067626953,991637,.1385374069213867,2589811,2155918,-.5149946212768555,398999,-.4126167297363281,1133843,-.5781049728393555,2510694,.0974197387695313,40872,-1.054017066955566,1006900,704109,14795690,-.0804805755615234,4532004,.0207376480102539,203114,.4793357849121094,1004599,-.024235725402832,839849,.4335603713989258,4723585,-.0462560653686523,3006164,-.4074010848999023,537685,-.0721845626831055,196487,-.0993747711181641,232371,.3482189178466797,5468064,.1909780502319336,54586608,-.1518478393554688,3054878,.2534465789794922,1606192,9816190,-.1906890869140625,35298112,-.1306972503662109,411798,-.489863395690918,5646385,-.3952054977416992,8928723,.5842380523681641,87636088,-.2624626159667969,3849943,-.0565118789672852,2991613,-.0928325653076172,11056169,.2776985168457031,56761688,-.1976871490478516,6570466,-.0932760238647461,361842,.9111003875732422,1122850,19490,-.869206428527832,2986,-.5462265014648438,1087658,-.1961545944213867,260196,-.6902666091918945,matched (3),33743736,.92735356,1055550.9,2047464.8
