period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c222,Y1214c792,growth1214c792,Y1239c792,growth1239c792,Y1267c792,growth1267c792,Y1305c705,growth1305c705,Y1387c152,growth1387c152,Y1728c32,Y1758c344,Y1775c818,Y1820c586,growth1820c586,Y1901c68,growth1901c68,Y2120c757,growth2120c757,Y2493c124,growth2493c124,Y262c352,growth262c352,Y2762c440,growth2762c440,Y2830c586,growth2830c586,Y284c36,Y2914c68,growth2914c68,Y2979c484,growth2979c484,Y3092c608,Y3149c208,growth3149c208,Y3411c705,growth3411c705,Y3422c344,Y3486c152,growth3486c152,Y3597c688,growth3597c688,Y361c792,growth361c792,Y3702c68,growth3702c68,Y3726c68,growth3726c68,Y3834c352,growth3834c352,Y3850c344,Y3855c348,growth3855c348,Y4021c344,Y4184c586,Y4285c376,Y4322c344,Y4381c344,Y4422c344,Y4515c428,growth4515c428,Y4533c428,growth4533c428,Y4667c251,growth4667c251,Y4688c818,Y4719c348,growth4719c348,Y4833c428,growth4833c428,Y4881c124,growth4881c124,Y4976c344,Y543c268,growth543c268,Y573c68,growth573c68,Y617c428,growth617c428,Y829c440,growth829c440,Y937c484,growth937c484,_merge,x,r2,s,sf
201712,901850,695,4758,1733167,12,0,0,0,0,0,0,0,0,0,0,1,238722,2094077,.5735397338867188,604150,.2697391510009766,908279,.2391548156738281,69151,-1.296887397766113,1091066,-.3560762405395508,1975739,12836163,13927787,255157,.5061550140380859,6871,-1.310309410095215,5994369,-.1350650787353516,33710,.1839122772216797,186067,.5243730545043945,4664,.7762680053710938,164916,.121699333190918,529896,5092,.5674529075622559,256042,.316920280456543,39682,671704,-.0409612655639648,22268,-.3221206665039063,107574,282567,1.630744934082031,183253,.2931594848632813,5538821,.0930976867675781,46746,.0873031616210938,39881,.8849067687988281,16241,-.7551002502441406,2355407,707807,.6923723220825195,286282,43862,2722000,18482436,13109515,29284788,672,-.8687500953674316,3871743,-.0045242309570313,3771171,.134495735168457,296072,61332,.5320615768432617,488471,.1552314758300781,376021,.2610406875610352,399797,135953,.42791748046875,92154,.0986385345458984,26772,.4077091217041016,347296,-.3096427917480469,172436,-.6639699935913086,matched (3),1520381.3,.93101412,54689.352,148567.77
201801,901850,696,4758,2035722,01,0,0,0,0,0,0,0,0,0,0,0,71622,1530896,-.3132600784301758,1094869,.5945672988891602,1463535,.4770584106445313,615956,2.186882972717285,1455832,.288421630859375,0,11366628,14979950,411124,.477015495300293,34755,1.621013641357422,7009195,.156402587890625,32510,-.0362462997436523,108070,-.5433282852172852,22826,1.588027000427246,149675,-.0969696044921875,546191,5920,.150665283203125,332056,.2599620819091797,76124,871331,.2602043151855469,12499,-.5775022506713867,219427,156424,-.5913457870483398,250172,.3112812042236328,6847845,.2121524810791016,71018,.4182043075561523,21922,-.5984096527099609,18525,.1315822601318359,2422693,621026,-.13079833984375,51457,44771,2902000,17186352,14887949,30316352,37576,4.023862361907959,4108769,.0594186782836914,1555447,-.8856220245361328,76347,84929,.3255138397216797,346714,-.3427801132202148,266672,-.3436260223388672,455799,51110,-.9783287048339844,95756,.0383424758911133,31090,.1495294570922852,607980,.5599641799926758,259457,.4085655212402344,matched (3),1946995.1,.93101412,66815.758,153446.41
201802,901850,697,4758,1284983,02,1,0,0,0,0,0,0,0,0,0,0,83563,1262799,-.1925220489501953,507903,-.7680997848510742,1550755,.057887077331543,283662,-.7753915786743164,1325250,-.0939760208129883,1845579,8003344,13736792,367616,-.1118555068969727,6350,-1.699868202209473,5502622,-.2419977188110352,29614,-.0933008193969727,104995,-.0288658142089844,20947,-.0859050750732422,226994,.4164571762084961,367030,1017,-1.761478900909424,185583,-.5818014144897461,106138,620871,-.3388986587524414,18892,.4130897521972656,141076,156682,.00164794921875,201994,-.2139110565185547,4519602,-.4155101776123047,45807,-.4384965896606445,13189,-.5081071853637695,34346,.6173639297485352,1897948,275584,-.8124809265136719,60335,60269,3360000,13181319,8647329,21042016,12098,-1.133325576782227,4084974,-.0058078765869141,1015243,-.4266347885131836,150662,64120,-.2810592651367188,573626,.5034780502319336,222998,-.1788558959960938,158239,39550,-.2564144134521484,54765,-.5587520599365234,8491,-1.297879219055176,465792,-.2664022445678711,140513,-.6132917404174805,matched (3),1388225.1,.93101412,75015.656,157190.34
201803,901850,698,4758,2097935,03,0,1,0,0,0,0,0,0,0,0,0,87848,1994540,.4570827484130859,1235175,.8886775970458984,1140778,-.3070316314697266,931245,1.188738822937012,1874745,.3468713760375977,2916853,10291835,14680622,312724,-.1617183685302734,14243,.8078107833862305,8081939,.3844070434570313,96267,1.178878784179688,157263,.4040060043334961,32371,.435267448425293,317979,.337061882019043,252413,9265,2.209386348724365,199692,.0732746124267578,152111,1067753,.5421886444091797,40719,.7679567337036133,617766,231927,.3922042846679688,451399,.8041143417358398,4532350,.0028162002563477,64169,.3370838165283203,32475,.9010868072509766,22485,-.4236364364624023,1541689,1046748,1.334550857543945,69269,67238,4010000,16482669,9431921,25796556,36,-5.817276000976563,4693123,.1387825012207031,3782769,1.315327644348145,262794,41108,-.444554328918457,402981,-.35308837890625,502290,.8120145797729492,780718,85940,.7760829925537109,63699,.1511173248291016,33087,1.360133171081543,480524,.0311374664306641,172199,.2033510208129883,matched (3),2284822,.93101412,101007.57,171125.64
201804,901850,699,4758,1104955,04,0,0,1,0,0,0,0,0,0,0,0,378866,1023513,-.6671724319458008,1070835,-.1427736282348633,1574276,.3220853805541992,215453,-1.463779449462891,1006329,-.6221637725830078,1763070,11388114,12702755,158564,-.6791629791259766,11332,-.2286348342895508,5017510,-.4766988754272461,26308,-1.297252655029297,98961,-.4631929397583008,13417,-.8807401657104492,154452,-.722102165222168,504228,5271,-.5640230178833008,134263,-.3969755172729492,30010,932886,-.1350288391113281,11422,-1.271153450012207,295257,130374,-.576014518737793,381834,-.1673660278320313,2579261,-.5637369155883789,50436,-.2408151626586914,60056,.61480712890625,20470,-.0938882827758789,2054606,919699,-.1293964385986328,97321,13211,3169000,19393282,14131996,22628300,646,2.887280464172363,4271497,-.0941333770751953,7277878,.654383659362793,139647,28020,-.3832836151123047,254284,-.4604377746582031,433879,-.1464118957519531,460417,38152,-.8120708465576172,73444,.1423549652099609,18509,-.5808830261230469,459140,-.0455217361450195,155808,-.1000261306762695,matched (3),1481283.3,.93101412,70610.695,155136.47
201805,901850,700,4758,1796291,05,0,0,0,1,0,0,0,0,0,0,0,119056,1044012,.0198297500610352,1257989,.1610755920410156,1589259,.0094718933105469,297342,.3221397399902344,1266773,.23016357421875,1928400,11820729,16144709,181760,.1365289688110352,31719,1.029284477233887,7079718,.3443002700805664,66239,.923396110534668,135118,.3114223480224609,45335,1.217555999755859,194393,.2299985885620117,736432,5267,-.0007600784301758,149451,.1071672439575195,221492,839228,-.1058006286621094,25274,.7942342758178711,181368,196084,.4081354141235352,534896,.3370866775512695,3962895,.4294719696044922,54574,.0788516998291016,11773,-1.62946891784668,66652,1.180524826049805,2090192,1331541,.3700456619262695,154398,69588,3868000,20204626,14323471,24934356,7361,2.433151245117188,4038899,-.0559921264648438,5309402,-.3153600692749023,172991,107341,1.34309196472168,407420,.4713926315307617,605249,.3328742980957031,600267,88833,.845179557800293,76797,.0446414947509766,21827,.1648902893066406,568883,.214320182800293,317702,.712489128112793,matched (3),1957641,.93101412,83921.141,161629.86
201806,901850,701,4758,1435876,06,0,0,0,0,1,0,0,0,0,0,0,252390,1431911,.3159389495849609,655427,-.651982307434082,1411358,-.1187152862548828,293461,-.0131378173828125,1093907,-.1467170715332031,1422931,10915333,11970800,381179,.7405824661254883,6634,-1.564707756042481,7775113,.0936946868896484,9109,-1.984006881713867,118947,-.1274709701538086,68887,.4183883666992188,135414,-.3615446090698242,536113,4715,-.1107120513916016,110862,-.2986822128295898,33707,985083,.160243034362793,47518,.6313323974609375,222235,150226,-.2664022445678711,875424,.4926357269287109,2641264,-.4057178497314453,61244,.1153087615966797,18482,.45098876953125,36838,-.5929555892944336,2004832,1340182,.0064687728881836,65378,42648,2821000,18877318,11982585,22582732,45249,1.815984725952148,4777077,.1678562164306641,3699054,-.3614025115966797,59856,112671,.0484609603881836,335548,-.1940793991088867,2650754,1.476959228515625,194941,62334,-.3542509078979492,51971,-.3904790878295898,21378,-.0207853317260742,530550,-.0697612762451172,421379,.2824192047119141,matched (3),1884262.1,.93101412,102142.34,171797.88
201807,901850,702,4758,1120324,07,0,0,0,0,0,1,0,0,0,0,0,40757,1063924,-.2970457077026367,383815,-.5351266860961914,899747,-.4501943588256836,249215,-.1634292602539063,716694,-.4228610992431641,1817685,11467204,11196949,257674,-.3915739059448242,10832,.4902973175048828,7793673,.0023841857910156,15827,.552454948425293,115427,-.0300388336181641,24136,-1.048762321472168,69029,-.6738109588623047,527218,7320,.4398622512817383,195362,.5665683746337891,23082,330681,-1.091571807861328,18103,-.9650306701660156,167667,132177,-.1279993057250977,664684,-.2753963470458984,2870732,.0833091735839844,38056,-.4758071899414063,17695,-.0435152053833008,56859,.4340448379516602,2727834,1110598,-.1879072189331055,46344,20439,3743000,18325816,16817572,18680188,7638,-1.779044151306152,3823444,-.2226772308349609,5314531,.3623676300048828,31422,42830,-.9672327041625977,256878,-.2671632766723633,554552,-1.564438819885254,357447,42465,-.3838272094726563,30294,-.5397367477416992,12346,-.5490303039550781,454909,-.1538162231445313,337239,-.2227411270141602,matched (3),1096471.5,.93101412,121317.62,183846.19
201808,901850,703,4758,2053605,08,0,0,0,0,0,0,1,0,0,0,0,115424,1316066,.2126827239990234,359198,-.0662870407104492,1064510,.168156623840332,182306,-.3126296997070313,1723168,.8772706985473633,1806443,9879132,9762102,383372,.3973102569580078,6499,-.5108566284179688,5940673,-.2714900970458984,9656,-.4941377639770508,123717,.0693578720092773,94289,1.362659454345703,119823,.5514898300170898,850971,1143,-1.856954097747803,328370,.519287109375,29029,739861,.8053083419799805,16274,-.1065092086791992,144837,138350,.0456447601318359,678610,.0207347869873047,1732639,-.5049209594726563,77850,.7157249450683594,9162,-.6582174301147461,42899,-.2817258834838867,3072062,1110708,.0000991821289063,53880,23058,2850000,15690431,13919727,20232262,1380,-1.711052417755127,4415685,.1440114974975586,7341179,.323054313659668,112301,65881,.4306106567382813,574813,.8054428100585938,440496,-.2302589416503906,393488,54757,.2542257308959961,103765,1.231179237365723,27490,.8004903793334961,584920,.2513771057128906,181397,-.6201038360595703,matched (3),1990373.4,.93101412,126123.95,187052.69
201809,901850,704,4758,2518048,09,0,0,0,0,0,0,0,1,0,0,0,133211,992672,-.2820014953613281,696609,.6623506546020508,1293192,.1945991516113281,195564,.0702018737792969,765567,-.8113031387329102,1340306,9599863,10464880,289715,-.2801084518432617,18473,1.044661521911621,6395437,.0737619400024414,1070,-2.199921131134033,132524,.0687675476074219,34785,-.9971780776977539,72174,-.5069360733032227,430687,11198,2.282078266143799,182982,-.5847539901733398,95735,917663,.2153682708740234,32238,.6835775375366211,180957,174047,.2295389175415039,323006,-.7423763275146484,1828707,.0539636611938477,82043,.052459716796875,113653,2.518085479736328,66556,.4391946792602539,2916435,1188917,.0680446624755859,142107,19812,2018000,15261306,13803484,14749340,10656,2.044039249420166,3394425,-.2630281448364258,23761316,1.174560546875,166410,50144,-.2729511260986328,345586,-.5088033676147461,674270,.4257287979125977,490515,204142,1.315910339355469,70628,-.3847017288208008,17884,-.4299163818359375,2853808,1.584934234619141,403852,.8003606796264648,matched (3),1018479.3,.93101412,104913.34,173459.69
201810,901850,705,4758,1374460,10,0,0,0,0,0,0,0,0,1,0,0,38382,1383644,.3320751190185547,392352,-.5740652084350586,431763,-1.096992492675781,847911,1.466887474060059,1843946,.8790464401245117,3070894,9178938,0,250167,-.1467685699462891,12248,-.4109468460083008,6547602,.0235147476196289,17746,2.808501720428467,123143,-.0734176635742188,20457,-.5308609008789063,78041,.0781545639038086,947640,4475,-.9172286987304688,135339,-.3016042709350586,61653,606252,-.4145345687866211,20534,-.4510641098022461,161143,148853,-.1563663482666016,802373,.9099035263061523,1234784,-.3927135467529297,64310,-.2435283660888672,5368,-3.052694320678711,19167,-1.244853019714356,1846716,826974,-.3630247116088867,32633,45424,2598000,13551209,15763979,14508839,6223,-.5378704071044922,3196830,-.0599746704101563,255183,-4.533833503723145,0,86419,.5443086624145508,297423,-.15008544921875,311725,-.7715091705322266,235807,10112,-3.005092620849609,80974,.1367015838623047,16082,-.1062049865722656,635495,-1.502004623413086,248225,-.4867134094238281,matched (3),1507037.8,.93101412,182465.84,228856.38
201811,901850,706,4758,2213124,11,0,0,0,0,0,0,0,0,0,1,0,179648,1652931,.1778297424316406,1920225,1.588038444519043,507972,.1625499725341797,150563,-1.7283935546875,1523205,-.1910915374755859,1764175,10307830,13906257,179816,-.3301944732666016,8030,-.4221782684326172,6421115,-.0195074081420898,54119,1.115025520324707,97093,-.2376775741577148,26015,.2403478622436523,176730,.8173885345458984,651915,31338,1.946325302124023,190106,.3397989273071289,100270,683834,.1204195022583008,23515,.1355562210083008,565879,214376,.3647727966308594,843411,.0498800277709961,1770836,.3605556488037109,84176,.2691946029663086,56849,2.359942436218262,23381,.1987333297729492,2444545,640270,-.2558832168579102,85942,110692,3194000,14215515,14624817,15956095,4368,-.353947639465332,3265710,.0213174819946289,4558793,2.882831573486328,241891,67569,-.2460575103759766,373345,.2273473739624023,396090,.2395200729370117,134852,92659,2.215203285217285,75875,-.0650415420532227,26768,.5095062255859375,561879,-.1231184005737305,273933,.0985479354858398,matched (3),2144468.8,.93101412,114956.76,179712.3
201812,901850,707,4758,1505243,12,0,0,0,0,0,0,0,0,0,0,1,534022,1126485,-.383448600769043,1270337,-.4131603240966797,743660,.3811578750610352,384948,.9387264251708984,1119481,-.3079509735107422,1383410,11194877,15832462,156189,-.1408672332763672,39300,1.588039398193359,6889436,.0703973770141602,46696,-.1475276947021484,183825,.6383152008056641,18220,-.3561534881591797,317955,.5872869491577148,601979,3951,-2.070862770080566,467227,.8992328643798828,77365,612938,-.1094512939453125,20078,-.1580133438110352,256333,195640,-.0914554595947266,742913,-.1268749237060547,1732751,-.0217409133911133,57956,-.373225212097168,25076,-.8184871673583984,17555,-.2865848541259766,2192698,278067,-.8340272903442383,35838,78256,2430000,16560036,13156755,18161000,7765,.575322151184082,2488316,-.2718715667724609,3369658,-.30224609375,262933,14873,-1.513602256774902,363860,-.0257339477539063,534170,.2990732192993164,189596,185385,.6935081481933594,84518,.1078777313232422,20701,-.2570247650146484,514437,-.0882129669189453,210588,-.2629795074462891,matched (3),2011159,.93101412,103268.88,172470.05
