period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y107c124,growth107c124,Y1094c792,growth1094c792,Y1212c300,growth1212c300,Y1214c191,Y1344c372,growth1344c372,Y1626c608,Y1742c792,growth1742c792,Y1756c826,growth1756c826,Y2073c705,Y2162c381,Y2213c381,Y2266c428,Y2638c428,growth2638c428,Y2641c826,growth2641c826,Y2757c251,growth2757c251,Y2868c251,growth2868c251,Y2871c705,growth2871c705,Y2984c124,growth2984c124,Y2986c484,growth2986c484,Y3008c381,Y3012c620,growth3012c620,Y3019c246,growth3019c246,Y3057c68,growth3057c68,Y3127c752,growth3127c752,Y3147c586,growth3147c586,Y356c246,growth356c246,Y3735c826,growth3735c826,Y3790c792,growth3790c792,Y3826c600,growth3826c600,Y3833c620,growth3833c620,Y3879c807,Y3912c68,growth3912c68,Y4029c428,growth4029c428,Y4225c688,growth4225c688,Y4266c688,growth4266c688,Y4289c554,Y4365c251,growth4365c251,Y4378c251,growth4378c251,Y4395c218,Y4626c222,growth4626c222,Y4770c68,growth4770c68,Y4885c300,growth4885c300,Y4937c251,growth4937c251,Y4990c792,growth4990c792,Y4992c300,growth4992c300,Y544c300,growth544c300,Y560c703,growth560c703,Y933c124,Y965c586,growth965c586,Y992c68,growth992c68,_merge,x,r2,s,sf
201708,760900,691,3592,2918859,08,0,0,0,0,0,0,1,0,0,0,0,4616424,-.0077486038208008,174375,-.4805469512939453,449434,2.271444320678711,26516,4691968,.0450973510742188,1646070,71465,-.236506462097168,5493630,.2054510116577148,168992,661505,17936,8724,43349,-.3061838150024414,1577135,-.1135473251342773,8922601,-.1181144714355469,862323,.3630905151367188,48550,1.386170387268066,23954310,-.1147117614746094,783245,.2120952606201172,87299,16030,.1714019775390625,8284,2.625151634216309,29045,2.677701473236084,298603,.2778282165527344,353805,.6291284561157227,45584,.0886478424072266,1747691,.1060171127319336,611478,-.6268835067749023,127533,.3358354568481445,111297,.0869846343994141,8914,112691,1.715311050415039,142279,1.640989303588867,474466,.6231527328491211,57995,.4179925918579102,89287,284566,-.7288541793823242,175070,-1.153935432434082,383185,59721,.1305103302001953,140886,-.1349678039550781,52965,.2681570053100586,5784107,.1078624725341797,827230,-.1892938613891602,396317,-.1702671051025391,89919,.7885379791259766,110425,-.2986898422241211,132958,16961,-2.275082588195801,304285,1.558566093444824,matched (3),2779799.5,.92442697,102428.67,210139.94
201709,760900,692,3592,2734378,09,0,0,0,0,0,0,0,1,0,0,0,4190267,-.0968561172485352,152821,-.1319408416748047,106375,-1.441018104553223,42670,4381007,-.068572998046875,1342505,121948,.5343875885009766,5100236,-.0743026733398438,134603,1094483,346998,24358,35940,-.1874332427978516,1849171,.1591281890869141,9719716,.0855674743652344,1084154,.2289257049560547,44557,-.0858240127563477,17814744,-.2961215972900391,424430,-.6126976013183594,67094,127698,2.075205802917481,171951,3.032883644104004,10054,-1.06087589263916,87979,-1.222017288208008,154854,-.826263427734375,26473,-.543431282043457,1938555,.1036472320556641,666639,.086369514465332,96759,-.2761516571044922,62992,-.5691947937011719,54931,48616,-.8406972885131836,129173,-.0966377258300781,140088,-1.219919204711914,86280,.3972406387329102,85185,317497,.1095027923583984,454726,.9545097351074219,305861,94512,.4590425491333008,134694,-.0449457168579102,61608,.1511602401733398,4903120,-.1652421951293945,913524,.0992269515991211,352994,-.1157636642456055,84343,-.0640172958374023,57475,-.6529865264892578,124313,99570,1.769944190979004,122612,-.908940315246582,matched (3),2558229.5,.92442697,133015.61,226628.14
201710,760900,693,3592,2365159,10,0,0,0,0,0,0,0,0,1,0,0,4099143,-.0219860076904297,293390,.6522359848022461,34906,-1.114312171936035,1628,2683303,-.4902305603027344,1025183,89602,-.3082170486450195,5055984,-.0087146759033203,232528,829851,109890,6592,59834,.5097236633300781,1535950,-.1855888366699219,8300903,-.1577911376953125,578857,-.6275005340576172,26343,-.5255670547485352,18433380,.0341358184814453,402824,-.0522480010986328,117579,5564,-3.133350372314453,114283,-.4085321426391602,27065,.9902706146240234,111514,.2370519638061523,366603,.8617963790893555,12212,-.7737064361572266,1844754,-.0495967864990234,444360,-.4056129455566406,134316,.327972412109375,119493,.6402502059936523,3210,28033,-.5505704879760742,37418,-1.23900032043457,691408,1.59645938873291,54092,-.4669113159179688,12191,335529,.0552406311035156,453278,-.0031900405883789,561645,58698,-.4763212203979492,66228,-.7099018096923828,61460,-.0024051666259766,4954255,.0103750228881836,478973,-.6456661224365234,474290,.2953681945800781,69717,-.1904478073120117,34156,-.520411491394043,153557,15006,-1.892411231994629,132231,.075526237487793,matched (3),2478512,.92442697,93542.156,205954.59
201711,760900,694,3592,3255169,11,0,0,0,0,0,0,0,0,0,1,0,3746282,-.0900144577026367,741231,.9268093109130859,296943,2.140881538391113,43812,3492322,.2635183334350586,1641199,40978,-.7823429107666016,5986484,.1689319610595703,403318,812453,244415,12818,49767,-.1842222213745117,1691943,.0967283248901367,9405640,.1249446868896484,797841,.3208541870117188,38176,.3710041046142578,26475156,.3620433807373047,503345,.2227764129638672,180651,113836,3.018441200256348,63104,-.5938930511474609,19279,-.3392248153686523,152325,.3118667602539063,462114,.231532096862793,64425,1.663083076477051,1880038,.0189456939697266,458626,.0315999984741211,136196,.0138998031616211,126489,.0568971633911133,11365,33248,.1706123352050781,66703,.5780982971191406,1769882,.9399375915527344,96784,.5817956924438477,73466,471112,.3393869400024414,409915,-.100555419921875,655361,64477,.0939035415649414,168677,.9348821640014648,70055,.1308937072753906,5910140,.1764230728149414,824077,.5426197052001953,361510,-.2715291976928711,94065,.2995414733886719,43493,.2416610717773438,141347,87511,1.763314247131348,147938,.1122426986694336,matched (3),3368272,.92442697,112299.54,215124.03
201712,760900,695,3592,2954573,12,0,0,0,0,0,0,0,0,0,0,1,4239373,.1236515045166016,408464,-.5959081649780273,216037,-.3180904388427734,3366,1552926,-.8104257583618164,1376535,40931,-.0011472702026367,4102984,-.3777894973754883,344723,587944,67717,11890,29278,-.5305156707763672,1544982,-.0908651351928711,9225584,-.0193290710449219,1271414,.4659757614135742,17385,-.7865991592407227,28217348,.0637302398681641,545411,.0802640914916992,153244,18653,-1.808752059936523,66924,.0587730407714844,5640,-1.229132652282715,182649,.181549072265625,477262,.0322542190551758,10165,-1.846551895141602,1544488,-.196599006652832,203348,-.8133163452148438,59727,-.8243112564086914,86826,-.3762493133544922,51394,57808,.5531330108642578,29132,-.8284130096435547,580266,-1.115180969238281,55709,-.5523395538330078,326742,326763,-.3658609390258789,256167,-.4701204299926758,677924,74049,.1384181976318359,83186,-.7069063186645508,44420,-.4555912017822266,5089508,-.1494884490966797,786299,-.0469264984130859,248549,-.3746500015258789,170955,.5974140167236328,12795,-1.223545074462891,100926,75344,-.1497001647949219,101775,-.3740291595458984,matched (3),2967920.8,.92442697,124325.98,221639.59
201801,760900,696,3592,3647756,01,0,0,0,0,0,0,0,0,0,0,0,3437427,-.2096920013427734,703884,.5442094802856445,551185,.9366207122802734,20905,4748320,1.117650032043457,1722903,4696,-2.165176391601563,5629316,.3162727355957031,580402,856002,223159,8268,29305,.0009222030639648,1831046,.1698751449584961,9641561,.0441036224365234,706759,-.5871953964233398,26331,.4151391983032227,28433330,.0076255798339844,693943,.240849494934082,296282,27588,.3913736343383789,85098,.2402458190917969,11501,.712550163269043,307662,.5214357376098633,603266,.2342929840087891,81836,2.085766792297363,1841733,.1760139465332031,1182023,1.760063171386719,113545,.6424150466918945,128285,.3903484344482422,74683,130202,.8119592666625977,115373,1.376333236694336,390407,-.3962974548339844,99718,.5822038650512695,4768,798609,.8936367034912109,468320,.6033220291137695,555187,170245,.8325109481811523,292581,1.257662773132324,48357,.0849218368530273,6522894,.2481365203857422,1302759,.5049028396606445,424356,.5349330902099609,144517,-.1680030822753906,46609,1.292738914489746,94692,44813,-.5195655822753906,266527,.9627113342285156,matched (3),3743348.3,.92442697,129973.22,224855.95
201802,760900,697,3592,3265911,02,1,0,0,0,0,0,0,0,0,0,0,3846951,.1125574111938477,832305,.1675853729248047,77320,-1.964118003845215,1892,4384729,-.0796632766723633,1539337,32241,1.92652702331543,4796709,-.1600570678710938,126265,506638,86815,1442,85301,1.068428039550781,1692607,-.0786170959472656,7891689,-.2002735137939453,593679,-.1743507385253906,28708,.0864286422729492,22657388,-.2270755767822266,542942,-.245387077331543,409495,86171,1.13895320892334,95862,.1191062927246094,38536,1.209158897399902,263376,-.1554193496704102,184956,-1.18224048614502,76036,-.0735101699829102,1421076,-.2592926025390625,263588,-1.500595092773438,95476,-.1733245849609375,136381,.0611982345581055,33127,5353,-3.19143009185791,124666,.0774679183959961,339434,-.1399097442626953,45095,-.793574333190918,62544,1122689,.3406105041503906,410140,-.1326532363891602,358610,50934,-1.206707000732422,56849,-1.638343811035156,44149,-.0910406112670898,6467802,-.0084810256958008,857354,-.4183893203735352,402540,-.0527782440185547,83493,-.5486345291137695,37126,-.2274761199951172,101232,93535,.7358369827270508,284235,.064326286315918,matched (3),3198559.8,.92442697,132960.63,226595.88
201803,760900,698,3592,2998987,03,0,1,0,0,0,0,0,0,0,0,0,4389748,.1319913864135742,552236,-.4102230072021484,228657,1.084270477294922,41233,3312063,-.2805566787719727,1220252,157377,1.585405349731445,5059339,.0533056259155273,192484,395869,137709,36682,203993,.8718986511230469,1992193,.1629657745361328,6368226,-.2144889831542969,357402,-.5074777603149414,96441,1.211755752563477,19159760,-.1676750183105469,509949,-.0626916885375977,306231,8471,-2.319684982299805,13199,-1.982769012451172,4439,-2.161163330078125,367990,.3344736099243164,123879,-.400813102722168,31332,-.8865671157836914,1650630,.1497430801391602,265934,.0088605880737305,105071,.0957612991333008,230563,.5250711441040039,19697,54159,2.314267158508301,20523,-1.804092407226563,1837833,1.68906307220459,241540,1.678263664245606,4303,470822,-.8690013885498047,567574,.3248729705810547,695253,160544,1.148036956787109,27820,-.7146434783935547,44587,.0098714828491211,6245991,-.0348968505859375,825697,-.0376224517822266,290287,-.3269243240356445,147892,.5717201232910156,63316,.5338201522827148,110605,85961,-.084442138671875,227632,-.222071647644043,matched (3),2894492.3,.92442697,120266.42,219388.19
201804,760900,699,3592,1817919,04,0,0,1,0,0,0,0,0,0,0,0,3959530,-.1031465530395508,484061,-.1317653656005859,128265,-.5781240463256836,7518,4245288,.2482385635375977,1108966,65183,-.8814449310302734,4708765,-.0718107223510742,155577,349858,203416,1917,31599,-1.864959716796875,1564603,-.2416038513183594,4943764,-.2531948089599609,252421,-.3477630615234375,35922,-.9875812530517578,28363528,.3922920227050781,485044,-.0500707626342773,218046,25638,1.107426643371582,66922,1.623387336730957,3726,-.1750946044921875,298131,-.2105226516723633,9429,-2.575514793395996,34404,.0935335159301758,1390848,-.1712436676025391,267793,.0069665908813477,213239,.7077779769897461,175149,-.2748870849609375,13795,26678,-.7080850601196289,16902,-.1941137313842773,729341,-.9242010116577148,44286,-1.696366310119629,2506,440179,-.0672988891601563,177280,-1.163640975952148,417669,37887,-1.443960189819336,51984,.6251811981201172,45294,.0157327651977539,6107973,-.0223445892333984,447358,-.6128692626953125,283394,-.0240325927734375,44654,-1.197538375854492,56856,-.1076154708862305,231592,86326,.004237174987793,184462,-.2102870941162109,matched (3),2325266.8,.92442697,148079.72,235785.42
201805,760900,700,3592,1899733,05,0,0,0,1,0,0,0,0,0,0,0,4982475,.2298011779785156,328561,-.3874883651733398,312451,.8903484344482422,48007,3348427,-.2373189926147461,1786257,93679,.3626747131347656,4732555,.005040168762207,209963,588054,253727,4455,47054,.3981704711914063,1747436,.1105175018310547,6376198,.2544450759887695,449587,.5772314071655273,73198,.711817741394043,36519360,.2527389526367188,726571,.4040966033935547,187520,9055,-1.04075813293457,8091,-2.112775802612305,2979,-.2237472534179688,327908,.0951995849609375,150852,2.77250862121582,24401,-.3435487747192383,1514594,.0852336883544922,295122,.0971746444702148,50803,-1.434458732604981,197039,.1177654266357422,15096,36920,.3249149322509766,22672,.2936983108520508,836370,.1369295120239258,142551,1.169031143188477,24424,432553,-.0174770355224609,290503,.4938840866088867,579725,106670,1.03513240814209,68038,.2691307067871094,48953,.0776863098144531,5661883,-.0758390426635742,646271,.3678598403930664,302036,.0637083053588867,185455,1.423868179321289,121960,.7631711959838867,196676,77354,-.1097383499145508,214327,.150059700012207,matched (3),2942316.8,.92442697,123420.73,221133.08
201806,760900,701,3592,2164751,06,0,0,0,0,1,0,0,0,0,0,0,4044560,-.2085542678833008,501328,.4225387573242188,99285,-1.146452903747559,21117,3354139,.001704216003418,1900905,72474,-.2566461563110352,5189305,.0921344757080078,294014,341918,163390,13468,77119,.494053840637207,1312803,-.285984992980957,9238533,.3708105087280273,576268,.2482433319091797,26160,-1.028936386108398,37751792,.0331897735595703,755400,.0389108657836914,188866,12915,.355072021484375,23514,1.066843986511231,4742,.4648714065551758,233347,-.3402061462402344,37296,-1.39741325378418,31817,.265376091003418,1592427,.0501127243041992,315016,.0652341842651367,52725,.0371341705322266,161743,-.1973934173583984,29011,21961,-.5194854736328125,82079,1.286551475524902,1091088,.2658596038818359,148843,.0431919097900391,111964,450679,.041050910949707,552994,.643733024597168,467949,157170,.3875875473022461,72124,.0583200454711914,162340,1.198831558227539,5082070,-.1080379486083984,757976,.1594333648681641,378933,.2268133163452148,77368,-.8742389678955078,123250,.0105218887329102,136483,118703,.4282321929931641,129042,-.5073652267456055,matched (3),2424187,.92442697,162240.41,244926.75
201807,760900,702,3592,2316124,07,0,0,0,0,0,1,0,0,0,0,0,4269032,.0540142059326172,479425,-.0446739196777344,184361,.618901252746582,43385,4095330,.1996526718139648,1942193,102790,.3494606018066406,5250834,.0117874145507813,382744,399869,182914,4253,54976,-.3384532928466797,1558954,.1718502044677734,9300275,.0066623687744141,735722,.2442798614501953,26518,.0135927200317383,31842368,-.1702346801757813,735979,-.0260457992553711,168859,142245,2.399161338806152,39014,.5063247680664063,3415,-.3282814025878906,256209,.0934667587280273,46814,.2272968292236328,118946,1.318669319152832,1903812,.1785984039306641,640373,.7094278335571289,111951,.7529716491699219,194490,.1843719482421875,47134,14842,-.3918075561523438,194904,.8648252487182617,2323430,.7558689117431641,233435,.4500112533569336,8209,462197,.0252361297607422,476743,-.1483697891235352,477333,61541,-.9376239776611328,82532,.1347990036010742,36357,-1.496305465698242,5503932,.0797443389892578,1021468,.2983436584472656,415946,.093195915222168,102424,.280548095703125,210307,.5343532562255859,95121,55396,-.7621173858642578,265942,.7231407165527344,matched (3),3836611.8,.92442697,226123.88,291202.97
201808,760900,703,3592,2315632,08,0,0,0,0,0,0,1,0,0,0,0,4050913,-.0524444580078125,362228,-.2803134918212891,343880,.6233968734741211,259,3610892,-.1258926391601563,2809669,36803,-1.027109146118164,5605666,.0653905868530273,126194,468580,96849,1807,44848,-.203618049621582,1501575,-.0375003814697266,8849571,-.0496759414672852,959149,.2651939392089844,15213,-.5556735992431641,20468890,-.4418907165527344,679862,-.0793113708496094,75889,42944,-1.197653770446777,24741,-.4554595947265625,39871,2.45747184753418,97203,-.9691915512084961,34679,-.3000478744506836,28582,-1.42589282989502,1492835,-.2431812286376953,346647,-.613743782043457,67875,-.5003929138183594,86492,-.810328483581543,11842,6828,-.7764291763305664,31872,-1.810779571533203,290160,-2.080367088317871,80963,-1.058911323547363,27247,274656,-.520472526550293,201929,-.8590612411499023,517991,136565,.7970972061157227,146385,.573054313659668,69254,.6443939208984375,4487028,-.2042722702026367,685684,-.3985786437988281,255372,-.4878339767456055,69758,-.384089469909668,43463,-1.576658248901367,76920,51026,-.0821714401245117,207989,-.245793342590332,matched (3),2620866.8,.92442697,166036.78,247457.83
201809,760900,704,3592,2387025,09,0,0,0,0,0,0,0,1,0,0,0,4285535,.0563030242919922,845765,.8479681015014648,400644,.1527805328369141,33375,4708332,.2653789520263672,3332792,77153,.7402114868164063,4472022,-.2259368896484375,288022,1062999,340085,2230,47097,.0489311218261719,1573353,.0466947555541992,7343535,-.1865482330322266,732912,-.2690210342407227,9633,-.4569559097290039,20364202,-.0051288604736328,296012,-.8314905166625977,133322,43837,.0205812454223633,3931,-1.839567184448242,26451,-.4103555679321289,148478,.4236345291137695,41855,.1880769729614258,133788,1.543478965759277,1841708,.2100162506103516,360686,.0397005081176758,183762,.9959735870361328,243700,1.035885810852051,42929,35977,1.661848068237305,65409,.7189321517944336,1527464,1.660931587219238,283631,1.253682136535645,180816,374175,.3092041015625,310094,.4289588928222656,626008,108651,-.2286605834960938,104289,-.3390741348266602,11937,-1.758138656616211,5786694,.2543706893920898,530662,-.256291389465332,471561,.6133270263671875,89286,.2468128204345703,35468,-.2032794952392578,126731,59416,.1522283554077148,61093,-1.22508716583252,matched (3),3907789.5,.92442697,303136.81,354343.19
201810,760900,705,3592,2367587,10,0,0,0,0,0,0,0,0,1,0,0,3809352,-.1177864074707031,541079,-.4466762542724609,22845,-2.864340782165527,9815,3782522,-.2189426422119141,1726708,38837,-.6864166259765625,5345057,.1783313751220703,163663,609316,369572,1809,51813,.0954313278198242,1429060,-.0961923599243164,5189253,-.3472309112548828,239407,-1.118860244750977,16920,.5633020401000977,27383304,.2961559295654297,447858,.4140768051147461,68337,29383,-.4000616073608398,10026,.9362878799438477,25856,-.0227508544921875,218302,.3854427337646484,17869,-.8511438369750977,28101,-1.560450553894043,2467429,.2924833297729492,341529,-.0545749664306641,109369,-.5189142227172852,158140,-.4324569702148438,28193,36792,.0224008560180664,4285,-2.725539207458496,2025261,.2820892333984375,272789,-.038975715637207,9068,30527,-2.506112098693848,129687,-.8717508316040039,543131,61214,-.5737648010253906,124723,.178929328918457,28400,.8667469024658203,2262733,-.9389877319335938,377368,-.3409051895141602,240319,-.6740808486938477,68155,-.2700605392456055,24813,-.3572626113891602,84358,47436,-.2251825332641602,375435,1.81568717956543,matched (3),2874769.5,.92442697,292610.59,345381.13
201811,760900,706,3592,2892664,11,0,0,0,0,0,0,0,0,0,1,0,4267629,.1135997772216797,686505,.2380485534667969,513517,3.112550735473633,38572,2170315,-.5555191040039063,3609861,103212,.9774112701416016,5485862,.0260019302368164,495740,0,0,3840,119729,.837590217590332,1278360,-.1114387512207031,9306457,.5841188430786133,728045,1.112197875976563,21830,.2547883987426758,23784472,-.1409015655517578,478059,.0652580261230469,0,50585,.543238639831543,37350,1.315151214599609,17074,-.4149866104125977,111991,-.6674604415893555,37421,.7391643524169922,272506,2.271855354309082,3184613,.2551546096801758,379293,.1048765182495117,146946,.2953376770019531,99345,-.4648818969726563,46675,146577,1.382270812988281,7227,.5227031707763672,2400289,.169891357421875,96864,-1.035390853881836,77487,931016,3.417665481567383,275247,.7525444030761719,679202,102574,.5162086486816406,29875,-1.429073333740234,58437,.7215595245361328,6253471,1.016563415527344,423887,.116246223449707,276427,.139979362487793,130540,.6498956680297852,33787,.3087081909179688,297506,83650,.5672597885131836,176440,-.7551040649414063,matched (3),5298053.5,.92442697,470741.53,505237.31
201812,760900,707,3592,3073968,12,0,0,0,0,0,0,0,0,0,0,1,4467332,.0457324981689453,619022,-.1034727096557617,285600,-.5866909027099609,6719,3085037,.3516912460327148,1023580,32818,-1.145808219909668,3901378,-.3408441543579102,264694,319707,93905,503,91942,-.264073371887207,1376225,.0737667083740234,10113820,.0831947326660156,634775,-.1370925903320313,30132,.3223028182983398,26730176,.11676025390625,562679,.1629743576049805,95360,21329,-.8635873794555664,23907,-.446162223815918,36240,.7526073455810547,150656,.2965803146362305,12021,-1.135577201843262,40598,-1.903942108154297,1324497,-.8772983551025391,153329,-.9057235717773438,166758,.1264781951904297,200431,.7018709182739258,11693,76801,-.6463336944580078,854,-2.135647773742676,837715,-1.052666664123535,107034,.0998392105102539,117556,388825,-.8731470108032227,799532,1.066357612609863,380899,32327,-1.154681205749512,52757,.5686750411987305,60374,.0326099395751953,6877453,.0951118469238281,430287,.0149860382080078,512717,.6177768707275391,150672,.1434249877929688,14991,-.8126258850097656,177509,28054,-1.092510223388672,108733,-.4840850830078125,matched (3),2241428.3,.92442697,114353.45,216203.31
