period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1231c124,growth1231c124,Y1463c208,growth1463c208,Y1587c807,growth1587c807,Y1727c826,growth1727c826,Y1755c752,growth1755c752,Y2054c826,growth2054c826,Y2073c152,growth2073c152,Y229c246,growth229c246,Y231c124,growth231c124,Y245c124,growth245c124,Y2709c36,Y2842c208,growth2842c208,Y284c124,growth284c124,Y2857c792,growth2857c792,Y2857c826,growth2857c826,Y2863c826,growth2863c826,Y2871c807,growth2871c807,Y2881c124,growth2881c124,Y2917c554,Y2919c152,growth2919c152,Y2943c300,growth2943c300,Y2943c381,Y2953c381,Y2955c826,growth2955c826,Y2973c826,growth2973c826,Y3008c124,growth3008c124,Y3284c703,growth3284c703,Y336c124,growth336c124,Y3571c586,growth3571c586,Y3769c586,growth3769c586,Y3848c586,growth3848c586,Y3946c818,Y4073c344,Y4175c826,growth4175c826,Y4329c381,Y4635c620,growth4635c620,Y4637c440,growth4637c440,Y4919c208,growth4919c208,Y4922c208,growth4922c208,Y4924c191,growth4924c191,Y4924c208,growth4924c208,Y4924c757,growth4924c757,Y4942c826,growth4942c826,Y4966c124,growth4966c124,Y4969c124,growth4969c124,Y4978c191,growth4978c191,Y4982c251,growth4982c251,Y661c372,growth661c372,Y717c300,growth717c300,Y754c752,growth754c752,_merge,x,r2,s,sf
201612,841370,683,3839,31964568,12,0,0,0,0,0,0,0,0,0,0,1,614995,-.2122068405151367,151050,.1220054626464844,244916,.0752696990966797,1907445,-.5928716659545898,1642290,.7593784332275391,2502354,-.4432058334350586,500879,.9567728042602539,87082,.3963031768798828,3644507,.1274642944335938,887517,.3615541458129883,319652,919492,.1149454116821289,906036,.2830610275268555,723555,.2972183227539063,10175987,.2682666778564453,18516926,.1370124816894531,3759,-.2467527389526367,2380779,.0192995071411133,45039,1463867,.4576549530029297,14830,-1.182393074035645,478194,794452,3056754,.3404216766357422,1588322,.7856712341308594,514591,.8665676116943359,1845396,-.0771265029907227,23533920,.2243976593017578,3458640,-.3259820938110352,196677,.4459867477416992,938300,1.195853233337402,3121105,7633358,15673804,-.1004009246826172,21726954,513575,.3275775909423828,825269,.2623882293701172,54071,-1.355899810791016,3183018,.0352516174316406,186743,.0946941375732422,6839017,.3202838897705078,4739146,.012451171875,1686495,-.1310014724731445,3048813,.1102237701416016,1878498,.6214408874511719,434673,.5180902481079102,3405848,.192845344543457,1485832,-.1806459426879883,762257,.0837545394897461,892587,1.594081878662109,matched (3),31001924,.92074353,1010108.1,2364624
201701,841370,684,3839,39484380,01,0,0,0,0,0,0,0,0,0,0,0,753968,.2037353515625,397635,.9679231643676758,254966,.0402154922485352,3106088,.4875993728637695,1736987,.0560598373413086,25733016,2.330543518066406,389487,-.2515344619750977,154415,.5727939605712891,4202435,.1424436569213867,1011053,.1303195953369141,892614,2258653,.8987026214599609,584601,-.4381494522094727,1250878,.54742431640625,14344813,.3433570861816406,23315850,.2304477691650391,9395,.9160251617431641,48437328,3.012843132019043,148890,3633002,.9089775085449219,224301,2.716337203979492,1530842,1932661,5950777,.666168212890625,2992696,.6334962844848633,945488,.6083288192749023,2783311,.4109468460083008,27118456,.1417713165283203,4324560,.2234354019165039,279061,.3498678207397461,969970,.0331954956054688,1047255,7038647,27878112,.5758514404296875,30484028,397520,-.2561511993408203,1057339,.2478017807006836,93250,.5449857711791992,3767940,.1686992645263672,1834988,2.285059928894043,8682895,.2387113571166992,6220857,.2720508575439453,2237173,.2825603485107422,5407949,.5731182098388672,2412785,.2503089904785156,284297,-.4245748519897461,5007573,.3854579925537109,1878396,.2344427108764648,1456787,.647705078125,843609,-.0564346313476563,matched (3),39928372,.92074353,1143216.4,2424473.5
201702,841370,685,3839,28041536,02,1,0,0,0,0,0,0,0,0,0,0,648408,-.1508293151855469,158686,-.9186067581176758,676025,.9750995635986328,4303841,.3261442184448242,1268627,-.3142166137695313,25459944,-.0106697082519531,106443,-1.297220230102539,229931,.3981351852416992,12145683,1.061309814453125,906037,-.1096677780151367,709946,1946545,-.1487131118774414,557220,-.047968864440918,1660583,.2833232879638672,13851360,-.0350055694580078,23322756,.0002975463867188,19456,.7279777526855469,45373136,-.0653514862060547,99898,4508369,.215876579284668,8826,-3.235287666320801,669077,2789096,6247262,.0486211776733398,4213272,.3420648574829102,730574,-.2578706741333008,2612781,-.0632257461547852,29994082,.1007862091064453,4400343,.0173721313476563,160033,-.5560503005981445,2452249,.927495002746582,419194,5987582,24734742,-.1196327209472656,32428986,681613,.5392169952392578,890029,-.1722574234008789,56633,-.4986915588378906,3172355,-.1720542907714844,2012150,.0921659469604492,9534720,.0935840606689453,8897530,.3578653335571289,2056627,-.0841455459594727,5366622,-.0076713562011719,1526028,-.4581127166748047,595063,.7386484146118164,4443296,-.1195554733276367,1593275,-.1646261215209961,930224,-.4485635757446289,143189,-1.773524284362793,matched (3),26011026,.92074353,825493.81,2291848.3
201703,841370,686,3839,31049664,03,0,1,0,0,0,0,0,0,0,0,0,483137,-.294219970703125,159231,.0034284591674805,1759132,.9563455581665039,4231169,-.0170297622680664,1251237,-.0138025283813477,32122332,.2324466705322266,321314,1.104808807373047,53827,-1.452003479003906,3085267,-1.370335578918457,1152039,.240208625793457,650340,2111847,.0815067291259766,408546,-.3103561401367188,3928793,.8611631393432617,25379796,.6055698394775391,26153984,.1145706176757813,31228,.4731597900390625,49066880,.0782642364501953,143280,3040545,-.3938989639282227,59520,1.908611297607422,749288,2589746,9305717,.3984851837158203,5288766,.2273454666137695,752205,.0291786193847656,2648599,.013615608215332,33988968,.1250362396240234,8771336,.6898059844970703,124408,-.2518138885498047,3402176,.3274097442626953,430267,7085586,30692492,.2158088684082031,21954328,134080,-1.626026153564453,932951,.0470991134643555,82218,.3727817535400391,3994081,.2303390502929688,2026561,.007136344909668,7774963,-.2040309906005859,11267241,.2361259460449219,3143243,.4241876602172852,6744385,.2285118103027344,1877555,.2073020935058594,1031843,.5504341125488281,5199054,.1570806503295898,1802008,.1231098175048828,817143,-.1296110153198242,291481,.7108097076416016,matched (3),30723554,.92074353,1267356.6,2485421.8
201704,841370,687,3839,31438240,04,0,0,1,0,0,0,0,0,0,0,0,761882,.4554910659790039,270452,.5297384262084961,390516,-1.505106925964356,4444301,.0491437911987305,843731,-.3940544128417969,23786004,-.3004550933837891,137957,-.8454761505126953,523337,2.274450302124023,4435786,.3630666732788086,1294483,.1165781021118164,291802,1363952,-.4371767044067383,625383,.4257602691650391,3895534,-.0085010528564453,24896426,-.0192279815673828,26749658,.0225200653076172,4080,-2.035218238830566,49048128,-.0003814697265625,193898,4037028,.2834720611572266,139709,.8532485961914063,981629,2893887,9889602,.0608558654785156,5415452,.0236711502075195,870687,.1462736129760742,1997961,-.2819032669067383,37952396,.1102962493896484,3941262,-.79998779296875,180515,.3722476959228516,5129238,.4105424880981445,519556,7281496,29689136,-.0332374572753906,33494436,510839,1.337617874145508,514543,-.5950736999511719,152352,.6168193817138672,3327622,-.1825551986694336,1919777,-.0541305541992188,10200034,.2714824676513672,10749972,-.0469951629638672,3300117,.0487022399902344,9538399,.3466157913208008,2703978,.3647537231445313,1496619,.3718624114990234,3982015,-.266688346862793,1635171,-.0971546173095703,655998,-.2196559906005859,241497,-.1881179809570313,matched (3),31961056,.92074353,1267345.9,2485416.3
201705,841370,688,3839,31623140,05,0,0,0,1,0,0,0,0,0,0,0,769973,.010563850402832,438199,.4825782775878906,484781,.2162284851074219,6775788,.4217338562011719,1096113,.2616920471191406,27364104,.1401348114013672,75568,-.6019096374511719,1237497,.8606204986572266,7877923,.5743589401245117,995925,-.2621946334838867,611147,1106245,-.2094144821166992,560434,-.1096534729003906,4371616,.1153020858764648,26161914,.0495796203613281,23994024,-.1087169647216797,4670,.1350622177124023,49469468,.0085525512695313,276343,4388021,.083369255065918,176751,.2351808547973633,674324,2599579,13852965,.3370151519775391,5370238,-.0083837509155273,533014,-.4907350540161133,2411517,.1881284713745117,37381436,-.0151576995849609,7585148,.6546907424926758,245579,.307805061340332,6151274,.18170166015625,751169,7870305,34350816,.1458454132080078,33144102,550680,.0750999450683594,800007,.4413414001464844,121565,-.2257442474365234,3172748,-.0476598739624023,2155813,.1159582138061523,11801420,.1458282470703125,10591204,-.0148792266845703,3983292,.1881513595581055,9527788,-.0011138916015625,2919369,.0766429901123047,1744348,.1531715393066406,4664574,.158207893371582,2028447,.2155237197875977,762439,.150364875793457,272947,.1224203109741211,matched (3),31534000,.92074353,1146408.5,2425980.3
201706,841370,689,3839,33626732,06,0,0,0,0,1,0,0,0,0,0,0,1564192,.7087697982788086,309694,-.3470878601074219,659179,.3072977066040039,4943864,-.3152084350585938,1194133,.0856504440307617,24142382,-.1252632141113281,228613,1.106997489929199,109288,-2.426859855651856,4525483,-.5543403625488281,761875,-.2678890228271484,415636,719190,-.4306011199951172,844093,.4095516204833984,2538771,-.5434532165527344,21092728,-.2153759002685547,25266900,.0516910552978516,50549,2.381783485412598,56975288,.1412620544433594,138527,5039542,.1384372711181641,156245,-.123316764831543,611665,1852761,12168718,-.1296310424804688,4275458,-.2279806137084961,296789,-.5855264663696289,2759589,.1348257064819336,35178184,-.0607490539550781,6959012,-.0861539840698242,269615,.0933761596679688,5143601,-.1789054870605469,353627,7594556,29918340,-.1381549835205078,27910564,343473,-.4720458984375,814790,.0183095932006836,189923,.4461698532104492,3099318,-.0234165191650391,1141857,-.6355113983154297,8945713,-.2770442962646484,8381925,-.2339468002319336,3429147,-.1497974395751953,6379743,-.4010848999023438,1962141,-.3973312377929688,1484285,-.1614475250244141,4506747,-.0344209671020508,1769432,-.1366119384765625,1066091,.335230827331543,360875,.2792539596557617,matched (3),33787264,.92074353,1174757.6,2439504.8
201707,841370,690,3839,30605696,07,0,0,0,0,0,1,0,0,0,0,0,1010426,-.4369974136352539,167843,-.6125555038452148,302269,-.7796773910522461,6092950,.208984375,1118967,-.0650148391723633,23330560,-.0342044830322266,196620,-.1507577896118164,45960,-.8662147521972656,3941858,-.1380720138549805,690421,-.0984811782836914,337938,934234,.261601448059082,468039,-.5897111892700195,1357564,-.6259880065917969,15765932,-.29107666015625,25517348,.0098628997802734,35089,-.3650550842285156,50295640,-.1246986389160156,42041,2312087,-.7791652679443359,143303,-.0864639282226563,785969,1495233,11943248,-.0187015533447266,2449039,-.5571956634521484,203728,-.3762359619140625,2173896,-.238560676574707,26572262,-.2805576324462891,4163502,-.5136814117431641,212938,-.2359943389892578,1660346,-1.130727767944336,692243,7852833,26231886,-.1314945220947266,27020204,362949,.0551538467407227,530262,-.4295587539672852,144578,-.2727994918823242,1943011,-.4669427871704102,1070046,-.0649547576904297,5031605,-.5754356384277344,7199054,-.1521282196044922,2747153,-.2217464447021484,4027926,-.4598760604858398,1535330,-.2452907562255859,907727,-.4917449951171875,3791548,-.1728010177612305,1753395,-.0091047286987305,647828,-.4981288909912109,339976,-.0596561431884766,matched (3),28872028,.92074353,981397.63,2352502.8
201708,841370,691,3839,31744220,08,0,0,0,0,0,0,1,0,0,0,0,1097086,.0822849273681641,158053,-.0600986480712891,172672,-.5599241256713867,4389533,-.3279094696044922,1318181,.1638469696044922,28656736,.2056236267089844,230664,.1596899032592773,22909,-.6962423324584961,3669179,-.0716838836669922,236217,-1.072550773620606,236590,1470747,.4537982940673828,737247,.454371452331543,1120118,-.1922578811645508,11991925,-.2736186981201172,24920866,-.0236530303955078,25850,-.305577278137207,56090028,.109039306640625,80686,2164603,-.065913200378418,20144,-1.962055206298828,312938,2285255,8102033,-.3880519866943359,1337969,-.6045427322387695,113070,-.5887784957885742,2600545,.1792001724243164,22744072,-.1555633544921875,7070871,.5296268463134766,288545,.3038501739501953,2515659,.4155092239379883,1638982,8471914,31285444,.1761760711669922,17352818,397656,.0913257598876953,566395,.0659208297729492,147154,.0176601409912109,2322094,.1782302856445313,410986,-.9568977355957031,4919072,-.0226192474365234,5151224,-.3347148895263672,2230278,-.2084388732910156,2390836,-.5216083526611328,1698016,.1007146835327148,360792,-.9226417541503906,3424285,-.1018819808959961,1856710,.0572519302368164,1188050,.6064434051513672,428925,.2324066162109375,matched (3),32261016,.92074353,1057751,2385364.8
201709,841370,692,3839,23598436,09,0,0,0,0,0,0,0,1,0,0,0,839052,-.2681398391723633,28924,-1.698259353637695,70117,-.9012279510498047,3424194,-.248356819152832,996513,-.2797460556030273,32039192,.111572265625,222274,-.0370512008666992,5765,-1.379724502563477,3831342,.0432472229003906,214120,-.0982141494750977,190219,834622,-.5665464401245117,402632,-.6049003601074219,625278,-.5829925537109375,10881475,-.0971717834472656,16906102,-.388031005859375,6821,-1.332304000854492,48447104,-.146484375,112755,1625750,-.2862682342529297,56530,1.031865119934082,826029,1049424,3824348,-.7507266998291016,574866,-.8447713851928711,87112,-.2608127593994141,2656624,.0213346481323242,24447720,.0722312927246094,3597343,-.6757879257202148,271027,-.0626325607299805,565307,-1.492921829223633,559248,6846691,26824848,-.1538238525390625,28044070,482807,.1940288543701172,693776,.2028570175170898,97959,-.4069309234619141,1757707,-.2784595489501953,379631,-.0793590545654297,4467426,-.0963077545166016,4589120,-.1155462265014648,1962239,-.1280403137207031,1497315,-.4679698944091797,1258714,-.2993698120117188,332156,-.0826969146728516,2902360,-.1653680801391602,1702840,-.0865087509155273,520214,-.8258275985717773,242567,-.5700035095214844,matched (3),22311552,.92074353,882114.75,2312845.5
201710,841370,693,3839,24269528,10,0,0,0,0,0,0,0,0,1,0,0,1004161,.1796350479125977,57484,.6868352890014648,162182,.8385534286499023,3465618,.0120248794555664,939065,-.0593776702880859,19470152,-.498077392578125,280077,.2311534881591797,70238,2.50008487701416,3667000,-.0438413619995117,364032,.530705451965332,262065,763459,-.0891199111938477,479083,.1738510131835938,671847,.071833610534668,11090772,.0190525054931641,17153492,.0145282745361328,16321,.8724460601806641,48623524,.0036334991455078,68102,1302800,-.2214527130126953,8902,-1.848495483398438,1126138,877757,3831737,.0019302368164063,866278,.4100685119628906,61901,-.3416576385498047,3059358,.1411495208740234,24908432,.0186710357666016,7360486,.7159309387207031,262976,-.0301551818847656,377267,-.4044151306152344,607110,7543441,29059278,.0800094604492188,33125934,377126,-.2470369338989258,906362,.2672891616821289,242803,.9077014923095703,1769170,.006500244140625,383470,.0100612640380859,6707255,.4063777923583984,4474696,-.0252504348754883,1938659,-.012089729309082,1723629,.1407585144042969,1213215,-.0368165969848633,388167,.1558313369750977,2853936,-.0168247222900391,1874103,.0958328247070313,1230576,.860997200012207,269737,.1061687469482422,matched (3),24097554,.92074353,961609.75,2344317
201711,841370,694,3839,23494418,11,0,0,0,0,0,0,0,0,0,1,0,356815,-1.034689903259277,16147,-1.269772529602051,247711,.4235439300537109,3265949,-.0593404769897461,837070,-.1149768829345703,31573582,.4834384918212891,264038,-.0589714050292969,52477,-.2915143966674805,3196923,-.1371850967407227,562942,.4359340667724609,266545,1079636,.3465204238891602,450473,-.0615758895874023,634397,-.0573558807373047,9387236,-.1667633056640625,18231996,.0609760284423828,4227,-1.350959777832031,47516444,-.0230312347412109,64701,1083242,-.1845579147338867,253977,3.350967407226563,770501,1131195,2652887,-.3676700592041016,998441,.1419897079467773,185122,1.095478057861328,2687383,-.1296377182006836,22444000,-.1041831970214844,7494333,.0180206298828125,258277,-.0180301666259766,476254,.2329978942871094,69870,7646412,28832996,-.0078182220458984,33681856,518373,.318115234375,740438,-.2021961212158203,97175,-.915736198425293,2924958,.5027704238891602,460569,.183201789855957,5876531,-.1322231292724609,4729582,.0553989410400391,1801489,-.0733823776245117,3560839,.7255640029907227,724359,-.515742301940918,517538,.2876472473144531,2595771,-.0948162078857422,1802671,-.0388603210449219,1075514,-.1346836090087891,175805,-.4280719757080078,matched (3),23567584,.92074353,953339.31,2340936.5
201712,841370,695,3839,29248400,12,0,0,0,0,0,0,0,0,0,0,1,463027,.2605676651000977,13770,-.1592416763305664,254398,.026637077331543,3382260,.0349941253662109,641176,-.2666034698486328,18609144,-.5286674499511719,517226,.6723861694335938,27816,-.6347637176513672,3768545,.1645002365112305,762096,.3028964996337891,421209,1566591,.3722782135009766,703353,.445561408996582,755089,.1741609573364258,11504819,.2034149169921875,17166076,-.0602436065673828,8036,.6424388885498047,48459344,.0196495056152344,27380,2535928,.8506011962890625,14686,-2.850348472595215,486706,1223477,4454812,.518336296081543,2488869,.9133882522583008,204163,.0979042053222656,1998802,-.2960195541381836,26369584,.1611862182617188,9216563,.2068548202514648,341737,.2800083160400391,575035,.1884794235229492,701283,8363745,23542684,-.2027053833007813,30220200,339659,-.4227523803710938,757193,.0223760604858398,221321,.8231000900268555,2321271,-.231165885925293,515750,.1131591796875,7802214,.2834405899047852,4579077,-.0323390960693359,1393775,-.2565975189208984,3180389,-.1129922866821289,2045634,1.038176536560059,470593,-.0950899124145508,3103105,.1785202026367188,2267844,.2295598983764648,910073,-.1670293807983398,855496,1.582305908203125,matched (3),29266422,.92074353,996037.19,2358647.5
201801,841370,696,3839,40702708,01,0,0,0,0,0,0,0,0,0,0,0,1204945,.9564037322998047,44709,1.177682876586914,274746,.0769472122192383,6220765,.6093482971191406,1637180,.9374265670776367,30211640,.4845733642578125,666823,.2540454864501953,166446,1.789059638977051,5255914,.3326644897460938,841638,.0992774963378906,637418,2168183,.3249874114990234,579937,-.1929397583007813,1162604,.4315824508666992,15565805,.3023109436035156,24854490,.3701038360595703,28077,1.251019477844238,50263464,.0365524291992188,182217,4611373,.597966194152832,428385,3.373126983642578,1061158,2877789,7113140,.4679594039916992,3719562,.4017772674560547,836526,1.410338401794434,3091048,.4359626770019531,29227796,.1029090881347656,9809430,.0623416900634766,455139,.2865619659423828,1218695,.7511053085327148,2105892,8364240,30538162,.260162353515625,45746016,576267,.5286283493041992,1234621,.4889011383056641,312180,.3439655303955078,3197040,.3201103210449219,1815600,1.258548736572266,11039897,.3471078872680664,8086882,.5687456130981445,2279007,.4917240142822266,5580561,.5622854232788086,1515427,-.3000106811523438,423973,-.1043233871459961,5788425,.6234569549560547,1856310,-.2002391815185547,1253943,.3205232620239258,1351379,.4572000503540039,matched (3),40657128,.92074353,1277062.6,2490385
201802,841370,697,3839,37933192,02,1,0,0,0,0,0,0,0,0,0,0,921316,-.2683858871459961,443413,2.294326782226563,264161,-.0392885208129883,3901459,-.4665422439575195,1072262,-.4232053756713867,22983102,-.273468017578125,342939,-.6649723052978516,300308,.5901374816894531,12192712,.8414850234985352,1112338,.27886962890625,997713,1686178,-.2514257431030273,550778,-.0515880584716797,1109342,-.0468959808349609,17847686,.1367969512939453,24147198,-.02886962890625,24516,-.135624885559082,49086940,-.0236854553222656,179463,4579193,-.0070028305053711,24324,-2.868558883666992,836534,2908517,8719383,.2036046981811523,3512257,-.0573463439941406,542592,-.4328994750976563,3120446,.009465217590332,32929144,.1192378997802734,6781237,-.3691835403442383,270157,-.5215997695922852,745839,-.4910259246826172,860915,6236884,29406096,-.0377750396728516,37965352,421401,-.3129863739013672,2026700,.4956445693969727,288996,-.0771665573120117,3279389,.0254325866699219,2105915,.1483345031738281,10922081,-.0107288360595703,9271547,.1367073059082031,1871920,-.1967754364013672,4715215,-.1684942245483398,2005405,.2801485061645508,1385369,1.184051513671875,5634148,-.0270147323608398,1796896,-.0325298309326172,908890,-.3218240737915039,455565,-1.087342262268066,matched (3),39586908,.92074353,1105739.6,2407029
201803,841370,698,3839,31998868,03,0,1,0,0,0,0,0,0,0,0,0,1388410,.4101114273071289,161076,-1.012625694274902,704198,.9805011749267578,6238344,.4693641662597656,1266416,.1664209365844727,30236332,.2742843627929688,383689,.1122798919677734,45883,-1.878714561462402,3688699,-1.195564270019531,1175779,.0554666519165039,522105,1529861,-.0972871780395508,330831,-.5097236633300781,2387056,.7662944793701172,24672796,.3238277435302734,27135420,.1166706085205078,35194,.3615493774414063,54502444,.1046543121337891,93725,4412643,-.0370492935180664,19322,-.2302188873291016,418314,2776161,11979505,.3176488876342773,5282031,.4080514907836914,788402,.3736505508422852,3159527,.012446403503418,26924888,-.2013053894042969,5371831,-.2329912185668945,172553,-.4482994079589844,1580412,.7509307861328125,636449,6567954,36879700,.2264595031738281,25373092,419678,-.0040969848632813,1645179,-.2085590362548828,209394,-.3221950531005859,3481602,.0598354339599609,2904311,.321446418762207,11273885,.0317020416259766,14645909,.4572105407714844,3142440,.5180349349975586,6134249,.2630929946899414,1877380,-.0659685134887695,1347426,-.0277700424194336,5485252,-.0267829895019531,1867822,.0387125015258789,542162,-.5166587829589844,250709,-.5972461700439453,matched (3),34758536,.92074353,1356680.9,2532135.8
201804,841370,699,3839,34010728,04,0,0,1,0,0,0,0,0,0,0,0,1209598,-.1378717422485352,435130,.9937686920166016,770805,.0903759002685547,6260059,.0034751892089844,1174179,-.0756216049194336,23161228,-.2665634155273438,571922,.399169921875,856996,2.927338600158691,4698227,.2419109344482422,1346915,.1358852386474609,564688,911845,-.5174617767333984,442835,.2915897369384766,3002665,.2294387817382813,30198314,.2020854949951172,25774312,-.0514621734619141,11794,-1.093284606933594,50794216,-.0704631805419922,192131,3740050,-.165374755859375,65007,1.213251113891602,563024,2242004,9014071,-.2844104766845703,3913784,-.2998056411743164,849535,.074681282043457,3206188,.0146608352661133,38991372,.3702888488769531,5298053,-.013829231262207,80561,-.7616891860961914,1757756,.1063528060913086,368621,5276645,31942752,-.1437168121337891,26064944,423896,.0100002288818359,1360040,-.1903352737426758,276560,.2782096862792969,3005736,-.1469707489013672,2321061,-.2241725921630859,9323845,-.1899127960205078,12611952,-.1495170593261719,2440035,-.2529869079589844,8789175,.3596334457397461,2124425,.1236238479614258,2191728,.4864940643310547,4546737,-.187652587890625,2108707,.1213016510009766,1079902,.6890602111816406,321683,.2492742538452148,matched (3),32008624,.92074353,1654958.6,2703704.3
201805,841370,700,3839,40596996,05,0,0,0,1,0,0,0,0,0,0,0,1355644,.1139888763427734,321625,-.3022584915161133,628962,-.2033653259277344,5038178,-.2171449661254883,1458055,.2165336608886719,25644830,.1018619537353516,331583,-.5451240539550781,1289879,.4088706970214844,7476057,.4645204544067383,863900,-.4441146850585938,451970,1121100,.2065954208374023,636852,.3633394241333008,2752186,-.0871047973632813,26515650,-.1300506591796875,22715604,-.1263256072998047,89804,2.030038833618164,55091732,.0812168121337891,276857,4629960,.2134494781494141,188192,1.062967300415039,614474,2426702,15221752,.5239391326904297,5210423,.2861557006835938,674118,-.2312841415405273,2963975,-.07855224609375,44300208,.1276493072509766,9586607,.5930280685424805,325098,1.395112037658691,2084055,.1702766418457031,319981,6392398,35661944,.1101398468017578,37666336,380923,-.1068906784057617,1241625,-.0910930633544922,357463,.2566041946411133,3535954,.1624612808227539,2782857,.1814537048339844,10744768,.1418437957763672,11439292,-.0975894927978516,3428695,.3401670455932617,10167208,.1456460952758789,2410117,.1261739730834961,2225074,.0151004791259766,4288182,-.0585470199584961,2573717,.1992759704589844,509143,-.751896858215332,413340,.2507038116455078,matched (3),52605244,.92074353,2718203.3,3458288.3
201806,841370,701,3839,33173942,06,0,0,0,0,1,0,0,0,0,0,0,1253288,-.0785064697265625,178932,-.5863809585571289,524146,-.1823005676269531,6202167,.2078542709350586,1519594,.0413398742675781,25047078,-.0235843658447266,298589,-.1048107147216797,83407,-2.738571166992188,4341499,-.5434856414794922,589226,-.3826475143432617,446255,839177,-.2896442413330078,604401,-.0522985458374023,2489252,-.1004123687744141,18382488,-.3663368225097656,20097522,-.1224555969238281,66305,-.3033647537231445,48424408,-.1289958953857422,144780,4110061,-.119110107421875,153606,-.2030715942382813,577241,1903745,14169632,-.071624755859375,3931467,-.2816476821899414,231093,-1.070585250854492,2902012,-.0211267471313477,32394816,-.3129920959472656,6845168,-.3368244171142578,311997,-.041132926940918,851922,-.8945751190185547,208185,5897921,31171388,-.1345844268798828,22139248,446808,.1595315933227539,1128369,-.0956478118896484,290781,-.2064609527587891,2747901,-.2521457672119141,1796949,-.4373874664306641,6736994,-.4668054580688477,8944282,-.2460403442382813,3890499,.1263580322265625,8670452,-.1592464447021484,2078340,-.1481056213378906,1883739,-.1665315628051758,3602065,-.1743555068969727,1919722,-.2931709289550781,624157,.2036733627319336,397848,-.0382003784179688,matched (3),40990484,.92074353,1870035.5,2840451
201807,841370,702,3839,30286800,07,0,0,0,0,0,1,0,0,0,0,0,1084767,-.1444053649902344,351105,.6740798950195313,360562,-.3741064071655273,6367631,.0263290405273438,1345892,-.1213855743408203,26480032,.055633544921875,686545,.8326044082641602,54125,-.4324359893798828,3972672,-.0887813568115234,524937,-.1155309677124023,250390,1338141,.4666147232055664,477036,-.2366466522216797,1644332,-.4146480560302734,14858971,-.2127952575683594,19492084,-.0305881500244141,12653,-1.656371116638184,51487220,.0613288879394531,137317,2483392,-.5038127899169922,126233,-.1962614059448242,271268,1246981,12185197,-.15087890625,2692676,-.3784770965576172,189067,-.200718879699707,2316763,-.2252330780029297,23106514,-.3378829956054688,7638928,.1097145080566406,266123,-.1590356826782227,396039,-.7659826278686523,542489,6451140,30497318,-.0218620300292969,22789104,349151,-.2466239929199219,1057094,-.0652494430541992,307201,.054931640625,2187958,-.2278690338134766,1029664,-.5568580627441406,6294812,-.0678882598876953,7405915,-.1887350082397461,2462648,-.457301139831543,5738648,-.4126968383789063,2211933,.0622968673706055,1006308,-.6269712448120117,3145903,-.135406494140625,2239978,.1542863845825195,632689,.0135774612426758,305410,-.2644147872924805,matched (3),33701016,.92074353,1340928.9,2523731
201808,841370,703,3839,23273340,08,0,0,0,0,0,0,1,0,0,0,0,710257,-.4234933853149414,163922,-.7616949081420898,169399,-.755406379699707,5697495,-.111201286315918,1210013,-.1064262390136719,25021644,-.0566501617431641,549578,-.2225217819213867,22795,-.8647556304931641,4018956,.0115833282470703,309160,-.5294198989868164,125109,1051368,-.2411890029907227,478312,.0026712417602539,925163,-.5751199722290039,11276985,-.2758407592773438,16592152,-.1610774993896484,28911,.8263282775878906,53878524,.0453987121582031,49740,2378007,-.0433626174926758,14764,-2.145937919616699,665163,691157,7633766,-.4676408767700195,1187387,-.8187808990478516,228158,.1879367828369141,2132965,-.0826578140258789,21518452,-.0712032318115234,9732188,.2421817779541016,185764,-.3594808578491211,345752,-.1357908248901367,153967,7447934,29311322,-.0396633148193359,20896688,270922,-.2536735534667969,757097,-.3337879180908203,366029,.1752099990844727,2333450,.0643787384033203,441753,-.8462362289428711,8052035,.2461996078491211,5262691,-.3416366577148438,1918682,-.249598503112793,2822652,-.7095470428466797,1138266,-.6643600463867188,806305,-.2215805053710938,3112311,-.0107355117797852,2029014,-.0989160537719727,573914,-.0974998474121094,294697,-.0357074737548828,matched (3),30108310,.92074353,975264.06,2349950.8
