period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1104c752,growth1104c752,Y1438c484,growth1438c484,Y1483c376,Y1574c752,growth1574c752,Y1714c826,growth1714c826,Y1722c268,growth1722c268,Y1750c152,growth1750c152,Y1762c818,Y1846c826,growth1846c826,Y1982c352,growth1982c352,Y2078c300,growth2078c300,Y2219c124,Y2219c348,growth2219c348,Y2313c792,growth2313c792,Y2404c348,growth2404c348,Y2485c222,growth2485c222,Y2555c620,growth2555c620,Y2611c752,growth2611c752,Y271c757,growth271c757,Y2946c203,Y2950c300,growth2950c300,Y3102c36,Y3214c586,Y3431c246,growth3431c246,Y3534c792,growth3534c792,Y3582c152,Y3735c600,growth3735c600,Y3799c381,Y3816c757,growth3816c757,Y3990c826,growth3990c826,Y4018c616,growth4018c616,Y4022c428,growth4022c428,Y4112c620,Y4123c484,growth4123c484,Y4138c703,growth4138c703,Y4199c222,growth4199c222,Y4317c300,growth4317c300,Y4321c705,growth4321c705,Y4395c818,Y4438c428,growth4438c428,Y4466c68,growth4466c68,Y4472c705,growth4472c705,Y4484c807,growth4484c807,Y4694c792,growth4694c792,Y4697c152,growth4697c152,Y4777c376,Y4790c608,Y4796c352,growth4796c352,Y496c251,growth496c251,Y990c251,growth990c251,_merge,x,r2,s,sf
201709,840490,692,3792,1538206,09,0,0,0,0,0,0,0,1,0,0,0,145590,.1231937408447266,429960,.4097995758056641,2210000,10747,-.7661581039428711,3932977,.0882501602172852,99912,-.7110376358032227,394081,.1607789993286133,366062,508025,-.5482044219970703,477169,2.019290924072266,230268,.9662570953369141,53626,120676,.480137825012207,141972,-1.386463165283203,117228,1.493639945983887,1811,.4132256507873535,22545,-.0045137405395508,7498,1.214430332183838,69048,1.29601001739502,402387,772893,.0772876739501953,44115,839913,1305839,.2259960174560547,365093,-.8772897720336914,19596,52113,-.0040597915649414,1067044,3847638,.8063020706176758,523580,.4295148849487305,400985,-.281956672668457,1117232,2.418804168701172,1450577,397623,.0601749420166016,391347,.7984342575073242,43563,-1.312213897705078,738528,.728520393371582,296131,.2358531951904297,722782,728016,.1967000961303711,8538,-.677149772644043,595829,-.3312091827392578,107927,-.3322954177856445,20281,-2.396132469177246,80977,-.6768684387207031,1782000,473298,179778,1.312801361083984,4647592,-.7871227264404297,344186,1.867744445800781,matched (3),1147051.4,.83091044,363052.28,670439.31
201710,840490,693,3792,1788494,10,0,0,0,0,0,0,0,0,1,0,0,303117,.7333240509033203,534125,.2169380187988281,2091000,12717,.1683130264282227,4125373,.047760009765625,209359,.7397603988647461,509406,.2566890716552734,39507,707183,.3307590484619141,787082,.5004615783691406,184994,-.2189207077026367,46026,160379,.2844305038452148,388254,1.006030082702637,92072,-.2415494918823242,24451,2.602791786193848,10732,-.742283821105957,11127,.3947381973266602,17004,-1.401352882385254,440472,1061478,.3172769546508789,62615,2151512,1369796,.047816276550293,1241256,1.223727226257324,50573,72599,.3315362930297852,1247686,4922018,.2462596893310547,1163298,.7983236312866211,489621,.1997079849243164,207935,-1.681384086608887,2039097,939435,.8597736358642578,259327,-.4115047454833984,83281,.6480121612548828,416825,-.5719919204711914,435418,.3855047225952148,708073,1223489,.519139289855957,8708,.0197153091430664,883506,.3939437866210938,196536,.5993900299072266,240300,2.472204208374023,254590,1.145488739013672,1967000,825914,213132,.1701889038085938,12243242,.9686241149902344,80693,-1.450530052185059,matched (3),1635975.6,.83091044,413233.22,698887.44
201711,840490,694,3792,118613,11,0,0,0,0,0,0,0,0,0,1,0,206556,-.3835468292236328,433472,-.2088022232055664,3021000,10965,-.1482315063476563,4758284,.142730712890625,173369,-.1886281967163086,307058,-.5062084197998047,57146,521691,-.3042135238647461,238791,-1.192744255065918,265578,.3615856170654297,33481,141694,-.1238698959350586,94356,-1.414585113525391,3498,-3.270380020141602,60548,.9067649841308594,6987,-.4291782379150391,1192,-2.233742237091065,25815,.4175071716308594,7999329,905242,-.159214973449707,26287,448772,1245432,-.095179557800293,335724,-1.307589530944824,39146,63165,-.1392002105712891,1226068,3054589,-.4770736694335938,994699,-.1565732955932617,572372,.1561574935913086,79825,-.9573888778686523,2274494,266890,-1.258441925048828,122804,-.7475004196166992,62468,-.2875661849975586,580652,.3314847946166992,214499,-.7080020904541016,456060,231179,-1.666270256042481,6429,-.3034229278564453,588035,-.4071111679077148,152331,-.2547893524169922,478890,.6895828247070313,232625,-.0902261734008789,2010000,419826,249535,.1576881408691406,11314767,-.0788650512695313,52423,-.4313068389892578,matched (3),-151397.83,.83091044,332097.78,654194.88
201712,840490,695,3792,233531,12,0,0,0,0,0,0,0,0,0,0,1,219560,.0610542297363281,438798,.012211799621582,3215000,59891,1.697817802429199,3416300,-.331329345703125,163780,-.0568981170654297,589700,.6525764465332031,77909,502315,-.0378484725952148,315739,.279327392578125,346053,.2646827697753906,73190,165334,.1542978286743164,129611,.3174629211425781,81778,3.151817321777344,155672,.9443149566650391,11210,.4727544784545898,2500,.7406582832336426,37813,.3816967010498047,4881598,979667,.079010009765625,35963,1478913,611346,-.7115745544433594,1271947,1.332014083862305,42531,146744,.8429393768310547,1721497,2357813,-.2589101791381836,2915660,1.075410842895508,455016,-.229456901550293,196463,.9006376266479492,2200587,308644,.1453523635864258,106631,-.1412153244018555,77331,.21343994140625,523482,-.1036491394042969,166100,-.2557144165039063,849909,273445,.1679086685180664,15956,.9090156555175781,1500611,.9368410110473633,139310,-.0893545150756836,1445314,1.104610443115234,156221,-.3981561660766602,2612000,656366,6976562,3.33071231842041,9479530,-.1769733428955078,216637,1.418877601623535,matched (3),616258.69,.83091044,304258.63,640511.75
201801,840490,696,3792,219849,01,0,0,0,0,0,0,0,0,0,0,0,198111,-.1027984619140625,379988,-.1438999176025391,2449000,16644,-1.280476570129395,4596444,.2967252731323242,90313,-.5952425003051758,486742,-.1918792724609375,45590,530989,.0555143356323242,452525,.3599271774291992,47896,-1.977560043334961,40633,119998,-.3204927444458008,12523,-2.336971282958984,136342,.5111579895019531,82603,-.6337051391601563,18494,.500640869140625,8073,1.172234535217285,17954,-.7448396682739258,6895924,1119445,.1333761215209961,4139,777596,1178585,.6564064025878906,597645,-.7553062438964844,16281,138383,-.0586643218994141,42362,1617388,-.376922607421875,7362401,.9262895584106445,744745,.4927091598510742,19255,-2.322703361511231,831753,379514,.2067022323608398,51924,-.7195930480957031,57948,-.288548469543457,1099684,.7422752380371094,179502,.0775957107543945,747378,281597,.0293760299682617,6770,-.8573341369628906,743136,-.7027482986450195,88842,-.4498414993286133,253272,-1.741617202758789,202752,.260711669921875,1213000,517513,75057,-4.532064437866211,6921418,-.31451416015625,183641,-.1652402877807617,matched (3),1032221.1,.83091044,272016.13,625839.25
201802,840490,697,3792,2262700,02,1,0,0,0,0,0,0,0,0,0,0,326238,.4987993240356445,269064,-.3451900482177734,3642000,21244,.2440252304077148,5489865,.1776208877563477,252591,1.02849006652832,465994,-.0435619354248047,85150,1185422,.8031120300292969,529487,.1570653915405273,728489,2.721940994262695,56795,194835,.4846782684326172,32839,.96405029296875,49780,-1.007553100585938,128129,.4389915466308594,44546,.8790760040283203,6212,-.2620420455932617,58043,1.173371315002441,7963442,1128921,.0084295272827148,78894,407445,1671914,.3496541976928711,748729,.2253799438476563,155517,83380,-.506617546081543,3615700,7125760,1.482904434204102,7403116,.0055150985717773,522766,-.353907585144043,25941,.2980537414550781,1376870,523795,.322209358215332,338762,1.875516891479492,85406,.3878698348999023,1008722,-.0863380432128906,241887,.2982845306396484,707106,152627,-.6124801635742188,38281,1.732452392578125,1389902,.6261091232299805,162048,.6010322570800781,319725,.232996940612793,606027,1.094941139221191,2472000,162156,150713,.6971302032470703,7010173,.0127410888671875,368863,.6974430084228516,matched (3),2214536,.83091044,373432.31,676116.63
201803,840490,698,3792,244501,03,0,1,0,0,0,0,0,0,0,0,0,2185,-5.006011009216309,511575,.6425447463989258,2723000,81951,1.350047111511231,4123636,-.2861690521240234,284234,.1180267333984375,518915,.1075677871704102,40160,1400854,.1669836044311523,390480,-.3045320510864258,412345,-.5691118240356445,29249,129777,-.4063358306884766,109,-5.708024024963379,17165,-1.064741134643555,169522,.2799453735351563,32524,-.314544677734375,9348,.4086790084838867,14841,-1.363790512084961,7772829,1038060,-.0839090347290039,44319,1040668,1343650,-.2185792922973633,623559,-.1829338073730469,59788,53888,-.4365005493164063,1162535,5415905,-.2743768692016602,7829988,.0560598373413086,1045030,.6926670074462891,15667,-.504267692565918,899794,320734,-.4904880523681641,41661,-2.095732688903809,35354,-.8820047378540039,587116,-.5412168502807617,232428,-.0398902893066406,662856,215783,.3462762832641602,3142,-2.500093460083008,1167264,-.1745710372924805,255024,.453465461730957,124911,-.9398603439331055,252032,-.8773689270019531,1988000,523984,138746,-.082733154296875,15528858,.7953376770019531,53899,-1.923314094543457,matched (3),-139116.42,.83091044,354224.94,665700.56
201804,840490,699,3792,6044171,04,0,0,1,0,0,0,0,0,0,0,0,576024,5.574533462524414,491109,-.040827751159668,5547000,115631,.3442821502685547,5008138,.1943292617797852,171793,-.5035076141357422,244075,-.7542648315429688,76673,692214,-.7049417495727539,394319,.0097837448120117,530304,.2515897750854492,80070,171913,.2811708450317383,3691,3.522304534912109,50049,1.070130348205566,261249,.4324913024902344,18190,-.5811061859130859,9705,.0374784469604492,21914,.3897314071655273,6112779,679228,-.4241523742675781,47039,1450210,1182192,-.1280193328857422,808926,.2602643966674805,43825,79159,.3845510482788086,1461057,2304621,-.8544235229492188,12031131,.4295377731323242,1085691,.0381708145141602,45078,1.05683708190918,1466297,631622,.6776790618896484,480836,2.445960998535156,1413736,3.688579559326172,1766029,1.101265907287598,290543,.2231712341308594,654803,733663,1.223776817321777,13645,1.468513488769531,742962,-.4517726898193359,186040,-.3153963088989258,189998,.4194126129150391,139863,-.588892936706543,3468000,918981,157991,.1298933029174805,27602164,.5751953125,42719,-.2324676513671875,matched (3),6278138,.83091044,929580.31,1087107
201805,840490,700,3792,141352,05,0,0,0,1,0,0,0,0,0,0,0,13934,-3.721817016601563,577237,.1615867614746094,3433000,119810,.0355033874511719,2418166,-.7280550003051758,374921,.7804250717163086,646263,.9737310409545898,35028,1254421,.5945339202880859,656544,.5098295211791992,545917,.0290164947509766,24434,193177,.1166181564331055,162466,3.784571647644043,45139,-.1032562255859375,236679,-.0987691879272461,11871,-.4267730712890625,11650,.1826658248901367,17882,-.2033309936523438,5901395,732352,.0753049850463867,45418,1344714,1595588,.2998723983764648,836500,.0335187911987305,53599,33016,-.8744659423828125,1075251,2294180,-.0045404434204102,8640989,-.3309812545776367,597861,-.596613883972168,304097,1.908952713012695,1484899,581361,-.0829191207885742,245584,-.6718873977661133,50978,-3.322596549987793,635841,-1.021539688110352,236808,-.2045021057128906,805185,579125,-.2365312576293945,7541,-.5930185317993164,1046637,.3426923751831055,94502,-.6773405075073242,188439,-.00823974609375,185422,.2819709777832031,2133000,768303,415396,.9666948318481445,12900197,-.7606525421142578,106180,.910491943359375,matched (3),1467246.6,.83091044,442472.44,716563.88
201806,840490,701,3792,90313,06,0,0,0,0,1,0,0,0,0,0,0,158480,2.431296348571777,391315,-.3887405395507813,3697000,27720,-1.463752746582031,4814126,.6885452270507813,182937,-.7175731658935547,315731,-.7163152694702148,73537,975861,-.2511091232299805,162550,-1.396003723144531,295752,-.612945556640625,80901,211088,.0886688232421875,118522,-.3153705596923828,52641,.1537485122680664,214255,-.0995378494262695,26784,.8137054443359375,29651,.9341888427734375,51837,1.064310073852539,5375144,639890,-.1349649429321289,17568,478835,965841,-.5019989013671875,807716,-.0350160598754883,37110,49803,.4110822677612305,933860,2136886,-.0710258483886719,3467920,-.9129619598388672,648510,.0813198089599609,165858,-.6062145233154297,601904,462761,-.2281618118286133,155502,-.4569807052612305,130756,.9419384002685547,561568,-.1242160797119141,217895,-.0832357406616211,537857,670851,.147028923034668,46328,1.815391540527344,808762,-.2578325271606445,168924,.5808277130126953,80708,-.8479366302490234,179238,-.0339193344116211,1812000,545624,125040,-1.20059871673584,2619165,-1.594387054443359,73784,-.3639936447143555,matched (3),366837.16,.83091044,311232.38,643853.69
201807,840490,702,3792,14967,07,0,0,0,0,0,1,0,0,0,0,0,516386,1.181225776672363,386766,-.011693000793457,3805000,3061,-2.203413009643555,4771776,-.0088357925415039,128951,-.3497095108032227,344803,.0880823135375977,18485,1509827,.4364299774169922,316472,.6662492752075195,324136,.0916414260864258,30510,208194,-.0138053894042969,109739,-.0769939422607422,23184,-.8200321197509766,17664,-2.495638847351074,6047,-1.488242149353027,1701,-2.858279228210449,151683,1.073688507080078,5320971,559087,-.1349916458129883,13443,261605,1242004,.2514829635620117,621588,-.2619333267211914,18106,37032,-.2962923049926758,1740470,4196407,.6748790740966797,2524115,-.3176651000976563,1017908,.4508275985717773,106337,-.44451904296875,1706071,346618,-.2889871597290039,192982,.2159385681152344,81781,-.4692878723144531,2396604,1.451075553894043,255710,.1600303649902344,812648,347369,-.6581602096557617,9376,-1.597593307495117,894907,.1012153625488281,147509,-.13555908203125,74235,-.0836019515991211,171093,-.0465068817138672,2930000,640554,149501,.1786689758300781,2285007,-.1364860534667969,24907,-1.085993766784668,matched (3),1508291.8,.83091044,337718.34,657065.94
201808,840490,703,3792,45374,08,0,0,0,0,0,0,1,0,0,0,0,151376,-1.22708797454834,429326,.1043968200683594,5409000,43250,2.648255348205566,4355400,-.0913019180297852,132332,.0258808135986328,355588,.0307998657226563,42894,1292178,-.1556663513183594,455178,.3634538650512695,215897,-.4063615798950195,33340,171210,-.1955795288085938,6611,-2.809369087219238,40612,.5606012344360352,190363,2.37740421295166,7394,.2011070251464844,2207,.2604179382324219,13702,-2.404251098632813,6778155,612067,.0905370712280273,41984,383937,1078631,-.1410341262817383,460585,-.2997798919677734,13853,34353,-.0750932693481445,133605,7457848,.575037956237793,460338,-1.70168399810791,583611,-.5562705993652344,275545,.9521379470825195,1710228,574170,.5047025680541992,228216,.1676959991455078,62366,-.2710247039794922,960117,-.9147529602050781,201610,-.2377090454101563,1032302,678221,.6690864562988281,13531,.3668298721313477,982076,.0929489135742188,49270,-1.096573829650879,29013,-.9394912719726563,224097,.269871711730957,2396000,476407,110655,-.3008852005004883,9660070,1.441631317138672,5410,-1.526899337768555,matched (3),-284298.81,.83091044,286517.41,632277
201809,840490,704,3792,950822,09,0,0,0,0,0,0,0,1,0,0,0,146134,-.0352420806884766,334444,-.2497472763061523,2561000,32487,-.2861566543579102,4130590,-.0529966354370117,167937,.2382755279541016,388687,.0890016555786133,17241,1035220,-.221714973449707,482406,.0580968856811523,386715,.5828866958618164,92468,186932,.0878543853759766,3698,-.5809431076049805,38855,-.0442276000976563,223367,.1598834991455078,22094,1.094636917114258,1675,-.2758212089538574,15345,.1132478713989258,4999410,1134286,.6169166564941406,132320,634837,886735,-.1959018707275391,705267,.4260787963867188,18485,67903,.6813907623291016,2108606,7174668,-.0387105941772461,1372950,1.092755317687988,961912,.4996881484985352,152787,-.5897064208984375,2984246,434688,-.2782974243164063,285853,.2251853942871094,90367,.3708591461181641,3314678,1.239060401916504,321672,.4671974182128906,995589,710064,.0458812713623047,7803,-.5504751205444336,704811,-.3317394256591797,358286,1.984016418457031,34775,.1811542510986328,31389,-1.965621948242188,2628000,553133,190365,.5425252914428711,8113914,-.1744203567504883,7773,.3624067306518555,matched (3),429845.81,.83091044,253805.05,618141.5
201810,840490,705,3792,18254,10,0,0,0,0,0,0,0,0,1,0,0,285761,.6706314086914063,418009,.2230339050292969,4199000,31075,-.0444364547729492,5164505,.2233896255493164,151100,-.105647087097168,165558,-.8534536361694336,0,730645,-.3484411239624023,261932,-.6107006072998047,370380,-.0431585311889648,46530,170116,-.094264030456543,19070,1.640324592590332,20102,-.6590166091918945,207216,-.0750541687011719,57473,.9560089111328125,5308,1.153401851654053,13238,-.1476984024047852,5765582,908254,-.2222347259521484,17449,483614,1171780,.2787332534790039,232815,-1.108331680297852,25180,86420,.2411394119262695,967428,1914205,-1.321253776550293,1011551,-.3054771423339844,807295,-.1752338409423828,18799,-2.095240592956543,2791455,464137,.0655517578125,313546,.09246826171875,67484,-.2919883728027344,894624,-1.309712409973145,216924,-.3939857482910156,0,1076733,.4163322448730469,7229,-.0764074325561523,876135,.21759033203125,240745,-.3975934982299805,22494,-.4356498718261719,99471,1.153409004211426,2638000,662253,133190,-.3571662902832031,12628419,.4423685073852539,517,-2.710368156433106,matched (3),680143.13,.83091044,437540.09,713528.75
201811,840490,706,3792,17507,11,0,0,0,0,0,0,0,0,0,1,0,217245,-.2741298675537109,386496,-.0783815383911133,1948000,50363,.4828529357910156,3685322,-.3374519348144531,242308,.4722671508789063,243897,.3874244689941406,31201,542020,-.2986249923706055,222061,-.1651334762573242,267359,-.3259372711181641,55269,141585,-.1835803985595703,10512,-.5955991744995117,120401,1.790007591247559,31753,-1.875774383544922,47080,-.1994667053222656,2209,-.8766751289367676,41674,1.146785736083984,4728429,454133,-.6931343078613281,6675,504321,1008792,-.1497697830200195,774868,1.202447891235352,8078,109052,.23260498046875,0,4222787,.7911930084228516,2638376,.95867919921875,730959,-.0993318557739258,34493,.6069526672363281,1970154,399031,-.1511411666870117,292347,-.0700044631958008,43028,-.4500398635864258,667158,-.2933769226074219,213849,-.0142765045166016,1002602,248169,-1.46757698059082,7336,.0146932601928711,666144,-.2740144729614258,339275,.3430728912353516,84647,1.325241088867188,73496,-.3026351928710938,1933000,592682,144234,.0796604156494141,993603,-2.542366027832031,5049,2.278902053833008,matched (3),-485200.66,.83091044,392413.94,686782.81
201812,840490,707,3792,33825,12,0,0,0,0,0,0,0,0,0,0,1,551001,.9307107925415039,539142,.3328571319580078,5153000,121632,.8817434310913086,2600696,-.3485784530639648,227490,-.0631027221679688,408231,.5150871276855469,37871,303923,-.5785284042358398,540118,.8888359069824219,288634,.0765676498413086,61554,131431,-.0744180679321289,83116,2.067719459533691,38948,-1.128600120544434,105637,1.202021598815918,21191,-.7982721328735352,4209,.6446852684020996,19915,-.7384042739868164,2124598,517083,.1298141479492188,36191,792149,780833,-.2561483383178711,571049,-.3052177429199219,6260,85420,-.2442445755004883,950125,2280278,-.6161985397338867,3910595,.3935260772705078,443403,-.4998779296875,10819,-1.159453392028809,2880198,483213,.1914186477661133,155736,-.6297798156738281,77621,.5899868011474609,642444,-.0377473831176758,188869,-.1242170333862305,1314695,406467,.4933929443359375,11948,.4877700805664063,662110,-.0060739517211914,327410,-.0355978012084961,530463,1.835260391235352,185405,.9253110885620117,2828000,347766,141485,-.0192432403564453,19090388,2.955602645874023,44847,2.184066772460938,matched (3),3138837.8,.83091044,318179.94,647240.63
