period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1461c191,growth1461c191,Y1466c344,Y1485c268,growth1485c268,Y1618c300,growth1618c300,Y1707c705,growth1707c705,Y1806c348,growth1806c348,Y1814c191,growth1814c191,Y1991c381,Y1999c757,growth1999c757,Y2000c616,growth2000c616,Y2074c826,growth2074c826,Y2093c191,growth2093c191,Y2139c757,growth2139c757,Y2269c484,growth2269c484,Y2324c251,growth2324c251,Y2398c642,Y2939c300,growth2939c300,Y3024c757,growth3024c757,Y3025c757,growth3025c757,Y3087c620,growth3087c620,Y3159c352,growth3159c352,Y3385c381,Y3420c620,growth3420c620,Y3424c757,growth3424c757,Y3461c191,growth3461c191,Y3517c688,growth3517c688,Y3533c703,Y3606c807,growth3606c807,Y3717c688,growth3717c688,Y3746c191,growth3746c191,Y3754c428,growth3754c428,Y3758c191,growth3758c191,Y3808c792,growth3808c792,Y3850c616,growth3850c616,Y3878c620,growth3878c620,Y399c348,Y4243c757,growth4243c757,Y4398c688,growth4398c688,Y4533c705,growth4533c705,Y4577c484,growth4577c484,Y4608c620,growth4608c620,Y4610c222,growth4610c222,Y4614c191,growth4614c191,Y4741c251,growth4741c251,Y4773c620,growth4773c620,Y4818c300,growth4818c300,Y4932c703,growth4932c703,Y4959c620,growth4959c620,Y5000c818,Y514c348,growth514c348,_merge,x,r2,s,sf
201412,841620,659,3860,583854,12,0,0,0,0,0,0,0,0,0,0,1,1831225,.1272850036621094,4755630,56151,-.2296514511108398,11129985,.2950620651245117,284422,-.2557554244995117,1069933,.1407394409179688,75761,.3770523071289063,3729374,17262348,-.4701042175292969,904255,.1247081756591797,1226265,-.0041112899780273,1609279,.078740119934082,1927229,-.0211715698242188,43436,.1933403015136719,1358496,.3403072357177734,435963,1274262,.2506561279296875,8721324,-.1960811614990234,1923963,-.4230871200561523,1539847,.2902975082397461,32067,.0311660766601563,626522,432245,.2404670715332031,4717240,-.0583972930908203,233085,.1237258911132813,524271,1.100014686584473,17419,407255,-.1104145050048828,37201,.6405000686645508,554653,.2972850799560547,973860,.4277334213256836,370868,.6570549011230469,216118736,.2208042144775391,1245059,-.8130092620849609,1818340,.4091024398803711,269207,40538408,.1248054504394531,240875,-.1114921569824219,5971142,-.1195993423461914,3601021,.138676643371582,4377485,-.4051780700683594,81888,.1854915618896484,3797600,.2183704376220703,1301510,.0038280487060547,963253,-.3552885055541992,180565,.2721328735351563,643449,-.3998527526855469,8078456,-.4352617263793945,50785,126443,.1152935028076172,matched (3),663833.06,.77454299,125115.53,286361.09
201501,841620,660,3860,74788,01,0,0,0,0,0,0,0,0,0,0,0,1606817,-.1307306289672852,692580,23571,-.8680267333984375,10084774,-.0986156463623047,119686,-.8655872344970703,776517,-.3205327987670898,53870,-.3410100936889648,1829131,18066848,.0455513000488281,815442,-.1033811569213867,823498,-.398167610168457,1104122,-.3767356872558594,1829096,-.0522613525390625,34028,-.2441043853759766,761954,-.5782480239868164,407883,884591,-.3649969100952148,6716554,-.261195182800293,905594,-.7535505294799805,660080,-.8470773696899414,23437,-.313511848449707,604204,316983,-.3101444244384766,4667752,-.0105466842651367,288254,.2124385833740234,31361,-2.81644344329834,13164,270049,-.4108352661132813,1040,-3.577114582061768,480787,-.142918586730957,580389,-.5175685882568359,99246,-1.318244934082031,147783536,-.3800792694091797,1397679,.1156301498413086,777302,-.8498506546020508,47836,29268164,-.3257503509521484,5852,-3.717494964599609,4655925,-.2487974166870117,668871,-1.683382034301758,5657155,.2564468383789063,62739,-.2663688659667969,1886360,-.6997194290161133,900106,-.3687677383422852,1114023,.1454172134399414,117761,-.427433967590332,875544,.3080024719238281,3096704,-.9588632583618164,11376,59328,-.7567100524902344,matched (3),114094.05,.77454299,151317.36,298740.22
201502,841620,661,3860,937061,02,1,0,0,0,0,0,0,0,0,0,0,1356754,-.1691598892211914,59742,177539,2.019172668457031,9018838,-.1117115020751953,156560,.2685680389404297,673335,-.1425752639770508,24260,-.7977447509765625,2641591,19333600,.0677661895751953,805598,-.0121450424194336,701284,-.1606473922729492,1092248,-.0108127593994141,2021144,.0998420715332031,115504,1.222121238708496,1139652,.402592658996582,485084,931338,.0514965057373047,8377093,.2209253311157227,1365996,.4110479354858398,709717,.0725059509277344,42229,.5887918472290039,811276,266290,-.1742620468139648,4030321,-.1468315124511719,237899,-.1919956207275391,57565,.6073503494262695,13077,326966,.1912527084350586,287,-1.28749418258667,566272,.1636505126953125,635553,.0907964706420898,179464,.5923728942871094,160307504,.0813465118408203,1674659,.1807966232299805,1135041,.3785953521728516,53768,27274040,-.0705642700195313,5362,-.0874462127685547,5823814,.2238149642944336,970320,.372035026550293,5971638,.0541000366210938,33678,-.6221389770507813,1945728,.0309867858886719,653552,-.3200902938842773,1122589,.007659912109375,105151,-.1132602691650391,798753,-.0917940139770508,3353451,.0796518325805664,48074,78025,.2739477157592773,matched (3),1063792,.77454299,147609.38,296879.28
201503,841620,662,3860,1626697,03,0,1,0,0,0,0,0,0,0,0,0,1637925,.1883354187011719,1699629,298895,.5209016799926758,10783214,.1786746978759766,240347,.4286441802978516,1064143,.4576826095581055,84849,1.252043724060059,3272363,23299822,.1866016387939453,786934,-.0234403610229492,488734,-.3610944747924805,1269456,.1503505706787109,1826283,-.1013813018798828,5787,-2.993691444396973,813195,-.3375072479248047,351385,1003852,.0749778747558594,10014782,.1785621643066406,2218192,.4848079681396484,763635,.0732231140136719,52227,.2124919891357422,450235,387896,.3761510848999023,4694271,.1524972915649414,302263,.2394514083862305,58909,.0230789184570313,62783,529496,.4820690155029297,571,.6879072189331055,539595,-.0482559204101563,849877,.2905969619750977,355227,.6827821731567383,172465280,.0731010437011719,1770618,.0557184219360352,770374,-.3875484466552734,75793,40765732,.4019050598144531,4393,-.1993246078491211,6135115,.0520734786987305,1049771,.0787010192871094,6276536,.0497970581054688,58606,.5539922714233398,2548463,.2698545455932617,835220,.2452726364135742,1442814,.2509574890136719,285022,.9971694946289063,800667,.0023937225341797,2340152,-.3597736358642578,38667,75181,-.0371313095092773,matched (3),1388921,.77454299,199269.69,325664.22
201504,841620,663,3860,1843228,04,0,0,1,0,0,0,0,0,0,0,0,1625951,-.0073375701904297,920820,42104,-1.959949493408203,8319518,-.2593860626220703,64440,-1.316349029541016,723768,-.3854541778564453,58191,-.3771419525146484,3308776,23738322,.0186443328857422,650474,-.1904430389404297,808544,.5034160614013672,1434978,.1225614547729492,2113273,.1459550857543945,90071,2.74498462677002,874471,.0726480484008789,404644,554675,-.5932178497314453,8733496,-.136897087097168,2276943,.0261421203613281,855620,.1137361526489258,43032,-.1936550140380859,596140,407125,.0483837127685547,3998691,-.1603755950927734,357588,.1680841445922852,61461,.0424089431762695,42893,597658,.1210927963256836,1150,.7001280784606934,665391,.2095556259155273,668691,-.2397699356079102,658712,.6175298690795898,181981888,.0537109375,1782557,.0067205429077148,1128861,.3820886611938477,78793,32662172,-.2216243743896484,4447,.0122175216674805,5556486,-.0990629196166992,1237133,.1642246246337891,6670165,.060826301574707,35024,-.5148029327392578,2564018,.0060844421386719,864594,.0345649719238281,892543,-.4802761077880859,142512,-.6931400299072266,876467,.0904541015625,3974728,.5297403335571289,63738,58319,-.2539701461791992,matched (3),1548098,.77454299,162448.45,304529.59
201505,841620,664,3860,132135,05,0,0,0,1,0,0,0,0,0,0,0,1604326,-.0133886337280273,806561,52973,.229640007019043,9871193,.1710166931152344,165639,.9440755844116211,707058,-.0233583450317383,48086,-.190739631652832,2687432,23024198,-.0305442810058594,580968,-.1130056381225586,713334,-.1252851486206055,1330426,-.0756511688232422,2023387,-.0434646606445313,174414,.6608333587646484,708865,-.2099542617797852,356566,411125,-.2994842529296875,10213896,.1565828323364258,2247518,-.0130081176757813,1043487,.1984977722167969,29044,-.393132209777832,270847,239393,-.5310144424438477,3702755,-.0768899917602539,329970,-.0803804397583008,44894,-.3140993118286133,558,490052,-.1985073089599609,230,-1.609437942504883,513390,-.25933837890625,606297,-.0979518890380859,622406,-.0566940307617188,171062256,-.0618782043457031,1800422,.0099725723266602,1262461,.1118535995483398,50031,34168820,.0450973510742188,1537,-1.062397480010986,4868940,-.1320896148681641,933732,-.2813625335693359,6514689,-.0235843658447266,80395,.8309183120727539,1939492,-.279149055480957,723848,-.1776790618896484,99483,-2.194087982177734,92088,-.4366817474365234,832971,-.0509004592895508,2613575,-.4192371368408203,45424,39285,-.395085334777832,matched (3),379894.16,.77454299,132141.52,289499.84
201506,841620,665,3860,399556,06,0,0,0,0,1,0,0,0,0,0,0,1830614,.1319475173950195,868505,74631,.3427734375,10503023,.062042236328125,182286,.0957660675048828,894009,.2346029281616211,66645,.3263893127441406,3542478,29580034,.2505531311035156,865359,.3984479904174805,753840,.0552301406860352,1309595,-.0157804489135742,2067672,.0216503143310547,194485,.1089229583740234,710431,.0022068023681641,704031,808354,.6761026382446289,11703535,.1361427307128906,2267382,.0087995529174805,1046880,.0032463073730469,42939,.3909683227539063,740953,649493,.9980859756469727,4273135,.1432704925537109,333806,.0115585327148438,58621,.266789436340332,266,874885,.5795812606811523,256,.1070981025695801,568285,.1015872955322266,762846,.2296857833862305,228051,-1.004023551940918,171919088,.0049953460693359,2058105,.1337642669677734,1287982,.0200138092041016,19812,40847728,.1785373687744141,4175,.9992814064025879,5946863,.1999874114990234,1329410,.3533010482788086,6903418,.0579566955566406,39812,-.7027835845947266,2071443,.0658197402954102,974201,.2970371246337891,715499,1.972993850708008,195476,.7526931762695313,787462,-.0561838150024414,3922311,.4059619903564453,27927,81258,.7267866134643555,matched (3),412224.41,.77454299,165099.23,305951.84
201507,841620,666,3860,1027612,07,0,0,0,0,0,1,0,0,0,0,0,1623326,-.1201744079589844,1623272,55185,-.3018646240234375,7753570,-.3035097122192383,135559,-.2961692810058594,1137642,.240997314453125,41021,-.4852962493896484,4295168,27272812,-.0812091827392578,1281000,.3922519683837891,549990,-.3152799606323242,1674855,.2460079193115234,2265218,.09124755859375,22588,-2.152935981750488,903451,.2403497695922852,584910,488962,-.5027151107788086,12513269,.0668983459472656,2864212,.2336673736572266,898798,-.1525115966796875,74028,.5446624755859375,1051812,467427,-.328948974609375,4487177,.0488758087158203,384464,.1412906646728516,93586,.4677877426147461,12548,364088,-.8766965866088867,558,.7791814804077148,599847,.054051399230957,1003311,.2740049362182617,493480,.7719135284423828,155074464,-.103118896484375,2053794,-.0020971298217773,1481954,.140284538269043,59337,42321512,.0354442596435547,5590,.291865348815918,7164460,.1862688064575195,1549148,.1529703140258789,6871618,-.0046167373657227,50380,.2354259490966797,2232451,.0748538970947266,1039329,.0647125244140625,931306,.2636070251464844,104283,-.6283292770385742,1037940,.2761783599853516,3227537,-.1949615478515625,54608,80098,-.014378547668457,matched (3),1460949.9,.77454299,165769.88,306314.25
201508,841620,667,3860,380238,08,0,0,0,0,0,0,1,0,0,0,0,1618963,-.0026912689208984,8467,30648,-.5881242752075195,5884576,-.2758188247680664,131239,-.0323867797851563,721875,-.4548616409301758,52579,.2482328414916992,1913894,23269302,-.1587543487548828,853015,-.4066190719604492,544476,-.010075569152832,1063167,-.4544744491577148,1578258,-.3613491058349609,211446,2.236550331115723,280870,-1.168329238891602,190154,596348,.1985387802124023,7698081,-.4858188629150391,1820324,-.4532785415649414,643936,-.3334589004516602,19148,-1.352244377136231,477973,238347,-.6735153198242188,3902232,-.1396751403808594,369009,-.0410299301147461,2000,-3.845733642578125,10220,572492,.4526033401489258,138,-1.397105216979981,399551,-.4063329696655273,826818,-.193476676940918,172089,-1.053470611572266,121913752,-.2405910491943359,1767589,-.1500720977783203,840771,-.5667972564697266,28079,28389800,-.3992652893066406,4263,-.2710065841674805,4199620,-.5341386795043945,658638,-.8552865982055664,4022615,-.5354681015014648,51910,.0299167633056641,1599281,-.3335456848144531,659863,-.4542980194091797,738432,-.2320585250854492,100244,-.0395011901855469,842113,-.2090797424316406,2862212,-.1201248168945313,25249,67126,-.1766796112060547,matched (3),588939.06,.77454299,130451.18,288732.19
201509,841620,668,3860,1475491,09,0,0,0,0,0,0,0,1,0,0,0,1829162,.1220722198486328,2923612,90982,1.088094711303711,9946420,.5248775482177734,179164,.3112812042236328,993053,.3189325332641602,52933,.0067100524902344,3550199,29190362,.2267017364501953,855931,.003413200378418,1017493,.6252727508544922,1356491,.2436494827270508,2005461,.2395524978637695,77255,-1.006857872009277,768426,1.006451606750488,351733,702465,.1637716293334961,11028468,.3595085144042969,2890751,.4625015258789063,694919,.0761957168579102,101914,1.671930313110352,861936,366490,.4302434921264648,4920803,.2319231033325195,282411,-.2674570083618164,57244,3.354175567626953,12518,430071,-.2860488891601563,586,1.446065902709961,511724,.2474431991577148,770626,-.0703811645507813,497608,1.061800956726074,173435680,.3524932861328125,2212286,.2244100570678711,968679,.1416139602661133,208444,36771720,.2586994171142578,3381,-.2318010330200195,5810692,.3247060775756836,1358678,.7240934371948242,7240198,.5877170562744141,62880,.1917171478271484,2393243,.4030952453613281,1151443,.5567388534545898,635020,-.1508722305297852,197356,.6774015426635742,915723,.0838003158569336,6250038,.7809925079345703,56420,86527,.2538852691650391,matched (3),1104529.4,.77454299,138676.06,292540.31
201510,841620,669,3860,784754,10,0,0,0,0,0,0,0,0,1,0,0,1885620,.0303983688354492,1824868,56828,-.4706325531005859,9612303,-.0341682434082031,67807,-.9716358184814453,907059,-.090576171875,46951,-.1199226379394531,3835859,29446080,.0087223052978516,779436,-.0936193466186523,1016378,-.0010967254638672,1298827,-.0434398651123047,1911096,-.0481977462768555,20697,-1.317122459411621,966655,.2294979095458984,329275,1049627,.4015941619873047,10858647,-.0155181884765625,3216562,.1067972183227539,740643,.0637235641479492,36553,-1.025365829467773,754753,285005,-.25146484375,4606754,-.065948486328125,318140,.1191282272338867,69574,.195068359375,11854,496720,.1440763473510742,576,-.0172119140625,528413,.0320930480957031,907842,.1638669967651367,234135,-.7539148330688477,186774656,.0740966796875,2301810,.0396690368652344,1221514,.2319126129150391,147593,31186420,-.1647472381591797,6724,.6875114440917969,6279460,.0775842666625977,757747,-.5839176177978516,5898676,-.204920768737793,37561,-.5152616500854492,2237774,-.0671682357788086,1062132,-.0807380676269531,240040,-.9728507995605469,89297,-.7930412292480469,1278391,.3336429595947266,6204082,-.0073795318603516,26013,138957,.4737081527709961,matched (3),764570.31,.77454299,142770,294503.06
201511,841620,670,3860,1425855,11,0,0,0,0,0,0,0,0,0,1,0,1586330,-.1728334426879883,865999,48945,-.1493320465087891,10393158,.0781040191650391,162626,.8747873306274414,838851,-.0781745910644531,51390,.0903387069702148,3493600,30002148,.0187091827392578,1107721,.3514890670776367,1474108,.3718080520629883,1572006,.1908912658691406,2264256,.1695699691772461,359665,2.855184555053711,1321009,.3123092651367188,434686,851664,-.2089977264404297,9521479,-.1314105987548828,3093483,-.0390157699584961,788148,.0621671676635742,60706,.5072793960571289,695237,389774,.3130607604980469,4100941,-.1163063049316406,322997,.0151510238647461,494011,1.960166931152344,852,579558,.1542396545410156,26199,3.817368507385254,520033,-.0159854888916016,802984,-.1227350234985352,337415,.3654155731201172,166339968,-.1158695220947266,2325924,.0104217529296875,1130873,-.0771007537841797,34777,39347020,.2324371337890625,310556,3.832680702209473,5401758,-.1505594253540039,811626,.068690299987793,6917619,.1593437194824219,61668,.4957981109619141,2149955,-.040034294128418,1039976,-.0210809707641602,1306458,1.694269180297852,387528,1.467820167541504,1468636,.1387319564819336,9464964,.4223899841308594,71577,75643,-.6081399917602539,matched (3),1167011.1,.77454299,146272.7,296216.94
201512,841620,671,3860,257631,12,0,0,0,0,0,0,0,0,0,0,1,1689738,.0631504058837891,47851,84978,.5516948699951172,11577724,.1079349517822266,127889,-.240290641784668,956768,.1315279006958008,50350,-.0204448699951172,2987564,18182348,-.5008182525634766,1086256,-.0195674896240234,1356965,-.0828027725219727,1487981,-.0549325942993164,1794701,-.2324085235595703,154134,-.84735107421875,707434,-.624506950378418,278440,801259,-.0610074996948242,7540368,-.2332801818847656,1708612,-.5936164855957031,523167,-.409785270690918,52692,-.1415786743164063,556642,406447,.0418863296508789,2681862,-.4247055053710938,296806,-.084564208984375,337274,-.3816623687744141,1071,507192,-.1333761215209961,21199,-.2117671966552734,469226,-.1028079986572266,706991,-.1273174285888672,430837,.2444162368774414,159016256,-.0450267791748047,2279440,-.0201873779296875,1265561,.1125259399414063,83931,36630780,-.0715312957763672,222121,-.3351411819458008,4580148,-.1649932861328125,976168,.1845951080322266,4372910,-.4586429595947266,59167,-.0414009094238281,1924227,-.1109228134155273,1212276,.1533021926879883,961096,-.3070011138916016,215130,-.5885457992553711,1017155,-.3673238754272461,5498689,-.5430879592895508,77226,116806,.4344902038574219,matched (3),175475.92,.77454299,100472.2,276484.06
201601,841620,672,3860,64937,01,0,0,0,0,0,0,0,0,0,0,0,1285015,-.2738027572631836,1652487,12872,-1.887337684631348,8281169,-.3350982666015625,152008,.1727705001831055,622752,-.429412841796875,25021,-.6992826461791992,1517914,16187386,-.1162185668945313,591021,-.6086406707763672,566944,-.8727455139160156,1006910,-.390533447265625,1656097,-.0803747177124023,47331,-1.180656433105469,624256,-.1250839233398438,261172,1144300,.3563642501831055,5737919,-.2731742858886719,793086,-.7675046920776367,1028680,.6761312484741211,11560,-1.516913414001465,428715,190623,-.7571554183959961,3835035,.3576669692993164,227969,-.2638692855834961,76204,-1.487482070922852,146,357332,-.350224494934082,10444,-.7079257965087891,551607,.1617517471313477,571254,-.2131834030151367,265535,-.483983039855957,130124008,-.2005195617675781,1706594,-.2894306182861328,826378,-.4262189865112305,40389,22626674,-.4817581176757813,168155,-.2783365249633789,4545911,-.0075035095214844,858689,-.1282281875610352,4135828,-.0557413101196289,59493,.0054950714111328,1961116,.0189895629882813,827832,-.381443977355957,261157,-1.302951812744141,149364,-.3648557662963867,861461,-.1661357879638672,2098686,-.9631986618041992,16746,80395,-.3735628128051758,matched (3),243463.09,.77454299,139461.53,292913.47
201602,841620,673,3860,125829,02,1,0,0,0,0,0,0,0,0,0,0,1822223,.3492860794067383,1609784,51062,1.377985954284668,8664331,.0452308654785156,369261,.8875703811645508,1203371,.6587333679199219,48745,.6668872833251953,2307519,21220572,.2707386016845703,787574,.2871055603027344,691624,.1987819671630859,1089140,.0785017013549805,2001198,.1892824172973633,68793,.3739356994628906,762498,.2000398635864258,498763,1168185,.0206575393676758,8275540,.3662080764770508,1517135,.6486473083496094,885572,-.1497983932495117,12325,.0640792846679688,767481,286844,.4086408615112305,3903868,.0177898406982422,397364,.5556430816650391,287139,1.326552391052246,1459,629311,.5659599304199219,32744,1.142691612243652,687180,.2197599411010742,812694,.3525199890136719,452199,.5323753356933594,149426880,.1383190155029297,2328553,.3107481002807617,1000930,.1916332244873047,179236,36318740,.4732036590576172,168506,.0020856857299805,5978825,.2739963531494141,1473954,.5402965545654297,6585447,.465174674987793,53447,-.1071681976318359,2717592,.32623291015625,920088,.1056585311889648,2832278,2.38371467590332,72895,-.7173662185668945,1955495,.8197689056396484,2139059,.0190544128417969,31177,155921,.6623973846435547,matched (3),297298.09,.77454299,161617.78,304087.28
201603,841620,674,3860,72034,03,0,1,0,0,0,0,0,0,0,0,0,1628867,-.1121721267700195,820363,73883,.3694429397583008,9734895,.1165008544921875,182665,-.7038497924804688,967122,-.2185573577880859,56425,.1463088989257813,2579531,24180300,.1305675506591797,1314314,.5121126174926758,431783,-.4711189270019531,1629451,.4028549194335938,1919077,-.0419015884399414,46667,-.3880643844604492,922929,.1909523010253906,385869,870147,-.2945442199707031,9082864,.0930852890014648,1793846,.1675386428833008,972964,.0941133499145508,135895,2.400253295898438,447102,297853,.0376615524291992,3947430,.0110969543457031,365063,-.084782600402832,165950,-.5482797622680664,0,450634,-.3339700698852539,19422,-.522313117980957,612219,-.1155061721801758,792645,-.0249786376953125,369274,-.2025833129882813,176185664,.1647319793701172,1750885,-.285125732421875,962497,-.039154052734375,53806,34114100,-.0626239776611328,259360,.4312448501586914,5487099,-.0858249664306641,762565,-.6590156555175781,5955450,-.100555419921875,58398,.0885906219482422,2352225,-.1443843841552734,1837244,.6915531158447266,481196,-1.772562026977539,174304,.8717803955078125,1588646,-.2077608108520508,2294212,.0700235366821289,82775,100347,-.4407148361206055,matched (3),42588.422,.77454299,182969.2,315953.34
201604,841620,675,3860,91529,04,0,0,1,0,0,0,0,0,0,0,0,1866555,.1362094879150391,913346,63650,-.1490840911865234,10404402,.0665130615234375,207334,.1266775131225586,991699,.0250949859619141,72173,.2461538314819336,3046907,25357766,.04754638671875,792748,-.5055646896362305,489711,.1258926391601563,1493006,-.0874519348144531,2074484,.0778684616088867,188536,1.396251678466797,941081,.0194768905639648,427877,757748,-.1383113861083984,9078467,-.0004844665527344,2403698,.2926464080810547,971894,-.0011005401611328,73573,-.6136045455932617,905156,418763,.3407049179077148,3954184,.001708984375,368223,.0086193084716797,507620,1.118046760559082,1668,580591,.2533912658691406,20190,.0387811660766602,745677,.1972026824951172,872166,.0956039428710938,602116,.4889116287231445,169975376,-.0358848571777344,1471100,-.1741113662719727,1247123,.259063720703125,314014,36335268,.0630779266357422,173841,-.4000759124755859,6039922,.0959920883178711,1096756,.3634243011474609,6254292,.0489616394042969,64449,.0985927581787109,2250224,-.0443325042724609,902959,-.7103452682495117,1032324,.7632932662963867,247358,.3500356674194336,918249,-.5481691360473633,2660355,.1480703353881836,14055,68940,-.3753976821899414,matched (3),275996.03,.77454299,124703.07,286181.13
201605,841620,676,3860,1114842,05,0,0,0,1,0,0,0,0,0,0,0,1991101,.0645933151245117,874718,135816,.7579021453857422,10791057,.0364894866943359,331605,.4696130752563477,1133147,.1333341598510742,74529,.0321226119995117,2858094,25097096,-.0103321075439453,962062,.1935739517211914,664375,.3050308227539063,1596668,.0671272277832031,1905744,-.0848398208618164,64872,-1.066872596740723,1192046,.2363967895507813,565855,849271,.1140279769897461,9439311,.0389785766601563,2685045,.1106891632080078,1173317,.1883440017700195,82198,.1108522415161133,917995,324819,-.2540369033813477,4587280,.1485128402709961,476278,.2573127746582031,299704,-.5269374847412109,38,576428,-.0071964263916016,32213,.4671821594238281,668925,-.1086206436157227,978670,.1152153015136719,284509,-.7496852874755859,194653296,.1355667114257813,1859459,.2342748641967773,1439651,.1435613632202148,240794,30232836,-.1838588714599609,280421,.4781513214111328,5700540,-.057830810546875,953424,-.1400527954101563,6679512,.0657768249511719,100426,.443547248840332,2456287,.0876216888427734,809365,-.1094274520874023,763638,-.3014745712280273,449525,.5973548889160156,1422059,.4373931884765625,3714640,.3338222503662109,33868,207550,1.10213565826416,matched (3),671606.25,.77454299,130408.77,288713.03
201606,841620,677,3860,1068203,06,0,0,0,0,1,0,0,0,0,0,0,1605600,-.2151899337768555,66187,60735,-.8047809600830078,10343194,-.042388916015625,146370,-.8178062438964844,1107744,-.0226726531982422,74125,-.0054349899291992,3236273,31361166,.2228183746337891,801408,-.182708740234375,645367,-.0290279388427734,1302940,-.2032957077026367,1896888,-.0046577453613281,38992,-.5090599060058594,1035983,-.14031982421875,540070,715287,-.1716947555541992,10198040,.0773124694824219,2654103,-.0115909576416016,1040532,-.1201028823852539,153009,.6213665008544922,461317,314930,-.0309181213378906,4078851,-.1174716949462891,379691,-.2266445159912109,356238,.1728038787841797,182,500017,-.1422080993652344,17754,-.595759391784668,704718,.0521259307861328,938009,-.0424356460571289,505333,.5744524002075195,187045360,-.0398693084716797,2037756,.0915641784667969,1847943,.2496719360351563,113247,34516020,.1324939727783203,190832,-.3848981857299805,5998790,.0509967803955078,1446622,.4169273376464844,6258990,-.0650262832641602,50777,-.6819782257080078,2423687,-.0133609771728516,1146491,.3482112884521484,703319,-.0822830200195313,121213,-1.310642242431641,1433134,.0077571868896484,3591053,-.0338363647460938,13685,132674,-.4474773406982422,matched (3),540390.25,.77454299,112683.04,281151.63
201607,841620,678,3860,882395,07,0,0,0,0,0,1,0,0,0,0,0,1952240,.1954793930053711,1714771,55233,-.0949592590332031,11504542,.1064128875732422,119999,-.1986541748046875,1344271,.1935262680053711,74034,-.0012292861938477,3193658,26986422,-.150238037109375,977461,.1985883712768555,533550,-.1902656555175781,1157240,-.1185846328735352,1924975,.0146980285644531,59488,.4224185943603516,716568,-.3686332702636719,432831,779129,.0854930877685547,10062602,-.0133705139160156,2353395,-.1202478408813477,858204,-.1926460266113281,97429,-.4513731002807617,1142717,425212,.3002376556396484,4005799,-.0180721282958984,360892,-.0507783889770508,340775,-.044377326965332,719,666393,.2872371673583984,13055,-.307438850402832,610663,-.1432523727416992,1045406,.1084012985229492,267728,-.6352462768554688,168085104,-.1068801879882813,1986963,-.0252418518066406,1391234,-.2838821411132813,104794,28309376,-.1982307434082031,241820,.2368001937866211,6630497,.1001224517822266,2050983,.3490877151489258,5721444,-.0897979736328125,30039,-.5249462127685547,2163178,-.1137123107910156,978172,-.1587753295898438,396631,-.5728044509887695,72468,-.5144033432006836,1369643,-.0453128814697266,3438927,-.0432863235473633,11000,142059,.0683469772338867,matched (3),439319.19,.77454299,136189.64,291369.84
201608,841620,679,3860,759949,08,0,0,0,0,0,0,1,0,0,0,0,1678531,-.1510581970214844,887738,44167,-.2235832214355469,8075508,-.3539066314697266,80738,-.3962745666503906,1006458,-.2894144058227539,60072,-.2089805603027344,1887501,24149504,-.1110687255859375,1016043,.0387125015258789,503276,-.0584144592285156,1213621,.0475702285766602,1405597,-.3144512176513672,63680,.0680952072143555,388159,-.6130580902099609,231001,698098,-.1098175048828125,7177115,-.3379278182983398,1894703,-.216796875,955462,.1073532104492188,68750,-.3486471176147461,437304,212197,-.695073127746582,3704247,-.0782632827758789,297596,-.1928424835205078,76198,-1.497886657714844,426,403166,-.5025310516357422,339,-3.65092658996582,474922,-.2513952255249023,772592,-.3024091720581055,153462,-.5565185546875,134122944,-.2257137298583984,1298322,-.4255352020263672,1273071,-.0887584686279297,20229,30518828,.0751514434814453,6261,-3.653854370117188,4948551,-.2925853729248047,689858,-1.089588165283203,3616229,-.4587888717651367,71781,.8711233139038086,1857293,-.1524581909179688,665264,-.3855018615722656,649869,.4937648773193359,148851,.7197999954223633,1398317,.0207185745239258,1529933,-.8099355697631836,30059,164103,.144251823425293,matched (3),320450.19,.77454299,169336.86,308259.22
201609,841620,680,3860,1136029,09,0,0,0,0,0,0,0,1,0,0,0,1720294,.0245761871337891,872232,45209,.0233182907104492,8922047,.0996894836425781,363802,1.505400657653809,1305845,.2604131698608398,76920,.247222900390625,3998455,29418308,.1973533630371094,1153201,.1266250610351563,774522,.4311075210571289,1547235,.2428607940673828,1906063,.3045778274536133,190749,1.097087860107422,944916,.8896808624267578,401909,836443,.1807985305786133,10107463,.3423757553100586,2477221,.2680749893188477,1012847,.0583257675170898,108629,.4574613571166992,923711,312575,.3873291015625,4487391,.1917915344238281,300159,.008575439453125,157404,.7254800796508789,3471,616180,.4241905212402344,20901,4.121552467346191,514925,.0808706283569336,951409,.2081928253173828,303048,.6804389953613281,161763008,.1873760223388672,2024742,.4443702697753906,1307093,.0263729095458984,161688,38084032,.2214508056640625,221644,3.566732406616211,6629943,.2925014495849609,1224598,.5738821029663086,6379213,.5676126480102539,52011,-.3221645355224609,2494703,.2950496673583984,1031124,.4382209777832031,899288,.3248319625854492,283873,.6455812454223633,1690134,.1895389556884766,4618949,1.10494327545166,36755,183285,.1105480194091797,matched (3),1181152.1,.77454299,149277.39,297712.13
