period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1162c826,growth1162c826,Y1199c484,growth1199c484,Y1485c376,Y1622c586,growth1622c586,Y1771c344,Y1888c826,growth1888c826,Y2049c68,growth2049c68,Y2108c620,growth2108c620,Y2160c752,growth2160c752,Y2224c344,Y2717c344,Y271c36,Y2789c208,growth2789c208,Y2871c344,Y2883c428,growth2883c428,Y2897c251,growth2897c251,Y2912c440,growth2912c440,Y3109c300,growth3109c300,Y3110c792,growth3110c792,Y3150c428,growth3150c428,Y3152c792,growth3152c792,Y3300c124,growth3300c124,Y3329c372,Y3487c124,growth3487c124,Y350c246,growth350c246,Y3674c124,growth3674c124,Y4194c442,Y4195c251,growth4195c251,Y4246c381,Y427c344,Y4299c688,growth4299c688,Y4342c600,growth4342c600,Y437c251,growth437c251,Y4389c428,growth4389c428,Y4437c600,Y4441c251,growth4441c251,Y4703c222,growth4703c222,Y4732c352,Y4755c428,growth4755c428,Y4808c268,growth4808c268,Y487c484,growth487c484,Y4925c484,growth4925c484,Y5024c124,growth5024c124,Y516c152,growth516c152,Y654c705,growth654c705,Y718c484,growth718c484,Y887c620,growth887c620,Y894c203,Y933c484,growth933c484,Y937c191,growth937c191,_merge,x,r2,s,sf
201709,293329,692,1292,1274030,09,0,0,0,0,0,0,0,1,0,0,0,1071056,.2039937973022461,689943,-.2722072601318359,1193000,3386712,-.0079345703125,2237784,1156814,-.0339622497558594,586458,-.4976797103881836,68741,2.107964515686035,29868,.6996631622314453,2681353,316446,459447,914459,-.1205902099609375,161262,291324,1.0301513671875,18265712,-.0378341674804688,9674,-.1065788269042969,42038,-1.009431838989258,2868006,-.3577795028686523,1774816,.1036319732666016,2104423,-.1344194412231445,3197847,-.1909914016723633,127646,884237,-.087407112121582,244291,.3460464477539063,101823,-1.940943717956543,2099462,165258352,.1422195434570313,159074,16490,82722,.3263378143310547,107256,-1.601372718811035,2166103,-.0589027404785156,567643,-.176579475402832,954764,14074927,-.2143955230712891,710,-1.592678546905518,44025,1291282,-.262049674987793,19625,-1.171207427978516,8696418,.3493633270263672,2298819,-.2986488342285156,109967,.4083662033081055,2715551,-.2725563049316406,24255,-.1627883911132813,126965,.6007452011108398,271927,-1.024621963500977,369507,245595,-.1948652267456055,63636,.5536785125732422,matched (3),1482241.9,.80747455,188729.98,418876.69
201710,293329,693,1292,2963643,10,0,0,0,0,0,0,0,0,1,0,0,856745,-.2232599258422852,361104,-.6474428176879883,1174000,3206841,-.0545730590820313,2407799,1637475,.3474855422973633,582923,-.0060462951660156,56784,-.1910905838012695,39250,.2731637954711914,2623607,628199,603915,980286,.0695123672485352,235663,299470,.0275783538818359,16087987,-.1269512176513672,1472,-1.882820129394531,81351,.6601991653442383,3618271,.2323799133300781,1500963,-.1675891876220703,3147723,.4026374816894531,3975110,.2175750732421875,115684,934049,.0548038482666016,154492,-.4582176208496094,928939,2.210806846618652,3738677,184533040,.1103172302246094,20877,17792,524143,1.846278190612793,484663,1.508235931396484,2255970,.0406503677368164,248115,-.8275995254516602,2333192,15782986,.1145381927490234,434,-.4922208786010742,115112,2093468,.4831867218017578,33343,.5300436019897461,6098596,-.3548526763916016,3053840,.2840042114257813,144151,.2706804275512695,3059074,.1191167831420898,24165,-.0037174224853516,129966,.0233612060546875,368678,.3043899536132813,751926,274158,.110020637512207,180560,1.042882919311523,matched (3),2917832,.80747455,234103.5,441183.75
201711,293329,694,1292,2187113,11,0,0,0,0,0,0,0,0,0,1,0,1279738,.401270866394043,576862,.4684362411499023,1122000,2514331,-.2432794570922852,2374721,1786336,.0870113372802734,624358,.068669319152832,13694,-1.422296524047852,28606,-.3163347244262695,5388090,366918,570771,920961,-.0624265670776367,327058,88185,-1.222578048706055,18108816,.1183261871337891,7105,1.574176788330078,32495,-.9176864624023438,2699260,-.2930192947387695,1610693,.0705575942993164,3216678,.0216703414916992,3678932,-.0774307250976563,90584,1056489,.1231775283813477,194989,.2328004837036133,259148,-1.276643753051758,4478171,151141472,-.1996116638183594,52682,79642,59368,-2.178009033203125,122536,-1.375049591064453,1613907,-.3349218368530273,502290,.7052850723266602,980035,19369532,.2047672271728516,4092,2.243744373321533,13311,2200700,.0499534606933594,3565,-2.235683441162109,5545385,-.0950927734375,3277548,.0706958770751953,142905,-.0086812973022461,2650304,-.143437385559082,47640,.678767204284668,69994,-.6188631057739258,646496,.5616436004638672,203733,614766,.8075370788574219,72327,-.9148654937744141,matched (3),1945924,.80747455,229755.09,438891.84
201712,293329,695,1292,1405531,12,0,0,0,0,0,0,0,0,0,0,1,711638,-.5868415832519531,898790,.4434471130371094,951000,2822998,.1157922744750977,2310178,2067898,.1463651657104492,618698,-.0091066360473633,87225,1.851532936096191,13931,-.7194995880126953,5332872,144700,521072,750912,-.2041292190551758,106000,72102,-.20135498046875,15410344,-.1613597869873047,857,-2.115116119384766,145239,1.497294425964356,1611473,-.5158290863037109,746984,-.768376350402832,2444436,-.2745351791381836,2690898,-.3127470016479492,111919,910740,-.1484489440917969,112627,-.5488615036010742,924967,1.272358894348145,4392640,199107936,.2756309509277344,37504,84184,134688,.8192062377929688,157383,.2502775192260742,1237204,-.2658042907714844,483732,-.0376472473144531,903063,14818378,-.2678318023681641,1513,-.994938850402832,43571,1382621,-.4647951126098633,41510,2.454770088195801,3127556,-.5727138519287109,2822327,-.1495342254638672,69140,-.7260465621948242,2594198,-.0213966369628906,25613,-.6205730438232422,79013,.1212024688720703,601979,-.0713443756103516,821033,378066,-.4861726760864258,41063,-.5660896301269531,matched (3),1726906.6,.80747455,201149.41,424617.19
201801,293329,696,1292,1284401,01,0,0,0,0,0,0,0,0,0,0,0,980834,.3208341598510742,655416,-.3157796859741211,972000,1296932,-.7777976989746094,2762271,1133270,-.6014251708984375,511189,-.1908779144287109,74978,-.1512966156005859,13663,-.0194253921508789,1781973,144726,852322,712580,-.0523967742919922,109882,41619,-.5495243072509766,23900596,.4388637542724609,2227,.9549727439880371,86480,-.518467903137207,2257582,.3371458053588867,1294140,.5495576858520508,2342574,-.0425643920898438,3373678,.2261285781860352,129765,836793,-.0846805572509766,160292,.3529157638549805,374452,-.9042949676513672,1564407,204119488,.0248584747314453,1558,73333,73114,-.6109418869018555,49874,-1.149182319641113,2079777,.5194072723388672,571081,.1660003662109375,530958,15924098,.0719642639160156,1638,.0793814659118652,123758,1866661,.3001708984375,19284,-.7666587829589844,6118010,.6709842681884766,2685761,-.0495977401733398,102318,.3919525146484375,2656797,.0238437652587891,44582,.5542306900024414,93019,.1631917953491211,331004,-.5980920791625977,785608,246068,-.4294605255126953,97835,.8681745529174805,matched (3),1037624.2,.80747455,174248.89,412554.66
201802,293329,697,1292,4814453,02,1,0,0,0,0,0,0,0,0,0,0,1488753,.4172906875610352,896130,.3128156661987305,1292000,1182140,-.0926752090454102,1146535,1405526,.2153043746948242,733868,.3615894317626953,112175,.4028654098510742,15902,.1517534255981445,1074397,319377,551313,422736,-.5221443176269531,112576,98420,.860687255859375,24126606,.0094108581542969,7508,1.21531343460083,112359,.2617864608764648,2674785,.1695747375488281,992070,-.26580810546875,2156625,-.0827054977416992,3382906,.0027313232421875,248842,1060594,.2370080947875977,549479,1.231973648071289,837393,.8048305511474609,2924985,118247512,-.5459251403808594,81263,25120,147923,.7046728134155273,74564,.4021577835083008,1857969,-.1127767562866211,1514880,.975560188293457,975968,15814737,-.0068912506103516,4268,.957669734954834,137030,1415948,-.2763519287109375,10076,-.6491193771362305,7268905,.1723690032958984,2786581,.0368518829345703,109200,.0650949478149414,2835438,.0650749206542969,36096,-.2111482620239258,143483,.4334125518798828,942896,1.046825408935547,392194,470823,.6488742828369141,49754,-.6761913299560547,matched (3),3873565,.80747455,242703.94,445806.97
201803,293329,698,1292,1155681,03,0,1,0,0,0,0,0,0,0,0,0,829875,-.5844192504882813,620571,-.3674459457397461,887000,2488656,.7444162368774414,1922905,1262244,-.1075201034545898,275430,-.9799957275390625,85173,-.2753753662109375,18697,.1619186401367188,388647,134429,476476,557982,.2775793075561523,105115,34404,-1.051071166992188,23548920,-.0242347717285156,1594,-1.549722194671631,89693,-.225306510925293,3310820,.2133274078369141,770181,-.2531681060791016,2730560,.2359619140625,4742786,.3378896713256836,221201,1045869,-.013981819152832,327559,-.5173025131225586,259785,-1.170439720153809,1907275,154804048,.269378662109375,28799,22633,75638,-.6707334518432617,352547,1.553526878356934,2453483,.2780246734619141,346044,-1.47652530670166,447710,17144518,.0807361602783203,2704,-.456413745880127,300,1394235,-.0154533386230469,23311,.8387689590454102,4359060,-.5113487243652344,2203950,-.2345647811889648,45075,-.8848533630371094,2828360,-.0024995803833008,35714,-.0106391906738281,129827,-.1000137329101563,302674,-1.136299133300781,474494,331007,-.3523426055908203,22870,-.7772645950317383,matched (3),1508342.5,.80747455,178221.58,414248.22
201804,293329,699,1292,2476727,04,0,0,1,0,0,0,0,0,0,0,0,867776,.0446586608886719,1317764,.7530517578125,1009000,3261214,.2703571319580078,2294621,1420596,.1181850433349609,609683,.7946052551269531,173186,.709681510925293,77048,1.416065216064453,2096693,320466,472790,397249,-.3397636413574219,115555,23266,-.3911800384521484,24571112,.0424919128417969,487,-1.18573808670044,111659,.2190570831298828,1782312,-.6192846298217773,984280,.2452850341796875,3286045,.1851787567138672,3734732,-.2389488220214844,76196,797718,-.270848274230957,390734,.1763582229614258,512671,.6797800064086914,1996549,169338624,.0897407531738281,84624,57850,213679,1.038516044616699,31249,-2.423196792602539,2560664,.0427579879760742,126200,-1.008697509765625,805955,15961178,-.0715179443359375,1568,-.5449309349060059,110475,1191941,-.1567630767822266,48189,.7262058258056641,2307439,-.6361188888549805,2623111,.1741104125976563,160253,1.268426895141602,3079600,.0851030349731445,31125,-.1375312805175781,140452,.0786628723144531,509016,.5198230743408203,773093,351034,.0587434768676758,40178,.5634937286376953,matched (3),1529373.4,.80747455,272478.69,462691.34
201805,293329,700,1292,3946546,05,0,0,0,1,0,0,0,0,0,0,0,939003,.0788850784301758,1415659,.0716590881347656,1249000,2965966,-.0948963165283203,2334038,1365887,-.0392723083496094,1059967,.5530548095703125,102266,-.5267887115478516,16561,-1.537378311157227,2104156,301597,709862,402342,.0127391815185547,85716,7006,-1.200226783752441,26679116,.0823097229003906,4370,2.194253921508789,213863,.6498861312866211,2692067,.4123973846435547,1001717,.0175609588623047,3987162,.193394660949707,3803589,.0182695388793945,193805,1149478,.3653087615966797,324014,-.1872396469116211,840347,.4941806793212891,6217416,142606064,-.17181396484375,164806,76664,111397,-.6513748168945313,38216,.2012662887573242,2490479,-.0277919769287109,131820,.0435686111450195,1174159,20345728,.2427101135253906,1698,.0796499252319336,125963,1435369,.1858386993408203,27014,-.5787763595581055,2319722,.0053091049194336,3048836,.1503982543945313,64027,-.9174489974975586,3312578,.0729265213012695,32667,.0483531951904297,156279,.1067771911621094,862632,.5275087356567383,984331,560899,.4686574935913086,51930,.2565765380859375,matched (3),2916977,.80747455,309188.34,485217.59
201806,293329,701,1292,2170460,06,0,0,0,0,1,0,0,0,0,0,0,1001210,.0641460418701172,670764,-.7469329833984375,894000,4723176,.4652786254882813,2149146,1252144,-.0869464874267578,652738,-.4848175048828125,13868,-1.997993469238281,6930,-.871190071105957,791538,170633,570065,308133,-.2667713165283203,123075,7477,.0650653839111328,24380038,-.0901165008544922,3826,-.1329421997070313,76452,-1.02867317199707,1373157,-.6731967926025391,978958,-.0229825973510742,3480421,-.1359262466430664,7399758,.665501594543457,189748,885422,-.2609987258911133,309297,-.0464849472045898,348626,-.8798151016235352,2831829,159253680,.11041259765625,316,27919,96871,-.1397199630737305,9401,-1.402438163757324,1888073,-.2769184112548828,219748,.5110445022583008,423915,16742682,-.1949081420898438,909,-.6248612403869629,84656,1238731,-.147334098815918,36818,.3096323013305664,2605468,.1161651611328125,2816038,-.0794286727905273,116570,.599186897277832,2031717,-.4888448715209961,26153,-.2224006652832031,70826,-.791417121887207,384885,-.8070440292358398,670489,496807,-.1213388442993164,17965,-1.061470985412598,matched (3),1564301.6,.80747455,253084.72,451542.41
201807,293329,702,1292,4539018,07,0,0,0,0,0,1,0,0,0,0,0,1015769,.0144367218017578,1177257,.5625247955322266,1166000,3338771,-.3468790054321289,2456293,1536821,.2048587799072266,757003,.1481914520263672,59460,1.455719947814941,14624,.7468042373657227,1765781,184293,628685,1434293,1.537896156311035,153783,97615,2.569199562072754,26835904,.0959758758544922,5724,.4028472900390625,135389,.5714893341064453,827666,-.5062580108642578,1065750,.0849456787109375,2682465,-.2604169845581055,1550713,-1.562731742858887,119395,1302129,.3856916427612305,430613,.3309078216552734,454324,.2648105621337891,2529126,190470608,.1789989471435547,155340,29370,123193,.2403717041015625,89997,2.258960723876953,2284044,.1903915405273438,1069173,1.582159042358398,220271,24956898,.3991889953613281,3759,1.419562816619873,174786,1367999,.0992612838745117,52573,.3562154769897461,5062698,.6642875671386719,3063690,.08428955078125,49322,-.8601217269897461,3416617,.5197696685791016,34294,.2710065841674805,123940,.5595712661743164,617582,.4728670120239258,888809,620589,.2224674224853516,77087,1.456509590148926,matched (3),1806438,.80747455,346203.34,509603.19
201808,293329,703,1292,2110194,08,0,0,0,0,0,0,1,0,0,0,0,1292985,.241307258605957,1089610,-.0773677825927734,946000,3069264,-.0841646194458008,2074702,932761,-.4993228912353516,599047,-.2340278625488281,16696,-1.270134925842285,19529,.2892360687255859,1073516,227974,517370,995770,-.3649110794067383,367842,95778,-.0189981460571289,20038696,-.2920761108398438,2771,-.7254595756530762,47163,-1.054542541503906,932790,.1195707321166992,1543057,.370086669921875,2093048,-.2481155395507813,1853934,.1785945892333984,416941,1293298,-.006805419921875,237608,-.5945873260498047,154193,-1.080605506896973,2261368,150866880,-.2330989837646484,3064,81121,151917,.2095823287963867,89130,-.0096807479858398,2161095,-.055333137512207,554825,-.6559877395629883,399731,15808521,-.4566020965576172,1168,-1.168859481811523,144559,1389367,.0154991149902344,116857,.7987480163574219,5714276,.121068000793457,3588431,.1580944061279297,96890,.675206184387207,2882301,-.1700620651245117,18766,-.6029243469238281,121779,-.0175895690917969,344894,-.5825738906860352,750658,408293,-.4186840057373047,49584,-.4412670135498047,matched (3),313732.09,.80747455,220851.75,434297.31
201809,293329,704,1292,1815346,09,0,0,0,0,0,0,0,1,0,0,0,1170304,-.0996894836425781,375877,-1.064312934875488,683000,1939372,-.4590740203857422,1789904,423417,-.7897911071777344,536426,-.1104106903076172,106203,1.850183486938477,23667,.1921815872192383,1142929,260451,412207,821939,-.1918506622314453,431829,248152,.9520082473754883,17433536,-.1392688751220703,10899,1.369463443756104,57571,.1994094848632813,940180,.0078916549682617,1331903,-.1471567153930664,2588440,.2124347686767578,1298180,-.3563461303710938,268955,1187576,-.0852813720703125,229608,-.0342493057250977,111107,-.3277111053466797,3104479,128642120,-.1593647003173828,67703,39246,135481,-.1145029067993164,191419,.764369010925293,2134752,-.0122642517089844,1552166,1.028754234313965,1136824,14428308,-.0913562774658203,869,-.2957053184509277,94379,1125834,-.2103242874145508,67466,-.5493268966674805,1358624,-1.436495780944824,2467962,-.3743219375610352,129628,.2910919189453125,2712856,-.0605869293212891,18163,-.0326595306396484,77755,-.4486446380615234,760495,.7907323837280273,593538,564800,.3244867324829102,38394,-.2557668685913086,matched (3),1237959.3,.80747455,207256.23,427543.94
201810,293329,705,1292,1732649,10,0,0,0,0,0,0,0,0,1,0,0,1035726,-.1221609115600586,654869,.5551738739013672,1578000,3189711,.4975662231445313,1830907,967470,.8263263702392578,758711,.3466920852661133,25614,-1.422213554382324,10395,-.8227567672729492,294224,385453,430345,760925,-.0771312713623047,114216,7347,-3.519749641418457,8819510,-.6814298629760742,5515,-.6812000274658203,34858,-.5017366409301758,545428,-.5445013046264648,1502887,.1207790374755859,1933706,-.2916173934936523,1167096,-.1064453125,307338,860528,-.3221235275268555,281088,.2022943496704102,397825,1.275518417358398,3488574,25342748,-1.624542236328125,221031,55538,111839,-.1917705535888672,91414,-.7390661239624023,833176,-.9408607482910156,1719854,.1025876998901367,361945,8855576,-.4881448745727539,1306,.4073810577392578,108749,1489335,.2798061370849609,61600,-.0909614562988281,4025827,1.086257934570313,2588539,.0477008819580078,116402,-.1076183319091797,2689105,-.008793830871582,34250,.6342992782592773,140637,.5926189422607422,1247349,.4948062896728516,536975,564313,-.0008630752563477,119017,1.131364822387695,matched (3),3272505.8,.80747455,366827.13,523832.81
201811,293329,706,1292,1950602,11,0,0,0,0,0,0,0,0,0,1,0,943377,-.0933923721313477,732470,.1119871139526367,1815000,2812155,-.1259794235229492,2195763,1186713,.204258918762207,689865,-.0951251983642578,44857,.5603408813476563,14468,.3306140899658203,516513,288398,456153,925679,.1959934234619141,82373,3972,-.6150217056274414,18566316,.7443838119506836,3398,-.4842844009399414,42391,.1956539154052734,732261,.2945661544799805,1934822,.2526273727416992,1464253,-.2780933380126953,1347571,.1437854766845703,293737,1735653,.7015933990478516,524785,.6243209838867188,227088,-.5606746673583984,3438742,140366256,1.711763381958008,0,72915,53351,-.7401676177978516,74729,-.2015304565429688,1712656,.720555305480957,200673,-2.148318290710449,615468,16096501,.5975542068481445,4490,1.234883785247803,131697,922144,-.4793834686279297,14097,-1.474699974060059,5436767,.3004550933837891,3006028,.1495256423950195,161397,.3268165588378906,1813395,-.394007682800293,26049,-.2737064361572266,109743,-.2480401992797852,721842,-.5469703674316406,726729,419403,-.2967767715454102,36431,-1.183845520019531,matched (3),1290743,.80747455,189230.64,419102.47
201812,293329,707,1292,2484070,12,0,0,0,0,0,0,0,0,0,0,1,528866,-.578730583190918,1039204,.349787712097168,1955000,1890107,-.3973178863525391,1758500,1258637,.0588417053222656,912307,.2794809341430664,68972,.4302206039428711,9084,-.4654245376586914,1039362,520811,430666,507791,-.6004581451416016,87210,1711,-.8421921730041504,18707786,.0075893402099609,11270,1.198957443237305,177837,1.433931350708008,1251027,.53558349609375,732014,-.9719705581665039,1769449,.1893234252929688,2245665,.5106983184814453,79826,1774638,.022212028503418,219338,-.8723745346069336,327773,.3669834136962891,3227146,206982016,.3883762359619141,199928,53199,167518,1.144197463989258,36796,-.7084789276123047,2098070,.202972412109375,2439479,2.49786376953125,866545,14876606,-.0788116455078125,1173,-1.342288017272949,66398,807927,-.1322298049926758,92070,1.8765869140625,4477230,-.1941804885864258,2473628,-.1949338912963867,94250,-.5379161834716797,1875510,.0336799621582031,26062,.0004987716674805,161466,.3861532211303711,823918,.1322650909423828,609267,544283,.2606372833251953,68902,.6372652053833008,matched (3),1450564.5,.80747455,306502.03,483510.25
