period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1029c428,growth1029c428,Y1128c826,growth1128c826,Y1155c616,growth1155c616,Y1156c484,growth1156c484,Y1161c705,growth1161c705,Y1321c620,growth1321c620,Y1365c152,Y1498c586,growth1498c586,Y1525c600,growth1525c600,Y1770c586,growth1770c586,Y1781c124,growth1781c124,Y1851c440,growth1851c440,Y1901c703,growth1901c703,Y2046c428,growth2046c428,Y2116c757,growth2116c757,Y2308c344,Y2375c703,growth2375c703,Y2381c372,Y2504c124,growth2504c124,Y2509c348,growth2509c348,Y2554c208,growth2554c208,Y2638c352,growth2638c352,Y2669c807,Y2854c703,growth2854c703,Y3092c440,growth3092c440,Y3133c124,growth3133c124,Y3426c36,Y3775c600,growth3775c600,Y3886c484,growth3886c484,Y3987c600,growth3987c600,Y399c124,growth399c124,Y4022c68,growth4022c68,Y4041c616,growth4041c616,Y4254c152,growth4254c152,Y428c152,growth428c152,Y4405c372,growth4405c372,Y4457c600,growth4457c600,Y4470c586,growth4470c586,Y4489c36,Y4638c586,growth4638c586,Y4641c68,Y4839c68,growth4839c68,Y4886c246,growth4886c246,Y4961c376,Y4989c440,growth4989c440,Y4998c36,Y581c124,growth581c124,Y612c600,growth612c600,Y612c826,growth612c826,Y741c208,growth741c208,_merge,x,r2,s,sf
201507,841319,666,3833,2788360,07,0,0,0,0,0,1,0,0,0,0,0,37274,.5293922424316406,261039,.2987775802612305,108672,1.384896278381348,576426,.2130327224731445,64135,.9422740936279297,22200,.4684915542602539,8746,3668894,.4725418090820313,285138,-.0772132873535156,1809082,.4290018081665039,4592689,.0344982147216797,481858,.2530002593994141,123373,.1031169891357422,45609,2.907822608947754,8158,-1.297152519226074,171058,121329,.3376216888427734,57469,44098,-.1773271560668945,855675,.2790822982788086,392265,-.1977548599243164,105518,.4132766723632813,159321,16354,-.5673255920410156,60098,1.602274894714356,383670,.3236017227172852,3220869,303824,.0950584411621094,9958052,.5379762649536133,1875321,-.3241691589355469,4872433,-.0701265335083008,629842,2.167997360229492,3057644,-.0109539031982422,1336032,.0125398635864258,3843381,.1227884292602539,723979,.2385892868041992,93761,3.551208019256592,105073,-2.048054695129395,700546,53820,-.9955892562866211,126627,13066,.6710453033447266,440295,.2770109176635742,359000,309715,.0775547027587891,70476,13719996,.0060443878173828,211697,.2016210556030273,7037567,-.0879535675048828,31397,-.7440633773803711,matched (3),2622469.3,.87494093,154214.73,258775.63
201508,841319,667,3833,1074903,08,0,0,0,0,0,0,1,0,0,0,0,71964,.6578693389892578,208634,-.2240886688232422,19193,-1.73378849029541,342225,-.5213785171508789,13650,-1.547250747680664,14192,-.4474143981933594,5354,3339066,-.0941991806030273,253090,-.1192283630371094,1553430,-.1523542404174805,3958088,-.1487045288085938,275157,-.560307502746582,72601,-.5302333831787109,22758,-.6951885223388672,7479,-.0868997573852539,407853,13744,-2.177903175354004,40016,116180,.9687261581420898,177150,-1.574893951416016,886071,.8148593902587891,34334,-1.122745513916016,8704,6886,-.8649816513061523,32697,-.6086931228637695,424116,.100224494934082,808085,215278,-.3445186614990234,6954876,-.3589382171630859,3737435,.6896200180053711,4473518,-.085418701171875,30047,-3.042705535888672,1661760,-.609766960144043,1170369,-.1323843002319336,2427821,-.4593582153320313,643552,-.1177597045898438,28336,-1.196616172790527,50822,-.7263259887695313,594035,64164,.1757974624633789,550954,6638,-.6772031784057617,360778,-.1991825103759766,526000,404367,.2666702270507813,65886,13822321,.0074310302734375,95513,-.795893669128418,5542036,-.2389011383056641,103767,1.195435523986816,matched (3),1129686.6,.87494093,141886.72,251623.69
201509,841319,668,3833,1062247,09,0,0,0,0,0,0,0,1,0,0,0,23048,-1.13858699798584,134783,-.436915397644043,114618,1.787058830261231,393750,.1402473449707031,48197,1.261557579040527,29838,.7431049346923828,4911,2996376,-.1082878112792969,307984,.1963024139404297,964744,-.4763574600219727,4652574,.1616592407226563,610606,.7971105575561523,93668,.2547779083251953,3738,-1.806365966796875,21186,1.041241645812988,543497,69195,1.616326332092285,57680,57787,-.6983766555786133,666083,1.324417114257813,517449,-.5378866195678711,26294,-.2667951583862305,204,22525,1.185134887695313,25074,-.2654514312744141,546878,.2542181015014648,714289,279442,.2608652114868164,7545050,.0814485549926758,1818464,-.7204074859619141,4229061,-.0561952590942383,808149,3.291983604431152,1973151,.1717538833618164,1129678,-.0353870391845703,2361612,-.0276498794555664,691906,.0724477767944336,5865,-1.575130462646484,999302,2.978728294372559,363628,86278,.2961320877075195,654103,4585,-.3700199127197266,869786,.8799848556518555,263000,274433,-.3876152038574219,51173,11236598,-.2071094512939453,278400,1.069796562194824,7213288,.2635631561279297,36130,-1.055024147033691,matched (3),977045.44,.87494093,100655.2,230898.48
201510,841319,669,3833,885644,10,0,0,0,0,0,0,0,0,1,0,0,81355,1.26124382019043,94127,-.3590211868286133,113825,-.0069417953491211,143177,-1.011634826660156,16126,-1.094863891601563,16413,-.5977096557617188,4645,2483791,-.187617301940918,288454,-.0655117034912109,1022586,.0582265853881836,4006837,-.1494178771972656,460947,-.2811689376831055,60049,-.4445953369140625,750,-1.606232643127441,20550,-.0304794311523438,1200537,106853,.4345254898071289,26610,63531,.0947637557983398,482744,-.3219270706176758,518537,.002100944519043,16307,-.4777469635009766,39320,9413,-.8725337982177734,20136,-.2193222045898438,326941,-.5144462585449219,586142,163679,-.5348873138427734,8391454,.1063222885131836,1902541,.0451984405517578,3248040,-.2639274597167969,127080,-1.849929809570313,1539426,-.2482213973999023,953479,-.1695699691772461,4385455,.6189489364624023,400021,-.5479335784912109,2961,-.6834754943847656,1961079,.6741924285888672,631053,136839,.4612302780151367,6401481,6826,.3979482650756836,483717,-.5867471694946289,487000,266954,-.0276308059692383,43606,12958218,.1425552368164063,182080,-.4246120452880859,7143377,-.0097389221191406,51645,.3572702407836914,matched (3),1029285.8,.87494093,71572.469,219784.56
201511,841319,670,3833,1337995,11,0,0,0,0,0,0,0,0,0,1,0,128973,.4607810974121094,170085,.5916538238525391,184941,.4853744506835938,274873,.6522274017333984,24501,.4182806015014648,35586,.7738790512084961,5203,2899190,.1546449661254883,202000,-.3562679290771484,674387,-.416285514831543,4102951,.0237035751342773,541065,.1602563858032227,99707,.5070743560791016,2971,1.376580715179443,25035,.197413444519043,566346,58945,-.5948495864868164,72305,59400,-.0672340393066406,690697,.3582143783569336,630896,.1961297988891602,69977,1.456572532653809,11403,26279,1.026678085327148,36536,.5957880020141602,704837,.7681875228881836,736076,191825,.1586761474609375,8916592,.060699462890625,3760360,.6813240051269531,3326665,.0239181518554688,69650,-.6013336181640625,2010689,.2670669555664063,1435333,.4090347290039063,2977549,-.3871927261352539,946217,.8609552383422852,11624,1.367545127868652,59739,-3.491264343261719,441108,87265,-.449854850769043,1755267,10269,.408390998840332,710930,.3850736618041992,744000,311280,.1536159515380859,26684,13238163,.0213737487792969,141225,-.2540922164916992,5786666,-.2106294631958008,42167,-.2027559280395508,matched (3),1498868.9,.87494093,101475.57,231257.28
201512,841319,671,3833,967800,12,0,0,0,0,0,0,0,0,0,0,1,158768,.2078409194946289,99964,-.5314884185791016,20705,-2.189661979675293,80573,-1.227145195007324,22711,-.0758647918701172,27443,-.2598409652709961,4100,3242431,.1118917465209961,274823,.3078594207763672,894055,.2819633483886719,3327127,-.2095966339111328,503873,-.0712156295776367,54743,-.5995855331420898,2369,-.2264308929443359,10166,-.9012260437011719,410510,9969,-1.777124404907227,65358,29235,-.7089271545410156,329675,-.739593505859375,519523,-.1942300796508789,16662,-1.435035705566406,5727,11779,-.8024511337280273,32528,-.1161966323852539,266658,-.9720001220703125,1141109,257317,.2937250137329102,5243033,-.5310125350952148,1528572,-.9001808166503906,2723540,-.200037956237793,115012,.5015535354614258,1758017,-.1342906951904297,1255611,-.1337747573852539,1715238,-.551548957824707,1879203,.686131477355957,4473,-.9550132751464844,814813,2.612973213195801,359187,41380,-.7461519241333008,149682,18154,.5697612762451172,463950,-.4267969131469727,503000,223071,-.3332023620605469,21302,14125776,.0648975372314453,194825,.3217477798461914,6165069,.0633430480957031,9964,-1.442659378051758,matched (3),1049481.5,.87494093,100331.63,230757.61
201601,841319,672,3833,2545956,01,0,0,0,0,0,0,0,0,0,0,0,54933,-1.06132984161377,172908,.5479497909545898,205742,2.296247482299805,124023,.4313030242919922,28757,.2360324859619141,16879,-.4860410690307617,5997,3118046,-.0391168594360352,387971,.3448028564453125,1186175,.2827215194702148,4026051,.1906766891479492,351704,-.3595342636108398,81308,.395594596862793,1550,-.4242129325866699,53356,1.657938003540039,780356,78958,2.069436073303223,47052,36862,.2318143844604492,477107,.3696327209472656,540727,.040003776550293,36445,.7826728820800781,14385,9220,-.2449436187744141,98052,1.103396415710449,271610,.0184001922607422,1427156,250969,-.0249795913696289,5325285,.0155658721923828,3292988,.7674617767333984,3844973,.3448343276977539,125785,.0895376205444336,2020667,.1392412185668945,1614426,.2513570785522461,2519014,.3843154907226563,281712,-1.89771842956543,4082,-.0914716720581055,1360906,.5129470825195313,325404,56830,.3172664642333984,426808,17674,-.0267963409423828,559393,.1870756149291992,1144000,299822,.2956981658935547,64946,14207756,.0057868957519531,213479,.0914363861083984,7028183,.1310291290283203,47690,1.565743446350098,matched (3),1946582.4,.87494093,101766.6,231385.13
201602,841319,673,3833,1610267,02,1,0,0,0,0,0,0,0,0,0,0,57365,.0433197021484375,145078,-.1754884719848633,144366,-.3542709350585938,350727,1.039541244506836,5588,-1.638259887695313,19250,.1314411163330078,2359,1910929,-.4896163940429688,351789,-.0978984832763672,1744780,.385894775390625,3117647,-.2557077407836914,408041,.1485776901245117,118073,.3730583190917969,2864,.6139645576477051,29354,-.5975580215454102,181033,85361,.0779733657836914,61705,71079,.6566104888916016,108079,-1.484877586364746,638300,.1658935546875,13276,-1.009845733642578,1652,12762,.3250970840454102,15030,-1.875449180603027,294439,.0807046890258789,588716,96379,-.9570407867431641,4498019,-.1688289642333984,787465,-1.430731773376465,3081228,-.2214384078979492,98795,-.2415275573730469,3443072,.5329370498657227,906853,-.5767545700073242,1931589,-.2655248641967773,327159,.1495609283447266,5372,.2746133804321289,604728,-.811126708984375,591770,45305,-.2266473770141602,1213937,4365,-1.398476600646973,357484,-.4477615356445313,968000,295569,-.0142860412597656,48295,12279740,-.1458377838134766,107193,-.6889076232910156,6077621,-.1453151702880859,66672,.3350629806518555,matched (3),1597810.1,.87494093,107294.21,233868.95
201603,841319,674,3833,973614,03,0,1,0,0,0,0,0,0,0,0,0,67220,.1585369110107422,161762,.1088542938232422,245677,.5316658020019531,227334,-.4335880279541016,47569,2.141559600830078,27276,.3484954833984375,5153,2809379,.3853731155395508,172063,-.7151708602905273,1024158,-.5327577590942383,4424864,.3501605987548828,694340,.5315942764282227,76318,-.4363937377929688,4591,.4718785285949707,18706,-.4505844116210938,418100,42343,-.7010860443115234,55869,27195,-.9607582092285156,502138,1.536011695861816,523922,-.1974658966064453,28913,.7783336639404297,2509,19700,.4341468811035156,8926,-.5210800170898438,246460,-.1778717041015625,436664,283121,1.077586174011231,5910899,.2731599807739258,1041235,.2793436050415039,2964592,-.0385885238647461,63299,-.4451770782470703,1676389,-.7197227478027344,1797592,.6842231750488281,1812753,-.0634956359863281,513066,.4499588012695313,6425,.1789960861206055,326422,-.6165876388549805,377105,19614,-.8371734619140625,312922,3549,-.2069520950317383,409457,.1357412338256836,295000,355136,.183598518371582,9014,13998709,.1310138702392578,292233,1.002921104431152,6842347,.1185178756713867,206002,1.128101348876953,matched (3),915700.5,.87494093,120249.99,240088.94
201604,841319,675,3833,1583219,04,0,0,1,0,0,0,0,0,0,0,0,40442,-.5081024169921875,205304,.2383661270141602,118342,-.7304391860961914,262442,.1436100006103516,23188,-.7185459136962891,72021,.9709510803222656,5783,3302419,.1616926193237305,314063,.6017322540283203,1739308,.5296163558959961,4421032,-.0008659362792969,527143,-.2754898071289063,126200,.5029592514038086,34382,2.013435363769531,46733,.9156064987182617,452902,44938,.0594806671142578,63608,27328,.004878044128418,941958,.6290864944458008,706379,.2988090515136719,53669,.6185436248779297,2614,4163,-1.554383277893066,19655,.7893638610839844,316856,.2512474060058594,8147716,405601,.3594951629638672,6293738,.0627574920654297,398100,-.9614591598510742,3176323,.0689840316772461,233764,1.306442260742188,2506626,.4022960662841797,1188250,-.413966178894043,5441970,1.099294662475586,228620,-.8083438873291016,8271,.252558708190918,1807654,1.711593627929688,480092,40982,.7368888854980469,343958,7130,.6976451873779297,349309,-.1588754653930664,395000,227886,-.4436550140380859,20995,12024974,-.1519794464111328,281032,-.0390834808349609,7801696,.1312103271484375,126748,-.4856853485107422,matched (3),1765193.5,.87494093,120919.8,240425.13
201605,841319,676,3833,1491906,05,0,0,0,1,0,0,0,0,0,0,0,68294,.5239534378051758,153373,-.2916193008422852,258701,.7820949554443359,154465,-.5300626754760742,55379,.8705654144287109,22757,-1.152085304260254,4914,4122477,.2217988967895508,437579,.3316640853881836,1894244,.0853328704833984,4778166,.0776834487915039,593137,.1179533004760742,84009,-.4069442749023438,29747,-.1448049545288086,12622,-1.309009552001953,356538,107651,.8736104965209961,78262,51948,.6423320770263672,1530103,.4851293563842773,449789,-.4513731002807617,64127,.1780300140380859,165,12059,1.063575744628906,20356,.0350437164306641,292396,-.0803384780883789,8420848,307313,-.2775030136108398,6070958,-.0360383987426758,501892,.2316818237304688,3152558,-.0075092315673828,149732,-.445465087890625,1227000,-.7143659591674805,997425,-.1750602722167969,4957873,-.0931644439697266,301533,.2768182754516602,4673,-.5709543228149414,4259198,.857050895690918,589203,71205,.5524301528930664,291061,3284,-.7752494812011719,241883,-.3675022125244141,272000,224098,-.0167627334594727,86207,12155725,.0108146667480469,204199,-.3193731307983398,8003026,.0254783630371094,67711,-.6269521713256836,matched (3),1750192.1,.87494093,138227.61,249578.67
201606,841319,677,3833,1273703,06,0,0,0,0,1,0,0,0,0,0,0,56613,-.1875839233398438,108277,-.348179817199707,280936,.082453727722168,268708,.5536584854125977,25411,-.7790184020996094,5558,-1.409634590148926,15740,3266421,-.2327594757080078,201406,-.7759342193603516,2172055,.1368541717529297,4637292,-.0299263000488281,467222,-.2386207580566406,107056,.2424278259277344,1507,-2.982607364654541,8596,-.3841438293457031,218880,56824,-.6389360427856445,85913,45339,-.1360759735107422,767134,-.6904287338256836,703215,.4468841552734375,53728,-.1769313812255859,24511,8220,-.3832416534423828,10385,-.6730136871337891,355457,.1952953338623047,1396177,97151,-1.151599884033203,7211591,.1721725463867188,1369806,1.004038810729981,2954201,-.0649862289428711,107740,-.3291263580322266,1869444,.4210691452026367,918330,-.0826196670532227,2490785,-.6883792877197266,417942,.3264636993408203,4959,.0594034194946289,2397377,-.5747051239013672,379851,34184,-.7338047027587891,225307,13468,1.4112548828125,290115,.1818227767944336,103000,225998,.0084428787231445,117645,11838836,-.0264148712158203,150986,-.3019084930419922,7890410,-.0141716003417969,191594,1.040129661560059,matched (3),1201560,.87494093,136500.39,248626.22
201607,841319,678,3833,1836860,07,0,0,0,0,0,1,0,0,0,0,0,106338,.6303844451904297,157729,.376185417175293,204868,-.315760612487793,281970,.0481748580932617,38033,.4032716751098633,29618,1.673144340515137,10179,3626470,.1045646667480469,335378,.5099353790283203,1491324,-.3760099411010742,4736072,.0210781097412109,615888,.2762603759765625,80692,-.2827119827270508,23144,2.731614589691162,49359,1.747822761535645,375720,26081,-.7787513732910156,42450,44501,-.0186557769775391,648227,-.1684207916259766,715975,.0179824829101563,91914,.5369195938110352,26954,9204,.1130685806274414,53152,1.632793426513672,466107,.2710113525390625,965644,298925,1.123926162719727,11161159,.4367513656616211,1251594,-.0902509689331055,3133874,.0590419769287109,165948,.4319543838500977,1675481,-.1095409393310547,1481141,.4780111312866211,6020926,.8826427459716797,514778,.2083930969238281,6878,.3271236419677734,224338,-2.368976593017578,621832,36180,.0567483901977539,625515,5877,-.8292703628540039,349025,.1848659515380859,238000,288434,.2439403533935547,243844,11049221,-.0690250396728516,241894,.4713125228881836,6826127,-.1448907852172852,22677,-2.134027481079102,matched (3),1721992.4,.87494093,136791.19,248785.98
201608,841319,679,3833,1577877,08,0,0,0,0,0,0,1,0,0,0,0,12496,-2.141214370727539,153848,-.0249128341674805,157240,-.2645931243896484,345299,.2026100158691406,10719,-1.266436576843262,11894,-.912348747253418,16562,2852286,-.2401390075683594,210936,-.4637041091918945,1265551,-.1641569137573242,4405895,-.0722646713256836,467784,-.2750577926635742,50154,-.4755420684814453,2840,-2.097931385040283,24992,-.6805639266967773,345690,6669,-1.363737106323242,41632,33941,-.2708883285522461,287272,-.8138113021850586,799146,.109898567199707,19540,-1.54839038848877,1968,21141,.8315753936767578,29776,-.5794525146484375,451155,-.0326042175292969,543683,265503,-.1185665130615234,7612435,-.3826570510864258,824154,-.417816162109375,3090295,-.0140037536621094,122030,-.307408332824707,998537,-.5175638198852539,934860,-.4601716995239258,3497368,-.5432300567626953,800930,.4420375823974609,3713,-.6164875030517578,975547,1.469843864440918,485824,31829,-.1281280517578125,260085,4743,-.2143764495849609,491536,.3423919677734375,665000,314444,.0863399505615234,139354,12764205,.1442852020263672,194105,-.2201004028320313,7642337,.112945556640625,37080,.4917268753051758,matched (3),1378541,.87494093,123933.92,241955.06
201609,841319,680,3833,1924487,09,0,0,0,0,0,0,0,1,0,0,0,21905,.5613069534301758,283061,.6096973419189453,35640,-1.484304428100586,593169,.5410690307617188,58795,1.70203971862793,22036,.6166439056396484,3300,2344689,-.1959676742553711,298415,.3469305038452148,739467,-.5373325347900391,3877182,-.1278352737426758,395447,-.1679906845092773,64337,.2490367889404297,10161,1.274752140045166,32545,.2640676498413086,450206,52794,2.068927764892578,83735,49495,.3772478103637695,348699,.1937799453735352,892333,.110295295715332,80774,1.419192314147949,30463,11347,-.6222600936889648,18511,-.4753379821777344,555579,.2081995010375977,1142657,264145,-.0051279067993164,7787729,.02276611328125,2384267,1.062290191650391,3251051,.0507116317749023,44946,-.998805046081543,1551685,.4408054351806641,1133725,.1928672790527344,8790305,.9216384887695313,464496,-.5448207855224609,15626,1.437095642089844,2900687,1.089704513549805,608189,60008,.6340999603271484,519687,17100,1.282408714294434,589899,.1824159622192383,455000,369179,.1604747772216797,61243,11376544,-.1150913238525391,161471,-.1840734481811523,9164044,.181584358215332,126768,1.229280471801758,matched (3),1912509,.87494093,119868.19,239897.94
201610,841319,681,3833,1224596,10,0,0,0,0,0,0,0,0,1,0,0,19221,-.130711555480957,159513,-.5735378265380859,71522,.6965360641479492,264987,-.8057985305786133,21263,-1.017088890075684,30165,.3140048980712891,3169,2240032,-.0456628799438477,254699,-.1584024429321289,610758,-.1912288665771484,3445186,-.1181306838989258,565382,.3574848175048828,87125,.3032093048095703,2579,-1.37115478515625,16508,-.6787786483764648,694495,41651,-.2370729446411133,26168,51868,.0468311309814453,152268,-.8285675048828125,706046,-.2341585159301758,10129,-2.076252937316895,11932,9063,-.2247533798217773,16601,-.1089019775390625,431654,-.2523860931396484,1219377,283649,.0712385177612305,7075891,-.095855712890625,687558,-1.243500709533691,2077667,-.4477329254150391,21725,-.7269973754882813,1494770,-.0373697280883789,892311,-.2394495010375977,462961,-2.943761825561523,415061,-.1125268936157227,5444,-1.054422378540039,2753187,-.0521879196166992,500855,39630,-.4148921966552734,264759,12346,-.3257465362548828,272429,-.7725734710693359,451000,273800,-.2988834381103516,34859,11432917,.0049419403076172,278222,.5440940856933594,6402532,-.3585939407348633,58572,-.7721014022827148,matched (3),1068077.1,.87494093,96053.641,228929.98
201611,841319,682,3833,1705845,11,0,0,0,0,0,0,0,0,0,1,0,108590,1.731575965881348,161649,.0133018493652344,42644,-.5171184539794922,227654,-.1518545150756836,37541,.5684652328491211,10402,-1.064684867858887,12627,2192559,-.0214204788208008,435717,.5369100570678711,724516,.1708030700683594,4610036,.2912578582763672,421091,-.294651985168457,177344,.7107477188110352,3276,.2392215728759766,13858,-.1749820709228516,795317,16702,-.9137964248657227,81890,97186,.6279239654541016,293257,.6554069519042969,496412,-.3522739410400391,19012,.6296672821044922,116776,7744,-.1572818756103516,37481,.8143711090087891,592395,.3165493011474609,7541344,379232,.2904109954833984,9658109,.3111047744750977,3531568,1.636350631713867,2635402,.2377901077270508,28530,.2724924087524414,1427533,-.0460243225097656,1370772,.4293146133422852,3453017,2.009361267089844,1122477,.9948673248291016,17544,1.170198440551758,2891372,.0489721298217773,277921,65041,.4954319000244141,274617,21025,.5323801040649414,776240,1.047083854675293,796000,265608,-.0303764343261719,198273,13418983,.1601753234863281,264832,-.0493240356445313,7898063,.2099237442016602,60056,.0250205993652344,matched (3),1802086.3,.87494093,123804.3,241888.7
201612,841319,683,3833,1330023,12,0,0,0,0,0,0,0,0,0,0,1,52907,-.7190437316894531,86467,-.6256637573242188,67985,.4664011001586914,70445,-1.172994613647461,23286,-.4775810241699219,27719,.9801206588745117,6715,3174854,.3701915740966797,344411,-.2351570129394531,690093,-.0486774444580078,3524946,-.2683706283569336,331078,-.2404947280883789,80287,-.7924842834472656,3032,-.0774011611938477,15532,.114039421081543,1446731,5133,-1.179838180541992,63743,24524,-1.376974105834961,60869,-1.572324752807617,532366,.0699243545532227,8970,-.7511844635009766,17037,11668,.4099311828613281,27579,-.3067798614501953,371765,-.465911865234375,7907941,358838,-.0552768707275391,7054663,-.3141098022460938,2971803,-.1725730895996094,1764890,-.4009466171264648,166783,1.76573657989502,1872844,.271510124206543,1265354,-.080021858215332,3081395,-.113865852355957,783882,-.359034538269043,3177,-1.708774566650391,2431200,-.1733465194702148,523229,108782,.5143280029296875,246930,34003,.4807367324829102,754880,-.0279026031494141,688000,213546,-.2181692123413086,63470,11292445,-.1725368499755859,200937,-.2761039733886719,6475184,-.1986398696899414,42639,-.3425083160400391,matched (3),836124.81,.87494093,133354.7,246913.17
201701,841319,684,3833,1228698,01,0,0,0,0,0,0,0,0,0,0,0,21146,-.9170856475830078,273412,1.151216506958008,28093,-.8837671279907227,334032,1.556405067443848,20671,-.1191205978393555,25218,-.0945606231689453,13211,3232349,.0179481506347656,347218,.00811767578125,952850,.3226308822631836,3944910,.1125612258911133,379853,.1374301910400391,57481,-.3341531753540039,3023,-.0029726028442383,10915,-.3527641296386719,891216,42986,2.125184059143066,121247,32288,.2750434875488281,190281,1.139778137207031,790712,.3956031799316406,26714,1.091301918029785,20081,7077,-.5,8931,-1.12752628326416,309654,-.1828069686889648,1333046,372369,.0370140075683594,6043472,-.1547098159790039,2939350,-.0109806060791016,2229340,.233616828918457,330464,.6838045120239258,1652585,-.125117301940918,1366814,.0771303176879883,3724507,.1895523071289063,341996,-.8294591903686523,2915,-.0860681533813477,932358,-.9584236145019531,434377,53675,-.7063989639282227,43344,42765,.2292709350585938,456489,-.5029945373535156,1858000,270562,.2366495132446289,25450,10850621,-.0399112701416016,274125,.3105926513671875,5663244,-.1339807510375977,42199,-.0103721618652344,matched (3),1430566.3,.87494093,117745.27,238844.27
201702,841319,685,3833,1083791,02,1,0,0,0,0,0,0,0,0,0,0,24587,.1507673263549805,105565,-.9516525268554688,22296,-.2311134338378906,114374,-1.071763038635254,19593,-.0535593032836914,14125,-.5796117782592773,1540,3174960,-.0179147720336914,198065,-.5613584518432617,786414,-.1919746398925781,3465507,-.1295671463012695,601422,.4595117568969727,64855,.1206998825073242,3430,.1263113021850586,15103,.3247547149658203,375929,36915,-.1522560119628906,43837,30852,-.0454940795898438,185591,-.0249567031860352,429797,-.6096210479736328,20807,-.2498979568481445,1207,18671,.9701213836669922,6825,-.2689361572265625,280634,-.0984039306640625,725693,174657,-.7570610046386719,7127840,.1650295257568359,2804040,-.0471267700195313,2159067,-.0320291519165039,35805,-2.222410202026367,2137146,.2571306228637695,837153,-.4902305603027344,3571858,-.0418491363525391,426678,.2212305068969727,1935,-.4097623825073242,100917,-2.223418235778809,318077,61047,.128697395324707,42273,6788,-1.840563774108887,356118,-.2483024597167969,759000,409079,.4134063720703125,78083,10877298,.0024547576904297,135876,-.7018413543701172,5479726,-.0329418182373047,16903,-.9149055480957031,matched (3),1261356.5,.87494093,86573.719,225116.95
201703,841319,686,3833,1088360,03,0,1,0,0,0,0,0,0,0,0,0,22218,-.1013145446777344,158391,.4057397842407227,244525,2.39491081237793,223886,.6716632843017578,74283,1.332709312438965,21710,.4298267364501953,13091,3852920,.1935367584228516,431126,.7778053283691406,787110,.000885009765625,3788753,.0891780853271484,715805,.1741113662719727,287698,1.489757537841797,7991,.8457555770874023,14233,-.0593299865722656,975896,42910,.150486946105957,79172,26030,-.169952392578125,338285,.6003427505493164,855848,.6887798309326172,26486,.2413272857666016,4236,24951,.289942741394043,15661,.8305816650390625,358497,.2448692321777344,836464,373502,.7600994110107422,7465479,.0462808609008789,3504112,.2228755950927734,2548657,.1658897399902344,66163,.6140336990356445,3038623,.351933479309082,1239231,.3922395706176758,7185935,.6990394592285156,295500,-.3673610687255859,6134,1.153739929199219,1520639,2.712587356567383,388549,15965,-1.341245651245117,212848,27549,1.400810241699219,484570,.3079996109008789,521000,272519,-.4061994552612305,48669,11901039,.0899486541748047,288929,.7544384002685547,6917499,.2329998016357422,17255,.0206108093261719,matched (3),1199262,.87494093,115974.85,237976.47
201704,841319,687,3833,1258170,04,0,0,1,0,0,0,0,0,0,0,0,56799,.9386157989501953,155649,-.0174636840820313,313345,.2479867935180664,303084,.3028726577758789,103849,.3350563049316406,32817,.4131736755371094,4430,3913397,.0155744552612305,385121,-.1128425598144531,1066428,.3037023544311523,5323203,.3400382995605469,422960,-.5261297225952148,49916,-1.751569747924805,1978,-1.396230220794678,15767,.10235595703125,528793,28847,-.397099494934082,36035,33854,.2628078460693359,286921,-.1646814346313477,864761,.0103597640991211,11830,-.8059778213500977,8854,4110,-1.80349063873291,23365,.4000654220581055,448753,.2245521545410156,9302118,279082,-.2914180755615234,4931083,-.4147310256958008,1687717,-.730560302734375,1928736,-.2787008285522461,123654,.6253662109375,2067275,-.3851728439331055,986179,-.2284088134765625,2224280,-1.17269229888916,296083,.0019712448120117,4690,-.2684144973754883,485430,-1.141850471496582,513277,79554,1.606037139892578,64580,2459,-2.416211605072022,395000,-.2043752670288086,410000,286221,.0490560531616211,15989,10800299,-.0970535278320313,329605,.1317138671875,6832611,-.0123472213745117,17502,.0142126083374023,matched (3),1270265.4,.87494093,106062.52,233306.44
201705,841319,688,3833,1817712,05,0,0,0,1,0,0,0,0,0,0,0,104523,.6098880767822266,114497,-.3070545196533203,45268,-1.934703826904297,256038,-.1686840057373047,100434,-.0334377288818359,12777,-.9432992935180664,4406,3954350,.0104103088378906,185977,-.7279348373413086,634653,-.5189914703369141,5565739,.0445547103881836,472455,.1106643676757813,91455,.6055049896240234,1681,-.1626973152160645,9288,-.5291957855224609,316736,37731,.2684764862060547,95929,86446,.9374628067016602,311818,.0832128524780273,1081413,.2235708236694336,82797,1.94575309753418,110013,5342,.262176513671875,119286,1.630285263061523,371726,-.1883153915405273,887157,338161,.1920166015625,6316139,.2475500106811523,1802332,.065704345703125,2751663,.3553400039672852,73579,-.5191278457641602,2200945,.0626554489135742,851466,-.1468782424926758,3535854,.4635219573974609,314868,.0615139007568359,2845,-.4998698234558106,929426,.6495323181152344,385880,136636,.5408849716186523,144465,7459,1.109666347503662,407110,.0301971435546875,132000,298266,.0412206649780273,66985,12445200,.1417617797851563,236885,-.3303203582763672,7607188,.107386589050293,21911,.2246742248535156,matched (3),1634727.6,.87494093,99562.313,230424.16
