period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1162c554,Y1359c203,Y1382c251,growth1382c251,Y1499c620,growth1499c620,Y1702c616,growth1702c616,Y1714c68,growth1714c68,Y1731c440,growth1731c440,Y1822c554,Y1847c757,growth1847c757,Y1913c222,growth1913c222,Y1944c372,Y2084c688,growth2084c688,Y2089c484,growth2089c484,Y2151c440,growth2151c440,Y2165c203,Y2584c705,growth2584c705,Y2623c642,Y2641c246,growth2641c246,Y2653c300,growth2653c300,Y2661c484,growth2661c484,Y2852c642,Y3069c484,growth3069c484,Y3178c484,growth3178c484,Y3311c807,growth3311c807,Y3385c484,growth3385c484,Y3392c826,growth3392c826,Y3413c246,growth3413c246,Y3422c586,growth3422c586,Y3429c372,growth3429c372,Y3475c600,growth3475c600,Y3531c642,Y3542c32,Y3572c807,growth3572c807,Y3709c642,Y3732c688,growth3732c688,Y382c442,Y3867c484,growth3867c484,Y3941c705,growth3941c705,Y3945c620,growth3945c620,Y4138c703,growth4138c703,Y415c757,growth415c757,Y4284c246,growth4284c246,Y4313c703,growth4313c703,Y4383c600,growth4383c600,Y4483c218,Y4980c440,Y4993c440,growth4993c440,Y667c246,growth667c246,Y841c152,growth841c152,Y975c484,growth975c484,_merge,x,r2,s,sf
201709,722850,692,3372,2104865,09,0,0,0,0,0,0,0,1,0,0,0,26719,1194,23659094,.7345733642578125,688629,.4577741622924805,284385,-.3241596221923828,216924,.4380111694335938,3200701,.0241918563842773,7149,94704,-.2053737640380859,36191,-.6251821517944336,8761,148839,-.1248292922973633,2056600,.1543493270874023,18227,-.252349853515625,876251,335631,-.2491073608398438,542240,395892,.4173498153686523,792259,-.0190105438232422,959426,.1676807403564453,590132,6487496,.441777229309082,4223304,-.1633615493774414,26815,.5704326629638672,40487,-1.95078182220459,4237308,-.2001419067382813,294189,-.511326789855957,1009995,2.139594078063965,6349663,-.2704505920410156,20203,-.1109676361083984,116754,175632,1011189,-.0348443984985352,14942,887444,.1687078475952148,170633,4916027,.3886318206787109,515188,.194828987121582,263892,-.3478593826293945,391347,.7984342575073242,42548,.2606315612792969,2256707,-.3386697769165039,122921,.6132726669311523,8141,-.3215866088867188,4361851,26664,331042,.4878921508789063,3014453,-.4054698944091797,195812192,-.1980342864990234,230475,.2352180480957031,matched (3),1455510.3,.87216765,355662.41,703175.63
201710,722850,693,3372,2237313,10,0,0,0,0,0,0,0,0,1,0,0,24386,2786,16029831,-.3892955780029297,530506,-.2608718872070313,263235,-.0772819519042969,246400,.1274099349975586,4016492,.2270383834838867,13022,96353,.0172624588012695,57909,.470062255859375,33165,175784,.1663904190063477,1831996,-.1156482696533203,27792,.421844482421875,1368779,639929,.6453456878662109,814163,290151,-.3107404708862305,1036647,.2688589096069336,862923,-.1060104370117188,607520,6672850,.0281696319580078,4718944,.1109676361083984,57445,.761866569519043,124144,1.120461463928223,6044152,.35516357421875,369450,.2277927398681641,894198,-.1217727661132813,7245653,.1319990158081055,51431,.9344100952148438,150335,25650,896738,-.1201181411743164,47959,780157,-.128849983215332,164251,5728294,.1529169082641602,782903,.4184770584106445,855596,1.176258087158203,259327,-.4115047454833984,86845,.7134923934936523,2438426,.0774459838867188,52968,-.8418540954589844,68952,2.136497497558594,2966851,8013,122459,-.9944696426391602,3530567,.1580400466918945,345794336,.5686874389648438,161250,-.3571863174438477,matched (3),2230353.8,.87216765,322072.53,686797.56
201711,722850,694,3372,1675108,11,0,0,0,0,0,0,0,0,0,1,0,37944,2133,14247006,-.1179046630859375,493638,-.0720281600952148,449631,.5353803634643555,144499,-.5336837768554688,3118564,-.2530364990234375,12839,107148,.1061925888061523,53985,-.0701665878295898,22987,120213,-.3799905776977539,2886143,.4545154571533203,25334,-.0926008224487305,1246367,550225,-.1510305404663086,766638,221490,-.2700233459472656,904190,-.1367073059082031,816516,-.0552787780761719,541380,5925015,-.1188631057739258,3389513,-.3308992385864258,31674,-.5953311920166016,96077,-.2562923431396484,4997327,-.1901884078979492,394254,.0649795532226563,1529130,.5365266799926758,6626962,-.0892543792724609,25430,-.7043123245239258,111416,65665,1148247,.247227668762207,14328,558681,-.3339166641235352,168011,4323466,-.2813606262207031,617631,-.2371177673339844,440178,-.6646194458007813,122804,-.7475004196166992,85726,-.0129690170288086,2960263,.1939249038696289,78753,.3966283798217773,28394,-.887232780456543,2586671,7028,257549,.743433952331543,2962066,-.1755714416503906,280189152,-.2103786468505859,206833,.2489557266235352,matched (3),1092945.5,.87216765,207098.58,640975.81
201712,722850,695,3372,832642,12,0,0,0,0,0,0,0,0,0,0,1,11904,427,16787348,.1640796661376953,468554,-.0521516799926758,320810,-.3375787734985352,201187,.3309621810913086,2129991,-.3812541961669922,22300,44535,-.8779354095458984,39528,-.3116970062255859,894,161337,.2942304611206055,1630068,-.5712995529174805,19872,-.2428359985351563,1685367,458269,-.1828708648681641,588753,198752,-.1083202362060547,881751,-.0251302719116211,639950,-.2436561584472656,341733,2593936,-.8260068893432617,3771045,.1066656112670898,27565,-.1389493942260742,47151,-.7117948532104492,2869231,-.5548591613769531,265338,-.3959903717041016,651538,-.853118896484375,5538710,-.1793851852416992,15495,-.4954118728637695,151836,235389,885333,-.2600278854370117,29278,636452,.1303310394287109,209588,3388123,-.2437810897827148,583002,-.0577011108398438,305386,-.3656024932861328,106631,-.1412153244018555,59519,-.3648605346679688,6980932,.8579044342041016,144649,.6079940795898438,78459,1.016398429870606,2003615,6689,181281,-.3511619567871094,2712768,-.0879173278808594,381198176,.3078536987304688,85330,-.8853855133056641,matched (3),1488396.8,.87216765,303924.25,678476.38
201801,722850,696,3372,606321,01,0,0,0,0,0,0,0,0,0,0,0,14510,1522,15158131,-.1020889282226563,637214,.3074541091918945,477490,.3976945877075195,120230,-.5148286819458008,2973112,.333491325378418,10261,134766,1.107264518737793,106582,.9919052124023438,28659,151099,-.0655603408813477,1579317,-.0316295623779297,19649,-.0112857818603516,950646,499395,.0859413146972656,535920,299319,.4094524383544922,923000,.045720100402832,891709,.3317499160766602,433497,2469159,-.0492992401123047,3794583,.0062227249145508,14367,-.6516132354736328,101269,.7644252777099609,5526743,.6555547714233398,90264,-1.078266143798828,1667810,.9399309158325195,7185879,.2603559494018555,33271,.7641687393188477,118874,0,1046665,.1674003601074219,24822,570346,-.1096658706665039,143724,2453462,-.3227758407592773,296340,-.6766824722290039,103320,-1.083745002746582,51924,-.7195930480957031,70487,.1691322326660156,2499931,-1.026919364929199,93116,-.4404640197753906,81893,.0428371429443359,884863,56658,154165,-.1620244979858398,2573470,-.0527143478393555,245498944,-.4400253295898438,80512,-.0581197738647461,matched (3),1142143.6,.87216765,320307.69,685971.75
201802,722850,697,3372,5995133,02,1,0,0,0,0,0,0,0,0,0,0,14908,6447,24061780,.4620876312255859,625918,-.0178861618041992,351842,-.3053607940673828,133112,.1017847061157227,3545966,.1762008666992188,8527,100591,-.2924776077270508,55383,-.6546421051025391,19784,362775,.8758478164672852,1831911,.1483669281005859,34342,.5583429336547852,992999,708868,.3502721786499023,702146,443245,.3926124572753906,1166732,.2343320846557617,1026656,.1409225463867188,431384,2420941,-.0197210311889648,4038523,.0623044967651367,48579,1.218257904052734,116298,.1383752822875977,4802741,-.1404123306274414,183423,.7090568542480469,655624,-.9336786270141602,9598218,.289459228515625,38928,.1570281982421875,138621,6702,976391,-.0695009231567383,26407,471512,-.1902990341186523,144941,2442443,-.0045013427734375,642638,.774073600769043,255382,.9049291610717773,338762,1.875516891479492,77151,.090336799621582,2269141,-.0968618392944336,36397,-.9393596649169922,44584,-.6080379486083984,773367,70223,260757,.5255651473999023,2894229,.1174631118774414,251648912,.0247421264648438,211973,.968052864074707,matched (3),5238204,.87216765,435848.31,746943.06
201803,722850,698,3372,778133,03,0,1,0,0,0,0,0,0,0,0,0,18319,2594,15924097,-.4127922058105469,650039,.0378131866455078,826827,.8544130325317383,164080,.209162712097168,3198562,-.1031084060668945,6541,105726,.0497884750366211,41397,-.2910642623901367,34026,285614,-.2391414642333984,2258830,.2094879150390625,20387,-.5214710235595703,868419,508118,-.3329563140869141,650125,309014,-.3607358932495117,943182,-.212702751159668,1002588,-.0237226486206055,564727,4195542,.54986572265625,4491508,.1063098907470703,25956,-.6267890930175781,143883,.2128448486328125,4486154,-.0681905746459961,431484,.8554353713989258,291058,-.8120651245117188,11572851,.1870841979980469,31250,-.2196950912475586,133752,258056,1681852,.543787956237793,82892,1060198,.8102664947509766,208824,4530549,.6178445816040039,492411,-.2662677764892578,256460,.0042123794555664,41661,-2.095732688903809,98057,.2397842407226563,3038412,.2919340133666992,19757,-.6109790802001953,53632,.1847705841064453,2315307,10598,300806,.1428766250610352,4116655,.3523225784301758,429897632,.5355110168457031,136161,-.4426212310791016,matched (3),1034147.4,.87216765,397956.78,725485.88
201804,722850,699,3372,524517,04,0,0,1,0,0,0,0,0,0,0,0,22436,401,22736724,.3561477661132813,662863,.019536018371582,363770,-.8210735321044922,177373,.0779008865356445,3099514,-.0314569473266602,8698,100507,-.050623893737793,37575,-.0968694686889648,17352,125716,-.8206167221069336,1761471,-.2486982345581055,20285,-.0050163269042969,513997,495066,-.0260219573974609,605491,188646,-.4935140609741211,791557,-.1752567291259766,672232,-.3997364044189453,423950,3797366,-.0997142791748047,4233257,-.0592174530029297,9090,-1.049227714538574,81114,-.5731449127197266,4775501,.0625028610229492,232767,-.6171932220458984,309840,.0625333786010742,10486023,-.0986175537109375,30620,-.0203657150268555,64882,40971,1270960,-.2801227569580078,45838,533970,-.6858711242675781,203454,3899861,-.14990234375,341203,-.3668365478515625,138847,-.6135997772216797,480836,2.445960998535156,69696,-.3414058685302734,2825779,-.0725507736206055,42281,.7608299255371094,9712,-1.708784103393555,1086618,63526,163920,-.6070871353149414,3932194,-.0458440780639648,409853024,-.0477485656738281,239452,.5645151138305664,matched (3),1372221.1,.87216765,379172.59,715354.5
201805,722850,700,3372,1749593,05,0,0,0,1,0,0,0,0,0,0,0,56154,4654,19572500,-.1498546600341797,689569,.0394983291625977,704792,.6613807678222656,144969,-.2017345428466797,3215856,.0368490219116211,13222,108092,.0727558135986328,69489,.6148300170898438,41311,162664,.2576618194580078,2852824,.4821605682373047,34329,.5261087417602539,777590,484279,-.0220298767089844,657927,278550,.3897247314453125,640565,-.2116518020629883,1085930,.479588508605957,444987,3846698,.0129070281982422,7343011,.5507774353027344,7075,-.2506074905395508,112277,.3251132965087891,4679039,-.0204057693481445,219926,-.0567464828491211,669353,.7702560424804688,10929405,.0414142608642578,43548,.3522100448608398,458794,670463,1277518,.0051460266113281,75124,938401,.563838005065918,229496,2534904,-.4307851791381836,859456,.9238224029541016,522897,1.326011657714844,245584,-.6718873977661133,94764,.307246208190918,2616803,-.0768308639526367,27766,-.4205255508422852,53250,1.70163631439209,1637806,269262,215658,.2743158340454102,4253620,.0785732269287109,327215648,-.2251777648925781,107378,-.8019981384277344,matched (3),1772332.9,.87216765,422202.13,739063.5
201806,722850,701,3372,1056325,06,0,0,0,0,1,0,0,0,0,0,0,22380,922,12034449,-.4863529205322266,616074,-.1126995086669922,533968,-.2775669097900391,153815,.0592308044433594,3542848,.096837043762207,1149,106826,-.0117816925048828,46980,-.3914470672607422,41281,166914,.025792121887207,2009930,-.3502092361450195,18779,-.6032514572143555,888473,365070,-.2825727462768555,718302,259628,-.070347785949707,386421,-.5054225921630859,891944,-.1967887878417969,440810,3704781,-.0375909805297852,4408205,-.5102815628051758,33411,1.552317619323731,124516,.1034650802612305,3701010,-.2344875335693359,287154,.2667274475097656,290562,-.8344945907592773,7160492,-.4228792190551758,16566,-.9665107727050781,138061,61232,1069164,-.1780424118041992,60228,742567,-.234065055847168,189900,1973845,-.2501726150512695,637106,-.2993631362915039,710666,.3068180084228516,155502,-.4569807052612305,53141,-.5784406661987305,2180916,-.1822080612182617,27897,.0047073364257813,33911,-.451258659362793,949434,172792,175023,-.2087764739990234,3819849,-.1075592041015625,303838944,-.0741214752197266,196927,.6064777374267578,matched (3),1968117.4,.87216765,327365.5,689295.56
201807,722850,702,3372,3283551,07,0,0,0,0,0,1,0,0,0,0,0,26751,8730,14117806,.1596641540527344,828407,.296137809753418,554404,.0375576019287109,266689,.5503320693969727,5102008,.3647031784057617,17905,147539,.3228912353515625,69407,.3902664184570313,29571,266180,.4666938781738281,3131846,.4435224533081055,30168,.4740428924560547,1187973,359009,-.0167417526245117,678082,243538,-.0639762878417969,555724,.3633441925048828,731515,-.1982851028442383,654211,9870775,.979954719543457,4968825,.119715690612793,41591,.218998908996582,88380,-.3427877426147461,3915492,.05633544921875,374511,.2656030654907227,357386,.2069988250732422,9105755,.2403287887573242,60002,1.287025451660156,785875,19038,1181117,.099583625793457,64898,1032168,.3293037414550781,206632,2129370,.0758428573608398,714945,.1152687072753906,1413009,.6872739791870117,192982,.2159385681152344,59654,.1156129837036133,2863181,.2721881866455078,11712,-.8679056167602539,54971,.4830665588378906,1807418,81489,130709,-.2919445037841797,4063868,.0619239807128906,308455776,.0150794982910156,238658,.1921987533569336,matched (3),2600585.5,.87216765,292617.59,673487.38
201808,722850,703,3372,1362042,08,0,0,0,0,0,0,1,0,0,0,0,15055,12723,13277987,-.0613288879394531,433568,-.647456169128418,527977,-.0488405227661133,205548,-.2604036331176758,3692760,-.3232603073120117,4310,97837,-.4107894897460938,48059,-.367558479309082,17145,134212,-.6847524642944336,2300500,-.3084964752197266,21066,-.3591213226318359,929789,283450,-.2363109588623047,412418,294143,.1887931823730469,558706,.0053510665893555,915166,.2239875793457031,655043,6260623,-.4552993774414063,4701049,-.0553970336914063,9029,-1.52744197845459,63539,-.3299922943115234,4092803,.0442895889282227,75906,-1.596125602722168,116805,-1.11830997467041,8976015,-.0143508911132813,26776,-.8068723678588867,245722,115849,1126869,-.0470170974731445,89616,749359,-.3201980590820313,191301,3570792,.5169610977172852,490301,-.3771858215332031,382288,-1.307302474975586,228216,.1676959991455078,154290,.9502725601196289,1884404,-.4183216094970703,5933,-.680084228515625,17997,-1.11660099029541,1603196,66796,182144,.3318243026733398,4019870,-.0108852386474609,493601632,.4701499938964844,125617,-.6417942047119141,matched (3),2477555.3,.87216765,400927.09,727119.5
201809,722850,704,3372,208929,09,0,0,0,0,0,0,0,1,0,0,0,10543,640,13760366,.0356845855712891,665028,.4277801513671875,631268,.1786775588989258,187670,-.0909938812255859,2730540,-.3018741607666016,2202,82512,-.1703596115112305,62329,.2599973678588867,15192,142802,.0620384216308594,1441693,-.4673080444335938,18406,-.134984016418457,659561,463212,.4911489486694336,550040,256649,-.136357307434082,720137,.2538185119628906,957812,.0455455780029297,761253,3716072,-.5216121673583984,4011563,-.158604621887207,43365,1.569211006164551,18425,-1.237945556640625,2871542,-.3543815612792969,201670,.9771366119384766,302277,.9508371353149414,7619904,-.163792610168457,28647,.0675430297851563,90530,13716,1106233,-.0184822082519531,57250,642126,-.1544342041015625,137538,5154908,.367161750793457,391142,-.2259483337402344,149534,-.9386501312255859,285853,.2251853942871094,113010,-.3113574981689453,2310897,.2040243148803711,4603,-.2538213729858398,2379,-2.023524761199951,1226280,21355,83309,-.7822408676147461,3531096,-.1296415328979492,192335312,-.9424877166748047,144917,.1429243087768555,matched (3),-817364.38,.87216765,395557.5,724172.56
201810,722850,705,3372,2759298,10,0,0,0,0,0,0,0,0,1,0,0,25648,9506,2525508,-1.695350646972656,682742,.0262880325317383,629700,-.0024871826171875,139687,-.2952814102172852,3178038,.1517648696899414,7210,89808,.0847301483154297,93161,.4019021987915039,50651,235149,.4987602233886719,2041913,.3480691909790039,27503,.4016189575195313,1162056,620702,.2926664352416992,949491,245082,-.0461158752441406,744416,.0331583023071289,1344409,.3390588760375977,922823,4231759,.1299505233764648,5821131,.3723134994506836,11386,-1.337268829345703,110205,1.788634300231934,3953756,.3198175430297852,267913,.2840299606323242,816853,.9941158294677734,8349965,.0914936065673828,30401,.0594263076782227,191949,53386,1407020,.2405128479003906,89840,788240,.2050180435180664,197416,6532973,.236912727355957,608917,.4426107406616211,853264,1.741544723510742,313546,.09246826171875,144794,.2478351593017578,2582929,.1112880706787109,35683,2.047966003417969,33398,2.641815662384033,2043384,27987,177813,.7581758499145508,3434907,-.027618408203125,431430016,.8078651428222656,220704,.4206609725952148,matched (3),1767621,.87216765,586762,843948.94
201811,722850,706,3372,1288143,11,0,0,0,0,0,0,0,0,0,1,0,10755,420,14000431,1.712646484375,500686,-.3101377487182617,378391,-.5093154907226563,219362,.451319694519043,3467199,.0870828628540039,5351,76026,-.1665983200073242,43706,-.7568435668945313,17576,169149,-.3294391632080078,2519619,.2102203369140625,23947,-.1384525299072266,1065291,515112,-.186467170715332,716651,296315,.1898298263549805,554720,-.2941360473632813,1148723,-.1573038101196289,821873,2155273,-.6746997833251953,4671881,-.2199335098266602,9587,-.1719760894775391,89833,-.2043905258178711,3415173,-.1464385986328125,227931,-.1616191864013672,56786,-2.666169166564941,6704702,-.2194480895996094,13150,-.8380537033081055,109579,5486,854406,-.4988222122192383,36246,610339,-.2557878494262695,145088,4450797,-.3837785720825195,474465,-.2494935989379883,286856,-1.090088844299316,292347,-.0700044631958008,61064,-.8633890151977539,2333796,-.1014280319213867,34949,-.0207843780517578,38937,.1534490585327148,954609,8729,209373,.1633853912353516,3355241,-.0234661102294922,317207680,-.3075485229492188,185055,-.1761693954467773,matched (3),1237605.1,.87216765,420160.72,737899.19
201812,722850,707,3372,2268776,12,0,0,0,0,0,0,0,0,0,0,1,14587,329,10262970,-.310546875,525455,.0482854843139648,385269,.0180139541625977,148068,-.3930521011352539,2252072,-.4314966201782227,16106,88955,.1570549011230469,51964,.1730661392211914,26319,253698,.405364990234375,1280303,-.6770105361938477,18605,-.2524127960205078,1110386,468878,-.0940418243408203,535601,227305,-.2651300430297852,928985,.5156288146972656,779147,-.3882064819335938,526030,3595983,.5118999481201172,3639011,-.2498493194580078,13946,.3747844696044922,165378,.6102819442749023,1551182,-.789210319519043,290953,.2441186904907227,36863,-.4320821762084961,4667181,-.3622541427612305,24892,.6381254196166992,112874,22839,670762,-.2419919967651367,7575,927724,.4187202453613281,166794,2149329,-.7279272079467773,553723,.1544761657714844,320665,.1114168167114258,155736,-.6297798156738281,113196,.6171979904174805,2118364,-.0968523025512695,15748,-.7971763610839844,24796,-.4512624740600586,3011921,21154,200282,-.0443916320800781,3380265,.0074300765991211,429304512,.3026103973388672,187968,.0156183242797852,matched (3),1189118.4,.87216765,416370.59,735747.69
