period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1203c792,growth1203c792,Y1269c68,growth1269c68,Y1288c152,growth1288c152,Y1292c124,growth1292c124,Y1380c705,growth1380c705,Y1577c246,growth1577c246,Y1617c807,growth1617c807,Y1659c752,growth1659c752,Y1850c251,growth1850c251,Y2175c792,growth2175c792,Y2212c124,growth2212c124,Y232c300,growth232c300,Y2618c251,growth2618c251,Y2660c484,growth2660c484,Y3133c440,growth3133c440,Y3214c688,growth3214c688,Y3238c300,growth3238c300,Y3339c191,growth3339c191,Y3453c807,Y3464c68,growth3464c68,Y3582c440,growth3582c440,Y3692c554,Y3732c348,growth3732c348,Y3893c251,Y3907c348,growth3907c348,Y3946c251,growth3946c251,Y4006c616,growth4006c616,Y4013c620,growth4013c620,Y4030c218,Y4089c68,Y4140c757,growth4140c757,Y4170c688,growth4170c688,Y422c152,growth422c152,Y4256c218,Y4276c344,Y4470c32,Y4514c705,growth4514c705,Y467c246,growth467c246,Y4737c703,growth4737c703,Y4764c484,growth4764c484,Y4765c152,growth4765c152,Y4793c484,growth4793c484,Y4851c203,Y579c498,Y605c208,growth605c208,Y647c620,growth647c620,Y668c352,growth668c352,Y897c124,growth897c124,Y954c620,growth954c620,Y966c124,growth966c124,_merge,x,r2,s,sf
201707,841239,690,3829,1568868,07,0,0,0,0,0,1,0,0,0,0,0,1304914,.1571083068847656,708541,.8739166259765625,233678,-.2770586013793945,671255,.1997146606445313,919585,-1.072688102722168,4576543,-.0547876358032227,88040,.1596364974975586,2317527,-.2347898483276367,4507291,-.2013778686523438,50570,-.2457380294799805,19149,-1.484442710876465,4153,-.6511011123657227,298758,-.2417783737182617,52935,-.2088556289672852,42729,-1.083117485046387,1232472,-1.143027305603027,899,-3.970585823059082,6387,-2.724273681640625,5637,56134,.885401725769043,8586,.1068363189697266,432135,1379561,-.2127704620361328,4889,1970690,-.8867044448852539,11292630,-.0788364410400391,161974,-1.511700630187988,675730,-1.182072639465332,103405,8711,1237700,1.248594284057617,317255,-.1312751770019531,810681,-.5623512268066406,229116,487964,2755297,3883572,-.1441078186035156,165742,.5226011276245117,121524,-.1418666839599609,151952,-.1449565887451172,1479212,-.1859111785888672,3346470,-.164311408996582,217691,105475,120300,-.1609382629394531,1101359,-.1130971908569336,286689,.2884817123413086,26048,-.5844888687133789,67689,-1.177362442016602,1200449,-.4475078582763672,matched (3),1650373.9,.89989918,97238.008,194267.83
201708,841239,691,3829,2025009,08,0,0,0,0,0,0,1,0,0,0,0,1069529,-.1989192962646484,487241,-.3744497299194336,260133,.1072492599487305,652646,-.0281143188476563,784679,-.1586475372314453,9563390,.7369976043701172,99057,.1179037094116211,3400243,.3833456039428711,5084795,.1205577850341797,53268,.0519771575927734,65282,1.226466178894043,6736,.4836359024047852,326697,.0893993377685547,76733,.3712673187255859,33039,-.2571887969970703,1963536,.4657249450683594,4202,1.542033195495606,2553,-.9169955253601074,29621,150680,.9874162673950195,22686,.9716148376464844,492186,1638224,.1718473434448242,6753,3609245,.6051149368286133,14276870,.2344913482666016,341319,.7453813552856445,588407,-.1383743286132813,11325,3708,2114250,.5354452133178711,342814,.0774822235107422,1196178,.389012336730957,362169,242833,1881338,4555682,.1596193313598633,438302,.9724760055541992,145577,.1805934906005859,429009,1.037913322448731,1477264,-.0013179779052734,3250765,-.0290155410766602,238644,272488,146684,.1982917785644531,1392058,.2342386245727539,225540,-.2399005889892578,39204,.4088382720947266,122720,.5949821472167969,1455078,.1923637390136719,matched (3),2124430.8,.89989918,86029.219,188906.83
201709,841239,692,3829,2062079,09,0,0,0,0,0,0,0,1,0,0,0,1074943,.0050497055053711,523678,.0721187591552734,263376,.0123891830444336,616647,-.0567378997802734,1377903,.5630426406860352,5182250,-.6127023696899414,57855,-.537755012512207,3501543,.0293569564819336,6122224,.1856708526611328,86098,.4801502227783203,371892,1.739887237548828,2854,-.8587450981140137,583603,.5801877975463867,59199,-.2594270706176758,47654,.3662776947021484,3002147,.4245805740356445,59689,2.653587341308594,132359,3.948248386383057,22903,92172,-.4915018081665039,10939,-.7294130325317383,442603,1395536,-.1603336334228516,411965,6062045,.5185480117797852,9571540,-.3998470306396484,250644,-.3087844848632813,1246645,.7507925033569336,23118,21099,706367,-1.096321105957031,375419,.0908546447753906,1126149,-.0603275299072266,550767,524738,5438278,4743704,.0404434204101563,356359,-.2069692611694336,166261,.1328535079956055,140362,-1.117253303527832,1459859,-.0118513107299805,3317734,.0203914642333984,247023,248767,153058,.0425357818603516,1423440,.0222930908203125,297564,.2771320343017578,898415,3.131853103637695,158854,.2580795288085938,1644369,.1222972869873047,matched (3),2035738.3,.89989918,91640.164,191527.23
201710,841239,693,3829,1846133,10,0,0,0,0,0,0,0,0,1,0,0,925698,-.14947509765625,391893,-.2898883819580078,184614,-.3553152084350586,711876,.1436071395874023,1128899,-.1993198394775391,1705239,-1.111534118652344,82572,.3557310104370117,2797631,-.224431037902832,5718085,-.0682907104492188,66065,-.2648468017578125,279621,-.2851686477661133,2885,.0108036994934082,338644,-.5442714691162109,105187,.5748348236083984,65229,.3139371871948242,2397269,-.2249975204467773,17822,-1.208714485168457,6222,-3.057426452636719,3008,110452,.1809244155883789,10842,-.0089073181152344,374751,1729961,.2148199081420898,237389,6691381,.0987730026245117,17291732,.5914344787597656,219501,-.1326761245727539,773744,-.4769706726074219,87887,12587,491996,-.361663818359375,327579,-.1363134384155273,705437,-.4677419662475586,279775,364711,1571054,4147838,-.1342306137084961,228199,-.4457206726074219,200802,.1887607574462891,111324,-.2317800521850586,1237890,-.1649312973022461,4338097,.2681541442871094,238840,234616,122179,-.2253293991088867,1590648,.1110649108886719,213111,-.3338165283203125,96002,-2.236263275146484,141222,-.1176519393920898,2419832,.3863410949707031,matched (3),1560827.9,.89989918,77125.742,185022
201711,841239,694,3829,2117955,11,0,0,0,0,0,0,0,0,0,1,0,724666,-.2448368072509766,452603,.1440267562866211,252484,.3130807876586914,2809143,1.372730255126953,3289917,1.069619178771973,10066273,1.775485038757324,69244,-.1760349273681641,2203104,-.2389049530029297,5371946,-.062443733215332,51034,-.2581472396850586,435135,.4422216415405273,17647,1.811040878295898,265543,-.2431726455688477,96807,-.0830202102661133,92042,.3443412780761719,3536945,.3889331817626953,98429,1.708901405334473,11083,.5773210525512695,14485,107957,-.0228481292724609,21921,.7040176391601563,403942,1751862,.0125808715820313,2537,7117289,.06170654296875,15189451,-.1296272277832031,147018,-.4008016586303711,1940267,.9193401336669922,56326,10583,1156584,.8547554016113281,448392,.3139381408691406,927040,.2731790542602539,457506,772227,2710967,5535724,.2886343002319336,385838,.5251989364624023,141357,-.3510303497314453,105321,-.0554323196411133,1554922,.2280168533325195,3705644,-.1575794219970703,292743,383126,147577,.1888628005981445,1974913,.2163829803466797,302296,.3495931625366211,11951,-2.083554267883301,104669,-.299530029296875,2760764,.131810188293457,matched (3),2157581.3,.89989918,103518.09,197486.09
201712,841239,695,3829,1650150,12,0,0,0,0,0,0,0,0,0,0,1,603454,-.1830415725708008,162961,-1.021504402160645,136635,-.6140346527099609,818725,-1.23288631439209,615947,-1.675456047058106,2354890,-1.452695846557617,67426,-.0266056060791016,2169163,-.0155258178710938,5054415,-.0609283447265625,75784,.3953952789306641,381029,-.1327810287475586,14766,-.1782388687133789,279900,.0526552200317383,77693,-.2199544906616211,69131,-.2862415313720703,2592584,-.31060791015625,88680,-.1043004989624023,51686,1.539774894714356,1746,118137,.0901126861572266,8203,-.9829444885253906,331019,1194617,-.3828544616699219,287964,4864506,-.3805608749389648,11425894,-.2847194671630859,80802,-.5985536575317383,2081630,.0703258514404297,8681,5785,585627,-.6805429458618164,707932,.4566802978515625,1238969,.2900381088256836,355239,542368,4065182,3343216,-.5042886734008789,188940,-.7139873504638672,88450,-.4688510894775391,116620,.1019086837768555,1422207,-.0892152786254883,4453676,.183873176574707,228566,257999,118806,-.21685791015625,1028451,-.652470588684082,532467,.5661144256591797,189078,2.761344909667969,103076,-.0153369903564453,2322613,-.1728153228759766,matched (3),1755053.6,.89989918,96100.578,193701.02
201801,841239,696,3829,2635558,01,0,0,0,0,0,0,0,0,0,0,0,877374,.3742637634277344,493120,1.107241630554199,175776,.251896858215332,1312687,.4720830917358398,1023879,.5081920623779297,3927062,.5113973617553711,99279,.3869037628173828,2663384,.2052555084228516,5937902,.1610937118530273,135861,.583745002746582,427464,.114995002746582,1797,-2.106208324432373,394683,.3436508178710938,62404,-.2191352844238281,44336,-.4442062377929688,3617220,.3330507278442383,131222,.3918561935424805,4442,-2.454082489013672,3478,93760,-.2311067581176758,19115,.845973014831543,383180,1492595,.2226905822753906,95455,6072794,.2218532562255859,10893507,-.0477142333984375,342022,1.442873001098633,2032338,-.0239648818969727,51656,8135,910781,.4416189193725586,503536,-.3406925201416016,1714486,.324833869934082,1370001,433335,0,4630631,.3257598876953125,384729,.7111091613769531,240822,1.001620292663574,200272,.5407552719116211,1615728,.1275749206542969,2908518,-.42608642578125,257438,180691,37109,-1.163632392883301,1087457,.0557880401611328,260798,-.7137746810913086,94582,-.6926918029785156,222894,.7712297439575195,2796323,.185612678527832,matched (3),2675010.5,.89989918,93542.328,192444.61
201802,841239,697,3829,2437414,02,1,0,0,0,0,0,0,0,0,0,0,492685,-.5770635604858398,350236,-.3421459197998047,413879,.8563632965087891,1616333,.2080841064453125,2550817,.912816047668457,7358006,.6278972625732422,66597,-.3992748260498047,3779441,.3499784469604492,5076307,-.1567716598510742,45047,-1.103925704956055,132667,-1.170028686523438,11838,1.885196208953857,363909,-.0811796188354492,65728,.0518951416015625,67143,.4150276184082031,3080010,-.1607732772827148,68157,-.6550769805908203,11888,.9844245910644531,5604,30590,-1.120065689086914,1296,-2.691190719604492,474734,1143087,-.2667837142944336,44931,3042446,-.691157341003418,18099098,.5076942443847656,242900,-.3422250747680664,739807,-1.010552406311035,8813,13055,777499,-.1582193374633789,412992,-.1982269287109375,1251098,-.3150920867919922,285821,666736,2308201,4545811,-.0184869766235352,325354,-.1676254272460938,140788,-.5368032455444336,414795,.7281074523925781,948300,-.5328693389892578,2479463,-.1596012115478516,176731,265926,63067,.5303382873535156,992152,-.0917205810546875,200523,-.2628173828125,108855,.1405487060546875,178472,-.222264289855957,2506383,-.1094646453857422,matched (3),2357807.5,.89989918,92079.039,191737.61
201803,841239,698,3829,1755264,03,0,1,0,0,0,0,0,0,0,0,0,389773,-.2343053817749023,1012513,1.061583518981934,121796,-1.223225593566895,1352453,-.1782398223876953,1442523,-.5700206756591797,8268917,.1167144775390625,78176,.1603031158447266,3028545,-.2214937210083008,5527802,.0852060317993164,115893,.9449605941772461,40607,-1.183901786804199,129898,2.395434379577637,354218,-.0269908905029297,27577,-.8685426712036133,177011,.9693870544433594,1007778,-1.117184638977051,60494,-.1192693710327148,19714,.5057992935180664,7098,56528,.6140632629394531,15992,2.512805938720703,360168,1225647,.0697364807128906,4850,8484487,1.025577545166016,9953825,-.5979042053222656,103469,-.8533773422241211,2209900,1.09431266784668,144766,2832,497125,-.4472408294677734,390237,-.0566740036010742,1463738,.1569719314575195,345565,289348,1851098,4370355,-.0393619537353516,240427,-.3024969100952148,155753,.1010169982910156,46707,-2.183890342712402,1521361,.4726896286010742,2246234,-.0987873077392578,227633,237714,38369,-.4969482421875,868011,-.133671760559082,182116,-.0962848663330078,58608,-.619145393371582,103150,-.5482473373413086,2913414,.1504850387573242,matched (3),1668454.8,.89989918,105788.13,198685.41
201804,841239,699,3829,1913298,04,0,0,1,0,0,0,0,0,0,0,0,554558,.3526067733764648,378680,-.9834985733032227,485471,1.382771492004395,2199914,.4864978790283203,1406354,-.0253925323486328,5339098,-.4374465942382813,118302,.4142780303955078,3123570,.0308942794799805,6175364,.1107778549194336,76348,-.4173650741577148,114641,1.03786563873291,14505,-2.192255973815918,471152,.2852678298950195,21952,-.228123664855957,43777,-1.397103309631348,2816486,1.027742385864258,112953,.6244277954101563,72130,1.297141075134277,122,114339,.7044315338134766,12234,-.2678699493408203,306507,1180115,-.0378570556640625,6123,1753864,-1.576417922973633,19515722,.6732635498046875,246394,.8676595687866211,799658,-1.016518592834473,18866,6809,875443,.5658884048461914,614639,.4542808532714844,1418154,-.0316371917724609,533699,294181,3030014,4660723,.064326286315918,81701,-1.079350471496582,179242,.1404647827148438,81508,.5568075180053711,1288471,-.1661491394042969,3723167,.5053195953369141,236930,200077,55842,.3752765655517578,1032291,.1733312606811523,263835,.3706798553466797,99397,.5282506942749023,166040,.4760446548461914,3822866,.2716751098632813,matched (3),2353728.8,.89989918,185396.69,250313.19
201805,841239,700,3829,3252731,05,0,0,0,1,0,0,0,0,0,0,0,1056997,.6450157165527344,938571,.9076662063598633,257181,-.6353387832641602,2186104,-.0062971115112305,1969386,.3367214202880859,4434022,-.1857500076293945,79839,-.3932285308837891,3949288,.2345590591430664,5690510,-.0817680358886719,88145,.143681526184082,143083,.2216196060180664,68213,1.548141479492188,164384,-1.052975654602051,72556,1.195500373840332,37109,-.1652488708496094,2616087,-.0738105773925781,146231,.2582149505615234,10208,-1.955297470092773,8272,79402,-.3646440505981445,9386,-.2649993896484375,418203,1874939,.4629650115966797,169831,2318467,.2790851593017578,19610690,.0048542022705078,322014,.2676630020141602,1531511,.6498260498046875,72947,8021,543171,-.4773063659667969,539531,-.1303348541259766,1368738,-.0354671478271484,277953,311687,2071682,5317265,.1317882537841797,507420,1.826272964477539,271830,.4164400100708008,458328,1.726883888244629,2239957,.5530004501342773,2013981,-.6144609451293945,284718,246535,74890,.2934942245483398,794513,-.2618064880371094,291022,.0980749130249023,92097,-.0762796401977539,129580,-.2479305267333984,4457244,.1535301208496094,matched (3),2435655.3,.89989918,175150.8,242822.08
201806,841239,701,3829,3140318,06,0,0,0,0,1,0,0,0,0,0,0,929805,-.1282119750976563,870587,-.075190544128418,352650,.3156957626342773,1532826,-.3550081253051758,1206772,-.4897727966308594,1788943,-.9076814651489258,70775,-.1205062866210938,4075502,.031458854675293,4710560,-.1889934539794922,50267,-.5616350173950195,81886,-.5580968856811523,12675,-1.683003425598145,197293,.1824846267700195,49520,-.3819818496704102,23383,-.4618501663208008,1257931,-.7322111129760742,41188,-1.267040252685547,5158,-.6826229095458984,3985,24775,-1.164689064025879,3503,-.9855995178222656,256803,1492697,-.227992057800293,162335,4837399,.7354707717895508,20954884,.0662956237792969,96231,-1.207843780517578,1139633,-.2955484390258789,4557,2815,1087773,.6944637298583984,347445,-.440093994140625,1785354,.2657279968261719,515703,219432,1579395,4658839,-.1321926116943359,284948,-.5770320892333984,140468,-.6601972579956055,383118,-.1792421340942383,1276482,-.5623493194580078,3228175,.4718036651611328,197628,245191,62580,-.1795749664306641,669804,-.1707439422607422,281563,-.0330419540405273,91988,-.0011835098266602,164327,.2375602722167969,2006971,-.7979040145874023,matched (3),2520508.3,.89989918,117797.74,205331.61
201807,841239,702,3829,3208112,07,0,0,0,0,0,1,0,0,0,0,0,1257419,.3018417358398438,1018958,.1573686599731445,573748,.4867143630981445,2070372,.3006153106689453,626416,-.6556901931762695,10802092,1.798113822937012,119659,.5251398086547852,2679540,-.4193487167358398,6680846,.3494377136230469,45827,-.0924749374389648,98335,.1830520629882813,18729,.39044189453125,265601,.2973060607910156,44685,-.1027393341064453,46653,.6907272338867188,1585791,.2316150665283203,127129,1.127055168151856,16292,1.150124549865723,24050,146309,1.775886535644531,16930,1.575467109680176,421687,1632462,.0895051956176758,14175,5540410,.1356916427612305,18343452,-.1330986022949219,337938,1.256111145019531,2646662,.8425931930541992,10035,0,2293137,.74578857421875,224428,-.4370517730712891,1242787,-.3622598648071289,413694,414173,3284754,4328338,-.073582649230957,416278,.3790464401245117,186906,.2856264114379883,199605,-.6520023345947266,1616283,.2360219955444336,3481924,.0756683349609375,188338,288431,45445,-.3199424743652344,704593,.0506353378295898,373121,.2815465927124023,106905,.1502819061279297,208297,.2371063232421875,3949039,.6768455505371094,matched (3),2730888.3,.89989918,158190.83,230887.64
201808,841239,703,3829,2105121,08,0,0,0,0,0,0,1,0,0,0,0,836341,-.407780647277832,592959,-.5414104461669922,203271,-1.037650108337402,1551476,-.2885217666625977,2610212,1.427172660827637,6699611,-.4776897430419922,64087,-.6244039535522461,4255513,.4625701904296875,5490636,-.1962003707885742,36494,-.2277259826660156,88859,-.1013298034667969,14353,-.2661142349243164,232878,-.1314811706542969,45133,.0099763870239258,38590,-.1897439956665039,261629,-1.801911354064941,80486,-.4571189880371094,6947,-.8523635864257813,11271,146530,.0015087127685547,9081,-.6229028701782227,497262,1496164,-.0871849060058594,317251,4593863,-.187347412109375,9075996,-.7036399841308594,84278,-1.388741493225098,1276867,-.7288894653320313,59819,9951,565953,-1.399165153503418,393210,.5607891082763672,1306256,.0498085021972656,494529,170712,2328863,4239655,-.0207014083862305,88538,-1.547922134399414,235878,.2327089309692383,323795,.4837703704833984,1366943,-.1675529479980469,2519349,-.3235845565795898,253954,261996,26060,-.5561017990112305,788824,.1129226684570313,273599,-.3102397918701172,79034,-.3020620346069336,123465,-.5230073928833008,3402597,-.1489334106445313,matched (3),2228526.8,.89989918,142916.22,220702.98
201809,841239,704,3829,1485791,09,0,0,0,0,0,0,0,1,0,0,0,481417,-.552302360534668,417226,-.3514976501464844,120291,-.5246267318725586,687710,-.8135948181152344,1610024,-.4831829071044922,1756480,-1.338737487792969,53095,-.1881589889526367,3484439,-.1999082565307617,5360509,-.0239849090576172,5187,-1.950991630554199,108398,.1987590789794922,4885,-1.077790260314941,223145,-.0426921844482422,28128,-.4728479385375977,51737,.2931804656982422,976274,1.316815376281738,31785,-.9290885925292969,2346,-1.085598468780518,9925,79585,-.6104040145874023,14206,.4474802017211914,446512,1314200,-.1296768188476563,3779,6199628,.2997674942016602,7274308,-.2212839126586914,93837,.1074380874633789,761356,-.517064094543457,26182,14533,643620,.1285972595214844,315456,-.2203245162963867,720417,-.5950908660888672,570967,152929,1056811,3729154,-.128300666809082,208153,.8548421859741211,180974,-.2649612426757813,89289,-1.288232803344727,1024448,-.2884225845336914,2927522,.1501550674438477,182765,289698,37387,.3609218597412109,547330,-.3654909133911133,239753,-.132054328918457,55998,-.3445625305175781,123401,-.000518798828125,4331531,.2413816452026367,matched (3),1730207,.89989918,149208.25,224828.52
201810,841239,705,3829,1500235,10,0,0,0,0,0,0,0,0,1,0,0,322570,-.4004135131835938,629634,.4115104675292969,312082,.9533519744873047,753449,.0912942886352539,1713894,.0625190734863281,7809840,1.492073059082031,103049,.6631221771240234,3778809,.0811014175415039,4470796,-.181492805480957,41825,2.087338447570801,377627,1.24809741973877,8286,.5283985137939453,186846,-.1775379180908203,19121,-.3859786987304688,82934,.4718713760375977,735574,-.2830915451049805,109374,1.23577880859375,8957,1.339723110198975,11266,101356,.2418127059936523,8569,-.5055131912231445,390425,1427223,.0825023651123047,0,7711587,.2182350158691406,1807545,-1.392378807067871,391831,1.429271697998047,1863672,.89520263671875,31650,19,1393239,.77227783203125,278177,-.1257619857788086,1134563,.4541730880737305,600312,254544,2900442,5468019,.3827352523803711,295623,.3508110046386719,214866,.171661376953125,143323,.4732227325439453,1689395,.5002164840698242,4615099,.4551773071289063,215506,358982,50506,.3007688522338867,805130,.385951042175293,379427,.4590530395507813,56444,.0079326629638672,222404,.5890569686889648,2758272,-.4513158798217773,matched (3),3037499.3,.89989918,154905.53,228649.27
201811,841239,706,3829,1606194,11,0,0,0,0,0,0,0,0,0,1,0,199452,-.4807462692260742,12116,-3.95061206817627,431815,.3247318267822266,2033482,.9928436279296875,2799474,.4906635284423828,5458692,-.3581752777099609,66236,-.4419803619384766,3843030,.0168523788452148,5867860,.2719240188598633,57542,.3190202713012695,681396,.5902366638183594,10524,.2390909194946289,520611,1.02471923828125,23574,.2093572616577148,62328,-.2856340408325195,959923,.2662019729614258,92667,-.1657609939575195,14248,.4641819000244141,4106,120189,.1704273223876953,15429,.5880975723266602,516131,1434284,.0049352645874023,136002,7439247,-.035954475402832,14547079,2.085420608520508,343671,-.1311454772949219,627763,-1.088140487670898,31307,19790,1252200,-.1067285537719727,322099,.146601676940918,1269778,.1125946044921875,405770,181493,1030283,6505234,.1736907958984375,227612,-.2614421844482422,244169,.1278457641601563,240893,.519251823425293,1473926,-.1364412307739258,3058364,-.4114532470703125,256183,368298,124672,.9035940170288086,809344,.0052204132080078,317824,-.1771640777587891,57152,.0124654769897461,252189,.1256828308105469,3766044,.3114204406738281,matched (3),2256308.5,.89989918,166780.56,236855.47
201812,841239,707,3829,2255781,12,0,0,0,0,0,0,0,0,0,0,1,197769,-.0084743499755859,133390,2.398750305175781,123920,-1.248361587524414,1668952,-.1975536346435547,1018951,-1.010658264160156,4655831,-.1590890884399414,69436,.0471811294555664,1994082,-.6560773849487305,5750045,-.0202827453613281,91397,.4626979827880859,321082,-.7524471282958984,25099,.8691692352294922,249305,-.7363262176513672,16701,-.3446760177612305,71655,.1394519805908203,774626,-.214472770690918,59748,-.4388761520385742,5141,-1.019369125366211,5819,51331,-.8507709503173828,18351,.1734352111816406,359501,846941,-.526789665222168,247882,2954607,-.9234037399291992,19472132,.2915935516357422,411077,.1790952682495117,1821176,1.065074920654297,66385,724,1888022,.4106273651123047,454796,.3449897766113281,1739206,.3145866394042969,481522,294417,3057727,2529205,-.9447021484375,193449,-.162628173828125,90694,-.9903697967529297,403895,.5168018341064453,1532319,.0388526916503906,3448826,.1201534271240234,183174,409675,52107,-.8723869323730469,1332064,.4982614517211914,568002,.5806264877319336,97763,.5368318557739258,222339,-.1259756088256836,1647445,-.8267993927001953,matched (3),2352201.8,.89989918,207761.91,267300.91
