period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1450c688,growth1450c688,Y1617c807,growth1617c807,Y1698c372,growth1698c372,Y1789c152,Y1809c807,growth1809c807,Y2050c268,growth2050c268,Y2118c642,Y2125c703,growth2125c703,Y2577c792,growth2577c792,Y2742c348,growth2742c348,Y2750c251,growth2750c251,Y2821c554,Y2927c222,growth2927c222,Y2962c268,growth2962c268,Y3024c792,growth3024c792,Y3158c440,growth3158c440,Y3215c703,growth3215c703,Y327c440,growth327c440,Y3339c484,growth3339c484,Y3388c208,Y3511c208,growth3511c208,Y3583c807,growth3583c807,Y3730c222,growth3730c222,Y3980c600,growth3980c600,Y4039c620,growth4039c620,Y4040c440,growth4040c440,Y4140c620,growth4140c620,Y4146c484,growth4146c484,Y4198c348,growth4198c348,Y4431c428,growth4431c428,Y4445c688,growth4445c688,Y4484c792,growth4484c792,Y4539c826,growth4539c826,Y4681c484,growth4681c484,Y4701c191,growth4701c191,Y472c792,growth472c792,Y4736c616,growth4736c616,Y4761c124,growth4761c124,Y47c124,growth47c124,Y4887c440,growth4887c440,Y4974c705,growth4974c705,Y4975c218,Y581c688,growth581c688,Y614c484,growth614c484,Y651c428,growth651c428,Y675c484,growth675c484,Y694c792,growth694c792,Y712c348,growth712c348,Y712c688,growth712c688,Y729c703,growth729c703,_merge,x,r2,s,sf
201612,840721,683,3800,8898532,12,0,0,0,0,0,0,0,0,0,0,1,724630,.7975473403930664,77304,.0435724258422852,84540,.4884262084960938,19824,19914,.0427303314208984,266392,.528742790222168,33574,664274,.0502395629882813,873307,.1894769668579102,489370,.1155843734741211,723080,.4727888107299805,4295,4282,.5485844612121582,4106,-1.050637245178223,14568383,.2132530212402344,64984,.1098957061767578,1045787,.8363676071166992,44563,-.4415988922119141,985741,-.1483993530273438,72730,172976,-.0571470260620117,56882,.1529207229614258,13215,.6308813095092773,63608,.4561147689819336,5105661,.2812080383300781,1364583,.19384765625,102245,1.846691131591797,1272132,-.6884098052978516,22070118,-.1577816009521484,37665,1.286828994750977,35397,2.459054946899414,4641779,1.275164604187012,818489,.09185791015625,15641,.3850870132446289,735,.8927602767944336,415018,.0144596099853516,540730,.2330837249755859,22313992,.4531574249267578,269967,-.1545114517211914,45197,.5797920227050781,103411,.7396926879882813,39618,282176,.4548215866088867,517915,-.0928373336791992,208890,.0999603271484375,7348076,.0548505783081055,44001164,.5967273712158203,10794989,.5685224533081055,6580574,3.419399261474609,14542,-.7677907943725586,matched (3),8659871,.82285452,596535.25,1345864.6
201701,840721,684,3800,9336671,01,0,0,0,0,0,0,0,0,0,0,0,283181,-.9395751953125,67025,-.1426801681518555,58279,-.371983528137207,53160,27210,.3121614456176758,409075,.428929328918457,17672,655955,-.0126028060913086,1144437,.270380973815918,470186,-.0399904251098633,348382,-.730219841003418,5417,8155,.6442108154296875,23699,1.752983093261719,9465186,-.4312324523925781,42496,-.4247312545776367,1232355,.1641578674316406,57439,.253819465637207,726428,-.3052549362182617,12752,178656,.0323095321655273,51680,-.0959081649780273,5885,-.8089456558227539,186009,1.073056221008301,36093176,1.955754280090332,1498945,.0939130783081055,107927,.0540828704833984,2060767,.4823837280273438,23628406,.0682258605957031,13419,-1.032059669494629,29597,-.1789541244506836,7164232,.4340038299560547,1252997,.4258337020874023,39483,.9259748458862305,263,-1.027716636657715,479156,.1437044143676758,235450,-.8314208984375,15615009,-.3569812774658203,129629,-.7336235046386719,17294,-.9606714248657227,125470,.1933555603027344,65814,185845,-.4176177978515625,531732,.0263290405273438,284865,.3102073669433594,7733509,.0511245727539063,34550604,-.241790771484375,1590492,-1.9150390625,1219021,-1.686074256896973,27352,.631749153137207,matched (3),9957220,.82285452,689608.88,1389625
201702,840721,685,3800,4341486,02,1,0,0,0,0,0,0,0,0,0,0,474042,.5152091979980469,48167,-.3303909301757813,27448,-.7529478073120117,9047,16255,-.5151844024658203,215849,-.6393194198608398,10286,789605,.1854410171508789,761752,-.4070472717285156,398231,-.1660957336425781,273655,-.2414312362670898,9664,5312,-.4286632537841797,8824,-.9879570007324219,8114468,-.1539716720581055,79125,.6216182708740234,1085635,-.1267623901367188,54221,-.0576553344726563,692609,-.047673225402832,27862,196801,.0967302322387695,70326,.3080711364746094,3315,-.5739498138427734,117178,-.4621009826660156,35251424,-.0235977172851563,1116088,-.2949314117431641,50597,-.7575626373291016,1163370,-.5717573165893555,13669870,-.5472564697265625,15366,.1354856491088867,7350,-1.392972946166992,3726643,-.6535930633544922,1028852,-.1970949172973633,6907,-1.743334770202637,177,-.3960041999816895,407362,-.1623239517211914,47431,-1.602222442626953,15514202,-.0064773559570313,102703,-.2328348159790039,17680,.0220746994018555,230425,.6078586578369141,37134,291681,.4507474899291992,525384,-.0120105743408203,133440,-.7583637237548828,1264964,-1.810519218444824,20635820,-.5153961181640625,4517794,1.043979644775391,1450778,.1740522384643555,21135,-.2578592300415039,matched (3),3516259.3,.82285452,697729.19,1393672.6
201703,840721,686,3800,6775013,03,0,1,0,0,0,0,0,0,0,0,0,731676,.4340419769287109,66790,.326878547668457,57689,.7427730560302734,34742,27741,.5345115661621094,281049,.2639503479003906,23077,834991,.0558881759643555,932589,.2023439407348633,477752,.1820592880249023,340731,.2192249298095703,27270,79577,2.706756591796875,6486,-.3078298568725586,8264215,.0182857513427734,101039,.2444782257080078,1470060,.3031387329101563,98909,.6011323928833008,1016884,.3840322494506836,47328,279832,.3519964218139648,35441,-.685272216796875,12242,1.306415557861328,184182,.4522304534912109,33729292,-.0441398620605469,1704349,.4233531951904297,472054,2.233201026916504,3006211,.9493598937988281,21600160,.4575080871582031,4942,-1.134387016296387,17412,.8624591827392578,5491493,.3876924514770508,1132640,.0961074829101563,6040,-.1341314315795898,288,.4868106842041016,257508,-.4586515426635742,122903,.9521188735961914,23422596,.4119453430175781,206723,.6995382308959961,18110,.0240297317504883,162726,-.3478584289550781,134393,309537,.0594167709350586,718248,.3126859664916992,288484,.7709884643554688,7711962,1.80772876739502,43563832,.7471981048583984,8842188,.6715106964111328,2287153,.4552078247070313,25687,.1950540542602539,matched (3),7544064.5,.82285452,767662.38,1429966
201704,840721,687,3800,7451787,04,0,0,1,0,0,0,0,0,0,0,0,660666,-.1020889282226563,78887,.1664638519287109,182843,1.153561592102051,42208,14225,-.6679105758666992,367474,.2681236267089844,13344,706438,-.1671857833862305,807161,-.1444416046142578,382860,-.2214221954345703,249728,-.3107213973999023,8543,25176,-1.150834083557129,10032,.4361343383789063,10131708,.2037343978881836,160848,.4649534225463867,574192,-.9400949478149414,228785,.8385820388793945,786823,-.2564945220947266,188109,137868,-.7078924179077148,79901,.8129186630249023,17359,.349238395690918,560796,1.113431930541992,35285192,.0450954437255859,1280201,-.2861661911010742,84416,-1.721336364746094,909256,-1.195809364318848,17074064,-.2351417541503906,5135,.0383090972900391,80303,1.528647422790527,5301837,-.0351467132568359,953279,-.172398567199707,7303,.1898813247680664,1025,1.269487380981445,783166,1.11229419708252,250194,.710841178894043,16804204,-.3320713043212891,211265,.021733283996582,20459,.1219587326049805,176122,.0791091918945313,10804,222400,-.3305997848510742,453804,-.4591493606567383,256343,-.1181240081787109,6535102,-.1655845642089844,26908824,-.4817714691162109,7788058,-.1269426345825195,2656120,.1495580673217773,25469,-.0085229873657227,matched (3),8081109,.82285452,590782.5,1343324.8
201705,840721,688,3800,8070722,05,0,0,0,1,0,0,0,0,0,0,0,814020,.2087364196777344,60434,-.2664651870727539,324414,.5733919143676758,164437,35352,.9103536605834961,689392,.6291570663452148,43094,876973,.2162408828735352,799024,-.0101318359375,501163,.269261360168457,352118,.3435945510864258,32497,13806,-.6007871627807617,16205,.4795398712158203,13514031,.2880592346191406,175948,.0897283554077148,1550231,.9931955337524414,2383913,2.343715667724609,865094,.0948343276977539,93140,275165,.6910743713378906,64989,-.2065706253051758,20807,.181178092956543,59073,-2.250582695007324,43745640,.2149295806884766,1011465,-.2356176376342773,368148,1.472727775573731,1025123,.1199417114257813,17622912,.0316390991210938,14030,1.005118370056152,26252,-1.118064880371094,15575123,1.077621459960938,1198159,.2286338806152344,15128,.7282619476318359,6150,1.791759014129639,546096,-.3605499267578125,530111,.750849723815918,16201609,-.0365200042724609,280036,.2818050384521484,42867,.7396793365478516,284518,.4796199798583984,41294,325171,.3798732757568359,917573,.704066276550293,270916,.055293083190918,2997279,-.7794828414916992,34687920,.253936767578125,9778582,.2276029586791992,4961262,.6247940063476563,17308,-.3862924575805664,matched (3),8533146,.82285452,816833.75,1456953.9
201706,840721,689,3800,7328330,06,0,0,0,0,1,0,0,0,0,0,0,753931,-.0766839981079102,75050,.2166032791137695,75735,-1.454779624938965,18384,21963,-.4759960174560547,524151,-.2740306854248047,682,426119,-.7217578887939453,701264,-.1305065155029297,489816,-.0229015350341797,249256,-.3454856872558594,11615,10500,-.2737283706665039,14624,-.1026554107666016,11758382,-.1391620635986328,120249,-.3806238174438477,1112129,-.3321285247802734,2862916,.1830978393554688,816281,-.058079719543457,71876,55596,-1.599260330200195,123572,.6426057815551758,6618,-1.145496368408203,127832,.7719430923461914,43396540,-.0080127716064453,1503558,.3964347839355469,112940,-1.181628227233887,814052,-.2305440902709961,21059756,.1781654357910156,10050,-.3336248397827148,52413,.6914129257202148,4125388,-1.32851505279541,927734,-.2557964324951172,12971,-.1538314819335938,9169,.3993768692016602,375088,-.3756341934204102,936112,.5686492919921875,21774648,.2956371307373047,218753,-.2469749450683594,25846,-.505946159362793,218184,-.2654581069946289,47609,256648,-.2366456985473633,551726,-.5086803436279297,182499,-.3950643539428711,7755100,.9506454467773438,15585293,-.8000640869140625,7726700,-.2355127334594727,6615884,.2878131866455078,14233,-.1956062316894531,matched (3),7300685,.82285452,680353.13,1385055.1
201707,840721,690,3800,8321727,07,0,0,0,0,0,1,0,0,0,0,0,702018,-.0713415145874023,88040,.1596364974975586,139274,.6092023849487305,51070,20565,-.0657682418823242,673123,.2501487731933594,34199,322358,-.2790555953979492,296386,-.8612222671508789,542404,.1019821166992188,277263,.1064853668212891,4439,28674,1.004615783691406,10307,-.3498411178588867,13497078,.1379070281982422,175595,.3786153793334961,1026070,-.0805397033691406,1971935,-.3728256225585938,787475,-.0359268188476563,52610,130233,.8512144088745117,130838,.0571365356445313,8976,.3047609329223633,95574,-.2908163070678711,40845232,-.0605888366699219,1426402,-.0526790618896484,297152,.9673871994018555,1266421,.4419260025024414,16261398,-.2585697174072266,18293,.5989456176757813,72973,.3309345245361328,4964533,.1851587295532227,757907,-.2021846771240234,8421,-.4319877624511719,10677,.1522636413574219,294205,-.2428836822509766,52826,-2.87473201751709,23445978,.0739517211914063,293133,.2926836013793945,13638,-.6392955780029297,272411,.2219734191894531,159367,225871,-.1277408599853516,568825,.0305213928222656,224783,.2083911895751953,5740857,-.3007421493530273,24121878,.4367923736572266,12684881,.4957284927368164,738351,-2.192809104919434,35224,.9061651229858398,matched (3),7018575.5,.82285452,621075.06,1356919.9
201708,840721,691,3800,11356221,08,0,0,0,0,0,0,1,0,0,0,0,610656,-.1394252777099609,99057,.1179037094116211,178622,.2488288879394531,106983,37168,.59185791015625,1527344,.8193569183349609,33875,346009,.0708017349243164,527782,.5770206451416016,733984,.3024759292602539,248519,-.1094465255737305,9903,218114,2.029026985168457,23360,.818202018737793,13305295,-.0143108367919922,197131,.1156883239746094,1589822,.4378862380981445,2399499,.1962442398071289,1270881,.4786338806152344,106377,260572,.6935539245605469,46822,-1.027606964111328,13734,.4253206253051758,184100,.65557861328125,34590888,-.1662006378173828,1498650,.0494098663330078,367842,.213409423828125,3684368,1.067904472351074,17925028,.0974025726318359,91955,1.614780426025391,133071,.6007938385009766,1831318,-.9972829818725586,1587807,.7395486831665039,13263,.4542503356933594,16662,.4450387954711914,357104,.1937494277954102,266431,1.618111610412598,15159512,-.4360694885253906,163318,-.5849275588989258,36125,.9741249084472656,236868,-.1398086547851563,233491,182277,-.2144365310668945,608060,.0666999816894531,269251,.1805076599121094,11909463,.7297258377075195,10881475,-.7960586547851563,10495925,-.189422607421875,4893068,1.891155242919922,8803,-1.386635780334473,matched (3),10713491,.82285452,750223.63,1420680.4
201709,840721,692,3800,7647775,09,0,0,0,0,0,0,0,1,0,0,0,718276,.1623201370239258,57855,-.537755012512207,106626,-.5159444808959961,30011,19473,-.6464195251464844,739696,-.7250461578369141,26589,325449,-.0612592697143555,333757,-.4582700729370117,756057,.0296297073364258,179420,-.3257904052734375,13424,3213,-4.217812538146973,13316,-.5620594024658203,13069529,-.0178794860839844,119299,-.5022354125976563,1326773,-.180872917175293,613448,-1.363919258117676,891135,-.3549690246582031,53152,243403,-.0681610107421875,221560,1.554340362548828,3379,-1.402295112609863,196157,.0634355545043945,38827384,.1155357360839844,1064001,-.3425283432006836,3179563,2.156846046447754,2191662,-.5194387435913086,16587774,-.0775318145751953,5016,-2.908666610717773,49236,-.994257926940918,2875631,.4512357711791992,972110,-.4906406402587891,11143,-.1741676330566406,672,-3.210628032684326,117707,-1.109827995300293,353055,.2815084457397461,18772584,.2137680053710938,155592,-.0484619140625,30198,-.1792097091674805,156187,-.4164495468139648,88422,133177,-.3138484954833984,1111567,.6032524108886719,177663,-.4157552719116211,7398005,-.4761238098144531,10137436,-.0708255767822266,13484144,.2505264282226563,5193677,.0596227645874023,34510,1.366156578063965,matched (3),7572562,.82285452,788771.56,1441408.3
201710,840721,693,3800,7689099,10,0,0,0,0,0,0,0,0,1,0,0,718343,.0000925064086914,82572,.3557310104370117,226568,.7537174224853516,39654,16642,-.157099723815918,598580,-.2116785049438477,55067,334133,.0263338088989258,504715,.4135808944702148,815095,.0751876831054688,297691,.5063266754150391,15599,218899,4.221405029296875,3326,-1.387195587158203,13928038,.0636215209960938,267310,.8067760467529297,2616503,.6790895462036133,214237,-1.052012443542481,1335238,.4043684005737305,87126,313984,.2546234130859375,80625,-1.010884284973145,9209,1.002601623535156,63321,-1.130698204040527,34905592,-.1064777374267578,1877034,.5676565170288086,393963,-2.088242530822754,2987030,.3096189498901367,66087436,1.382312774658203,38176,2.029574394226074,28677,-.5405302047729492,10908021,1.333227157592773,1138974,.1584148406982422,31850,1.050226211547852,10746,2.772030353546143,260208,.7932825088500977,477557,.3020601272583008,17247872,-.0847091674804688,339138,.779170036315918,41428,.3161811828613281,111819,-.334172248840332,252597,421723,1.152668952941895,666204,-.5119295120239258,201090,.1238641738891602,9952578,.2966213226318359,21424128,.7482814788818359,12024627,-.1145572662353516,4754648,-.0883197784423828,34691,.0052318572998047,matched (3),8950161,.82285452,880218.56,1493412.9
201711,840721,694,3800,2163394,11,0,0,0,0,0,0,0,0,0,1,0,663177,-.0799045562744141,69244,-.1760349273681641,54655,-1.422003746032715,18776,29552,.5742225646972656,420630,-.3528070449829102,8971,223737,-.4010677337646484,473733,-.063349723815918,663385,-.2059497833251953,410554,.3214511871337891,16077,23510,-2.231184959411621,5166,.4403285980224609,11020579,-.2341403961181641,400020,.4031057357788086,1423022,-.6090564727783203,85115,-.9230794906616211,949373,-.3410625457763672,59587,450458,.3609228134155273,166383,.7244834899902344,12767,.3266830444335938,48840,-.2596673965454102,24645502,-.348052978515625,1768426,-.0596036911010742,110798,-1.268548011779785,3597589,.1859846115112305,23819628,-1.020467758178711,21228,-.5868854522705078,49520,.5462818145751953,4410341,-.9055471420288086,1483905,.2645492553710938,24674,-.2552871704101563,1812,-1.780102252960205,238310,-.0879087448120117,270251,-.5693321228027344,17236788,-.0006427764892578,200473,-.5257272720336914,19038,-.7775192260742188,98478,-.1270484924316406,113053,421813,.000213623046875,626589,-.061305046081543,193315,-.0394315719604492,9397568,-.0573806762695313,19576922,-.0901660919189453,10538235,-.1319465637207031,4210868,-.1214532852172852,30351,-.1336517333984375,matched (3),2034691.1,.82285452,706941.63,1398307.5
201712,840721,695,3800,716679,12,0,0,0,0,0,0,0,0,0,0,1,682304,.0284328460693359,67426,-.0266056060791016,60291,.0981416702270508,39123,27213,-.0824575424194336,370948,-.1256914138793945,3252,317114,.348790168762207,392660,-.1877002716064453,574588,-.1437015533447266,489840,.1765718460083008,8170,5100,-1.52818489074707,3131,-.5007467269897461,9678321,-.1298751831054688,247779,-.4789772033691406,597426,-.8679075241088867,62453,-.3095893859863281,635432,-.4014968872070313,36076,313897,-.3611993789672852,60296,-1.015027046203613,30350,.8659324645996094,215967,1.486576080322266,24073480,-.0234832763671875,1330101,-.2848348617553711,429296,1.354437828063965,1881088,-.6484136581420898,21729478,-.0918407440185547,19310,-.0946979522705078,42172,-.1606206893920898,2210521,-.6907234191894531,847789,-.5598011016845703,20931,-.1645183563232422,3402,.6299328804016113,353716,.3949222564697266,353149,.2675390243530273,22807812,.2800579071044922,151958,-.2770757675170898,49121,.9478492736816406,174881,.5742731094360352,92880,178184,-.8617448806762695,832484,.284123420715332,225100,.1522235870361328,5439076,-.5468416213989258,19177994,-.0205879211425781,8030742,-.271733283996582,3509738,-.1821279525756836,11994,-.9284229278564453,matched (3),954461.69,.82285452,730637.31,1410435.5
201801,840721,696,3800,18440784,01,0,0,0,0,0,0,0,0,0,0,0,497250,-.3163824081420898,99279,.3869037628173828,147448,.8942928314208984,61427,16141,-.5223321914672852,486638,.271458625793457,6144,416821,.2733955383300781,647387,.5,676676,.163538932800293,263841,-.6187324523925781,5182,29489,1.754776954650879,4188,.2908706665039063,10411969,.0730667114257813,230968,-.0702581405639648,1536090,.9443655014038086,62697,.0038995742797852,714324,.1170310974121094,29615,272892,-.139988899230957,82353,.3117494583129883,13283,-.8263111114501953,58453,-1.306902885437012,27718232,.1409797668457031,1691883,.2405872344970703,756384,.5664024353027344,7058277,1.32235050201416,22846766,.050140380859375,11935,-.4811477661132813,57107,.3031702041625977,7116280,1.169157028198242,1361714,.4738683700561523,7891,-.9755086898803711,356,-2.257188320159912,488336,.3225088119506836,428602,.1936378479003906,25162308,.0982437133789063,171197,.1192111968994141,31433,-.4464282989501953,277827,.4628925323486328,185981,253335,.3518953323364258,909896,.0889158248901367,243158,.0771665573120117,4068324,-.2903785705566406,23771380,.2147197723388672,9875107,.2067403793334961,2899573,-.1909770965576172,9361,-.2478542327880859,matched (3),14721716,.82285452,731794.69,1411035.4
201802,840721,697,3800,5625030,02,1,0,0,0,0,0,0,0,0,0,0,684744,.3199520111083984,66597,-.3992748260498047,167557,.1278476715087891,72751,24706,.4256839752197266,511810,.0504331588745117,31199,536667,.252720832824707,281762,-.8318815231323242,542867,-.2203283309936523,726742,1.013224601745606,14433,18498,-.4663553237915039,10633,.9317398071289063,6609867,-.4543924331665039,185956,-.2167692184448242,1069457,-.3620891571044922,79118,.2326269149780273,887762,.2173671722412109,7252,345169,.2349576950073242,210871,.9402313232421875,13003,-.0213050842285156,151977,.9555063247680664,27480308,-.0086212158203125,2423618,.3594198226928711,152304,-1.602670669555664,4667075,-.4136686325073242,17031536,-.2937431335449219,3416,-1.251005172729492,63991,.1138162612915039,1581066,-1.50428581237793,1319938,-.0311594009399414,11739,.3971939086914063,209,-.5325965881347656,905498,.6174812316894531,645848,.4100360870361328,16471925,-.4236888885498047,181985,.0611085891723633,14390,-.7813253402709961,275524,-.0083236694335938,127602,516618,.7125911712646484,597646,-.4203319549560547,132073,-.610356330871582,8989401,.7928152084350586,17128262,-.3277530670166016,7256067,-.3081789016723633,5742428,.6833181381225586,23602,.9247798919677734,matched (3),5675281,.82285452,860639.5,1481957.4
201803,840721,698,3800,5343992,03,0,1,0,0,0,0,0,0,0,0,0,792699,.1463985443115234,78176,.1603031158447266,27990,-1.789475440979004,86618,26421,.067112922668457,706604,.3225164413452148,114048,410637,-.2676687240600586,441624,.4493961334228516,645634,.1733684539794922,234197,-1.132408142089844,15698,12296,-.4083881378173828,18760,.5677642822265625,7956147,.1853818893432617,385133,.7280788421630859,706278,-.4148979187011719,182912,.8380641937255859,833410,-.0631780624389648,150028,381343,.099665641784668,74039,-1.04665470123291,3500,-1.312417030334473,119747,-.2383480072021484,26902892,-.0212364196777344,1412500,-.5399007797241211,239783,.4538555145263672,2921109,-.4685688018798828,18396446,.0770912170410156,5044,.3897285461425781,4408,-2.675321578979492,6309002,1.383877754211426,1291683,-.0216388702392578,8776,-.2908964157104492,739,1.262963771820068,425480,-.7552671432495117,583887,-.1008567810058594,24954648,.4154014587402344,122791,-.3934402465820313,44910,1.138127326965332,231947,-.1721658706665039,182682,290341,-.5762472152709961,672203,.1175622940063477,168151,.2415075302124023,4877441,-.6114253997802734,10728913,-.4677867889404297,10287476,.3490896224975586,4757346,-.1881923675537109,8192,-1.058174133300781,matched (3),5740563,.82285452,835721.63,1467626.6
201804,840721,699,3800,6814069,04,0,0,1,0,0,0,0,0,0,0,0,814474,.027099609375,118302,.4142780303955078,60390,.7689762115478516,55432,29436,.1080589294433594,721394,.0207157135009766,21372,550850,.2937536239624023,727117,.4986286163330078,751340,.1516256332397461,325252,.3284368515014648,21087,227615,2.918381690979004,9426,-.6882553100585938,7138505,-.1084423065185547,478642,.2173643112182617,1627862,.8350143432617188,276279,.4124059677124023,1116740,.2926435470581055,171343,246627,-.4358224868774414,144820,.6708993911743164,6323,.5914306640625,300885,.9213476181030273,26162792,-.0278949737548828,1552493,.0945014953613281,534608,.8017997741699219,4726822,.4812898635864258,18194458,-.0110416412353516,5701,.1224422454833984,11262,.9380130767822266,4779792,-.2775802612304688,573484,-.8119716644287109,17244,.6754436492919922,30958,3.735088348388672,462931,.0843601226806641,690232,.1673202514648438,21492264,-.1493663787841797,253612,.7253217697143555,40729,-.0977201461791992,147456,-.4529790878295898,100137,380774,.2711496353149414,713744,.0599641799926758,187145,.1070213317871094,8767963,.5864839553833008,21420868,.6914234161376953,10244208,-.0042152404785156,4725208,-.0067777633666992,34501,1.437830924987793,matched (3),8959386,.82285452,730996.75,1410621.6
201805,840721,700,3800,5241282,05,0,0,0,1,0,0,0,0,0,0,0,794789,-.0244665145874023,79839,-.3932285308837891,55678,-.0812387466430664,21757,25442,-.1458168029785156,556000,-.2604179382324219,27426,466825,-.1655082702636719,271857,-.9838113784790039,801275,.0643463134765625,236215,-.3198575973510742,10546,10857,-3.042845726013184,9153,-.0293903350830078,10635617,.3987064361572266,325622,-.3852157592773438,3149228,.6598892211914063,2468640,2.190011978149414,844087,-.2799139022827148,33585,111331,-.7953691482543945,79585,-.5986652374267578,2763,-.8278770446777344,115770,-.9551229476928711,22411682,-.1547565460205078,1751440,.1205759048461914,82495,-1.868796348571777,3631538,-.2635974884033203,19403708,.0643482208251953,14787,.9531068801879883,278788,3.209017753601074,3998560,-.1784629821777344,524879,-.08856201171875,20424,.1692466735839844,36208,.1566486358642578,519888,.1160354614257813,683913,-.0091972351074219,17977200,-.1785888671875,183689,-.3225612640380859,34454,-.1673154830932617,273792,.6188392639160156,56686,323588,-.1627349853515625,703345,-.0146770477294922,176095,-.0608596801757813,5354744,-.4931221008300781,14925605,-.3612880706787109,4799204,-.7582626342773438,4100197,-.1418771743774414,19203,-.5859222412109375,matched (3),4485751.5,.82285452,1783628.1,2153329.3
201806,840721,701,3800,9291271,06,0,0,0,0,1,0,0,0,0,0,0,931555,.1587791442871094,70775,-.1205062866210938,59600,.0680704116821289,33583,11138,-.8260383605957031,661467,.1736917495727539,30623,593571,.2402019500732422,471461,.5505609512329102,702751,-.1312017440795898,287246,.1955966949462891,4051,131279,2.492514610290527,25203,1.012881278991699,6454006,-.4995079040527344,157740,-.7247896194458008,2359683,-.2886295318603516,2910270,.1645784378051758,1024469,.1936750411987305,71890,345145,1.13145637512207,138416,.5534381866455078,8408,1.112866401672363,91828,-.2316884994506836,31908800,.3533000946044922,1948336,.106536865234375,671550,2.096851348876953,1292778,-1.032862663269043,20818880,.0703964233398438,10005,-.3906631469726563,307814,.0990438461303711,1180360,-1.220114707946777,970106,.6142377853393555,18109,-.1203022003173828,10692,-1.219783782958984,421455,-.20989990234375,902900,.2777814865112305,23807008,.2808761596679688,256798,.3350458145141602,39036,.1248598098754883,293667,.0700769424438477,73372,242720,-.287562370300293,659731,-.0640153884887695,155580,-.1238641738891602,9156382,.5364694595336914,28557902,.6488552093505859,7301604,.4196443557739258,7270586,.5728025436401367,19804,.030817985534668,matched (3),4223365.5,.82285452,1403518.1,1850772.9
201807,840721,702,3800,6494414,07,0,0,0,0,0,1,0,0,0,0,0,781825,-.1752243041992188,119659,.5251398086547852,96378,.4806222915649414,53980,49099,1.483475685119629,621997,-.0615243911743164,24977,397006,-.4022054672241211,266665,-.5698432922363281,758792,.0767250061035156,149118,-.6556015014648438,16460,15759,-2.119913101196289,11183,-.8125677108764648,6016709,-.0701608657836914,41522,-1.334724426269531,1775610,-.2843837738037109,2157388,-.2993478775024414,891958,-.1385107040405273,60786,313921,-.094822883605957,79573,-.5535888671875,8658,.0293006896972656,370011,1.39361572265625,23413060,-.3095874786376953,1099923,-.5717353820800781,271046,-.9072999954223633,2051469,.4617633819580078,18559160,-.114898681640625,6460,-.4374551773071289,251816,-.2007970809936523,5625608,1.56151008605957,937567,-.0341176986694336,17759,-.0195159912109375,21661,.7060174942016602,270035,-.4451618194580078,550885,-.4940862655639648,23151684,-.0279121398925781,296043,.1422147750854492,37717,-.0343732833862305,292245,-.0048532485961914,331449,335602,.3240175247192383,664023,.0064840316772461,199420,.2482538223266602,7723647,-.1701650619506836,15446994,-.6145191192626953,14037484,.6536359786987305,4099831,-.5728912353515625,19207,-.030609130859375,matched (3),13148458,.82285452,1406347.4,1852919.4
201808,840721,703,3800,6310252,08,0,0,0,0,0,0,1,0,0,0,0,768347,-.0173892974853516,64087,-.6244039535522461,102634,.0628910064697266,30056,10698,-1.523781776428223,543519,-.1348705291748047,14675,369775,-.0710563659667969,134244,-.6863346099853516,623302,-.1966962814331055,292733,.6745233535766602,10758,5412,-1.068793296813965,14346,.2490758895874023,4206379,-.3579387664794922,210260,1.62212085723877,1918055,.0771684646606445,2357405,.0886631011962891,703563,-.2372617721557617,17852,144256,-.7775516510009766,39710,-.6950721740722656,10138,.157806396484375,297584,-.2178363800048828,21570680,-.0819606781005859,2034620,.6150693893432617,137128,-.6813735961914063,3195528,.4431953430175781,15220949,-.1982898712158203,12953,.6956977844238281,26136,-2.265384674072266,3127621,-.5870571136474609,619560,-.4142780303955078,12656,-.3387613296508789,7518,-1.058213233947754,166759,-.4820013046264648,349023,-.4563884735107422,15471079,-.4030952453613281,116874,-.929408073425293,25315,-.3987140655517578,170083,-.5413064956665039,133381,282974,-.1705713272094727,616258,-.074650764465332,171587,-.1503229141235352,6549284,-.1649312973022461,11040322,-.3358612060546875,11224796,-.2236061096191406,3253573,-.2311925888061523,18944,-.0137882232666016,matched (3),1433138,.82285452,915195.31,1514291.9
