period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1086c616,Y1449c826,growth1449c826,Y1463c208,growth1463c208,Y1503c208,growth1503c208,Y1665c233,Y1712c428,growth1712c428,Y1722c208,growth1722c208,Y1778c484,growth1778c484,Y1779c124,growth1779c124,Y1846c222,Y1898c268,Y1973c428,growth1973c428,Y2059c208,growth2059c208,Y2139c233,Y2141c616,growth2141c616,Y2174c703,growth2174c703,Y2190c792,growth2190c792,Y2203c191,growth2203c191,Y2322c233,Y2420c348,growth2420c348,Y2632c484,growth2632c484,Y2635c484,growth2635c484,Y2683c616,growth2683c616,Y2887c36,Y2922c440,growth2922c440,Y2958c826,growth2958c826,Y2982c68,growth2982c68,Y3115c246,growth3115c246,Y3157c705,growth3157c705,Y3233c251,growth3233c251,Y3435c246,growth3435c246,Y3521c826,growth3521c826,Y3584c826,growth3584c826,Y3597c428,growth3597c428,Y3752c757,growth3752c757,Y3900c792,growth3900c792,Y419c428,growth419c428,Y4256c616,growth4256c616,Y4276c68,growth4276c68,Y4437c376,Y4468c348,growth4468c348,Y4480c757,growth4480c757,Y4626c826,growth4626c826,Y4753c757,growth4753c757,Y4980c440,Y5003c222,growth5003c222,Y5012c586,growth5012c586,Y850c233,Y948c757,growth948c757,Y991c344,_merge,x,r2,s,sf
201708,760692,691,3586,3835405,08,0,0,0,0,0,0,1,0,0,0,0,262345,13524858,-.1352920532226563,158053,-.0600986480712891,4889331,.266911506652832,248564,1736472,1.470614433288574,2544831,.1436767578125,10713679,.0624198913574219,4880833,.1832389831542969,139529,8708,322505,.3923854827880859,1406369,.5784263610839844,126232,982715,.2118091583251953,25611,.4933815002441406,7887367,.1859455108642578,30156,-1.056415557861328,177972,111838,.0877056121826172,2743484,.4366121292114258,9223626,.2041940689086914,611335,.0603246688842773,2273288,613658,.1547737121582031,521674,.0882606506347656,484771,.1905107498168945,1852429,-.0303144454956055,284416,.3834772109985352,6553702,.2558679580688477,3100484,.3085517883300781,981472,.2228240966796875,120456232,-.1283454895019531,679240,-.1129465103149414,1038137,.04217529296875,33492722,-.3617477416992188,454473,.0428295135498047,2336387,-.2172975540161133,179283,.6729326248168945,897000,1480215,.7443485260009766,18287600,.1172618865966797,6129667,.2620334625244141,10870697,.2182197570800781,92667,1061711,.2771310806274414,204330,.0599565505981445,1268874,437771,.0475645065307617,26118,matched (3),3464990.3,.90899533,304075.78,695136.44
201709,760692,692,3586,2939828,09,0,0,0,0,0,0,0,1,0,0,0,137745,13958244,.0315399169921875,28924,-1.698259353637695,5117086,.0455293655395508,350609,1205276,-.3651466369628906,3181180,.2231884002685547,7223528,-.3941783905029297,4032530,-.1909217834472656,56965,4837,208838,-.4345598220825195,1284916,-.0903177261352539,126133,925953,-.0594959259033203,37946,.3931427001953125,6891466,-.1349782943725586,29592,-.0188798904418945,87663,238770,.7584495544433594,1484353,-.6142501831054688,7914581,-.1530618667602539,181009,-1.217098236083984,1893329,395809,-.4385061264038086,458947,-.128108024597168,371690,-.2656164169311523,2216149,.1792726516723633,363183,.2444686889648438,6235681,-.0497417449951172,2055639,-.4109716415405273,880733,-.1082992553710938,172960416,.3617763519287109,615158,-.099095344543457,852502,-.1970081329345703,47770984,.3550891876220703,374670,-.1930923461914063,3205485,.316258430480957,134018,-.2909908294677734,1269000,1086659,-.3090791702270508,17972322,-.0173892974853516,6097973,-.005183219909668,10008218,-.0826644897460938,26664,454215,-.8490657806396484,204186,-.0007047653198242,1200712,245636,-.577845573425293,36226,matched (3),4103298.5,.90899533,385197.72,734254.63
201710,760692,693,3586,2298360,10,0,0,0,0,0,0,0,0,1,0,0,68645,14402715,.0313472747802734,57484,.6868352890014648,5327315,.0402622222900391,256396,767124,-.4518156051635742,2838584,-.1139469146728516,8636239,.1786231994628906,3970841,-.015416145324707,24726,1906,285532,.3127946853637695,1335902,.0389127731323242,87252,1033899,.1102685928344727,69338,.6028289794921875,10770879,.4465618133544922,56989,.6553544998168945,240677,256404,.071253776550293,2234796,.4091711044311523,8431218,.0632343292236328,188664,.0414209365844727,1548623,622134,.4522237777709961,304946,-.4088001251220703,247010,-.4086313247680664,1749425,-.2364835739135742,342821,-.0576982498168945,8286701,.2843637466430664,2552842,.2166204452514648,961255,.0874853134155273,151298640,-.1338062286376953,546334,-.1186485290527344,956209,.1148014068603516,53020960,.1042690277099609,331439,-.1226024627685547,2891187,-.1031970977783203,67256,-.6894683837890625,1270000,1060329,-.0245285034179688,17672292,-.0168361663818359,5215985,-.1562290191650391,8754490,-.1338405609130859,8013,386182,-.162261962890625,369871,.5941228866577148,1174905,254876,.03692626953125,45204,matched (3),2384995.8,.90899533,380589.59,731847.69
201711,760692,694,3586,2243775,11,0,0,0,0,0,0,0,0,0,1,0,101178,14061706,-.0239620208740234,16147,-1.269772529602051,5236459,-.0172014236450195,257366,361452,-.7525186538696289,2832677,-.0020837783813477,7546393,-.1348972320556641,4838117,.1975479125976563,74070,12316,245483,-.1511259078979492,1284789,-.0390119552612305,120295,903591,-.1347150802612305,124966,.5890483856201172,5971514,-.5898447036743164,47370,-.1848697662353516,115230,217072,-.1665248870849609,2010950,-.1055421829223633,8420532,-.0012683868408203,192592,.0206060409545898,1223280,475646,-.2684822082519531,145791,-.7379598617553711,217948,-.1251716613769531,1687497,-.036041259765625,208524,-.4971542358398438,7986387,-.0369138717651367,2276735,-.1144647598266602,824374,-.1536159515380859,151264912,-.0002231597900391,418253,-.2671442031860352,867313,-.0975770950317383,47375924,-.1125736236572266,221307,-.4038925170898438,2652441,-.086186408996582,60163,-.1114482879638672,695000,841653,-.2309675216674805,18003412,.0185642242431641,4235259,-.2082834243774414,12958280,.3921680450439453,7028,360209,-.0696249008178711,356152,-.0377969741821289,822140,281067,.0978164672851563,21722,matched (3),2412988,.90899533,235560.63,668013
201712,760692,695,3586,3838876,12,0,0,0,0,0,0,0,0,0,0,1,77262,10616586,-.281036376953125,13770,-.1592416763305664,4094150,-.2460861206054688,72028,130658,-1.017546653747559,2863732,.0109043121337891,6633372,-.1289567947387695,3993860,-.191767692565918,32660,34103,241922,-.0146121978759766,928830,-.3244237899780273,94902,773225,-.1558065414428711,107250,-.1528787612915039,8316068,.3311891555786133,53587,.1233177185058594,71838,231062,.0624561309814453,1792187,-.1151714324951172,7952868,-.0571403503417969,368553,.6490106582641602,784542,469828,-.0123071670532227,83922,-.5522871017456055,256255,.1619157791137695,1329001,-.2388181686401367,208877,.0016918182373047,5707895,-.3358879089355469,2110610,-.0757656097412109,1306329,.4603519439697266,118565648,-.2435665130615234,496002,.1704931259155273,731323,-.1705446243286133,48009952,.0132942199707031,342770,.4375085830688477,3619785,.3109340667724609,136144,.816655158996582,1186000,1193618,.3493766784667969,13630821,-.278228759765625,5070075,.1799116134643555,9501073,-.3103294372558594,6689,315414,-.1327981948852539,411307,.1439828872680664,822772,299670,.0640888214111328,45954,matched (3),2948354.8,.90899533,360543.88,721626.25
201801,760692,696,3586,5286436,01,0,0,0,0,0,0,0,0,0,0,0,113175,16207768,.4230728149414063,44709,1.177682876586914,5431252,.2826099395751953,289053,437230,1.207876205444336,3029230,.0561819076538086,6803452,.0253171920776367,5054193,.2354602813720703,142124,11679,362028,.4031057357788086,1318745,.3505096435546875,95389,1126970,.3767175674438477,32180,-1.203817367553711,8872258,.0647392272949219,56005,.0441341400146484,166859,259475,.1159744262695313,2341369,.2672996520996094,6971270,-.1317348480224609,568089,.4326934814453125,1403542,501906,.0660467147827148,171491,.7146434783935547,103473,-.9068622589111328,1755481,.2783145904541016,199462,-.0461225509643555,7220371,.2350559234619141,2620347,.2163295745849609,1276653,-.0229787826538086,153228144,.2564620971679688,866856,.558293342590332,986818,.2996311187744141,58887164,.2042160034179688,466805,.3088521957397461,3510614,-.0306234359741211,224013,.497990608215332,1271000,733827,-.4864711761474609,20327804,.3996562957763672,5150887,.015812873840332,10938172,.1408538818359375,56658,324176,.0274009704589844,258048,-.4661941528320313,1700454,326292,.0851106643676758,24363,matched (3),4144743.5,.90899533,362347.25,722529
201802,760692,697,3586,3143503,02,1,0,0,0,0,0,0,0,0,0,0,158321,15205950,-.0638046264648438,443413,2.294326782226563,5025150,-.0777139663696289,224066,1164796,.9798421859741211,2396352,-.2343606948852539,5989167,-.1274776458740234,2635882,-.6510009765625,11217,17877,256178,-.3458490371704102,1207594,-.0880498886108398,88381,1151445,.0214853286743164,33666,.0451431274414063,9423311,.0602569580078125,64569,.1422939300537109,101492,386518,.3985185623168945,2014444,-.1503925323486328,9394944,.298375129699707,2452083,1.462414741516113,3007661,377650,-.2844448089599609,221305,.2550106048583984,215503,.7336645126342773,1798751,.0243501663208008,378087,.639500617980957,9609327,.2858285903930664,2323696,-.120147705078125,578844,-.7909641265869141,138257632,-.1028099060058594,476447,-.5985164642333984,885637,-.1081790924072266,50819536,-.1473426818847656,332934,-.3379678726196289,3574390,.0180034637451172,27264,-2.106136322021484,1087000,547703,-.2925395965576172,19101856,-.0622024536132813,4166180,-.2121696472167969,9323109,-.1597633361816406,70223,304625,-.0622053146362305,337157,.2674026489257813,784931,306665,-.0620365142822266,15817,matched (3),3291319,.90899533,321073.28,702737.94
201803,760692,698,3586,2808638,03,0,1,0,0,0,0,0,0,0,0,0,213659,14149241,-.0720252990722656,161076,-1.012625694274902,5023655,-.0002975463867188,156408,911685,-.2450065612792969,2845747,.1718778610229492,8638751,.3663053512573242,3920917,.3971080780029297,78756,552,248739,-.0294685363769531,1373102,.1284418106079102,113216,1062476,-.0804157257080078,103551,1.123575210571289,9085645,-.0364913940429688,23589,-1.006954193115234,49446,301407,-.2487173080444336,1657186,-.1952219009399414,7913805,-.1715641021728516,1140035,-.7658786773681641,1591324,326841,-.1444940567016602,1280175,1.755210876464844,282058,.2691373825073242,2095431,.1526670455932617,338468,-.1106948852539063,8950693,-.0710029602050781,1997821,-.1511020660400391,863421,.3998689651489258,155267600,.1160316467285156,509568,.0672063827514648,1078522,.1970396041870117,58351884,.1382102966308594,335203,.0067920684814453,3518012,-.0158987045288086,84741,1.134032249450684,829000,1292789,.8588237762451172,20726352,.0816192626953125,3930758,-.0581674575805664,14480462,.4403057098388672,10598,375129,.2081880569458008,324129,-.0394067764282227,903741,391649,.2446098327636719,37918,matched (3),2418263.8,.90899533,405532.06,745123.38
201804,760692,699,3586,2126642,04,0,0,1,0,0,0,0,0,0,0,0,171247,16005715,.1232852935791016,435130,.9937686920166016,5054675,.0061559677124023,304469,1013858,.1062231063842773,3078966,.0787687301635742,11216797,.2611551284790039,4516810,.1414804458618164,114291,2606,224183,-.1039409637451172,1277170,-.0724258422851563,100986,972908,-.0880680084228516,91637,-.1222286224365234,7489718,-.1931638717651367,102872,1.472704887390137,98373,253316,-.173823356628418,2060705,.2179269790649414,9758295,.2095088958740234,545650,-.7368364334106445,2079262,289802,-.1202764511108398,922947,-.3271808624267578,456591,.4816761016845703,2410407,.1400356292724609,311670,-.082484245300293,9774123,.0880069732666016,2520639,.2324552536010742,888545,.0286836624145508,142544192,-.0854988098144531,814327,.4687986373901367,1009772,-.0658664703369141,68169360,.1555042266845703,505521,.410853385925293,3383650,-.0389404296875,22300,-1.335013389587402,959000,1144655,-.1216983795166016,19111604,-.0811100006103516,6377100,.483881950378418,10666375,-.3057041168212891,63526,439521,.1584157943725586,313605,-.0330076217651367,1030828,278698,-.3402376174926758,28480,matched (3),3430157.8,.90899533,305086.03,695578.94
201805,760692,700,3586,1877125,05,0,0,0,1,0,0,0,0,0,0,0,168687,15352143,-.0416908264160156,321625,-.3022584915161133,4719827,-.0685415267944336,235793,920514,-.0965852737426758,2878382,-.0673656463623047,7409696,-.4146232604980469,4432208,-.0189085006713867,98078,14513,168609,-.2848806381225586,1335805,.0448875427246094,98585,1112911,.1344451904296875,57237,-.4706344604492188,9794634,.2683038711547852,92584,-.1053686141967773,60355,324877,.2488088607788086,2108831,.0230855941772461,9288903,-.0492973327636719,428806,-.2409734725952148,4628835,278681,-.0391302108764648,1172432,.2392644882202148,493397,.0775260925292969,3063232,.2396755218505859,503002,.4786491394042969,9440397,-.0347404479980469,2173457,-.148193359375,727401,-.2001075744628906,146012496,.0240402221679688,1143597,.3395719528198242,952837,-.0580358505249023,64805416,-.0506057739257813,609243,.1866273880004883,3922741,.1478357315063477,503913,3.117817878723145,1734000,994383,-.1407365798950195,17714524,-.0759105682373047,5666828,-.1180839538574219,12481075,.1571159362792969,269262,451539,.0269765853881836,251585,-.2203531265258789,1479651,466816,.5158071517944336,65344,matched (3),6022738.5,.90899533,393914.97,738865.06
201806,760692,701,3586,1801332,06,0,0,0,0,1,0,0,0,0,0,0,242092,18173668,.1687183380126953,178932,-.5863809585571289,4676585,-.0092039108276367,257911,207729,-1.48869800567627,2777806,-.0355672836303711,8209673,.1025238037109375,2324165,-.6455364227294922,2426,12688,129707,-.2623043060302734,1351180,.011444091796875,79893,1078524,-.0313863754272461,25157,-.8220643997192383,8418891,-.1513566970825195,161679,.5574960708618164,39236,153778,-.7479372024536133,2403388,.1307458877563477,9378036,.0095500946044922,903808,.7456130981445313,935006,368877,.2803955078125,967034,-.1926021575927734,522446,.0572071075439453,2758914,-.1046333312988281,373958,-.2964506149291992,8921023,-.0565872192382813,2009089,-.0786371231079102,923661,.2388668060302734,127391328,-.1364269256591797,1006775,-.1274261474609375,1133399,.1735324859619141,57411288,-.1211490631103516,697335,.1350488662719727,3750974,-.0447750091552734,64702,-2.0526123046875,2594000,1163574,.1571292877197266,18895964,.0645637512207031,5407333,-.0468740463256836,11406064,-.0900688171386719,172792,420591,-.0710010528564453,268560,.0652933120727539,948111,454207,-.0273828506469727,48884,matched (3),4843248,.90899533,416918.47,751381.13
201807,760692,702,3586,1698583,07,0,0,0,0,0,1,0,0,0,0,0,135025,16577880,-.0919055938720703,351105,.6740798950195313,4448429,-.0500173568725586,195392,629458,1.108624458312988,3029209,.0866403579711914,9559470,.1522178649902344,4767969,.7185592651367188,100002,1347,120509,-.0735530853271484,791709,-.5345392227172852,87741,980153,-.0956401824951172,43520,.5480842590332031,5916437,-.3527441024780273,119962,-.2984380722045898,27645,203834,.2817964553833008,2494802,.0373296737670898,8847766,-.0582056045532227,299826,-1.103415489196777,2981271,447269,.1926975250244141,866576,-.1096839904785156,218773,-.8704872131347656,2575311,-.0688667297363281,331754,-.1197500228881836,8269342,-.0758562088012695,1788137,-.1165075302124023,906514,-.0187387466430664,161447152,.2369136810302734,779847,-.2554101943969727,1042183,-.0839042663574219,55525316,-.0334014892578125,553553,-.2309083938598633,3575004,-.0480499267578125,50733,-.2432155609130859,2316000,2021116,.5521535873413086,18991754,.0050563812255859,6462839,.1783132553100586,13083450,.1372032165527344,81489,417219,-.0080499649047852,230520,-.1527366638183594,692735,459757,.0121450424194336,37455,matched (3),4150654.8,.90899533,443478.22,766436.88
201808,760692,703,3586,971821,08,0,0,0,0,0,0,1,0,0,0,0,87702,16057056,-.0319194793701172,163922,-.7616949081420898,4428716,-.0044412612915039,10274,532164,-.16790771484375,2488568,-.19659423828125,8203080,-.1530218124389648,4727559,-.0085115432739258,34660,6460,271377,.8117837905883789,1397479,.5682315826416016,93159,928021,-.0546541213989258,9637,-1.507610321044922,6086803,.0283889770507813,29696,-1.396162033081055,175885,183801,-.1034526824951172,2553337,.0231914520263672,10004971,.1229181289672852,1591095,1.668975830078125,1867909,444357,-.0065317153930664,478786,-.5932960510253906,96346,-.8200883865356445,1944918,-.2807512283325195,202433,-.4939842224121094,6909401,-.1796722412109375,1982300,.103083610534668,895513,-.0122098922729492,131887216,-.2022304534912109,742609,-.0489273071289063,919157,-.125615119934082,28660540,-.6613178253173828,553830,.0005006790161133,3098848,-.1429357528686523,45304,-.1131811141967773,1587000,706612,-1.050923347473145,19217728,.0118274688720703,6151187,-.0494241714477539,11835878,-.1002120971679688,66796,332155,-.2280092239379883,404083,.5612821578979492,650288,527628,.1376934051513672,71869,matched (3),1611214.9,.90899533,453208.69,772107.94
201809,760692,704,3586,355582,09,0,0,0,0,0,0,0,1,0,0,0,62664,15653662,-.0254440307617188,18628,-2.174724578857422,3716422,-.1753482818603516,178509,955697,.5854892730712891,2555016,.0263509750366211,8258804,.006770133972168,3619999,-.2669353485107422,4626,765,206123,-.2750358581542969,1244609,-.1158485412597656,76597,771322,-.1849479675292969,19793,.7197179794311523,5939962,-.0244197845458984,43071,.3718376159667969,14951,217211,.1670160293579102,2223020,-.1385345458984375,8513584,-.1614198684692383,402538,-1.374387741088867,1269269,430097,-.0326175689697266,178743,-.9853048324584961,71982,-.291529655456543,2162337,.1059703826904297,468418,.8389520645141602,6927207,.0025739669799805,1495937,-.2815046310424805,611877,-.3808650970458984,139921552,.0591335296630859,565473,-.2725076675415039,861505,-.0647764205932617,50600540,.5684413909912109,305780,-.5939922332763672,3120317,.0069046020507813,57498,.2383546829223633,1159000,610799,-.1457138061523438,17374364,-.1008377075195313,4737609,-.2611122131347656,12327088,.0406646728515625,21355,320136,-.0368556976318359,388962,-.0381383895874023,365160,340973,-.4365882873535156,50995,matched (3),1698471.8,.90899533,320898.94,702658.31
201810,760692,705,3586,1605964,10,0,0,0,0,0,0,0,0,1,0,0,177474,16928112,.0782699584960938,320048,2.843805313110352,5082417,.3130254745483398,426420,760584,-.2283544540405273,2911196,.1305055618286133,11406864,.3229351043701172,3848313,.0611610412597656,89798,14011,224215,.0841331481933594,1482092,.1746330261230469,99594,914038,.1697664260864258,26297,.2841262817382813,7899410,.2850847244262695,67674,.4518518447875977,99179,382464,.565765380859375,2467574,.1043691635131836,9874865,.1483297348022461,1194794,1.087939262390137,1671829,964147,.8072328567504883,595157,1.202876091003418,372418,1.643600463867188,2364611,.0894231796264648,413007,-.1258964538574219,464459,-2.702338218688965,1903543,.2409639358520508,1531922,.9177474975585938,170677504,.1986942291259766,631622,.1106290817260742,1104164,.2481632232666016,58564500,.1461658477783203,341246,.1097383499145508,3796531,.1961526870727539,92639,.4769601821899414,1243000,1222650,.6940078735351563,19684528,.1248378753662109,5060482,.0659294128417969,11567220,-.0636253356933594,27987,394011,.2076330184936523,526621,.3029994964599609,619105,352573,.0334548950195313,34448,matched (3),1994970,.90899533,466988.84,780276.38
201811,760692,706,3586,908056,11,0,0,0,0,0,0,0,0,0,1,0,182439,15468662,-.0901584625244141,192731,-.5071754455566406,3993126,-.2412128448486328,298882,538352,-.3455734252929688,2477334,-.1613807678222656,9066888,-.2295856475830078,3422751,-.1171903610229492,54723,7841,176879,-.2371397018432617,1325029,-.1120204925537109,105075,889863,-.0268049240112305,18342,-.3602609634399414,5828236,-.3040733337402344,46373,-.3779850006103516,60988,265744,-.3641014099121094,2216447,-.107330322265625,8241902,-.1807613372802734,1036887,-.1417512893676758,2086387,567666,-.5297107696533203,238575,-.9141416549682617,206704,-.5887289047241211,2156299,-.092219352722168,383133,-.0750827789306641,8485033,2.905185699462891,2075408,.0864410400390625,812481,-.634185791015625,124598688,-.3146781921386719,636302,.0073814392089844,900603,-.2037792205810547,48893744,-.1804790496826172,374699,.0935192108154297,3309506,-.1372890472412109,156675,.5254640579223633,980000,744922,-.4954957962036133,19053454,-.0325851440429688,4317140,-.1588687896728516,11266788,-.0263156890869141,8729,341526,-.1429548263549805,423095,-.2188844680786133,586879,333922,-.0543508529663086,24403,matched (3),1637044.4,.90899533,329599.34,706674.13
201812,760692,707,3586,673018,12,0,0,0,0,0,0,0,0,0,0,1,48169,12461346,-.2161846160888672,154289,-.222468376159668,3917788,-.0190467834472656,211709,425754,-.2346506118774414,1940266,-.2443580627441406,6860899,-.2787904739379883,2681398,-.2441062927246094,17063,10392,139567,-.2369213104248047,1002138,-.2792987823486328,62411,793769,-.1142749786376953,16656,-.0964231491088867,4120558,-.3467264175415039,5842,-2.071643829345703,51845,228383,-.1515092849731445,1615082,-.3165197372436523,7959392,-.0348787307739258,187652,-1.709388732910156,1057473,284243,-.6917037963867188,125647,-.6412067413330078,196322,-.0515317916870117,1368787,-.4544687271118164,200760,-.6462717056274414,5834761,-.3744707107543945,1498111,-.325953483581543,558923,-.3740816116333008,105422112,-.1671257019042969,374924,-.5289497375488281,715112,-.230626106262207,42741008,-.134490966796875,349746,-.0689163208007813,2671019,-.2143383026123047,74065,-.7492313385009766,1583000,836772,.11627197265625,12826064,-.3957691192626953,4092472,-.0534439086914063,9131804,-.2100963592529297,21154,184747,-.6144371032714844,453142,.0686092376708984,488531,272190,-.20440673828125,31277,matched (3),2501509.5,.90899533,280717.63,685240.81
