period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1107c381,Y1222c586,Y1288c124,growth1288c124,Y1312c208,growth1312c208,Y1445c792,growth1445c792,Y1449c68,growth1449c68,Y1472c586,growth1472c586,Y1653c484,growth1653c484,Y1715c554,Y2000c246,growth2000c246,Y2052c705,growth2052c705,Y2266c152,growth2266c152,Y2284c688,growth2284c688,Y2298c251,Y2485c792,growth2485c792,Y2632c246,growth2632c246,Y2764c372,growth2764c372,Y2788c352,growth2788c352,Y2939c792,growth2939c792,Y3020c752,growth3020c752,Y3252c807,growth3252c807,Y327c124,growth327c124,Y3346c616,growth3346c616,Y3427c218,Y3434c124,growth3434c124,Y3467c68,growth3467c68,Y3476c586,growth3476c586,Y3591c222,growth3591c222,Y3701c191,growth3701c191,Y3708c484,growth3708c484,Y4240c348,growth4240c348,Y4291c792,growth4291c792,Y4422c757,growth4422c757,Y4515c616,growth4515c616,Y4528c372,growth4528c372,Y458c757,growth458c757,Y4654c620,growth4654c620,Y4700c251,growth4700c251,Y4801c484,growth4801c484,Y4818c616,growth4818c616,Y4819c208,growth4819c208,Y4894c208,growth4894c208,Y4929c344,Y496c826,growth496c826,Y4986c484,growth4986c484,Y561c208,growth561c208,Y648c792,Y723c484,growth723c484,Y862c600,growth862c600,Y864c124,growth864c124,_merge,x,r2,s,sf
201611,841231,682,3828,2190762,11,0,0,0,0,0,0,0,0,0,1,0,1557181,76093,2129056,-.062774658203125,124223,-.9082584381103516,1482335,.2576332092285156,648786,.4802818298339844,3555727,-.0533018112182617,36064968,.1032943725585938,505391,308869,-.1164531707763672,505809,.9000320434570313,33572,-.6460962295532227,1010,-3.034667015075684,43578,115171,-.3271732330322266,662021,.1228513717651367,5960682,.26641845703125,182541,.6574230194091797,581852,.4401922225952148,199255,-.219879150390625,1568669,-.674382209777832,3162481,-.3079929351806641,1139585,.0529508590698242,230624,8388261,-.2846498489379883,2202,1.026354789733887,295136,-.0487709045410156,13023,-1.295653343200684,95792,.0440607070922852,1671554,-.2214622497558594,46790,.1944656372070313,6266935,-.162745475769043,5159868,-.1364574432373047,498314,-.3368282318115234,2077276,-.4032430648803711,109856,-.1185750961303711,333710,-.3640127182006836,8999,-.0319328308105469,1106216,-.2919940948486328,2868291,.2595720291137695,7179318,.0845346450805664,50134,-.3185806274414063,2282907,17996890,.5572357177734375,18894,.5957889556884766,2158095,.4806947708129883,809176,337394,-.0973758697509766,513017,-.2781610488891602,84454,-.525146484375,matched (3),2378936.3,.87895769,96294.984,223690.95
201612,841231,683,3828,2590914,12,0,0,0,0,0,0,0,0,0,0,1,994769,59346,3679633,.5471343994140625,437571,1.259160995483398,1247722,-.1722993850708008,942185,.3730983734130859,4332787,.1976509094238281,38858168,.0745964050292969,398504,325334,.0519351959228516,186445,-.9980220794677734,48251,.3627243041992188,20804,3.025195121765137,46931,262723,.8246822357177734,249272,-.9767522811889648,6069187,.0180397033691406,34131,-1.676768302917481,368971,-.4554986953735352,333756,.5158243179321289,2958345,.6344022750854492,3715656,.161198616027832,889168,-.2481327056884766,246223,6982452,-.1834325790405273,46417,3.048300266265869,333046,.1208438873291016,65461,1.614737510681152,131260,.3150005340576172,2016708,.1877126693725586,50979,.0857448577880859,7537491,.1846017837524414,6219791,.1868247985839844,575014,.1431636810302734,2711573,.2664718627929688,149536,.3083667755126953,1232687,1.306678771972656,225886,3.222916603088379,1436372,.2611761093139648,4453182,.4399023056030273,7189649,.0014381408691406,73973,.3890008926391602,2821714,7656943,-.8545856475830078,28575,.4136877059936523,1282302,-.5205698013305664,676842,358015,.0593233108520508,907066,.5699062347412109,607484,1.973118782043457,matched (3),2657600.8,.87895769,121802.95,235798.39
201701,841231,684,3828,2239129,01,0,0,0,0,0,0,0,0,0,0,0,1112524,80121,2144605,-.5398569107055664,340813,-.2499055862426758,1091313,-.1339378356933594,508751,-.6162424087524414,5166852,.1760530471801758,32468896,-.1796360015869141,197715,369784,.1280660629272461,287070,.4315891265869141,5342,-2.200817108154297,11376,-.6036396026611328,62368,63596,-1.418549537658691,205560,-.1928071975708008,5344280,-.1271982192993164,9834,-1.24436092376709,437910,.1712961196899414,107237,-1.135368347167969,923957,-1.16372013092041,3182564,-.1548681259155273,1682527,.6377658843994141,183766,8189479,.159449577331543,2384,-2.968886375427246,211247,-.4552526473999023,3515,-2.92441463470459,96223,-.310511589050293,1531549,-.2751874923706055,11146,-1.520333290100098,6645420,-.1259613037109375,4549264,-.3127708435058594,582657,.0132045745849609,1552272,-.5578098297119141,134181,-.1083478927612305,1474565,.1791667938232422,4041,-4.023537635803223,1130358,-.2395868301391602,2374637,-.6287746429443359,6584600,-.0879087448120117,31694,-.8475723266601563,2227950,15779810,.7231178283691406,5112,-1.720941543579102,834246,-.4298830032348633,292483,308915,-.1475086212158203,384104,-.8593025207519531,41653,-2.679952621459961,matched (3),2236687,.87895769,111893.07,230835.39
201702,841231,685,3828,2269717,02,1,0,0,0,0,0,0,0,0,0,0,746237,147130,1027815,-.7355203628540039,225169,-.4144821166992188,1723506,.4569787979125977,205675,-.9056615829467773,3433463,-.4086942672729492,33030060,.0171356201171875,475422,284783,-.2611913681030273,294100,.0241937637329102,26129,1.587446212768555,53372,1.545780181884766,27720,32524,-.6705722808837891,938680,1.518736839294434,4212264,-.2380266189575195,129617,2.578738212585449,402755,-.0836849212646484,267988,.9159002304077148,1045719,.1237945556640625,3820444,.1826791763305664,1068697,-.453857421875,590321,6800489,-.1858558654785156,2395,.004603385925293,422301,.6926908493041992,1798,-.6703648567199707,87447,-.0956354141235352,1471960,-.0396842956542969,34285,1.123626708984375,8651961,.2638578414916992,4052542,-.1156206130981445,828809,.3523902893066406,2359009,.4185218811035156,54919,-.8933305740356445,958212,-.4310493469238281,3946,-.0237903594970703,1066587,-.058070182800293,2888891,.1960277557373047,5570718,-.1672096252441406,146058,1.527875900268555,2015980,14490006,-.0852718353271484,22969,1.502554893493652,874037,.0465936660766602,516551,427428,.3247194290161133,442543,.1416244506835938,60366,.3710527420043945,matched (3),2452056.5,.87895769,120361.22,235056.89
201703,841231,686,3828,2577634,03,0,1,0,0,0,0,0,0,0,0,0,771345,36802,3925717,1.340113639831543,313776,.3318281173706055,1055166,-.4906625747680664,483930,.8556432723999023,5440183,.4602432250976563,38412692,.1509685516357422,405775,287150,.0082778930664063,286615,-.0257797241210938,7422,-1.258597373962402,17154,-1.135054588317871,27943,102093,1.143906593322754,575674,-.4889326095581055,5733720,.3083648681640625,23699,-1.699151039123535,608280,.4123067855834961,388342,.3709440231323242,1671654,.4691085815429688,5701747,.4004058837890625,2125911,.6877603530883789,1297227,8951656,.2748441696166992,158994,4.195483207702637,65444,-1.864523887634277,34258,2.947245121002197,116268,.2848653793334961,1248447,-.1646947860717773,88005,.9426860809326172,7474593,-.146275520324707,7750324,.6483898162841797,1071204,.2565488815307617,3341849,.3482828140258789,93017,.5269231796264648,903552,-.0587348937988281,5070,.2506389617919922,1533219,.3629055023193359,2918294,.010127067565918,9825351,.5674428939819336,149140,.0208816528320313,2964545,16035623,.1013526916503906,28695,.2225770950317383,1252624,.3598737716674805,460882,462420,.0786876678466797,670361,.415278434753418,18663,-1.173883438110352,matched (3),2611453.3,.87895769,135153.94,242964
201704,841231,687,3828,2635340,04,0,0,1,0,0,0,0,0,0,0,0,717296,25144,4299980,.0910615921020508,154042,-.7114543914794922,1353287,.2488384246826172,494049,.0206937789916992,4969144,-.0905647277832031,30271224,-.238189697265625,519805,250043,-.1383724212646484,256453,-.1111946105957031,69017,2.229904174804688,5549,-1.128613471984863,45546,79243,-.2533655166625977,915061,.4634485244750977,5390588,-.0617103576660156,120668,1.627610206604004,382241,-.4645843505859375,551275,.3503475189208984,1993522,.1760892868041992,10196184,.5812406539916992,1358424,-.4478750228881836,14411,9069486,.0130767822265625,748,-5.359218597412109,269097,1.413877487182617,3035,-2.423708915710449,106119,-.0913372039794922,1931681,.4364900588989258,17797,-1.598363876342773,7184728,-.0395526885986328,4054867,-.6478166580200195,932719,-.1384344100952148,2460824,-.3060274124145508,73908,-.2299613952636719,667904,-.302189826965332,5607,.1006746292114258,1119182,-.3147716522216797,2656703,-.0939130783081055,7096429,-.3253746032714844,144762,-.0297946929931641,2217975,15572976,-.0292739868164063,7271,-1.372828483581543,1201214,-.0419082641601563,223195,340595,-.3057794570922852,280591,-.8709182739257813,59201,1.15439510345459,matched (3),2462143.5,.87895769,106102.65,228084.84
201705,841231,688,3828,3631727,05,0,0,0,1,0,0,0,0,0,0,0,1241486,77318,3826022,-.1167850494384766,182261,.1682147979736328,1599351,.1670618057250977,535058,.0797405242919922,5135338,.03289794921875,38292208,.2350482940673828,236562,383744,.4283428192138672,169710,-.4128541946411133,65163,-.0574607849121094,3142,-.5687580108642578,87722,94828,.1795454025268555,1112463,.1953411102294922,6804219,.2328882217407227,106038,-.1292448043823242,428446,.1141138076782227,459921,-.1811790466308594,2700251,.3034420013427734,14493888,.3517131805419922,1542956,.1273746490478516,102448,11213841,.2122344970703125,10660,2.656850814819336,459250,.5345220565795898,143332,3.854952812194824,118898,.1137046813964844,1538148,-.2278108596801758,100616,1.732281684875488,8643502,.1848506927490234,8460053,.7354373931884766,985795,.0553445816040039,2475241,.0058412551879883,136851,.6160717010498047,1174027,.5640506744384766,9998,.578369140625,1151922,.028834342956543,3899566,.3837785720825195,7217088,.0168590545654297,180182,.218876838684082,2238704,19834420,.2418804168701172,21170,1.068691253662109,1941608,.4801836013793945,420596,345930,.0155429840087891,504183,.5860414505004883,16652,-1.268407821655273,matched (3),3452618.8,.87895769,103931.67,227083.06
201706,841231,689,3828,3326232,06,0,0,0,0,1,0,0,0,0,0,0,6259813,20014,7623229,.6893739700317383,327955,.5874366760253906,1727797,.0772495269775391,576260,.0741844177246094,4987446,-.0292215347290039,37801104,-.0129070281982422,620726,351171,-.0887022018432617,287178,.5260114669799805,100432,.4325885772705078,13055,1.424311637878418,19019,95573,.0078258514404297,570549,-.6677322387695313,7100910,.0426807403564453,82618,-.2495708465576172,480409,.1144723892211914,391370,-.1614007949829102,3406640,.2323818206787109,21406648,.3899745941162109,1787126,.1469087600708008,335852,11027352,-.0167713165283203,64280,1.796750068664551,520971,.1260995864868164,1012,-4.953235149383545,155651,.2693510055541992,1518939,-.0125675201416016,44476,-.8163614273071289,7847189,-.0966529846191406,7813041,-.0795612335205078,1412779,.3598651885986328,2392638,-.0339412689208984,110384,-.2149276733398438,1031537,-.129389762878418,3474,-1.057078361511231,1717755,.3995866775512695,3244136,-.184016227722168,5919099,-.1982669830322266,159260,-.1234292984008789,2861959,17621488,-.1182994842529297,63402,1.09691047668457,1539852,-.2318296432495117,605845,315928,-.0907220840454102,545266,.0783348083496094,62203,1.317873001098633,matched (3),3334081,.87895769,110434.69,230132.02
201707,841231,690,3828,3058059,07,0,0,0,0,0,1,0,0,0,0,0,891674,83430,1540252,-1.599253654479981,192007,-.5353450775146484,1711218,-.0096426010131836,429712,-.2934436798095703,4748415,-.0491132736206055,38291100,.01287841796875,291094,350716,-.0012969970703125,248167,-.146000862121582,72739,-.3226032257080078,8476,-.4319324493408203,15950,104873,.0928592681884766,590862,.0349836349487305,6400170,-.1038990020751953,28146,-1.076822280883789,453944,-.0566635131835938,290756,-.2971696853637695,3239672,-.0502538681030273,23086380,.0755424499511719,1493831,-.179265022277832,275696,10262201,-.0719108581542969,3813,-2.824831962585449,504204,-.0327129364013672,9892,2.279798030853272,118936,-.2690305709838867,1346967,-.1201562881469727,19905,-.8039789199829102,10214024,.2636070251464844,6446510,-.1922550201416016,405088,-1.249209403991699,1972763,-.1929616928100586,105094,-.0491094589233398,490735,-.7429008483886719,7956,.8286199569702148,1271193,-.3010625839233398,2795233,-.1489334106445313,7133735,.1866512298583984,143714,-.1027126312255859,2666523,12250644,-.3635406494140625,44532,-.3532876968383789,1335156,-.1426382064819336,401223,252107,-.2256612777709961,764113,.3374414443969727,50130,-.2157831192016602,matched (3),2916875.8,.87895769,109143.19,229515.05
201708,841231,691,3828,3806246,08,0,0,0,0,0,0,1,0,0,0,0,1181656,106097,1585768,.0291233062744141,150498,-.2435817718505859,1498673,-.132624626159668,400869,-.0694808959960938,5684247,.1798877716064453,32715068,-.1573810577392578,517110,372015,.0589580535888672,335862,.3025989532470703,176648,.8872814178466797,3328,-.9348678588867188,105927,111338,.0598211288452148,922630,.4456453323364258,6721107,.0489282608032227,88650,1.14729118347168,592057,.2656288146972656,223180,-.2645053863525391,2649582,-.2010707855224609,12993115,-.5748233795166016,1549371,.0365056991577148,287639,10039992,-.0218906402587891,2220,-.5409092903137207,301276,-.5149545669555664,100125,2.314692497253418,84451,-.3424148559570313,1544484,.1368341445922852,42366,.7553749084472656,7812342,-.2680568695068359,8147394,.2341594696044922,2020423,1.606958389282227,2877211,.3773860931396484,214228,.7121858596801758,3602712,1.993537902832031,5535,-.3628349304199219,1190378,-.0656852722167969,2980788,.0642728805541992,8059987,.1220769882202148,182754,.2403154373168945,3368791,21646550,.5692672729492188,55785,.2252969741821289,2038051,.4229459762573242,621345,260899,.0342798233032227,1144136,.4036893844604492,60231,.1835670471191406,matched (3),3641953.5,.87895769,135931.52,243397.41
201709,841231,692,3828,3034666,09,0,0,0,0,0,0,0,1,0,0,0,2038524,9999,3399030,.762420654296875,522486,1.244647979736328,1345287,-.1079730987548828,667470,.5098600387573242,4594444,-.2128505706787109,40572228,.2152481079101563,606134,415548,.1106634140014648,334249,-.0048141479492188,98259,-.5865516662597656,5822,.5592727661132813,93292,99109,-.1163501739501953,544765,-.5268735885620117,5566285,-.1885251998901367,24703,-1.27777099609375,501976,-.1650505065917969,458391,.7197437286376953,2169353,-.1999731063842773,6591819,-.6785907745361328,2137190,.3216428756713867,221654,12412944,.2121620178222656,26185,2.467679500579834,235935,-.2444705963134766,12696,-2.065132141113281,84784,.0039358139038086,1395163,-.1016788482666016,21445,-.6808547973632813,7758109,-.0069665908813477,8702428,.0659036636352539,886223,-.8240938186645508,3918840,.3089742660522461,207235,-.0331878662109375,773285,-1.53879451751709,2236,-.9064030647277832,1475403,.21466064453125,3300327,.1018333435058594,7125694,-.1232051849365234,193704,.0581903457641602,2918446,10186020,-.7538299560546875,7840,-1.962265968322754,2121420,.0400915145874023,202615,220146,-.1698427200317383,608635,-.6311855316162109,14741,-1.407554626464844,matched (3),3105392,.87895769,97419.383,224177.3
201710,841231,693,3828,2779365,10,0,0,0,0,0,0,0,0,1,0,0,1657344,117569,1927346,-.5673456192016602,229695,-.8218460083007813,1680224,.2223196029663086,616696,-.0791187286376953,4615198,.0045070648193359,33992520,-.1769428253173828,393386,340268,-.199864387512207,200195,-.5125942230224609,109718,.1103067398071289,20777,1.272202491760254,41769,203259,.7182607650756836,604075,.1033439636230469,6104864,.0923585891723633,131445,1.671663284301758,410626,-.2008695602416992,319502,-.3609590530395508,1604731,-.3014726638793945,4631702,-.3529043197631836,2346776,.0935506820678711,185433,9700696,-.2465419769287109,4692,-1.719327926635742,366003,.4390859603881836,26434,.7333641052246094,125964,.3958892822265625,1968445,.3442325592041016,145768,1.916524887084961,8492067,.0903940200805664,6013156,-.3696527481079102,836052,-.0582780838012695,2604405,-.4085912704467773,96416,-.7651815414428711,717289,-.0751686096191406,3533,.4574589729309082,1427344,-.033116340637207,3098675,-.0630464553833008,7111943,-.0019321441650391,169382,-.1341743469238281,2215308,19696484,.659423828125,34572,1.483804702758789,1166408,-.5981569290161133,108131,177796,-.213653564453125,553665,-.0946598052978516,308472,3.040998458862305,matched (3),2929321.3,.87895769,100388.55,225483.44
201711,841231,694,3828,2407108,11,0,0,0,0,0,0,0,0,0,1,0,875672,70417,2449626,.2397909164428711,128659,-.5795860290527344,1430120,-.161168098449707,462201,-.2883758544921875,3763334,-.2040500640869141,32686448,-.0391807556152344,203153,315463,-.0756921768188477,286315,.3578004837036133,64548,-.5305042266845703,42820,.7231588363647461,41504,49649,-1.409502983093262,944236,.4466772079467773,6332906,.0366735458374023,62751,-.7394142150878906,404746,-.0144233703613281,271872,-.1614322662353516,2903693,.5930271148681641,3953510,-.1583213806152344,1097899,-.7596445083618164,206824,8771042,-.1007413864135742,35392,2.020627021789551,257292,-.3524303436279297,6461,-1.408866882324219,129677,.0290508270263672,1497871,-.2731990814208984,68141,-.76043701171875,7837826,-.0801715850830078,5929292,-.0140447616577148,700997,-.1761875152587891,1274334,-.7147808074951172,48220,-.6928977966308594,284393,-.9251222610473633,3106,-.1288118362426758,1486207,.0404119491577148,2968277,-.0429935455322266,7549392,.0596923828125,183749,.0814142227172852,3066526,13364580,-.3878307342529297,18991,-.5990781784057617,1420766,.1972675323486328,37210,137653,-.2559013366699219,854790,.4342966079711914,112302,-1.010438919067383,matched (3),2318272,.87895769,86254.414,219555.8
201712,841231,695,3828,3359542,12,0,0,0,0,0,0,0,0,0,0,1,1160308,33334,2711519,.1015739440917969,160610,.2218132019042969,1720067,.1846046447753906,652100,.3441972732543945,4077017,.0800600051879883,37059944,.1255760192871094,424747,231468,-.3095998764038086,470349,.4963827133178711,71281,.0992202758789063,49945,.1539173126220703,23834,113756,.8290777206420898,1165735,.2107315063476563,6481756,.0232315063476563,148313,.8601512908935547,495407,.2021207809448242,346961,.2438812255859375,1936377,-.4051647186279297,4625284,.1569347381591797,1845694,.5194568634033203,242463,8831029,.0068159103393555,21347,-.5055751800537109,344806,.2927703857421875,122983,2.946261405944824,114055,-.1283664703369141,1454539,-.0293550491333008,16007,-1.448553085327148,7344887,-.0649566650390625,8261584,.3317117691040039,1160020,.5036897659301758,3183670,.9156112670898438,129813,.990321159362793,503180,.5705909729003906,6383,.7203025817871094,1202246,-.2120351791381836,4385310,.3902788162231445,8207368,.0835647583007813,238272,.2598419189453125,3123655,21005756,.4521884918212891,26595,.3367576599121094,1440245,.0136165618896484,396087,71771,-.6512556076049805,1014070,.1708707809448242,223289,.6872749328613281,matched (3),3409608.8,.87895769,120485.31,235120.47
201801,841231,696,3828,3522832,01,0,0,0,0,0,0,0,0,0,0,0,2001965,89726,1967228,-.3208837509155273,176998,.0971593856811523,1935064,.1177768707275391,430956,-.4141912460327148,5664276,.3288135528564453,39680808,.0683307647705078,454880,348380,.4088525772094727,331658,-.3493709564208984,155174,.7779169082641602,36784,-.3058595657348633,56584,81081,-.3386077880859375,910105,-.2475471496582031,6775827,.0443706512451172,140094,-.057011604309082,462701,-.0682992935180664,258352,-.2948894500732422,1071210,-.5920295715332031,5505619,.1742305755615234,2448410,.2825832366943359,139061,9092007,.0291233062744141,36860,.5462160110473633,388067,.1181964874267578,40126,-1.120020866394043,170919,.4045095443725586,1675844,.141627311706543,5480,-1.071921348571777,8330977,.1259765625,5457678,-.4145927429199219,1876183,.4808015823364258,2088554,-.4215621948242188,113360,-.1355266571044922,1930526,1.344599723815918,5782,-.0988883972167969,1143797,-.0498380661010742,6196567,.3457355499267578,8766364,.0658903121948242,182053,-.2691154479980469,2129206,24479274,.1530303955078125,35894,.2998466491699219,1716762,.1756267547607422,226547,132574,.6136608123779297,1368576,.2997989654541016,197395,-.123260498046875,matched (3),3549607.3,.87895769,133749.44,242185.53
201802,841231,697,3828,2799250,02,1,0,0,0,0,0,0,0,0,0,0,1230948,13882,2115571,.0726995468139648,460572,.9563302993774414,952545,-.7087583541870117,479232,.1061782836914063,5372785,-.0528326034545898,39219336,-.0116977691650391,282333,465572,.2899723052978516,312948,-.0580673217773438,39875,-1.358797073364258,10316,-1.271367073059082,38902,245445,1.107625007629395,856336,-.0608968734741211,5562987,-.1972265243530273,27430,-1.63067626953125,499536,.07659912109375,198401,-.2640323638916016,3535561,1.194083213806152,4161647,-.2798576354980469,1964327,-.2202882766723633,89657,9995011,.0946922302246094,1681,-3.087738037109375,327439,-.1698770523071289,20101,-.6912555694580078,102807,-.5083370208740234,1910755,.1311817169189453,36174,1.887235641479492,7157355,-.1518402099609375,6284573,.1410741806030273,1208071,-.4402141571044922,2416709,.1459341049194336,95832,-.1679716110229492,356234,-1.689959526062012,3265,-.5714902877807617,1022888,-.1117238998413086,3999750,-.4377641677856445,6766771,-.2588987350463867,165998,-.0923223495483398,1324981,23984666,-.0204124450683594,7587,-1.554133415222168,1303102,-.2756919860839844,275317,57440,-.836400032043457,525553,-.9570751190185547,332829,.5224227905273438,matched (3),2934232.3,.87895769,103571.04,226918.23
201803,841231,698,3828,3625842,03,0,1,0,0,0,0,0,0,0,0,0,3518423,334393,5936315,1.031764030456543,102918,-1.498536109924316,2017365,.7504100799560547,682644,.3537893295288086,5224409,-.0280046463012695,43213904,.0969924926757813,499824,424143,-.093195915222168,336499,.0725584030151367,38775,-.0279741287231445,22980,.8009281158447266,40078,104913,-.8499422073364258,887540,.0357904434204102,6315445,.1268634796142578,253019,2.221827507019043,813779,.4880084991455078,222785,.1159172058105469,3227364,-.0912065505981445,5889402,.3472433090209961,2720710,.3257427215576172,178757,11777839,.1641330718994141,1486,-.1233010292053223,262200,-.222193717956543,61067,1.111202239990234,182318,.5728988647460938,2220157,.1500797271728516,102803,1.044474601745606,8889179,.2166938781738281,7883815,.2267141342163086,915843,-.2769355773925781,2593208,.0704889297485352,128827,.2958736419677734,318466,-.1120719909667969,7870,.8797988891601563,1233757,.187434196472168,4350590,.0840797424316406,7699091,.1290788650512695,191123,.1409416198730469,2184296,17656196,-.3063278198242188,35017,1.529397010803223,1700816,.2663602828979492,290499,52550,-.0889759063720703,705254,.2941074371337891,57329,-1.758822441101074,matched (3),3626186.3,.87895769,112827.87,231289.97
201804,841231,699,3828,2480942,04,0,0,1,0,0,0,0,0,0,0,0,1690594,130373,1976720,-1.099650382995606,19222,-1.677877426147461,1570036,-.2506933212280273,603153,-.1238031387329102,6126238,.1592397689819336,40395656,-.0674400329589844,415608,322037,-.2754039764404297,269804,-.2208995819091797,38387,-.0100564956665039,7326,-1.143194198608398,27740,35129,-1.094103813171387,355928,-.9137248992919922,6181745,-.0213985443115234,114777,-.7904739379882813,514716,-.4580726623535156,199188,-.1119585037231445,1866824,-.5474271774291992,9304239,.4573154449462891,2425108,-.1150169372558594,163268,9898517,-.1738357543945313,3164,.7557492256164551,177185,-.3919134140014648,5235,-2.456604957580566,126347,-.3667201995849609,1458483,-.4201812744140625,86908,-.1679649353027344,7492295,-.17095947265625,7155965,-.0968656539916992,1189212,.2612009048461914,2855855,.0964756011962891,108800,-.1689596176147461,914671,1.055047988891602,6636,-.1705493927001953,1022689,-.1876287460327148,4728702,.0833396911621094,7326316,-.0496301651000977,186397,-.0250377655029297,2329273,14463771,-.1994400024414063,18283,-.6498613357543945,1475517,-.1420993804931641,198596,152538,1.065649032592773,801452,.1278667449951172,31869,-.5871734619140625,matched (3),3071990.5,.87895769,113978.9,231853.64
201805,841231,700,3828,2908381,05,0,0,0,1,0,0,0,0,0,0,0,2241300,19486,5945064,1.101122856140137,13613,-.3450298309326172,1942823,.213043212890625,515622,-.1567964553833008,4639127,-.2780551910400391,43573204,.0757198333740234,658367,430014,.2891511917114258,266444,-.0125322341918945,66089,.5432834625244141,19193,.9631156921386719,32087,43636,.2168550491333008,561476,.4558401107788086,6667715,.0756769180297852,57811,-.6858119964599609,535639,.0398445129394531,407972,.716949462890625,1926190,.0313053131103516,18103172,.6656169891357422,2543805,.0477848052978516,132064,13516712,.3115425109863281,4093,.257441520690918,257896,.3753623962402344,4397,-.1744441986083984,115346,-.0910959243774414,2626947,.5884256362915039,104019,.1797237396240234,7523183,.0041141510009766,8462348,.1676807403564453,1307496,.0948238372802734,3187287,.1097993850708008,184666,.5290374755859375,643097,-.3522682189941406,5727,-.1473169326782227,1224717,.1802740097045898,6052064,.2467479705810547,7533961,.0279483795166016,193462,.0372018814086914,2538621,19362980,.2917156219482422,10436,-.5607109069824219,1919677,.263148307800293,449661,250887,.497589111328125,1494428,.6230735778808594,82169,.9471445083618164,matched (3),3833028.5,.87895769,112077.88,230925.03
201806,841231,701,3828,3971285,06,0,0,0,0,1,0,0,0,0,0,0,2691702,71207,8104537,.3098621368408203,13057,-.0417013168334961,1785077,-.0846805572509766,566519,.0941362380981445,5517533,.1734046936035156,46090200,.0561580657958984,411706,453570,.0533323287963867,387084,.3734779357910156,87160,.2767429351806641,13712,-.3362741470336914,33758,44833,.0270624160766602,586610,.0437917709350586,6608890,-.0088615417480469,151625,.9642314910888672,263741,-.7084922790527344,568484,.3317747116088867,3680867,.6476049423217773,24361196,.296905517578125,3984617,.4487800598144531,202550,11843591,-.1321392059326172,39488,2.266717910766602,239754,-.0729436874389648,60465,2.621142387390137,143767,.2202577590942383,1630750,-.4767827987670898,245702,.8595457077026367,7960043,.0564451217651367,9333836,.0980186462402344,1160080,-.1196250915527344,4324068,.3050260543823242,202379,.0915937423706055,2116443,1.191196441650391,7947,.3276023864746094,1403633,.1363544464111328,3721788,-.4861946105957031,7567227,.0044059753417969,329588,.5327625274658203,2952505,10151116,-.6457786560058594,17267,.5035362243652344,1929457,.0050811767578125,518629,141752,-.5709238052368164,1586852,.0600090026855469,118561,.3666496276855469,matched (3),4029284.5,.87895769,222992.83,300816.75
201807,841231,702,3828,3008572,07,0,0,0,0,0,1,0,0,0,0,0,1847876,30020,985768,-2.106758117675781,767,-2.834592819213867,1860556,.0414142608642578,466120,-.1950674057006836,5491191,-.0047855377197266,42344780,-.0847549438476563,706606,413156,-.0933246612548828,272100,-.3524723052978516,43164,-.7027387619018555,4456,-1.124019622802734,29302,109415,.8922033309936523,680158,.1479644775390625,6527290,-.0124235153198242,82602,-.6073770523071289,392328,.397130012512207,239204,-.865656852722168,2766881,-.2854280471801758,21361174,-.1314182281494141,3518824,-.1243143081665039,201028,11503309,-.0291538238525391,1782,-3.098259925842285,313861,.2693376541137695,78369,.259364128112793,203246,.3462238311767578,1964848,.186375617980957,48976,-1.612789154052734,8281174,.0395498275756836,6255204,-.4002323150634766,978095,-.1706380844116211,2705538,-.4688959121704102,111816,-.593287467956543,871553,-.8872156143188477,3554,-.8047208786010742,1149598,-.1996517181396484,3966770,.0637474060058594,7315459,-.0338373184204102,228472,-.3664302825927734,2809736,26879932,.9737949371337891,39264,.8215103149414063,1970343,.0209693908691406,1714897,175892,.2157907485961914,681409,-.8453445434570313,67609,-.5616865158081055,matched (3),3599235,.87895769,153280.19,253495.05
201808,841231,703,3828,2632695,08,0,0,0,0,0,0,1,0,0,0,0,1381223,29085,2461834,.9152412414550781,315029,6.01793384552002,1587430,-.1587591171264648,592923,.2406215667724609,4885901,-.1167917251586914,40006052,-.0568141937255859,431897,445431,.0752172470092773,197236,-.3217687606811523,37765,-.1336240768432617,16826,1.328673362731934,14270,100870,-.0813159942626953,871973,.2484331130981445,6059187,-.0744161605834961,121483,.3857412338256836,279857,-.3378190994262695,204225,-.1580944061279297,2618872,-.0549764633178711,9941918,-.7648143768310547,3554039,.0099582672119141,538462,10739289,-.0687255859375,60993,3.533022880554199,191991,-.4915018081665039,5836,-2.597383499145508,109793,-.6158208847045898,1908325,-.0291891098022461,117117,.8718433380126953,6309263,-.2719650268554688,9636718,.4321670532226563,659535,-.3940715789794922,2700250,-.0019559860229492,329896,1.08192253112793,759587,-.1375017166137695,2634,-.2995700836181641,1428426,.2171611785888672,4156860,.0468082427978516,6125824,-.1774759292602539,205133,-.1077547073364258,2512986,17045196,-.4555110931396484,24247,-.4820146560668945,1639263,-.1839609146118164,1032131,73135,-.8775625228881836,693679,.0178461074829102,89136,.2764225006103516,matched (3),3843188.5,.87895769,236955.13,311307.97
