period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1074c372,growth1074c372,Y1090c620,growth1090c620,Y1120c688,growth1120c688,Y1516c251,growth1516c251,Y1656c554,Y1665c608,Y1703c484,growth1703c484,Y1745c300,growth1745c300,Y1766c608,Y1794c826,growth1794c826,Y1844c616,growth1844c616,Y2053c300,growth2053c300,Y2125c203,Y2224c484,growth2224c484,Y2565c752,growth2565c752,Y2637c208,growth2637c208,Y2674c807,growth2674c807,Y2731c233,Y2902c616,growth2902c616,Y3022c208,growth3022c208,Y3032c703,growth3032c703,Y3263c757,growth3263c757,Y3416c752,growth3416c752,Y3495c826,growth3495c826,Y3498c608,Y3542c703,growth3542c703,Y3561c484,growth3561c484,Y3592c352,growth3592c352,Y3701c600,growth3701c600,Y3728c484,growth3728c484,Y3778c484,growth3778c484,Y3789c36,Y3849c600,growth3849c600,Y3917c586,growth3917c586,Y3970c222,growth3970c222,Y3981c484,growth3981c484,Y4004c757,growth4004c757,Y4156c372,growth4156c372,Y422c484,growth422c484,Y4338c826,growth4338c826,Y4375c428,growth4375c428,Y4377c608,Y4386c608,Y4611c218,Y4822c348,growth4822c348,Y4943c36,Y883c251,Y963c348,growth963c348,Y969c32,Y980c218,_merge,x,r2,s,sf
201802,840910,697,3810,17839,02,1,0,0,0,0,0,0,0,0,0,0,1117183,-.0179910659790039,572020,.6158714294433594,229160,.5658788681030273,1168514,-.6269855499267578,2556746,533300,960415,-.0659599304199219,281739,.7677402496337891,6057923,3699294,-.1048774719238281,1629659,-.2227363586425781,1366880,.0806064605712891,1492119,235676,.0097942352294922,4224,-2.299407958984375,1022448,.0961217880249023,17059,-1.232194900512695,10268,882860,.0225086212158203,179589,-.1158971786499023,354012,.0827713012695313,2566682,-.1425867080688477,2897753,.1684579849243164,4349583,-.1420822143554688,527636,2091416,-.6477451324462891,3389069,-1.170106887817383,26912,-.3829174041748047,62563,-.2817144393920898,894098,-.0401620864868164,3758246,.0655641555786133,48724,367402,-.3363485336303711,792585,-.1782350540161133,25011,-.2640752792358398,1278065,-.1993331909179688,155172,.6180362701416016,58894,-2.482698440551758,1794446,.3233728408813477,4128142,-.1006326675415039,179225,-.0924224853515625,69714,1376430,2394878,1101918,.4570083618164063,22490160,9657,332,-3.056357383728027,109813,1693629,matched (3),40283.93,.70522672,36924.703,69703.617
201803,840910,698,3810,22134,03,0,1,0,0,0,0,0,0,0,0,0,1206780,.0771455764770508,632742,.1008882522583008,225581,-.0157413482666016,1459088,.2220783233642578,2958366,290092,1521443,.4600486755371094,159027,-.5719070434570313,6181295,3977785,.0725831985473633,1546812,-.0521755218505859,1055318,-.2586889266967773,1641483,193922,-.195002555847168,7770,.6094875335693359,1088077,.0622119903564453,44204,.9521369934082031,12803,818547,-.0756359100341797,224545,.2234058380126953,314705,-.1176948547363281,2481722,-.033660888671875,2776014,-.0429191589355469,5177025,.1741514205932617,385133,2697448,.2544641494750977,5439234,.4730825424194336,57834,.7650041580200195,93091,.3974037170410156,845994,-.055302619934082,4115620,.0908374786376953,44367,452575,.2084970474243164,616944,-.2505216598510742,28020,.1136026382446289,1307383,.0226802825927734,254860,.496180534362793,783073,2.587486267089844,2291521,.2445201873779297,5415820,.2714967727661133,185817,.0361204147338867,37643,2459984,2834830,1419616,.2533340454101563,19134466,189037,8152,3.200883865356445,231,48265,matched (3),66549.313,.70522672,29355.1,66006.68
201804,840910,699,3810,32802,04,0,0,1,0,0,0,0,0,0,0,0,1158133,-.0411472320556641,788562,.220149040222168,108102,-.7356033325195313,1029026,-.3491992950439453,3278954,526477,950114,-.4708318710327148,127514,-.2208480834960938,8599081,4561593,.1369466781616211,1599472,.033477783203125,1146903,.0832233428955078,1643736,156976,-.2113628387451172,75509,2.273982048034668,1023839,-.06085205078125,38176,-.1466083526611328,9441,667039,-.2046823501586914,190653,-.1636209487915039,363760,.1448583602905273,2445149,-.0148468017578125,2319125,-.1798267364501953,4023168,-.2521610260009766,241606,2155873,-.2241106033325195,6008427,.0995244979858398,39647,-.3775615692138672,180840,.6640348434448242,1162716,.3180017471313477,3468036,-.1712007522583008,113425,519510,.1379327774047852,1415926,.8307600021362305,46022,.4962005615234375,1164438,-.115788459777832,170766,-.4004201889038086,277339,-1.037984848022461,2765962,.1881723403930664,4406924,-.2061471939086914,79714,-.8463172912597656,118223,2521770,2322525,1565588,.097874641418457,23625124,170750,6294,-.2586669921875,20224,1078970,matched (3),145463.39,.70522672,36893.539,69687.109
201805,840910,700,3810,38098,05,0,0,0,1,0,0,0,0,0,0,0,1189825,.0269975662231445,564581,-.3341274261474609,258204,.8706741333007813,1259119,.2018003463745117,3913546,1525575,1496563,.4543437957763672,290210,.8223781585693359,9864016,3725042,-.2025938034057617,1372175,-.1532764434814453,1281419,.1109027862548828,1892750,105189,-.400334358215332,23185,-1.180746078491211,1291133,.2319602966308594,85048,.8010091781616211,18578,636126,-.0474519729614258,239647,.2287111282348633,364022,.0007200241088867,2187062,-.1115474700927734,5615212,.8842897415161133,4159222,.0332584381103516,384679,2341787,.0827188491821289,5501479,-.0881452560424805,12012,-1.194108963012695,59503,-1.11158561706543,1090941,-.0637178421020508,5983541,.5454235076904297,176773,275297,-.635035514831543,2715118,.6510524749755859,47532,.0322837829589844,1521960,.2677602767944336,262417,.4296398162841797,766246,1.016262054443359,2233438,-.2138462066650391,5174424,.1605510711669922,137431,.5446767807006836,150683,4777065,2573208,1693643,.0786199569702148,26832832,80770,7802,.2147836685180664,24743,280610,matched (3),93124,.70522672,52832.758,79287.203
201806,840910,701,3810,41978,06,0,0,0,0,1,0,0,0,0,0,0,367823,-1.173959732055664,466207,-.1914539337158203,302964,.1598644256591797,1129914,-.108271598815918,4085882,1192632,1622238,.0806360244750977,246959,-.161381721496582,8693070,4528264,.1952610015869141,1433700,.0438613891601563,884304,-.3709220886230469,2024562,9089,-2.44869327545166,39421,.5307931900024414,1371238,.0601940155029297,81848,-.0383520126342773,21469,586691,-.0808982849121094,362214,.4130687713623047,387184,.0616855621337891,2727502,.2208271026611328,2379364,-.8586463928222656,4590621,.0986871719360352,428145,1945726,-.1852788925170898,8520346,.4374399185180664,19579,.488551139831543,65203,.0914783477783203,1077596,-.0123081207275391,4001509,-.4023408889770508,34193,331232,.1849679946899414,1512362,-.5851631164550781,55258,.1506099700927734,1106583,-.3187227249145508,412513,.4523334503173828,457612,-.5154809951782227,2599858,.1519145965576172,5655041,.0888185501098633,66099,-.731968879699707,86482,2553905,2645640,1657725,-.0214347839355469,23236084,283209,7729,-.0094003677368164,33221,2195585,matched (3),51331.902,.70522672,36831.465,69654.266
201807,840910,702,3810,30281,07,0,0,0,0,0,1,0,0,0,0,0,1669107,1.512441635131836,583061,.2236614227294922,66968,-1.5093994140625,1758429,.4422798156738281,4673753,1577227,889816,-.6005477905273438,175117,-.3437681198120117,4796328,4052151,-.1110906600952148,1655816,.1440353393554688,1147300,.2603654861450195,1874935,6,-7.323060989379883,101803,.9487409591674805,870459,-.4544486999511719,105589,.2546901702880859,11196,834840,.3527421951293945,256305,-.3458671569824219,364655,-.0599479675292969,1820369,-.4043464660644531,2280715,-.0423440933227539,5084552,.1021909713745117,991951,1676808,-.1487436294555664,9785402,.1384353637695313,39854,.7107658386230469,88773,.3085775375366211,1339809,.2177944183349609,3992441,-.0022687911987305,94972,328542,-.0081539154052734,1739509,.1399307250976563,18536,-1.09229850769043,1116860,.0092449188232422,112492,-1.299386024475098,157950,-1.063743591308594,2570853,-.0112190246582031,5590061,-.0115566253662109,292761,1.488203048706055,270044,4267846,2144573,762695,-.7763433456420898,22609812,80005,13864,.5843162536621094,19341,246714,matched (3),114307.2,.70522672,44778.902,74164.078
201808,840910,703,3810,11167,08,0,0,0,0,0,0,1,0,0,0,0,238724,-1.944735527038574,321858,-.5941810607910156,156652,.8498125076293945,1183703,-.3957729339599609,2621387,1604894,1718926,.6584405899047852,169053,-.0352420806884766,10434828,3085063,-.2726764678955078,1456708,-.1281147003173828,1199236,.0442733764648438,1407003,178707,10.30174350738525,42478,-.874053955078125,1324249,.4195804595947266,22808,-1.532443046569824,9182,650875,-.2489223480224609,241502,-.0594902038574219,252609,-.3671092987060547,2789252,.4267339706420898,2221980,-.0260896682739258,4725276,-.0732803344726563,584144,2997414,.5808582305908203,11764920,.1842288970947266,23863,-.5128936767578125,68387,-.260899543762207,1112462,-.1859521865844727,4052445,.014918327331543,60337,523853,.4665460586547852,3358432,.6578712463378906,52676,1.044445037841797,986632,-.1239795684814453,50836,-.7942771911621094,208648,.2783699035644531,2956373,.1397256851196289,4630981,-.1882219314575195,359786,.2061529159545898,42631,2583218,3079262,1135694,.3981409072875977,21580420,130170,9675,-.3597507476806641,54368,111012,matched (3),94778.047,.70522672,32139.42,67291.18
201809,840910,704,3810,45145,09,0,0,0,0,0,0,0,1,0,0,0,1068216,1.49843692779541,445879,.3259372711181641,234051,.4015121459960938,1235964,.0432033538818359,2452461,1682395,1098495,-.447758674621582,213622,.2339954376220703,10074692,3282433,.0620126724243164,1603780,.0961847305297852,1043899,-.1387224197387695,1692893,255032,.3556413650512695,152274,1.276695251464844,1384725,.0446557998657227,54652,.8738746643066406,11572,651233,.00054931640625,564335,.8487701416015625,319003,.2333574295043945,2007938,-.3286647796630859,2797308,.2302579879760742,4124534,-.1359729766845703,1063498,1419621,-.7473602294921875,12265123,.0416374206542969,10470,-.8238153457641602,50264,-.3078937530517578,1186701,.0646018981933594,3839528,-.0539712905883789,42113,395643,-.2806987762451172,1015606,-1.195988655090332,102940,.6699867248535156,1015804,.0291385650634766,104398,.7196054458618164,84578,-.9029741287231445,3171059,.0701017379760742,4795637,.034937858581543,469577,.2663230895996094,123113,3105455,2740698,1168258,.0282697677612305,19934736,140504,2902,-1.204144954681397,21543,989422,matched (3),202456.91,.70522672,43581.355,73447.227
201810,840910,705,3810,83559,10,0,0,0,0,0,0,0,0,1,0,0,2204477,.7245006561279297,511666,.1376247406005859,218368,-.0693578720092773,812,-7.327861309051514,3419914,1136403,1444790,.2740230560302734,411229,.654942512512207,11665084,3536414,.074528694152832,2004423,.2229928970336914,1089755,.0429906845092773,1897440,191808,-.2848939895629883,258445,.5290021896362305,1474197,.0626115798950195,90612,.5056009292602539,10730,929333,.3556003570556641,474692,-.1729822158813477,383036,.1829290390014648,2130457,.0592279434204102,3449587,.2095975875854492,5093137,.2109403610229492,981809,2518119,.5731229782104492,10006123,-.2035617828369141,39690,1.332585334777832,131588,.9623861312866211,1497480,.2326068878173828,4788099,.2207841873168945,67568,542980,.3165597915649414,1319456,.2617340087890625,128205,.2194843292236328,1237151,.1971302032470703,1203392,2.444689750671387,900477,2.365250587463379,3660427,.1435146331787109,5882225,.204228401184082,783491,.511927604675293,458878,3901611,3739481,1632361,.3345136642456055,23021592,0,11746,1.398112773895264,43890,1570464,matched (3),18490.174,.70522672,65192.953,88007.281
201811,840910,706,3810,20233,11,0,0,0,0,0,0,0,0,0,1,0,1646766,-.2916765213012695,277981,-.6101198196411133,225818,.0335483551025391,1347470,7.414238452911377,2632038,626793,1814049,.2275972366333008,220595,-.6228218078613281,10155920,2878785,-.205744743347168,1964327,-.0202064514160156,1094976,.0047798156738281,1717292,123633,-.4391775131225586,30262,-2.144790649414063,1228871,-.1820173263549805,36012,-.922734260559082,3748,1036118,.1087684631347656,448350,-.0570917129516602,359962,-.0621309280395508,2084899,-.0216159820556641,2898066,-.1742115020751953,4723115,-.0754251480102539,418349,2389948,-.052241325378418,11263208,.1183452606201172,12969,-1.118537902832031,92062,-.357213020324707,1357441,-.0981826782226563,4144511,-.1443490982055664,129224,441695,-.2064523696899414,331777,-1.380512237548828,84514,-.4167137145996094,1260810,.0189437866210938,80949,-2.699080467224121,373320,-.880488395690918,3009172,-.1959152221679688,5602063,-.0487995147705078,687352,-.1309137344360352,165560,1976291,2577265,1905232,.154576301574707,24613234,27790,4890,-.8763208389282227,44032,70435,matched (3),67711.32,.70522672,28928.965,65818.273
201812,840910,707,3810,3411,12,0,0,0,0,0,0,0,0,0,0,1,822222,-.6945590972900391,301333,.0806636810302734,113264,-.6900081634521484,800679,-.5205240249633789,2143621,1320278,959538,-.6368646621704102,54864,-1.391470909118652,6237046,2202665,-.2677001953125,963108,-.7127399444580078,627207,-.5572118759155273,1692445,122021,-.0131244659423828,3323,-2.209024429321289,1071978,-.1365900039672852,51109,.3501081466674805,3932,697239,-.3961076736450195,405256,-.1010551452636719,218711,-.4982471466064453,1475825,-.3455028533935547,2276229,-.2415227890014648,4409595,-.0686855316162109,570479,980648,-.890812873840332,9262882,-.1955280303955078,30215,.8457765579223633,79811,-.1428012847900391,997363,-.3082418441772461,6970653,.5199241638183594,27802,241829,-.6023883819580078,269911,-.2063703536987305,42972,-.6763677597045898,801603,-.4528961181640625,116454,.3636770248413086,120810,-1.128217697143555,1990567,-.4132452011108398,4182964,-.2921152114868164,124176,-1.711146354675293,200816,2832167,2057811,1443443,-.2775726318359375,21128042,28245,70,-4.246452331542969,535,1878140,matched (3),-8911.1484,.70522672,42324.949,72708.742
