period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1166c203,Y1233c616,growth1233c616,Y1276c826,growth1276c826,Y1322c616,growth1322c616,Y137c246,growth137c246,Y1459c36,Y1486c752,growth1486c752,Y1502c440,growth1502c440,Y1505c218,Y1508c792,growth1508c792,Y1823c152,growth1823c152,Y1911c600,Y1924c792,growth1924c792,Y2052c688,growth2052c688,Y2095c348,growth2095c348,Y2117c68,growth2117c68,Y2441c208,growth2441c208,Y2523c807,growth2523c807,Y2668c705,growth2668c705,Y2941c344,Y2954c246,growth2954c246,Y3117c440,growth3117c440,Y3197c152,growth3197c152,Y3216c792,growth3216c792,Y3479c826,growth3479c826,Y3523c705,growth3523c705,Y3695c807,growth3695c807,Y3742c68,growth3742c68,Y3918c68,growth3918c68,Y4019c620,growth4019c620,Y4084c586,growth4084c586,Y4085c208,growth4085c208,Y412c348,growth412c348,Y4231c268,Y4247c251,growth4247c251,Y4388c32,Y4569c440,growth4569c440,Y4837c440,Y4892c36,Y4966c233,Y4981c152,growth4981c152,Y526c124,growth526c124,Y540c268,Y545c222,growth545c222,Y550c642,Y620c233,Y652c428,growth652c428,Y699c703,growth699c703,Y719c440,growth719c440,Y983c586,growth983c586,_merge,x,r2,s,sf
201709,901490,692,4734,385732,09,0,0,0,0,0,0,0,1,0,0,0,154674,361978,.7419338226318359,8003851,-.9611320495605469,165639,-.3021526336669922,58629,.7190475463867188,1985988,1067871,.1926774978637695,14799,.4430570602416992,695800,216407,.0081424713134766,202832,.5682201385498047,15143,1226213,-.9024572372436523,117138,.2238101959228516,984173,.2998590469360352,613,-.4475259780883789,908194,.5587978363037109,182622,.0024337768554688,1019073,.2781744003295898,19430,13971,-1.750130653381348,1050185,-.2418642044067383,2911712,.1739301681518555,12302746,.0839157104492188,2238289,.331573486328125,162316,.2643404006958008,33873,-.038456916809082,132707,.0416288375854492,234735,.4485626220703125,1538783,.0539026260375977,4715628,-.168644905090332,958852,.1756353378295898,56227,.1455669403076172,282159,605350,.9862146377563477,8943899,252834,.1267642974853516,40584,207567,32302,193342,1.342447280883789,95446,.2884855270385742,30962,369,-4.19354772567749,876979,887340,50689,-.378544807434082,553998,.0505695343017578,2428722,-.2247791290283203,113914,-.0457868576049805,matched (3),314008.91,.83343625,83224.461,213560.78
201710,901490,693,4734,677565,10,0,0,0,0,0,0,0,0,1,0,0,322623,376543,.0394487380981445,11504564,.3628215789794922,65244,-.931675910949707,31936,-.6074953079223633,1902260,1006560,-.0591287612915039,39348,.9778852462768555,476137,284822,.2747039794921875,220185,.0820894241333008,47326,1299247,.0578546524047852,162399,.3267030715942383,1110689,.1209344863891602,8169,2.589736461639404,612533,-.393855094909668,230215,.2315959930419922,1056548,.0361137390136719,46610,39388,1.036478042602539,1454856,.3259401321411133,3479481,.1781425476074219,13651335,.1040153503417969,3292313,.3858785629272461,163396,.0066318511962891,41248,.1969842910766602,81991,-.4815349578857422,132560,-.5714225769042969,1253411,-.2051239013671875,4929366,.0443277359008789,939299,-.0206031799316406,58716,.0433158874511719,243792,382500,-.4590787887573242,14179983,286452,.1248378753662109,40666,359809,52862,85616,-.8145875930786133,76056,-.2270908355712891,11126,44169,4.784982204437256,14002175,1136505,63661,.2278623580932617,759006,.3148488998413086,2767481,.1305723190307617,133770,.1606779098510742,matched (3),715928.5,.83343625,105928.63,223389.28
201711,901490,694,4734,381204,11,0,0,0,0,0,0,0,0,0,1,0,153779,490910,.2652292251586914,10662569,-.0760059356689453,117417,.5875968933105469,46462,.3749008178710938,2710125,930992,-.0780429840087891,19607,-.6965579986572266,315669,190729,-.4010114669799805,110059,-.693450927734375,34090,1062488,-.201171875,123659,-.2725286483764648,994671,-.1103239059448242,1057,-2.04491138458252,353679,-.5492134094238281,154409,-.399409294128418,777576,-.3065814971923828,18791,5661,-1.939861297607422,1763493,.1923894882202148,3840357,.0986814498901367,17452560,.2456493377685547,2064791,-.4665613174438477,143041,-.1330451965332031,52513,.2414588928222656,334884,1.407175064086914,228405,.5440855026245117,1550657,.2128105163574219,6922048,.3395013809204102,724040,-.2602863311767578,49481,-.1711235046386719,784210,344748,-.1039142608642578,10370890,501180,.5593938827514648,21195,287609,19615,195206,.8241825103759766,268501,1.261384963989258,48864,8434,-1.655752182006836,339786,955157,57497,-.1018390655517578,816551,.0730791091918945,2545831,-.0834808349609375,210525,.4534826278686523,matched (3),341344.59,.83343625,131426.44,236547.69
201712,901490,695,4734,774364,12,0,0,0,0,0,0,0,0,0,0,1,234675,743626,.4152774810791016,6545898,-.4878997802734375,120989,.02996826171875,70444,.4161834716796875,2808481,989685,.0611362457275391,48866,.9131946563720703,423445,202536,.0600643157958984,268203,.8907270431518555,17005,1309444,.2089900970458984,179684,.3736724853515625,627391,-.4608421325683594,3527,1.205013275146484,606634,.5395355224609375,117748,-.2710580825805664,958400,.2090845108032227,31689,24061,1.446991920471191,1277657,-.3222684860229492,4300977,.1132774353027344,11642271,-.4048442840576172,2064257,-.0002584457397461,181178,.2363481521606445,27577,-.6440792083740234,119712,-1.028695106506348,152270,-.4054651260375977,1906100,.2063798904418945,3067849,-.8137350082397461,501839,-.3665676116943359,51665,.0431919097900391,806664,382540,.1040191650390625,9440345,114192,-1.479084014892578,15366,179222,3680,50148,-1.359076499938965,47400,-1.734232902526856,26363,51049,1.800514221191406,162671,1573025,14684,-1.364974021911621,667313,-.2018299102783203,3310231,.2625608444213867,109977,-.6493330001831055,matched (3),760879.13,.83343625,113667.88,227161.36
201801,901490,696,4734,991603,01,0,0,0,0,0,0,0,0,0,0,0,322296,663959,-.1133184432983398,9744216,.3978347778320313,459930,1.33537483215332,78881,.1131219863891602,2362488,1111410,.115997314453125,17215,-1.043300628662109,690732,216186,.0652217864990234,132136,-.7079124450683594,13704,1496436,.1334829330444336,107158,-.5168952941894531,644224,.0264768600463867,4850,.3185310363769531,230335,-.9683904647827148,322194,1.006607055664063,1143832,.1768741607666016,38070,88313,1.300294876098633,1474502,.1432924270629883,1594641,-.9921941757202148,10109894,-.1411285400390625,2669268,.2570333480834961,26176,-1.934637069702148,34566,.2258882522583008,124550,.0396184921264648,169548,.1074810028076172,912184,-.7369728088378906,9214069,1.099754333496094,583556,.1508607864379883,65338,.2347927093505859,96042,587457,.4289693832397461,0,574654,1.615886688232422,52572,436412,32864,106688,.7549304962158203,100696,.753483772277832,46907,136,-5.927886009216309,6673193,669255,102616,1.944234848022461,986904,.3913135528564453,3612468,.0873737335205078,321928,1.074056625366211,matched (3),775564.63,.83343625,118113.73,229418.3
201802,901490,697,4734,538440,02,1,0,0,0,0,0,0,0,0,0,0,356491,473465,-.3381423950195313,8279543,-.1628856658935547,219371,-.7403097152709961,46140,-.5362606048583984,2176146,788760,-.3429222106933594,14737,-.1554193496704102,501350,127823,-.5254926681518555,121851,-.0810327529907227,40584,917750,-.4889163970947266,143756,.2938127517700195,716295,.1060457229614258,3643,-.2861719131469727,791829,1.234810829162598,122176,-.969691276550293,1247409,.0866842269897461,21304,49989,-.5690841674804688,1384049,-.0633068084716797,2526917,.4603519439697266,7786669,-.2611007690429688,2724945,.0206441879272461,24837,-.0525083541870117,29594,-.1552982330322266,147809,.1712131500244141,136459,-.2171125411987305,1951944,.7607393264770508,2736490,-1.214055061340332,513482,-.127924919128418,59828,-.088099479675293,136213,338981,-.5498580932617188,7816766,204790,-1.031783103942871,5945,233518,114584,18823,-1.734829902648926,81016,-.2174596786499023,1584,217,.4672422409057617,217075,541150,65843,-.443720817565918,716457,-.3202543258666992,1927442,-.6281976699829102,242468,-.2834577560424805,matched (3),536523.75,.83343625,80894.844,212663.75
201803,901490,698,4734,763079,03,0,1,0,0,0,0,0,0,0,0,0,285987,659443,.3313179016113281,8690188,.0484066009521484,87373,-.9205789566040039,63618,.3212165832519531,2654390,802634,.0174369812011719,58421,1.377313613891602,350080,283303,.7958707809448242,251725,.7255382537841797,31277,1884320,.7193975448608398,228702,.4643020629882813,835815,.1543149948120117,1938,-.6311507225036621,522792,-.4151620864868164,64283,-.6421670913696289,1078259,-.1457204818725586,18393,125868,.9234304428100586,1649022,.1751689910888672,3135336,.2157363891601563,16726002,.7645511627197266,3426275,.2290258407592773,46406,.6250944137573242,32939,.1070852279663086,150807,.02008056640625,268515,.6768827438354492,2563174,.2724208831787109,2884495,.0526742935180664,676735,.2760648727416992,63809,.0644197463989258,163512,1310263,1.352038383483887,13481873,427155,.7351617813110352,75536,347849,24152,49218,.9611806869506836,84721,.0447168350219727,58439,25835,4.77958869934082,394335,932365,64076,-.0272026062011719,1585496,.7943344116210938,3800911,.679046630859375,282964,.154449462890625,matched (3),628303.63,.83343625,123509.31,232242.22
201804,901490,699,4734,603736,04,0,0,1,0,0,0,0,0,0,0,0,216246,640859,-.0285863876342773,9637006,.1034164428710938,637021,1.986617088317871,78144,.2056570053100586,2488750,1227438,.4247856140136719,54598,-.0676774978637695,426932,145285,-.6678199768066406,143134,-.5645561218261719,25787,1673810,-.118464469909668,134363,-.5318746566772461,1040309,.2188653945922852,834,-.8431782722473145,726334,.328826904296875,116431,.5940036773681641,1104169,.0237445831298828,23178,135832,.0761852264404297,1768257,.0698118209838867,3943781,.2294034957885742,18994556,.1271877288818359,2212991,-.437129020690918,18374,-.9264917373657227,35194,.066218376159668,221026,.3822793960571289,220988,-.194798469543457,3154753,.2076635360717773,5746420,.6892271041870117,840784,.2170543670654297,58072,-.0942106246948242,253128,667664,-.6741981506347656,9480565,498371,.1541976928710938,21948,302261,77798,15729,-1.140753746032715,60630,-.3345737457275391,9027,7752,-1.203779220581055,170107,903486,123526,.6563816070556641,732023,-.7728414535522461,2596704,-.3809976577758789,344006,.1953392028808594,matched (3),126360.43,.83343625,112427.85,226543.42
201805,901490,700,4734,543432,05,0,0,0,1,0,0,0,0,0,0,0,216119,560521,-.1339426040649414,10250418,.0617084503173828,219769,-1.064226150512695,56230,-.3291034698486328,2763355,1175033,-.0436334609985352,27502,-.6857385635375977,753038,114375,-.2392148971557617,131608,-.0839529037475586,14363,2728603,.4886875152587891,107511,-.2229518890380859,733111,-.3499755859375,2042,.895451545715332,526942,-.3209199905395508,126025,.0791816711425781,1175838,.0628881454467773,27576,66029,-.7213249206542969,1611617,-.0927562713623047,3260072,-.1903905868530273,14449803,-.2734718322753906,2454484,.103571891784668,3118,-1.773745536804199,19853,-.5725202560424805,189287,-.1550159454345703,268035,.1930093765258789,2590543,-.1970424652099609,6066571,.0542163848876953,625340,-.2960386276245117,48200,-.1863241195678711,73330,572060,-.154541015625,7317547,472205,-.0539312362670898,18002,378696,106490,11032,-.354705810546875,34520,-.5632505416870117,28841,17955,.8399171829223633,318228,833204,85125,-.3723306655883789,652375,-.1151914596557617,1950632,-.2860898971557617,150095,-.8293905258178711,matched (3),204692.75,.83343625,89930.695,216262.41
201806,901490,701,4734,860335,06,0,0,0,0,1,0,0,0,0,0,0,280161,284803,-.6770687103271484,10399462,.014434814453125,359960,.4934158325195313,289094,1.637301445007324,2238600,957017,-.2052297592163086,28337,.0299091339111328,352495,54104,-.7485742568969727,169677,.2540683746337891,26634,2806082,.0279989242553711,144851,.2981128692626953,609342,-.1849174499511719,25276,2.515925407409668,631226,.1805734634399414,162547,.254486083984375,1936968,.4991426467895508,27613,28832,-.8286075592041016,1688339,.0465068817138672,3234056,-.0080127716064453,11849321,-.1984100341796875,1551943,-.458409309387207,36793,2.46811580657959,63517,1.162952423095703,267665,.3464717864990234,296941,.1024160385131836,5783594,.8031578063964844,3037776,-.6916675567626953,573879,-.0858774185180664,52228,.0802593231201172,465664,820972,.3612451553344727,11535998,50823,-2.229063987731934,11164,158715,130590,52534,1.560660362243652,118079,1.229815483093262,23893,178,-4.613840103149414,728568,954273,87637,.0290822982788086,871505,.2896013259887695,8884384,1.516141891479492,186052,.2147579193115234,matched (3),1172524.3,.83343625,196957.42,278341.75
201807,901490,702,4734,655865,07,0,0,0,0,0,1,0,0,0,0,0,261431,213565,-.2878570556640625,13240531,.2415275573730469,87690,-1.412184715270996,184968,-.446568489074707,2504160,883015,-.080479621887207,21089,-.2954168319702148,610158,303957,1.725977897644043,157459,-.0747308731079102,39642,2346928,-.1786813735961914,141904,-.0205545425415039,598159,-.0185232162475586,644,-3.669911861419678,602154,-.0471506118774414,111062,-.3808784484863281,1450160,-.2894496917724609,37691,16596,-.5523242950439453,1121778,-.4088296890258789,2794876,-.1459493637084961,10839486,-.0890750885009766,2101488,.3031377792358398,28307,-.2621984481811523,30164,-.7446584701538086,193189,-.3260679244995117,194892,-.4210882186889648,3313419,-.5570449829101563,1128164,-.990534782409668,463515,-.2135801315307617,25730,-.7079610824584961,359727,623309,-.275446891784668,9429788,35115,-.369720458984375,22665,170382,128877,103928,.6822376251220703,97937,-.1870298385620117,27685,25530,4.965826034545898,348955,729225,69299,-.2347726821899414,501157,-.5533018112182617,2536529,-1.253498077392578,209332,.1178951263427734,matched (3),665645.75,.83343625,81121.57,212750.11
201808,901490,703,4734,591047,08,0,0,0,0,0,0,1,0,0,0,0,187045,416876,.6688480377197266,9821646,-.2986927032470703,97566,.1067209243774414,92294,-.6952037811279297,1993490,874272,-.0099506378173828,15254,-.3239097595214844,426405,79113,-1.346009254455566,97994,-.4742593765258789,10383,1932584,-.1942501068115234,88600,-.4710197448730469,801799,.2930011749267578,577,-.109856128692627,537225,-.1140966415405273,69908,-.4629077911376953,1426868,-.0161914825439453,21959,5952,-1.025434494018555,1124544,.0024623870849609,3200342,.1354703903198242,10812400,-.00250244140625,1715430,-.2029819488525391,23309,-.1942691802978516,19968,-.4125185012817383,193973,.0040502548217773,316216,.4839801788330078,1398978,-.8622379302978516,4631948,1.412385940551758,718484,.4383049011230469,25512,-.0085086822509766,92927,849206,.3092594146728516,4921603,172971,1.594494819641113,22015,230149,51244,52538,-.6821613311767578,99088,.011683464050293,9138,47006,.6104211807250977,4118268,985866,144910,.7376823425292969,891773,.5762920379638672,3171178,.2233066558837891,206046,-.0158214569091797,matched (3),1154435.9,.83343625,128440.15,234901.63
201809,901490,704,4734,659417,09,0,0,0,0,0,0,0,1,0,0,0,293462,700060,.5183773040771484,8936035,-.0944976806640625,97330,-.0024213790893555,69641,-.2816257476806641,1945030,958745,.0922336578369141,9550,-.4683008193969727,525845,168948,.7587137222290039,140614,.3611125946044922,10509,720546,-.9866037368774414,113283,.245758056640625,574397,-.3335371017456055,1245,.7690482139587402,917564,.5353059768676758,99967,.3576593399047852,1591338,.1090927124023438,22345,17443,1.075211524963379,1093896,-.0276317596435547,1788528,-.5818653106689453,10448989,-.0341873168945313,2030182,.168461799621582,48111,.7246713638305664,13013,-.4281816482543945,187738,-.0326719284057617,253159,-.222407341003418,1319727,-.0583171844482422,1509824,-1.120984077453613,409134,-.5631008148193359,63557,.9127883911132813,29675,847438,-.0020837783813477,2230758,224338,.2600307464599609,18451,289174,45072,337517,1.860078811645508,48548,-.7134552001953125,14668,78,-6.401321887969971,1916038,827834,69710,-.7317695617675781,450124,-.6836881637573242,2074753,-.4242610931396484,223728,.082331657409668,matched (3),803771.56,.83343625,139621.2,241196.97
201810,901490,705,4734,803890,10,0,0,0,0,0,0,0,0,1,0,0,356641,1103312,.4549055099487305,12680367,.3499641418457031,108934,.1126346588134766,212651,1.116298675537109,2634355,963668,.005122184753418,48297,1.620828628540039,628699,134204,-.230229377746582,219430,.4450149536132813,29198,1304633,.5936679840087891,167321,.3900241851806641,1160965,.7036857604980469,766,-.4857087135314941,1090190,.1723842620849609,228180,.8252944946289063,1831197,.1403951644897461,34419,19118,.0916919708251953,1101590,.0070085525512695,4996046,1.027254104614258,9841162,-.0599308013916016,2138957,.0521926879882813,26986,-.5781927108764648,22975,.5684576034545898,113708,-.5014133453369141,224413,-.1205301284790039,3932811,1.091929435729981,5540259,1.300047874450684,510290,.2209367752075195,103020,.4829864501953125,233890,87135,-2.274759292602539,5109341,455962,.7092552185058594,43217,212846,51110,221137,-.4228334426879883,319153,1.88311767578125,28385,20446,5.568833827972412,760522,1255345,109438,.451014518737793,528820,.1611251831054688,3305596,.4657745361328125,279687,.2232398986816406,matched (3),1289441.6,.83343625,103312.56,222160.72
201811,901490,706,4734,758747,11,0,0,0,0,0,0,0,0,0,1,0,248059,349214,-1.150386810302734,9739490,-.2638664245605469,115140,.0554065704345703,243982,.1374425888061523,2221006,829770,-.1495990753173828,3748,-2.556147575378418,308658,100898,-.2852506637573242,152993,-.3606414794921875,8511,639938,-.712306022644043,185384,.1025152206420898,764433,-.417872428894043,4266,1.717249870300293,460244,-.8623504638671875,155023,-.3865604400634766,1188201,-.4325294494628906,13312,6081,-1.145462036132813,1436335,.2653408050537109,4599373,-.0827264785766602,10149789,.0308780670166016,2675661,.2238788604736328,39641,.3845453262329102,15323,-.4050512313842773,88218,-.2538223266601563,161507,-.3289394378662109,1868808,-.744053840637207,3110225,-.5773458480834961,376065,-.3052167892456055,65418,-.4541263580322266,51594,417106,1.565881729125977,4284593,88916,-1.634716987609863,53751,212357,49799,89123,-.9087648391723633,70041,-1.516589164733887,14320,232,-4.478805541992188,6580846,1130901,83209,-.2740020751953125,497185,-.0616865158081055,2201387,-.406529426574707,152735,-.6049671173095703,matched (3),939642.19,.83343625,139247.2,240980.67
201812,901490,707,4734,2538751,12,0,0,0,0,0,0,0,0,0,0,1,323046,423977,.1939945220947266,8467199,-.139988899230957,115969,.0071744918823242,138970,-.5628366470336914,1726533,832151,.0028657913208008,28194,2.017887115478516,390765,120422,.1768913269042969,117970,-.2599620819091797,49351,751893,.1612234115600586,139792,-.2822732925415039,393260,-.6646633148193359,393,-2.384622097015381,518717,.1196022033691406,263393,.5300731658935547,1236588,.0399150848388672,15964,2197,-1.018075942993164,965589,-.3971118927001953,3992112,-.1415996551513672,5763378,-.5659284591674805,1526876,-.5609731674194336,25360,-.446690559387207,28640,.6254491806030273,65366,-.299809455871582,191352,.1695661544799805,5127494,1.009316444396973,4191554,.2983760833740234,481527,.2472000122070313,56324,-.1496763229370117,382708,988621,.862971305847168,9661299,302411,1.224094390869141,53413,197784,30394,89822,.0078125,148071,.7486104965209961,31493,6758,3.371745109558106,307671,928064,87740,.0530223846435547,624717,.2283363342285156,7430809,1.216547012329102,287900,.6339092254638672,matched (3),1278612.8,.83343625,149752.73,247199.89
