period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1105c792,growth1105c792,Y1108c348,growth1108c348,Y1387c428,growth1387c428,Y1393c752,growth1393c752,Y1466c705,Y1672c752,growth1672c752,Y1677c757,growth1677c757,Y1848c372,growth1848c372,Y2002c826,growth2002c826,Y2364c616,growth2364c616,Y2425c233,Y2438c826,growth2438c826,Y2521c440,Y2631c251,growth2631c251,Y2774c152,growth2774c152,Y2955c792,growth2955c792,Y2981c608,Y3012c792,growth3012c792,Y3038c600,growth3038c600,Y3058c703,growth3058c703,Y3087c372,growth3087c372,Y3133c752,growth3133c752,Y3146c440,Y3275c440,growth3275c440,Y3391c703,growth3391c703,Y3393c703,growth3393c703,Y3410c348,growth3410c348,Y3487c484,growth3487c484,Y3598c757,growth3598c757,Y3691c348,growth3691c348,Y3736c554,Y3760c484,growth3760c484,Y3767c152,growth3767c152,Y3897c372,growth3897c372,Y4024c348,Y4270c208,growth4270c208,Y428c752,growth428c752,Y4371c203,Y4447c608,Y4882c32,Y4884c554,Y4952c36,Y4990c208,growth4990c208,Y5002c152,growth5002c152,Y5021c442,Y627c251,growth627c251,Y747c124,growth747c124,Y872c372,growth872c372,Y905c705,growth905c705,Y959c752,growth959c752,_merge,x,r2,s,sf
201509,760410,668,3576,146650,09,0,0,0,0,0,0,0,1,0,0,0,203365,-.0941362380981445,28778,.3816862106323242,237913,.6033248901367188,24132,-1.025547027587891,8342,271303,.2036581039428711,445709,.0477018356323242,422036,.3815746307373047,5787784,.2514066696166992,1554705,.734980583190918,18603,1336069,.4714107513427734,119736,1090799,.2700099945068359,145511,.4626026153564453,145923,-.4002265930175781,375179,132997,-.7007579803466797,328298,.1590213775634766,10826,.1809558868408203,857122,.0693340301513672,513217,.3759546279907227,48829,2275328,.1741228103637695,1237643,.3907947540283203,227613,.1341266632080078,2231648,.2499027252197266,99711,1.220159530639648,541337,1.029742240905762,95832,.0349235534667969,56906,2008529,-.2289810180664063,491989,.1912517547607422,861659,.3594512939453125,29824,2814130,.1515541076660156,2344003,1.120735168457031,2961301,16409237,311030,29723,3395444,603766,.5157613754272461,65692,.6528682708740234,149933,3190606,.1127538681030273,394555,.0363836288452148,106260,.1075382232666016,116491,.5122518539428711,167727,.1642951965332031,matched (3),199297.95,.84045327,35239.43,82762.008
201510,760410,669,3576,27365,10,0,0,0,0,0,0,0,0,1,0,0,90155,-.813471794128418,25735,-.1117591857910156,216701,-.0933866500854492,46981,.6662044525146484,2121,334998,.2108888626098633,365911,-.1972761154174805,328201,-.2514638900756836,5422935,-.0651130676269531,761543,-.7136945724487305,19143,904224,-.3904104232788086,64613,1091298,.000457763671875,131026,-.1048564910888672,201602,.3232154846191406,256688,156450,.1624107360839844,203639,-.4775733947753906,8581,-.2324008941650391,821531,-.0424108505249023,431724,-.1729116439819336,8874,2259293,-.0070724487304688,1190702,-.038665771484375,256218,.1183815002441406,2704435,.1921529769897461,70602,-.3452177047729492,430888,-.2281942367553711,82780,-.1464099884033203,37207,2648977,.2767715454101563,459437,-.0684547424316406,609170,-.3467617034912109,13428,2563915,-.0931177139282227,1353448,-.5492048263549805,3185406,8296276,280089,49510,3358247,534914,-.1210803985595703,47345,-.3275156021118164,33296,2880387,-.1022863388061523,361587,-.0872564315795898,107549,.0120573043823242,147923,.2388782501220703,140704,-.1756792068481445,matched (3),47572.391,.84045327,32340.877,81570
201511,760410,670,3576,90743,11,0,0,0,0,0,0,0,0,0,1,0,271649,1.102980613708496,27374,.061741828918457,201480,-.0728282928466797,24897,-.6349964141845703,9283,356864,.0632305145263672,385745,.0527868270874023,339254,.0331230163574219,4182418,-.2597475051879883,1629049,.7604045867919922,7730,696897,-.2604398727416992,118818,1218601,.1103353500366211,196389,.4047021865844727,37873,-1.672056198120117,373977,209259,.2908363342285156,295943,.3738183975219727,7787,-.0970945358276367,836271,.0177831649780273,278598,-.4380168914794922,1226,2066586,-.0891542434692383,1215823,.020878791809082,419127,.4921455383300781,2135775,-.2360639572143555,46901,-.4090194702148438,554183,.2516469955444336,84670,.0225744247436523,56586,1810546,-.3805456161499023,420414,-.0887613296508789,768350,.2321481704711914,808950,3300629,.2525777816772461,1408896,.0401506423950195,1572193,3834715,97855,60557,3523360,359573,-.3971891403198242,16145,-1.075851440429688,60621,3002758,.0416069030761719,405483,.1145763397216797,102970,-.0435085296630859,85248,-.5511274337768555,151344,.0728969573974609,matched (3),27889.264,.84045327,45116.883,87425.773
201512,760410,671,3576,129322,12,0,0,0,0,0,0,0,0,0,0,1,121736,-.8026561737060547,18839,-.3736648559570313,211553,.0487852096557617,23999,-.0367345809936523,9590,377631,.0565624237060547,288296,-.2911891937255859,378552,.1096038818359375,4692798,.1151399612426758,1338707,-.1962919235229492,10433,842417,.1896381378173828,229276,879923,-.3256244659423828,324122,.5010223388671875,88513,.8489103317260742,286515,292162,.333735466003418,99411,-1.090904235839844,3419,-.8231077194213867,709587,-.1642694473266602,279164,.0020294189453125,4533,1609505,-.2499713897705078,865370,-.3400192260742188,319773,-.2705631256103516,1410946,-.4145689010620117,133804,1.048336982727051,347004,-.4681587219238281,102941,.1953945159912109,27942,2653413,.3822183609008789,307684,-.3121671676635742,481972,-.4663600921630859,103446,2199695,-.4057941436767578,1425350,.0116109848022461,2959612,3953052,273549,116276,2518005,571675,.463653564453125,40797,.9269981384277344,90925,2495513,-.1850366592407227,219465,-.6138858795166016,90926,-.1243925094604492,109425,.2496747970581055,158228,.0444812774658203,matched (3),27720.4,.84045327,40962.109,85355.883
201601,760410,672,3576,183805,01,0,0,0,0,0,0,0,0,0,0,0,322295,.9736127853393555,40034,.7538003921508789,200278,-.0547695159912109,84114,1.254160881042481,9218,248950,-.4166650772094727,349936,.1937627792358398,301749,-.2267580032348633,5219643,.1063995361328125,613430,-.7803936004638672,0,1248976,.393803596496582,51826,1081092,.2058925628662109,67406,-1.570385932922363,347653,1.36805534362793,0,202986,-.3641719818115234,190636,.6511030197143555,4033,.1651630401611328,717631,.0112724304199219,350145,.2265481948852539,1320,1768921,.0944433212280273,952867,.096318244934082,177254,-.5900278091430664,1623019,.1400279998779297,101570,-.2756280899047852,199416,-.5539426803588867,99061,-.0384197235107422,18304,2299477,-.1431646347045898,619225,.6993951797485352,710046,.3874444961547852,162082,1948310,-.1213569641113281,1001300,-.3531179428100586,738740,0,254039,87016,3954718,765452,.291895866394043,43011,.0528478622436523,208004,2891648,.1473321914672852,246222,.1150407791137695,68027,-.2901411056518555,91227,-.1818885803222656,117105,-.3009662628173828,matched (3),213572.73,.84045327,42617.516,86162.547
201602,760410,673,3576,311523,02,1,0,0,0,0,0,0,0,0,0,0,175929,-.6053867340087891,91535,.8269920349121094,155667,-.2519865036010742,31354,-.9868316650390625,3508,421860,.5274209976196289,634275,.5947322845458984,471420,.4461536407470703,4671964,-.1108493804931641,1343926,.7842845916748047,15390,1508679,.1889104843139648,233760,955563,-.1234264373779297,171465,.9336452484130859,715620,.7219448089599609,372055,218978,.0758342742919922,380714,.6916828155517578,3972,-.0152406692504883,838879,.1561107635498047,375537,.0700092315673828,572,1847719,.0435819625854492,1086176,.1309432983398438,335408,.6377639770507813,2377907,.381932258605957,187579,.6134519577026367,309720,.4402751922607422,112394,.1262741088867188,20365,3676331,.469233512878418,230495,-.9882392883300781,936596,.2769222259521484,2150444,2704586,.3279867172241211,2236366,.803553581237793,2170218,1829256,138187,46455,4095861,700278,-.0889892578125,25439,-.525172233581543,0,3424416,.1691036224365234,250606,.0176477432250977,68675,.0094804763793945,113099,.2149124145507813,168673,.3648910522460938,matched (3),186435,.84045327,37641.066,83812.781
201603,760410,674,3576,129046,03,0,1,0,0,0,0,0,0,0,0,0,248106,.343775749206543,64693,-.3470687866210938,169075,.0826225280761719,159197,1.624800682067871,6703,422373,.0012149810791016,407694,-.4419660568237305,350973,-.295039176940918,3478761,-.2949028015136719,2065753,.4298992156982422,10909,1625591,.0746374130249023,76562,916932,-.0412673950195313,117711,-.3761463165283203,561768,-.242060661315918,186709,264719,.1896982192993164,277307,-.3169231414794922,10916,1.010959625244141,1070455,.2437725067138672,552527,.3861455917358398,9460,2437903,.277186393737793,1550623,.3559932708740234,499774,.398808479309082,2365985,-.0050258636474609,10177,-2.914070129394531,269795,-.1380062103271484,91122,-.2098112106323242,13311,3029399,-.1935510635375977,517164,.808131217956543,809853,-.1454000473022461,20043,3685107,.3093509674072266,1716623,-.2644939422607422,1547969,6413652,146152,93288,3114829,510983,-.3151407241821289,55381,.7779531478881836,0,3412560,-.0034675598144531,443003,.5696954727172852,86953,.2359828948974609,68163,-.5063619613647461,156567,-.0744781494140625,matched (3),105648.41,.84045327,32410.484,81597.625
201604,760410,675,3576,43991,04,0,0,1,0,0,0,0,0,0,0,0,180038,-.3206882476806641,7700,-2.128432273864746,207436,.2044811248779297,36965,-1.460170745849609,4400,301261,-.3379116058349609,512244,.2282838821411133,300624,-.1548490524291992,2688060,-.2578573226928711,1265174,-.4902849197387695,12098,1277727,-.240788459777832,22189,1051609,.1370439529418945,29969,-1.368069648742676,376764,-.3994693756103516,263535,241836,-.0904092788696289,245589,-.1214656829833984,8770,-.2188930511474609,714331,-.4044923782348633,343893,-.4741716384887695,10576,2132383,-.1338977813720703,924879,-.516749382019043,421281,-.1708555221557617,2969798,.2272987365722656,52353,1.637879371643066,443140,.4962234497070313,78768,-.1456918716430664,14252,2914798,-.0385637283325195,245599,-.7446603775024414,829366,.0238094329833984,1512594,2419240,-.4208459854125977,1304108,-.2748394012451172,810164,797181,77665,88044,3220806,343514,-.3971080780029297,45168,-.2038478851318359,85817,3426102,.0039606094360352,461741,.0414266586303711,114702,.2769699096679688,134594,.6803617477416992,147612,-.0588960647583008,matched (3),129134.26,.84045327,34718.438,82541.516
201605,760410,676,3576,207686,05,0,0,0,1,0,0,0,0,0,0,0,226197,.2282381057739258,38110,1.59925651550293,177051,-.1583852767944336,21901,-.5234394073486328,3450,422084,.3372278213500977,534774,.0430431365966797,289800,-.0366697311401367,3368792,.2257347106933594,1392180,.0956611633300781,16607,1121035,-.1308307647705078,206352,1134582,.0759429931640625,120425,1.390863418579102,916915,.8893957138061523,305077,246287,.0182380676269531,384244,.4476175308227539,13637,.4414501190185547,1008761,.3451309204101563,376943,.0917634963989258,61459,2424122,.1282291412353516,1263837,.3122444152832031,437338,.0374059677124023,3152568,.0597238540649414,54634,.0426473617553711,617069,.3310947418212891,88826,.1201725006103516,24470,3255091,.1104192733764648,555528,.8162193298339844,633753,-.2690029144287109,187475,3428495,.348668098449707,2820867,.7715253829956055,2173464,2026671,546164,69020,3613840,449176,.2681865692138672,35495,-.240997314453125,324887,3832408,.1120700836181641,368394,-.2258510589599609,125102,.0867919921875,107997,-.2201595306396484,142114,-.0379581451416016,matched (3),355387.56,.84045327,36393.691,83260.031
201606,760410,677,3576,180605,06,0,0,0,0,1,0,0,0,0,0,0,149299,-.4154558181762695,15607,-.8927574157714844,120233,-.3870067596435547,22373,.0213222503662109,988,343537,-.2059097290039063,527683,-.0133476257324219,451252,.4428348541259766,4178687,.2154426574707031,906851,-.4286479949951172,2507,1537038,.3156051635742188,69165,1058195,-.0697002410888672,115345,-.0430994033813477,404718,-.8178243637084961,215717,340384,.3235759735107422,181862,-.7480287551879883,11630,-.1591987609863281,916057,-.0963993072509766,384675,.0203046798706055,12104,1882601,-.2528152465820313,1180927,-.0678520202636719,386318,-.1240453720092773,2912497,-.0792064666748047,38697,-.3448944091796875,303759,-.7087459564208984,84027,-.0555410385131836,22834,2466628,-.2773675918579102,396555,-.3371047973632813,825672,.2645387649536133,519036,2929113,-.1574220657348633,1518972,-.6190109252929688,1246552,113925,367311,76560,3424005,413392,-.0830183029174805,66829,.6327457427978516,160381,3742856,-.0236444473266602,307913,-.1793355941772461,85941,-.3754692077636719,67127,-.4755172729492188,118602,-.1808557510375977,matched (3),156706.27,.84045327,39440.332,84636.117
201607,760410,678,3576,264264,07,0,0,0,0,0,1,0,0,0,0,0,127344,-.1590585708618164,57283,1.300284385681152,137841,.1366701126098633,42173,.6339254379272461,3575,153507,-.8055486679077148,455865,-.1462993621826172,419631,-.0726499557495117,4434025,.0593109130859375,917881,.012089729309082,11670,927803,-.5047931671142578,224761,1090668,.0302257537841797,172469,.4022903442382813,1791060,1.487372398376465,413782,174734,-.66680908203125,164763,-.0987405776977539,8107,-.3608598709106445,948872,.0351953506469727,478394,.2180356979370117,42117,2166725,.1405620574951172,1388227,.1617269515991211,541785,.3382081985473633,4419277,.4169654846191406,143799,1.312654495239258,457437,.4094047546386719,87974,.0459022521972656,19385,2750649,.1089849472045898,461488,.151641845703125,888183,.0729799270629883,431197,3418406,.154475212097168,1783669,.1606388092041016,3166368,392910,330992,92371,3883788,423010,.0229997634887695,87015,.2639427185058594,81402,2783648,-.2960872650146484,345565,.1153640747070313,87117,.0135917663574219,116966,.5552968978881836,119044,.0037193298339844,matched (3),229823.88,.84045327,42214.441,85963.898
201608,760410,679,3576,148150,08,0,0,0,0,0,0,1,0,0,0,0,125905,-.0113639831542969,121,-6.159968376159668,177973,.2555303573608398,23388,-.5895566940307617,5101,238721,.4415493011474609,406866,-.113713264465332,348301,-.1863088607788086,4487066,.0118913650512695,788498,-.1519384384155273,23286,357563,-.9535083770751953,67160,724508,-.409052848815918,171077,-.0081043243408203,1304401,-.3170633316040039,336541,252834,.3694686889648438,261471,.4618158340454102,4434,-.6034259796142578,877672,-.0780010223388672,517484,.0785436630249023,40348,2145079,-.010040283203125,1258582,-.0980415344238281,219261,-.9046058654785156,2073825,-.7565813064575195,19649,-1.990390777587891,237093,-.6571874618530273,95661,.0837697982788086,33150,2082350,-.2783403396606445,372411,-.2144584655761719,730292,-.1957330703735352,12120,2357733,-.3714742660522461,813256,-.7853822708129883,2017059,32986,318420,77758,3759536,632957,.4030065536499023,99089,.1299381256103516,31563,2737455,-.0167331695556641,327422,-.0539312362670898,103550,.1728019714355469,63426,-.6120090484619141,109852,-.0803585052490234,matched (3),125224.67,.84045327,37098.098,83570.336
201609,760410,680,3576,238444,09,0,0,0,0,0,0,0,1,0,0,0,278020,.7921648025512695,33592,5.626252174377441,213283,.1809883117675781,34695,.3943719863891602,2825,339563,.3523635864257813,309590,-.2732343673706055,357237,.0253324508666992,5411166,.1872653961181641,1056492,.2925796508789063,5329,722905,.7039670944213867,21935,1131135,.4454841613769531,124293,-.3194713592529297,5494644,1.438029289245606,794790,301224,.1751203536987305,169311,-.4345865249633789,8382,.636784553527832,934128,.0623407363891602,521711,.0081357955932617,102994,1694826,-.235595703125,1444183,.1375579833984375,315812,.3648843765258789,3098927,.4016609191894531,68049,1.242201805114746,242165,.0211668014526367,84669,-.1220607757568359,34963,2023265,-.0287847518920898,754783,.7064323425292969,714549,-.0217924118041992,335482,4803684,.7116823196411133,3352029,1.416275978088379,1971728,471599,609537,102320,3946759,479351,-.2779693603515625,103958,.047968864440918,83974,3323117,.1938743591308594,397723,.1945056915283203,89975,-.1405220031738281,111096,.5605201721191406,166675,.4169111251831055,matched (3),165151.19,.84045327,42528.914,86118.758
201610,760410,681,3576,123620,10,0,0,0,0,0,0,0,0,1,0,0,183919,-.4131975173950195,32490,-.0333547592163086,181457,-.1616010665893555,23395,-.3940725326538086,8953,285621,-.1729936599731445,306040,-.0115337371826172,346759,-.0297698974609375,5197307,-.0403242111206055,1315787,.2194814682006836,12488,1211517,.5163507461547852,48175,990090,-.1331806182861328,68038,-.6025753021240234,3064376,-.5839300155639648,471553,200915,-.4049720764160156,135065,-.2259807586669922,7740,-.0796852111816406,856345,-.086939811706543,411908,-.2363138198852539,69948,2115698,.2218046188354492,1187085,-.1960430145263672,423965,.2945032119750977,2667610,-.1498727798461914,31265,-.7777280807495117,204306,-.1700000762939453,72716,-.1521883010864258,33441,1631749,-.2150592803955078,521042,-.3705997467041016,689531,-.0356407165527344,581395,4588391,-.0458536148071289,1243332,-.9917716979980469,2306783,901941,763360,53919,3281543,416057,-.1416110992431641,26335,-1.373088836669922,72704,2613966,-.2400341033935547,314072,-.2361335754394531,115261,.2476663589477539,89293,-.2184715270996094,91876,-.5956058502197266,matched (3),91931.313,.84045327,32604.117,81674.727
201611,760410,682,3576,79282,11,0,0,0,0,0,0,0,0,0,1,0,62693,-1.076245307922363,7011,-1.533452033996582,224666,.2135963439941406,13810,-.527130126953125,5029,371876,.2638950347900391,1097675,1.277234077453613,335192,-.0339260101318359,3686021,-.343592643737793,1096773,-.182063102722168,8413,907311,-.2891435623168945,89932,1198191,.1907720565795898,949582,2.635954856872559,46250,-4.193537712097168,467572,277937,.3245124816894531,76515,-.5682697296142578,7588,-.0198335647583008,763405,-.1148853302001953,408045,-.0094223022460938,31635,2791906,.277338981628418,624982,-.6415328979492188,392564,-.0769510269165039,2649161,-.0069398880004883,39106,.2237758636474609,261548,.2469987869262695,120347,.5038175582885742,59798,1620047,-.007197380065918,591280,.1264591217041016,668589,-.0308418273925781,73315,3399913,-.299778938293457,2197281,.5694265365600586,2076417,529127,244567,81211,3406507,533026,.2477474212646484,34130,.2592782974243164,64527,2545590,-.0265064239501953,356973,.1280384063720703,101980,-.1224222183227539,69496,-.2506542205810547,114971,.2242403030395508,matched (3),85007.719,.84045327,57445.789,94380.883
201612,760410,683,3576,279813,12,0,0,0,0,0,0,0,0,0,0,1,150812,.8777837753295898,12242,.5573921203613281,155460,-.3682270050048828,13789,-.001521110534668,19612,400312,.0736837387084961,898259,-.2004909515380859,429060,.2468929290771484,2716354,-.3052568435668945,889146,-.2098655700683594,11598,1007267,.1045103073120117,182766,937000,-.245884895324707,242961,-1.363121032714844,236358,1.63128662109375,177163,335553,.1883859634399414,172221,.8112916946411133,4269,-.5751886367797852,757681,-.0075263977050781,279252,-.3792629241943359,2094,2392715,-.1542949676513672,1698282,.9996500015258789,540462,.3197250366210938,4470657,.5232915878295898,82192,.7427825927734375,387909,.3941535949707031,85683,-.3397245407104492,19846,2909379,.585484504699707,526788,-.1154909133911133,687017,.0271892547607422,2174305,3115650,-.0873126983642578,1854878,-.1694021224975586,3887571,2377,222881,88215,3410676,306052,-.554814338684082,31091,-.0932579040527344,71711,2450323,-.0381431579589844,200215,-.5782690048217773,88240,-.1447162628173828,88876,.2459735870361328,86968,-.279139518737793,matched (3),287751.31,.84045327,46301.887,88043.156
201701,760410,684,3576,399195,01,0,0,0,0,0,0,0,0,0,0,0,178062,.1660976409912109,126559,2.335835456848145,165965,.0653886795043945,40841,1.0858154296875,4634,291692,-.3165454864501953,502079,-.5817012786865234,334327,-.2494773864746094,3548641,.2672739028930664,997376,.1148662567138672,14612,1233200,.2023715972900391,23649,1056957,.1204662322998047,381509,.4512338638305664,138803,-.532292366027832,214049,91464,-1.299835205078125,107643,-.4699583053588867,4991,.1562566757202148,776411,.0244197845458984,514423,.6109304428100586,2792,3116069,.2641429901123047,1320143,-.2518777847290039,314225,-.5423154830932617,3627168,-.2090826034545898,57450,-.3581428527832031,333151,-.1521749496459961,90482,.0544967651367188,24224,4013630,.3217563629150391,354622,-.3957462310791016,732104,.0635643005371094,0,2049810,-.4186906814575195,558612,-1.200119018554688,0,8806093,278946,65148,3718238,395002,.2551355361938477,9827,-1.151784896850586,306389,2619893,.0669136047363281,336576,.5194330215454102,93986,.0630855560302734,125537,.3453578948974609,132902,.4240713119506836,matched (3),407648.97,.84045327,41691.91,85708.508
201702,760410,685,3576,251464,02,1,0,0,0,0,0,0,0,0,0,0,91925,-.661158561706543,1085,-4.759128570556641,151428,-.0916662216186523,35545,-.1388874053955078,3790,258233,-.1218366622924805,341408,-.3856792449951172,358321,.069310188293457,2782781,-.2431135177612305,1283407,.2521457672119141,6842,647809,-.6437711715698242,168782,865790,-.1995077133178711,213674,-.5796833038330078,1020386,1.994880676269531,251930,286423,1.141524314880371,328097,1.11448860168457,6171,.2122249603271484,943549,.1949663162231445,526894,.0239543914794922,4952,2474153,-.2306737899780273,1300798,-.0147619247436523,254280,-.2116737365722656,3423881,-.0576772689819336,73910,.2519330978393555,306626,-.0829677581787109,95642,.0554609298706055,18458,3312227,-.1920757293701172,288702,-.2056570053100586,810214,.1013755798339844,458632,1899697,-.0760526657104492,1635402,1.074188232421875,1430149,6519347,358578,76635,2829274,332614,-.1719083786010742,23493,.8715686798095703,41116,2353442,-.1072540283203125,249586,-.2990207672119141,89607,-.0477123260498047,62826,-.6922311782836914,96655,-.3184642791748047,matched (3),291775.06,.84045327,37969.406,83960.75
201703,760410,686,3576,251274,03,0,1,0,0,0,0,0,0,0,0,0,268502,1.071885108947754,50292,3.83626651763916,147650,-.0252656936645508,28027,-.2376308441162109,5300,344396,.2879295349121094,340997,-.0012044906616211,338421,-.0571384429931641,3598754,.257136344909668,1143764,-.1151943206787109,20796,646572,-.0019111633300781,67287,1459669,.5223226547241211,121939,-.5609302520751953,534651,-.6463222503662109,174666,226612,-.2342300415039063,278626,-.1634387969970703,8820,.3571605682373047,747124,-.2334165573120117,414015,-.2410974502563477,10269,3485483,.3427085876464844,1502971,.1444664001464844,464338,.602177619934082,3426213,.0006809234619141,60485,-.2004528045654297,450038,.3837032318115234,100716,.051692008972168,18303,3917315,.16778564453125,331253,.1374874114990234,773282,-.0466547012329102,16832,4078322,.7639913558959961,2600457,.4637985229492188,1301369,9140555,313114,64336,2657340,216035,-.4315423965454102,50441,.7641019821166992,248545,3375570,.3606853485107422,473220,.6397571563720703,86367,-.0368280410766602,128647,.7167034149169922,139350,.3658409118652344,matched (3),189420.95,.84045327,40152.254,84970.203
201704,760410,687,3576,227478,04,0,0,1,0,0,0,0,0,0,0,0,175229,-.4267644882202148,28290,-.5753383636474609,116745,-.2348527908325195,20227,-.3261499404907227,1068,256695,-.2939033508300781,366789,.0729131698608398,241242,-.3384904861450195,3085441,-.1538925170898438,1205257,.0523681640625,6173,1042649,.4778347015380859,91533,751914,-.6633424758911133,75614,-.477879524230957,393866,-.30560302734375,157436,194043,-.1551599502563477,274725,-.01409912109375,9243,.046844482421875,692333,-.0761642456054688,324306,-.2442150115966797,27416,3199067,-.0857477188110352,1233635,-.197479248046875,280904,-.5026006698608398,2673970,-.2478914260864258,26811,-.8135833740234375,222890,-.7026529312133789,86043,-.1574573516845703,10491,3869082,-.0123891830444336,333308,.0061845779418945,614172,-.2303686141967773,163206,2373635,-.5412626266479492,413931,-1.837742805480957,3954048,8377178,152279,79477,2986400,270613,.2252492904663086,15336,-1.190601348876953,91689,3588091,.0610561370849609,450291,-.0496664047241211,83765,-.0305900573730469,49944,-.9461698532104492,138908,-.0031766891479492,matched (3),226796.19,.84045327,38034.32,83990.133
201705,760410,688,3576,259927,05,0,0,0,1,0,0,0,0,0,0,0,224553,.2480182647705078,28980,.0240983963012695,123010,.0522737503051758,35755,.569671630859375,2255,437603,.5334234237670898,473676,.2557373046875,377183,.446929931640625,4339466,.3410568237304688,1582903,.2725677490234375,14440,1855948,.5766315460205078,99331,1264306,.5196561813354492,307546,1.402983665466309,761693,.6595325469970703,167781,321342,.5044269561767578,320032,.1526498794555664,9976,.0763158798217773,1055273,.4214878082275391,487364,.4073238372802734,80645,4836866,.4134082794189453,2121671,.5422391891479492,525019,.6254215240478516,2789401,.042262077331543,47906,.5804281234741211,610937,1.008315086364746,88604,.0293302536010742,21358,4228737,.0888862609863281,412534,.2132511138916016,915009,.3986587524414063,1865839,3552695,.4032831192016602,2470981,1.78667163848877,4435844,6453852,271940,86483,4017675,323942,.179875373840332,108968,1.960850715637207,294575,3692361,.0286455154418945,497987,.1006793975830078,103785,.2143058776855469,113770,.8232765197753906,101914,-.3096828460693359,matched (3),353674.78,.84045327,43457.141,86580.922
201706,760410,689,3576,206446,06,0,0,0,0,1,0,0,0,0,0,0,86992,-.9482955932617188,27252,-.0614795684814453,163753,.2860927581787109,30495,-.1591272354125977,13099,356963,-.2036800384521484,385397,-.2062501907348633,402863,.0658664703369141,2920445,-.3960161209106445,979591,-.4798803329467773,4926,1240506,-.4028768539428711,97773,961858,-.273411750793457,261909,-.1606273651123047,817612,.0708446502685547,89912,282072,-.1303443908691406,332853,.0392799377441406,10287,.0306987762451172,974385,-.0797481536865234,477561,-.0203189849853516,33273,3772244,-.2485971450805664,1818452,-.1542186737060547,274235,-.6494483947753906,2686770,-.0374870300292969,13113,-1.295636177062988,245420,-.912022590637207,72139,-.2055826187133789,13722,4949603,.1574039459228516,550122,.2878217697143555,699165,-.269047737121582,44505,2019271,-.5649700164794922,1639244,-.4103803634643555,1986574,4835681,681717,68913,3087400,313669,-.0322265625,88546,-.2075319290161133,48792,3300182,-.1122884750366211,358451,-.3287820816040039,94482,-.0939121246337891,74647,-.4214086532592773,107365,.0521049499511719,matched (3),187128.16,.84045327,49415.008,89719.422
201707,760410,690,3576,332884,07,0,0,0,0,0,1,0,0,0,0,0,234808,.9929523468017578,89738,1.191767692565918,145080,-.1210737228393555,23649,-.254241943359375,1517,401441,.1174287796020508,480005,.2195224761962891,361717,-.1077346801757813,5180809,.5732259750366211,1135563,.1477489471435547,13595,700373,-.5716609954833984,2931,1422863,.3915596008300781,410874,.4502887725830078,415361,-.6772403717041016,59649,395524,.3380498886108398,417264,.226017951965332,10671,.0366487503051758,1046649,.0715417861938477,624130,.2676668167114258,111811,3213338,-.1603603363037109,2110896,.1491270065307617,414435,.4129304885864258,3307655,.2079000473022461,148452,2.426657676696777,437746,.5786676406860352,94974,.2750082015991211,26741,2716479,-.599970817565918,570928,.0371227264404297,989012,.3468198776245117,68507,2129302,.0530576705932617,1816206,.1025142669677734,2710705,8325744,614302,82101,3884265,278244,-.1198396682739258,73036,-.1925697326660156,65178,3746083,.1267328262329102,548417,.4252443313598633,117472,.2177906036376953,102513,.3172187805175781,137575,.2479352951049805,matched (3),345985.06,.84045327,39775.344,84792.75
201708,760410,691,3576,260737,08,0,0,0,0,0,0,1,0,0,0,0,162824,-.3660984039306641,157284,.5611581802368164,143494,-.0109920501708984,55517,.853367805480957,6354,397767,-.0091943740844727,285836,-.5183782577514648,486509,.2963933944702148,4250198,-.1979961395263672,1120738,-.0131416320800781,7138,792042,.1230010986328125,28975,1523126,.0680942535400391,86031,-1.563578605651856,417294,.004643440246582,380016,248693,-.4639930725097656,215589,-.6603450775146484,11899,.1089248657226563,869810,-.1850738525390625,743231,.1746482849121094,30433,3055083,-.0505027770996094,1100308,-.6515226364135742,277851,-.3998308181762695,2614680,-.2350978851318359,147456,-.0067319869995117,292733,-.4023780822753906,87228,-.0850772857666016,25539,2828112,.0402727127075195,346024,-.5007543563842773,850057,-.151402473449707,235694,2323497,.0872793197631836,3082351,.5289430618286133,1813232,7511146,264385,76588,3747471,314164,.1214160919189453,14224,-1.636021614074707,41119,3041403,-.2083911895751953,542609,-.0106468200683594,100027,-.1607599258422852,134412,.2709207534790039,116721,-.1643829345703125,matched (3),270999.91,.84045327,36891.066,83478.641
