period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1159c484,growth1159c484,Y1167c792,growth1167c792,Y1247c752,growth1247c752,Y1390c222,growth1390c222,Y1429c440,Y1436c440,growth1436c440,Y1540c222,growth1540c222,Y1594c440,growth1594c440,Y1619c586,growth1619c586,Y1653c152,growth1653c152,Y1663c600,growth1663c600,Y1702c586,growth1702c586,Y1821c752,growth1821c752,Y1887c152,Y2056c586,growth2056c586,Y2439c792,growth2439c792,Y2736c32,Y2881c124,growth2881c124,Y2909c826,growth2909c826,Y2939c268,growth2939c268,Y2984c32,Y3066c620,growth3066c620,Y3228c124,growth3228c124,Y3318c208,growth3318c208,Y3414c586,growth3414c586,Y3462c152,growth3462c152,Y3497c826,growth3497c826,Y3772c348,growth3772c348,Y379c428,growth379c428,Y3924c752,growth3924c752,Y3962c344,Y4002c554,Y4141c616,growth4141c616,Y4177c600,growth4177c600,Y4215c268,growth4215c268,Y4270c372,growth4270c372,Y4489c222,growth4489c222,Y4608c222,growth4608c222,Y4634c300,growth4634c300,Y4749c757,growth4749c757,Y4881c752,growth4881c752,Y488c428,growth488c428,Y5019c554,Y610c757,growth610c757,Y655c484,growth655c484,Y810c203,Y853c826,growth853c826,Y88c300,growth88c300,Y970c616,growth970c616,Y984c124,_merge,x,r2,s,sf
201710,841221,693,3826,15066419,10,0,0,0,0,0,0,0,0,1,0,0,9352959,-.4069538116455078,654052,-.1700115203857422,775096,.1059017181396484,62464,.5724945068359375,24056,367120,-.3493719100952148,288054,1.410489082336426,57683,.3644342422485352,328334,-.2256441116333008,2527633,.3656835556030273,1200649,.2433624267578125,901898,.3242330551147461,181210,.0826511383056641,2546,200754,-.2307510375976563,25500492,-.005950927734375,518177,48623524,.0036334991455078,2428380,.3756113052368164,15827,1.063902854919434,14297321,108586,-.062774658203125,1073834,.3900222778320313,300543,-.4374828338623047,182240,.2702398300170898,4633482,-.0963993072509766,761986,.1482820510864258,145055,-1.905768394470215,106319,.5448579788208008,465742,-1.48044490814209,297707,200499,3171607,.3404664993286133,535939,.8192987442016602,1208876,1.018142700195313,417857,.2027969360351563,59628,1.455947875976563,839890,-.0890884399414063,25388,-.8753013610839844,3514414,-.1459751129150391,9415,-.3693819046020508,79449,.0912799835205078,222905,317678,.1895389556884766,3579751,.1488628387451172,86586,312860,-.1268491744995117,81050,-.4752416610717773,305879,-.0148458480834961,29512,matched (3),13843509,.92950249,679154.38,1345901.3
201711,841221,694,3826,15633526,11,0,0,0,0,0,0,0,0,0,1,0,17247766,.6119899749755859,1052904,.4761199951171875,889513,.1376867294311523,68351,.0900650024414063,300497,700797,.6465291976928711,307674,.0658931732177734,66513,.1424350738525391,124196,-.9721708297729492,1481865,-.5339822769165039,1437767,.1802291870117188,757554,-.1744060516357422,140286,-.2559728622436523,156304,328477,.4923858642578125,22214610,-.1379470825195313,633201,47516444,-.0230312347412109,1854546,-.2695846557617188,25151,.4631805419921875,13947985,181265,.5124177932739258,1614632,.4078712463378906,352404,.1591873168945313,273224,.4049673080444336,5537833,.1782951354980469,909853,.1773548126220703,850735,1.768987655639648,55415,-.6515941619873047,221693,-.7423381805419922,728967,532461,6924127,.7807741165161133,795617,.3950977325439453,485494,-.9122791290283203,432466,.0343637466430664,136514,.8283023834228516,1068389,.240635871887207,34185,.2975101470947266,9115968,.9531545639038086,19547,.7305173873901367,137713,.5500564575195313,170092,582076,.6055622100830078,3704620,.0342874526977539,60797,804532,.9445047378540039,77535,-.0443363189697266,255205,-.1811227798461914,43188,matched (3),15046116,.92950249,826699.44,1426054.5
201712,841221,695,3826,17926456,12,0,0,0,0,0,0,0,0,0,0,1,13617506,-.2363262176513672,1308237,.2171287536621094,413282,-.7665433883666992,122857,.5863656997680664,27091,288865,-.8862590789794922,78514,-1.365763664245606,104251,.4494037628173828,220785,.5753288269042969,1842363,.217747688293457,1621785,.1204357147216797,772830,.0199642181396484,188602,.2959556579589844,194838,284050,-.1453161239624023,29252834,.2752246856689453,570579,48459344,.0196495056152344,2006095,.0785503387451172,34170,.3064498901367188,8088367,180533,-.0040464401245117,1176289,-.3167428970336914,992256,1.035202980041504,166588,-.4947681427001953,5957628,.0730686187744141,1524240,.5159683227539063,476937,-.5787162780761719,93094,.5187597274780273,661536,1.093271255493164,225994,444363,1594088,-1.468709945678711,810263,.0182409286499023,3329468,1.925400733947754,417897,-.0342683792114258,34299,-1.381311416625977,661084,-.4800262451171875,18788,-.5985679626464844,4574538,-.6895208358764648,15360,-.2410554885864258,40444,-1.225253105163574,234456,540954,-.0732660293579102,3831792,.0337514877319336,84196,732772,-.0934257507324219,77717,.0023441314697266,344153,.2990188598632813,43245,matched (3),17988156,.92950249,989514,1526216.8
201801,841221,696,3826,17158542,01,0,0,0,0,0,0,0,0,0,0,0,13871016,.0184459686279297,1472449,.1182460784912109,345918,-.1779289245605469,66877,-.6081666946411133,310900,486917,.5221347808837891,364417,1.535021781921387,71666,-.3747854232788086,217452,-.0152111053466797,1528225,-.1869421005249023,1285695,-.2322282791137695,551630,-.3371820449829102,183455,-.0276699066162109,0,361821,.2419986724853516,30237102,.0330944061279297,0,50263464,.0365524291992188,2404157,.1810092926025391,3537,-2.268069267272949,0,176402,-.0231485366821289,1055904,-.1079673767089844,398129,-.9132051467895508,323469,.663578987121582,5390054,-.1001167297363281,408993,-1.315552711486816,723388,.4165611267089844,51095,-.5999231338500977,492483,-.29510498046875,354175,362794,1441731,-.1004571914672852,337686,-.8752422332763672,648867,-1.635339736938477,580287,.3282880783081055,95401,1.02297306060791,1060885,.4729776382446289,85531,1.515660285949707,4118223,-.1050844192504883,72910,1.557459831237793,75388,.6227293014526367,183297,428340,-.2334175109863281,3560776,-.0733537673950195,17775,676892,-.0793228149414063,104118,.2924509048461914,186115,-.6147212982177734,31146,matched (3),17527042,.92950249,923859.75,1484492
201802,841221,697,3826,17099104,02,1,0,0,0,0,0,0,0,0,0,0,12805966,-.0798912048339844,1457721,-.0100526809692383,746272,.7688884735107422,62092,-.0742378234863281,16385,362908,-.2939443588256836,221455,-.4980792999267578,77434,.0774097442626953,326493,.4064302444458008,1843660,.1876459121704102,1266262,-.0152301788330078,796708,.3676109313964844,160013,-.136713981628418,10098,257891,-.3386125564575195,26629052,-.1270675659179688,784594,49086940,-.0236854553222656,2376491,-.0115747451782227,11007,1.135252952575684,10100367,72596,-.8878555297851563,1231990,.1542339324951172,564005,.3482875823974609,490114,.4155349731445313,4821510,-.1114683151245117,829089,.706629753112793,346238,-.7368192672729492,35477,-.364802360534668,364999,-.299565315246582,184073,292561,4966851,1.236941337585449,1360124,1.393214225769043,591366,-.0927925109863281,535587,-.0801601409912109,62972,-.4153985977172852,954860,-.1052932739257813,44209,-.6599502563476563,2315191,-.5759296417236328,27580,-.9721355438232422,60758,-.2157487869262695,187367,302899,-.3465175628662109,3177629,-.1138429641723633,28113,635455,-.0631704330444336,79958,-.2640228271484375,882679,1.556596755981445,7035,matched (3),16459421,.92950249,685972.88,1349354.8
201803,841221,698,3826,20604172,03,0,1,0,0,0,0,0,0,0,0,0,22462554,.5619392395019531,2413844,.5043458938598633,977949,.2703676223754883,132697,.7594518661499023,222352,649481,.5820245742797852,304353,.3179683685302734,172916,.803380012512207,432539,.2812633514404297,2304341,.2230424880981445,1731546,.3129453659057617,1194206,.4047489166259766,210766,.2754936218261719,296130,539033,.7372398376464844,25265352,-.0525684356689453,794356,54502444,.1046543121337891,1641583,-.3699636459350586,21684,.6780433654785156,11291038,232917,1.165772438049316,1657053,.2964096069335938,547251,-.030156135559082,817726,.5118894577026367,4775333,-.0096235275268555,799788,-.0359811782836914,534799,.4347648620605469,65913,.6194515228271484,492677,.2999591827392578,334579,557319,5684253,.134913444519043,545380,-.9138479232788086,429303,-.3202724456787109,600445,.1143083572387695,13715,-1.524200439453125,734866,-.2618770599365234,58927,.2873706817626953,4020408,.5518913269042969,55120,.6924219131469727,88149,.3721294403076172,210731,320955,.0579013824462891,3786072,.1751937866210938,27168,628529,-.0109596252441406,150153,.630152702331543,1157295,.270878791809082,102165,matched (3),20305774,.92950249,931090.63,1489002.8
201804,841221,699,3826,16290603,04,0,0,1,0,0,0,0,0,0,0,0,12126639,-.6164455413818359,895038,-.9921092987060547,524777,-.6224842071533203,116870,-.1270065307617188,172133,462237,-.3400964736938477,287477,-.0570449829101563,71815,-.8787126541137695,254884,-.5288639068603516,1888191,-.1991758346557617,843071,-.7197179794311523,866325,-.3209772109985352,283810,.2975559234619141,24317,417798,-.2547779083251953,32522274,.2524909973144531,566142,50794216,-.0704631805419922,1560826,-.050445556640625,9560,-.8189868927001953,11181211,203582,-.134613037109375,1526387,-.0821371078491211,959591,.5615997314453125,63643,-2.553237915039063,4904984,.0267887115478516,939101,.1605758666992188,492231,-.0829429626464844,24467,-.9910106658935547,557679,.1239299774169922,1037200,143039,4023676,-.3455038070678711,400653,-.3083868026733398,408625,-.0493650436401367,564853,-.0611057281494141,46092,1.212149620056152,1235582,.5196094512939453,25847,-.8241043090820313,1972507,-.7120780944824219,13847,-1.381443977355957,44670,-.6797266006469727,186412,307187,-.0438442230224609,3635677,-.0405340194702148,69207,482730,-.2639245986938477,122828,-.2008695602416992,614807,-.6325321197509766,97421,matched (3),17710628,.92950249,1090543,1593575.6
201805,841221,700,3826,21577438,05,0,0,0,1,0,0,0,0,0,0,0,16261700,.2934074401855469,1616566,.5911931991577148,258352,-.7086505889892578,52254,-.8049459457397461,323939,1050471,.8209161758422852,206729,-.3297338485717773,108614,.4137067794799805,343386,.2980470657348633,2073544,.0936403274536133,1500456,.576472282409668,879931,.0155839920043945,219976,-.254786491394043,492,497967,.1755352020263672,27401420,-.1713294982910156,907645,55091732,.0812168121337891,1848046,.1689138412475586,32173,1.213539123535156,13309597,258874,.2402725219726563,2160791,.3475713729858398,788822,-.1959667205810547,60333,-.053410530090332,6811288,.3283290863037109,1271685,.3031749725341797,556276,.1223163604736328,16885,-.3708992004394531,426360,-.2684993743896484,1556523,429791,4323597,.0718917846679688,463205,.1450738906860352,843564,.7248382568359375,573246,.0147495269775391,92950,.7014226913452148,697306,-.5720729827880859,51060,.6808061599731445,1708800,-.1435136795043945,10165,-.3091182708740234,88840,.687535285949707,281556,190746,-.4765138626098633,4275611,.1621313095092773,100442,577461,.1791839599609375,153200,.2209596633911133,1284086,.7364940643310547,19411,matched (3),20187272,.92950249,981259.88,1520878.1
201806,841221,701,3826,18915820,06,0,0,0,0,1,0,0,0,0,0,0,13918357,-.1556034088134766,428740,-1.327208518981934,467148,.5923233032226563,94104,.5882844924926758,242068,514710,-.7133903503417969,201766,-.0243005752563477,93070,-.1544485092163086,199072,-.5451889038085938,2131485,.0275592803955078,507024,-1.084965705871582,447594,-.6759576797485352,175862,-.2238187789916992,6,234315,-.7538671493530273,27794304,.0142345428466797,637111,48424408,-.1289958953857422,1509619,-.2022724151611328,16800,-.6497478485107422,9285227,435825,.5208988189697266,726500,-1.089991569519043,637329,-.2132539749145508,148371,.899836540222168,5985463,-.1292476654052734,423295,-1.100028038024902,541690,-.0265712738037109,31702,.6299533843994141,414094,-.0291910171508789,416518,366568,3110072,-.329442024230957,104649,-1.487558364868164,1333762,.4581222534179688,535255,-.0685720443725586,15609,-1.784214019775391,998439,.3589687347412109,39822,-.2485818862915039,2145430,.2275485992431641,5794,-.5621271133422852,54892,-.4814691543579102,209826,194617,.0200910568237305,3578736,-.17791748046875,73645,440029,-.2718009948730469,175271,.1345891952514648,1212530,-.057337760925293,73263,matched (3),16243889,.92950249,1063026.8,1574873.1
201807,841221,702,3826,19813532,07,0,0,0,0,0,1,0,0,0,0,0,23590402,.5276317596435547,1196572,1.026365280151367,325023,-.3627500534057617,181400,.6563034057617188,190975,639560,.2171773910522461,383187,.6414146423339844,69802,-.287689208984375,223354,.1150913238525391,1959463,-.0841484069824219,854373,.5218095779418945,636774,.3525285720825195,206668,.1614141464233398,109930,449123,.650629997253418,27906104,.0040149688720703,732038,51487220,.0613288879394531,2395668,.4618053436279297,61792,1.302394866943359,11240652,319937,-.3091163635253906,1758755,.8841228485107422,559831,-.1296510696411133,648980,1.475686073303223,6359735,.0606527328491211,553381,.2679767608642578,333483,-.4851016998291016,35664,.117762565612793,925527,.8042697906494141,997492,586790,4176218,.2947607040405273,216618,.7275238037109375,1586080,.1732625961303711,529819,-.0102071762084961,134343,2.152547836303711,1370580,.3167963027954102,43127,.0797300338745117,8185677,1.339045524597168,7822,.3001174926757813,103482,.6340293884277344,172993,589534,1.108298301696777,3561710,-.0047683715820313,132923,404997,-.0829601287841797,149302,-.1603622436523438,1148839,-.0539569854736328,51315,matched (3),19114722,.92950249,1054882.1,1569387.1
201808,841221,703,3826,15200662,08,0,0,0,0,0,0,1,0,0,0,0,17790380,-.2821826934814453,945777,-.2352094650268555,271307,-.1806449890136719,54355,-1.205167770385742,19024,836699,.2686834335327148,119977,-1.161223411560059,73527,.0519905090332031,332542,.3980083465576172,2140813,.0885152816772461,269333,-1.1544189453125,401978,-.460017204284668,188337,-.0928802490234375,61531,300881,-.4005813598632813,22426346,-.2186088562011719,639905,53878524,.0453987121582031,2276986,-.0508098602294922,33621,-.6086235046386719,13356829,198243,-.4786310195922852,1170524,-.4071540832519531,214998,-.9570064544677734,251249,-.9489574432373047,6534520,.0271129608154297,354788,-.4445257186889648,667617,.694122314453125,21151,-.5224552154541016,446625,-.7286434173583984,544618,766709,2164834,-.6570625305175781,427021,.6786975860595703,1532805,-.0341663360595703,613462,.1465826034545898,52813,-.9336385726928711,1286092,-.0636262893676758,39098,-.0980777740478516,2704551,-1.107449531555176,5737,-.3100042343139648,43367,-.8696985244750977,161698,391672,-.4089069366455078,3714235,.0419321060180664,81898,284161,-.354339599609375,139699,-.0664815902709961,992493,-.1462879180908203,80608,matched (3),10868092,.92950249,1217960.6,1683338.3
201809,841221,704,3826,16002859,09,0,0,0,0,0,0,0,1,0,0,0,16893080,-.0517539978027344,1145750,.191807746887207,860393,1.154138565063477,113850,.7393455505371094,261548,448412,-.6237516403198242,308538,.9445457458496094,46260,-.4633750915527344,203530,-.4909524917602539,2081814,-.0279464721679688,712334,.9725980758666992,544190,.3029012680053711,176276,-.0661821365356445,32753,303093,.00732421875,23207732,.0342483520507813,532943,51109912,-.0527534484863281,1976924,-.1413106918334961,26295,-.2457714080810547,5081497,272068,.316558837890625,3022332,.9485769271850586,533146,.9081659317016602,372060,.3926115036010742,6746468,.0319194793701172,357665,.0080757141113281,345379,-.6590719223022461,29324,.3267192840576172,565334,.2356967926025391,2326887,1009229,2164824,-4.76837158203e-06,595357,.3323287963867188,765466,-.6943702697753906,436153,-.34112548828125,10983,-1.570408821105957,820028,-.4500246047973633,40703,.0402307510375977,12406408,1.523276329040527,84063,2.684630393981934,27134,-.4689111709594727,206518,272087,-.3643035888671875,3393552,-.0902957916259766,66859,436070,.4282627105712891,127307,-.0928888320922852,879923,-.1203851699829102,102344,matched (3),15416086,.92950249,989104.38,1525951.1
201810,841221,705,3826,16908804,10,0,0,0,0,0,0,0,0,1,0,0,22092114,.2683162689208984,1336140,.1537256240844727,560573,-.4284305572509766,175841,.4346981048583984,49928,625326,.3325605392456055,319380,.0345363616943359,97063,.7410821914672852,215646,.0578241348266602,2546000,.2012844085693359,1079747,.4159355163574219,790599,.3734922409057617,276803,.4512548446655273,35304,240537,-.231165885925293,17857304,-.2620716094970703,504336,50356812,-.0148448944091797,2077320,.0495367050170898,155075,1.774529457092285,11766920,308363,.1252260208129883,1393714,-.7740564346313477,579975,.0841903686523438,159894,-.8445444107055664,8900381,.2770748138427734,678341,.6400537490844727,531323,.4307279586791992,58262,.6865434646606445,616310,.086334228515625,3690040,426172,3496988,.4795627593994141,1101023,.614832878112793,1528416,.691502571105957,582136,.2887115478515625,125079,2.432597160339356,1240522,.4139490127563477,60448,.3954811096191406,3247262,-1.340400695800781,60824,-.323582649230957,45517,.517298698425293,275570,301175,.1015701293945313,4450566,.2711544036865234,165900,451664,.0351352691650391,76557,-.5085659027099609,715665,-.2066221237182617,11490,matched (3),12564915,.92950249,1114289.5,1609919.4
201811,841221,706,3826,12682684,11,0,0,0,0,0,0,0,0,0,1,0,17037396,-.2598094940185547,1004050,-.2857427597045898,331002,-.5268344879150391,296428,.5222244262695313,41791,253240,-.903935432434082,205007,-.4433374404907227,64231,-.4128742218017578,309729,.3620595932006836,2303083,-.1002750396728516,795920,-.3049840927124023,897118,.1263961791992188,165004,-.5173358917236328,14024,397077,.5012569427490234,16947316,-.0523033142089844,402088,50529440,.0034236907958984,1631866,-.2413539886474609,45183,-1.233187675476074,10124593,171606,-.5860767364501953,3034518,.7780799865722656,438616,-.2793607711791992,93941,-.5318441390991211,6207562,-.3603248596191406,533827,-.2395782470703125,316118,-.5192546844482422,57616,-.0111494064331055,509702,-.1899242401123047,261780,483512,2134945,-.4934606552124023,300178,-1.299618721008301,602135,-.9315052032470703,358094,-.4859094619750977,33839,-1.307332038879395,869683,-.355158805847168,18114,-1.205098152160645,4869667,.4052133560180664,51357,-.1691827774047852,43372,-.0482721328735352,202071,191481,-.4529027938842773,4112680,-.0789566040039063,156433,397803,-.1269817352294922,97726,.2441320419311523,347208,-.7232885360717773,88764,matched (3),13090867,.92950249,693063.06,1352973
201812,841221,707,3826,14515656,12,0,0,0,0,0,0,0,0,0,0,1,19586390,.1394252777099609,1369431,.3103532791137695,812100,.8974990844726563,69234,-1.454312324523926,155566,166605,-.4187116622924805,199875,-.0253524780273438,62705,-.0240440368652344,253525,-.2002353668212891,3135303,.3084774017333984,422570,-.633143424987793,948219,.0553979873657227,215681,.2678308486938477,16385,345615,-.1388053894042969,18866296,.1072673797607422,357577,47428856,-.0633258819580078,1836214,.1179819107055664,49141,.0839729309082031,7933230,265922,.4380016326904297,1790182,-.5277347564697266,591178,.298492431640625,436116,1.53524112701416,6617954,.0640172958374023,888596,.5095710754394531,435532,.3204526901245117,48243,-.1775493621826172,680055,.2883472442626953,310702,548096,3282932,.4302959442138672,597909,.6890630722045898,751871,.2220830917358398,336932,-.0609140396118164,11994,-1.03720760345459,917246,.0532464981079102,23446,.2580146789550781,7771213,.4674015045166016,31239,-.4971342086791992,46219,.0635766983032227,239579,401395,.7401571273803711,4178984,.0159931182861328,201821,271700,-.3812580108642578,87445,-.1111574172973633,619400,.5788278579711914,13659,matched (3),14317924,.92950249,730771.94,1372671.5
