period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y10c642,Y1241c620,growth1241c620,Y1341c826,growth1341c826,Y1487c246,growth1487c246,Y1535c124,growth1535c124,Y1683c807,growth1683c807,Y1721c705,growth1721c705,Y1733c484,growth1733c484,Y1759c484,growth1759c484,Y1778c688,growth1778c688,Y1883c484,growth1883c484,Y1988c440,growth1988c440,Y1991c705,growth1991c705,Y2075c484,growth2075c484,Y2159c222,growth2159c222,Y232c642,Y2362c484,growth2362c484,Y2420c757,growth2420c757,Y2551c208,growth2551c208,Y2714c484,growth2714c484,Y2925c352,growth2925c352,Y2958c191,growth2958c191,Y3334c344,Y337c757,growth337c757,Y3414c484,growth3414c484,Y3436c484,growth3436c484,Y3475c484,growth3475c484,Y3517c246,growth3517c246,Y3596c222,growth3596c222,Y3812c233,Y3885c246,growth3885c246,Y3894c268,growth3894c268,Y4081c792,growth4081c792,Y4087c268,Y4112c705,growth4112c705,Y4493c208,growth4493c208,Y4590c554,Y4625c372,growth4625c372,Y4737c68,growth4737c68,Y4757c554,Y4789c620,growth4789c620,Y487c300,growth487c300,Y4944c807,growth4944c807,Y5020c124,growth5020c124,Y524c703,growth524c703,Y584c348,growth584c348,Y587c703,growth587c703,Y594c703,growth594c703,Y669c616,growth669c616,Y694c608,_merge,x,r2,s,sf
201703,730424,686,3389,86161,03,0,1,0,0,0,0,0,0,0,0,0,5229919,644,-1.569521427154541,5490078,.9504384994506836,823627,-.1029243469238281,154038,-.8244180679321289,104470,.3738594055175781,156844,.4505615234375,8629003,.1638736724853516,21346452,.1191692352294922,4635876,.1560811996459961,15580497,.1241683959960938,940020,.1775455474853516,306010,.3281373977661133,1616481,-.1823263168334961,633667,1.916068077087402,390929,66125,-.5530109405517578,156152,-.0414657592773438,131323,-.099156379699707,2127644,-.121612548828125,634049,.2080621719360352,15057,2.860342979431152,6097636,5738010,.6085243225097656,872234,.3389005661010742,329194,-2.097016334533691,6555083,.2779712677001953,865189,-.0514335632324219,100115,-.4295673370361328,1556405,4731,-.7236433029174805,26507,.4836091995239258,149618,.5315675735473633,17672,2858312,.2087411880493164,64566,.3227672576904297,5663382,3052655,.4129428863525391,10921,-.2048654556274414,1685968,436470,-.0954103469848633,286051,.3437089920043945,394396,.3883333206176758,205610,.1705760955810547,8116329,.0919485092163086,30827,.1093082427978516,419498,.148503303527832,342937,.0374460220336914,19767372,.2802696228027344,9780,matched (3),248851.98,.81371069,83573.32,208088.3
201704,730424,687,3389,78498,04,0,0,1,0,0,0,0,0,0,0,0,4191096,1396,.7736678123474121,6420162,.1565008163452148,759315,-.0813016891479492,151335,-.0177040100097656,92786,-.1186037063598633,115527,-.3057470321655273,8449399,-.0210332870483398,18733484,-.1305732727050781,3777703,-.2047090530395508,14486419,-.0728092193603516,764470,-.2067184448242188,276134,-.1027317047119141,894676,-.5915451049804688,1074695,.5282688140869141,419834,91033,.3196754455566406,116519,-.2927751541137695,11572,-2.429072380065918,1934736,-.0950450897216797,514092,-.2097234725952148,83590,1.714080810546875,3638971,7404304,.254948616027832,689694,-.2348098754882813,334558,.0161628723144531,5062359,-.2584075927734375,640442,-.3007888793945313,98316,-.0181331634521484,1571503,8559,.5928468704223633,27733,.0452136993408203,137075,-.0875577926635742,4368,716985,-1.382931709289551,37804,-.5352725982666016,3800424,2628248,-.1496944427490234,7207,-.4156351089477539,1358309,340524,-.2482337951660156,253730,-.1198997497558594,427949,.0816488265991211,143926,-.3566818237304688,7753968,-.0456733703613281,6374,-1.576164245605469,338376,-.2149009704589844,327168,-.0470733642578125,14911107,-.2819271087646484,19086984,matched (3),-30205.697,.81371069,109979.42,220026.63
201705,730424,688,3389,229900,05,0,0,0,1,0,0,0,0,0,0,0,5531701,18624,2.590840339660645,4913844,-.2673864364624023,914358,.1858062744140625,108213,-.3353939056396484,128259,.3237552642822266,195949,.5283498764038086,9617584,.1294975280761719,22516200,.1839218139648438,5717072,.4143409729003906,15953931,.0964946746826172,952913,.2203407287597656,414179,.4054117202758789,1358744,.4178543090820313,9985,-4.678708076477051,448895,111030,.198577880859375,125881,.0772829055786133,142514,2.510851860046387,2626134,.3055419921875,720450,.3374729156494141,83855,.0031652450561523,5813354,8113757,.0915002822875977,889544,.2544612884521484,440544,.2751998901367188,6320007,.2218875885009766,861003,.2959394454956055,153461,.4452600479125977,1422016,15403,.5875787734985352,114494,1.417899131774902,265314,.6603860855102539,46011,2189040,1.11616325378418,100950,.9822101593017578,4095656,3174900,.1889591217041016,42708,1.77933406829834,1778028,467578,.3170804977416992,433425,.5354480743408203,494057,.143646240234375,225705,.4499301910400391,9145010,.165003776550293,43510,1.920763969421387,354576,.0467653274536133,386769,.167353630065918,20556694,.3210811614990234,92263312,matched (3),281645.78,.81371069,99675.82,215061.64
201706,730424,689,3389,221153,06,0,0,0,0,1,0,0,0,0,0,0,4111077,833,-3.107172966003418,6929098,.3436727523803711,885224,-.0323820114135742,124214,.137904167175293,105348,-.196782112121582,193662,-.0117397308349609,8008469,-.1830930709838867,22403504,-.0050163269042969,6515667,.1307525634765625,13943139,-.1347179412841797,1011003,.0591745376586914,335269,-.21136474609375,1275307,-.0633735656738281,1715778,5.146537780761719,191639,110499,-.0047941207885742,108613,-.1475458145141602,164201,.1416511535644531,2739640,.0423145294189453,963822,.2910308837890625,18066,-1.535057067871094,4722378,5170705,-.4505519866943359,890690,.0012874603271484,499160,.1249160766601563,5406036,-.1562042236328125,960155,.1089963912963867,235340,.4275846481323242,1496710,15248,-.0101137161254883,53033,-.7696075439453125,331377,.2223424911499023,20252,2225751,.016632080078125,97310,-.0367240905761719,5111506,3114569,-.0191860198974609,2554,-2.816725730895996,1763169,423392,-.0992679595947266,414789,-.0439491271972656,445403,-.1036710739135742,171301,-.2758064270019531,9679965,.0568504333496094,36995,-.1622076034545898,514683,.3726282119750977,321916,-.1835365295410156,20767974,.0102252960205078,51317968,matched (3),53701.754,.81371069,98257.258,214407.86
201707,730424,690,3389,145768,07,0,0,0,0,0,1,0,0,0,0,0,3783000,425,-.6729445457458496,5294978,-.2689704895019531,750398,-.1652364730834961,117992,-.0513887405395508,56282,-.6268939971923828,111029,-.5563230514526367,7946462,-.0077733993530273,22325388,-.0034942626953125,3820478,-.5338344573974609,11618950,-.1823501586914063,867192,-.153437614440918,322278,-.0395193099975586,959025,-.2850255966186523,9260,-5.221918106079102,125355,45645,-.8841123580932617,135008,.2175426483154297,18398,-2.188849449157715,2221090,-.2098293304443359,718388,-.2938966751098633,67667,1.320566177368164,2751385,635316,-2.09664249420166,769548,-.1461935043334961,302406,-.5011558532714844,5045361,-.0690469741821289,1025926,.0662565231323242,69337,-1.222052574157715,1205178,18857,.2124357223510742,3070,-2.849236488342285,276546,-.1808795928955078,6637,803396,-1.019001960754395,64530,-.410771369934082,3339781,2764819,-.119114875793457,10665,1.429306983947754,1913861,521678,.2087516784667969,212730,-.6677455902099609,468085,.0496702194213867,118388,-.3694553375244141,9410969,-.0281829833984375,32158,-.1401224136352539,359914,-.3576860427856445,382276,.1718521118164063,20915682,.0070877075195313,64324740,matched (3),26908.412,.81371069,84352.695,208402.55
201708,730424,691,3389,208747,08,0,0,0,0,0,0,1,0,0,0,0,3363508,40473,4.556301593780518,8010916,.4140462875366211,1219083,.4852504730224609,537367,1.516064643859863,187224,1.201930999755859,84685,-.2708530426025391,9129450,.1387786865234375,24099620,.0764732360839844,5120510,.2928791046142578,13844227,.1752300262451172,999132,.1416263580322266,335989,.0416641235351563,1263648,.2758407592773438,633527,4.225598335266113,168438,66077,.3699264526367188,69979,-.6571388244628906,146727,2.076332092285156,3105399,.3351449966430664,756212,.0513124465942383,16569,-1.407064437866211,4121784,777464,.2019147872924805,927330,.1865062713623047,387928,.249049186706543,5960121,.166621208190918,1144697,.1095438003540039,91558,.2779941558837891,2164018,9462,-.689600944519043,12503,1.404290199279785,321729,.1513328552246094,45471,1585064,.6795320510864258,156413,.8853702545166016,4095096,3448048,.2208328247070313,16566,.4403848648071289,2066580,602033,.1432619094848633,224276,.0528535842895508,499975,.0659084320068359,171161,.3686370849609375,10312827,.0915126800537109,62976,.672093391418457,481599,.2912473678588867,293878,-.2629776000976563,20278360,-.03094482421875,72480632,matched (3),516484.56,.81371069,103857.02,217031.16
201709,730424,692,3389,147537,09,0,0,0,0,0,0,0,1,0,0,0,3264102,47970,.1699399948120117,6002974,-.2885503768920898,1036895,-.1618690490722656,172782,-1.134651184082031,127144,-.3869857788085938,154344,.600245475769043,7678673,-.1730585098266602,21172688,-.1294841766357422,5550472,.0806283950805664,12213110,-.1253585815429688,941699,-.0592012405395508,311985,-.0741233825683594,1784962,.3453950881958008,5171,-4.808236122131348,155133,180345,1.004051208496094,163292,.8473443984985352,10453,-2.641684532165527,2951919,-.0506868362426758,629159,-.1839380264282227,4867,-1.225055694580078,3792504,831735,.0674772262573242,449304,-.724609375,296711,-.268061637878418,5233051,-.130096435546875,836889,-.3132038116455078,198933,.7759952545166016,1474223,14822,.4488286972045898,8702,-.3624153137207031,136921,-.8543062210083008,182508,1281854,-.2123174667358398,42758,-1.296943664550781,4171141,3720781,.0761251449584961,4391,-1.32779598236084,1760294,578597,-.0397062301635742,89476,-.9189071655273438,385165,-.2608861923217773,165434,-.034031867980957,9427451,-.0897636413574219,12376,-1.626995086669922,272910,-.5679702758789063,362809,.2107114791870117,21769664,.0709629058837891,55533840,matched (3),116231.55,.81371069,100069.93,215244.59
201710,730424,693,3389,133289,10,0,0,0,0,0,0,0,0,1,0,0,3744234,721,-4.197691440582275,4430143,-.3038225173950195,920283,-.1193046569824219,234326,.304682731628418,178436,.3389101028442383,114385,-.2996139526367188,7212711,-.0626020431518555,23324292,.0967826843261719,3990609,-.3299388885498047,13276051,.0834522247314453,1074938,.1323328018188477,363523,.1528873443603516,1457753,-.2025012969970703,1330944,5.550578117370606,87616,48108,-1.321422576904297,130607,-.2233467102050781,1680,-1.828095436096191,3444502,.1543235778808594,580395,-.0806751251220703,5653,.1497077941894531,3094326,1209857,.3747434616088867,520671,.1474180221557617,353581,.17535400390625,6133395,.1587543487548828,797680,-.0479831695556641,69085,-1.05763053894043,1265142,3783,-1.365594863891602,27669,1.156760215759277,82995,-.5006237030029297,68227,893688,-.3607063293457031,52550,.2062082290649414,5316124,3573821,-.0402984619140625,25819,1.771553993225098,1708117,577321,-.0022077560424805,98547,.0965633392333984,383506,-.0043163299560547,203687,.2080116271972656,9674594,.02587890625,32438,.9635715484619141,326154,.178227424621582,350742,-.0338258743286133,22521980,.0339736938476563,61125328,matched (3),278117.84,.81371069,106592.6,218353.44
201711,730424,694,3389,495518,11,0,0,0,0,0,0,0,0,0,1,0,2829655,18198,3.228427410125732,6555692,.391901969909668,1186955,.2544660568237305,339885,.3718938827514648,73326,-.8893156051635742,142447,.2193994522094727,7359538,.0201530456542969,24900004,.0653724670410156,4661534,.1554012298583984,16918488,.2424449920654297,1210006,.1183624267578125,446888,.2064657211303711,1414459,-.0301485061645508,796401,-.5135412216186523,163317,111003,.8361082077026367,136853,.0467147827148438,135352,4.389084815979004,3021430,-.1310491561889648,764261,.2751998901367188,21934,1.355852127075195,4118399,1759643,.3746089935302734,696827,.2914190292358398,442505,.224339485168457,6235699,.0165424346923828,1383791,.5508737564086914,145756,.7465963363647461,1696543,6342,.5166769027709961,80583,1.068974494934082,115146,.3274211883544922,8831,2626648,1.078107833862305,72461,.3212833404541016,7915630,3602205,.0079107284545898,10023,-.94622802734375,1691007,567278,-.0175485610961914,176094,.5804843902587891,463200,.1888036727905273,173359,-.161219596862793,11003541,.1287136077880859,40726,.2275362014770508,448612,.3187894821166992,443537,.2347307205200195,25499600,.1241703033447266,91060504,matched (3),175029.77,.81371069,99010.906,214754.28
201712,730424,695,3389,155610,12,0,0,0,0,0,0,0,0,0,0,1,2561134,1120,-2.787982940673828,2634123,-.9117841720581055,1045522,-.1268749237060547,185254,-.6068792343139648,82165,.1138143539428711,124566,-.1341342926025391,7106881,-.0349340438842773,20773004,-.18121337890625,3612406,-.2549705505371094,10807512,-.4481658935546875,1087658,-.1065988540649414,252153,-.5722723007202148,954605,-.3932056427001953,51314,-2.742138862609863,265834,97874,-.1258764266967773,134821,-.0149593353271484,137179,.0134077072143555,1924491,-.4510688781738281,761457,-.0036754608154297,7787,-1.035582542419434,3250289,1978808,.1173830032348633,648177,-.0723733901977539,256921,-.5436830520629883,5315507,-.1596622467041016,920248,-.4079389572143555,70704,-.7234315872192383,2018127,2606,-.8893775939941406,9607,-2.126795768737793,7753,-2.698121070861816,2969,2594230,-.0124187469482422,68987,-.0491304397583008,3318579,3249951,-.1029062271118164,8306,-.1879043579101563,1604117,560268,-.0124340057373047,127764,-.3208332061767578,385779,-.1828947067260742,167208,-.0361261367797852,7259406,-.415919303894043,12938,-1.146697998046875,211804,-.7504978179931641,288085,-.4315261840820313,22976824,-.1041755676269531,85003464,matched (3),95189.414,.81371069,98021.523,214299.94
201801,730424,696,3389,582468,01,0,0,0,0,0,0,0,0,0,0,0,4459931,1388,.2145352363586426,8632497,1.186984062194824,1062004,.0156412124633789,211882,.1343011856079102,76842,-.0669775009155273,137630,.0997333526611328,7149701,.006007194519043,22650908,.0865459442138672,4649339,.2523508071899414,16882606,.4460430145263672,1166445,.0699338912963867,256473,.0169878005981445,1178599,.210784912109375,175548,1.229948043823242,320848,59752,-.4934778213500977,142228,.0534830093383789,409939,1.094721794128418,2666696,.3261785507202148,142526,-1.675708770751953,2116,-1.302927970886231,5355232,2201799,.1067800521850586,551862,-.1608657836914063,334878,.2649974822998047,5252412,-.0119409561157227,1142644,.2164573669433594,117378,.50689697265625,2305459,6793,.9580755233764648,62495,1.872594833374023,306275,3.676403045654297,5781,1804334,-.3630990982055664,95413,.3242969512939453,4906912,2927099,-.1046276092529297,365271,3.783660888671875,1297153,523271,-.0683164596557617,262646,.7206220626831055,356533,-.0788373947143555,146775,-.1303377151489258,9411619,.2596464157104492,30482,.8569679260253906,343684,.4840612411499023,299033,.0372982025146484,19460782,-.1660842895507813,119815256,matched (3),429591.34,.81371069,133396.59,232617.48
201802,730424,697,3389,317528,02,1,0,0,0,0,0,0,0,0,0,0,5296411,5526,1.381600856781006,3164366,-1.003581047058106,756454,-.3392715454101563,149638,-.3478097915649414,73668,-.0421829223632813,84911,-.4829654693603516,7229315,.011073112487793,21387948,-.057373046875,2578873,-.5893726348876953,11014656,-.4270572662353516,1091014,-.0668525695800781,113223,-.8176641464233398,1252413,.0607452392578125,1226,-4.964155197143555,544135,114603,.651270866394043,114579,-.2161664962768555,160989,-.9346723556518555,2185071,-.1991920471191406,133373,-.0663747787475586,26095,2.512216567993164,2691918,3258323,.3919382095336914,749314,.3058605194091797,319494,-.047027587890625,5697600,.0813570022583008,1167748,.0217323303222656,104870,-.1126785278320313,1338502,4592,-.3915767669677734,7451,-2.126738548278809,99106,-1.128293037414551,53298,1089788,-.5042076110839844,31921,-1.094950675964356,2333403,1802289,-.484954833984375,8897,-3.714924812316895,1186587,580163,.10321044921875,679669,.9507989883422852,414127,.149744987487793,155759,.0594091415405273,8805062,-.0666179656982422,48107,.4562911987304688,473930,.3213376998901367,435324,.3755369186401367,25651760,.2762107849121094,48706304,matched (3),263242.63,.81371069,114557.82,222350.48
201803,730424,698,3389,350460,03,0,1,0,0,0,0,0,0,0,0,0,7061723,99118,2.886846542358398,5058510,.4691190719604492,1265727,.5147600173950195,165534,.100956916809082,138257,.6295452117919922,184281,.7748584747314453,7909085,.0898685455322266,22778276,.0629806518554688,4546756,.5670614242553711,15664756,.3521862030029297,1522998,.3335733413696289,299084,.9713649749755859,631281,-.6850767135620117,90426,4.300774574279785,558158,93218,-.2065324783325195,173182,.4130783081054688,11272,-2.659013748168945,2390401,.089813232421875,246448,.6140012741088867,51940,.6883449554443359,4974666,6553122,.6987285614013672,1312506,.5605354309082031,355376,.1064376831054688,6500419,.1318216323852539,1235006,.0559988021850586,142641,.3076095581054688,2103673,20803,1.510781288146973,67862,2.209128379821777,384660,1.356169700622559,336190,1872765,.5414323806762695,49583,.4403839111328125,6559388,2590577,.362823486328125,30310,1.225763320922852,1523104,568312,-.0206384658813477,495911,-.3152093887329102,343337,-.1874599456787109,173099,.1055536270141602,10596009,.185150146484375,32350,-.3968143463134766,440139,-.073969841003418,478345,.0942420959472656,24567644,-.043182373046875,108593512,matched (3),363402.25,.81371069,128554.39,229874.91
201804,730424,699,3389,148646,04,0,0,1,0,0,0,0,0,0,0,0,7022777,2303,-3.762098789215088,6333960,.224853515625,1158239,-.0887460708618164,165318,-.0013055801391602,93752,-.3884611129760742,129895,-.3497352600097656,8156666,.03082275390625,20233460,-.1184711456298828,3721174,-.2003746032714844,17594172,.1161556243896484,1559744,.0238409042358398,512567,.5387067794799805,1202841,.6446905136108398,41184,-.7864818572998047,442604,50750,-.6080293655395508,133930,-.2570257186889648,589359,3.956713676452637,2136175,-.1124439239501953,270914,.0946502685546875,24965,-.7326145172119141,6156545,7497568,.1346378326416016,512992,-.9394330978393555,354496,-.0024795532226563,5672526,-.1362314224243164,1131953,-.0871315002441406,121669,-.1590261459350586,1745660,10544,-.679539680480957,38950,-.5551977157592773,538114,.3357105255126953,80809,2974258,.4625787734985352,28474,-.554656982421875,5049987,3098121,.1789150238037109,20092,-.4111557006835938,1397481,668051,.1616935729980469,417445,-.1722440719604492,393504,.1363792419433594,216936,.225738525390625,8778767,-.188140869140625,18190,-.5757417678833008,379278,-.1488208770751953,463829,-.0308170318603516,26419488,.0726718902587891,94376560,matched (3),825150.31,.81371069,153550.56,244732.53
201805,730424,700,3389,145554,05,0,0,0,1,0,0,0,0,0,0,0,6820312,239906,4.646034717559815,6064474,-.0434780120849609,1393306,.184779167175293,136388,-.1923666000366211,89129,-.050567626953125,160614,.2122774124145508,8681835,.0623979568481445,26528836,.2708950042724609,3041254,-.2017698287963867,15028819,-.1575984954833984,1485176,-.0489883422851563,434018,-.1663446426391602,821606,-.3811798095703125,7318,-1.727712631225586,396899,82871,.4903736114501953,108529,-.2103004455566406,45146,-2.569133758544922,2073854,-.0296087265014648,189334,-.3582887649536133,55299,.7952804565429688,4632141,9346430,.2204151153564453,452905,-.1245784759521484,267398,-.2819585800170898,6431240,.1255321502685547,836067,-.3029909133911133,101202,-.1841859817504883,1786014,24095,.8264474868774414,24243,-.4741506576538086,411630,-.2679452896118164,61983,1223244,-.8884878158569336,46626,.4931669235229492,11326889,2601646,-.1746511459350586,5803,-1.241947174072266,1736505,565230,-.1671314239501953,333446,-.2246713638305664,349717,-.1179676055908203,221492,.0207843780517578,10563257,.1850452423095703,41371,.8217086791992188,425889,.1159095764160156,441511,-.0493125915527344,22374128,-.1661968231201172,80316424,matched (3),-302785.94,.81371069,156523.5,246608.69
201806,730424,701,3389,19164,06,0,0,0,0,1,0,0,0,0,0,0,5271441,1094,-5.390406608581543,5226481,-.1487092971801758,1043777,-.2888336181640625,209432,.4288949966430664,82432,-.0781116485595703,142080,-.1226139068603516,7540327,-.1409673690795898,24822848,-.06646728515625,4437445,.3778095245361328,13119636,-.1358604431152344,1617053,.0850715637207031,432046,-.0045547485351563,1346246,.4938135147094727,912,-2.082452297210693,217810,100931,.1971511840820313,77462,-.3372297286987305,20124,-.8079891204833984,3602751,.5522890090942383,459232,.886042594909668,18087,-1.117561340332031,3841107,4236475,-.7912626266479492,403427,-.1156864166259766,206877,-.2566137313842773,5921788,-.0825290679931641,813419,-.0274629592895508,50316,-.6987953186035156,1570634,20195,-.176569938659668,75125,1.131025314331055,489845,.1739635467529297,55001,2317232,.6388664245605469,43955,-.0589914321899414,8210967,2592532,-.003509521484375,15881,1.006748199462891,4539567,539305,-.0469522476196289,154960,-.7663145065307617,314046,-.1075839996337891,144323,-.4283323287963867,9931024,-.0617179870605469,13137,-1.147148132324219,373308,-.13177490234375,440486,-.002324104309082,26458652,.1676769256591797,94714192,matched (3),136642.31,.81371069,128227.74,229692.39
201807,730424,702,3389,139948,07,0,0,0,0,0,1,0,0,0,0,0,4431737,26552,3.189264297485352,3511455,-.3977079391479492,1196435,.136500358581543,219251,.0458183288574219,232063,1.035035133361816,155518,.0903711318969727,7642269,.0134286880493164,25521208,.0277462005615234,4677529,.0526905059814453,13513919,.0296115875244141,1656442,.0240669250488281,493471,.1329326629638672,1029215,-.2685232162475586,8862,2.273888111114502,227228,106234,.0512075424194336,98347,.2387151718139648,237086,2.466509819030762,2260709,-.4660186767578125,314680,-.3779993057250977,73909,1.407641410827637,5152922,960738,-1.483784675598145,438144,.0825519561767578,285807,.3231925964355469,6044900,.0205764770507813,995526,.2020254135131836,125312,.9124832153320313,3822217,64441,1.16031551361084,150067,.6919288635253906,600459,.2036056518554688,10128,977188,-.8634490966796875,39428,-.1086902618408203,9915889,2857711,.097386360168457,21696,.3120050430297852,3414935,514941,-.0462284088134766,383763,.9068584442138672,545717,.5525608062744141,224171,.4403553009033203,9502373,-.0441207885742188,41800,1.157464027404785,704280,.6347723007202148,430122,-.0238103866577148,24457916,-.0786285400390625,77780368,matched (3),855774.13,.81371069,114673.77,222410.23
201808,730424,703,3389,115825,08,0,0,0,0,0,0,1,0,0,0,0,4072532,20941,-.237396240234375,6848251,.6679630279541016,1340202,.1134738922119141,190724,-.1393899917602539,83720,-1.01953125,91226,-.533421516418457,8207827,.0713939666748047,27106210,.0602512359619141,4730257,.0112094879150391,7947051,-.5309200286865234,1623628,-.0200090408325195,353582,-.3333492279052734,886387,-.1493978500366211,40308,1.514777183532715,208038,81697,-.2626266479492188,402551,1.409318923950195,128876,-.6095714569091797,3694990,.4912986755371094,417787,.2834157943725586,30701,-.8785400390625,5359661,412443,-.8456039428710938,370071,-.1688528060913086,317687,.1057500839233398,7313313,.1904821395874023,786075,-.2362194061279297,143339,.1344060897827148,1886318,7178,-2.194729804992676,108690,-.3225822448730469,995291,.505340576171875,80321,824292,-.1701545715332031,38775,-.0167007446289063,3940699,2683250,-.062993049621582,46359,.7592878341674805,2894691,398452,-.2564659118652344,197381,-.6648893356323242,367264,-.3960199356079102,211268,-.0592823028564453,9724354,.0230903625488281,39365,-.0600194931030273,422192,-.5117158889770508,476756,.1029367446899414,23031264,-.0601005554199219,109628472,matched (3),456468.25,.81371069,127757.07,229429.97
201809,730424,704,3389,58777,09,0,0,0,0,0,0,0,1,0,0,0,4004217,194,-4.681605815887451,5692164,-.1849031448364258,1089083,-.207484245300293,99542,-.6502475738525391,121051,.3687343597412109,152702,.5151491165161133,6446469,-.2415561676025391,23229352,-.1543445587158203,2818615,-.5177335739135742,7868027,-.0099935531616211,1587677,-.0223913192749023,450312,.241826057434082,964072,.0840120315551758,19655,-.7182178497314453,157230,56360,-.3712577819824219,96529,-1.427977561950684,3955,-3.483870506286621,3300816,-.1128082275390625,180530,-.8390750885009766,4259,-1.975260734558106,5021171,935055,.818507194519043,357254,-.035247802734375,270508,-.1607656478881836,6949609,-.0510110855102539,689248,-.1314506530761719,264748,.6135663986206055,1553452,72513,2.312745094299316,38619,-1.034755706787109,449036,-.7959318161010742,18850,2274561,1.015017509460449,21277,-.6001491546630859,2161985,2465603,-.0845918655395508,30988,-.4028158187866211,1490781,439650,.0983924865722656,364551,.613530158996582,353730,-.0375471115112305,227124,.0723686218261719,9469659,-.0265388488769531,17870,-.7897539138793945,341120,-.213226318359375,424646,-.1157493591308594,22697776,-.01458740234375,101699192,matched (3),-29907.066,.81371069,118139.09,224216.61
201810,730424,705,3389,159110,10,0,0,0,0,0,0,0,0,1,0,0,4949533,877,1.508648872375488,7599549,.2889986038208008,1406721,.255925178527832,186727,.6290674209594727,55182,-.7855749130249023,115364,-.2803964614868164,11105894,.5439434051513672,27464956,.1674938201904297,4654795,.501652717590332,10853503,.321681022644043,1764393,.105534553527832,518048,.1401271820068359,937597,-.0278453826904297,6161,-1.160093307495117,158696,49815,-.123443603515625,239631,.9092559814453125,139663,3.564251899719238,3834565,.1498870849609375,183527,.0164651870727539,2168,-.6752290725708008,2659013,1552226,.5068397521972656,464898,.2633705139160156,539610,.6905450820922852,7105788,.0222244262695313,1237319,.5851011276245117,58990,-1.501410484313965,2117026,4127,-2.866214752197266,65429,.5272216796875,414813,-.0792751312255859,225057,2676469,.1627111434936523,43556,.7164211273193359,2684422,2516546,.0204505920410156,73237,.8601007461547852,2087351,577754,.2731695175170898,582333,.4683761596679688,438889,.2157125473022461,245500,.0778007507324219,10431959,.0967807769775391,130192,1.98588752746582,405339,.172490119934082,653757,.4314794540405273,23531508,.0360736846923828,108953072,matched (3),293668.94,.81371069,176400.94,259679.67
201811,730424,706,3389,277424,11,0,0,0,0,0,0,0,0,0,1,0,4017206,191267,5.384918689727783,5244588,-.3708925247192383,1114877,-.2325172424316406,157222,-.1719884872436523,107583,.6676254272460938,153700,.2869100570678711,7474698,-.3959522247314453,28676776,.0431766510009766,2576321,-.5915355682373047,8897656,-.198699951171875,1704217,-.0347003936767578,381572,-.3057689666748047,962083,.0257806777954102,294918,3.86845874786377,159048,139082,1.026747703552246,177523,-.2999992370605469,277451,.6864118576049805,2815393,-.3089542388916016,235923,.2511434555053711,6982,1.169529914855957,3679129,1639469,.054682731628418,253360,-.6070060729980469,551642,.0220527648925781,6520230,-.0860004425048828,843665,-.3829469680786133,114344,.6618432998657227,2157990,9529,.8367891311645508,232506,1.267950057983398,509079,.2047758102416992,53925,2181135,-.2046527862548828,87627,.6990413665771484,2416618,4225608,.5182762145996094,4242,-2.848666191101074,1770536,593056,.0261402130126953,217685,-.9839935302734375,485292,.1005048751831055,185428,-.2806301116943359,10867487,.0409011840820313,55107,-.8597335815429688,365739,-.1028041839599609,501251,-.2656278610229492,32499068,.3228721618652344,125458064,matched (3),613213.44,.81371069,153058.69,244424.23
201812,730424,707,3389,120314,12,0,0,0,0,0,0,0,0,0,0,1,3235659,190491,-.0040655136108398,8201994,.4471807479858398,781738,-.3549795150756836,81125,-.6616678237915039,82289,-.2680244445800781,100876,-.4211101531982422,9159401,.2032566070556641,23069040,-.2175960540771484,4061304,.4551410675048828,10254176,.1418972015380859,1513999,-.118351936340332,378904,-.0070161819458008,847415,-.1269102096557617,45215,-1.875268936157227,199601,39458,-1.25982666015625,63798,-1.023378372192383,23238,-2.479855537414551,2285163,-.2086648941040039,168419,-.3370504379272461,5687,-.2051525115966797,3790000,1883896,.1389694213867188,161571,-.4498672485351563,526717,-.0462360382080078,5481482,-.1735343933105469,632495,-.2880830764770508,95705,-.1779413223266602,1394695,13010,.3113784790039063,24909,-2.233686447143555,134343,-1.332207679748535,13870,2167987,-.0060462951660156,65826,-.2860736846923828,2040452,3140901,-.2966537475585938,21826,1.638067245483398,1259018,618850,.0425739288330078,232871,.0674362182617188,447019,-.0821504592895508,175970,-.0523529052734375,9245354,-.1616554260253906,39941,-.321873664855957,263020,-.3296899795532227,348230,-.3642444610595703,25036684,-.2608699798583984,54201116,matched (3),-101109.84,.81371069,108008.98,219048.36
