period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1026c348,growth1026c348,Y1168c208,growth1168c208,Y1385c218,Y1487c620,growth1487c620,Y1499c826,growth1499c826,Y1538c428,Y1958c251,Y2017c251,growth2017c251,Y2049c222,growth2049c222,Y2094c792,growth2094c792,Y2136c251,growth2136c251,Y2307c705,growth2307c705,Y2361c705,growth2361c705,Y2452c152,growth2452c152,Y2455c251,growth2455c251,Y2970c372,growth2970c372,Y2995c484,growth2995c484,Y3013c826,growth3013c826,Y3020c124,growth3020c124,Y303c705,Y3070c642,Y3085c372,growth3085c372,Y3384c752,growth3384c752,Y3418c586,growth3418c586,Y3604c152,growth3604c152,Y362c152,growth362c152,Y3788c246,growth3788c246,Y3806c705,growth3806c705,Y3812c208,growth3812c208,Y3949c68,growth3949c68,Y3974c792,growth3974c792,Y4002c124,growth4002c124,Y4160c484,growth4160c484,Y4208c826,growth4208c826,Y423c124,growth423c124,Y4359c705,growth4359c705,Y4456c246,growth4456c246,Y4467c152,growth4467c152,Y4889c440,growth4889c440,Y488c428,growth488c428,Y4890c381,Y4890c688,growth4890c688,Y497c372,growth497c372,Y541c208,growth541c208,Y631c348,growth631c348,Y633c752,growth633c752,Y680c344,Y694c246,growth694c246,Y776c218,Y917c586,growth917c586,_merge,x,r2,s,sf
201705,841381,688,3840,11390679,05,0,0,0,1,0,0,0,0,0,0,0,130808,1.184825897216797,184018,.168940544128418,583937,2966654,.568181037902832,3314909,.3942184448242188,5761,79594,632908,.5084733963012695,572558,.3235673904418945,2461443,.0835075378417969,1679167,.4525880813598633,23670,.6724081039428711,233315,.5490942001342773,77398,-.5335006713867188,418670,.2875852584838867,227862,.4186716079711914,398873,.569117546081543,1347189,.3087968826293945,5635700,.2290830612182617,599288,236496,345757,.4348268508911133,574247,.3406772613525391,57977,.1873464584350586,91748,.5679559707641602,1025819,.0513973236083984,308035,.6853771209716797,1508460,3.453744888305664,17134346,.3104400634765625,496446,.5816497802734375,13360762,.3171577453613281,1459751,.0321331024169922,1843408,.712590217590332,16106343,1.072373390197754,741122,.1160907745361328,7381,.04290771484375,178557,.603118896484375,530310,1.681397438049316,2054,.346158504486084,149623,.9909257888793945,764232,39285,1.74207878112793,1324925,.5718917846679688,40148,.8772830963134766,567095,1.158411979675293,468006,.4129867553710938,174763,4862975,.3509645462036133,293496,920651,.2129573822021484,matched (3),12630604,.89838207,467044.34,980559.81
201706,841381,689,3840,10523092,06,0,0,0,0,1,0,0,0,0,0,0,12206,-2.37180233001709,159885,-.1405782699584961,714193,2097664,-.3466110229492188,2737721,-.1913042068481445,515,116015,422565,-.4039812088012695,485637,-.1646528244018555,2460443,-.0004062652587891,1340273,-.2254238128662109,23010,-.0282793045043945,198901,-.1595821380615234,301334,1.359258651733398,321418,-.2643404006958008,83804,-1.000259399414063,367044,-.0831613540649414,734718,-.6062889099121094,4639115,-.1945981979370117,336613,17697,259911,-.2853965759277344,325202,-.5686130523681641,41972,-.3230438232421875,36193,-.9301795959472656,953372,-.0732412338256836,189260,-.4870920181274414,153443,-2.285514831542969,13714431,-.2226352691650391,41463,-2.482672691345215,12683699,-.0520057678222656,1383522,-.0536327362060547,770046,-.8729209899902344,13716703,-.1606006622314453,812264,.0916604995727539,1568,-1.549108505249023,182705,.0229654312133789,352285,-.4090213775634766,2534,.2100100517272949,20715,-1.977261543273926,256578,24429,-.475071907043457,973157,-.3085660934448242,16638,-.8808832168579102,266087,-.7567033767700195,299080,-.4477701187133789,190577,4023307,-.1895456314086914,217649,610910,-.4101314544677734,matched (3),10865178,.89838207,525817.06,1009876.6
201707,841381,690,3840,11351116,07,0,0,0,0,0,1,0,0,0,0,0,84121,1.930328369140625,277886,.5527563095092773,694456,3004377,.3592462539672852,3380711,.2109603881835938,16333,2752,721403,.5348548889160156,752258,.437617301940918,2681283,.0859537124633789,1288097,-.0397071838378906,8429,-1.004250526428223,137163,-.3716373443603516,241811,-.220062255859375,377148,.1598949432373047,104331,.2190876007080078,409004,.1082429885864258,1248003,.5298128128051758,5316343,.1362628936767578,406712,60405,245058,-.0588445663452148,835534,.9436244964599609,51876,.21185302734375,121817,1.213654518127441,1108747,.1509809494018555,1056198,1.719308853149414,1277456,2.119296073913574,13271578,-.0328254699707031,349950,2.132988929748535,14310402,.1206703186035156,1643832,.1723976135253906,1554985,.7027702331542969,10241826,-.2921333312988281,947275,.1537637710571289,23769,2.718581199645996,72836,-.9196624755859375,975220,1.018222808837891,9462,1.317484378814697,120712,1.762550354003906,546561,33934,.3286466598510742,1847462,.6410226821899414,10488,-.4614572525024414,589160,.7948741912841797,611164,.7146549224853516,213674,5117663,.2405939102172852,233588,756444,.2136783599853516,matched (3),11714749,.89838207,502596.63,997983.19
201708,841381,691,3840,10030524,08,0,0,0,0,0,0,1,0,0,0,0,70612,-.1750564575195313,242253,-.1372289657592773,577397,2441158,-.2075977325439453,3230428,-.0454721450805664,4824,747,392981,-.6074371337890625,588167,-.246068000793457,2700885,.0072841644287109,1074881,-.1809568405151367,7532,-.1125173568725586,110537,-.2158193588256836,234650,-.0300617218017578,289630,-.264033317565918,72234,-.3676576614379883,334978,-.1996603012084961,1485732,.1743631362915039,4729607,-.1169443130493164,250026,221986,180285,-.3069562911987305,604378,-.3238706588745117,75698,.3778953552246094,76114,-.4702882766723633,1282128,.1452903747558594,466167,-.8178863525390625,1007699,-.2372007369995117,13333578,.0046615600585938,58472,-1.789242744445801,14174443,-.0095462799072266,1287943,-.2439842224121094,1024949,-.4168224334716797,9905155,-.0334243774414063,939934,-.0077800750732422,19708,-.1873579025268555,57701,-.232935905456543,269055,-1.287747383117676,3092,-1.118465423583984,43018,-1.031789779663086,265024,30401,-.1099424362182617,602591,-1.120328903198242,6475,-.4822835922241211,248744,-.862274169921875,605861,-.0087156295776367,238219,3620450,-.346099853515625,103943,690159,-.0917062759399414,matched (3),10923416,.89838207,512836.75,1003179.3
201709,841381,692,3840,10598418,09,0,0,0,0,0,0,0,1,0,0,0,25366,-1.02379035949707,350749,.3700885772705078,720562,2659255,.0855731964111328,2819375,-.1360988616943359,5148,16070,417212,.0598335266113281,621232,.0546932220458984,2387778,-.1232156753540039,2208890,.720280647277832,17873,.8641300201416016,212622,.6541652679443359,89251,-.9666423797607422,844140,1.069713592529297,107688,.399327278137207,418456,.2225074768066406,1840288,.2140140533447266,3779718,-.2241926193237305,503084,387694,267559,.394801139831543,745698,.2101202011108398,67394,-.1161956787109375,84439,.1037969589233398,1493803,.1528043746948242,738539,.4601297378540039,907902,-.1042881011962891,13727070,.0290851593017578,72013,.2082986831665039,11860180,-.1782550811767578,1300693,.0098505020141602,1868138,.6002988815307617,11820120,.1767482757568359,775688,-.1920595169067383,14192,-.3283462524414063,170194,1.081664085388184,124200,-.7730226516723633,1541,-.6963863372802734,72518,.522216796875,598628,37570,.21173095703125,806270,.2911796569824219,28642,1.486926078796387,145520,-.5361099243164063,681463,.1175918579101563,145696,2098330,-.5454568862915039,234194,470807,-.3824739456176758,matched (3),10815034,.89838207,400877.31,950825.81
201710,841381,693,3840,11349673,10,0,0,0,0,0,0,0,0,1,0,0,75712,1.093526840209961,112552,-1.136655807495117,736111,2823166,.0598134994506836,3037347,.0744686126708984,6603,41762,456438,.0898580551147461,827835,.287109375,2651471,.1047515869140625,2083603,-.0583915710449219,14654,-.198577880859375,225118,.0571088790893555,162203,.5973958969116211,522265,-.4801425933837891,76504,-.3418951034545898,525689,.2281379699707031,1458263,-.2326755523681641,4656045,.2085170745849609,403591,286679,147009,-.598846435546875,582514,-.2469673156738281,51694,-.2652139663696289,84751,.0036888122558594,1206550,-.2135601043701172,311341,-.8637847900390625,1709711,.6329431533813477,19073828,.3289470672607422,98852,.316777229309082,12309478,.0371837615966797,2247692,.5470075607299805,2653949,.3511066436767578,9180932,-.2526760101318359,1144690,.3891391754150391,3450,-1.414303779602051,183331,.0743541717529297,373247,1.100347518920898,1789,.1492252349853516,79449,.0912799835205078,287716,48279,.2507905960083008,863185,.0682106018066406,16479,-.5527877807617188,189740,.2653408050537109,384430,-.5724802017211914,239425,4910444,.8502225875854492,359856,759002,.4775562286376953,matched (3),11227056,.89838207,456945.91,975790.25
201711,841381,694,3840,10960513,11,0,0,0,0,0,0,0,0,0,1,0,7220,-2.350081443786621,154289,.3154125213623047,572331,2353670,-.1818838119506836,3083378,.0150413513183594,8156,47344,567721,.2181777954101563,834392,.0078897476196289,1856144,-.3566141128540039,1203745,-.5486612319946289,23958,.4915895462036133,178216,-.2336282730102539,115854,-.3365182876586914,404861,-.2546319961547852,172473,.8128976821899414,206035,-.9366636276245117,1029332,-.3483362197875977,4969763,.0652055740356445,675107,124661,129921,-.1235666275024414,736831,.2350053787231445,18430,-1.03136157989502,95777,.1223049163818359,1065993,-.1238584518432617,588326,.6363916397094727,1378118,-.2156057357788086,17307434,-.0971813201904297,57125,-.5483818054199219,10736785,-.1366939544677734,2236840,-.0048398971557617,1881991,-.3437185287475586,7951975,-.143707275390625,822160,-.3309545516967773,3610,.0453338623046875,195278,.0631313323974609,205199,-.5982608795166016,13965,2.054897308349609,137713,.5500564575195313,649833,23066,-.7386369705200195,856185,-.0081424713134766,15089,-.0881204605102539,153069,-.2147655487060547,192134,-.6935691833496094,262479,3753900,-.2685689926147461,240953,545688,-.3299570083618164,matched (3),10112650,.89838207,466053.84,980088.38
201712,841381,695,3840,15267741,12,0,0,0,0,0,0,0,0,0,0,1,91091,2.535003662109375,128268,-.1847057342529297,442767,1966531,-.1797046661376953,2645098,-.1533174514770508,4514,13754,600958,.0568943023681641,998087,.1791372299194336,1965058,.0570211410522461,1595714,.2818841934204102,11600,-.7252969741821289,121490,-.3831644058227539,245015,.7489891052246094,646306,.4677295684814453,59856,-1.058299064636231,358681,.554387092590332,984378,-.0446548461914063,3235530,-.4291791915893555,114639,181741,217837,.516819953918457,310884,-.8629388809204102,91186,1.598920822143555,51008,-.630040168762207,1212152,.1284904479980469,150126,-1.365805625915527,1121656,-.2059125900268555,14708663,-.1627006530761719,89864,.4530553817749023,11806193,.0949478149414063,1943352,-.1406497955322266,2947096,.4484901428222656,9082468,.1329250335693359,862225,.047581672668457,2048,-.5668444633483887,122281,-.4681024551391602,378501,.612238883972168,15371,.0959281921386719,40444,-1.225253105163574,649261,26698,.1462287902832031,776095,-.0982122421264648,1486,-2.317878246307373,167437,.0897178649902344,260995,.3063087463378906,216770,3034106,-.2128782272338867,191199,880861,.4788522720336914,matched (3),14371810,.89838207,576444.25,1037137.9
201801,841381,696,3840,16870976,01,0,0,0,0,0,0,0,0,0,0,0,59591,-.4243535995483398,163473,.2425260543823242,441960,2177674,.1019868850708008,3085279,.1539344787597656,1447,79336,993670,.5028800964355469,622338,-.4723567962646484,2005572,.0204076766967773,1975474,.2134866714477539,7065,-.4958524703979492,213200,.5623989105224609,135596,-.591639518737793,1181123,.6029481887817383,110454,.6126575469970703,449774,.2263116836547852,1087533,.0996570587158203,3956415,.201146125793457,283141,275777,259441,.1747827529907227,532975,.5390548706054688,48949,-.6221218109130859,147740,1.063471794128418,1030787,-.1620750427246094,190122,.2361907958984375,1517277,.3021106719970703,16877636,.1375541687011719,875142,2.276088714599609,14950146,.2360973358154297,2286871,.1627702713012695,3989832,.3029289245605469,11104400,.2009963989257813,945734,.0924453735351563,8636,1.439075946807861,74004,-.5022029876708984,321720,-.1625375747680664,5061,-1.110918045043945,75388,.6227293014526367,470035,35220,.2770252227783203,1955899,.9243307113647461,30904,3.03479814529419,171964,.0266780853271484,688483,.9699888229370117,300078,5970457,.6769065856933594,237566,1172239,.285771369934082,matched (3),16549819,.89838207,568331.81,1032651
201802,841381,697,3840,14688179,02,1,0,0,0,0,0,0,0,0,0,0,57223,-.0405492782592773,74655,-.7837705612182617,662488,2662677,.2010746002197266,2656911,-.1494779586791992,1132,54907,456900,-.7769403457641602,586521,-.0592756271362305,2551749,.240849494934082,1413002,-.3350915908813477,4536,-.4431076049804688,188590,-.1226558685302734,241451,.5769863128662109,800273,-.3892679214477539,95294,-.1476325988769531,332426,-.3023281097412109,988504,-.0954742431640625,3042295,-.2627267837524414,272221,38598,513614,.6829423904418945,313069,-.5320510864257813,80958,.5031509399414063,77839,-.6408119201660156,546179,-.6351308822631836,1418600,2.009759902954102,2417029,.4656219482421875,15757113,-.0686988830566406,12153,-4.276809692382813,6727367,-.7985372543334961,1182180,-.6598243713378906,2585454,-.4338483810424805,8750563,-.2382240295410156,1007066,.0628347396850586,6246,-.3239984512329102,305173,1.416760444641113,194473,-.503387451171875,4775,-.0581703186035156,60758,-.2157487869262695,530891,16646,-.7494440078735352,1000136,-.6707143783569336,2829,-2.390962600708008,218361,.2388648986816406,1377380,.6934480667114258,265933,2593600,-.8337764739990234,88759,504644,-.8428173065185547,matched (3),14446672,.89838207,588264.44,1043753.9
201803,841381,698,3840,9677213,03,0,1,0,0,0,0,0,0,0,0,0,6653,-2.151887893676758,186097,.91339111328125,621159,2100833,-.2369985580444336,3325975,.2245979309082031,0,34758,454757,-.0047016143798828,297873,-.6775407791137695,2550569,-.000462532043457,2247116,.4639310836791992,27579,1.805008888244629,219731,.1528291702270508,103577,-.8463506698608398,891608,.1080732345581055,441002,1.532082557678223,212497,-.4474887847900391,1228697,.2175159454345703,2813780,-.0780830383300781,697815,172513,275879,-.6215095520019531,565644,.5915412902832031,92454,.1327810287475586,113713,.3790349960327148,1116330,.7148551940917969,593129,-.872014045715332,1446644,-.5132923126220703,17141944,.0842380523681641,70374,1.756247520446777,9825848,.3788328170776367,2194178,.6184473037719727,2463360,-.0483741760253906,11970185,.3133010864257813,1255209,.2202606201171875,924,-1.910984516143799,61002,-1.609972953796387,114541,-.5293607711791992,4181,-.1328439712524414,88149,.3721294403076172,432085,40726,.8946971893310547,888224,-.1186666488647461,48,-4.076477527618408,300173,.3182086944580078,1301382,-.0567560195922852,215765,4776609,.6106834411621094,208270,774596,.4284877777099609,matched (3),9799009,.89838207,551004.5,1023217
201804,841381,699,3840,9579353,04,0,0,1,0,0,0,0,0,0,0,0,125056,2.933693885803223,136128,-.3126726150512695,884858,2044792,-.0270376205444336,2716297,-.2024927139282227,139,42221,367224,-.2137908935546875,940627,1.149879455566406,2482623,-.0270013809204102,2065859,-.084101676940918,4776,-1.753451347351074,213830,-.0272226333618164,37762,-1.009012222290039,509415,-.5597639083862305,329358,-.2919034957885742,107588,-.6806192398071289,879227,-.3346662521362305,3846231,.3125648498535156,258571,93011,246552,-.1123895645141602,634372,.1146707534790039,34120,-.9968271255493164,32827,-1.242425918579102,1265431,.1253662109375,174656,-1.222593307495117,947855,-.4228000640869141,17215356,.0042724609375,181829,.9492425918579102,7755360,-.2366323471069336,1280737,-.5383720397949219,420453,-1.767949104309082,8982876,-.2870998382568359,911855,-.3195762634277344,407,-.8198986053466797,140336,.8331336975097656,191621,.5145864486694336,1457,-1.054170608520508,44670,-.6797266006469727,464058,35872,-.1269102096557617,730906,-.1949396133422852,29391,6.417242527008057,207042,-.3714370727539063,1374196,.0544414520263672,191999,3269947,-.3789567947387695,118626,1205522,.442326545715332,matched (3),11163788,.89838207,665196.44,1088969
201805,841381,700,3840,13165384,05,0,0,0,1,0,0,0,0,0,0,0,92070,-.3062124252319336,93589,-.3746833801269531,700041,2457035,.183659553527832,3198758,.1634931564331055,3735,17165,679048,.6147193908691406,963681,.0242137908935547,3052608,.2066812515258789,1431221,-.3670177459716797,14723,1.125807762145996,229582,.0710783004760742,310204,2.105926513671875,1067058,.7393980026245117,111611,-1.082125663757324,321167,1.09365177154541,1187682,.3007164001464844,4018941,.0439243316650391,477906,163735,337133,.3129043579101563,908229,.358860969543457,59969,.5639438629150391,135635,1.418715476989746,1148390,-.0970516204833984,477486,1.005716323852539,1985052,.7391986846923828,15242573,-.1217098236083984,362011,.6886081695556641,10646353,.3168325424194336,1975590,.4334316253662109,1346815,1.164164543151856,6520328,-.3203945159912109,775115,-.1624698638916016,2788,1.924266338348389,424123,1.105983734130859,206393,.0742626190185547,2269,.4429597854614258,88840,.687535285949707,564747,28198,-.2407054901123047,1424821,.6675167083740234,31402,.0661830902099609,275995,.2874612808227539,1598652,.1512928009033203,372400,5043570,.4333400726318359,286151,1031154,-.1562337875366211,matched (3),12271911,.89838207,540525.75,1017612.5
201806,841381,701,3840,12639724,06,0,0,0,0,1,0,0,0,0,0,0,94018,.0209369659423828,332944,1.269062042236328,800397,2205275,-.1081037521362305,3418617,.0664730072021484,633,40990,521429,-.2641181945800781,906947,-.0606765747070313,3770327,.2111654281616211,1246473,-.1382102966308594,1117,-2.57876443862915,283545,.2111110687255859,168190,-.6121358871459961,830713,-.2503767013549805,96872,-.1416292190551758,339252,.0547819137573242,597839,-.6864376068115234,4098051,.0194931030273438,191777,95751,224123,-.4082822799682617,1114020,.2042341232299805,37682,-.4646453857421875,56670,-.8727216720581055,890300,-.2545576095581055,883348,.6151847839355469,1127069,-.5660247802734375,14053677,-.081207275390625,89297,-1.399706840515137,9785586,-.0843067169189453,1627677,-.1937131881713867,340615,-1.374744415283203,6544799,.0037460327148438,817887,.0537128448486328,2476,-.1186800003051758,121007,-1.254175186157227,469871,.8226757049560547,7807,1.235681533813477,54892,-.4814691543579102,502060,21410,-.2753934860229492,1819673,.2446107864379883,14996,-.7390880584716797,223788,-.2096834182739258,1813038,.1258430480957031,264808,4099204,-.2073211669921875,284115,482906,-.7586126327514648,matched (3),12098676,.89838207,535671.44,1015042.4
201807,841381,702,3840,9973867,07,0,0,0,0,0,1,0,0,0,0,0,7935,-2.472203254699707,339684,.0200414657592773,657699,2003860,-.0957765579223633,2558546,-.2897968292236328,3573,32964,424354,-.2060050964355469,604421,-.4058132171630859,3180824,-.1700220108032227,1527634,.2034025192260742,12160,2.387506008148193,202591,-.336181640625,360976,.7637176513671875,340905,-.8906803131103516,77661,-.2210369110107422,381000,.1160564422607422,856448,.3594722747802734,3728407,-.0945301055908203,422840,250812,284263,.2377052307128906,497567,-.8060007095336914,38621,.0246133804321289,84843,.4035568237304688,1185159,.2860736846923828,841640,-.0483675003051758,1820865,.4796915054321289,14935994,.0608901977539063,1023687,2.43919849395752,9272213,-.0538883209228516,2634037,.4813632965087891,1600100,1.547068595886231,7795229,.1748409271240234,891142,.085780143737793,1790,-.3244290351867676,233451,.6571235656738281,202175,-.8433237075805664,5264,-.394129753112793,103482,.6340293884277344,398000,21139,-.0127382278442383,705007,-.9482040405273438,11428,-.2717170715332031,239011,.0658102035522461,1607543,-.1202974319458008,381468,2679347,-.4252195358276367,258254,588366,.1975278854370117,matched (3),7416849,.89838207,465672.63,979907.19
201808,841381,703,3840,6498066,08,0,0,0,0,0,0,1,0,0,0,0,93354,2.465115547180176,210418,-.4789199829101563,712995,2121326,.0569658279418945,2451435,-.0427656173706055,1702,25450,508212,.1803302764892578,481094,-.2282085418701172,2250648,-.345921516418457,1240698,-.2080459594726563,3064,-1.37843132019043,80902,-.9179506301879883,251741,-.3604106903076172,613225,.5871286392211914,39458,-.6771163940429688,314331,-.192352294921875,756004,-.1247472763061523,3749937,.0057582855224609,360867,397384,230484,-.2097187042236328,607930,.2003297805786133,34456,-.1141128540039063,62660,-.3030786514282227,1008177,-.1617336273193359,130298,-1.865528106689453,345009,-1.663496971130371,14878315,-.0038700103759766,544983,-.6304121017456055,7460018,-.217463493347168,1222703,-.7674531936645508,1487746,-.0728044509887695,5553527,-.3390789031982422,743801,-.1807308197021484,1375,-.2637615203857422,90023,-.952906608581543,110279,-.6061201095581055,13953,.9748029708862305,43367,-.8696985244750977,221212,42252,.6925325393676758,721950,.023747444152832,47527,1.42523193359375,327067,.313654899597168,1075077,-.4023141860961914,238993,1224545,-.7830038070678711,149623,357870,-.4971799850463867,matched (3),11349692,.89838207,711293.44,1117723.3
201809,841381,704,3840,8208176,09,0,0,0,0,0,0,0,1,0,0,0,2590,-3.58474063873291,87051,-.8826017379760742,788856,2182219,.0283012390136719,2824164,.1415386199951172,1165,61883,172650,-1.079631805419922,997706,.7293968200683594,2590215,.1405220031738281,1309666,.0540971755981445,3111,.015223503112793,254960,1.147868156433106,90825,-1.019466400146484,717331,.1568050384521484,47257,.180363655090332,534356,.5306158065795898,1590848,.7439756393432617,3358949,-.1101112365722656,398464,335422,466752,.7056169509887695,436950,-.3302412033081055,130434,1.331184387207031,100814,.4755535125732422,1274689,.2345590591430664,371395,1.047442436218262,2014099,1.76435661315918,16300931,.0913181304931641,689947,.2358608245849609,7486131,.0034942626953125,1457219,.1754655838012695,2189810,.3865528106689453,6820215,.2054576873779297,1189827,.4697904586791992,1769,.2519607543945313,362199,1.392127990722656,210621,.6470460891723633,4216,-1.196806907653809,27134,-.4689111709594727,449085,36097,-.1574420928955078,1647291,.8249320983886719,10410,-1.51853084564209,225515,-.3717775344848633,596816,-.5885391235351563,328707,5068926,1.420559883117676,234256,388375,.0818014144897461,matched (3),11206870,.89838207,597351.06,1048902
201810,841381,705,3840,6162801,10,0,0,0,0,0,0,0,0,1,0,0,165989,4.160264015197754,108984,.2247066497802734,383490,2507123,.1387939453125,2564598,-.096409797668457,9657,60261,149016,-.1472129821777344,661807,-.4104852676391602,2729827,.0524978637695313,796216,-.4976568222045898,1745,-.5781898498535156,251384,-.014124870300293,177834,.6719160079956055,4884,-4.989572525024414,43635,-.0797414779663086,474065,-.1197185516357422,1361730,-.1555109024047852,3788008,.1202125549316406,406067,252338,215893,-.7710151672363281,721369,.5013322830200195,94248,-.3249378204345703,70849,-.3527259826660156,553638,-.8339471817016602,268401,-.3247842788696289,1964883,-.0247392654418945,14828916,-.0946445465087891,348072,-.6842060089111328,6701742,-.1106843948364258,1570234,.0746946334838867,1948098,-.1169614791870117,9490787,.3304309844970703,1026079,-.1480636596679688,1804,.0195918083190918,220435,-.4965906143188477,656203,1.136409759521484,1191,-1.26409387588501,45517,.517298698425293,297758,18562,-.6650934219360352,1525984,-.0764932632446289,4659,-.8039665222167969,194681,-.1470251083374023,509702,-.1577825546264648,326233,4488636,-.1215801239013672,222247,559577,.3652105331420898,matched (3),5603336.5,.89838207,609371.94,1055794.1
201811,841381,706,3840,5847625,11,0,0,0,0,0,0,0,0,0,1,0,5574,-3.393809318542481,43918,-.9088764190673828,890113,2599997,.0363740921020508,3037977,.1693897247314453,1246,17772,389177,.9599809646606445,1478813,.804020881652832,2162957,-.232762336730957,1448723,.5985679626464844,10769,1.819916725158691,213156,-.1649580001831055,174858,-.016876220703125,708216,4.976784706115723,38039,-.1372470855712891,251702,-.6330986022949219,1211145,-.1171894073486328,3739377,-.0129213333129883,498328,102016,195124,-.1011476516723633,469058,-.4304237365722656,72871,-.2572383880615234,42066,-.5213108062744141,892913,.4779787063598633,731666,1.002841949462891,1297284,-.4151592254638672,15902452,.0698947906494141,457266,.2728567123413086,5065333,-.2799482345581055,1448687,-.0805673599243164,1719028,-.1250944137573242,7849173,-.1899137496948242,919868,-.1092700958251953,2574,.3554544448852539,198001,-.107330322265625,307428,-.7582292556762695,9359,2.061544895172119,43372,-.0482721328735352,0,18704,.0076208114624023,983504,-.4392728805541992,18401,1.373603820800781,157967,-.2089757919311523,210176,-.8858814239501953,163965,79771,-4.030143737792969,251448,670322,.1805763244628906,matched (3),5497617.5,.89838207,779006.13,1161988.6
201812,841381,707,3840,7760213,12,0,0,0,0,0,0,0,0,0,0,1,8375,.4071388244628906,46985,.0675039291381836,290021,2419316,-.0720252990722656,2653700,-.1352367401123047,4130,44833,527801,.3046846389770508,905290,-.4907388687133789,2102559,-.0283212661743164,1730880,.1779470443725586,4195,-.9427776336669922,145909,-.3790407180786133,266503,.4214115142822266,331807,-.7581958770751953,66127,.5529651641845703,481270,.6481828689575195,1414450,.1551742553710938,3202249,-.1550655364990234,0,146038,277579,.3524703979492188,1075415,.8297348022460938,111902,.4289321899414063,93495,.7986679077148438,1238039,.3267946243286133,340103,-.7660760879516602,530615,-.8939914703369141,14497321,-.0925083160400391,234333,-.668522834777832,3585929,-.3454017639160156,1128003,-.2502079010009766,3294485,.6504907608032227,8881379,.1235494613647461,929436,.0103483200073242,1674,-.4302449226379395,277340,.3369712829589844,414114,.2979011535644531,4046,-.8386096954345703,46219,.0635766983032227,498525,29489,.4552803039550781,1127346,.136500358581543,21356,.1489276885986328,223895,.3487911224365234,207262,-.0139608383178711,428531,5794445,4.285494804382324,146582,684810,.0213832855224609,matched (3),14063695,.89838207,613563.63,1058219
