period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1198c642,Y1205c642,Y1246c428,growth1246c428,Y1288c152,growth1288c152,Y1402c752,growth1402c752,Y1480c208,growth1480c208,Y1489c344,Y1500c826,growth1500c826,Y1505c586,growth1505c586,Y1525c68,growth1525c68,Y1587c300,growth1587c300,Y1622c300,growth1622c300,Y1657c752,growth1657c752,Y1766c586,growth1766c586,Y1910c203,Y1969c484,growth1969c484,Y2004c152,growth2004c152,Y2104c152,growth2104c152,Y2157c428,growth2157c428,Y2375c191,growth2375c191,Y2545c152,growth2545c152,Y2646c32,Y2701c300,growth2701c300,Y2822c688,Y2935c208,growth2935c208,Y3142c300,growth3142c300,Y3348c807,Y3416c586,growth3416c586,Y3442c703,growth3442c703,Y3537c440,growth3537c440,Y3567c381,Y3597c642,Y3758c608,Y3937c246,growth3937c246,Y3976c600,growth3976c600,Y3977c428,growth3977c428,Y4264c218,Y4445c688,growth4445c688,Y4453c246,growth4453c246,Y4454c616,growth4454c616,Y4484c376,Y4635c152,growth4635c152,Y464c620,growth464c620,Y465c620,growth465c620,Y4660c757,growth4660c757,Y5009c32,Y660c152,growth660c152,Y870c300,growth870c300,Y978c792,growth978c792,Y982c757,growth982c757,_merge,x,r2,s,sf
201509,730630,668,3409,5074033,09,0,0,0,0,0,0,0,1,0,0,0,180636,58091,62963,.3704071044921875,340391,.6512260437011719,187200,-.2027320861816406,90248,.1482400894165039,508820,83802040,.0962238311767578,636060,.1869449615478516,704047,.5011205673217773,4645862,.7282524108886719,409239,.5535316467285156,1576208,.1200752258300781,366009,.7200937271118164,547043,5198651,.2281913757324219,957056,-.0971832275390625,945327,1.424274444580078,31737,.3577508926391602,229209,2.023090362548828,60682,.1859331130981445,113151,595271,.4043703079223633,1442,56640,.091160774230957,4185,.9349827766418457,3490,511402,-.2597160339355469,298030,.6234397888183594,69509,.6872806549072266,3464244,821759,319162,68392,.2185592651367188,106340,-.7488317489624023,526380,-.0453577041625977,103984,4083,2.414690017700195,32077,.7083196640014648,5289153,.1070852279663086,399000,91842,-1.305587768554688,129668,1.38663387298584,3145163,.3968038558959961,170957,-2.559353828430176,97342,714262,.0741262435913086,101182,.0448837280273438,722772,.4119806289672852,596132,-.0061635971069336,matched (3),5203872,.86724472,844467.31,1907135.1
201510,730630,669,3409,4911238,10,0,0,0,0,0,0,0,0,1,0,0,130641,3494,56060,-.1161251068115234,395397,.1497955322265625,278524,.3973264694213867,93905,.0397224426269531,981091,83990104,.0022430419921875,501356,-.2379770278930664,240649,-1.073505401611328,1235981,-1.324111938476563,365977,-.1117286682128906,1393100,-.1234903335571289,189447,-.6585483551025391,497593,5161218,-.0072269439697266,967749,.0111112594604492,157583,-1.79157829284668,11997,-.9728260040283203,132800,-.5457897186279297,49187,-.210017204284668,90055,847038,.3527288436889648,1852,56728,.0015525817871094,3379,-.2139272689819336,2432,264600,-.6589365005493164,213657,-.3328218460083008,45277,-.4286575317382813,2186630,1622469,206918,44077,-.4393177032470703,139870,.2740716934204102,375970,-.3365135192871094,82691,3470,-.1626777648925781,20441,-.450596809387207,3730364,-.3491525650024414,392000,29637,-1.131046295166016,91650,-.3470001220703125,2380339,-.2786226272583008,33003,-1.644813537597656,25790,1062701,.3973197937011719,118008,.1538314819335938,648315,-.1087179183959961,340383,-.5603914260864258,matched (3),3863926,.86724472,807963.31,1891254.6
201511,730630,670,3409,6344453,11,0,0,0,0,0,0,0,0,0,1,0,130178,20108,27660,-.7064352035522461,488607,.2116680145263672,156185,-.5784626007080078,36222,-.9526166915893555,485022,75455760,-.1071529388427734,478423,-.0468206405639648,610477,.9309005737304688,1802995,.3775844573974609,390969,.0660581588745117,1497882,.0725202560424805,227853,.1845912933349609,409334,4486370,-.1401290893554688,914662,-.0564184188842773,287563,.6014900207519531,42166,1.256957054138184,156923,.1669111251831055,28623,-.5414190292358398,195320,296282,-1.050434112548828,5258,44186,-.2498598098754883,1375,-.8991255760192871,49152,447381,.5251913070678711,129333,-.5019817352294922,22899,-.6817054748535156,1575978,1849493,235790,51872,.1628408432006836,31950,-1.476541519165039,158131,-.8660860061645508,67527,8707,.9199724197387695,23789,.1516809463500977,3962151,.0602817535400391,1023000,187433,1.844398498535156,95062,.0365524291992188,2031990,-.1582269668579102,207800,1.839977264404297,32706,673945,-.4554204940795898,82572,-.357081413269043,626284,-.0345726013183594,773897,.8213672637939453,matched (3),5521104,.86724472,871627.69,1919316.1
201512,730630,671,3409,8874215,12,0,0,0,0,0,0,0,0,0,0,1,112055,106268,31468,.1289844512939453,607786,.2182645797729492,289399,.616765022277832,219530,1.801821708679199,729370,75164208,-.0038719177246094,774919,.4822626113891602,344900,-.5709857940673828,1445757,-.2208156585693359,201737,-.6616640090942383,8330701,1.715895652770996,306133,.295318603515625,1121737,5107474,.1296615600585938,1065933,.1530513763427734,303011,.0523271560668945,34307,-.2062644958496094,180712,.1411495208740234,64503,.8125009536743164,39480,234470,-.2339839935302734,6503,18382,-.8770360946655273,7198,1.655349254608154,37661,659555,.3881549835205078,28053,-1.528294563293457,68280,1.092523574829102,2031187,742856,129496,23336,-.7987813949584961,133869,1.432689666748047,290080,.6067333221435547,157538,83376,2.259233474731445,28159,.1686439514160156,1891819,-.7392482757568359,2376000,67617,-1.019562721252441,89315,-.0623607635498047,1194261,-.5314884185791016,151485,-.3160896301269531,59130,850594,.2327861785888672,170338,.7241134643554688,632850,.0104293823242188,517335,-.4027481079101563,matched (3),7817371.5,.86724472,1178307.3,2076643.4
201601,730630,672,3409,16115253,01,0,0,0,0,0,0,0,0,0,0,0,93092,22524,89015,1.039833068847656,608291,.0008306503295898,280654,-.0306835174560547,88807,-.9050235748291016,955882,59157324,-.2394733428955078,841802,.0827865600585938,348115,.0092782974243164,3574451,.9051780700683594,888433,1.482494354248047,1886198,-1.485383987426758,259201,-.1664161682128906,446256,3839851,-.2852716445922852,805955,-.2795782089233398,550878,.5977439880371094,22190,-.4357080459594727,80147,-.8130426406860352,31657,-.7117519378662109,112456,298368,.2410001754760742,9392,33966,.613987922668457,2288,-1.146124839782715,845,882554,.291254997253418,373636,2.589186668395996,6443,-2.360623359680176,2559946,898057,0,25675,.09552001953125,168862,.2322196960449219,197428,-.3847827911376953,135418,56326,-.3922042846679688,24675,-.1320772171020508,3354219,.5726795196533203,270000,29987,-.8130950927734375,156674,.5619983673095703,1565176,.2704706192016602,7291041,3.87391471862793,35997,359519,-.8611679077148438,116475,-.3801078796386719,420733,-.4082345962524414,440920,-.1598272323608398,matched (3),14364718,.86724472,1241050.5,2112876.3
201602,730630,673,3409,10873201,02,1,0,0,0,0,0,0,0,0,0,0,198809,4959,160601,.590118408203125,317856,-.6490554809570313,244818,-.1366081237792969,65356,-.3066158294677734,366643,63327276,.068115234375,836557,-.0062503814697266,610790,.562220573425293,10229785,1.051491737365723,189166,-1.546833992004395,1980704,.04888916015625,232772,-.1075439453125,457843,3556648,-.0766153335571289,886961,.0957736968994141,326851,-.5220088958740234,34276,.4348039627075195,153384,.6490821838378906,28273,-.1130523681640625,240393,295563,-.0094451904296875,5752,24270,-.3361186981201172,4270,.6239356994628906,10387,529379,-.5111160278320313,182690,-.7154912948608398,121193,2.934390068054199,1343209,894440,431366,11767,-.7802181243896484,104207,-.4827022552490234,406060,.7211265563964844,150803,13669,-1.416026115417481,24331,-.0140390396118164,3827829,.1320791244506836,774000,292145,2.276486396789551,110298,-.3509817123413086,815735,-.6516637802124023,1183552,-1.818125724792481,11248,403015,.1142063140869141,98510,-.1675186157226563,569497,.3027553558349609,553112,.2266979217529297,matched (3),10324714,.86724472,1161734.9,2067285
201603,730630,674,3409,8749504,03,0,1,0,0,0,0,0,0,0,0,0,99223,8658,65047,-.9038124084472656,507789,.4684677124023438,235688,-.0380058288574219,90548,.3260307312011719,533113,60835248,-.0401477813720703,649715,-.2527608871459961,136742,-1.496657371520996,8942055,-.1345386505126953,313714,.5058565139770508,2342175,.1676273345947266,110392,-.7460222244262695,468228,3231152,-.0959796905517578,1143745,.2542619705200195,303563,-.0739154815673828,20968,-.4914474487304688,176689,.1414470672607422,45586,.4776935577392578,39977,111718,-.9729042053222656,15884,56622,.8471565246582031,2247,-.6420178413391113,7595,584630,.0992746353149414,153627,-.1732635498046875,58142,-.7344951629638672,1237460,1173947,410390,56446,1.567985534667969,78749,-.2801132202148438,875134,.7678766250610352,118914,121230,2.182559967041016,17618,-.3228302001953125,3777864,-.0131387710571289,1092000,36299,-2.085460662841797,88579,-.2192907333374023,2122574,.9562950134277344,162190,-1.987506866455078,39692,494353,.2042760848999023,120912,.2049045562744141,697354,.2025394439697266,747925,.3017416000366211,matched (3),8493795,.86724472,833655.69,1902372.5
201604,730630,675,3409,8193462,04,0,0,1,0,0,0,0,0,0,0,0,148462,10772,43507,-.4021883010864258,260651,-.6668834686279297,173733,-.3049888610839844,39307,-.834477424621582,529627,74841512,.2072048187255859,585192,-.1045932769775391,344212,.923161506652832,9467873,.0571403503417969,345716,.0971364974975586,1073819,-.7798585891723633,239106,.7728700637817383,590010,2843353,-.1278543472290039,687125,-.509547233581543,722175,.8666782379150391,34334,.493138313293457,150416,-.1609869003295898,27600,-.5017852783203125,38541,144622,.2581453323364258,9753,22785,-.9102954864501953,18351,2.100087642669678,6612,298035,-.6737680435180664,324343,.7472743988037109,32388,-.5851011276245117,1508285,1865810,403201,45747,-.2101583480834961,68994,-.1322460174560547,746237,-.1593341827392578,99474,13848,-2.169548988342285,42910,.8901844024658203,4252457,.1183376312255859,879000,66841,.6105270385742188,127152,.3614883422851563,1354276,-.4493627548217773,291115,.5849494934082031,4816,492150,-.0044660568237305,87628,-.3219623565673828,339617,-.7194747924804688,605549,-.2111673355102539,matched (3),8593407,.86724472,807562.31,1891083.4
201605,730630,676,3409,16877588,05,0,0,0,1,0,0,0,0,0,0,0,153094,10802,40238,-.0781106948852539,313152,.1835060119628906,520030,1.096366882324219,62515,.4640035629272461,489137,65918160,-.1269588470458984,591669,.0110073089599609,440087,.2457151412963867,9584320,.0122241973876953,398282,.1415424346923828,2273217,.749974250793457,285402,.1769914627075195,698160,4072875,.3593654632568359,688484,.0019760131835938,525973,-.3170175552368164,38244,.1078500747680664,202731,.2984752655029297,54425,.6790084838867188,361454,150392,.0391216278076172,9984,93844,1.415532112121582,12583,-.3773374557495117,23237,502854,.5230894088745117,329934,.0170907974243164,71641,.793879508972168,4326972,1632799,348647,68523,.4040431976318359,80088,.1491060256958008,550353,-.3044834136962891,144765,3872,-1.274370193481445,19027,-.8132467269897461,3762501,-.1224126815795898,551000,109449,.4931421279907227,104589,-.1953449249267578,1964720,.3720827102661133,332190,.1319894790649414,89874,600276,.1986064910888672,76019,-.1421165466308594,544247,.4715843200683594,654277,.0773954391479492,matched (3),13938600,.86724472,1054007.1,2008723.6
201606,730630,677,3409,12954852,06,0,0,0,0,1,0,0,0,0,0,0,124642,27421,76293,.6397695541381836,357763,.1331825256347656,266674,-.6678600311279297,18027,-1.243535041809082,409542,59242784,-.1067714691162109,723004,.2004671096801758,415503,-.0574827194213867,7566512,-.2363967895507813,243784,-.4908781051635742,1717804,-.2801494598388672,292383,.0241661071777344,621387,4183514,.0268020629882813,628624,-.0909585952758789,387986,-.3042802810668945,37454,-.0208730697631836,191423,-.0573940277099609,44703,-.1967830657958984,1545176,141411,-.0615749359130859,2787,12367,-2.026602745056152,5166,-.8902473449707031,79683,480743,-.0449676513671875,252011,-.2694196701049805,57311,-.2231740951538086,1423672,1928963,326871,14464,-1.555506706237793,273950,1.229819297790527,715126,.2618989944458008,100672,4991,.2538652420043945,29492,.4382600784301758,3586280,-.047968864440918,1327000,125463,.1365518569946289,122867,.1610641479492188,1775837,-.1010780334472656,129531,-.9417877197265625,45770,313498,-.64959716796875,86093,.1244440078735352,765842,.3415727615356445,479754,-.3102569580078125,matched (3),11178149,.86724472,823961.5,1898144.4
201607,730630,678,3409,7134547,07,0,0,0,0,0,1,0,0,0,0,0,125600,6553,41447,-.6101655960083008,292283,-.2021484375,166708,-.469782829284668,98026,1.693361282348633,456942,58191048,-.0179119110107422,886874,.2042884826660156,200693,-.7277135848999023,5742116,-.275904655456543,204306,-.1766633987426758,1012747,-.5283794403076172,217922,-.2939281463623047,610841,4097607,-.0207481384277344,779946,.2156915664672852,554499,.3570957183837891,18261,-.7183456420898438,155450,-.2081613540649414,169548,1.333095550537109,93318,151224,.0670919418334961,13363,78063,1.842484474182129,910,-1.736409664154053,7917,341871,-.3408994674682617,158328,-.4648036956787109,23830,-.8775472640991211,1851602,2347381,385369,21787,.4096508026123047,175542,-.4450664520263672,516286,-.3257980346679688,137264,50917,2.32256031036377,18658,-.4578437805175781,3387503,-.0570220947265625,527000,35612,-1.25932788848877,85300,-.3649282455444336,1498652,-.1697053909301758,122794,-.0534114837646484,81232,294010,-.0641794204711914,56689,-.4178476333618164,416086,-.6100835800170898,573721,.1788692474365234,matched (3),7590381.5,.86724472,915255,1939518.3
201608,730630,679,3409,7654007,08,0,0,0,0,0,0,1,0,0,0,0,152461,98666,37838,-.0911016464233398,362800,.2161293029785156,213915,.2493343353271484,41188,-.8670854568481445,477325,59459400,.0215625762939453,611110,-.3724260330200195,247832,.2109746932983398,1406402,-1.406792640686035,274341,.2947530746459961,1904921,.6317739486694336,230987,.0582246780395508,651037,2793439,-.3831300735473633,499993,-.4446306228637695,833615,.4077062606811523,15864,-.1407155990600586,27624,-1.727639198303223,51893,-1.183952331542969,155494,406882,.9897613525390625,206,27683,-1.036697387695313,11053,2.497012615203857,12822,597022,.557520866394043,133697,-.169093132019043,71982,1.105470657348633,1829785,2078469,137281,101066,1.534460067749023,294081,.5159769058227539,535457,.0364599227905273,133168,2611,-2.970463275909424,20664,.1021184921264648,4616853,.3096199035644531,1145000,184499,1.644961357116699,88873,.0410337448120117,2072413,.3241472244262695,188287,.4274587631225586,79421,697442,.8638057708740234,90550,.4683218002319336,471176,.1243400573730469,717276,.2233180999755859,matched (3),5865914,.86724472,821469,1897063.8
201609,730630,680,3409,13197817,09,0,0,0,0,0,0,0,1,0,0,0,182410,4885,61287,.4822540283203125,405296,.1107654571533203,439193,.7193603515625,144025,1.251839637756348,410155,58800448,-.0111446380615234,677649,.1033525466918945,375537,.4156055450439453,2068900,.385981559753418,424371,.4362363815307617,2184246,.1368293762207031,214063,-.0760908126831055,593306,5653903,.7050724029541016,749621,.404973030090332,801303,-.0395326614379883,23577,.3962192535400391,179735,1.872797966003418,70927,.3124675750732422,91819,364843,-.1090564727783203,3257,38794,.3374471664428711,2251,-1.59132719039917,3086,312062,-.6487522125244141,159891,.1789159774780273,85934,.1771631240844727,3369185,1574579,533662,44253,-.8258504867553711,202050,-.375340461730957,216741,-.9044179916381836,140158,82104,3.448253154754639,15576,-.2826623916625977,7073629,.4266605377197266,1694000,100123,-.6112451553344727,140749,.4597702026367188,1586432,-.2672262191772461,1115921,1.779468536376953,133223,698001,.0008010864257813,112862,.2202634811401367,257541,-.6040534973144531,482695,-.3960762023925781,matched (3),9807842,.86724472,840952.88,1905581.6
201610,730630,681,3409,7842584,10,0,0,0,0,0,0,0,0,1,0,0,161010,5156,37280,-.4971103668212891,404576,-.0017776489257813,222705,-.6790904998779297,74665,-.6569747924804688,502983,58734352,-.0011253356933594,655860,-.0326824188232422,500803,.2878561019897461,1583978,-.2670774459838867,332119,-.2451152801513672,1474100,-.3932228088378906,139831,-.4258365631103516,771367,9297040,.497349739074707,594590,-.2316951751708984,550243,-.3758792877197266,24505,.0386056900024414,199269,.1031723022460938,58955,-.1848773956298828,783893,480080,.2744855880737305,5149,12456,-1.136063575744629,9253,1.413572788238525,4253,513641,.4983224868774414,157226,-.0168075561523438,70772,-.1941156387329102,1953688,1173268,164877,63171,.355921745300293,163343,-.2126626968383789,257763,.1733379364013672,131198,51785,-.4608860015869141,13438,-.14764404296875,4425339,-.4690265655517578,673000,130742,.2668266296386719,194183,.3218231201171875,1421942,-.1094636917114258,1428138,.2466907501220703,38953,624172,-.1117944717407227,80565,-.3371009826660156,461886,.5841398239135742,443071,-.0856552124023438,matched (3),8408002,.86724472,1297751.9,2146671.8
201611,730630,682,3409,5487189,11,0,0,0,0,0,0,0,0,0,1,0,144780,8820,56699,.4192991256713867,266360,-.4179906845092773,280688,.2313957214355469,152944,.7170600891113281,471392,57263416,-.0253620147705078,696818,.060577392578125,512260,.0226192474365234,1414526,-.1131448745727539,471259,.34991455078125,1588557,.0747785568237305,160024,.1348896026611328,806255,5198827,-.5812625885009766,612670,.0299539566040039,454640,-.1908540725708008,16348,-.4047718048095703,202448,.0158271789550781,17964,-1.188404083251953,154690,671855,.336090087890625,226,14234,.1334314346313477,3780,-.8952236175537109,15062,186273,-1.014310836791992,83735,-.6300277709960938,61642,-.1381206512451172,2786935,1499710,552476,62755,-.0066070556640625,62632,-.9585762023925781,245772,-.0476360321044922,80854,3027,-2.83952808380127,10768,-.2215080261230469,5100666,.142024040222168,503000,26595,-1.592502593994141,112656,-.5444622039794922,1229831,-.145146369934082,125686,-2.430339813232422,41392,1401435,.8088264465332031,95843,.1736469268798828,345938,-.2890586853027344,461389,.0405120849609375,matched (3),5527416,.86724472,757073.88,1870080.4
201612,730630,683,3409,8023493,12,0,0,0,0,0,0,0,0,0,0,1,147478,86416,45904,-.2112045288085938,512617,.6546802520751953,279904,-.0027971267700195,45179,-1.219439506530762,759832,60124552,.0487556457519531,480462,-.3717765808105469,352740,-.3731012344360352,3365670,.8668327331542969,272920,-.5462284088134766,1976047,.2182722091674805,432675,.9946632385253906,689031,6192637,.1749277114868164,929691,.4170255661010742,408897,-.1060419082641602,35015,.7616710662841797,105412,-.6526060104370117,36815,.7175350189208984,459019,301162,-.8023948669433594,2825,18436,.258671760559082,2720,-.3290920257568359,30086,570590,1.119457244873047,147370,.5652894973754883,95986,.4428586959838867,2248489,1383938,303893,182030,1.064933776855469,146997,.8531360626220703,258291,.0496826171875,126933,35397,2.459054946899414,35414,1.19052791595459,2912153,-.5604782104492188,1229000,328790,2.51469612121582,117953,.0459470748901367,1505761,.2024211883544922,1499029,2.478786468505859,118284,428526,-1.184901237487793,111417,.150568962097168,422712,.2004318237304688,712205,.4341239929199219,matched (3),10231732,.86724472,1040780.6,2001815.1
201701,730630,684,3409,5007838,01,0,0,0,0,0,0,0,0,0,0,0,126898,19478,112629,.8975467681884766,489846,-.0454378128051758,249847,-.1135978698730469,42156,-.0692548751831055,890811,58810784,-.0220928192138672,626931,.2660884857177734,705383,.6930103302001953,3166289,-.0610666275024414,319748,.1583538055419922,1638900,-.18707275390625,259674,-.5105600357055664,0,4121213,-.4072132110595703,671140,-.3258743286132813,396419,-.0309915542602539,26090,-.2942237854003906,189980,.5890426635742188,37160,.0093278884887695,365521,513016,.5326595306396484,3937,120740,1.879334449768066,18447,1.91426944732666,700,384819,-.3938980102539063,190151,.2548723220825195,80439,-.1767024993896484,1754083,864579,553804,57710,-1.148741722106934,524777,1.272561073303223,321813,.2198829650878906,100256,29597,-.1789541244506836,28558,-.2151699066162109,4434734,.4205751419067383,1365000,175363,-.6285610198974609,174251,.3902101516723633,1198173,-.2285003662109375,193923,-2.045111656188965,44826,846354,.6805868148803711,65801,-.5266456604003906,568405,.296142578125,584579,-.1974735260009766,matched (3),6940758,.86724472,859854.81,1913998.4
201702,730630,685,3409,2771128,02,1,0,0,0,0,0,0,0,0,0,0,43897,193691,61380,-.6070146560668945,288817,-.5282983779907227,157093,-.4640111923217773,16771,-.9217262268066406,322389,56052808,-.0480308532714844,582095,-.0742025375366211,322438,-.7828302383422852,5932247,.627842903137207,268984,-.1728811264038086,1520469,-.0750064849853516,435526,.5171279907226563,458783,4402925,.0661220550537109,620263,-.0788335800170898,72058,-1.705000877380371,25312,-.0302734375,185331,-.024775505065918,28614,-.2613372802734375,289673,414205,-.2139463424682617,2466,41962,-1.056875228881836,19863,.0739574432373047,2721,591950,.4306497573852539,149794,-.2385578155517578,68450,-.1613960266113281,4832781,1904075,273236,51691,-.1101465225219727,160426,-1.185140609741211,569985,.5716400146484375,90910,7350,-1.392972946166992,13006,-.7865257263183594,4028484,-.0960779190063477,594000,37333,-1.546980857849121,127933,-.3089895248413086,1892785,.4572515487670898,24460,-2.070422172546387,10297,535886,-.4570159912109375,35548,-.6157503128051758,344987,-.4993276596069336,536782,-.0853004455566406,matched (3),2880754.3,.86724472,852257.63,1910597.5
201703,730630,686,3409,5465238,03,0,1,0,0,0,0,0,0,0,0,0,181893,48057,69976,.131068229675293,375509,.2624893188476563,214911,.3133859634399414,19739,.1629447937011719,506015,55297140,-.0135726928710938,909195,.4459257125854492,596861,.6157732009887695,13498376,.8221654891967773,330690,.2065296173095703,1819737,.1796731948852539,597199,.3156957626342773,663393,4713199,.0680971145629883,676323,.0865268707275391,512931,1.96267032623291,21584,-.1593265533447266,188393,.0163860321044922,35780,.2234935760498047,241476,183801,-.8125076293945313,6818,47771,.1296539306640625,10112,-.675135612487793,62020,379472,-.4446420669555664,259726,.5503664016723633,130873,.6481237411499023,1616087,2391542,201508,44904,-.1407566070556641,207876,.2591085433959961,624597,.091496467590332,154599,17412,.8624591827392578,21734,.5134668350219727,4711126,.1565370559692383,476000,21334,-.559575080871582,182897,.3574161529541016,1796674,-.0521125793457031,1941595,4.374225616455078,3446,797678,.3977832794189453,81200,.8260307312011719,422789,.2033672332763672,655425,.1996917724609375,matched (3),7347261.5,.86724472,1036965.3,1999834.1
201704,730630,687,3409,9516994,04,0,0,1,0,0,0,0,0,0,0,0,162711,136388,111454,.4654598236083984,200764,-.6261520385742188,155448,-.3239126205444336,23502,.1744899749755859,563863,52621576,-.0495948791503906,547495,-.5072059631347656,488039,-.201289176940918,11593976,-.1520824432373047,417012,.23193359375,1392212,-.2677984237670898,250664,-.8681373596191406,373772,5075003,.0739603042602539,473292,-.3569583892822266,378541,-.3038167953491211,22632,.0474119186401367,190914,.0132932662963867,26861,-.2867136001586914,248141,202348,.096135139465332,8022,106889,.8053722381591797,5827,-.5512208938598633,6437,259919,-.3784103393554688,236571,-.093379020690918,32597,-1.390007019042969,1561768,2729238,1232446,59779,.2861270904541016,264841,.2421884536743164,715389,.1357192993164063,173630,80303,1.528647422790527,12602,-.5450229644775391,5475983,.1504449844360352,988000,99819,1.543056488037109,208898,.1329231262207031,2075282,.144160270690918,207684,-2.235247611999512,10856,717943,-.1053152084350586,136623,.5203104019165039,364139,-.1493377685546875,658285,.0043544769287109,matched (3),9876901,.86724472,1099258,2032832.4
201705,730630,688,3409,6080479,05,0,0,0,1,0,0,0,0,0,0,0,130432,9010,36097,-1.127402305603027,372346,.6176929473876953,172741,.1054821014404297,123123,1.656097412109375,513956,62970804,.1795444488525391,874733,.4685649871826172,257399,-.6397676467895508,11083226,-.0450534820556641,394844,-.0546245574951172,2238002,.4746894836425781,411480,.4956474304199219,503513,3852746,-.2755403518676758,691743,.3795022964477539,709428,.6281347274780273,33141,.3814067840576172,223166,.156092643737793,45883,.5354185104370117,53502,267520,.279205322265625,22714,90378,-.1677894592285156,2202,-.9731364250183106,4224,212729,-.2003507614135742,146974,-.4759922027587891,92823,1.046474456787109,1053254,3867323,363003,36271,-.4996356964111328,124596,-.7540531158447266,507162,-.3439950942993164,127522,26252,-1.118064880371094,15746,.2227315902709961,4343203,-.2317600250244141,388000,73044,-.3122968673706055,127503,-.4937057495117188,3092087,.3987493515014648,94339,-.7891225814819336,4344,323537,-.7970762252807617,138736,.0153474807739258,494695,.3064050674438477,699243,.0603599548339844,matched (3),6668718,.86724472,1018561.1,1990353.4
201706,730630,689,3409,8064656,06,0,0,0,0,1,0,0,0,0,0,0,183163,27730,72372,.6956100463867188,308278,-.1888208389282227,238666,.3232717514038086,213214,.5491132736206055,556314,60271112,-.0438175201416016,1039193,.1722812652587891,348381,.3026695251464844,10433263,-.0604343414306641,510032,.2559833526611328,2346034,.0471429824829102,361070,-.1306886672973633,357278,4841743,.2284879684448242,723425,.0447826385498047,740003,.0421943664550781,24014,-.3221340179443359,229073,.0261249542236328,62756,.3131599426269531,737806,353002,.2772798538208008,10015,109328,.1903514862060547,3384,.4296927452087402,2740,362244,.5322990417480469,240296,.4916152954101563,88665,-.0458297729492188,2253424,3756607,371882,58722,.4817962646484375,272672,.7831926345825195,547011,.0756378173828125,172621,52413,.6914129257202148,15651,-.0060520172119141,4470409,.0288677215576172,710000,80937,.1026086807250977,149341,.1580915451049805,3681561,.1744909286499023,1302405,2.625073432922363,5768,684243,.7489995956420898,151972,.0911235809326172,551537,.1087675094604492,574104,-.1971874237060547,matched (3),9746680,.86724472,626023.94,1820973.8
201707,730630,690,3409,14452818,07,0,0,0,0,0,1,0,0,0,0,0,167042,10649,77866,.0731697082519531,233678,-.2770586013793945,180552,-.2790460586547852,149248,-.3566875457763672,498434,70677704,.1592769622802734,1133829,.0871553421020508,359900,.0325298309326172,7342171,-.3513641357421875,444533,-.1374492645263672,1661704,-.3448829650878906,399014,.0999240875244141,421023,4588589,-.0537023544311523,962124,.2851457595825195,366717,-.7020635604858398,24176,.0067234039306641,145874,-.4512977600097656,113868,.5957860946655273,338068,504386,.356867790222168,14780,23733,-1.527485847473145,15761,1.538479804992676,6374,400922,.1014490127563477,385001,.47137451171875,51062,-.5518245697021484,2377289,4085750,497428,69773,.1724328994750977,304198,.1094093322753906,639005,.1554431915283203,175008,72973,.3309345245361328,17404,.106165885925293,4803364,.0718364715576172,481000,146743,.5950117111206055,118748,-.2292280197143555,1758346,-.7389640808105469,30068,-3.76850700378418,48294,475349,-.3642635345458984,105758,-.3625431060791016,554435,.0052413940429688,802384,.3347768783569336,matched (3),10827204,.86724472,957754.88,1959932.1
201708,730630,691,3409,7927192,08,0,0,0,0,0,0,1,0,0,0,0,173563,128642,128224,.4987888336181641,260133,.1072492599487305,159131,-.1262912750244141,190956,.246434211730957,495670,66692544,-.0580368041992188,1048603,-.0781412124633789,354213,-.0159282684326172,2470506,-1.089211463928223,431529,-.0296897888183594,945886,-.5634765625,312294,-.245051383972168,540726,5025823,.0910167694091797,835309,-.1413412094116211,400611,.0884008407592773,33840,.3362827301025391,111992,-.2643156051635742,57576,-.6819343566894531,186444,805757,.4684410095214844,4098,64481,.9995040893554688,5738,-1.010427474975586,90061,680092,.5284605026245117,290587,-.2813425064086914,185783,1.291539192199707,990727,3430024,435492,45455,-.4285249710083008,218347,-.3315935134887695,1001461,.4493036270141602,140299,133071,.6007938385009766,29856,.5396852493286133,4997163,.0395545959472656,322000,234244,.4676809310913086,236122,.6873445510864258,2256554,.2494659423828125,166384,1.710837364196777,13232,374089,-.2395563125610352,98761,-.068450927734375,460124,-.1864538192749023,724566,-.1020145416259766,matched (3),7248003,.86724472,1058688.1,2011183.8
