period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1117c586,growth1117c586,Y1288c757,growth1288c757,Y1310c428,growth1310c428,Y1397c208,growth1397c208,Y1428c68,growth1428c68,Y1591c826,growth1591c826,Y1594c428,growth1594c428,Y1689c428,growth1689c428,Y1724c792,growth1724c792,Y1904c600,growth1904c600,Y1912c703,growth1912c703,Y1916c428,growth1916c428,Y2142c218,Y246c757,growth246c757,Y2486c344,Y2552c344,Y2731c600,growth2731c600,Y2794c703,growth2794c703,Y3240c688,growth3240c688,Y3308c208,growth3308c208,Y3332c752,growth3332c752,Y3348c233,Y344c152,growth344c152,Y3450c818,Y3476c68,growth3476c68,Y3480c208,growth3480c208,Y3544c268,growth3544c268,Y3550c268,growth3550c268,Y3918c352,growth3918c352,Y3980c428,Y4003c484,growth4003c484,Y4295c222,growth4295c222,Y4302c268,growth4302c268,Y4589c152,growth4589c152,Y4631c344,Y4656c586,growth4656c586,Y4843c352,growth4843c352,Y4886c233,Y4939c600,growth4939c600,Y4960c608,Y4988c484,growth4988c484,Y5012c484,growth5012c484,Y596c428,growth596c428,Y598c616,growth598c616,Y607c807,growth607c807,Y676c620,growth676c620,Y707c608,Y793c208,growth793c208,Y896c372,growth896c372,Y984c208,_merge,x,r2,s,sf
201707,902140,690,4768,20852188,07,0,0,0,0,0,1,0,0,0,0,0,1517050,.4129085540771484,8988263,.5399379730224609,354747,.6005048751831055,713562,-.0707864761352539,82438,2.49101448059082,4249765,.0118341445922852,140668,-.3095502853393555,390944,-.171356201171875,5244270,.1214427947998047,119893,1.217489242553711,51227,.708867073059082,142237,.0487661361694336,30300,82779,.3324356079101563,455912,3745332,21357,2.35186767578125,34542,.1461915969848633,52565,1.746548652648926,683684,-.4065389633178711,262425,-.9870176315307617,266679,2437280,.0691146850585938,32617,1466623,-.2958621978759766,467535,1.998183250427246,1677,.4081521034240723,36017,-2.906573295593262,219415,.2760419845581055,975885,738863,.7665634155273438,6212,-1.084888458251953,59577,1.107717514038086,15854313,.1123924255371094,7614380,8237439,1.284022331237793,6956,1.887960910797119,181807,115906,.4546785354614258,831107,16342,.6192140579223633,5967,-.8278617858886719,640236,.7405614852905273,1532040,.0432519912719727,50136,.8838329315185547,1441481,2.104984283447266,17849248,55605,.4034709930419922,94132,.1541948318481445,57158,matched (3),21750468,.84694231,1379381.9,2824850.8
201708,902140,691,4768,19474078,08,0,0,0,0,0,0,1,0,0,0,0,1060920,-.357630729675293,5413325,-.5070562362670898,308140,-.1408510208129883,659028,-.079503059387207,13444,-1.813512802124023,3699727,-.1386041641235352,92669,-.4173679351806641,94584,-1.419075965881348,4428222,-.1691379547119141,47055,-.9352827072143555,67822,.2806205749511719,168317,.1683549880981445,9448,20714,-1.385364532470703,484220,3531060,4049,-1.662910461425781,70212,.7093429565429688,49626,-.0575351715087891,586592,-.1531667709350586,628241,.8729591369628906,74307,2062841,-.1667985916137695,19537,1222827,-.1817970275878906,174340,-.9864664077758789,421,-1.382128715515137,22000,-.4929485321044922,106241,-.725255012512207,304466,929474,.2295064926147461,29961,1.573412895202637,95946,.4765157699584961,16099162,.0153255462646484,7367231,4178360,-.6787710189819336,5126,-.3052787780761719,177884,114661,-.0107994079589844,1046911,13976,-.156397819519043,9292,.4429101943969727,513184,-.2212018966674805,1501908,-.0198640823364258,20782,-.8806524276733398,128042,-2.42106819152832,20169496,30593,-.5975017547607422,81485,-.1442794799804688,16603,matched (3),22770376,.84694231,1046752.9,2678204.5
201709,902140,692,4768,20992380,09,0,0,0,0,0,0,0,1,0,0,0,1137851,.0700044631958008,6246532,.143162727355957,229193,-.295989990234375,1254498,.6437244415283203,26341,.6725931167602539,4807181,.2618513107299805,83807,-.1005172729492188,330894,1.252309799194336,5360673,.1910915374755859,173383,1.30418586730957,55837,-.1944503784179688,137280,-.203826904296875,52167,258094,2.522514343261719,442082,3762107,20460,1.620001792907715,85460,.1965293884277344,42530,-.1543054580688477,569439,-.0296773910522461,643347,.0237598419189453,63648,2933070,.3519659042358398,63898,1572036,.2512063980102539,313246,.5859813690185547,659,.4480905532836914,9759,-.8128519058227539,110208,.0366592407226563,491859,516675,-.5872049331665039,37388,.2214536666870117,39313,-.8922300338745117,20095754,.22174072265625,6981227,3117908,-.2927560806274414,23763,1.533803939819336,183117,95706,-.180699348449707,1518740,15701,.1163835525512695,9474,.0193967819213867,622215,.1926507949829102,1859829,.2137479782104492,32141,.4360456466674805,131067,.0233497619628906,18379486,91592,1.096572875976563,84112,.0317306518554688,24835,matched (3),21898598,.84694231,1265052.3,2770820.3
201710,902140,693,4768,21966304,10,0,0,0,0,0,0,0,0,1,0,0,1431805,.2297945022583008,5736549,-.0851688385009766,273880,.1781253814697266,773348,-.4837617874145508,73909,1.031708717346191,6175564,.2504892349243164,84959,.0136518478393555,391063,.1670703887939453,4817472,-.1068401336669922,222462,.2492532730102539,63263,.1248636245727539,111203,-.2106647491455078,86629,41787,-1.820738792419434,590899,2963630,12846,-.4654388427734375,88896,.0394191741943359,26241,-.4828863143920898,1268426,.8008804321289063,820581,.2433290481567383,303725,1230075,-.8689746856689453,7450,2133330,.3053121566772461,336607,.0719270706176758,1279,.6631102561950684,61754,1.844968795776367,298572,.9966421127319336,207959,730363,.3461275100708008,60140,.4753255844116211,437953,2.410556793212891,20427550,.0163764953613281,6094999,5216257,.514617919921875,20192,-.1628427505493164,238983,80340,-.175013542175293,2165032,24664,.4516201019287109,34597,1.295215606689453,587487,-.0574312210083008,1566606,-.1715726852416992,32836,.021392822265625,208980,.4665307998657227,19215728,108271,.1672935485839844,146611,.555633544921875,68830,matched (3),25533074,.84694231,1042009.9,2676354.3
201711,902140,694,4768,19153548,11,0,0,0,0,0,0,0,0,0,1,0,1317527,-.0831794738769531,16620040,1.063751220703125,225951,-.1923713684082031,1360837,.5651264190673828,123704,.5150566101074219,5408972,-.1325407028198242,111709,.2737283706665039,206119,-.6404151916503906,4785013,-.0067605972290039,118474,-.6300630569458008,79041,.2226667404174805,167397,.4090108871459961,70872,1230161,3.382314682006836,728426,2290558,19030,.3929843902587891,65239,-.3094100952148438,33519,.2447891235351563,1419977,.1128635406494141,630276,-.26385498046875,229813,1366341,.1050605773925781,84617,1775281,-.1837253570556641,282271,-.1760482788085938,594,-.7669544219970703,18039,-1.230623245239258,56393,-1.666666030883789,44205,360303,-.7065963745117188,15117,-1.380855560302734,37912,-2.446844100952148,40223068,.6775550842285156,7757167,5097107,-.0231075286865234,45729,.8174457550048828,181306,108930,.304438591003418,494964,8004,-1.12540340423584,6060,-1.742056846618652,611129,.0394535064697266,1484736,-.0536746978759766,45119,.3177785873413086,147855,-.3460073471069336,20807816,17375,-1.829605102539063,50806,-1.059768676757813,67002,matched (3),17914332,.84694231,1819467.8,3063910.8
201712,902140,695,4768,18752902,12,0,0,0,0,0,0,0,0,0,0,1,799429,-.4996137619018555,16294868,-.0197582244873047,300574,.2853755950927734,868290,-.4493293762207031,13082,-2.246654510498047,2394827,-.8147478103637695,108746,-.0268821716308594,164186,-.2274532318115234,4453564,-.0717840194702148,137297,.1474533081054688,53629,-.3878774642944336,254476,.4188375473022461,39289,2951676,.8752279281616211,449217,2354458,3365,-1.732588768005371,53037,-.2070674896240234,27692,-.1909685134887695,675908,-.7423391342163086,496152,-.2392759323120117,91625,1327919,-.0285224914550781,15731,2211194,.219573974609375,183580,-.4302167892456055,2051,1.239203453063965,17294,-.0421762466430664,193170,1.23122501373291,254809,710945,.6796493530273438,27961,.6149911880493164,26935,-.3418416976928711,25753976,-.4458503723144531,7223351,1998320,-.936366081237793,18131,-.9251089096069336,288131,89285,-.1988725662231445,329872,17296,.770533561706543,7941,.270329475402832,680010,.1068000793457031,1423240,-.0423011779785156,88003,.6680669784545898,757963,1.634403228759766,25610700,18750,.0761613845825195,34624,-.3834676742553711,58448,matched (3),16212633,.84694231,1167809,2727794.8
201801,902140,696,4768,17388316,01,0,0,0,0,0,0,0,0,0,0,0,936129,.1578559875488281,11561310,-.3431873321533203,164306,-.6039628982543945,2827161,1.180502891540527,628,-3.036452293395996,4483348,.6270589828491211,110815,.0188474655151367,333515,.7086877822875977,4125377,-.0765476226806641,154818,.1201038360595703,39589,-.3035383224487305,158086,-.4760665893554688,9094,2805187,-.0509023666381836,551835,3377773,326,-2.334286212921143,91497,.5453166961669922,25827,-.0697231292724609,651335,-.0370321273803711,999374,.7002468109130859,183190,1188960,-.11053466796875,7151,1276895,-.5491008758544922,29084,-1.842462539672852,101,-3.01096248626709,5467,-1.151629447937012,158946,-.1950054168701172,122255,617667,-.1406450271606445,6531,-1.454251289367676,48709,.592437744140625,26871212,.0424652099609375,6335100,3075135,.4310417175292969,6726,-.991642951965332,385309,155745,.5563869476318359,85015,9879,-.560063362121582,59820,2.01930046081543,493923,-.319727897644043,2118903,.3979625701904297,56547,-.4422988891601563,306698,-.9047718048095703,18152314,210981,2.420574188232422,99657,1.057188034057617,17844,matched (3),18998696,.84694231,1094687.4,2697300
201802,902140,697,4768,17000000,02,1,0,0,0,0,0,0,0,0,0,0,1114344,.1742677688598633,6685189,-.5477685928344727,436747,.9776229858398438,1064096,-.9771480560302734,13686,3.081588745117188,3386969,-.2804346084594727,104807,-.0557422637939453,279718,-.1759061813354492,4022466,-.0252618789672852,44281,-1.251694679260254,28486,-.3291387557983398,81088,-.6676044464111328,19298,2267647,-.2127275466918945,178097,2839781,1236,1.332738399505615,161126,.5658798217773438,14741,-.5607881546020508,542553,-.1827383041381836,732358,-.3108596801757813,42154,881235,-.2995100021362305,26478,668068,-.647796630859375,153,-5.24750566482544,437,1.464812755584717,1813,-1.103747367858887,211257,.284510612487793,328436,517518,-.176905632019043,3030,-.7679967880249023,30831,-.4573431015014648,11835645,-.8199386596679688,3592821,2989995,-.0280771255493164,8252,.2044744491577148,101448,125460,-.2162332534790039,24879,10175,.0295219421386719,6369,-2.239896774291992,433949,-.1294527053833008,2236166,.0538644790649414,33841,-.5133991241455078,172512,-.5753965377807617,15685080,86458,-.8921089172363281,58376,-.5348300933837891,63973,matched (3),16466667,.84694231,1038596.3,2675027
201803,902140,698,4768,23872100,03,0,1,0,0,0,0,0,0,0,0,0,1862823,.5138273239135742,9222778,.321782112121582,297854,-.3827505111694336,837798,-.2391033172607422,50551,1.306609153747559,4865196,.3621711730957031,115395,.0962409973144531,230984,-.1914339065551758,4824062,.1817207336425781,59074,.2882356643676758,114047,1.387198448181152,133775,.5006246566772461,15794,2787415,.2063713073730469,559562,2992638,11714,2.248904228210449,138780,-.149296760559082,38286,.9544515609741211,813152,.4046316146850586,682925,-.0698843002319336,58349,1571784,.5786428451538086,64386,1564780,.8511104583740234,10727,4.250081539154053,858,.6746706962585449,8876,1.58836841583252,276750,.2700386047363281,765763,1070636,.726963996887207,43715,2.66912841796875,54485,.5694046020507813,19328156,.4904460906982422,4719138,2750380,-.0835323333740234,13229,.4719562530517578,296269,77129,-.4865074157714844,88310,10477,.0292491912841797,13786,.7722110748291016,407899,-.0619077682495117,2403164,.0720233917236328,37650,.1066598892211914,405971,.8558149337768555,18000936,178014,.722203254699707,37974,-.4300031661987305,82805,matched (3),22768046,.84694231,1337957.3,2804856
201804,902140,699,4768,28845432,04,0,0,1,0,0,0,0,0,0,0,0,1045924,-.5771923065185547,12600122,.3120288848876953,179521,-.5063114166259766,919393,.0929365158081055,12388,-1.406254768371582,4437165,-.0920915603637695,123513,.0679855346679688,266629,.1435098648071289,4540469,-.0605859756469727,105579,.5806684494018555,152002,.2872829437255859,149596,.1117782592773438,35933,1888574,-.3892917633056641,762419,2264121,8399,-.332672119140625,54076,-.9424991607666016,51780,.3019199371337891,961673,.1677570343017578,859242,.2296657562255859,134216,3390136,.7686586380004883,28986,1618454,.0337257385253906,46203,1.460280418395996,1454,.5274696350097656,17918,.7024545669555664,277386,.0022954940795898,892292,786675,-.3081932067871094,32005,-.3117990493774414,64996,.1764001846313477,29321356,.4167537689208984,6592143,2456844,-.1128616333007813,4597,-1.057007789611816,271606,162564,.7455921173095703,23491,8131,-.2534990310668945,11255,-.2028417587280273,439343,.0742607116699219,2400917,-.0009355545043945,46108,.2026538848876953,197867,-.7186861038208008,23003820,171714,-.0360317230224609,68621,.5916967391967773,16309,matched (3),30566602,.84694231,2138722.8,3263621
201805,902140,700,4768,31005998,05,0,0,0,1,0,0,0,0,0,0,0,1290600,.2102060317993164,10177068,-.2135696411132813,433014,.8804779052734375,1160835,.2331809997558594,55137,1.49309253692627,4529739,.0206489562988281,112215,-.0959300994873047,438125,.4966459274291992,5056326,.107609748840332,44090,-.8732271194458008,73363,-.7284746170043945,120683,-.2147703170776367,119850,787355,-.8748989105224609,352069,2579647,1777,-1.553185939788818,42448,-.2421102523803711,50,-6.942736148834229,901182,-.064967155456543,1732625,.7013425827026367,167174,4204180,.2152090072631836,34018,1861656,.1399955749511719,32696,-.3457918167114258,1412,-.0293111801147461,24949,.3310279846191406,341675,.2084503173828125,953466,941436,.179591178894043,4471,-1.968279838562012,58676,-.102294921875,29103444,-.0074596405029297,6906796,3691225,.4070806503295898,7994,.5532875061035156,204996,93854,-.5493316650390625,198529,15149,.6222505569458008,39976,1.267467498779297,398035,-.0987396240234375,3955324,.499211311340332,64316,.3328218460083008,184800,-.0683212280273438,27028170,54782,-1.14246940612793,46883,-.3809432983398438,52504,matched (3),23999382,.84694231,1985172.6,3165122
201806,902140,701,4768,13506197,06,0,0,0,0,1,0,0,0,0,0,0,1042800,-.2131977081298828,9692099,-.0488243103027344,258528,-.5157661437988281,1141980,-.0163755416870117,114239,.7284717559814453,5205576,.1390657424926758,113241,.0091018676757813,289137,-.4156036376953125,4763232,-.0597133636474609,52836,.1809606552124023,35402,-.7286510467529297,101461,-.1734933853149414,32226,17283,-3.818955421447754,371506,2779090,696,-.9373321533203125,41245,-.0287504196166992,17790,5.874369144439697,883154,-.0202083587646484,500889,-1.241008758544922,181154,3525135,-.1761608123779297,5994,1478895,-.2301712036132813,24940,-.2707796096801758,3868,1.007730960845947,159915,1.857809066772461,234186,-.3777446746826172,707705,534574,-.5659360885620117,41671,2.232192993164063,18308,-1.164692878723145,27156240,-.0692501068115234,9009097,2989734,-.2107734680175781,1815,-1.482605457305908,134820,85976,-.087672233581543,1065309,13431,-.1203689575195313,11200,-1.272365570068359,370925,-.0705404281616211,2660974,-.3963699340820313,28222,-.8237066268920898,115337,-.4714155197143555,25424898,34356,-.4665842056274414,175217,1.318369865417481,33792,matched (3),22203588,.84694231,1377525.4,2823944.8
201807,902140,702,4768,6372707,07,0,0,0,0,0,1,0,0,0,0,0,1093662,.0476226806640625,7661152,-.2351493835449219,305572,.1671819686889648,845882,-.3001394271850586,59179,-.6577253341674805,5818361,.1112890243530273,104017,-.0849637985229492,350038,.1911411285400391,4431137,-.072270393371582,29470,-.5838203430175781,185197,1.654651641845703,24616,-1.416277885437012,20926,13608,-.2390651702880859,755973,3511390,3778,1.691600322723389,30040,-.3169994354248047,19814,.1077518463134766,824270,-.0690011978149414,439297,-.1312084197998047,37648,1945322,-.5944910049438477,8022,1227694,-.1861581802368164,60543,.8868808746337891,1069,-1.286014556884766,29040,-1.705968856811523,208855,-.1144752502441406,153303,646657,.1903457641601563,39256,-.0597009658813477,26255,.3605184555053711,26122988,-.0387897491455078,9418575,4141609,.3259000778198242,2545,.3380451202392578,104489,105691,.2064523696899414,2002768,26611,.6837596893310547,53606,1.565747261047363,354438,-.045466423034668,1597143,-.5104761123657227,38956,.322331428527832,185636,.4759292602539063,19811400,17386,-.6811122894287109,46531,-1.325905799865723,46061,matched (3),32507452,.84694231,2626503,3602166.8
201808,902140,703,4768,6557262,08,0,0,0,0,0,0,1,0,0,0,0,896659,-.1986112594604492,4771760,-.4734477996826172,417021,.3109512329101563,945975,.1118364334106445,68231,.1423320770263672,5185916,-.1150722503662109,166821,.4723663330078125,429460,.2044868469238281,3243831,-.3119010925292969,42393,.3636102676391602,44460,-1.426830291748047,55770,.8178396224975586,71404,98382,1.97819995880127,436948,3333582,6535,.5479774475097656,68324,.8217306137084961,41261,.7335290908813477,1029493,.2223234176635742,672144,.4252967834472656,108163,1696878,-.1366376876831055,22118,816929,-.4073410034179688,921570,2.722724914550781,612,-.5577464103698731,13759,-.7469806671142578,136041,-.4286842346191406,831244,691279,.0667276382446289,19997,-.6745223999023438,81122,1.128097534179688,32506072,.2186107635498047,9411210,6252942,.4119672775268555,4984,.6721024513244629,116779,108901,.0299186706542969,3601908,20105,-.2803564071655273,8201,-1.877405166625977,436324,.2078514099121094,2233194,.3352165222167969,56734,.3759403228759766,197056,.0597000122070313,21506312,115995,1.897882461547852,99393,.7589626312255859,0,matched (3),19069436,.84694231,1436851.8,2853354.3
201809,902140,704,4768,6716118,09,0,0,0,0,0,0,0,1,0,0,0,1007251,.1163043975830078,6319433,.280914306640625,245225,-.5309610366821289,1545074,.4906110763549805,65823,-.0359296798706055,5275169,.017064094543457,113135,-.3883390426635742,251372,-.5355939865112305,4446624,.3153896331787109,117892,1.022786140441895,120380,.9960641860961914,24912,-.8058862686157227,109803,631928,1.859917640686035,497352,2878326,11634,.5767593383789063,87692,.2495698928833008,9478,-1.470944404602051,1341507,.2647275924682617,1038232,.4348020553588867,80711,1597981,-.0600490570068359,1617,1321289,.4808111190795898,220438,-1.430462837219238,511,-.1803627014160156,37005,.9893598556518555,117705,-.1447744369506836,282941,1063500,.4307775497436523,15112,-.2800931930541992,16506,-1.592229843139648,42965500,.2789707183837891,10255500,5800368,-.0751304626464844,31719,1.850682258605957,180695,142729,.2705087661743164,2978678,13249,-.4170465469360352,42559,1.646635055541992,562203,.2534780502319336,2504769,.1147642135620117,48931,-.1479625701904297,200119,.0154247283935547,21671204,216381,.6234931945800781,53344,-.6223201751708984,73341,matched (3),17066100,.84694231,1918456.3,3123709.5
201810,902140,705,4768,6005642,10,0,0,0,0,0,0,0,0,1,0,0,1152047,.1343154907226563,7664587,.1929817199707031,210304,-.1536216735839844,1104765,-.3354396820068359,3141,-3.042428016662598,4118293,-.2475719451904297,101308,-.1104164123535156,384048,.423832893371582,4077166,-.0867424011230469,359690,1.115472793579102,86114,-.3349819183349609,14515,-.5401668548583984,47958,178292,-1.265353202819824,417550,2453216,3015,-1.35033130645752,81571,-.072357177734375,9415,-.0066690444946289,901420,-.397578239440918,733312,-.3477039337158203,116033,680342,-.8538999557495117,0,1231140,-.0706672668457031,86216,-.9387607574462891,1135,.7980184555053711,20220,-.6043806076049805,169016,.361811637878418,117141,567278,-.6284713745117188,61235,1.399230003356934,44056,.9817380905151367,48758592,.1264839172363281,7347774,3406740,-.53216552734375,35440,.1109256744384766,424641,134522,-.0592203140258789,2749932,8509,-.4427976608276367,3742,-2.431271553039551,446881,-.2295703887939453,1787328,-.3374748229980469,37898,-.2555122375488281,116105,-.5444173812866211,30060046,43671,-1.600356101989746,48221,-.1009664535522461,36057,matched (3),12773866,.84694231,1541665.6,2907545.3
201811,902140,706,4768,6594728,11,0,0,0,0,0,0,0,0,0,1,0,920702,-.2241592407226563,3690103,-.7309560775756836,336142,.4689798355102539,1228284,.1059856414794922,30899,2.286182403564453,4907686,.1753635406494141,183704,.5951604843139648,328278,-.1569061279296875,4115516,.0093622207641602,134721,-.9820356369018555,90449,.0491142272949219,14093,-.0295047760009766,19217,1090034,1.810541152954102,447128,2290794,3262,.078740119934082,240380,1.080747604370117,29,-5.782763957977295,2787082,1.128779411315918,813535,.1038179397583008,53569,1004030,.3891811370849609,12082,1468572,.1763505935668945,253870,1.079966545104981,1002,-.1246347427368164,45162,.8035831451416016,179922,.062530517578125,144040,716435,.2334384918212891,23338,-.9646358489990234,53768,.1992168426513672,31343604,-.4418716430664063,8547654,6884646,.7035379409790039,42481,.1812162399291992,218797,85954,-.4479150772094727,640287,10470,.2073898315429688,54276,2.67446231842041,658223,.3872509002685547,1852860,.0360078811645508,40981,.0782098770141602,121317,.0439119338989258,24220804,85422,.6709194183349609,563952,2.459174156188965,39486,matched (3),17593118,.84694231,4066604.3,4755455.5
201812,902140,707,4768,7017406,12,0,0,0,0,0,0,0,0,0,0,1,385935,-.8694677352905273,9344848,.9291696548461914,365449,.083592414855957,1106707,-.1042289733886719,1462,-3.050918579101563,3627154,-.3023538589477539,169020,-.0833091735839844,206630,-.4629316329956055,4403865,.0677175521850586,48792,-1.015640258789063,55883,-.4815254211425781,19680,.3339242935180664,52731,2853316,.9622735977172852,500320,2386180,4574,.338047981262207,43825,-1.702016830444336,14319,6.202046871185303,327003,-2.142781257629395,334433,-.8889522552490234,93584,1360636,.3039302825927734,59397,1201914,-.2003755569458008,167084,-.4183254241943359,1688,.5215463638305664,37354,-.1898155212402344,66708,-.9921989440917969,404872,1119007,.4459085464477539,33504,.3615818023681641,69073,.2504854202270508,38325000,.2010917663574219,9511379,2811247,-.8956661224365234,11916,-1.271175384521484,292105,82476,-.0413045883178711,244254,12205,.1533317565917969,8048,-1.908658027648926,412828,-.4665126800537109,1863105,.0055141448974609,108749,.9759340286254883,76424,-.4621105194091797,18711412,38514,-.7965822219848633,280835,-.6972017288208008,24294,matched (3),23633892,.84694231,1930017,3130823
