period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c440,growth1058c440,Y1210c792,growth1210c792,Y1686c440,growth1686c440,Y1756c484,growth1756c484,Y1771c818,Y1805c218,Y1858c703,growth1858c703,Y1913c152,growth1913c152,Y1970c152,Y2120c372,growth2120c372,Y2149c372,growth2149c372,Y2156c484,growth2156c484,Y2174c152,growth2174c152,Y2459c32,Y2589c152,growth2589c152,Y2621c586,growth2621c586,Y2735c251,growth2735c251,Y2775c251,growth2775c251,Y2863c208,growth2863c208,Y2883c233,Y2904c554,Y2940c752,growth2940c752,Y3343c344,Y3453c616,growth3453c616,Y3490c208,growth3490c208,Y353c124,growth353c124,Y3550c792,growth3550c792,Y3712c152,growth3712c152,Y3772c191,growth3772c191,Y3810c208,Y3887c233,Y3973c428,growth3973c428,Y4018c381,Y4081c484,growth4081c484,Y418c484,growth418c484,Y4294c826,growth4294c826,Y4358c818,Y4447c381,Y458c233,Y4679c826,growth4679c826,Y475c826,growth475c826,Y4770c68,growth4770c68,Y4947c152,growth4947c152,Y528c428,growth528c428,Y622c757,growth622c757,Y720c586,growth720c586,Y722c300,growth722c300,Y841c124,growth841c124,Y917c818,Y91c36,_merge,x,r2,s,sf
201712,902139,695,4767,155696,12,0,0,0,0,0,0,0,0,0,0,1,289221,-.2247982025146484,333669,-.9193572998046875,2770860,.1604290008544922,968005,-.1532020568847656,427719,9115,23704,-.7767143249511719,1788475,.320500373840332,3217449,7951962,-.1370849609375,36539,.3880205154418945,6815,.3321380615234375,24942,-.5248470306396484,1346912,580786,.0285377502441406,239832,-.3889875411987305,31219956,.0479068756103516,2193452,.0389623641967773,3227391,.1035127639770508,5861,15344,345175,-.2170438766479492,235881,514659,.7297048568725586,55133,-.2325420379638672,48873728,.05108642578125,334397,.2558908462524414,77989,-.7916126251220703,146986,.0313320159912109,15893,792828,114191,1.430216789245606,1913756,398689,-.5872325897216797,338937,.3288917541503906,3638476,-.369664192199707,46904,10932288,21307,373640,-.2088184356689453,38708,.2420978546142578,83186,-.7069063186645508,11693866,.2064685821533203,905949,.1192216873168945,315301,.0870084762573242,79900,-.2227230072021484,409478,.5619668960571289,1213843712,.1333179473876953,506381,314253,matched (3),226387.36,.92000735,48832.141,148067.28
201801,902139,696,4767,290015,01,0,0,0,0,0,0,0,0,0,0,0,195945,-.3893575668334961,647058,.6622858047485352,2810225,.0141067504882813,1076438,.106175422668457,769747,36369,45364,.6490745544433594,1343665,-.2859621047973633,3828879,8402483,.0551080703735352,59538,.4882354736328125,2037,-1.207647800445557,13187,-.6373214721679688,0,518692,-.113072395324707,176271,-.3079166412353516,37971956,.1957893371582031,2248322,.0247068405151367,6400045,.68463134765625,4574,36689,497576,.3656959533691406,282754,590225,.1370000839233398,221672,1.391450881958008,50750100,.0376739501953125,346111,.0344305038452148,147386,.6364870071411133,118733,-.2134599685668945,25493,170949,36642,-1.136677742004395,356066,544463,.3116178512573242,162094,-.7376375198364258,8750839,.8775844573974609,37194,16919668,9742,416024,.1074504852294922,106521,1.012295722961426,292581,1.257662773132324,10421157,-.1152248382568359,885815,-.0224752426147461,234279,-.2970151901245117,90904,.1290283203125,140024,-1.073069572448731,1238722176,.0202884674072266,558667,215718,matched (3),469922.84,.92000735,60905.441,152475.63
201802,902139,697,4767,318208,02,1,0,0,0,0,0,0,0,0,0,0,567808,1.063949584960938,618241,-.0455570220947266,2876773,.0234050750732422,1205855,.1135320663452148,228348,47644,54750,.1880588531494141,2388926,.5754432678222656,5277989,8002297,-.0487985610961914,202378,1.223522186279297,5048,.9075140953063965,10754,-.203953742980957,1439557,938523,.5929975509643555,232082,.2750682830810547,30791530,-.2096080780029297,2170715,-.0351266860961914,4910884,-.2648515701293945,5429,12376,390343,-.2427225112915039,322894,797837,.3014001846313477,140325,-.4572381973266602,53446344,.0517654418945313,442564,.2458257675170898,115434,-.2443561553955078,185255,.4448566436767578,39663,223728,75223,.7192621231079102,921437,909013,.5125598907470703,194463,.1820659637451172,5366399,-.4889926910400391,50653,11007489,43608,416097,.0001754760742188,43218,-.9020853042602539,56849,-1.638343811035156,12192046,.1569442749023438,701753,-.2329263687133789,309315,.2778472900390625,98755,.0828380584716797,529346,1.329828262329102,1174452736,-.0532779693603516,800515,102836,matched (3),326311.09,.92000735,78312.086,160225.23
201803,902139,698,4767,163235,03,0,1,0,0,0,0,0,0,0,0,0,187585,-1.107550621032715,612087,-.0100040435791016,2786968,-.0317153930664063,1092781,-.0984630584716797,86416,26540,49770,-.0953655242919922,959181,-.9125194549560547,7883825,9241113,.1439342498779297,68564,-1.082369804382324,2703,-.6246299743652344,16242,.4123220443725586,928427,925345,-.0141410827636719,39003,-1.783452033996582,33361468,.0801620483398438,1674143,-.2597560882568359,4638485,-.0570659637451172,2889,3264,208459,-.6272830963134766,99848,638106,-.2234001159667969,116004,-.1903362274169922,56695288,.0590114593505859,207566,-.7571353912353516,120441,.0424613952636719,73528,-.924067497253418,4691,160559,20475,-1.301252365112305,775922,293233,-1.131391525268555,202292,.0394697189331055,4670994,-.1387853622436523,51639,13904650,29119,336171,-.2132987976074219,116996,.9958829879760742,27820,-.7146434783935547,8327548,-.3812141418457031,980879,.3348674774169922,273677,-.1224117279052734,61020,-.481440544128418,481052,-.0956668853759766,1075905152,-.0876388549804688,269921,102754,matched (3),158074.95,.92000735,86126.938,164186.45
201804,902139,699,4767,196671,04,0,0,1,0,0,0,0,0,0,0,0,1400337,2.010235786437988,713241,.1529445648193359,2863576,.0271167755126953,1241982,.1279821395874023,95305,46011,81431,.4923439025878906,1849978,.6568489074707031,4074313,8426736,-.0922527313232422,295349,1.460390090942383,6836,.9278402328491211,9934,-.4916372299194336,1670591,644870,-.3611173629760742,168855,1.465401649475098,26975028,-.2124900817871094,1573670,-.0618906021118164,3884659,-.1773529052734375,4495,6685,241913,.1488361358642578,247683,768060,.18536376953125,127961,.0981006622314453,49869656,-.1282768249511719,170174,-.1986284255981445,173779,.3666238784790039,158287,.7667436599731445,22482,414504,56274,1.011028289794922,1399518,1010681,1.237411499023438,554540,1.008426666259766,6077482,.263218879699707,17843,10496333,23207,462559,.3191537857055664,36792,-1.156859397888184,51984,.6251811981201172,8188820,-.0167989730834961,828400,-.1689529418945313,264110,-.0355825424194336,93759,.4295253753662109,144322,-1.203928947448731,1176950656,.0897636413574219,546752,125955,matched (3),-168258.75,.92000735,105673.59,175231.98
201805,902139,700,4767,328699,05,0,0,0,1,0,0,0,0,0,0,0,1210905,-.1453447341918945,457657,-.4436988830566406,3242756,.1243524551391602,1150350,-.0766420364379883,371791,4664,135777,.5112581253051758,1909437,.0316352844238281,8109429,8837580,.0476036071777344,118548,-.9128398895263672,5456,-.2254867553710938,10716,.075775146484375,1030732,430863,-.40325927734375,219840,.263859748840332,30961804,.1378421783447266,6366744,1.397677421569824,3330910,-.1537895202636719,2296,8016,334418,.3238134384155273,156977,648893,-.1686000823974609,153735,.1835050582885742,54415184,.0872287750244141,307440,.5914583206176758,347369,.6926031112670898,243260,.4297208786010742,127636,55931,125711,.8037528991699219,1038732,343264,-1.079879760742188,741268,.2902231216430664,4054966,-.4046478271484375,8118,15508904,14514,401263,-.1421566009521484,17070,-.7679576873779297,68038,.2691307067871094,11086889,.3029928207397461,924584,.1098480224609375,267363,.0122413635253906,153805,.4949579238891602,421633,1.072089195251465,1180845696,.0033035278320313,455686,33931,matched (3),335142.78,.92000735,79867.281,160991.06
201806,902139,701,4767,1405870,06,0,0,0,0,1,0,0,0,0,0,0,1737208,.3609113693237305,759466,.506495475769043,2666654,-.1955986022949219,1184573,.0293159484863281,351363,34244,251899,.6180143356323242,1972999,.0327463150024414,9692590,6835990,-.2568120956420898,41597,-1.047289848327637,1809,-1.103941917419434,29855,1.024614334106445,1477222,468340,.083404541015625,106290,-.7267284393310547,35620776,.1401748657226563,5475595,-.1507863998413086,3602731,.0784463882446289,3138,19001,343658,.0272550582885742,180735,904523,.3321399688720703,180380,.1598358154296875,51956744,-.0462303161621094,361580,.1622037887573242,140803,-.9030256271362305,246941,.0150184631347656,217081,1802380,171853,.3126535415649414,1198220,489356,.3545904159545898,493800,-.4062309265136719,8138781,.6966981887817383,1544,16808808,15585,425410,.058436393737793,48899,1.052433967590332,72124,.0583200454711914,11084285,-.0002346038818359,1064265,.1406955718994141,351716,.2742166519165039,135262,-.1284713745117188,800651,.6412897109985352,1130202240,-.0438327789306641,804460,0,matched (3),294467.41,.92000735,52928.035,149468.13
201807,902139,702,4767,968531,07,0,0,0,0,0,1,0,0,0,0,0,699228,-.9100580215454102,502318,-.4133825302124023,3100219,.1506481170654297,1352575,.1326274871826172,545957,27965,89537,-1.03437614440918,1077028,-.6053495407104492,5030991,7441225,.084834098815918,105240,.9282159805297852,737,-.8979415893554688,8293,-1.280941009521484,1142282,433592,-.0770902633666992,126033,.1703720092773438,38553344,.0791149139404297,4561599,-.1826276779174805,3188798,-.1220474243164063,1685,13179,222539,-.434544563293457,137531,801742,-.1206207275390625,64243,-1.032393455505371,49378160,-.0509033203125,174785,-.7269268035888672,188373,.2910623550415039,345170,.3348875045776367,169800,3091430,82010,-.7397985458374023,624437,999970,.714634895324707,333033,-.3938894271850586,4322825,-.6327314376831055,10717,12294636,11887,490753,.1428871154785156,30225,-.4810876846313477,82532,.1347990036010742,10803018,-.0257034301757813,1002306,-.0599813461303711,196808,-.5805950164794922,87005,-.4412479400634766,459353,-.5556068420410156,1405240448,.2178115844726563,394279,0,matched (3),-72280.852,.92000735,70429.188,156523.53
201808,902139,703,4767,1132011,08,0,0,0,0,0,0,1,0,0,0,0,11887,-4.074531555175781,921581,.6068572998046875,3449437,.1067380905151367,926042,-.37884521484375,610037,46801,90436,.0099897384643555,2529309,.8537406921386719,5777891,8546854,.1385278701782227,289832,1.013057708740234,3630,1.594400405883789,10561,.2417564392089844,1364617,1036544,.8715429306030273,147227,.1554317474365234,33904044,-.128509521484375,4794844,.0498676300048828,2697080,-.1674747467041016,9973,19724,209190,-.061859130859375,352823,798094,-.0045604705810547,82451,.2495317459106445,61264356,.2156887054443359,317897,.5981712341308594,213976,.1274394989013672,149847,-.8344221115112305,86297,62495,221327,.9928007125854492,1701331,688160,-.3737039566040039,411366,.2112417221069336,5827186,.2986249923706055,14742,12694210,22830,498629,.0159215927124023,123906,1.410854339599609,146385,.573054313659668,12420767,.1395454406738281,1001769,-.0005359649658203,210161,.0656452178955078,114054,.2707061767578125,298223,-.4319772720336914,1384042368,-.0151996612548828,232257,0,matched (3),437428.09,.92000735,103515.98,173939.36
201809,902139,704,4767,964237,09,0,0,0,0,0,0,0,1,0,0,0,40772,1.232550621032715,509300,-.593052864074707,3303001,-.0433797836303711,1414357,.4235105514526367,523020,31352,91219,.0086212158203125,1948466,-.2609043121337891,4118888,8136137,-.0492477416992188,260712,-.1058855056762695,623,-1.762441635131836,9824,-.0723390579223633,702737,614566,-.522730827331543,137715,-.0667886734008789,27826520,-.1975440979003906,2693835,-.5765752792358398,2089985,-.2550125122070313,7990,14250,176276,-.1711921691894531,107051,520303,-.4278154373168945,190348,.8366498947143555,50477400,-.1936721801757813,257743,-.2097644805908203,91989,-.8441944122314453,124263,-.1872138977050781,167378,1399290,162542,-.3087053298950195,1267553,573519,-.1822299957275391,221487,-.6191196441650391,4069511,-.3590116500854492,46518,11688959,8012,355037,-.3396406173706055,45047,-1.01181697845459,104289,-.3390741348266602,10238016,-.1932621002197266,878181,-.1316699981689453,282643,.2963104248046875,90290,-.2336454391479492,112718,-.9729518890380859,1130626560,-.2022380828857422,117191,1217,matched (3),-342109.72,.92000735,87516.156,164919.44
201810,902139,705,4767,180907,10,0,0,0,0,0,0,0,0,1,0,0,63022,.4354877471923828,1012806,.6874427795410156,3626210,.0933570861816406,1207591,-.1580476760864258,0,33169,56638,-.4765834808349609,1777905,-.0916061401367188,2867972,8552998,.0499658584594727,110793,-.8557529449462891,3697,1.780730247497559,27196,1.018240928649902,1282195,571605,-.0724678039550781,183655,.287872314453125,11138761,-.9155597686767578,1236752,-.778477668762207,2098633,.0041294097900391,3007,24973,234005,.2832918167114258,190131,1090842,.7402935028076172,482222,.9295501708984375,46667580,-.0784759521484375,176804,-.3769216537475586,191101,.7311334609985352,128507,.0335826873779297,126035,702228,59712,-1.001402854919434,763268,1988918,1.243555068969727,200670,-.0987014770507813,4321802,.060150146484375,0,14061431,26920,728015,.7181005477905273,44991,-.0012435913085938,124723,.178929328918457,15534478,.4169540405273438,848709,-.0341358184814453,88381,-1.162528038024902,46973,-.6534538269042969,398065,1.261726379394531,1215778176,.0726127624511719,0,202429,matched (3),-259864.94,.92000735,144991.05,201399.47
201811,902139,706,4767,206191,11,0,0,0,0,0,0,0,0,0,1,0,392537,1.829147338867188,1761771,.5535945892333984,3440226,-.0526514053344727,1214047,.0053319931030273,385966,40298,38131,-.3956518173217773,2156069,.1928510665893555,2967901,9631249,.1187305450439453,112374,.0141696929931641,5045,.3108758926391602,31064,.1329803466796875,327441,232081,-.9013614654541016,216281,.1635198593139648,25243860,.8181533813476563,2280892,.6120786666870117,2395696,.1323871612548828,5705,17191,265840,.1275520324707031,202931,730399,-.4011135101318359,364373,-.2802267074584961,50956996,.0879325866699219,178418,.0090875625610352,140460,-.3078794479370117,106766,-.1853437423706055,494283,532695,68509,.1374320983886719,0,461414,-1.461050033569336,260427,.2606601715087891,8983507,.7317171096801758,45690,0,17358,362391,-.6975984573364258,83785,.621790885925293,29875,-1.429073333740234,8444109,-.609593391418457,882757,.0393333435058594,213611,.8824996948242188,67368,.3605976104736328,369505,-.0744514465332031,1022470528,-.1731624603271484,216677,365084,matched (3),180937.83,.92000735,82352.672,162238.42
201812,902139,707,4767,1157357,12,0,0,0,0,0,0,0,0,0,0,1,996701,.9318199157714844,718985,-.8962345123291016,3477806,.0108652114868164,435443,-1.025350570678711,482898,11414,32555,-.1580972671508789,1687021,-.2453222274780273,2395881,10678103,.1031837463378906,39722,-1.039927482604981,2148,-.8538603782653809,5738,-1.688939094543457,366163,452792,.6683464050292969,171056,-.2345876693725586,30239832,.1805763244628906,1936706,-.1635780334472656,2647492,.0999393463134766,16369,6722,296105,.1078195571899414,238485,866744,.1711521148681641,740776,.7095203399658203,48226960,-.0550632476806641,111709,-.4682321548461914,179070,.242854118347168,99891,-.0665597915649414,317646,109998,79460,.1482877731323242,562972,731200,.4603910446166992,524947,.7009754180908203,3059445,-1.077156066894531,68339,11562977,36695,390614,.0749959945678711,94067,.115753173828125,52757,.5686750411987305,13232806,.4492311477661133,841643,-.047694206237793,246581,.1435346603393555,124340,.612849235534668,409240,.102137565612793,1101000064,.0739974975585938,249529,317942,matched (3),99189.336,.92000735,75164.781,158710.7
