period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1021c218,Y1288c705,growth1288c705,Y1387c807,growth1387c807,Y1449c32,Y1479c124,growth1479c124,Y1492c124,growth1492c124,Y1661c484,growth1661c484,Y1730c32,Y1980c344,Y1982c203,Y1991c124,growth1991c124,Y1992c376,Y223c124,growth223c124,Y2282c484,growth2282c484,Y2362c208,Y245c352,growth245c352,Y266c554,Y2694c792,growth2694c792,Y2915c792,growth2915c792,Y2965c152,growth2965c152,Y3144c152,growth3144c152,Y326c208,Y3298c600,growth3298c600,Y3463c428,growth3463c428,Y3469c792,growth3469c792,Y3670c372,growth3670c372,Y3724c32,Y3835c376,Y3971c484,growth3971c484,Y3987c440,growth3987c440,Y4140c68,growth4140c68,Y4175c484,growth4175c484,Y4195c36,Y4198c348,growth4198c348,Y4292c124,growth4292c124,Y4322c344,Y4472c32,Y4478c818,Y4494c124,growth4494c124,Y4645c484,growth4645c484,Y4685c484,growth4685c484,Y4710c124,growth4710c124,Y4724c32,Y4806c484,growth4806c484,Y4926c352,growth4926c352,Y4976c246,growth4976c246,Y556c554,Y663c428,growth663c428,Y665c428,growth665c428,Y667c807,growth667c807,_merge,x,r2,s,sf
201708,901819,691,4751,38346256,08,0,0,0,0,0,0,1,0,0,0,0,391715,59373,-1.972957611083984,131447,-.0995502471923828,2510519,14772050,-.0672206878662109,17176272,.1991920471191406,27408224,.0677680969238281,3747424,1998693,792489,4000868,.093073844909668,1934000,6406888,-.0041627883911133,541157,.0746793746948242,17324,57567,.0086889266967773,737970,8561,.2721900939941406,165791,-.0960445404052734,7225504,.0628023147583008,254369,-.441441535949707,1722365,2964535,-.1895046234130859,154467,-.4683990478515625,3377454,-.2233734130859375,45016,-.3214216232299805,1358710,1370000,7404224,.1336603164672852,3053491,-.8397712707519531,30855,4.695147037506104,11208176,.060760498046875,101976104,17925028,.0974025726318359,4844986,.026494026184082,21577724,812733,3426927,738771,-.0187187194824219,43721640,.0509319305419922,1806686,.1052789688110352,2276514,.7971897125244141,47068,1220748,.0712690353393555,219708,.2071895599365234,1115906,-.1653728485107422,239113,1382579,.2782487869262695,1328973,-.0200843811035156,613998,.0450553894042969,matched (3),39613784,.79738718,1121065.1,2438757.3
201709,901819,692,4751,36350016,09,0,0,0,0,0,0,0,1,0,0,0,251111,112985,.6434154510498047,119808,-.0927133560180664,2445760,14155285,-.0426483154296875,14569091,-.1646251678466797,26658416,-.0277385711669922,3336792,2049635,736235,3365454,-.172947883605957,1207000,5834750,-.0935420989990234,318440,-.5302753448486328,13335,55405,-.0382795333862305,458526,277,-3.430954933166504,436381,.9677877426147461,6920515,-.0431270599365234,349802,.3185815811157227,1474888,2034039,-.3766975402832031,197835,.2474527359008789,3583816,.0593061447143555,90343,.6965951919555664,1372382,911000,6924437,-.0669937133789063,1797220,-.5300445556640625,1295,-3.170788288116455,10909356,-.0270233154296875,94347512,16587774,-.0775318145751953,4718233,-.0265092849731445,18233948,868209,2422548,306497,-.8797798156738281,33877168,-.2551021575927734,1554868,-.1501035690307617,1327459,-.5393791198730469,1681,1176286,-.0371017456054688,153635,-.3577194213867188,822914,-.304570198059082,140775,813451,-.5304203033447266,924935,-.3624382019042969,246406,-.9130115509033203,matched (3),35800092,.79738718,1006826.8,2388399
201710,901819,693,4751,37015048,10,0,0,0,0,0,0,0,0,1,0,0,477838,145146,.2504844665527344,117758,-.0172586441040039,2517818,13848504,-.02191162109375,15625417,.0699958801269531,29421324,.0986137390136719,4362050,1794940,931361,3671557,.0870523452758789,2033000,6161934,.0545597076416016,475371,.4006614685058594,18867,56640,.0220451354980469,778036,25431,4.519706726074219,907417,.732086181640625,6786841,-.0195045471191406,296057,-.1668148040771484,1833000,1792273,-.1265382766723633,269155,.3078546524047852,3750429,.0454416275024414,18242,-1.599886894226074,1521528,924000,7588248,.0915441513061523,1933390,.0730342864990234,27706,3.063138484954834,12622372,.1458492279052734,115013920,66087436,1.382312774658203,5060938,.0701169967651367,21342976,1160917,3043106,807629,.9688949584960938,39764236,.1602268218994141,2199823,.3469867706298828,1522323,.1369714736938477,54100,1733902,.3880119323730469,769249,1.610835075378418,1080626,.2724437713623047,325265,898966,.0999593734741211,1046658,.1236333847045898,298832,.1929006576538086,matched (3),37556040,.79738718,1842789.5,2843698.8
201711,901819,694,4751,34521716,11,0,0,0,0,0,0,0,0,0,1,0,357405,403858,1.023323059082031,139955,.1726894378662109,1847128,13405259,-.0325298309326172,16394763,.0480632781982422,27262348,-.0762119293212891,3996037,2159451,751453,3593659,-.0214443206787109,1248000,5711816,-.0758543014526367,501627,.0537614822387695,45442,48262,-.1600704193115234,671044,5493,-1.53249454498291,89749,-2.31358528137207,6726808,-.008885383605957,472728,.4679679870605469,1914397,1674867,-.0677509307861328,264969,-.0156745910644531,3415437,-.0935649871826172,26183,.361384391784668,1372905,1166000,6934478,-.0900955200195313,622758,-1.132872581481934,1199,-3.140161514282227,9651970,-.2683086395263672,86489312,23819628,-1.020467758178711,5118113,.0112342834472656,15073897,1611544,2207785,473113,-.5347690582275391,32540642,-.2004776000976563,1642287,-.2922868728637695,866884,-.5630874633789063,17512,1056095,-.4957962036132813,476489,-.4789705276489258,854404,-.2348918914794922,227059,1010754,.1172065734863281,708036,-.3908624649047852,298063,-.0025758743286133,matched (3),36094444,.79738718,1266990.5,2509186
201712,901819,695,4751,35640576,12,0,0,0,0,0,0,0,0,0,0,1,471325,16117,-3.221188545227051,94490,-.392827033996582,2163947,13936053,.0388317108154297,15069632,-.0842800140380859,22031542,-.2130317687988281,4315762,2355569,563333,2656943,-.3019952774047852,2183000,6419370,.1167831420898438,67109,-2.011538505554199,23584,50192,.0392112731933594,291286,6388,.1509466171264648,134332,.4032974243164063,5856579,-.1385345458984375,249544,-.638885498046875,1293679,1736297,.0360212326049805,141434,-.6277799606323242,3858536,.1219825744628906,55919,.758793830871582,1378351,904000,7450371,.0717582702636719,1343658,.7689933776855469,34470,3.358601570129395,9489375,-.0169887542724609,106174952,21729478,-.0918407440185547,4200995,-.1974649429321289,18482436,1491239,3016193,502946,.0611486434936523,28965160,-.1163959503173828,1397317,-.1615362167358398,819043,-.0567693710327148,23848,965372,-.0898199081420898,262940,-.5945186614990234,863490,.0105781555175781,186541,1243635,.2073421478271484,792028,.1121015548706055,364550,.2013587951660156,matched (3),35150912,.79738718,1141535.6,2448234.8
201801,901819,696,4751,39511796,01,0,0,0,0,0,0,0,0,0,0,0,1157122,463368,3.358647346496582,143148,.4153852462768555,0,14128048,.0136833190917969,15748116,.0440387725830078,23048418,.0451221466064453,0,2136424,989420,2781019,.0456418991088867,1213000,4485456,-.3584794998168945,494053,1.99632453918457,24390,59507,.1702375411987305,153547,16220,.93182373046875,105304,-.2434625625610352,5455713,-.0709028244018555,277748,.1070795059204102,1588975,3298694,.6417713165283203,284308,.6982250213623047,4563812,.1678705215454102,65725,.1615753173828125,0,954000,8004698,.0717649459838867,4338583,1.172151565551758,2851,-2.492419242858887,9879424,.0402812957763672,145472672,22846766,.050140380859375,5840139,.3294334411621094,17186352,0,2532975,794912,.4577493667602539,33319092,.1400375366210938,1544181,.0999393463134766,1048610,.2470846176147461,0,995693,.0309257507324219,246036,-.0664482116699219,1042683,.1885700225830078,320680,1084664,-.1367683410644531,894250,.1213893890380859,243487,-.4036006927490234,matched (3),41790052,.79738718,1542704,2659076
201802,901819,697,4751,30453976,02,1,0,0,0,0,0,0,0,0,0,0,416388,177104,-.9617843627929688,194027,.3041181564331055,1775976,14291212,.0114822387695313,14179194,-.1049442291259766,24486940,.0605430603027344,2804975,1048250,697465,1926561,-.3670816421508789,2016000,3800527,-.1657009124755859,210852,-.8514862060546875,6641,52747,-.1205863952636719,129864,3648,-1.4920654296875,164251,.444544792175293,3315970,-.4979133605957031,352059,.2370843887329102,1180451,3118197,-.0562715530395508,194237,-.3809795379638672,3361373,-.3058090209960938,19157,-1.23281192779541,1182367,1209000,6748602,-.1706933975219727,7561693,.5555477142333984,68021,3.172146797180176,10874487,.0959644317626953,107912656,17031536,-.2937431335449219,4648683,-.2281703948974609,13181319,867839,2344296,442457,-.5858888626098633,29097428,-.1354808807373047,1570619,.0169763565063477,1677133,.4696207046508789,27922,822706,-.1908397674560547,271560,.0987052917480469,328036,-1.156428337097168,93225,914295,-.170872688293457,968999,.0802774429321289,146570,-.5075607299804688,matched (3),31492000,.79738718,1346725.9,2550376.5
201803,901819,698,4751,34361452,03,0,1,0,0,0,0,0,0,0,0,0,777342,263998,.3992042541503906,139507,-.3298826217651367,2039070,13424922,-.0625324249267578,15888618,.1138267517089844,25078120,.0238552093505859,4858055,2347942,885289,2068443,.0710601806640625,1983000,4654286,.2026491165161133,215452,.0215816497802734,16864,68246,.2576112747192383,168490,15333,1.43582820892334,211732,.2539253234863281,6823096,.7215633392333984,309265,-.1296005249023438,1651486,3965892,.2404756546020508,247997,.2443380355834961,3724252,.1025171279907227,61192,1.161348342895508,1165480,1259000,7083049,.0483694076538086,5446164,-.3281841278076172,12223,-1.716497421264648,10942073,.0061969757080078,119259944,18396446,.0770912170410156,4970468,.066929817199707,16482669,1310507,3129865,662784,.4041061401367188,37857176,.2631702423095703,1274960,-.2085552215576172,1429325,-.1598834991455078,39934,838546,.0190696716308594,436104,.4736976623535156,352718,.072545051574707,291269,1362816,.3991556167602539,1158408,.1785383224487305,525250,1.276371955871582,matched (3),34414856,.79738718,1227156,2489309.5
201804,901819,699,4751,37793332,04,0,0,1,0,0,0,0,0,0,0,0,1053239,111928,-.8580856323242188,139566,.000422477722168,2558767,13468491,.0032405853271484,14148471,-.115997314453125,30692652,.2020282745361328,5429509,2261798,981380,2544639,.2071924209594727,1978000,6664195,.3589601516723633,248972,.1446018218994141,18747,59564,-.1360673904418945,104112,21638,.3444433212280273,621341,1.076558113098145,6446037,-.0568475723266602,328579,.0605792999267578,1389475,4767248,.1840381622314453,246823,-.0047454833984375,3728594,.0011653900146484,66679,.0858736038208008,1236975,1102000,8014188,.1235084533691406,5848223,.0712270736694336,47562,1.358715057373047,14143855,.2566642761230469,193776272,18194458,-.0110416412353516,5163400,.038081169128418,19393282,750742,2638492,842044,.2393827438354492,43546296,.1400032043457031,2321417,.5992631912231445,785088,-.5991621017456055,12058,862767,.0284757614135742,307803,-.3484201431274414,328959,-.0697355270385742,146306,1402680,.0288314819335938,824952,-.3394765853881836,715867,.3096199035644531,matched (3),36285904,.79738718,1451142.3,2607022
201805,901819,700,4751,39405028,05,0,0,0,1,0,0,0,0,0,0,0,1348322,188227,.5197925567626953,158373,.1264162063598633,1932089,14846578,.0974178314208984,17238640,.1975479125976563,31376218,.0220260620117188,4887514,2566668,653038,2768910,.0844650268554688,1678000,6311665,-.0543489456176758,430349,.5472564697265625,3728,64721,.0830345153808594,333726,39476,.6012420654296875,113575,-1.699416160583496,7365896,.1333951950073242,417548,.2396221160888672,1348754,3682895,-.2580699920654297,357065,.3692464828491211,3774973,.0123615264892578,30273,-.7896337509155273,1642093,1341000,7252080,-.0999250411987305,11473711,.6739206314086914,24904,-.6470060348510742,11931563,-.1700916290283203,133415680,19403708,.0643482208251953,6332031,.2040262222290039,20204626,942799,3749568,530952,-.4611606597900391,54047392,.2160377502441406,2121058,-.0902624130249023,1294331,.4999532699584961,19805,933917,.0792427062988281,999335,1.177629470825195,598928,.599207878112793,293549,1592112,.1266765594482422,1511677,.6056499481201172,597633,-.1805181503295898,matched (3),40092728,.79738718,2241505,3116904.5
201806,901819,701,4751,41783588,06,0,0,0,0,1,0,0,0,0,0,0,1371841,277509,.3882045745849609,123716,-.2469644546508789,1683097,14851189,.0003089904785156,15287391,-.1201248168945313,26280058,-.1772403717041016,4851762,1823676,1161128,2654731,-.0421104431152344,1837000,4862782,-.2607889175415039,517481,.1843757629394531,15456,66638,.0291891098022461,628429,45564,.1434249877929688,147505,.2613983154296875,7637599,.0362224578857422,441290,.055302619934082,1734145,3898601,.0569190979003906,171383,-.7340173721313477,3251738,-.1492033004760742,30124,-.0049333572387695,1379298,1064000,8151816,.1169528961181641,13862139,.1891021728515625,107,-5.449954986572266,13472722,.1214790344238281,177642928,20818880,.0703964233398438,5929474,-.0656862258911133,18877318,1172627,2392478,397470,-.2895517349243164,45676232,-.1682834625244141,1925188,-.0968914031982422,2264569,.5593910217285156,27093,929596,-.0046377182006836,272070,-1.301030158996582,1064567,.5751819610595703,318400,1779400,.1112146377563477,1288686,-.1595964431762695,602274,.0077362060546875,matched (3),39670956,.79738718,1524660.1,2648648.5
201807,901819,702,4751,41921872,07,0,0,0,0,0,1,0,0,0,0,0,1875572,465124,.5164508819580078,180035,.3751621246337891,2067596,15752301,.0589065551757813,13701524,-.1095218658447266,26884692,.0227470397949219,6169947,2174034,1262802,3682301,.3271942138671875,2205000,5160999,.0595197677612305,925033,.5808572769165039,16070,76384,.1364984512329102,844874,83930,.6108646392822266,126689,-.1521263122558594,5502929,-.3278026580810547,430616,-.0244855880737305,2004228,4567086,.1582574844360352,199629,.1525602340698242,3608210,.1040220260620117,57600,.6482000350952148,1521427,1586000,7490454,-.0846118927001953,13619291,-.0176734924316406,16256,5.023388862609863,13673585,.0147991180419922,127243432,18559160,-.114898681640625,5879900,-.0083951950073242,18325816,1560765,2673700,809895,.7117853164672852,49977428,.0899925231933594,1771138,-.0834016799926758,1349893,-.517359733581543,19692,1067035,.1378889083862305,266439,-.0209140777587891,1583897,.3973207473754883,69240,1735861,-.0247726440429688,1450802,.1184930801391602,709765,.1642217636108398,matched (3),41400636,.79738718,1614765.6,2701521.3
201808,901819,703,4751,34096208,08,0,0,0,0,0,0,1,0,0,0,0,1206769,123225,-1.328291893005371,172788,-.0410852432250977,2919523,16224173,.0295162200927734,17217262,.2284049987792969,32836256,.1999759674072266,4658277,1679202,935785,4166353,.1235036849975586,2171000,4611134,-.1126565933227539,1123076,.1939964294433594,876,63733,-.1810703277587891,662087,21371,-1.367947578430176,55734,-.8211450576782227,5281201,-.0411272048950195,317095,-.3060150146484375,1442958,5632973,.2097616195678711,178018,-.1145763397216797,2330134,-.437286376953125,47999,-.182342529296875,1169379,1369000,6376742,-.1609716415405273,1999220,-1.918730735778809,13741,-.1680784225463867,13726309,.0038471221923828,116302720,15220949,-.1982898712158203,5099017,-.1424922943115234,15690431,1439117,2458272,622237,-.2635841369628906,61272880,.203765869140625,2334845,.2763233184814453,1605759,.1735715866088867,10780,900433,-.1697626113891602,243278,-.0909404754638672,1623970,.0249853134155273,356203,1661000,-.0440835952758789,1417087,-.0235128402709961,535829,-.2811193466186523,matched (3),41083972,.79738718,1466015.6,2615330
201809,901819,704,4751,29493968,09,0,0,0,0,0,0,0,1,0,0,0,870875,69921,-.5666465759277344,91429,-.6365032196044922,1652149,15278586,-.0600490570068359,15414895,-.1105785369873047,33183214,.0105113983154297,4624975,1528463,641528,3139658,-.2829275131225586,695000,4621540,.002253532409668,264316,-1.446681022644043,2300,75865,.1742525100708008,355516,546,-3.667171478271484,104625,.6297922134399414,5174697,-.0203723907470703,286794,-.1004371643066406,1405287,5572040,-.0108757019042969,181594,.0198888778686523,3784035,.4848651885986328,25068,-.6495876312255859,1069103,1041000,5892629,-.0789556503295898,261847,-2.03275203704834,15680,.1320018768310547,11870880,-.1452255249023438,107109248,19125358,.2283420562744141,4865721,-.0468330383300781,15261306,1027405,1753438,415000,-.4050416946411133,46177908,-.2828350067138672,1773856,-.2747898101806641,1241675,-.2571353912353516,22626,869287,-.0352029800415039,183476,-.2821216583251953,797632,-.7109823226928711,25163,981196,-.526402473449707,1282776,-.0995769500732422,343039,-.4459705352783203,matched (3),47620512,.79738718,1865925.3,2858745.8
201810,901819,705,4751,33246706,10,0,0,0,0,0,0,0,0,1,0,0,718499,412822,1.775650978088379,200621,.7858552932739258,1872504,16776969,.0935535430908203,15870751,.029144287109375,36568700,.0971488952636719,5868988,1863020,1149182,4523389,.365147590637207,1711000,5502797,.1745290756225586,599014,.8181400299072266,26058,83594,.0970163345336914,545926,259,-.745790958404541,570729,1.696532249450684,7427436,.3613996505737305,385708,.2963161468505859,1695930,4159709,-.2923164367675781,121199,-.4043397903442383,3336787,-.1257820129394531,78620,1.143033981323242,1404301,1093000,8759462,.3964328765869141,1099834,1.435154914855957,745209,3.861278533935547,11580113,-.0247993469238281,137234528,21472290,.1157493591308594,7493939,.431879997253418,13551209,1777479,0,580540,.3356800079345703,46771432,.0127716064453125,2585483,.3767566680908203,921612,-.2980918884277344,85072,1240378,.3554983139038086,255973,.3329887390136719,1050255,.275141716003418,117302,1155228,.1632804870605469,884371,-.3719053268432617,403449,.162205696105957,matched (3),35930512,.79738718,1934353.4,2903872
201811,901819,706,4751,30567630,11,0,0,0,0,0,0,0,0,0,1,0,715078,39541,-2.345678329467773,172062,-.1535634994506836,2027573,15269889,-.0941238403320313,15865349,-.0003414154052734,32111424,-.1299800872802734,4371257,2274275,914412,3911676,-.1452951431274414,1434000,4038797,-.3093099594116211,403943,-.3940114974975586,1842,57513,-.3739604949951172,506891,32884,4.843913555145264,153631,-1.312361717224121,5882593,-.2331829071044922,378145,-.0198030471801758,1581490,5481581,.2759485244750977,94331,-.2506237030029297,3472867,.0399713516235352,2155,-3.596835613250732,1110830,1203000,7443040,-.1628551483154297,874643,-.2290992736816406,51819,-2.66590690612793,10949972,-.0559520721435547,133604024,25453526,.1700897216796875,6098131,-.2061119079589844,14215515,328383,3449358,515904,-.1180381774902344,52064068,.1072025299072266,1859042,-.3298511505126953,841012,-.0915184020996094,7504,960025,-.2562122344970703,380790,.3971757888793945,961583,-.0882081985473633,362403,1050306,-.0952157974243164,599527,-.3887357711791992,379544,-.0610799789428711,matched (3),48328796,.79738718,2132576.5,3039512
201812,901819,707,4751,32525992,12,0,0,0,0,0,0,0,0,0,0,1,946983,1090969,3.317482948303223,189792,.0980739593505859,1789323,15974196,.0450916290283203,15321212,-.0348987579345703,22217244,-.3683433532714844,3860119,1463724,419265,3168108,-.2108316421508789,2261000,4087462,.0119771957397461,458573,.1268453598022461,14033,69987,.1962985992431641,303194,68592,.7351894378662109,118733,-.2576761245727539,6159211,.0459508895874023,394175,.0415172576904297,0,2569308,-.7577571868896484,94827,.005244255065918,3373828,-.0289316177368164,81540,3.633303165435791,869688,1309000,7497912,.0073451995849609,5471995,1.833582878112793,5766,-2.195778846740723,23660704,.7704792022705078,90457176,24325218,-.0453395843505859,5571173,-.0903768539428711,16560036,1012445,2701351,356732,-.3689355850219727,38061400,-.3132743835449219,1687735,-.0966739654541016,662446,-.2386674880981445,31654,920399,-.0421514511108398,339984,-.1133489608764648,632015,-.4196672439575195,59597,1125374,.0690336227416992,690104,.1407012939453125,285310,-.2853937149047852,matched (3),41756628,.79738718,3797261.8,4371492.5
