period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1007c703,growth1007c703,Y1015c124,growth1015c124,Y1206c124,growth1206c124,Y1276c440,growth1276c440,Y1321c620,growth1321c620,Y1470c484,growth1470c484,Y1618c152,growth1618c152,Y1653c124,growth1653c124,Y1674c124,growth1674c124,Y1787c484,growth1787c484,Y1829c251,growth1829c251,Y2028c32,Y2124c428,growth2124c428,Y242c616,Y243c124,growth243c124,Y251c246,growth251c246,Y2627c620,growth2627c620,Y266c124,growth266c124,Y2857c344,Y2865c344,Y3041c152,growth3041c152,Y3083c826,growth3083c826,Y3142c792,growth3142c792,Y3294c792,growth3294c792,Y330c440,growth330c440,Y3377c124,growth3377c124,Y3788c152,growth3788c152,Y3858c586,growth3858c586,Y396c208,growth396c208,Y3998c152,Y4066c300,Y4175c484,growth4175c484,Y4183c36,Y4363c152,growth4363c152,Y4682c300,growth4682c300,Y4688c484,growth4688c484,Y4924c752,growth4924c752,Y4966c124,growth4966c124,Y4981c124,growth4981c124,Y4986c203,Y5004c222,growth5004c222,Y536c705,growth536c705,Y54c428,growth54c428,Y564c372,growth564c372,Y583c752,growth583c752,Y588c208,growth588c208,Y639c376,Y660c233,Y841c381,Y987c124,_merge,x,r2,s,sf
201509,293100,668,1276,29560168,09,0,0,0,0,0,0,0,1,0,0,0,54655,-.8424139022827148,4593740,.1234502792358398,136138,.9944324493408203,328151,2.023106575012207,29838,.7431049346923828,1484501,.2914962768554688,10110894,.092926025390625,33353188,.0243625640869141,1514744,-.0866184234619141,1719441,.2190322875976563,13531254,.1227550506591797,10425345,26822,.2931900024414063,3527394,7658377,-.2960910797119141,6074,.4458656311035156,562312,.6997737884521484,8195503,.0501060485839844,4996752,978162,1115539,.3140144348144531,3925231,2.500532150268555,114936,.7339744567871094,2346178,-.1402301788330078,1329861,-.1598701477050781,4056147,.0567865371704102,1122035,.2468090057373047,2740494,.0402088165283203,24926,.8357172012329102,45015,4999,9215615,.0107784271240234,140970,61553,.5608711242675781,572066,.7934732437133789,3556670,.0285186767578125,2981941,-.0278263092041016,1457257,-.3809452056884766,1054132,-.1188545227050781,65396,321989,-.2397060394287109,15310,.6658296585083008,600188,-.2616586685180664,309062,.4574651718139648,1837595,.1207008361816406,43812,.0637779235839844,609000,511509,1849717376,913777,matched (3),30283812,.88018906,7623395.5,11004169
201510,293100,669,1276,27033472,10,0,0,0,0,0,0,0,0,1,0,0,6452,-2.136651039123535,4213344,-.0864381790161133,12221,-2.410513877868652,98097,-1.207516670227051,16413,-.5977096557617188,1499350,.0099525451660156,10076763,-.0033817291259766,31428692,-.0594329833984375,1026860,-.3887405395507813,1661256,-.0344247817993164,9396846,-.3646278381347656,8206413,7233,-1.310568809509277,5737720,10189507,.2855587005615234,6457,.0611467361450195,198646,-1.040532112121582,12006686,.3818778991699219,10968390,1936536,1105779,-.0087881088256836,288508,-2.610457420349121,73571,-.4461250305175781,2239541,-.0465164184570313,5849488,1.481279373168945,3493930,-.1492061614990234,695980,-.4775781631469727,2506620,-.089202880859375,15947,-.4466409683227539,399985,11277,11032908,.1799831390380859,24630,38600,-.4666461944580078,531346,-.0738410949707031,4448609,.2237663269042969,3759352,.2316722869873047,1442551,-.0101423263549805,1655577,.4514322280883789,45349,257551,-.2232999801635742,16653,.0840835571289063,677036,.1204814910888672,172412,-.5836553573608398,1774118,-.0351543426513672,68214,.4427423477172852,94000,317527,1724313856,745864,matched (3),29368664,.88018906,3856412,8823122
201511,293100,670,1276,43055136,11,0,0,0,0,0,0,0,0,0,1,0,15858,.8992843627929688,5012737,.1737260818481445,38074,1.13637638092041,65394,-.4055261611938477,35586,.7738790512084961,872961,-.5408954620361328,10800828,.0693912506103516,31912076,.0152645111083984,1449446,.3446760177612305,2130673,.2488632202148438,9663521,.0279827117919922,11363030,24522,1.220916748046875,15293245,11613423,.1308021545410156,5043,-.2471628189086914,492047,.9070501327514648,15232927,.2379951477050781,4754272,1072553,967504,-.1335859298706055,292360,.0132627487182617,93882,.2437877655029297,2929914,.268702507019043,7696907,.2744646072387695,3232460,-.0777835845947266,807703,.1488733291625977,1475208,-.5301361083984375,19762,.2144899368286133,88034,29457,7073012,-.4445953369140625,41138,455963,2.469159126281738,480520,-.1005439758300781,3049596,-.3775815963745117,3808273,.0129289627075195,2824446,.6718988418579102,1916788,.1465015411376953,99509,391183,.4179582595825195,18402,.0998687744140625,712238,.0506877899169922,181873,.0534219741821289,1813826,.0221347808837891,135227,.6843042373657227,493000,347279,1713761024,671345,matched (3),50422744,.88018906,4263472,9008483
201512,293100,671,1276,23077948,12,0,0,0,0,0,0,0,0,0,0,1,138761,2.169078826904297,4029839,-.2182559967041016,37222,-.0226316452026367,79213,.1917095184326172,27443,-.2598409652709961,762994,-.1346406936645508,9096757,-.1717052459716797,26908462,-.1705436706542969,957630,-.4144754409790039,1091437,-.6689424514770508,11392320,.164581298828125,8361825,8289,-1.084640502929688,20158374,11876374,.0223903656005859,4267,-.1670904159545898,235179,-.7382278442382813,18285936,.1826744079589844,7654478,1893626,966958,-.0005645751953125,233337,-.2255020141601563,102155,.0844526290893555,2677008,-.0902738571166992,4242112,-.5957574844360352,1891695,-.5357704162597656,1208794,.4031839370727539,1380462,-.066380500793457,9054,-.7805538177490234,19737,18297,9695239,.3153476715087891,7290,25038,-2.902016639709473,537552,.1121559143066406,2756418,-.1010770797729492,5675521,.39898681640625,3336772,.166691780090332,1984930,.0349321365356445,89676,74271,-1.661455154418945,19733,.0698337554931641,861138,.1898422241210938,173979,-.0443744659423828,1458761,-.2178506851196289,54094,-.9162311553955078,101000,409579,1680646656,608108,matched (3),39721684,.88018906,3523176.5,8682646
201601,293100,672,1276,48114032,01,0,0,0,0,0,0,0,0,0,0,0,119493,-.1494951248168945,4394559,.0866403579711914,99062,.9788455963134766,146651,.6159152984619141,16879,-.4860410690307617,1797665,.8569936752319336,11380668,.2239990234375,31098244,.1447105407714844,1429226,.4004268646240234,1102191,.0098047256469727,10689578,-.0636692047119141,8984852,26535,1.163535118103027,18644496,14972674,.2316761016845703,7766,.5988445281982422,477102,.7073831558227539,20317608,.1053543090820313,10842937,3140609,1127964,.1540145874023438,302928,.2610111236572266,104615,.0237960815429688,2755840,.0290231704711914,3333771,-.2409572601318359,3576282,.6368503570556641,1011229,-.1784563064575195,5196524,1.325571060180664,17503,.6591653823852539,55348,12812,11892366,.2042617797851563,13525,110907,1.488297462463379,481021,-.111114501953125,3009602,.0878753662109375,8110193,.356959342956543,4961449,.3966941833496094,3307164,.5105075836181641,56002,391613,1.662553787231445,4244,-1.536786079406738,587857,-.3817710876464844,112285,-.4378938674926758,1859758,.24285888671875,204383,1.329272270202637,959000,0,1135945856,718429,matched (3),53241220,.88018906,3483475,8666612
201602,293100,673,1276,18415628,02,1,0,0,0,0,0,0,0,0,0,0,10823,-2.401584625244141,3739935,-.1612987518310547,54698,-.5939188003540039,27407,-1.677257537841797,19250,.1314411163330078,813450,-.7929601669311523,8345775,-.3101606369018555,27833108,-.1109256744384766,1412109,-.0120487213134766,2548805,.8383245468139648,9251605,-.1444721221923828,7245263,15681,-.5260152816772461,18473260,11874859,-.2318038940429688,5197,-.4016742706298828,327484,-.3762903213500977,15266803,-.2858066558837891,6626668,2367417,1374421,.1976184844970703,274976,-.0968112945556641,120028,.1374378204345703,2502719,-.0963449478149414,3072356,-.0816593170166016,2581897,-.3257989883422852,341806,-1.084678649902344,7774961,.402918815612793,21595,.2100896835327148,166063,3301,8813684,-.2995901107788086,18403,90875,-.1992073059082031,765401,.4644889831542969,3938791,.2690658569335938,9743688,.1834983825683594,5336615,.0728931427001953,2347452,-.3427600860595703,61242,234530,-.5126914978027344,10264,.8831357955932617,615866,.0465459823608398,207024,.6117944717407227,1625677,-.1345224380493164,59901,-1.227302551269531,1219000,288543,969198848,713783,matched (3),20788276,.88018906,4679629.5,9212736
201603,293100,674,1276,32351284,03,0,1,0,0,0,0,0,0,0,0,0,74915,1.934680938720703,4092862,.0901765823364258,129445,.8614292144775391,376051,2.618926048278809,27276,.3484954833984375,1159173,.3541784286499023,9614950,.1415624618530273,29851940,.0700225830078125,1516880,.0715713500976563,1311249,-.6646442413330078,9686074,.0458908081054688,7316085,21276,.3051300048828125,23768796,13617983,.1369667053222656,5610,.0764694213867188,464758,.3500776290893555,16782324,.0946464538574219,8284294,2445641,1390349,.0115222930908203,316861,.141779899597168,140343,.1563644409179688,2361854,-.0579309463500977,3004977,-.0221748352050781,4144844,.4733400344848633,1481318,1.46644401550293,10482635,.2988109588623047,46071,.7577219009399414,308889,39081,10461473,.1713933944702148,16799,96187,.0568094253540039,756370,-.0118684768676758,3957904,.0048408508300781,10390569,.0642776489257813,6484044,.1947526931762695,2382281,.0147275924682617,167429,312610,.2873735427856445,27047,.9689340591430664,614475,-.0022611618041992,112708,-.6080341339111328,1629136,.0021257400512695,89173,.3978853225708008,543000,449602,1225781888,633828,matched (3),17417590,.88018906,4747507.5,9247399
201604,293100,675,1276,38239228,04,0,0,1,0,0,0,0,0,0,0,0,19819,-1.329712867736816,5317217,.2617053985595703,8216,-2.757172584533691,52465,-1.969577789306641,72021,.9709510803222656,927340,-.2231426239013672,8845105,-.0834541320800781,34561872,.1465015411376953,1652986,.0859279632568359,1589344,.1923408508300781,10437487,.0747146606445313,6484647,12146,-.5605792999267578,24926418,13415641,-.0149688720703125,5900,.0504016876220703,303582,-.4258651733398438,21490764,.2472953796386719,7350740,1673325,1406256,.0113763809204102,452978,.3573799133300781,76687,-.6043577194213867,3320122,.3405551910400391,4116511,.3147363662719727,3409262,-.195368766784668,724527,-.7151679992675781,13147413,.2265052795410156,16030,-1.055721282958984,352493,10186,9771550,-.0682239532470703,11077,50733,-.6397180557250977,517845,-.3788547515869141,3639086,-.0839815139770508,10885552,.046539306640625,8985044,.3262176513671875,2504311,.0499553680419922,373845,412027,.2761325836181641,6962,-1.357110023498535,960135,.4463052749633789,192119,.5333147048950195,1758524,.0764255523681641,113015,.2369422912597656,636000,691189,1401490560,680866,matched (3),43129956,.88018906,5364952.5,9579054
201605,293100,676,1276,48964488,05,0,0,0,1,0,0,0,0,0,0,0,153755,2.048718452453613,3964754,-.2935066223144531,36748,1.498000144958496,68315,.2639827728271484,22757,-1.152085304260254,1380489,.3978729248046875,11044717,.2220878601074219,32361640,-.0657768249511719,1580978,-.0445404052734375,1403301,-.1244935989379883,10376767,-.0058326721191406,10375751,25825,.7543430328369141,16519699,16307135,.1951808929443359,7544,.2458000183105469,400638,.2774057388305664,26534724,.2108325958251953,7227631,2299288,1420570,.010127067565918,210225,-.767664909362793,64919,-.1665916442871094,2256504,-.3861856460571289,3296908,-.2220211029052734,2846708,-.180333137512207,1276292,.5661945343017578,16227031,.2104530334472656,24211,.4123449325561523,627909,25572,10589023,.0803432464599609,15851,111656,.7888460159301758,685855,.2809896469116211,3854724,.0575666427612305,11281156,.0356960296630859,9170379,.020416259765625,3044049,.1951751708984375,283406,479657,.151982307434082,10972,.4548797607421875,950615,-.0099649429321289,314093,.4915733337402344,2416791,.3179655075073242,120196,.0616035461425781,1804000,1072627,1808846592,500864,matched (3),46449624,.88018906,4327461,9038943
201606,293100,677,1276,41484028,06,0,0,0,0,1,0,0,0,0,0,0,47020,-1.184786796569824,4746383,.1799392700195313,117220,1.159969329833984,53753,-.2397298812866211,5558,-1.409634590148926,1028990,-.2938594818115234,10879788,-.015045166015625,28164618,-.1389064788818359,1483649,-.0635385513305664,1275983,-.0951108932495117,10927239,.0516891479492188,7819954,9104,-1.042629241943359,6276682,18079228,.1031608581542969,4921,-.4272403717041016,344400,-.1512537002563477,20631776,-.2516231536865234,6273817,999203,1278324,-.1055088043212891,165869,-.2369804382324219,115402,.5752811431884766,1753888,-.2519807815551758,2032757,-.4835920333862305,4127710,.3715600967407227,1194198,-.0664834976196289,11469139,-.3470172882080078,22382,-.0785503387451172,437291,6019,9631144,-.0948162078857422,20050,51542,-.7730255126953125,575785,-.174931526184082,2839400,-.3057069778442383,8070830,-.3348770141601563,6990237,-.2714633941650391,2115420,-.3639354705810547,202019,372919,-.2517099380493164,7613,-.3654890060424805,691338,-.3184795379638672,200013,-.4513063430786133,2538997,.0493288040161133,131821,.092320442199707,1263000,896957,1710506496,705274,matched (3),47967708,.88018906,4172954.8,8965998
201607,293100,678,1276,47941764,07,0,0,0,0,0,1,0,0,0,0,0,83756,.5773344039916992,4572583,-.0373048782348633,177248,.4134969711303711,417357,2.049542427062988,29618,1.673144340515137,2008049,.6685857772827148,11134518,.0231437683105469,31501000,.1119518280029297,1500032,.010981559753418,1551859,.1957368850708008,8272243,-.2783536911010742,7984150,19239,.748225212097168,4556261,17638564,-.0246753692626953,3727,-.2779083251953125,473623,.3186073303222656,12546596,-.4973831176757813,4716276,674038,1090045,-.1593303680419922,205580,.2146368026733398,66329,-.5537939071655273,2565185,.3801946640014648,1297941,-.448613166809082,2566646,-.4751224517822266,1576586,.2777862548828125,4545154,-.9255990982055664,26151,.1556301116943359,250266,7301,9881810,.0256938934326172,46028,85998,.511927604675293,838922,.3763828277587891,3463343,.1986417770385742,4849481,-.5093841552734375,3421212,-.7145195007324219,1357374,-.4437017440795898,22444,295683,-.2320737838745117,9774,.2498683929443359,568913,-.1949014663696289,197331,-.0135002136230469,1983438,-.2469377517700195,66403,-.6857023239135742,1500000,893301,1960468864,653449,matched (3),46869384,.88018906,4505956,9125744
201608,293100,679,1276,42056396,08,0,0,0,0,0,0,1,0,0,0,0,13812,-1.802370071411133,4850360,.0589752197265625,46296,-1.342494010925293,148198,-1.035392761230469,11894,-.912348747253418,1027532,-.6700038909912109,11809990,.0588951110839844,31248690,-.0080413818359375,1244782,-.1865262985229492,1462275,-.0594596862792969,5844289,-.3474407196044922,7747826,32658,.5291509628295898,4732460,10662038,-.5033988952636719,4275,.1371803283691406,356427,-.2842817306518555,7119751,-.5665760040283203,3526171,732312,1082956,-.0065250396728516,511809,.9121170043945313,152168,.830357551574707,4682420,.6017847061157227,437231,-1.088072776794434,3402319,.2818565368652344,1296414,-.1956596374511719,3480527,-.2668771743774414,20873,-.2254304885864258,199880,6051,9387556,-.0513114929199219,32844,49536,-.5516242980957031,749910,-.1121644973754883,4512381,.2645902633666992,4331697,-.1129121780395508,2797387,-.2013092041015625,1053596,-.2533426284790039,4129,426789,.3670015335083008,9541,-.0241270065307617,630810,.1032772064208984,190670,-.0343379974365234,1970478,-.0065555572509766,132933,.6941032409667969,269000,837373,1767321088,639872,matched (3),42445788,.88018906,4103654.8,8933955
201609,293100,680,1276,30477574,09,0,0,0,0,0,0,0,1,0,0,0,10045,-.3184623718261719,3430117,-.3464584350585938,26801,-.5466165542602539,60731,-.892094612121582,22036,.6166439056396484,1483400,.3671770095825195,10013309,-.1650314331054688,31859384,.0193538665771484,1151724,-.0776996612548828,967076,-.4134721755981445,8692650,.3970127105712891,6716295,13943,-.8511123657226563,4193455,7902845,-.2994661331176758,3670,-.152592658996582,616616,.5481166839599609,7975701,.1135272979736328,5508540,698200,731776,-.3919744491577148,160767,-1.15799617767334,66328,-.8303728103637695,3106266,-.4103937149047852,419416,-.0415992736816406,3351919,-.0149240493774414,970459,-.2895879745483398,1548690,-.8097743988037109,20229,-.0313396453857422,265190,2330,9301275,-.0092334747314453,42486,40217,-.2084102630615234,634809,-.1666288375854492,3425496,-.275578498840332,3116315,-.3293085098266602,1529155,-.6039705276489258,908466,-.1482067108154297,4173,152467,-1.029340744018555,5679,-.5188236236572266,745859,.1675319671630859,240437,.2319135665893555,1966114,-.0022172927856445,115981,-.1364192962646484,199000,370520,1594655232,621492,matched (3),23723980,.88018906,4787697.5,9268097
201610,293100,681,1276,35428952,10,0,0,0,0,0,0,0,0,1,0,0,119007,2.47210693359375,4802630,.3365688323974609,33153,.2126941680908203,207187,1.227167129516602,30165,.3140048980712891,1651203,.1071672439575195,8985899,-.1082572937011719,37476544,.162384033203125,1547151,.2951545715332031,1541363,.4661455154418945,6700585,-.2602825164794922,7100915,16126,.1454553604125977,6226434,8351921,.0552692413330078,4488,.2012157440185547,364782,-.5249462127685547,11264426,.3452491760253906,5740441,813780,907607,.215336799621582,529087,1.191197395324707,86567,.2663068771362305,2239625,-.327113151550293,1415153,1.216130256652832,3083539,-.0834550857543945,831406,-.1546506881713867,2172257,.3383569717407227,68625,1.221540451049805,401448,8977,9688938,.04083251953125,27425,53928,.2933597564697266,656057,.032923698425293,3782910,.0992469787597656,3773945,.1914691925048828,1610991,.0521345138549805,962470,.0577449798583984,91080,294105,.6569881439208984,6494,.1341037750244141,867507,.1510868072509766,292198,.1949739456176758,2326534,.1683206558227539,123900,.0660486221313477,132000,304642,1733951360,868858,matched (3),27207600,.88018906,3444349,8650960
201611,293100,682,1276,27955812,11,0,0,0,0,0,0,0,0,0,1,0,42741,-1.024023056030273,5813201,.1909675598144531,38703,.1547832489013672,44526,-1.537548065185547,10402,-1.064684867858887,1467094,-.118220329284668,10683611,.1730537414550781,29600136,-.2359371185302734,1160556,-.2875156402587891,1386510,-.1058769226074219,6757411,.0084447860717773,8756401,30491,.636998176574707,14232116,9303078,.107853889465332,4974,.1028175354003906,262395,-.3294496536254883,13347751,.1696987152099609,6063758,1071332,867518,-.0451755523681641,297453,-.575897216796875,132681,.4270286560058594,2432356,.0825519561767578,1633531,.1435060501098633,3764791,.1996145248413086,1073754,.2557973861694336,2940509,.3028163909912109,33863,-.706334114074707,166797,4355,9319870,-.0388355255126953,8270,188020,1.248898506164551,596599,-.0950021743774414,4003405,.0566520690917969,5285070,.3367652893066406,2730618,.5276784896850586,1094380,.1284408569335938,7242,223684,-.2737026214599609,8993,.3255672454833984,599484,-.3695545196533203,190408,-.4282627105712891,2252629,-.0322818756103516,79840,-.4394502639770508,296000,272721,1672073856,588688,matched (3),34390820,.88018906,4042441.5,8906004
201612,293100,683,1276,37500224,12,0,0,0,0,0,0,0,0,0,0,1,18614,-.8312454223632813,4639107,-.2256088256835938,27309,-.3487005233764648,43378,-.0261211395263672,27719,.9801206588745117,2706382,.6123285293579102,9162902,-.1535472869873047,28178136,-.0492324829101563,1104019,-.0499420166015625,1093595,-.2373199462890625,6159868,-.0925846099853516,6571262,556,-4.00441837310791,18638820,10459782,.1171913146972656,6490,.2660379409790039,299334,.131709098815918,15820771,.1699752807617188,5756010,1192481,1225181,.3452081680297852,234772,-.2366409301757813,112891,-.161524772644043,1612501,-.4110736846923828,1544926,-.0557680130004883,2798616,-.2965669631958008,1508852,.3401889801025391,7413169,.9246749877929688,17738,-.6466140747070313,108644,7312,8842577,-.0525703430175781,24600,71272,-.9700441360473633,445987,-.2909555435180664,3439780,-.151738166809082,5825864,.0974216461181641,3048813,.1102237701416016,1372725,.2266092300415039,7642,230499,.0300121307373047,7572,-.1719884872436523,363776,-.4995307922363281,193464,.0159225463867188,2385371,.0572566986083984,37229,-.7629365921020508,447000,246180,1895685504,646978,matched (3),40896892,.88018906,5134003.5,9451643
201701,293100,684,1276,44887096,01,0,0,0,0,0,0,0,0,0,0,0,25615,.3192644119262695,5054484,.0857534408569336,213604,2.056907653808594,48857,.1189451217651367,25218,-.0945606231689453,612769,-1.485379219055176,9141816,-.0023040771484375,38783332,.3194446563720703,1742640,.4564437866210938,1607377,.3851337432861328,8833385,.3604831695556641,8470514,34280,4.121548652648926,29598504,12096137,.1453495025634766,5609,-.1458902359008789,522420,.5569124221801758,17578308,.1053428649902344,8572150,1746915,1172870,-.043635368347168,391605,.5116386413574219,141272,.2242641448974609,3682894,.8259124755859375,1840279,.1749410629272461,3546894,.2369470596313477,856728,-.5659847259521484,11365702,.427342414855957,80868,1.517108917236328,38817,42980,9909325,.1138973236083984,156909,99983,.338496208190918,647462,.3727703094482422,3599881,.0454940795898438,10174305,.5575580596923828,5407949,.5731182098388672,2655921,.6599941253662109,0,284296,.2097702026367188,10832,.3580474853515625,667802,.6074533462524414,333515,.5445966720581055,2748425,.1416740417480469,339672,2.210892677307129,142000,317117,2855915264,720627,matched (3),48291124,.88018906,4673844.5,9209799
201702,293100,685,1276,35529080,02,1,0,0,0,0,0,0,0,0,0,0,48907,.6467428207397461,4037450,-.2246627807617188,31268,-1.921528816223145,155180,1.155688285827637,14125,-.5796117782592773,649606,.0583772659301758,9486446,.0370044708251953,31947330,-.1939029693603516,1441403,-.189784049987793,1801051,.1137666702270508,8513727,-.0368585586547852,5392097,24810,-.3233146667480469,29004348,9808438,-.2096443176269531,5759,.0263910293579102,156875,-1.203022956848145,16437206,-.0671176910400391,5254123,1124455,853169,-.3182516098022461,144761,-.9951696395874023,96436,-.3818073272705078,2169524,-.5291910171508789,1693651,-.0830307006835938,2864990,-.2135076522827148,686556,-.2214326858520508,14562285,.2478351593017578,56968,-.3503284454345703,502250,21366,7641786,-.2598438262939453,29006,29157,-1.232305526733398,506345,-.2458419799804688,2948160,-.1997194290161133,9934965,-.0238056182861328,5366622,-.0076713562011719,1895007,-.3375692367553711,10150,383549,.2994508743286133,23505,.7747077941894531,703994,.0527782440185547,186077,-.5835275650024414,3155086,.1379871368408203,39485,-2.152059555053711,119000,380076,2213903104,550400,matched (3),36139304,.88018906,4109126.8,8936470
201703,293100,686,1276,54619980,03,0,1,0,0,0,0,0,0,0,0,0,41074,-.1745452880859375,4495084,.1073713302612305,40174,.2506246566772461,246631,.4633073806762695,21710,.4298267364501953,1942558,1.095395088195801,10778699,.1277084350585938,37849928,.1695423126220703,1582855,.0936136245727539,2620484,.3749885559082031,8164640,-.0418672561645508,8232970,36287,.3802127838134766,29983032,11448877,.1546497344970703,5777,.0031213760375977,373249,.8667964935302734,19241392,.1575145721435547,6672723,1864784,944650,.1018571853637695,572576,1.375061988830566,155170,.4756412506103516,4164014,.6519718170166016,1613517,-.0484695434570313,4156552,.3721208572387695,1749918,.9356365203857422,20881456,.3604259490966797,49711,-.1362638473510742,777931,5416,9067923,.171112060546875,137213,138530,1.558392524719238,662272,.268458366394043,3586504,.1959962844848633,11632999,.1577854156494141,6744385,.2285118103027344,2248233,.1709222793579102,12538,289868,-.2800416946411133,24219,.0299243927001953,777331,.0990962982177734,164880,-.1209430694580078,3599676,.1318283081054688,66435,.5203027725219727,294000,454673,2288307456,1020285,matched (3),54277752,.88018906,4874069,9313008
201704,293100,687,1276,63383276,04,0,0,1,0,0,0,0,0,0,0,0,125653,1.118148803710938,4645187,.0328474044799805,89946,.8059892654418945,284389,.1424493789672852,32817,.4131736755371094,2528068,.2634496688842773,10531310,-.0232200622558594,35942008,-.0517234802246094,1594531,.0073490142822266,1923771,-.3090715408325195,10172542,.219879150390625,6605293,19529,-.6195592880249023,20156772,12009783,.0478286743164063,5870,.0159692764282227,650569,.5556020736694336,24952656,.259918212890625,7224749,2533801,1006236,.0631570816040039,304485,-.6315240859985352,131759,-.1635465621948242,3838857,-.0813045501708984,2490971,.4342555999755859,3202438,-.2607736587524414,616656,-1.043012619018555,23166532,.1038475036621094,76994,.4375019073486328,689606,39279,10858406,.1801967620849609,131453,101208,-.3139095306396484,805183,.1953926086425781,2123776,-.523982048034668,12451905,.0680274963378906,9538399,.3466157913208008,2830767,.230402946472168,6401,307570,.0592775344848633,33945,.3376045227050781,971533,.2230091094970703,210087,.2423038482666016,3009493,-.179072380065918,80249,.1889104843139648,215000,778747,2014613504,583604,matched (3),58003976,.88018906,5250670,9515519
201705,293100,688,1276,48591072,05,0,0,0,1,0,0,0,0,0,0,0,44627,-1.035184860229492,4557618,-.0190315246582031,32920,-1.005128860473633,200580,-.3491296768188477,12777,-.9432992935180664,1857444,-.3082542419433594,14855698,.3440303802490234,36805112,.0237293243408203,1512740,-.0526571273803711,1902324,-.0112113952636719,9627050,-.05511474609375,9859493,22561,.144322395324707,16423721,12593191,.0474357604980469,5605,-.0461950302124023,235553,-1.015912055969238,26131880,.0461750030517578,4661721,1114984,1225211,.1968965530395508,272160,-.1122312545776367,102981,-.246429443359375,2675386,-.3610811233520508,3015695,.1911582946777344,4695235,.3826360702514648,567686,-.0827426910400391,19311156,-.1820259094238281,89341,.1487331390380859,151988,3613,9404066,-.143798828125,28491,274099,.996312141418457,573364,-.3395481109619141,3929793,.6153907775878906,13328832,.0680561065673828,9527788,-.0011138916015625,2684614,-.0530109405517578,17599,290867,-.0558366775512695,23384,-.3726892471313477,934683,-.0386676788330078,126802,-.5048942565917969,2558888,-.1621990203857422,180507,.8106355667114258,134000,759767,2260340224,645471,matched (3),44320632,.88018906,5043033,9402540
201706,293100,689,1276,62800112,06,0,0,0,0,1,0,0,0,0,0,0,100093,.8077602386474609,7878103,.5472869873046875,120846,1.300436973571777,233773,.15313720703125,57032,1.495965003967285,1326855,-.3363895416259766,10886682,-.3108425140380859,32607642,-.1210899353027344,1545332,.0213165283203125,2126774,.1115303039550781,10709601,.1065635681152344,10206048,31186,.3237466812133789,9122209,13043436,.0351276397705078,4822,-.1504707336425781,327868,.3306751251220703,26264368,.0050563812255859,5251315,775201,1354764,.1005144119262695,178395,-.4223899841308594,103793,.0078535079956055,5776062,.7696285247802734,4314978,.3582620620727539,4237274,-.1026277542114258,1029609,.5953655242919922,14334331,-.2980251312255859,39257,-.822331428527832,528574,11043,9393202,-.0011558532714844,56336,41681,-1.883444786071777,589774,.0282182693481445,4310646,.0925006866455078,10403125,-.2478218078613281,6379743,-.4010848999023438,1464787,-.6058263778686523,7439,356954,.2047405242919922,40757,.5555753707885742,958894,.0255727767944336,248430,.6725339889526367,3669972,.3606119155883789,141292,-.2449407577514648,365000,990143,2042849792,765026,matched (3),66877164,.88018906,4900631.5,9326937
201707,293100,690,1276,45430212,07,0,0,0,0,0,1,0,0,0,0,0,52170,-.6515922546386719,4308268,-.603550910949707,181809,.4084396362304688,543456,.8435983657836914,40790,-.3351755142211914,1211846,-.0906667709350586,10254009,-.0598716735839844,29208448,-.1100883483886719,1125176,-.3172998428344727,1903973,-.1106634140014648,7639564,-.3378000259399414,9851914,33981,.0858316421508789,6054657,14031715,.0730361938476563,3828,-.2308454513549805,645812,.6778974533081055,15742783,-.5118312835693359,4574890,788630,947222,-.35784912109375,222645,.2215776443481445,138391,.287684440612793,4866324,-.1713838577270508,2146346,-.6983261108398438,2727476,-.4405441284179688,959542,-.0704784393310547,7282562,-.6771755218505859,20032,-.6727981567382813,222356,522,10547453,.1158981323242188,92241,411874,2.290672302246094,607734,.0299978256225586,4279370,-.0072813034057617,5870707,-.5721321105957031,4027926,-.4598760604858398,1141856,-.2490549087524414,1792,497907,.3328065872192383,25287,-.4773378372192383,1055605,.0960893630981445,167683,-.3930854797363281,2309483,-.463160514831543,105079,-.296116828918457,165000,878703,1999880192,533584,matched (3),44056544,.88018906,4089091.3,8927275
