period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1325c792,growth1325c792,Y1538c608,Y1590c620,growth1590c620,Y1720c352,growth1720c352,Y1793c554,Y1818c688,growth1818c688,Y1903c251,growth1903c251,Y1986c826,growth1986c826,Y2135c124,growth2135c124,Y2136c268,growth2136c268,Y2159c203,Y2510c616,growth2510c616,Y2557c442,Y2714c68,growth2714c68,Y2716c300,growth2716c300,Y3129c208,growth3129c208,Y3134c440,growth3134c440,Y3470c208,growth3470c208,Y3534c616,growth3534c616,Y3614c152,growth3614c152,Y3681c498,Y3701c428,growth3701c428,Y3714c600,growth3714c600,Y3743c300,growth3743c300,Y3743c826,growth3743c826,Y4060c152,growth4060c152,Y4156c616,growth4156c616,Y428c344,Y4321c246,growth4321c246,Y4540c757,growth4540c757,Y4637c268,growth4637c268,Y4638c32,Y465c620,growth465c620,Y4699c428,Y4724c191,growth4724c191,Y473c124,growth473c124,Y4754c688,growth4754c688,Y4831c372,Y4837c705,growth4837c705,Y4840c616,growth4840c616,Y491c440,growth491c440,Y4928c372,growth4928c372,Y4957c32,Y4975c498,Y527c246,growth527c246,Y613c208,growth613c208,Y614c807,growth614c807,Y646c203,Y738c826,growth738c826,Y885c703,growth885c703,_merge,x,r2,s,sf
201709,841690,692,3862,1918498,09,0,0,0,0,0,0,0,1,0,0,0,1592574,.2054529190063477,322594,1414379,-.1893634796142578,59676,.2301807403564453,11530,27841,-.2504873275756836,48997620,-.0435047149658203,5075102,-.0002946853637695,153811,-.7712583541870117,5615,-.3935813903808594,108411,1711248,.0597438812255859,636,4258,-.017460823059082,197032,-.2016382217407227,757210,.1574440002441406,556963,-.1752815246582031,46639,.0552520751953125,321927,-.1055984497070313,182435,-2.205259323120117,6099,52168,-.2671833038330078,282613,.5382852554321289,240990,.4414205551147461,4492924,-.0008487701416016,383555,.4910898208618164,5905950,.4076852798461914,1644774,864002,.2729663848876953,36720,-.0087308883666992,5204,-2.283475875854492,2443917,2412279,.0667324066162109,1479,17187,-.8039302825927734,1239246,-.435063362121582,227274,.0704011917114258,4830,3278,-2.33568000793457,80009,-.7941064834594727,445960,.3360347747802734,808986,-.406895637512207,5899149,1439,250494,-.0678539276123047,18546,-1.51622486114502,35681,-.33868408203125,646228,420186,-.0381612777709961,88699,.3046493530273438,matched (3),2101180,.83836871,168996.67,400763.63
201710,841690,693,3862,2056465,10,0,0,0,0,0,0,0,0,1,0,0,1996646,.2261171340942383,701263,1840473,.2633323669433594,119316,.692845344543457,4031,26686,-.0423707962036133,48607292,-.0079994201660156,5259453,.035679817199707,193612,.2301321029663086,380,-2.693025588989258,219068,2003886,.1578655242919922,474,8514,.6929121017456055,125079,-.4544200897216797,1375678,.5970621109008789,821493,.3886241912841797,42076,-.1029596328735352,308019,-.044163703918457,95250,-.6498889923095703,17880,58694,.1178684234619141,320321,.1252450942993164,292331,.1931314468383789,3555288,-.2340679168701172,316287,-.1928339004516602,2184658,-.9945011138916016,1354326,826667,-.0441732406616211,85934,.8502578735351563,751,-1.93577766418457,2291845,2799737,.1489543914794922,2877,42040,.8944683074951172,1096903,-.1220130920410156,777440,1.229849815368652,5445,61779,2.93632984161377,530856,1.892352104187012,708153,.4624309539794922,1088077,.2963857650756836,15610860,7222,371590,.3943557739257813,46824,.9261417388916016,100868,1.039195060729981,698092,621014,.390655517578125,29132,-1.113410949707031,matched (3),2020531.9,.83836871,206339.36,417884.59
201711,841690,694,3862,1669130,11,0,0,0,0,0,0,0,0,0,1,0,1596944,-.2233762741088867,453560,1886952,.0249404907226563,335723,1.034511566162109,1758,52315,.6731443405151367,54037624,.1059074401855469,5339110,.0150318145751953,267658,.3238534927368164,11798,3.435514450073242,399335,1554305,-.2540597915649414,375,8399,-.0135993957519531,84029,-.3977832794189453,703047,-.6712789535522461,612893,-.2929325103759766,39630,-.0598917007446289,329305,.0668230056762695,13110,-1.983129501342773,25276,54692,-.0706205368041992,99902,-1.165134429931641,121012,-.8819971084594727,3350599,-.0592966079711914,295199,-.069000244140625,3534436,.4810943603515625,1480742,686493,-.1858062744140625,70079,-.2039566040039063,1016,.3022232055664063,2263042,2020568,-.3261470794677734,2080,11970,-1.256217956542969,1056204,-.0378093719482422,222147,-1.252667427062988,4437,21201,-1.069515228271484,69759,-2.029444694519043,848452,.1807537078857422,1054665,-.03118896484375,8695432,8173,282250,-.2749977111816406,45484,-.0290355682373047,43878,-.8324003219604492,637199,698532,.1176280975341797,42479,.3771724700927734,matched (3),1915216.5,.83836871,194923.19,412367.13
201712,841690,695,3862,2983774,12,0,0,0,0,0,0,0,0,0,0,1,1661983,.0399188995361328,639439,1890129,.0016822814941406,61545,-1.696517944335938,7626,59463,.1280708312988281,56373804,.0423240661621094,5690069,.0636634826660156,267561,-.0003623962402344,6838,-.5454349517822266,695395,1659397,.0654258728027344,622,12907,.429656982421875,126842,.4117794036865234,852937,.1932621002197266,730247,.1751918792724609,42879,.07879638671875,500828,.4192781448364258,129222,2.288156509399414,48377,59614,.0861730575561523,267259,.9840288162231445,103360,-.1576709747314453,3244637,-.0321359634399414,210834,-.336578369140625,3732941,.0546426773071289,1627800,589231,-.1527776718139648,32371,-.7723598480224609,7674,2.021964073181152,1536634,2657555,.2740278244018555,2100,15105,.2326221466064453,1459410,.3233509063720703,266550,.1822223663330078,9453,49662,.851191520690918,1633074,3.153173446655273,1231137,.3722801208496094,1262020,.1794910430908203,13833278,5646,346549,.205230712890625,58144,.2455625534057617,102430,.8477668762207031,698306,593374,-.1631565093994141,64030,.4103422164916992,matched (3),3063544.3,.83836871,221510.19,425580.03
201801,841690,696,3862,2623610,01,0,0,0,0,0,0,0,0,0,0,0,1919690,.1441526412963867,444068,1840160,-.0267925262451172,39813,-.4355754852294922,3873,28712,-.7280397415161133,71136432,.2325954437255859,5439786,-.0449819564819336,134647,-.6866912841796875,1525,-1.500501155853272,113812,1454878,-.1315326690673828,69,5639,-.8280630111694336,145562,.137660026550293,425222,-.6960744857788086,555417,-.2736635208129883,63582,.3939476013183594,74758,-1.902006149291992,92674,-.3324441909790039,36694,54545,-.0888643264770508,168549,-.4609918594360352,219555,.7533845901489258,3263962,.0059385299682617,165061,-.244755744934082,825699,-1.508721351623535,1540294,526435,-.1126899719238281,30456,-.0609798431396484,22175,1.061127662658691,0,3085149,.1491928100585938,3868,8328,-.5954017639160156,2300287,.4550018310546875,188910,-.3442907333374023,6197,6647,-2.011074066162109,744320,-.7857484817504883,444971,-1.017684936523438,854892,-.3894939422607422,0,251,257168,-.2982940673828125,22658,-.9424104690551758,96831,-.0562124252319336,673907,567777,-.0440959930419922,45320,-.3456039428710938,matched (3),2364123.8,.83836871,229420.11,429750.16
201802,841690,697,3862,2967657,02,1,0,0,0,0,0,0,0,0,0,0,4994318,.9561367034912109,630728,1608383,-.1346235275268555,56637,.3524694442749023,0,65055,.8179187774658203,61615924,-.1436805725097656,4964146,-.0914983749389648,225494,.5156373977661133,6261,1.412345409393311,243770,1907745,.2709999084472656,2306,16698,1.085582733154297,298081,.7167634963989258,636930,.4040489196777344,671616,.1899681091308594,98132,.4339838027954102,380312,1.626735687255859,102666,.1023931503295898,79246,64600,.1691884994506836,214003,.2387638092041016,187308,-.158848762512207,3612936,.1015787124633789,292185,.5710716247558594,2392741,1.06396484375,961742,862578,.4937973022460938,60794,.6912078857421875,7830,-1.041003227233887,1850703,1769217,-.5560626983642578,221,35950,1.462505340576172,1169006,-.6768798828125,468418,.9080905914306641,5536,39198,1.774459838867188,515588,-.3671636581420898,663066,.3988656997680664,1511776,.5700654983520508,7345672,6532,353329,.3176698684692383,77701,1.232355117797852,68917,-.3400640487670898,850782,695573,.2030067443847656,77962,.5424737930297852,matched (3),2964371.3,.83836871,282829.41,460482.44
201803,841690,698,3862,2476238,03,0,1,0,0,0,0,0,0,0,0,0,1012887,-1.59549617767334,436160,1516313,-.0589475631713867,40938,-.3246040344238281,7843,130213,.6939382553100586,58334552,-.0547256469726563,4536442,-.0900983810424805,538664,.8707981109619141,12106,.6593618392944336,180305,2545961,.2885866165161133,181,13126,-.2406940460205078,149055,-.6930503845214844,611886,-.0401134490966797,536897,-.2238807678222656,33831,-1.064936637878418,351367,-.0791606903076172,58822,-.5569648742675781,21547,45727,-.3455257415771484,260451,.1964244842529297,501016,.9838838577270508,3398223,-.0612678527832031,113724,-.9436120986938477,4640716,.6624288558959961,1611338,639806,-.2987604141235352,60233,-.0092706680297852,56919,1.983667373657227,988348,1627438,-.0835294723510742,2176,12102,-1.08875846862793,2126796,.5984630584716797,409735,-.1338510513305664,8488,40310,.0279741287231445,1216548,.8584651947021484,590566,-.1157932281494141,1012622,-.4007425308227539,1384095,4000,442021,.2239580154418945,26113,-1.090434074401856,140695,.7136917114257813,808625,588128,-.1677913665771484,149463,.6508274078369141,matched (3),2807563,.83836871,172965.48,402453.31
201804,841690,699,3862,1837692,04,0,0,1,0,0,0,0,0,0,0,0,3387571,1.207308769226074,678489,1926187,.2392606735229492,90633,.7947597503662109,1105,38409,-1.220879554748535,41617856,-.3376636505126953,4189625,-.0795316696166992,151340,-1.269562721252441,2816,-1.458384037017822,62112,1516040,-.518406867980957,5,7622,-.5435562133789063,89976,-.5047721862792969,510184,-.1817750930786133,564845,.0507450103759766,31561,-.0694551467895508,149753,-.85284423828125,35761,-.4976577758789063,8218,58098,.2394428253173828,226637,-.1390647888183594,136841,-1.297818183898926,2607472,-.2648715972900391,132377,.1518793106079102,1797598,-.9484167098999023,1509383,606042,-.0542154312133789,18359,-1.188100814819336,15395,-1.307586669921875,636503,2992770,.60919189453125,2109,7645,-.4593191146850586,1423502,-.4014968872070313,216926,-.6359539031982422,4824,22219,-.5956516265869141,12983,-4.540131568908691,745568,.2330656051635742,1083882,.0680065155029297,6938735,6745,389778,-.1257801055908203,11529,-.8175678253173828,40848,-1.236737251281738,927282,507219,-.1480016708374023,57467,-.9558382034301758,matched (3),1058425.1,.83836871,233247.75,431805.66
201805,841690,700,3862,2181102,05,0,0,0,1,0,0,0,0,0,0,0,1355957,-.9156055450439453,829729,2168005,.1182651519775391,49409,-.6066856384277344,355,38495,.0022363662719727,56736068,.3098793029785156,3855462,-.0831203460693359,178205,.1634054183959961,3317,.1637434959411621,116397,1569071,.0343818664550781,923,22555,1.084918022155762,71330,-.2322254180908203,611359,.180912971496582,791532,.3374185562133789,32638,.0335550308227539,418398,1.027445793151856,67534,.635772705078125,11484,58431,.0057153701782227,341880,.4111099243164063,185123,.3022003173828125,2799975,.0712299346923828,142343,.0725851058959961,6628105,1.304866790771484,1684687,640811,.0557851791381836,26329,.3605518341064453,10346,-.3974428176879883,1803091,3175281,.0591964721679688,954,17881,.8496875762939453,2041017,.3603277206420898,284583,.2714691162109375,7012,23419,.0525999069213867,797101,4.117340087890625,717129,-.0388908386230469,853604,-.2388372421264648,10821318,10302,348737,-.1112594604492188,31855,1.016328811645508,92149,.8135490417480469,814416,518605,.0221996307373047,110975,.6580944061279297,matched (3),3804004.3,.83836871,166030.63,399521.94
201806,841690,701,3862,2577161,06,0,0,0,0,1,0,0,0,0,0,0,2507758,.6148815155029297,594518,2055165,-.0534515380859375,235970,1.563571929931641,2543,166698,1.465655326843262,66870096,.1643428802490234,5165970,.2926015853881836,180434,.0124311447143555,10249,1.128119468688965,146873,1667272,.0607051849365234,103,6911,-1.182842254638672,123230,.5467348098754883,682180,.1096096038818359,561917,-.342616081237793,24461,-.2883968353271484,432705,.0336236953735352,77957,.1435260772705078,20636,90528,.4378118515014648,332531,-.0277271270751953,195839,.0562725067138672,3124366,.1096200942993164,274942,.6583213806152344,2524234,-.9653806686401367,1805524,647000,.0096111297607422,57953,.7889604568481445,40750,1.370856285095215,1686020,3372279,.0601930618286133,4244,8854,-.7028694152832031,2278063,.1098775863647461,333941,.1599388122558594,5612,52806,.8130769729614258,1510299,.6390819549560547,636877,-.1186790466308594,964366,.1220035552978516,2752685,13444,365818,.0478172302246094,34471,.0789241790771484,66234,-.3302125930786133,921975,534978,.0310831069946289,64695,-.5396213531494141,matched (3),2702298,.83836871,211870.92,420643.44
201807,841690,702,3862,1778761,07,0,0,0,0,0,1,0,0,0,0,0,705649,-1.268026351928711,694274,2483946,.1894922256469727,50500,-1.541730880737305,345,202481,.1944618225097656,75738096,.1245288848876953,4985702,-.0355186462402344,171026,-.0535497665405273,6240,-.4962005615234375,107703,2301741,.3224773406982422,1,4980,-.3276844024658203,185561,.4093313217163086,660427,-.0324077606201172,590732,.0500087738037109,27198,.1060628890991211,347130,-.2203569412231445,10843,-1.972637176513672,2167,50128,-.5910787582397461,230439,-.3667469024658203,252116,.2525968551635742,3501574,.1139812469482422,609395,.7959060668945313,2703722,.0686912536621094,1223559,1046513,.4808731079101563,26745,-.7732839584350586,43528,.065948486328125,1756275,2403564,-.3386363983154297,1184,3049,-1.066056251525879,2136514,-.0641498565673828,276924,-.1872215270996094,407,24135,-.7829618453979492,1407972,-.0701580047607422,756360,.171940803527832,786231,-.2042207717895508,8684647,12515,259893,-.3418655395507813,16562,-.7330074310302734,76117,.1390771865844727,1041443,488931,-.0900039672851563,62411,-.0359420776367188,matched (3),3390492.5,.83836871,235442.41,432995.06
201808,841690,703,3862,1745934,08,0,0,0,0,0,0,1,0,0,0,0,1623477,.8332071304321289,600135,1879233,-.2789850234985352,78982,.4472465515136719,7139,319145,.4549999237060547,60506448,-.2245311737060547,5899179,.168238639831543,177021,.0344524383544922,873,-1.966799736022949,150391,1658703,-.3276300430297852,1874,12771,.941746711730957,68312,-.999298095703125,667673,.0109119415283203,536906,-.0955390930175781,36536,.2951545715332031,367499,.0570211410522461,41591,1.344364166259766,21019,61737,.2083034515380859,215380,-.0675821304321289,213767,-.1650028228759766,3567094,.0185394287109375,777076,.2430715560913086,6328103,.8503713607788086,1262952,870492,-.1841602325439453,44828,.5164852142333984,12391,-1.256434440612793,1280439,2541991,.055994987487793,2975,11020,1.28489875793457,1754434,-.1970291137695313,189524,-.3792266845703125,1016,85183,1.261138916015625,1201344,-.1587085723876953,466764,-.4826936721801758,1181809,.4075517654418945,6179493,13112,481781,.6172199249267578,26940,.4865007400512695,67772,-.1161222457885742,1021698,638222,.2664651870727539,101021,.4815864562988281,matched (3),2285781.3,.83836871,163724.91,398569.25
201809,841690,704,3862,1316295,09,0,0,0,0,0,0,0,1,0,0,0,2379353,.382258415222168,570918,1853779,-.0136375427246094,61566,-.249110221862793,136,49149,-1.870789527893066,51880136,-.1538143157958984,4283731,-.3199882507324219,190242,.0720291137695313,650,-.2949628829956055,97477,1361612,-.1973667144775391,1139,1870,-1.921238422393799,160412,.8536596298217773,642010,-.0391941070556641,468580,-.1361169815063477,42101,.1417741775512695,294995,-.2197628021240234,88918,.7598304748535156,6887,49080,-.2294321060180664,147573,-.3780803680419922,182136,-.1601333618164063,3732226,.045252799987793,194197,-1.386665344238281,4916656,-.2523717880249023,1143575,745551,-.1549348831176758,36352,-.2095842361450195,1448,-2.146787166595459,1046752,2080437,-.2003698348999023,1339,5300,-.7320051193237305,2901211,.5029821395874023,329784,.5539216995239258,815,35760,-.8679723739624023,647990,-.6173210144042969,400647,-.1527433395385742,1021266,-.1460037231445313,7264927,8940,268476,-.5847282409667969,13934,-.6592798233032227,58049,-.1548614501953125,788203,663547,.0389127731323242,79864,-.2350034713745117,matched (3),1906935.3,.83836871,176966.3,404188.91
201810,841690,705,3862,1675854,10,0,0,0,0,0,0,0,0,1,0,0,1286797,-.6146717071533203,406775,2320644,.2246189117431641,224966,1.295839309692383,1463,81711,.5083322525024414,26457848,-.6733837127685547,6628513,.4365558624267578,252265,.2821826934814453,1035,.465184211730957,247903,1409026,.0342292785644531,256,12131,1.869825839996338,117522,-.3111190795898438,900811,.3386917114257813,703902,.4069328308105469,46784,.1054697036743164,232860,-.2365207672119141,9828,-2.202479362487793,41970,60995,.2173404693603516,395616,.9861202239990234,185948,.0207138061523438,3905489,.0453786849975586,344104,.5720710754394531,4452927,-.0990667343139648,1419790,1250359,.5170621871948242,106555,1.075412750244141,3807,.9666581153869629,1653046,3166993,.4202051162719727,2970,11170,.7455244064331055,1898428,-.424102783203125,302606,-.0860061645507813,2239,76380,.7588911056518555,2529026,1.361714363098145,1163477,1.06608772277832,1786825,.5593976974487305,5190994,11833,493382,.6085224151611328,85875,1.818560600280762,97043,.5138664245605469,915899,550944,-.1859664916992188,58481,-.3116226196289063,matched (3),1099764.5,.83836871,273482.25,454801.22
201811,841690,706,3862,1576025,11,0,0,0,0,0,0,0,0,0,1,0,1383783,.0726642608642578,564155,1855657,-.2236061096191406,123291,-.6014022827148438,3523,50067,-.4898262023925781,63934760,.8823108673095703,7283981,.0942974090576172,131825,-.6490049362182617,4719,1.517195701599121,399568,1340628,-.0497608184814453,199,4524,-.9863681793212891,116523,-.0085372924804688,1252828,.3298625946044922,619672,-.1274490356445313,32879,-.3527078628540039,519804,.8030147552490234,21307,.7738008499145508,21709,43009,-.3493824005126953,176130,-.8092212677001953,229260,.2093896865844727,3077413,-.2382936477661133,296902,-.1475419998168945,4592849,.0309381484985352,1272950,657141,-.6432876586914063,42890,-.9100227355957031,3865,.0151205062866211,1021277,2543863,-.2190990447998047,285,29357,.9663000106811523,2102565,.1021318435668945,320182,.0564584732055664,4002,29095,-.9651546478271484,3866973,.4246377944946289,748352,-.4412946701049805,705378,-.9294624328613281,3915455,11646,300068,-.4972753524780273,69108,-.2172222137451172,82191,-.1661081314086914,986384,490010,-.1172065734863281,349581,1.788032531738281,matched (3),2482516.8,.83836871,255960.42,444485.47
201812,841690,707,3862,1401213,12,0,0,0,0,0,0,0,0,0,0,1,992041,-.3328113555908203,506370,1812743,-.0233974456787109,1756574,2.656573295593262,2201,37172,-.2978067398071289,61463800,-.0394153594970703,5994408,-.1948509216308594,305951,.841949462890625,3187,-.39251708984375,201286,1685992,.2292165756225586,47,35242,2.052842140197754,103720,-.11639404296875,739393,-.5273284912109375,523608,-.1684465408325195,80716,.8981027603149414,559539,.0736608505249023,19337,-.097015380859375,28296,44411,.0320777893066406,260321,.3906927108764648,91670,-.9166622161865234,2956646,-.040034294128418,239017,-.2168674468994141,4484708,-.0238265991210938,1204884,837787,.2428655624389648,124158,1.062915802001953,8893,.8333024978637695,606274,1578495,-.4772119522094727,880,18909,-.4398937225341797,2094790,-.0037040710449219,190476,-.5193634033203125,3117,16949,-.5403575897216797,2470447,-.4480733871459961,658648,-.1276845932006836,1323202,.6290760040283203,3125940,6871,199895,-.4062166213989258,68668,-.0063877105712891,42178,-.6671466827392578,789006,406998,-.1856174468994141,61954,-1.730342864990234,matched (3),1183342.1,.83836871,421451.56,556482.75
