period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1168c300,growth1168c300,Y1198c440,growth1198c440,Y1223c36,Y1377c348,growth1377c348,Y1428c792,growth1428c792,Y144c124,growth144c124,Y144c484,Y1693c440,growth1693c440,Y1759c124,growth1759c124,Y1825c218,Y183c440,growth183c440,Y1889c586,growth1889c586,Y1900c124,growth1900c124,Y1909c124,growth1909c124,Y1914c124,growth1914c124,Y1960c203,Y1982c484,growth1982c484,Y223c124,growth223c124,Y2617c218,Y2741c36,Y2768c251,growth2768c251,Y2805c381,Y2882c246,growth2882c246,Y3011c344,Y3199c208,growth3199c208,Y3477c616,growth3477c616,Y3513c124,Y3589c233,Y3748c124,growth3748c124,Y3754c124,growth3754c124,Y3754c36,Y3754c586,growth3754c586,Y3771c752,growth3771c752,Y3771c826,growth3771c826,Y3803c484,growth3803c484,Y3845c484,growth3845c484,Y4093c484,growth4093c484,Y4321c68,growth4321c68,Y4480c218,Y451c484,growth451c484,Y4584c376,Y4632c152,growth4632c152,Y4638c484,growth4638c484,Y4690c32,Y482c124,growth482c124,Y4918c124,growth4918c124,Y4944c484,growth4944c484,Y4952c752,growth4952c752,Y4961c124,growth4961c124,Y612c620,growth612c620,_merge,x,r2,s,sf
201509,401699,668,1859,32245730,09,0,0,0,0,0,0,0,1,0,0,0,24516,-.4375753402709961,17114,-.5057878494262695,278483,1227839,-.2445907592773438,436409,-.0785036087036133,23529332,.1131839752197266,24681022,193590,-.1064748764038086,39947560,.0816135406494141,572550,7909632,-.0258674621582031,2853,.3213057518005371,7337767,.0347080230712891,33734024,-.1251239776611328,2679042,-.2300300598144531,80385,16167075,.1101932525634766,5696480,.371211051940918,310215,2732660,96582296,-.0707473754882813,12404931,298957,-.7313995361328125,7013517,87086,.500706672668457,3096,-1.865720748901367,344713,73532,3959010,-.102574348449707,10455617,-.0991382598876953,5906509,382468,-.0437965393066406,375714,.5409536361694336,2536898,.1026792526245117,9135794,-.0245437622070313,702224,.0500059127807617,1305278,.4930267333984375,17318,.5794143676757813,677539,19675404,-.1917228698730469,7567000,210795,.1093502044677734,4111814,.6047382354736328,284987,373977,2.027061462402344,4387614,-.2353401184082031,18336008,.0323905944824219,5202060,.348261833190918,15433910,-.5148372650146484,342133,-.0518426895141602,matched (3),32993742,.89543676,874812.25,1803238.8
201510,401699,669,1859,30128984,10,0,0,0,0,0,0,0,0,1,0,0,43410,.5713634490966797,74272,1.467837333679199,112166,2231211,.5972890853881836,370519,-.1636743545532227,23620146,.0038509368896484,27761496,17846,-2.383963584899902,39769360,-.0044708251953125,379186,7518219,-.0507516860961914,16216,1.737627029418945,9779443,.2872476577758789,37335696,.1014442443847656,3566584,.2861490249633789,62835,14240287,-.1269016265869141,4987542,-.1329050064086914,185535,1728403,88992880,-.0818386077880859,5234795,232148,-.252924919128418,16441819,31583,-1.014276504516602,9564,1.127894401550293,126983,112513,4615436,.1534128189086914,10429405,-.0025100708007813,6169909,395882,.0344705581665039,373087,-.0070161819458008,2925208,.1424236297607422,9121684,-.0015449523925781,637724,-.0963468551635742,884904,-.3886919021606445,9062,-.6476564407348633,760538,22737610,.1446514129638672,5752000,68087,-1.130099296569824,2601982,-.4575910568237305,171585,110082,-1.222968101501465,4094554,-.0691280364990234,17623884,-.03961181640625,4167405,-.2217607498168945,10838389,-.3534736633300781,301374,-.1268482208251953,matched (3),26954552,.89543676,1002714.8,1868638.6
201511,401699,670,1859,27707164,11,0,0,0,0,0,0,0,0,0,1,0,146200,1.214285850524902,44767,-.5062627792358398,1483,1343897,-.5069713592529297,772062,.7341594696044922,21286896,-.1040077209472656,284997,135824,2.029581069946289,35549836,-.1121616363525391,422982,6495830,-.1461687088012695,3186,-1.627231597900391,8845440,-.1003799438476563,32582012,-.1361904144287109,3170219,-.1178083419799805,145217,12517841,-.1289215087890625,5453552,.0893239974975586,120797,1618137,79824824,-.1087226867675781,4329603,124365,-.6241540908813477,9071072,44319,.3387947082519531,12030,.2293977737426758,78205,52880,5385990,.1543941497802734,10738660,.0292224884033203,7730502,288286,-.3171625137329102,225806,-.5021352767944336,2302130,-.2395305633544922,4747306,-.6530771255493164,530199,-.1846532821655273,465074,-.6432828903198242,7196,-.2305641174316406,696655,21999276,-.0330104827880859,5726000,54279,-.226649284362793,2608921,.0026636123657227,293447,197226,.5831241607666016,5169070,.2330350875854492,15405903,-.1345043182373047,3390780,-.2062339782714844,5894068,-.6091480255126953,217581,-.3257808685302734,matched (3),27972182,.89543676,1018671.1,1877249.1
201512,401699,671,1859,35496160,12,0,0,0,0,0,0,0,0,0,0,1,144328,-.0128870010375977,40798,-.0928382873535156,323630,1374403,.0224456787109375,478991,-.4773826599121094,21878108,.0273952484130859,38486664,185703,.3127880096435547,36094996,.0152187347412109,379130,7519570,.1463479995727539,24357,2.034052848815918,6560370,-.2988548278808594,32040556,-.0167579650878906,2869883,-.0995292663574219,250418,13440665,.0711307525634766,4700418,-.148615837097168,95181,1912527,109967000,.3203468322753906,4434717,437701,1.258315086364746,9678671,15234,-1.06788444519043,74885,1.828550338745117,77239,39711,4776290,-.1201372146606445,11282415,.0493946075439453,3899063,411138,.354975700378418,317163,.3397397994995117,2204693,-.0432462692260742,11342703,.870997428894043,619158,.1551084518432617,599038,.2531290054321289,36393,1.620850563049316,796087,24197344,.0952320098876953,16292000,210316,1.354474067687988,3261489,.2232465744018555,494957,559574,1.042825698852539,4637705,-.1084728240966797,17285780,.1151332855224609,4233465,.2219610214233398,6467354,.0928211212158203,259389,.1757583618164063,matched (3),34933532,.89543676,917453.13,1824306.4
201601,401699,672,1859,31956756,01,0,0,0,0,0,0,0,0,0,0,0,101923,-.3478708267211914,29250,-.3327531814575195,369769,1283719,-.0682573318481445,460598,-.0391559600830078,20541536,-.0630378723144531,25751210,195837,.0531339645385742,35740272,-.0098762512207031,233583,6822804,-.0972385406494141,13203,-.6123752593994141,6725139,.0248050689697266,32145890,.0032825469970703,3167415,.0986452102661133,76061,11537858,-.1526508331298828,4611783,-.0190372467041016,68369,1366444,100789224,-.0871505737304688,7072828,717433,.4941434860229492,10172123,14252,-.0666322708129883,28288,-.9735164642333984,12667,0,4360799,-.091008186340332,10701917,-.0528221130371094,8606206,596756,.3725795745849609,348156,.0932340621948242,2587811,.1602239608764648,7747077,-.3812589645385742,741225,.1799440383911133,772557,.2543802261352539,10865,-1.208829879760742,867964,21690120,-.1093845367431641,15061000,56729,-1.310325622558594,2500857,-.2655496597290039,346748,258832,-.77099609375,3679763,-.2313718795776367,15001226,-.1417522430419922,3983909,-.0607576370239258,5258343,-.2069511413574219,224869,-.1428108215332031,matched (3),32091986,.89543676,782236.75,1760189.8
201602,401699,673,1859,30808080,02,1,0,0,0,0,0,0,0,0,0,0,98356,-.0356245040893555,51486,.5654296875,28755,2017177,.4519376754760742,1112841,.882145881652832,22632284,.0969295501708984,33466080,169544,-.144169807434082,32140084,-.1061744689941406,218251,6467926,-.0534143447875977,61503,1.538641929626465,8744141,.2625312805175781,41720600,.2607097625732422,2948379,-.0716609954833984,134813,10333913,-.1102027893066406,4030196,-.1347990036010742,122360,1779239,73614448,-.3141899108886719,4377470,277587,-.9495449066162109,1706356,66166,1.535269737243652,11097,-.9357624053955078,97645,33294,4181890,-.0418920516967773,11228933,.0480709075927734,7166138,601329,.0076332092285156,227020,-.4276123046875,2258313,-.1361942291259766,10662344,.319401741027832,878237,.169611930847168,707008,-.0886631011962891,9254,-.1604900360107422,780446,23058342,.0611705780029297,9721000,217847,1.345507621765137,5453850,.7796878814697266,421839,135350,-.6483154296875,3201155,-.1393365859985352,15597330,.0389690399169922,3503480,-.1285066604614258,5718175,.0838336944580078,347372,.4348773956298828,matched (3),30308192,.89543676,888279.13,1809810.4
201603,401699,674,1859,23526000,03,0,1,0,0,0,0,0,0,0,0,0,62378,-.4553804397583008,15209,-1.219422340393066,134128,1121997,-.5865888595581055,433048,-.9438228607177734,18846792,-.1830348968505859,21544564,152770,-.1041793823242188,34980488,.084686279296875,268311,6631423,.02496337890625,32498,-.6379070281982422,5279020,-.504643440246582,33794504,-.2106971740722656,2734437,-.0753297805786133,49317,10995230,.0620307922363281,4736158,.1614112854003906,120699,1101165,51986844,-.3478507995605469,2641480,78858,-1.258485794067383,4944886,17985,-1.302628517150879,6392,-.5516281127929688,118259,88831,4025167,-.0381965637207031,8759540,-.2483510971069336,7360809,367085,-.4935483932495117,218597,-.0378084182739258,1884334,-.1810436248779297,6098920,-.5586061477661133,522334,-.5196094512939453,585424,-.1887063980102539,7164,-.2559881210327148,764486,25930488,.1173915863037109,10969000,63276,-1.236287117004395,1435646,-1.33470630645752,180547,139368,.0292539596557617,2949102,-.0820112228393555,14181628,-.0951519012451172,2899841,-.1891012191772461,4835799,-.1676034927368164,397318,.1343412399291992,matched (3),25297644,.89543676,663508.25,1710735.8
201604,401699,675,1859,29402728,04,0,0,1,0,0,0,0,0,0,0,0,35223,-.5715131759643555,94630,1.82808780670166,271312,1234176,.0952930450439453,483295,.1097784042358398,18416044,-.0231208801269531,17147672,220929,.3689079284667969,37454372,.0683345794677734,410703,7559529,.1309900283813477,36077,.1044769287109375,5751881,.0857868194580078,35682548,.0543651580810547,2580598,-.0579042434692383,152589,10899506,-.0087451934814453,5102604,.0745248794555664,57561,1274297,34626324,-.4063758850097656,1211360,72642,-.0821056365966797,5234893,29849,.5066127777099609,7209,.1202831268310547,81071,104225,4391521,.0871086120605469,9249929,.0544729232788086,7943892,660124,.5868339538574219,279452,.245600700378418,2835818,.4087553024291992,7901134,.2588949203491211,629874,.1872129440307617,402956,-.3735084533691406,7946,.1036005020141602,368614,28120144,.0810661315917969,8909000,80192,.2369174957275391,2326240,.4826374053955078,79979,274708,.6785907745361328,3448540,.1564502716064453,13040632,-.0838775634765625,3671068,.2358274459838867,5355578,.1020927429199219,650948,.4936923980712891,matched (3),30234214,.89543676,860140.31,1796166.8
201605,401699,676,1859,31188226,05,0,0,0,1,0,0,0,0,0,0,0,53418,.4164485931396484,33145,-1.049082756042481,190770,706259,-.5581769943237305,685249,.3491544723510742,22826240,.2146873474121094,25808170,224218,.0147781372070313,35879636,-.0429534912109375,302701,8143955,.0744667053222656,72279,.6948776245117188,9049315,.4531621932983398,46304760,.2605819702148438,3166724,.204676628112793,188631,13372516,.2044849395751953,4205075,-.1934595108032227,126615,941015,39417440,.1295948028564453,2332681,73519,.0120010375976563,6703309,23477,-.2401294708251953,52662,1.988564491271973,138683,76614,5039907,.1377124786376953,11265035,.1970882415771484,8531335,589554,-.1130609512329102,345065,.210902214050293,2603981,-.0852890014648438,6684030,-.1672849655151367,657041,.0422267913818359,630740,.4480657577514648,9283,.1555156707763672,541863,29247152,.0392951965332031,11317000,85806,.0676651000976563,2740547,.163905143737793,171959,82266,-1.205751419067383,5377697,.4443092346191406,13429393,.0293750762939453,2869779,-.2462482452392578,5756604,.0722084045410156,519159,-.2262191772460938,matched (3),31294640,.89543676,719396.06,1733177.5
201606,401699,677,1859,31303448,06,0,0,0,0,1,0,0,0,0,0,0,129915,.8887319564819336,62469,.6337785720825195,79723,893996,.2357196807861328,707936,.0325717926025391,21413872,-.0638713836669922,27064228,143872,-.443695068359375,40509904,.1213760375976563,418317,7650672,-.0624828338623047,984,-4.2966628074646,9133195,.0092258453369141,48517256,.0466747283935547,3371162,.0625600814819336,53773,12248657,-.0877857208251953,4974297,.1679925918579102,133505,1175731,70526384,.5817775726318359,7706770,157723,.7632961273193359,7504104,21525,-.0868062973022461,7548,-1.942611694335938,173911,55651,5062871,.0045461654663086,10746961,-.0470809936523438,7679386,808336,.3156108856201172,361941,.0477485656738281,2328787,-.1116933822631836,6946426,.0385055541992188,739216,.1178436279296875,715641,.1262855529785156,9886,.0629348754882813,698166,35680872,.1988334655761719,11826000,122752,.3580770492553711,2808344,.0244369506835938,202443,178647,.7754545211791992,5778221,.0718364715576172,16530939,.2077884674072266,3590176,.2239665985107422,11095949,.6562318801879883,816425,.4527244567871094,matched (3),30743364,.89543676,825078.44,1779642.6
201607,401699,678,1859,33052020,07,0,0,0,0,0,1,0,0,0,0,0,38861,-1.206889152526856,196949,1.148274421691895,170887,1245699,.3317508697509766,453410,-.445556640625,20542040,-.04156494140625,30825150,281527,.6713037490844727,38674952,-.0463542938232422,426405,7818046,.021641731262207,30369,3.429551601409912,8723408,-.0459051132202148,40424056,-.1824932098388672,3949289,.1582775115966797,148472,13010455,.0603370666503906,3871164,-.2507295608520508,135214,1670011,95066304,.2985877990722656,12703305,515684,1.184654235839844,8637843,24649,.1355209350585938,8761,.1490268707275391,117614,71217,4401257,-.1400442123413086,10075939,-.0644741058349609,6663854,526169,-.4293546676635742,374888,.0351467132568359,2088442,-.1089296340942383,5616409,-.2125339508056641,584718,-.2344608306884766,938618,.2712297439575195,11320,.1354522705078125,802863,37538732,.0507583618164063,6166000,100216,-.2028379440307617,2683575,-.045445442199707,319943,104738,-.5339498519897461,5480493,-.0529012680053711,14084238,-.1601772308349609,3138594,-.1344261169433594,22781008,.7193489074707031,599226,-.309295654296875,matched (3),34916792,.89543676,955281.63,1843620.5
201608,401699,679,1859,39961728,08,0,0,0,0,0,0,1,0,0,0,0,58085,.40191650390625,185785,-.0583553314208984,183085,1601393,.2511768341064453,695089,.4272432327270508,27077684,.2762355804443359,35432376,227458,-.2132625579833984,41636392,.0737819671630859,454790,8718845,.1090517044067383,48869,.4757213592529297,10085175,.1450567245483398,37677156,-.0703716278076172,4081442,.0329151153564453,153983,14054307,.0771751403808594,4401217,.128326416015625,187212,1485106,116568464,.2039051055908203,15513308,711107,.3213281631469727,5575370,27844,.1218814849853516,26653,1.112591743469238,165392,84415,5362106,.1974668502807617,11987115,.1736831665039063,8402724,544932,.0350379943847656,341721,-.0926332473754883,2667194,.2446088790893555,10707780,.6452779769897461,882639,.4117870330810547,1080699,.1409549713134766,14006,.2129144668579102,1076433,31318164,-.1811752319335938,10813000,124860,.2198648452758789,2717310,.0124931335449219,459675,249843,.8693704605102539,5120334,-.0679750442504883,17234112,.2018337249755859,3977573,.2368965148925781,23636004,.0368423461914063,681251,.1282920837402344,matched (3),38525964,.89543676,875186.19,1803420.3
201609,401699,680,1859,33199000,09,0,0,0,0,0,0,0,1,0,0,0,69473,.1790304183959961,141284,-.2738180160522461,57623,565583,-1.040772438049316,482911,-.3642082214355469,24707084,-.0916194915771484,24157278,243136,.066655158996582,39595948,-.0502471923828125,493378,9641847,.1006259918212891,20075,-.8896684646606445,9100359,-.102752685546875,31224282,-.1878585815429688,3935571,-.0363941192626953,208115,17936000,.2438812255859375,3148617,-.3349180221557617,142433,1244384,90976136,-.2478828430175781,10223737,452909,-.4511318206787109,5507471,6312,-1.484165191650391,21421,-.2185297012329102,310966,65440,4574837,-.1587858200073242,10533122,-.1293087005615234,6547806,452275,-.1863698959350586,281074,-.1953763961791992,1915413,-.3310937881469727,10645899,-.0057964324951172,637585,-.3252286911010742,836229,-.2564611434936523,22822,.4882392883300781,880341,23567048,-.2843475341796875,10385000,168977,.3025693893432617,2408199,-.1207637786865234,275479,346282,.326420783996582,4281182,-.178990364074707,18078662,.0478420257568359,3626188,-.0924901962280273,13290834,-.5756950378417969,498075,-.3131809234619141,matched (3),34254756,.89543676,753568.44,1747638.1
201610,401699,681,1859,34333252,10,0,0,0,0,0,0,0,0,1,0,0,145746,.7409276962280273,167574,.1706533432006836,338388,1792200,1.153342247009277,550439,.1308841705322266,26351226,.0644245147705078,27510590,212025,-.1369161605834961,38510036,-.0278091430664063,455475,10310566,.0670566558837891,25370,.2340927124023438,10386812,.1322231292724609,31857750,.0200843811035156,3516229,-.1126670837402344,304979,13904566,-.2545928955078125,4196808,.2873611450195313,258680,1474255,91010696,.0003814697265625,7052258,324463,-.3335189819335938,8182436,24044,1.337432861328125,41539,.6622610092163086,188040,160214,4833058,.0549087524414063,10801981,.0252056121826172,7780801,467785,.0337181091308594,346947,.2105541229248047,2166794,.1233158111572266,9727027,-.0902652740478516,626987,-.0167617797851563,897276,.0704612731933594,14856,-.4293212890625,535088,25324222,.0719108581542969,2808000,89893,-.6311426162719727,3047330,.235386848449707,244830,235237,-.3866596221923828,4108817,-.0410947799682617,18512488,.023712158203125,4217992,.1511774063110352,10655996,-.2209529876708984,316223,-.4543027877807617,matched (3),34321200,.89543676,890989.81,1811142.4
201611,401699,682,1859,34118528,11,0,0,0,0,0,0,0,0,0,1,0,37389,-1.360488891601563,138367,-.1915159225463867,184260,1013773,-.5697650909423828,786422,.3567771911621094,27429400,.0401020050048828,30803626,184851,-.1371545791625977,42063772,.0882682800292969,408010,10003966,-.0301876068115234,15279,-.5070886611938477,8316988,-.2222366333007813,36981056,.1491260528564453,3069900,-.1357440948486328,389716,12922499,-.0732460021972656,4689193,.110936164855957,172305,1428677,85562464,-.0617313385009766,6723757,197003,-.4989528656005859,8612068,14320,-.5182285308837891,30654,-.3038692474365234,162838,110454,4820477,-.0026063919067383,11338389,.0484638214111328,7448074,800270,.5369405746459961,251205,-.3229026794433594,2646844,.2001190185546875,8784546,-.1019153594970703,931487,.3958559036254883,830524,-.0773067474365234,10657,-.3321866989135742,667616,25469568,.0057239532470703,6047000,71247,-.2324666976928711,2288578,-.2863349914550781,114980,186387,-.2327690124511719,4528030,.0971517562866211,18055722,-.0249824523925781,4841295,.1378231048583984,5729113,-.6205615997314453,484668,.4270162582397461,matched (3),35212408,.89543676,806848.06,1771264.4
201612,401699,683,1859,33953972,12,0,0,0,0,0,0,0,0,0,0,1,26140,-.35791015625,26934,-1.636519432067871,126649,1895008,.625544548034668,443052,-.5738067626953125,23392896,-.1591835021972656,29901346,157539,-.159876823425293,38248316,-.0950870513916016,347140,11370604,.1280498504638672,10065,-.417414665222168,8255465,-.0074253082275391,33955612,-.0853519439697266,3654874,.1744165420532227,322392,9547232,-.3027191162109375,3904595,-.1831064224243164,328880,1136663,106985368,.2234458923339844,5767618,271599,.3211078643798828,8450470,13520,-.0574865341186523,4454,-1.928960800170898,93706,67019,5515166,.1346282958984375,11641839,.0264129638671875,5852166,689044,-.1496438980102539,197713,-.2394533157348633,1837769,-.3648157119750977,8076912,-.083984375,578551,-.4762554168701172,782090,-.0600872039794922,7435,-.3600187301635742,1264703,25026926,-.0175323486328125,22074000,80874,.126739501953125,2566389,.1145696640014648,233853,231611,.2172346115112305,4601854,.0161724090576172,22134764,.2036876678466797,3726477,-.26171875,5682444,-.0081796646118164,253098,-.6496868133544922,matched (3),33525596,.89543676,837342.69,1785361.8
201701,401699,684,1859,39499484,01,0,0,0,0,0,0,0,0,0,0,0,90696,1.244047164916992,93556,1.245170593261719,334933,1223777,-.437281608581543,658164,.3957672119140625,26532508,.1259384155273438,28857696,209215,.2836894989013672,36507156,-.0465908050537109,345086,12233806,.0731716156005859,23575,.8511219024658203,8788571,.0625772476196289,34663844,.0206432342529297,3359152,-.0843734741210938,0,11320471,.1703605651855469,4422651,.1245851516723633,100237,1482099,109348400,.0218467712402344,10529849,788991,1.066428184509277,8516983,21953,.4847335815429688,25804,1.75672721862793,224691,57629,5007994,-.096466064453125,10432020,-.1097259521484375,7614507,701957,.0185661315917969,232327,.1613292694091797,1987199,.0781736373901367,9891306,.2026462554931641,444485,-.2636098861694336,313859,-.9130258560180664,9197,.2126789093017578,878950,24772244,-.0102291107177734,9001000,148940,.6106510162353516,3108313,.1915798187255859,443846,517178,.8033275604248047,4210291,-.0889272689819336,18222812,-.1944751739501953,4397033,.16546630859375,5369699,-.0566091537475586,337440,.2876110076904297,matched (3),37301512,.89543676,608069.38,1690006.5
201702,401699,685,1859,32395114,02,1,0,0,0,0,0,0,0,0,0,0,22830,-1.379438400268555,18484,-1.621655464172363,49935,811289,-.4110727310180664,658777,.0009307861328125,18147200,-.3798542022705078,33306464,226475,.0792722702026367,33854544,-.0754356384277344,278919,11238868,-.0848255157470703,4374,-1.684508323669434,7214782,-.1973209381103516,37740856,.0850467681884766,3134965,-.0690698623657227,220616,8745455,-.2580776214599609,4392305,-.0068855285644531,155980,1457928,73904136,-.3917713165283203,5373786,410690,-.6529159545898438,2928858,9175,-.8724212646484375,34789,.298771858215332,133872,35543,4240725,-.1663017272949219,10802211,.0348701477050781,6062765,668462,-.0488920211791992,255430,.0948028564453125,1686140,-.1642837524414063,5648944,-.5601873397827148,427282,-.0394725799560547,510276,.4860076904296875,18995,.7252979278564453,729074,27467732,.1032886505126953,6237000,73679,-.7038259506225586,2532693,-.2047967910766602,312717,232735,-.7984867095947266,2669152,-.4557704925537109,17477792,-.0417442321777344,3753854,-.158146858215332,6155691,.1366052627563477,256542,-.2740955352783203,matched (3),29433344,.89543676,743113.13,1743155.4
201703,401699,686,1859,27287796,03,0,1,0,0,0,0,0,0,0,0,0,85757,1.323442459106445,43276,.8506927490234375,67170,2086862,.9447927474975586,600549,-.0925407409667969,20750050,.1340312957763672,26438968,253382,.1122636795043945,36895344,.0860118865966797,340614,12508685,.1070461273193359,13468,1.124638557434082,6609289,-.0876560211181641,34363180,-.0937576293945313,2523425,-.2170009613037109,176457,11027846,.2318897247314453,5020988,.1337728500366211,155565,1305388,57885672,-.2442989349365234,4534060,204890,-.6953659057617188,4733663,10822,.1650981903076172,7175,-1.578699111938477,146648,87098,4498481,.0590057373046875,9615981,-.1163234710693359,5572951,649244,-.0291709899902344,321750,.2308263778686523,1869310,.1031274795532227,5626803,-.0039272308349609,387760,-.0970573425292969,384626,-.2826805114746094,3658,-1.647258758544922,636061,26034900,-.0535736083984375,12414000,106721,.3705005645751953,1380470,-.6068592071533203,156990,173176,-.2955913543701172,3064448,.1381063461303711,15719761,-.1060123443603516,4946766,.2759513854980469,4357765,-.3454179763793945,439167,.5375871658325195,matched (3),29349584,.89543676,609538.94,1690535.8
201704,401699,687,1859,32918556,04,0,0,1,0,0,0,0,0,0,0,0,58725,-.3786525726318359,46295,.0674362182617188,173054,807676,-.9492559432983398,494503,-.1942911148071289,19142338,-.0806465148925781,29430210,306485,.1902704238891602,37348032,.0121955871582031,418338,11634286,-.0724678039550781,2658,-1.622742652893066,7638324,.1447029113769531,35999472,.0465183258056641,2897012,.1380624771118164,193876,10406445,-.0579986572265625,6173506,.2066402435302734,76148,1268377,34972648,-.5039024353027344,3399850,186327,-.0949697494506836,4963581,60772,1.725547790527344,35547,1.600253105163574,208357,72792,4701181,.0440740585327148,12253777,.2424068450927734,6173571,481462,-.2989816665649414,255243,-.2315587997436523,2389595,.2455539703369141,9932566,.5682783126831055,508325,.2707338333129883,1216675,1.151605606079102,3901,.0643167495727539,650882,15976899,-.4882946014404297,8394000,93755,-.1295328140258789,2291826,.5069246292114258,23203,135929,-.2421760559082031,3159151,.0304355621337891,14698217,-.0671920776367188,3837020,-.2540378570556641,5055633,.1485433578491211,462956,.0527524948120117,matched (3),32198926,.89543676,831342.88,1782555.6
201705,401699,688,1859,35910020,05,0,0,0,1,0,0,0,0,0,0,0,34399,-.5348377227783203,49641,.0697832107543945,144174,1374224,.5314836502075195,904716,.6040678024291992,28212576,.3878669738769531,30787448,251937,-.1959896087646484,41253060,.0994453430175781,349887,13822272,.1723251342773438,24535,2.222526550292969,12371296,.4821996688842773,51249072,.3531932830810547,3748080,.257563591003418,95950,10988805,.0544509887695313,6954923,.1191825866699219,157722,1098384,46612656,.2873058319091797,6530601,185505,-.0044212341308594,7932409,2462,-3.206154823303223,22249,-.4685583114624023,124805,131318,4596263,-.0225696563720703,13072823,.0647010803222656,7929091,819824,.5322628021240234,337169,.2783679962158203,2867003,.1821441650390625,10229102,.0294170379638672,645304,.2386007308959961,2650762,.7787256240844727,9878,.9290771484375,368714,26402796,.5023250579833984,8164000,45501,-.7229509353637695,2700703,.1641635894775391,191223,406176,1.094654083251953,4015716,.2399129867553711,20136688,.3148174285888672,5103656,.2852611541748047,5491807,.0827550888061523,507298,.0914669036865234,matched (3),35066704,.89543676,965137.63,1848746.6
201706,401699,689,1859,36767112,06,0,0,0,0,1,0,0,0,0,0,0,126240,1.30015754699707,80153,.4791202545166016,303103,1606573,.1562137603759766,1022669,.1225509643554688,26509490,-.0622653961181641,28928932,270746,.0720014572143555,41270800,.0004291534423828,376166,14204129,.027252197265625,12095,-.7073087692260742,11901091,-.0387477874755859,55052536,.0715904235839844,4433015,.1678361892700195,186621,12271106,.1103706359863281,7139733,.0262260437011719,169690,1523040,67247968,.3665142059326172,8652290,136355,-.3078203201293945,6961588,5961,.8842639923095703,68408,1.12319278717041,455765,237443,6950815,.4136152267456055,12749880,-.0250129699707031,8363278,1086759,.281865119934082,406790,.187713623046875,3630855,.2362003326416016,12039737,.1629753112792969,775513,.1838035583496094,809950,-1.185629844665527,14820,.4056673049926758,1577197,38289368,.3717021942138672,8874000,74329,.4907665252685547,2361265,-.1343145370483398,412137,388711,-.0439510345458984,4518428,.1179485321044922,21273156,.0549030303955078,4964911,-.027562141418457,13717402,.9154071807861328,530532,.0447816848754883,matched (3),36559876,.89543676,872428.75,1802083.6
201707,401699,690,1859,36623756,07,0,0,0,0,0,1,0,0,0,0,0,18447,-1.923283576965332,47692,-.5191736221313477,57025,1348633,-.1750116348266602,692732,-.3895282745361328,24580428,-.0755519866943359,27945396,314410,.1495170593261719,43456316,.0516014099121094,497949,15436520,.0832023620605469,68051,1.727465629577637,9470471,-.2284526824951172,51205184,-.07244873046875,4111128,-.0753822326660156,57427,15524419,.2351665496826172,6433614,-.1041393280029297,98411,1493173,103302160,.4292716979980469,17153066,447836,1.189165115356445,7426759,6864,.14105224609375,28956,-.8597126007080078,77686,49951,6487387,-.0689992904663086,12688601,-.0048179626464844,6937308,969043,-.1146459579467773,267107,-.4206485748291016,2876581,-.2328653335571289,10206484,-.1651878356933594,796418,.0265989303588867,1207172,.3990631103515625,6821,-.7759714126586914,1446019,30320232,-.2333564758300781,13437000,164158,.7923288345336914,1743093,-.3035364151000977,228039,152892,-.9331045150756836,4155252,-.0837917327880859,15198826,-.3362293243408203,3437935,-.3675241470336914,22608432,.4996585845947266,574052,.0788393020629883,matched (3),35772908,.89543676,935864.19,1833634.5
201708,401699,691,1859,36981024,08,0,0,0,0,0,0,1,0,0,0,0,53635,1.067300796508789,32039,-.3978099822998047,109135,1620511,.183650016784668,602345,-.1398124694824219,28161306,.1359977722167969,8575674,290161,-.0802621841430664,44792848,.0302925109863281,428264,16059927,.0395908355712891,170611,.91912841796875,10157837,.070068359375,42752080,-.1804218292236328,3533538,-.151397705078125,99989,19328020,.2191429138183594,6406888,-.0041627883911133,184855,1663389,115393352,.1106891632080078,18264760,1002073,.8053989410400391,6323450,12580,.6058177947998047,45403,.4498004913330078,267908,69790,5294105,-.2032661437988281,12892917,.0159740447998047,7695048,822141,-.1643972396850586,337304,.2333354949951172,2825694,-.0178489685058594,13740750,.2973423004150391,1058109,.2841148376464844,2322228,.6542463302612305,9736,.3558235168457031,510545,30461144,.0046367645263672,6605000,115737,-.3495092391967773,3103402,.5768375396728516,558652,97867,-.4461221694946289,3619453,-.1380500793457031,21373332,.3409271240234375,6673626,.6632919311523438,20601816,-.0929450988769531,579367,.00921630859375,matched (3),36897328,.89543676,1009001,1872019.4
