period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1187c757,growth1187c757,Y1201c372,growth1201c372,Y1202c600,growth1202c600,Y1360c586,growth1360c586,Y1467c124,growth1467c124,Y1526c68,growth1526c68,Y1542c826,growth1542c826,Y1611c352,growth1611c352,Y1853c586,growth1853c586,Y2003c752,growth2003c752,Y2530c233,Y2561c642,Y2631c586,growth2631c586,Y2635c586,growth2635c586,Y2773c381,Y2775c344,Y2921c586,growth2921c586,Y2926c705,growth2926c705,Y2932c268,growth2932c268,Y3029c586,growth3029c586,Y3140c152,growth3140c152,Y3254c484,growth3254c484,Y3452c36,Y3605c484,growth3605c484,Y3693c344,Y3694c344,Y3883c348,growth3883c348,Y4004c586,growth4004c586,Y4085c218,Y4160c381,Y4233c191,growth4233c191,Y4284c222,growth4284c222,Y4358c218,Y4402c752,growth4402c752,Y4403c554,Y4412c208,growth4412c208,Y4429c68,growth4429c68,Y4480c218,Y4581c372,growth4581c372,Y4617c792,growth4617c792,Y4745c586,growth4745c586,Y4820c68,growth4820c68,Y4938c233,Y4945c703,growth4945c703,Y496c348,growth496c348,Y4980c344,Y5005c268,growth5005c268,Y588c376,Y718c616,growth718c616,Y894c222,growth894c222,_merge,x,r2,s,sf
201704,901849,687,4757,6668501,04,0,0,1,0,0,0,0,0,0,0,0,791314,2.105655670166016,3074703,-.3415441513061523,79537,.7660617828369141,1124475,.6102380752563477,102373,.6100082397460938,525381,-.4145565032958984,1335678,-.1015481948852539,4736,-1.965149879455566,134455,.0480899810791016,532612,-.4572391510009766,1443170,929349,755979,.3613729476928711,2041909,.1241559982299805,153499,102109,350177,1.668829917907715,41624,.761601448059082,148514,.0151710510253906,1448866,.2394094467163086,165646,1.479503631591797,12892756,.6390609741210938,586146,111850,.1328649520874023,121746,122027,64740,-1.01152229309082,647890,.9692277908325195,67968,1043986,11705,-4.340542793273926,136062,.6731510162353516,128710,30620,.7121372222900391,236168,540318,-.0919075012207031,47523,-.8787755966186523,650882,667589,-.1655139923095703,17190,-1.517980575561523,122233,-.4691963195800781,153090,.1319265365600586,1025412,503823,.2033205032348633,681525,.6842231750488281,454610,35976,-.7595891952514648,243000,72873,.3198604583740234,249304,.1262187957763672,matched (3),6700704,.91973144,192143.5,399016.81
201705,901849,688,4757,5937741,05,0,0,0,1,0,0,0,0,0,0,0,480250,-.4993886947631836,3191692,.0373430252075195,38961,-.7136611938476563,459458,-.895024299621582,65866,-.4409999847412109,582614,.1034011840820313,620858,-.7660923004150391,1270,-1.31617546081543,278159,.7269630432128906,654297,.2057676315307617,954245,1407596,690134,-.0911273956298828,2753802,.2990970611572266,358483,56926,440830,.230219841003418,14058,-1.085485458374023,254315,.5378942489624023,902597,-.4732599258422852,86113,-.6541929244995117,14852039,.1414718627929688,381051,154862,.3253755569458008,119716,112340,6063,-2.368174552917481,202191,-1.164507865905762,69830,3790740,10156,-.1419515609741211,161640,.1722612380981445,175055,12412,-.902989387512207,95079,542659,.0043230056762695,105094,.7936410903930664,368714,543149,-.2062892913818359,8334,-.7239837646484375,111612,-.0909004211425781,78070,-.6734209060668945,1317273,536288,.0624465942382813,832468,.2000617980957031,307989,68082,.6378612518310547,143000,71982,-.0123014450073242,235863,-.0554218292236328,matched (3),5807554.5,.91973144,231195.14,419221.28
201706,901849,689,4757,6307091,06,0,0,0,0,1,0,0,0,0,0,0,2025218,1.439126014709473,3238195,.0144643783569336,38637,-.0083503723144531,921101,.6955223083496094,159439,.8840389251708984,699066,.182220458984375,721295,.1499462127685547,7089,1.719527244567871,229137,-.1938724517822266,1427736,.7802839279174805,1172598,1262726,577602,-.1780004501342773,2990847,.0825738906860352,1044810,151676,308846,-.3558158874511719,31655,.8117046356201172,304983,.1816825866699219,1444994,.4705839157104492,123998,.3646049499511719,15932697,.0702362060546875,797077,121834,-.2398748397827148,73003,117975,628350,4.64089298248291,580928,1.055413246154785,153247,637039,1234510,4.800365447998047,85181,-.6405935287475586,191786,20714,.51214599609375,209183,645590,.1736841201782227,111493,.0591068267822266,1577197,1001802,.6121721267700195,26164,1.144041061401367,170379,.4229965209960938,94058,.1863059997558594,1357278,646968,.1876258850097656,960274,.1428241729736328,249939,90580,.2855205535888672,201000,35611,-.7037620544433594,238926,.0129032135009766,matched (3),6024755.5,.91973144,176163.64,391572.38
201707,901849,690,4757,5879978,07,0,0,0,0,0,1,0,0,0,0,0,1290803,-.4504127502441406,2925849,-.1014308929443359,8818,-1.477416038513184,1078549,.1578025817871094,100673,-.4597835540771484,566012,-.2111301422119141,535018,-.2987480163574219,508,-2.635818004608154,264829,.1447639465332031,1141777,-.2235040664672852,1214659,807016,822654,.3536500930786133,1901889,-.4527091979980469,755549,67317,115395,-.9844818115234375,21908,-.3680448532104492,442464,.3721027374267578,1196361,-.1888208389282227,178384,.363673210144043,12762106,-.221893310546875,583998,110791,-.0950136184692383,53514,79307,268110,-.8517007827758789,442381,-.2724552154541016,31485,834266,28899,-3.754622459411621,75900,-.115361213684082,420049,15486,-.2908735275268555,176563,2647735,1.411294937133789,189807,.5320453643798828,1446019,934312,-.0697460174560547,59355,.8191518783569336,169308,-.0063056945800781,48265,-.6672048568725586,965220,580969,-.107600212097168,715420,-.2943487167358398,305178,352658,1.359265327453613,270000,14857,-.8741836547851563,239346,.0017566680908203,matched (3),5717784,.91973144,166868.48,387479.53
201708,901849,691,4757,5646825,08,0,0,0,0,0,0,1,0,0,0,0,2349250,.5988321304321289,2722005,-.0722160339355469,37453,1.446291923522949,697683,-.43560791015625,73111,-.3198995590209961,667675,.165186882019043,943284,.5670671463012695,63142,4.822659969329834,261213,-.0137481689453125,804683,-.3498926162719727,760484,293434,778109,-.055668830871582,1462260,-.2628641128540039,941841,76909,70588,-.4915008544921875,32554,.3960485458374023,289917,-.422764778137207,1393509,.1525411605834961,228682,.2483940124511719,9985342,-.245361328125,468743,223692,.7026243209838867,53038,63433,281901,.0501594543457031,781829,.5694646835327148,21627,1366209,8004,-1.283865928649902,102288,.298375129699707,416410,13848,-.1117954254150391,60020,424577,-1.830366134643555,147475,-.2523488998413086,510545,728555,-.2487468719482422,35234,-.5215253829956055,112132,-.4120426177978516,47578,-.0143365859985352,962588,530368,-.0911264419555664,477077,-.4051923751831055,330477,166147,-.7526264190673828,218000,80408,1.688643455505371,224227,-.065251350402832,matched (3),5493247.5,.91973144,153706.17,381995.91
201709,901849,692,4757,4542475,09,0,0,0,0,0,0,0,1,0,0,0,1280926,-.6065130233764648,2052552,-.2822847366333008,58431,.4447603225708008,678541,-.0278196334838867,41327,-.5704622268676758,444917,-.405914306640625,743281,-.2382936477661133,4212,-2.707448959350586,226946,-.1406240463256836,1243829,.4355010986328125,702506,76338,691251,-.1183633804321289,2313053,.4585847854614258,499552,66288,105362,.4005413055419922,46562,.357884407043457,163573,-.5723352432250977,1000498,-.3313274383544922,153352,-.3995962142944336,13499843,.3015594482421875,477336,116899,-.6489601135253906,42512,73292,190458,-.392125129699707,634096,-.2094354629516602,37735,3264176,15187,.640498161315918,99205,-.0306034088134766,140222,22745,.4962043762207031,58895,577687,.3079385757446289,126390,-.1542863845825195,937279,455495,-.4696779251098633,15588,-.8155097961425781,188072,.5171480178833008,45807,-.037933349609375,1027900,612300,.1436519622802734,514199,.0749330520629883,221526,127376,-.2657289505004883,245000,49965,-.4757909774780273,250512,.1108474731445313,matched (3),4916920,.91973144,152887.58,381667.28
201710,901849,693,4757,4536780,10,0,0,0,0,0,0,0,0,1,0,0,990793,-.2568330764770508,4106137,.6933984756469727,2961,-2.982319831848145,671437,-.0105247497558594,48685,.1638545989990234,703439,.4580936431884766,574778,-.2570905685424805,2098,-.6969528198242188,204037,-.106410026550293,1324473,.0628204345703125,532374,116904,563488,-.2043571472167969,1927893,-.1821403503417969,739548,38963,101871,-.0336942672729492,54014,.1484584808349609,382686,.8499555587768555,1274690,.2422046661376953,228976,.4008808135986328,8145015,-.5052719116210938,158661,107522,-.0836143493652344,81531,100995,2394840,2.53164005279541,525798,-.1872835159301758,46700,3054035,678280,3.799120903015137,56468,-.5635147094726563,362643,17485,-.2630023956298828,107249,690205,.1779565811157227,266152,.7446956634521484,1453721,285672,-.4665412902832031,14105,-.0999717712402344,129078,-.3764076232910156,17333,-.9718246459960938,1276539,983369,.4737615585327148,254879,-.7018213272094727,168609,94483,-.2987241744995117,183000,142889,1.050745010375977,219607,-.1316671371459961,matched (3),5362484.5,.91973144,176543.22,391743.28
201711,901849,694,4757,5180678,11,0,0,0,0,0,0,0,0,0,1,0,1640982,.5045442581176758,2380025,-.5453710556030273,2618,-.1231164932250977,474257,-.3476705551147461,63543,.2663459777832031,824931,.1593189239501953,604850,.0509967803955078,3743,.5789031982421875,281953,.3234386444091797,798452,-.5060949325561523,678904,349389,642089,.1305809020996094,2371429,.2070655822753906,927783,147763,158665,.4430875778198242,15072,-1.27640438079834,171865,-.8005056381225586,1270569,-.0032377243041992,178596,-.2484912872314453,4269443,-.6459226608276367,706846,154267,.3609886169433594,116263,122872,3145282,.272587776184082,604995,.1403036117553711,34099,1091225,16184,-3.735537528991699,231978,1.412968635559082,215003,31943,.6026096343994141,115572,389930,-.5710220336914063,270023,.014439582824707,669687,746733,.9608640670776367,16919,.1819076538085938,140876,.08746337890625,33370,.6550455093383789,1808457,970969,-.0126895904541016,812953,1.159884452819824,262660,156289,.5032873153686523,258000,38215,-1.318840026855469,245756,.1124992370605469,matched (3),5234169,.91973144,157510.75,383542.63
201712,901849,695,4757,6111571,12,0,0,0,0,0,0,0,0,0,0,1,992087,-.503239631652832,2714140,.1313638687133789,35717,2.613216400146484,584220,.2085285186767578,133683,.7437543869018555,919327,.108342170715332,667486,.0985383987426758,4047,.0780878067016602,553363,.6742734909057617,849305,.0617437362670898,1304951,528353,642719,.0009803771972656,3953658,.5111484527587891,421285,225185,156557,-.0133752822875977,11565,-.2648553848266602,286385,.5106277465820313,1500510,.1663398742675781,77831,-.8305864334106445,11881510,1.023501396179199,764332,146428,-.0521507263183594,119815,128323,415001,-2.025378227233887,893978,.3904609680175781,72388,5105366,7473,-.7727260589599609,66777,-1.245284080505371,252384,118114,1.307697296142578,104322,700987,.586522102355957,277265,.0264663696289063,1070604,1670960,.805445671081543,43648,.9477195739746094,210144,.3999128341674805,34677,.0384187698364258,1124886,611387,-.4625644683837891,1043967,.2501096725463867,213462,103069,-.4163084030151367,487000,88440,.8390960693359375,284082,.1449241638183594,matched (3),6189023,.91973144,159443.92,384340.56
201801,901849,696,4757,5994941,01,0,0,0,0,0,0,0,0,0,0,0,1214046,.2019033432006836,3097581,.132145881652832,35516,-.0056438446044922,785860,.2965002059936523,111807,-.1786966323852539,411975,-.8026800155639648,776336,.151066780090332,4900,.1912593841552734,195425,-1.040837287902832,1331009,.4492740631103516,2357530,360416,914542,.3527164459228516,3246656,-.1970157623291016,470536,200627,285870,.6021175384521484,222485,2.956876754760742,200324,-.3574008941650391,1171141,-.2478265762329102,193276,.9095792770385742,9062896,-.2707958221435547,870384,121221,-.1889181137084961,95114,91151,664513,.4707736968994141,757939,-.1650791168212891,54040,1447999,456359,4.111983299255371,157958,.8609704971313477,159497,61855,-.6468572616577148,97399,607134,-.1437397003173828,153469,-.5914754867553711,1170917,989151,-.5243062973022461,96383,.7921724319458008,196971,-.0647363662719727,82650,.8685388565063477,1167898,762861,.2213459014892578,132320,-2.065560340881348,208596,150434,.3781261444091797,153000,15199,-1.76109504699707,257219,-.099334716796875,matched (3),6090175,.91973144,184812.06,395538.63
201802,901849,697,4757,5846149,02,1,0,0,0,0,0,0,0,0,0,0,767236,-.4589195251464844,2964362,-.0439596176147461,21010,-.5249843597412109,826845,.0508394241333008,72458,-.4337673187255859,395371,-.0411376953125,935167,.1861400604248047,4543,-.0756473541259766,261964,.2930307388305664,820688,-.4835500717163086,1542959,207993,812554,-.1182413101196289,2786379,-.1528825759887695,196457,140184,120976,-.8599452972412109,12985,-2.841065406799316,159272,-.2293224334716797,1454119,.2164220809936523,186371,-.0363798141479492,8363257,-.0803403854370117,753779,132454,.0886201858520508,48356,38383,285522,-.8447351455688477,221367,-1.230780601501465,72423,4342391,13822,-3.497018814086914,84639,-.6239337921142578,176662,15529,-1.382083892822266,54661,738681,.1961174011230469,63679,-.879643440246582,884390,2952449,1.09354305267334,29568,-1.181636810302734,187017,-.0518569946289063,58623,-.3434877395629883,1277990,668313,-.132319450378418,127248,-.0390853881835938,117302,55878,-.9903535842895508,139000,89341,1.771231651306152,208946,-.2078523635864258,matched (3),5990637.5,.91973144,169698.83,388706.81
201803,901849,698,4757,4570072,03,0,1,0,0,0,0,0,0,0,0,0,622979,-.2082815170288086,2714622,-.0880088806152344,29018,.3229179382324219,438567,-.6341047286987305,74554,.0285167694091797,347533,-.1289653778076172,444101,-.7446737289428711,5877,.2574586868286133,253170,-.0341463088989258,423474,-.6616506576538086,2392545,179745,734614,-.1008377075195313,2247601,-.2148799896240234,119917,55410,74746,-.4814958572387695,16793,.2571678161621094,139457,-.1328573226928711,1445842,-.0057086944580078,183881,-.0134496688842773,10280396,.2063913345336914,617980,111525,-.1719865798950195,98934,102947,223715,-.2439460754394531,233333,.0526447296142578,27256,457056,12115,-.1318168640136719,51750,-.4919710159301758,132091,18697,.1856546401977539,101615,650405,-.1272716522216797,239429,1.32440185546875,778737,2037234,-.3710422515869141,19289,-.4271574020385742,75184,-.9112615585327148,363294,1.824085235595703,1141261,522851,-.2454595565795898,222919,.5606708526611328,209329,89237,.4681243896484375,96000,3087,-3.365261077880859,251425,.1850690841674805,matched (3),4537913,.91973144,205623.38,405680
201804,901849,699,4757,5695793,04,0,0,1,0,0,0,0,0,0,0,0,665083,.065399169921875,3914734,.3660945892333984,1563,-2.921309471130371,720206,.4960241317749023,104139,.334202766418457,742562,.759246826171875,724668,.4896621704101563,6171,.0488147735595703,282385,.1092100143432617,650823,.4297456741333008,26600,636578,531101,-.3243923187255859,2829058,.2300806045532227,157540,116188,57729,-.258336067199707,28773,.5384750366210938,236650,.5288257598876953,949420,-.4205951690673828,98031,-.6290054321289063,11381949,.1017894744873047,717677,144919,.2619256973266602,39189,14286,32770,-1.920860290527344,174873,-.2884063720703125,13149,1173294,233930,2.960577011108398,103205,.6902933120727539,146632,6746,-1.019413948059082,53476,575759,-.1219053268432617,129491,-.6146450042724609,801720,2092220,.0266332626342773,8787,-.7862615585327148,78940,.0487499237060547,22309,-2.79022216796875,1113165,343744,-.4194002151489258,285441,.2472267150878906,282977,81758,-.0875320434570313,186000,48818,2.760899543762207,244829,-.0265846252441406,matched (3),4363927,.91973144,162264.48,385519.22
201805,901849,700,4757,7643444,05,0,0,0,1,0,0,0,0,0,0,0,1691113,.9332304000854492,3763594,-.039372444152832,35155,3.1131591796875,1193231,.5048828125,291460,1.029175758361816,753661,.014836311340332,708997,-.0218629837036133,5342,-.144261360168457,276584,-.020756721496582,987836,.4172792434692383,1349272,1850237,1009812,.6425666809082031,3704060,.2694854736328125,374855,166817,114943,.6886758804321289,34619,.1849651336669922,576634,.8906259536743164,1446497,.4210481643676758,186511,.6432065963745117,12679199,.1079330444335938,759377,156972,.0798921585083008,105059,68907,372769,2.431446075439453,528554,1.106084823608398,37988,3812339,11539,-3.009288787841797,126060,.2000408172607422,282649,14163,.7416830062866211,167308,602709,.0457448959350586,155040,.1800718307495117,1285720,1733002,-.1883707046508789,30243,1.235991477966309,176422,.8041906356811523,111981,1.613338470458984,1406485,403393,.1600141525268555,610750,.7606525421142578,234896,180608,.7925653457641602,192000,88670,.5968227386474609,272141,.1057596206665039,matched (3),5981193,.91973144,208457.69,407123.94
201806,901849,701,4757,7287660,06,0,0,0,0,1,0,0,0,0,0,0,1556136,-.0831813812255859,2010649,-.6269168853759766,1973,-2.880211353302002,1231878,.0318756103515625,179048,-.487248420715332,393084,-.6509189605712891,800336,.121180534362793,6071,.1279239654541016,268132,-.0310354232788086,1241941,.2289142608642578,117631,1125934,858765,-.1620235443115234,3234396,-.1355867385864258,1207274,137946,29190,-1.370609283447266,17919,-.6585407257080078,459899,-.226201057434082,745710,-.6625633239746094,77543,-.8776578903198242,5833612,-.7763252258300781,679870,58657,-.9843597412109375,63873,31700,138549,-.9897346496582031,336874,-.4504356384277344,28895,1105969,12000,.0391740798950195,66941,-.6329469680786133,173527,4771,-1.088076591491699,55535,421677,-.3571949005126953,153043,-.0129642486572266,1230680,2858163,.5003232955932617,12138,-.9129238128662109,172540,-.0222501754760742,21045,-1.671666145324707,1154707,406360,.007328987121582,636676,.0415735244750977,207477,251467,.3309831619262695,203000,50708,-.558837890625,232796,-.1561574935913086,matched (3),4899858,.91973144,270370.47,442035.63
201807,901849,702,4757,8168584,07,0,0,0,0,0,1,0,0,0,0,0,464166,-1.209718704223633,4440932,.7924060821533203,8128,1.415759563446045,1226203,-.0046176910400391,147554,-.1934595108032227,447111,.1287832260131836,1390895,.5526714324951172,8542,.3414716720581055,336878,.2282419204711914,1258599,.0133228302001953,666758,603356,1002405,.1546621322631836,2502023,-.2567434310913086,731404,386186,71481,.8956050872802734,35546,.6849660873413086,374511,-.2053852081298828,1624374,.7785415649414063,221283,1.048609733581543,13855312,.8650321960449219,390835,119192,.7090282440185547,64642,50767,412322,1.090579986572266,561908,.5116291046142578,72539,2644268,41736,1.246457099914551,73599,.0948200225830078,321422,1701,-1.031339645385742,107563,612961,.3740615844726563,135734,-.1200218200683594,1051285,1254104,-.8237571716308594,18443,.4183435440063477,191705,.1053295135498047,48805,.8411703109741211,1219399,521137,.2487726211547852,1262249,.6843891143798828,231255,330516,.2733430862426758,350000,76234,.4077234268188477,331485,.3534202575683594,matched (3),6369008.5,.91973144,274832.59,444778.88
201808,901849,703,4757,6409645,08,0,0,0,0,0,0,1,0,0,0,0,2407024,1.645904541015625,2924796,-.4176397323608398,5966,-.3092374801635742,868867,-.3444881439208984,89680,-.4979467391967773,578213,.2571353912353516,532121,-.9608316421508789,219,-3.663678646087647,236706,-.3529024124145508,1099571,-.1350784301757813,202430,486075,661999,-.4148941040039063,1948245,-.2501697540283203,541975,291961,56752,-.2307405471801758,35483,-.001774787902832,185201,-.7041797637939453,672029,-.8825769424438477,124751,-.5731229782104492,12389964,-.1117820739746094,409316,105757,-.1195917129516602,14979,67061,290686,-.3495607376098633,634363,.1212825775146484,75069,477999,573476,2.620351791381836,72965,-.0086517333984375,343117,10592,1.828883171081543,116784,579960,-.0553417205810547,109698,-.2129659652709961,1314702,1564692,.2212677001953125,13236,-.3317441940307617,101912,-.6318483352661133,90938,.622344970703125,956834,715153,.3164834976196289,382127,-1.194897651672363,160685,309158,-.066802978515625,243000,45124,-.5243930816650391,234517,-.3460550308227539,matched (3),4543561,.91973144,202923.7,404318.34
201809,901849,704,4757,7828506,09,0,0,0,0,0,0,0,1,0,0,0,989222,-.8892278671264648,3337490,.1319952011108398,25986,1.471480369567871,769551,-.1213827133178711,22934,-1.363627433776856,488696,-.1682014465332031,553147,.038752555847168,7651,3.553519725799561,219758,-.0742912292480469,1000386,-.0945348739624023,274136,158612,869930,.2731494903564453,2322734,.1758155822753906,430959,132454,124847,.7883977890014648,21668,-.4932165145874023,236455,.2443161010742188,1040833,.4374752044677734,182070,.3780717849731445,13483260,.0845623016357422,213400,211600,.6935539245605469,15288,63862,242929,-.1794748306274414,855883,.2995128631591797,9636,2595780,17397,-3.495417594909668,158748,.7773380279541016,249226,12169,.1387920379638672,132095,563112,-.0294809341430664,199800,.5995855331420898,1056872,2177740,.3305988311767578,31524,.8678083419799805,174210,.5361518859863281,98619,.0810861587524414,1175733,736136,.0289192199707031,356077,-.0706052780151367,211095,99060,-1.138126373291016,117000,45122,-.0000448226928711,234409,-.0004606246948242,matched (3),5673780,.91973144,158349.63,383887.88
201810,901849,705,4757,8142312,10,0,0,0,0,0,0,0,0,1,0,0,1403381,.3497209548950195,2613416,-.2445611953735352,53784,.7274188995361328,883063,.1375894546508789,86655,1.329314231872559,503975,.0307865142822266,914373,.5026149749755859,1030,-2.005277633666992,227988,.0367660522460938,1401599,.3372278213500977,793619,162365,634340,-.3158283233642578,2327250,.0019426345825195,454439,171449,81222,-.4299030303955078,55589,.9421482086181641,252180,.0643854141235352,1340860,.2532901763916016,286054,.4517898559570313,16574347,.2064075469970703,841886,347373,.495701789855957,31127,69879,314553,.2583837509155273,1131609,.279261589050293,164248,2523358,25015,.3631772994995117,99597,-.4661855697631836,458496,33066,.9996137619018555,172927,710338,.2322626113891602,372585,.6231479644775391,2258915,2194508,.0076694488525391,32832,.040654182434082,195715,.1163978576660156,93715,-.0510063171386719,1432344,908030,.2098617553710938,447602,.2287569046020508,216973,127904,.25555419921875,297000,39660,-.1290264129638672,294848,.2293930053710938,matched (3),5942128,.91973144,160456.88,384761.88
201811,901849,706,4757,7281723,11,0,0,0,0,0,0,0,0,0,1,0,1225086,-.1358737945556641,2733442,.0449037551879883,9652,-1.717811584472656,341479,-.9501104354858398,75970,-.131596565246582,812641,.4777622222900391,709754,-.2533206939697266,1334,.2586231231689453,238604,.0455121994018555,616723,-.820948600769043,693020,267808,783703,.2114448547363281,2188826,-.0613222122192383,0,126909,183542,.8152580261230469,30593,-.5972137451171875,364244,.367680549621582,824392,-.4864206314086914,246056,-.1506214141845703,11546686,-.3614578247070313,303102,170272,-.7130022048950195,21663,43033,170148,-.6144838333129883,1239068,.0907192230224609,48057,0,2571,-2.275180339813232,42193,-.8588781356811523,208912,8946,-1.30729866027832,142153,494006,-.3631935119628906,169281,-.788905143737793,1075823,1995305,-.0951604843139648,24557,-.2904062271118164,84889,-.8353147506713867,36126,-.9532451629638672,1305884,1049327,.144627571105957,500343,.11138916015625,162404,164762,.2532224655151367,383000,81522,.7205295562744141,295722,.0029592514038086,matched (3),5536511.5,.91973144,209821.09,407823.72
201812,901849,707,4757,8242250,12,0,0,0,0,0,0,0,0,0,0,1,1456288,.1728801727294922,2311126,-.1678276062011719,32991,1.229069709777832,649946,.6436033248901367,69381,-.0907249450683594,747245,-.0838966369628906,794756,.1131172180175781,9443,1.95709228515625,230619,-.0340385437011719,824618,.2905006408691406,790929,124929,914262,.1540870666503906,2230791,.0189905166625977,451282,360409,196619,.0688238143920898,30427,-.0054407119750977,171033,-.7559671401977539,1348892,.4923925399780273,246689,.0025691986083984,10122814,-.1316070556640625,110947,92168,-.6137847900390625,86140,36096,134823,-.2327060699462891,383676,-1.172316551208496,61551,4982097,4857877,7.54406213760376,67371,.4679603576660156,233236,36002,1.392368316650391,21703,1350545,1.005716323852539,272103,.4746208190917969,600850,3900277,.6702508926391602,17285,-.3511581420898438,187344,.7916021347045898,37062,.0255794525146484,1074963,1110642,.0567893981933594,380403,-.2740621566772461,300467,90578,-.5982913970947266,520000,5820,-2.639572143554688,414800,.3383769989013672,matched (3),6530317.5,.91973144,263499.44,437866.69
