period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1258c757,growth1258c757,Y1273c152,growth1273c152,Y1280c752,growth1280c752,Y1363c32,Y1436c191,growth1436c191,Y1511c152,growth1511c152,Y1540c222,growth1540c222,Y1623c484,growth1623c484,Y1652c376,Y1769c124,growth1769c124,Y1771c484,growth1771c484,Y1916c586,growth1916c586,Y1967c124,Y1968c124,growth1968c124,Y1992c124,growth1992c124,Y2015c703,growth2015c703,Y2056c586,growth2056c586,Y2132c752,growth2132c752,Y2419c124,growth2419c124,Y2509c484,growth2509c484,Y2690c826,growth2690c826,Y2855c792,growth2855c792,Y2934c251,growth2934c251,Y3008c484,growth3008c484,Y3114c124,growth3114c124,Y3136c586,growth3136c586,Y3276c616,growth3276c616,Y3333c300,growth3333c300,Y3584c124,growth3584c124,Y3677c218,Y3734c124,Y3771c484,growth3771c484,Y4237c440,Y4276c68,growth4276c68,Y4285c484,growth4285c484,Y4512c348,growth4512c348,Y4634c792,growth4634c792,Y476c208,growth476c208,Y4797c818,Y4849c344,Y4935c620,growth4935c620,Y4936c348,growth4936c348,Y4951c124,growth4951c124,Y4952c752,growth4952c752,Y561c124,growth561c124,Y583c68,growth583c68,Y583c826,growth583c826,Y829c268,growth829c268,Y842c251,growth842c251,Y89c251,_merge,x,r2,s,sf
201711,841391,694,3842,69040504,11,0,0,0,0,0,0,0,0,0,1,0,434855,-.7544975280761719,1833061,-.0897932052612305,142193,-.7303628921508789,2622180,612711,-.2615165710449219,578360,.30682373046875,307674,.0658931732177734,4185771,-.6857624053955078,779000,3394674,-.3333854675292969,1724841,-.1219863891601563,2877,-1.850535392761231,76241,8274692,-.0618610382080078,8633851,-.101959228515625,679,-.4887876510620117,328477,.4923858642578125,1747680,.0214357376098633,229622,-.7948503494262695,1186164,-.3169116973876953,857133,.0866489410400391,7831106,-.0933465957641602,2073483,-.3895196914672852,157544,.3530158996582031,11788232,-.1267642974853516,1524647,-.2026863098144531,708417,-.252650260925293,137443,.8150110244750977,125007840,-.0360488891601563,179934,4112036,1584593,-.2795505523681641,261888,60163,-.1114482879638672,51965364,-.0200347900390625,21566310,.0478057861328125,433199,-.3402271270751953,32811,-1.033781051635742,11222,362393,814597,-.1017131805419922,41028,-.4562015533447266,2124603,-.0618839263916016,4018246,-.2235021591186523,3102249,.0172452926635742,10487,-1.302519798278809,18893492,-.0245494842529297,1979408,-.6888265609741211,231470976,-.0223884582519531,4586004,matched (3),67626888,.90353292,1984047.1,4952418
201712,841391,695,3842,76272136,12,0,0,0,0,0,0,0,0,0,0,1,580357,.288630485534668,3551349,.6613407135009766,43817,-1.177163124084473,1404336,777116,.237696647644043,236367,-.894810676574707,78514,-1.365763664245606,5460114,.2657785415649414,1320000,3078598,-.0977325439453125,1527028,-.1218109130859375,9839,1.229605674743652,74826,7504827,-.0976552963256836,7996148,-.0767307281494141,2075,1.117094993591309,284050,-.1453161239624023,1584663,-.0979166030883789,511583,.8010759353637695,1193480,.0061492919921875,633318,-.3026199340820313,11476011,.3821554183959961,2230778,.0731201171875,187929,.1763601303100586,9572863,-.2081680297851563,1431468,-.0630617141723633,446776,-.4609756469726563,99913,-.31890869140625,104416016,-.17999267578125,76281,5542426,1995683,.2306585311889648,3516622,136144,.816655158996582,44938232,-.1452884674072266,22251770,.0312900543212891,563276,.2625722885131836,68821,.7407445907592773,137640,409951,917571,.1190366744995117,24413,-.519139289855957,2046454,-.0374765396118164,3783949,-.0600776672363281,2119680,-.3808622360229492,629,-2.813760280609131,18501144,-.0209846496582031,1449862,-.3113288879394531,173480400,-.28839111328125,5287584,matched (3),74520832,.90353292,2613654.8,5236525
201801,841391,696,3842,81798784,01,0,0,0,0,0,0,0,0,0,0,0,578275,-.0035934448242188,2184803,-.4858016967773438,139858,1.160605430603027,0,850109,.0897750854492188,950096,1.391177177429199,364417,1.535021781921387,9348738,.5377721786499023,1347000,3573338,.1490259170532227,2051399,.2951984405517578,31826,1.173930168151856,128779,7419983,-.0113697052001953,8639545,.0773906707763672,1789,-.1483039855957031,361821,.2419986724853516,1936769,.2006492614746094,421461,-.1937828063964844,1509854,.2351398468017578,676975,.0666608810424805,11518928,.0037326812744141,3054294,.3141984939575195,241666,.2514925003051758,11371992,.1722202301025391,1224689,-.1560144424438477,595655,.2876043319702148,300172,1.100055694580078,134010504,.2495346069335938,147242,4978479,1628788,-.2031497955322266,332356,224013,.497990608215332,52700684,.1593399047851563,22407148,.0069580078125,1089644,.6598367691040039,119390,.5508861541748047,396750,354428,1078377,.1614818572998047,66384,1.000340461730957,1953457,-.0465078353881836,5156603,.3095102310180664,2763379,.2651891708374023,7300,2.451498508453369,21133284,.1330165863037109,4009486,1.017194747924805,133968456,-.2584590911865234,5192092,matched (3),76682320,.90353292,2901151.8,5385785.5
201802,841391,697,3842,72532032,02,1,0,0,0,0,0,0,0,0,0,0,588688,.0178461074829102,1368873,-.4675378799438477,671111,1.568306922912598,2155976,798195,-.0630121231079102,588120,-.4796323776245117,221455,-.4980792999267578,6929721,-.2994222640991211,853000,3110929,-.1385793685913086,2465471,.1838607788085938,6794,-1.544243812561035,108679,7053368,-.0506706237792969,8240267,-.0473175048828125,2959,.5031943321228027,257891,-.3386125564575195,1666348,-.1503868103027344,277226,-.4188947677612305,1309319,-.1425056457519531,465177,-.3752164840698242,9249409,-.2194328308105469,3588783,.1612644195556641,160643,-.4083728790283203,8927821,-.2419815063476563,887142,-.3224363327026367,357904,-.5093965530395508,264129,-.1279182434082031,127580248,-.0491714477539063,80031,3025552,1399182,-.1519479751586914,142925,27264,-2.106136322021484,52682576,-.0003452301025391,24845716,.1033058166503906,714692,-.4217548370361328,42773,-1.026488304138184,143561,166431,1367991,.2378864288330078,97847,.3879489898681641,1839171,-.0602855682373047,3257534,-.4593076705932617,2360261,-.1576814651489258,830,-2.174204349517822,19032556,-.1046981811523438,3925089,-.0212745666503906,183926128,.3169288635253906,4150394,matched (3),69856360,.90353292,2009950.8,4962852.5
201803,841391,698,3842,74690472,03,0,1,0,0,0,0,0,0,0,0,0,654862,.1065282821655273,1794438,.2707042694091797,214893,-1.1387939453125,2956851,1162704,.3761510848999023,680904,.1464900970458984,304353,.3179683685302734,7958484,.1384191513061523,1577000,3426660,.0966644287109375,2030999,-.1938552856445313,21408,1.147725105285645,55396,6819236,-.0337581634521484,8138968,-.0123691558837891,9272,1.142147541046143,539033,.7372398376464844,2468971,.3931665420532227,213375,-.2617816925048828,1800007,.3182830810546875,611546,.2735729217529297,11555698,.2226200103759766,4496193,.2254180908203125,293517,.6027517318725586,11339521,.2391223907470703,990636,.1103420257568359,710494,.6856956481933594,104626,-.9260454177856445,145364384,.1304969787597656,203336,6016636,1695964,.1923627853393555,503257,84741,1.134032249450684,50632860,-.0396842956542969,24301070,-.0221652984619141,480784,-.3964328765869141,30583,-.3354625701904297,775920,250172,3105035,.8196821212768555,37322,-.9638223648071289,2311589,.2286205291748047,3389494,.0397100448608398,3002326,.2406148910522461,90603,4.692817211151123,22065560,.1478672027587891,922013,-1.44858455657959,180143776,-.0207786560058594,3656578,matched (3),69082688,.90353292,2712578.8,5286595
201804,841391,699,3842,70723944,04,0,0,1,0,0,0,0,0,0,0,0,299142,-.7835054397583008,776225,-.8380050659179688,182027,-.1659860610961914,2420886,815082,-.3552150726318359,414705,-.4958534240722656,287477,-.0570449829101563,6875060,-.1463384628295898,1257000,3214661,-.0638637542724609,2049928,.00927734375,23082,.0752878189086914,68016,7201548,.0545482635498047,8767780,.0744199752807617,2147,-1.462927341461182,417798,-.2547779083251953,1520125,-.4850082397460938,279339,.2693748474121094,804676,-.8051061630249023,589842,-.0361356735229492,11842216,.0244922637939453,4061622,-.101649284362793,174614,-.5193576812744141,10754389,-.0529804229736328,601948,-.4981765747070313,830684,.1562891006469727,90513,-.1448984146118164,143110576,-.015625,94740,3181601,1560799,-.0830526351928711,484113,22300,-1.335013389587402,49249104,-.0277080535888672,22908128,-.0590286254882813,593269,.2102298736572266,60519,.6825132369995117,568646,244381,2173861,-.3565206527709961,22653,-.4992904663085938,1874967,-.2093448638916016,3952750,.1537313461303711,2577203,-.1526823043823242,20067,-1.507411003112793,20883976,-.0550365447998047,4802603,1.65035343170166,262629440,.3769893646240234,13224810,matched (3),83645512,.90353292,4487190,6381604.5
201805,841391,700,3842,94475080,05,0,0,0,1,0,0,0,0,0,0,0,135962,-.788543701171875,2608746,1.21218204498291,254925,.3368148803710938,2454803,936524,.1388864517211914,943101,.8216056823730469,206729,-.3297338485717773,4690538,-.3823528289794922,1573000,4913838,.4243335723876953,2742569,.2910900115966797,29125,.2325439453125,906341,9606438,.2881374359130859,10650884,.1945600509643555,2835,.2779703140258789,497967,.1755352020263672,1830620,.1858615875244141,377561,.3013067245483398,1749531,.7766628265380859,737316,.2231616973876953,9816311,-.1876258850097656,5200236,.2471218109130859,179205,.0259523391723633,12115520,.1191730499267578,1656850,1.012502670288086,1032057,.2170591354370117,95890,.0577077865600586,151719264,.0584125518798828,316293,3768680,1914723,.2043743133544922,6104715,503913,3.117817878723145,56512520,.1375713348388672,24132504,.0520687103271484,568325,-.0429544448852539,266990,1.484253883361816,1544730,271901,3005517,.3239450454711914,30754,.3057279586791992,1943053,.0356693267822266,4355890,.0971174240112305,2646753,.0266284942626953,74137,1.306838035583496,19039152,-.0924835205078125,6597428,.3175220489501953,334605568,.2422084808349609,16584776,matched (3),97894584,.90353292,5454211,7094957.5
201806,841391,701,3842,91297840,06,0,0,0,0,1,0,0,0,0,0,0,511793,1.325545310974121,2071769,-.2304658889770508,286969,.1184043884277344,3096494,539657,-.5512409210205078,494079,-.6464776992797852,201766,-.0243005752563477,7501270,.4695243835449219,1469000,3910584,-.2283687591552734,2332737,-.1618528366088867,17454,-.5120277404785156,294617,8638905,-.1061573028564453,10216198,-.0416698455810547,788,-1.280299186706543,234315,-.7538671493530273,1782024,-.0269050598144531,244725,-.4335975646972656,1593195,-.0936059951782227,403352,-.6032066345214844,7777887,-.2327604293823242,7709271,.3937196731567383,209916,.158177375793457,10604256,-.1332321166992188,992949,-.5119943618774414,952493,-.080225944519043,75195,-.2431163787841797,146725312,-.0334682464599609,65472,3960551,1835446,-.0422849655151367,476587,64702,-2.0526123046875,51436296,-.0941181182861328,22053588,-.0900859832763672,456364,-.2194032669067383,243877,-.0905475616455078,1481523,399780,2732795,-.0951251983642578,23464,-.2705526351928711,2292554,.1654062271118164,4615017,.0577859878540039,2768053,.0448102951049805,8003,-2.22609806060791,20118628,.0551471710205078,3383681,-.6677160263061523,301848224,-.1030292510986328,6215392,matched (3),72862520,.90353292,3443491.5,5696283
201807,841391,702,3842,76003056,07,0,0,0,0,0,1,0,0,0,0,0,412835,-.2148723602294922,1596131,-.2608203887939453,169937,-.5239458084106445,3405519,505136,-.0661067962646484,405003,-.1988010406494141,383187,.6414146423339844,5305182,-.3463878631591797,1101000,3879032,-.0081014633178711,2349116,.0069971084594727,21283,.1983394622802734,74383,8724819,.0098953247070313,9747200,-.0469932556152344,1362,.5472116470336914,449123,.650629997253418,1869420,.0478792190551758,370100,.4136381149291992,2116073,.2838211059570313,627382,.4417457580566406,8332166,.0688381195068359,8906849,.1443967819213867,52497,-1.385951995849609,12464658,.1616420745849609,1011457,.018467903137207,387714,-.8988151550292969,67147,-.1132011413574219,136530800,-.0720119476318359,152661,3095945,1657196,-.1021604537963867,178403,50733,-.2432155609130859,56944640,.1017341613769531,23827558,.0773677825927734,363504,-.2274999618530273,203720,-.1799173355102539,1147001,283982,2298504,-.1730661392211914,80659,1.234763145446777,1771859,-.2576370239257813,4729327,.0244674682617188,2737150,-.0112266540527344,593,-2.602377414703369,19494160,-.0315303802490234,1697430,-.6898488998413086,202102016,-.4011516571044922,0,matched (3),64750224,.90353292,3912034.5,5991161.5
201808,841391,703,3842,73980728,08,0,0,0,0,0,0,1,0,0,0,0,435284,.0529508590698242,2865227,.5850648880004883,263584,.4389438629150391,2626262,666501,.2772140502929688,555103,.3152589797973633,119977,-1.161223411560059,5364214,.0110654830932617,943000,4155641,.0688810348510742,1902960,-.2106285095214844,22462,.0539159774780273,31233,8386940,-.0394954681396484,9965464,.0221443176269531,386,-1.26087236404419,300881,-.4005813598632813,2842268,.4189739227294922,520273,.340580940246582,1361021,-.4413270950317383,586672,-.0670900344848633,7226787,-.1423282623291016,5182836,-.5414676666259766,84667,.4779701232910156,10873864,-.13653564453125,928597,-.0854721069335938,454313,.1585187911987305,145050,.7701940536499023,146045792,.0673694610595703,325439,3995769,2076989,.2257919311523438,46436,45304,-.1131811141967773,61101284,.0704536437988281,22574098,-.0540390014648438,292651,-.2168102264404297,230747,.1245756149291992,777582,224215,1628799,-.3444156646728516,70298,-.1374874114990234,2485765,.3385515213012695,5298373,.113616943359375,2698300,-.0142955780029297,63110,4.667439937591553,17503260,-.10772705078125,2954091,.5540761947631836,176413248,-.1359424591064453,0,matched (3),68922696,.90353292,4151016,6149873
201809,841391,704,3842,71862064,09,0,0,0,0,0,0,0,1,0,0,0,188865,-.8349666595458984,2678729,-.0673055648803711,141445,-.6224613189697266,2054658,699476,.0482902526855469,188420,-1.080479621887207,308538,.9445457458496094,4909613,-.0885543823242188,765000,4421870,.0620965957641602,1503605,-.2355451583862305,1965,-2.436332225799561,81021,7230887,-.1483144760131836,8940238,-.1085624694824219,265,-.3761072158813477,303093,.00732421875,1431866,-.6856241226196289,324449,-.4722261428833008,1215852,-.1127901077270508,431179,-.3079423904418945,7296733,.0096321105957031,4531033,-.1344022750854492,80297,-.0529937744140625,11521131,.0578212738037109,789829,-.1618585586547852,113615,-1.385971069335938,114561,-.2359704971313477,116116352,-.2293281555175781,154803,3938050,1786582,-.1506147384643555,132672,57498,.2383546829223633,51114344,-.178466796875,23815772,.0535449981689453,485993,.5072135925292969,14359,-2.776945114135742,1088086,258523,1158753,-.3404979705810547,62568,-.1164894104003906,2228374,-.1093082427978516,4534169,-.1557579040527344,2793694,.0347433090209961,3110,-3.010255813598633,17741776,.0135345458984375,2249928,-.2722930908203125,201166512,.1313037872314453,0,matched (3),60016804,.90353292,3323499.5,5624558
201810,841391,705,3842,76999008,10,0,0,0,0,0,0,0,0,1,0,0,487601,.9484653472900391,2276753,-.1625919342041016,186009,.2738847732543945,2580140,370245,-.6361665725708008,377677,.6953659057617188,319380,.0345363616943359,6176147,.2294988632202148,2209000,3716349,-.1738214492797852,1900182,.2340841293334961,13880,1.954956531524658,30584,8929773,.2110300064086914,11067411,.2134418487548828,2670,2.310103893280029,240537,-.231165885925293,1787884,.2220544815063477,421448,.2615680694580078,1648433,.3043794631958008,746337,.5486536026000977,9324133,.2451791763305664,1215319,-1.315943717956543,255219,1.156390190124512,11870755,.0298957824707031,980816,.2165679931640625,394371,1.244476318359375,126609,.0999956130981445,147995552,.2425899505615234,149648,3996311,2096929,.1601696014404297,796825,92639,.4769601821899414,63359804,.2147636413574219,23976532,.0067272186279297,563050,.1471748352050781,110055,2.036602973937988,0,151494,1191829,.0281438827514648,57563,-.0833740234375,2444834,.0927047729492188,5394175,.1736783981323242,2959673,.057713508605957,1993,-.4449820518493652,18423832,.0377235412597656,5247471,.8468484878540039,32933892,-1.80963134765625,23111,matched (3),60430284,.90353292,5135084.5,6852671
201811,841391,706,3842,76358408,11,0,0,0,0,0,0,0,0,0,1,0,445183,-.0910120010375977,2058592,-.1007280349731445,155837,-.1769847869873047,2302307,460699,.2185802459716797,428955,.1273126602172852,205007,-.4433374404907227,5982177,-.0319099426269531,1127000,3241251,-.1367816925048828,1528979,-.2173500061035156,16771,.1892023086547852,92371,7841281,-.1299886703491211,9359758,-.1675853729248047,18,-4.999462127685547,397077,.5012569427490234,1836141,.0266332626342773,322478,-.2676610946655273,2196825,.2871885299682617,631252,-.1674718856811523,6600635,-.3454399108886719,3629660,1.094132423400879,227673,-.1142120361328125,10667186,-.1069068908691406,1258961,.2496576309204102,380287,-.0363655090332031,139351,.0958929061889648,130343392,-.1270103454589844,299413,3897652,2005181,-.0447397232055664,342812,156675,.5254640579223633,55718544,-.1285171508789063,23228388,-.0317001342773438,417912,-.2980976104736328,83924,-.2710685729980469,828471,241605,904108,-.2762947082519531,53557,-.0721330642700195,2102093,-.1510438919067383,4429049,-.1971349716186523,2756372,-.0711631774902344,62748,3.449485301971436,17568278,-.0475502014160156,4611704,-.1291494369506836,112892336,1.231931686401367,10723840,matched (3),76952656,.90353292,3419467.5,5681792
201812,841391,707,3842,75005856,12,0,0,0,0,0,0,0,0,0,0,1,296467,-.4065494537353516,1618144,-.2407426834106445,127946,-.1972026824951172,1240481,413134,-.108973503112793,309465,-.326507568359375,199875,-.0253524780273438,2987736,-.6942682266235352,1124000,2588015,-.2250690460205078,1532165,.0020818710327148,11811,-.3506202697753906,33948,6830589,-.1379919052124023,8000821,-.1568746566772461,138,2.036881923675537,345615,-.1388053894042969,1752812,-.0464448928833008,241737,-.2881841659545898,1941878,-.1233577728271484,511195,-.2109537124633789,7942181,.1850214004516602,2930531,-.2139549255371094,126523,-.5874862670898438,7746210,-.3199682235717773,912829,-.3214931488037109,191097,-.6881446838378906,90455,-.4321432113647461,97492664,-.2903938293457031,229375,3294874,1719607,-.1536388397216797,1129556,74065,-.7492313385009766,51299360,-.0826339721679688,15480560,-.4057903289794922,513560,.2060956954956055,72264,-.1495847702026367,693687,189113,931201,.0295257568359375,43859,-.1997671127319336,1444713,-.3750228881835938,3866200,-.1359128952026367,2665373,-.0335712432861328,70409,.1151943206787109,18047556,.0269145965576172,3390477,-.3076267242431641,135999536,.18621826171875,14043646,matched (3),76927640,.90353292,4700833,6533592.5
