period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1028c440,growth1028c440,Y1275c554,Y1379c586,growth1379c586,Y1451c586,growth1451c586,Y1490c268,growth1490c268,Y1706c620,growth1706c620,Y1772c498,Y1774c68,growth1774c68,Y1851c268,growth1851c268,Y2104c203,Y2166c498,Y2319c484,growth2319c484,Y232c300,growth232c300,Y2360c344,Y2553c705,growth2553c705,Y2646c703,growth2646c703,Y2743c616,growth2743c616,Y2813c218,Y2865c222,growth2865c222,Y2867c703,growth2867c703,Y3032c68,growth3032c68,Y3094c124,growth3094c124,Y3178c372,growth3178c372,Y3257c222,growth3257c222,Y3517c792,growth3517c792,Y3727c348,growth3727c348,Y3727c68,growth3727c68,Y3885c208,growth3885c208,Y3912c32,Y4002c246,growth4002c246,Y4082c642,Y4132c300,growth4132c300,Y4163c818,Y4241c233,Y4252c300,growth4252c300,Y4368c124,growth4368c124,Y4380c498,Y4417c554,Y4450c807,growth4450c807,Y4481c752,growth4481c752,Y4525c757,growth4525c757,Y4613c222,growth4613c222,Y4830c792,growth4830c792,Y4937c203,Y4992c152,growth4992c152,Y5025c440,growth5025c440,Y545c203,Y638c208,growth638c208,Y736c442,Y983c818,_merge,x,r2,s,sf
201803,901820,698,4752,511754,03,0,1,0,0,0,0,0,0,0,0,0,15440,.0052604675292969,308422,4621582,.9363861083984375,732312,.2554893493652344,208150,1.062718391418457,80567,-1.150058746337891,116136,83607,-.0526180267333984,270531,-.4026508331298828,773200,58873,133749,-.3561983108520508,129898,2.395434379577637,17292,398185,.5861110687255859,349175,.4732227325439453,1153167,2.287452697753906,174557,71322,-.0476932525634766,158024,1.35450553894043,39871,.2394790649414063,120296,.731877326965332,938040,.0815067291259766,136266,1.01399040222168,1983398,.24951171875,168160,.668848991394043,71306,-.0495204925537109,143069,.3719720840454102,315116,28306,-1.341341972351074,310490,25706,-1.5321044921875,471476,35928,559362,-.8524065017700195,406593,-.7922115325927734,52741,297713,4131,-.987884521484375,437072,-.1557331085205078,186297,-.7102813720703125,46175,.3613414764404297,71618,-2.498619079589844,539757,525605,.5813817977905273,99741,-.1655702590942383,55792,99791,-.1634788513183594,177708,483733,matched (3),513829.19,.87384516,94524.336,164924
201804,901820,699,4752,401283,04,0,0,1,0,0,0,0,0,0,0,0,15736,.0189895629882813,354038,4387791,-.0519113540649414,431200,-.5296344757080078,105981,-.6749992370605469,30823,-.9608278274536133,68012,113757,.3079376220703125,272271,.0064115524291992,678377,31502,51277,-.9587230682373047,14505,-2.192255973815918,187956,224887,-.5713186264038086,87548,-1.38338565826416,345059,-1.206552505493164,228303,57990,-.2069339752197266,13420,-2.466000556945801,26224,-.4189748764038086,65052,-.6147689819335938,1626058,.5501213073730469,88798,-.4282445907592773,2317255,.1555719375610352,111221,-.4133968353271484,132244,.6176681518554688,156031,.0867280960083008,44556,25257,-.1139698028564453,1525236,2024,-2.541648864746094,500278,104184,495205,-.1218252182006836,95360,-1.450154304504395,153510,342614,2931,-.3431758880615234,326062,-.2930097579956055,415217,.8014593124389648,47424,.0266904830932617,91749,.2477102279663086,508272,506922,-.0361928939819336,3321,-3.402311325073242,15037,105273,.0534782409667969,186020,382647,matched (3),567766.5,.87384516,48028.309,143428.72
201805,901820,700,4752,494409,05,0,0,0,1,0,0,0,0,0,0,0,10675,-.3880472183227539,540821,5291887,.1873493194580078,418729,-.0293474197387695,144480,.3098812103271484,98193,1.158673286437988,143845,104825,-.0817728042602539,208440,-.267146110534668,605543,957167,215805,1.437132835388184,68213,1.548141479492188,445241,285453,.2384786605834961,49549,-.5692253112792969,215379,-.4713163375854492,103958,89372,.4325361251831055,47693,1.268038749694824,42443,.4814872741699219,80956,.218719482421875,1060936,-.427006721496582,133084,.4046163558959961,1696199,-.3119935989379883,74597,-.399418830871582,91052,-.3732185363769531,289834,.6192531585693359,54294,37710,.4008216857910156,124975,21356,2.356256484985352,242988,33846,577023,.1529102325439453,217008,.8222751617431641,232651,400173,3501,.1777048110961914,371995,.1317920684814453,595889,.3612527847290039,46708,-.0152130126953125,113350,.2114238739013672,578473,377398,-.2950563430786133,5411,.4881687164306641,47410,125216,.1734838485717773,196240,725577,matched (3),308997.44,.87384516,46102.199,142795.28
201806,901820,701,4752,838229,06,0,0,0,0,1,0,0,0,0,0,0,17549,.4970922470092773,64875,4938690,-.0690746307373047,872386,.7340078353881836,183008,.2363882064819336,54785,-.5835180282592773,169093,115766,.0992794036865234,607673,1.069985389709473,625487,37671,227680,.0535659790039063,12675,-1.683003425598145,145105,299818,.049098014831543,665627,2.597766876220703,237125,.0961885452270508,94932,69930,-.2453126907348633,87912,.6115512847900391,46498,.09124755859375,107507,.2836494445800781,676442,-.4500608444213867,84742,-.4513692855834961,1815461,.0679492950439453,82973,.106414794921875,130716,.3615970611572266,379620,.269862174987793,348414,27897,-.3014059066772461,1006966,32476,.4191694259643555,1195369,109208,2834645,1.591790199279785,183320,-.1687002182006836,160088,318000,3896,.1069021224975586,411027,.0997791290283203,397897,-.4038610458374023,65437,.3371725082397461,351736,1.132400512695313,540280,829211,.7871742248535156,12196,.8126735687255859,30562,111012,-.1204023361206055,244504,295463,matched (3),273114.69,.87384516,146653.45,199429.97
201807,901820,702,4752,782016,07,0,0,0,0,0,1,0,0,0,0,0,6159,-1.04708194732666,2320087,3995567,-.2119150161743164,674419,-.257380485534668,107330,-.5336208343505859,20667,-.9748783111572266,91600,134717,.1516046524047852,296571,-.7173500061035156,483202,65418,245471,.0752382278442383,18729,.39044189453125,166905,236200,-.2384958267211914,186970,-1.269781112670898,145068,-.4913845062255859,65399,42850,-.4897890090942383,14421,-1.807650566101074,36075,-.2538089752197266,78887,-.3095388412475586,456883,-.3924188613891602,126792,.4029369354248047,1741715,-.0414695739746094,80696,-.0278253555297852,114484,-.1325922012329102,241481,-.4523792266845703,169587,23029,-.1917648315429688,67850,4999,-1.87126350402832,223156,16828,487257,-1.760880470275879,223212,.1968879699707031,86751,267592,5889,.4131355285644531,301443,-.3100786209106445,731678,.6091470718383789,31376,-.7350444793701172,145345,-.8837709426879883,533378,657457,-.2320957183837891,38547,1.15077018737793,66267,105722,-.0488252639770508,250943,459375,matched (3),806955.06,.87384516,102821.03,169815.31
201808,901820,703,4752,1030533,08,0,0,0,0,0,0,1,0,0,0,0,13706,.7999191284179688,267778,5290327,.2806949615478516,298612,-.8147068023681641,113946,.0598163604736328,162844,2.064254760742188,101355,173295,.2518196105957031,731413,.9026908874511719,555557,67415,345137,.3407621383666992,14353,-.2661142349243164,163500,252416,.0663995742797852,248013,.2825326919555664,441878,1.11383056640625,200608,30277,-.3473167419433594,20255,.3397159576416016,15267,-.8599071502685547,152296,.6578092575073242,998702,.7820291519165039,264046,.7335748672485352,2174487,.2219228744506836,121417,.4085416793823242,158992,.3284187316894531,361648,.4038801193237305,82945,89547,1.358009338378906,60428,3077,-.4852828979492188,775314,71491,663689,.3090219497680664,1134170,1.625535011291504,207334,303030,5296,-.1061344146728516,1199201,1.380829811096191,502912,-.3749256134033203,64431,.7195510864257813,4000,-3.592816352844238,369386,911489,.3267002105712891,12507,-1.125589370727539,9232,228229,.7695369720458984,231572,479221,matched (3),705556.81,.87384516,116015.98,178114.53
201809,901820,704,4752,860701,09,0,0,0,0,0,0,0,1,0,0,0,32677,.8688373565673828,201969,3607493,-.3828668594360352,244372,-.2004537582397461,131592,.1439809799194336,116867,-.331756591796875,145508,206410,.1748685836791992,94988,-2.041227340698242,757379,970301,71028,-1.580866813659668,4885,-1.077790260314941,123220,157920,-.4689903259277344,60110,-1.417304992675781,88684,-1.605954170227051,184808,32929,.0839653015136719,12423,-.4888515472412109,36658,.8759384155273438,91726,-.5070199966430664,613569,-.4871635437011719,53675,-1.593175888061523,3141927,.3680438995361328,133835,.097376823425293,74061,-.7639646530151367,184143,-.6749591827392578,100249,125369,.3364973068237305,275250,9674,1.145486831665039,293429,7773,301901,-.787714958190918,1070880,-.0574207305908203,151518,339081,3470,-.4227972030639648,314260,-1.339189529418945,2454095,1.585098266601563,201015,1.137784957885742,28161,1.951643943786621,755957,699479,-.2647438049316406,58953,1.55045223236084,14778,74596,-1.118263244628906,153181,186208,matched (3),686003.25,.87384516,104671.07,170941.83
201810,901820,705,4752,852422,10,0,0,0,0,0,0,0,0,1,0,0,19608,-.5107336044311523,2220653,3349445,-.07421875,371649,.4192590713500977,121177,-.082453727722168,181987,.4428987503051758,141929,214074,.0364580154418945,561381,1.776649475097656,520895,197327,165420,.8454132080078125,8286,.5283985137939453,408824,281535,.5781679153442383,445038,2.001983642578125,86268,-.0276203155517578,244715,28534,-.1432571411132813,23871,.6531143188476563,30100,-.1971063613891602,271536,1.085289001464844,35532,-2.848859786987305,233402,1.469815254211426,2232707,-.3416213989257813,104157,-.2507085800170898,58739,-.231785774230957,390573,.7519025802612305,123146,105991,-.1679067611694336,994831,14436,.4002828598022461,0,29696,1171330,1.355795860290527,292271,-1.298554420471191,203830,332014,14501,1.430063247680664,300690,-.0441408157348633,2319116,-.0565719604492188,64436,-1.137706756591797,10771,-.9610805511474609,645876,927106,.2817325592041016,15632,-1.327421188354492,126108,61958,-.1856298446655273,279149,0,matched (3),882505.31,.87384516,153556.97,204560.06
201811,901820,706,4752,771472,11,0,0,0,0,0,0,0,0,0,1,0,11851,-.5035247802734375,257412,3469505,.03521728515625,192936,-.6555919647216797,100466,-.1874332427978516,23974,-2.026965141296387,99069,226581,.0567808151245117,421616,-.2863054275512695,565374,44271,299088,.592249870300293,10524,.2390909194946289,107302,258383,-.0858135223388672,126018,-1.261734962463379,64045,-.2978734970092773,473023,63420,.7986822128295898,14247,-.516118049621582,30081,-.0006313323974609,81286,-1.206121444702148,161641,1.514945030212402,127491,-.6047163009643555,1763225,-.2360706329345703,82685,-.230860710144043,38372,-.4257755279541016,152500,-.9404497146606445,87467,81317,-.2649993896484375,150708,12459,-.1472816467285156,513822,21944,325515,-1.280486106872559,801648,1.008988380432129,229054,371348,3614,-1.389402389526367,346686,.1423397064208984,1213998,-.6472663879394531,45227,-.353978157043457,146069,2.607221603393555,498072,455481,-.7107143402099609,33634,.7662181854248047,15215,42642,-.3736171722412109,159651,361515,matched (3),31530.637,.87384516,79646.797,156871.58
201812,901820,707,4752,917613,12,0,0,0,0,0,0,0,0,0,0,1,10591,-.1124076843261719,87138,3986754,.1389656066894531,95693,-.7012128829956055,224933,.8059835433959961,86818,1.286844253540039,99570,92411,-.8968572616577148,509954,.1902256011962891,881839,154374,405513,.3044157028198242,25099,.8691692352294922,144140,161979,-.4669761657714844,35907,-1.255492210388184,170855,.9812297821044922,363364,70940,.112055778503418,15771,.1016263961791992,35909,.177093505859375,80910,-.0046358108520508,55953,-1.060866355895996,28658,-1.492612838745117,1354785,-.2635021209716797,148611,.5862932205200195,37992,-.0099525451660156,383661,.9225940704345703,107919,165036,.7078084945678711,690784,244165,2.975400924682617,1098554,544339,877333,.9914779663085938,99744,-2.084062576293945,349399,334870,3683,.0189123153686523,396468,.1341753005981445,288027,-1.438620567321777,17652,-.9408454895019531,348310,.869013786315918,622734,674884,.3931875228881836,10564,-1.158085823059082,78680,66035,.4373455047607422,165293,585767,matched (3),663421.19,.87384516,144718.69,198011.56
