period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1171c616,growth1171c616,Y1330c251,growth1330c251,Y1384c807,growth1384c807,Y1397c620,growth1397c620,Y1454c807,growth1454c807,Y1483c222,growth1483c222,Y1503c807,growth1503c807,Y1624c152,Y1635c124,growth1635c124,Y1653c705,growth1653c705,Y1771c442,Y1818c152,growth1818c152,Y257c440,growth257c440,Y2630c300,growth2630c300,Y2654c246,growth2654c246,Y2739c68,Y2752c222,growth2752c222,Y2764c381,Y2826c620,growth2826c620,Y2826c757,growth2826c757,Y2927c752,growth2927c752,Y3032c554,Y3159c440,growth3159c440,Y3435c222,growth3435c222,Y3594c826,growth3594c826,Y3687c642,Y3695c348,growth3695c348,Y3882c246,growth3882c246,Y3896c381,Y4020c620,growth4020c620,Y4147c124,growth4147c124,Y4164c705,growth4164c705,Y4170c372,growth4170c372,Y4187c203,Y4235c68,growth4235c68,Y4265c818,Y4306c152,growth4306c152,Y4358c807,growth4358c807,Y4422c300,growth4422c300,Y4459c300,growth4459c300,Y4459c642,Y4494c246,growth4494c246,Y4532c372,growth4532c372,Y4724c484,growth4724c484,Y472c372,growth472c372,Y4745c300,growth4745c300,Y4819c251,growth4819c251,Y4819c440,growth4819c440,Y4892c152,growth4892c152,Y616c372,growth616c372,_merge,x,r2,s,sf
201706,300420,689,1378,3469794,06,0,0,0,0,1,0,0,0,0,0,0,1171148,-.5408124923706055,1701259,.3904266357421875,7600482,.0825824737548828,6035673,.3898515701293945,8805,-.1184272766113281,944924,.049799919128418,240494,-.1047143936157227,391675,4442796,.4771080017089844,839178,.9186506271362305,875840,145387,.1665077209472656,17731,-.2859745025634766,137975,2.076539039611816,21042,-.2828578948974609,10474,2595,.783843994140625,40778284,961572,.4213991165161133,1398782,-.3006877899169922,973074,.1381282806396484,317888,338900,.5166902542114258,242680,1.322012901306152,51892684,.6013774871826172,354575,427310,-.188633918762207,441985,.7167568206787109,895045,165410,-.2479743957519531,2263866,1.787287712097168,982566,-.2020416259765625,898735,.29473876953125,225279,402377,.9193696975708008,28246,1766188,.2545347213745117,12439,.4222049713134766,521815,.1827583312988281,294,-4.329031467437744,431007,200746,.9667911529541016,8586822,-.1159563064575195,303949,.223963737487793,186535,.7840051651000977,200069,.8797140121459961,44490664,-.0162982940673828,1925079,.7218923568725586,123109,.6578340530395508,1237760,.0202150344848633,matched (3),3317024.3,.8697713,298977.03,549579.44
201707,300420,690,1378,1084899,07,0,0,0,0,0,1,0,0,0,0,0,1637347,.3350925445556641,833158,-.7139005661010742,7579046,-.0028247833251953,2487495,-.8864116668701172,15004,.5329971313476563,881527,-.0694484710693359,260845,.0812311172485352,190886,3261268,-.3091678619384766,650322,-.2549552917480469,959684,322469,.7966079711914063,30492,.5421504974365234,14974,-2.220756530761719,8606,-.8940610885620117,11295,1415,-.6064572334289551,42433424,945176,-.0171976089477539,1447280,.0340843200683594,980552,.007655143737793,326406,210979,-.4739465713500977,88748,-1.005942344665527,37133824,-.3346500396728516,446656,447166,.0454196929931641,319512,-.3244810104370117,858875,678645,1.411670684814453,751985,-1.102112770080566,1026596,.0438356399536133,668335,-.2961978912353516,169029,519515,.2555065155029297,180710,2351879,.2863903045654297,12102,-.0274658203125,369539,-.345057487487793,11606,3.675697803497315,166835,105037,-.6477279663085938,7170960,-.1801891326904297,263651,-.1422338485717773,137889,-.3021697998046875,247540,.2129096984863281,42523632,-.0452194213867188,1429620,-.2975578308105469,58261,-.7481374740600586,1424264,.1403512954711914,matched (3),2170370,.8697713,223728.45,512547.31
201708,300420,691,1378,839857,08,0,0,0,0,0,0,1,0,0,0,0,1279266,-.246790885925293,24973,-3.507428169250488,5672306,-.2897911071777344,1083929,-.830683708190918,16146,.0733556747436523,735531,-.1810636520385742,250245,-.0414857864379883,90095,3689818,.1234617233276367,974700,.4046621322631836,787889,652732,.7051591873168945,27719,-.0953464508056641,4567,-1.187458992004395,14908,.5494384765625,31993,750,-.6348114013671875,36497208,692867,-.3105335235595703,1377736,-.0492448806762695,858469,-.132965087890625,210675,173024,-.1983280181884766,93943,.0568866729736328,36853164,-.0075855255126953,304114,432877,-.0324764251708984,295831,-.0770063400268555,1018043,256071,-.9746437072753906,4992711,1.893017768859863,754756,-.3076086044311523,627300,-.0633649826049805,124007,1902283,1.297914505004883,42651,1690201,-.3303670883178711,9567,-.235051155090332,361175,-.022892951965332,1321,-2.173133373260498,203225,261431,.9118576049804688,6555330,-.0897607803344727,252198,-.0444116592407227,34782,-1.377349853515625,111531,-.7972698211669922,35131032,-.1909751892089844,1534232,.0706214904785156,83955,.3653488159179688,1462871,.0267457962036133,matched (3),1646165.6,.8697713,233661.69,516960.47
201709,300420,692,1378,2365124,09,0,0,0,0,0,0,0,1,0,0,0,1518814,.1716432571411133,1638311,4.183626174926758,8449463,.3985071182250977,5037997,1.536416053771973,13904,-.1494951248168945,1103954,.4060611724853516,272741,.0860824584960938,303331,3173463,-.1507539749145508,755894,-.2542285919189453,705438,723839,.1034021377563477,36908,.2863101959228516,58887,2.556763648986816,12752,-.1562099456787109,7425,23543,3.446510314941406,44033832,1086019,.4494361877441406,1521456,.0992259979248047,545870,-.4527692794799805,315388,255681,.3905000686645508,399490,1.447501182556152,29264204,-.2305774688720703,415832,611939,.3461790084838867,205993,-.3619461059570313,1570831,313689,.2029476165771484,2404541,-.7306203842163086,1044382,.3247861862182617,627309,.0000143051147461,175981,2965394,.4439544677734375,173243,1453693,-.1507396697998047,9587,.0020885467529297,520930,.3662528991699219,265,-1.606414318084717,232319,170114,-.4297018051147461,5110197,-.2490406036376953,326685,.2587814331054688,354070,2.320395469665527,249168,.8038244247436523,53527836,.4211158752441406,1697161,.100926399230957,101228,.1870937347412109,1296200,-.1209640502929688,matched (3),2726499.8,.8697713,249285.95,524207.81
201710,300420,693,1378,2176434,10,0,0,0,0,0,0,0,0,1,0,0,1488911,-.0198850631713867,358545,-1.519367218017578,7347022,-.1398077011108398,2159623,-.8470745086669922,19583,.3424844741821289,985383,-.1136226654052734,243026,-.1153545379638672,192355,2098782,-.4134664535522461,343458,-.7888355255126953,630107,299873,-.8812093734741211,32590,-.1244230270385742,35913,-.4945211410522461,10333,-.2103452682495117,2338,1055,-3.105287551879883,40671400,855366,-.2387447357177734,1437402,-.0568304061889648,790991,.370905876159668,238345,331212,.2588281631469727,64460,-1.82414436340332,32028540,.0902633666992188,604560,564422,-.0808296203613281,317856,.4337558746337891,1234331,126133,-.9110651016235352,660226,-1.292531967163086,991038,-.0524282455444336,416050,-.4106340408325195,313820,1455929,-.7113656997680664,159074,1431793,-.0151796340942383,12943,.3001470565795898,405718,-.2499570846557617,24573,4.529673576354981,188591,265432,.444890022277832,6591138,.2544879913330078,410633,.228703498840332,287341,-.2088251113891602,129993,-.6506462097167969,47516688,-.1191196441650391,2094213,.2102212905883789,50734,-.6907787322998047,1605467,.2139778137207031,matched (3),2349558.3,.8697713,268002.84,533362.81
201711,300420,694,1378,1914945,11,0,0,0,0,0,0,0,0,0,1,0,1341700,-.1041069030761719,2078655,1.75742244720459,12962222,.567744255065918,4654486,.7678976058959961,9134,-.7626581192016602,1056369,.0695619583129883,199290,-.1984071731567383,136813,2823564,.2966432571411133,451936,.27447509765625,817147,323810,.0767974853515625,17040,-.648442268371582,26074,-.3201608657836914,9182,-.118098258972168,1560,2357,.8038487434387207,37396828,674971,-.2368593215942383,1806242,.2284116744995117,551610,-.3604459762573242,491001,196946,-.5198287963867188,219950,1.227355003356934,40030872,.2230224609375,582032,579908,.0270671844482422,947490,1.092218399047852,517030,8204676,4.175122261047363,714951,.0796318054199219,1335213,.2980937957763672,468369,.1184511184692383,128031,1134597,-.2493667602539063,97310,1526829,.064265251159668,23373,.5910263061523438,552995,.3096904754638672,15340,-.4711847305297852,280227,143646,-.6140069961547852,7631841,.1466026306152344,346838,-.1688423156738281,215088,-.2896223068237305,199282,.4272403717041016,48564488,.0218105316162109,1798473,-.1522397994995117,123741,.8915948867797852,1898348,.1675691604614258,matched (3),1303149.9,.8697713,219444.55,510691.94
201712,300420,695,1378,713733,12,0,0,0,0,0,0,0,0,0,0,1,1155104,-.1497478485107422,1853001,-.1149148941040039,10197764,-.2398719787597656,3312379,-.3401651382446289,36686,1.390392303466797,585652,-.5898666381835938,306108,.4291763305664063,339746,1143891,-.903564453125,384691,-.1610994338989258,590500,178008,-.5983285903930664,21386,.2271728515625,12778,-.7132129669189453,2677,-1.232547760009766,1474,1273,-.6160130500793457,41192860,656926,-.0270986557006836,1718924,-.0495500564575195,728095,.2775907516479492,237151,155915,-.2336187362670898,55713,-1.373186111450195,36293112,-.0980224609375,292064,526349,-.0969057083129883,415480,-.8243818283081055,692376,201453,-3.706903457641602,533519,-.2927188873291016,1113127,-.1819181442260742,394463,-.1717309951782227,136480,327366,-1.242953300476074,42117,1273144,-.1817035675048828,50813,.7765712738037109,406015,-.3089590072631836,118,-4.867534160614014,141032,119113,-.1872787475585938,7394991,-.0315256118774414,305196,-.1279029846191406,262486,.1991500854492188,115779,-.5430383682250977,39466968,-.207427978515625,1666598,-.0761537551879883,77762,-.46453857421875,1388156,-.3130073547363281,matched (3),1295874.4,.8697713,222923.28,512196.38
201801,300420,696,1378,2223428,01,0,0,0,0,0,0,0,0,0,0,0,1285342,.1068344116210938,2259173,.1981925964355469,5268429,-.660435676574707,4125104,.2194252014160156,9519,-1.349105834960938,1095687,.6264104843139648,210873,-.3726816177368164,379870,1430534,.2236118316650391,442602,.1402301788330078,574836,291428,.4929647445678711,33334,.4438419342041016,41354,1.174444198608398,21029,2.061205863952637,2055,889,-.359034538269043,49274000,902948,.3180932998657227,2957888,.5427770614624023,527385,-.3225011825561523,242459,181715,.1531286239624023,430892,2.04564380645752,46618216,.2503623962402344,476727,477378,-.0976552963256836,169920,-.8941068649291992,921528,1938903,2.264321327209473,626847,.1612071990966797,1140963,.0246992111206055,707562,.5843000411987305,127600,81735,-1.38759708404541,129868,1631854,.2482271194458008,19450,-.9603052139282227,938879,.8382968902587891,4193,3.570487499237061,163017,246713,.7281532287597656,7591858,.0262727737426758,184385,-.5039281845092773,145983,-.5867071151733398,233580,.7018413543701172,45177204,.1351280212402344,1964600,.1645040512084961,58536,-.2840108871459961,1507861,.0827159881591797,matched (3),1567436.3,.8697713,229569.55,515123.78
201802,300420,697,1378,4846353,02,1,0,0,0,0,0,0,0,0,0,0,1421703,.1008310317993164,1925036,-.1600542068481445,8363550,.4621515274047852,7635202,.6156778335571289,20771,.7802677154541016,681157,-.4753437042236328,257007,.1978473663330078,273233,4060028,1.043142318725586,385556,-.1379842758178711,636914,482078,.5033130645751953,22598,-.3887166976928711,11811,-1.253138542175293,36539,.5524768829345703,6130,2087,.8533854484558106,49633892,967137,.0686759948730469,3200337,.0787801742553711,852368,.4800872802734375,194503,268827,.3916282653808594,166134,-.9530630111694336,58302068,.2236461639404297,529464,589724,.2113456726074219,518545,1.11569881439209,913095,150313,-2.557157516479492,3941720,1.83867073059082,1215379,.0631837844848633,530638,-.287745475769043,160555,199955,.8946104049682617,85632,7398965,1.511623382568359,7605,-.9390411376953125,342668,-1.007925033569336,38672,2.221698760986328,314945,250715,.0160903930664063,7610369,.0024356842041016,271585,.3872489929199219,290672,.6887044906616211,142408,-.4948282241821289,48257736,.0659637451171875,2224177,.1240987777709961,185627,1.154097557067871,1749615,.1487035751342773,matched (3),4472721.5,.8697713,316898.38,559530.94
201803,300420,698,1378,3115046,03,0,1,0,0,0,0,0,0,0,0,0,1704524,.1814308166503906,1784944,-.0755577087402344,12936971,.4362049102783203,6278081,-.1957054138183594,7448,-1.025611877441406,1084137,.4647464752197266,284909,.1030664443969727,373944,3909432,-.0377979278564453,1150328,1.09311580657959,651629,143018,-1.21513557434082,108407,1.568031311035156,63372,1.679990768432617,32727,-.1101789474487305,6974,3441,.5000348091125488,51857848,819373,-.1658010482788086,3064639,-.0433263778686523,770461,-.1010284423828125,336935,192653,-.3331775665283203,126373,-.2735567092895508,51837944,-.1175136566162109,618508,528999,-.108668327331543,306906,-.5244855880737305,719628,173342,.1425466537475586,514321,-2.036524772644043,2619885,.7680740356445313,676984,.2435674667358398,184252,17730,-2.422834396362305,48625,2750095,-.9897050857543945,17160,.8137750625610352,461217,.2971067428588867,29401,-.2740869522094727,309765,146826,-.5350685119628906,7306763,-.0407114028930664,267947,-.0134859085083008,40775,-1.964125633239746,121796,-.1563482284545898,48254072,-.0000762939453125,1358165,-.4932527542114258,88056,-.7457666397094727,1616137,-.0793571472167969,matched (3),2820193.5,.8697713,324526.16,563886.13
201804,300420,699,1378,1046762,04,0,0,1,0,0,0,0,0,0,0,0,1607865,-.0583791732788086,2998691,.5187892913818359,9443900,-.3147201538085938,5959428,-.0520896911621094,17273,.8411989212036133,914708,-.1699342727661133,216741,-.2734670639038086,240563,3396685,-.1405925750732422,787529,-.3789024353027344,628112,525202,1.300812721252441,44418,-.8922481536865234,11371,-1.717955589294434,24584,-.2861051559448242,9348,2464,-.3339762687683106,46112304,727760,-.1185684204101563,1888055,-.4843826293945313,547264,-.3420581817626953,265777,313765,.4877538681030273,198126,.4496650695800781,37725456,-.3177871704101563,397347,500266,-.0558462142944336,276616,-.1039104461669922,859080,192653,.1056241989135742,534981,.0393829345703125,1068159,-.8971939086914063,787780,.1515712738037109,253520,3366333,5.246321678161621,38325,1780237,-.4348888397216797,12427,-.3227100372314453,442928,-.040461540222168,12732,-.8369102478027344,196578,73895,-.6866025924682617,8449996,.1453657150268555,290127,.0795297622680664,369067,2.202908515930176,140548,.1432008743286133,49398864,.0234489440917969,1970191,.3719959259033203,76787,-.136937141418457,1558784,-.0361328125,matched (3),2951762.8,.8697713,328446.16,566151.25
201805,300420,700,1378,722171,05,0,0,0,1,0,0,0,0,0,0,0,1502599,-.0677108764648438,3636038,.192718505859375,6561994,-.3640737533569336,5017612,-.1720199584960938,8298,-.7331304550170898,745616,-.2043943405151367,267704,.2111787796020508,217254,4300430,.2359151840209961,563990,-.3338632583618164,597245,270786,-.6624546051025391,32955,-.2985019683837891,15592,.3156919479370117,17239,-.3549213409423828,9181,1153,-.7594184875488281,45363612,508926,-.3576688766479492,1760009,-.0702276229858398,1488550,1.000626564025879,230433,226942,-.3239498138427734,225435,.1291294097900391,34096620,-.1011371612548828,462717,495496,-.0095806121826172,368538,.2869129180908203,650477,393954,.7153434753417969,1806034,1.216657638549805,1054619,-.01275634765625,781303,-.0082559585571289,110793,194836,-2.849421501159668,113582,3228608,.5953044891357422,16493,.2830648422241211,858494,.6617727279663086,378,-3.516979694366455,158030,121159,.4944581985473633,7850783,-.0735530853271484,264148,-.0938100814819336,175299,-.7444849014282227,134150,-.0465898513793945,42691008,-.1459407806396484,1993048,.0115346908569336,63722,-.1865053176879883,1722396,.0998106002807617,matched (3),3099483,.8697713,355496.78,582261.38
201806,300420,701,1378,4116540,06,0,0,0,0,1,0,0,0,0,0,0,1593501,.0587368011474609,1612866,-.8128824234008789,10190544,.4401655197143555,5289338,.052739143371582,20075,.8834609985351563,869968,.1542453765869141,296659,.1027021408081055,259284,4413468,.0259456634521484,1008437,.581120491027832,1001032,805763,1.090460777282715,30562,-.0753850936889648,177290,2.431028366088867,26618,.434412956237793,4839,1636,.3498868942260742,50522332,729055,.3594465255737305,1782999,.0129776000976563,859429,-.5492897033691406,266210,361818,.4664468765258789,65544,-1.235310554504395,48225032,.3466796875,509715,606550,.2022275924682617,183506,-.697296142578125,1176551,294389,-.2913322448730469,3546346,.6747846603393555,1173715,.1069936752319336,524791,-.3979625701904297,177607,524851,.9909563064575195,348483,1293375,-.9147958755493164,14904,-.1013069152832031,653795,-.2723865509033203,8550,3.118792057037354,257079,157255,.2607650756835938,7847630,-.000401496887207,277981,.0510435104370117,132698,-.2784175872802734,194199,.3699245452880859,52904720,.2145042419433594,1585838,-.2285518646240234,71364,.1132631301879883,1423953,-.1902799606323242,matched (3),3769234.8,.8697713,309025.19,555109.81
201807,300420,702,1378,4191881,07,0,0,0,0,0,1,0,0,0,0,0,1712354,.0719356536865234,753834,-.7605953216552734,10205539,.0014705657958984,5016888,-.0528841018676758,15874,-.2347927093505859,888465,.0210390090942383,401554,.3027582168579102,516705,3274730,-.2984247207641602,1398203,.3267860412597656,1064120,139224,-1.755704879760742,51574,.5232601165771484,47898,-1.308712959289551,43320,.4870271682739258,1767,1977,.189326286315918,52186776,771558,.0566635131835938,2008329,.1190061569213867,817375,-.0501699447631836,185859,312341,-.1470460891723633,120566,.6094751358032227,50517104,.0464324951171875,557515,553825,-.0909385681152344,252119,.3176536560058594,489578,465826,.4589099884033203,7331377,.7262449264526367,1289750,.0942745208740234,1542933,1.078440666198731,237783,515070,-.0188121795654297,189682,1693278,.2694110870361328,11616,-.2492456436157227,349627,-.6259269714355469,9264,.080204963684082,489788,238147,.4150199890136719,8558026,.0866584777832031,250550,-.1038942337036133,137146,.0329704284667969,204879,.0535364151000977,47898972,-.0993976593017578,1763281,.1060628890991211,59720,-.178126335144043,1547137,.0829696655273438,matched (3),3117154.8,.8697713,343288.44,574888.94
201808,300420,703,1378,5928075,08,0,0,0,0,0,0,1,0,0,0,0,1319937,-.260284423828125,1495329,.6849288940429688,13813121,.3026885986328125,4154961,-.1885061264038086,9439,-.5198326110839844,894553,.0068292617797852,227512,-.5681390762329102,561813,2214469,-.3912229537963867,670239,-.7353086471557617,647486,374801,.9903106689453125,18294,-1.036444664001465,28350,-.5244464874267578,15094,-1.054317474365234,6086,4934,.9145693778991699,35199896,658942,-.1577768325805664,1512842,-.2833127975463867,1023221,.2246122360229492,304976,379623,.1950836181640625,60880,-.6832923889160156,41468236,-.1973838806152344,520366,575404,.0382242202758789,430894,.5359611511230469,975855,180654,-.9472284317016602,2840116,-.9483175277709961,898542,-.3614301681518555,939645,-.4959383010864258,227446,111467,-1.530573844909668,225214,1326905,-.2438163757324219,6245,-.6206026077270508,668612,.6483373641967773,1244,-2.007803916931152,161119,292438,.2053642272949219,9820312,.1375837326049805,259885,.0365810394287109,74049,-.6163187026977539,203736,-.0055942535400391,36685752,-.2667064666748047,1998902,.1254215240478516,199021,1.203742980957031,1675767,.079864501953125,matched (3),3318611.3,.8697713,421554.66,624786.88
201809,300420,704,1378,2082459,09,0,0,0,0,0,0,0,1,0,0,0,1310718,-.0070095062255859,99609,-2.70884895324707,8840643,-.4462594985961914,4680982,.1192045211791992,9104,-.0361356735229492,874656,-.0224933624267578,231755,.0184783935546875,415420,2516995,.1280527114868164,838950,.2245159149169922,585770,397589,.0590238571166992,18358,.0034923553466797,14983,-.6377105712890625,21738,.3647651672363281,392,2168,-.8223447799682617,28526948,736731,.1115875244140625,1458737,-.0364189147949219,436727,-.8514022827148438,271123,372598,-.0186786651611328,416394,1.922727584838867,39546300,-.047454833984375,548588,619455,.0737676620483398,414755,-.0381746292114258,558596,220070,.197361946105957,593406,-1.56572151184082,880527,-.0202522277832031,575327,-.4905643463134766,118297,22351,-1.606857299804688,52724,1754397,.2792758941650391,6159,-.0138664245605469,379578,-.5661439895629883,22161,2.880002021789551,168495,113711,-.9445924758911133,7517377,-.2672367095947266,447112,.5425701141357422,75034,.013214111328125,196283,-.0372676849365234,46327076,.2333393096923828,1786616,-.112274169921875,68484,-1.06680965423584,1514243,-.1013555526733398,matched (3),962231,.8697713,352933.72,580700.06
201810,300420,705,1378,4814780,10,0,0,0,0,0,0,0,0,1,0,0,1187078,-.0990800857543945,1260376,2.537913322448731,10651404,.1863317489624023,4570882,-.0238018035888672,11266,.2130756378173828,925822,.0568513870239258,234076,.0099649429321289,206296,3582025,.3528633117675781,892483,.0618572235107422,842043,259159,-.4279775619506836,44137,.8772335052490234,24230,.4806747436523438,23436,.0752115249633789,4784,722,-1.099535465240479,28260384,662530,-.1061573028564453,1790896,.2051448822021484,551726,.2337436676025391,223597,469233,.2305994033813477,505239,.1933994293212891,40757520,.0301685333251953,621463,673170,.0831575393676758,560226,.3006525039672852,952845,175126,-.2284393310546875,2593551,1.47490406036377,1123393,.2435874938964844,884121,.4296560287475586,203903,107450,1.570154190063477,0,2482642,.3471975326538086,39717,1.863864898681641,530879,.3354740142822266,16978,-.2664155960083008,228246,212013,.6229877471923828,10124683,.297760009765625,352591,-.2375011444091797,107892,.363189697265625,145608,-.2986392974853516,19411788,-.8698463439941406,1654956,-.0765485763549805,75811,.1016435623168945,1558292,.0286750793457031,matched (3),911092.69,.8697713,271240.59,534997
201811,300420,706,1378,6939574,11,0,0,0,0,0,0,0,0,0,1,0,1753873,.3903322219848633,1892354,.4064111709594727,27445548,.9465122222900391,6292907,.3197174072265625,24927,.7941617965698242,933896,.0086822509765625,312495,.2889423370361328,501540,3089872,-.1477994918823242,1092593,.202301025390625,723570,439739,.5287399291992188,21550,-.7169227600097656,25363,.0457000732421875,28434,.1933116912841797,6973,3306,1.521469593048096,0,608269,-.0854482650756836,1675589,-.0665512084960938,874942,.4611053466796875,351475,495131,.0537223815917969,215909,-.8501749038696289,48765832,.1793899536132813,648710,672273,-.0013332366943359,1151128,.7201576232910156,0,463502,.9733047485351563,6739744,.9549942016601563,1243178,.1013174057006836,1309390,.3927221298217773,331079,430600,1.388154029846191,172566,2098724,-.1679935455322266,10900,-1.29301643371582,1466935,1.016396522521973,19696,.1484975814819336,240024,226467,.0659513473510742,9921455,-.0202770233154297,359738,.0200672149658203,115984,.0723209381103516,188137,.2562522888183594,56579328,1.06976318359375,2725040,.4987087249755859,66349,-.1333150863647461,1551543,-.0043401718139648,matched (3),1990742.6,.8697713,648163.06,795465.75
201812,300420,707,1378,4347785,12,0,0,0,0,0,0,0,0,0,0,1,1476384,-.1722307205200195,1480705,-.2453031539916992,12467608,-.7890701293945313,6163771,-.0207347869873047,8059,-1.129161834716797,878418,-.0612421035766602,220192,-.3500881195068359,127221,8675512,1.032375335693359,878310,-.2183094024658203,559741,354262,-.2161445617675781,19841,-.0826253890991211,146629,1.754613876342773,14945,-.6432085037231445,7598,1751,-.6355524063110352,27774392,756546,.2181463241577148,1312228,-.2444381713867188,378301,-.8384666442871094,365030,306468,-.4797086715698242,64222,-1.21251106262207,33592084,-.3727397918701172,441002,489930,-.3164024353027344,615258,-.6264562606811523,1135876,293862,-.4557008743286133,3333092,-.7041215896606445,1696689,.3110084533691406,781971,-.515498161315918,428821,360731,-.1770467758178711,284346,8509251,1.399824142456055,20923,.6520862579345703,318542,-1.527175903320313,14672,-.2944746017456055,135819,134927,-.5178651809692383,9046932,-.0922737121582031,321795,-.1114606857299805,104261,-.1065549850463867,126411,-.3976325988769531,50244980,-.1187324523925781,2030007,-.2944440841674805,69688,.0490989685058594,1386885,-.1121902465820313,matched (3),1894120.3,.8697713,250500.84,524786.63
