period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1180c233,Y1247c757,growth1247c757,Y147c124,growth147c124,Y1751c586,growth1751c586,Y1967c124,Y196c757,growth196c757,Y2174c792,growth2174c792,Y2303c620,growth2303c620,Y2362c792,growth2362c792,Y2409c124,growth2409c124,Y2415c428,growth2415c428,Y2543c554,Y2560c616,growth2560c616,Y2640c620,growth2640c620,Y2723c251,growth2723c251,Y2945c124,growth2945c124,Y2967c826,growth2967c826,Y2990c620,growth2990c620,Y3025c554,Y3088c124,growth3088c124,Y3249c372,Y3363c826,growth3363c826,Y3441c484,growth3441c484,Y3486c688,growth3486c688,Y3695c300,growth3695c300,Y3761c222,growth3761c222,Y3776c300,growth3776c300,Y3860c586,growth3860c586,Y4097c484,growth4097c484,Y4130c616,growth4130c616,Y4165c442,Y4180c222,growth4180c222,Y4260c586,growth4260c586,Y4417c222,growth4417c222,Y4442c246,growth4442c246,Y4681c792,growth4681c792,Y4932c36,Y4940c440,growth4940c440,Y4945c703,growth4945c703,Y5006c554,Y57c608,Y587c484,growth587c484,Y588c752,growth588c752,Y620c807,growth620c807,Y628c251,growth628c251,Y639c348,growth639c348,Y666c620,growth666c620,Y850c826,growth850c826,Y870c826,growth870c826,Y981c222,growth981c222,_merge,x,r2,s,sf
201412,902110,659,4763,24011012,12,0,0,0,0,0,0,0,0,0,0,1,104,4531162,-.2543821334838867,9099065,.4926509857177734,777093,.4957036972045898,614055,65256,1.109892845153809,3251228,-.0354328155517578,6096,.7578606605529785,196213,.3837747573852539,893929,.3306875228881836,35048,-.2006139755249023,603802,2087,-.4348950386047363,49899,.6636266708374023,4263893,.2354888916015625,1923168,.1567325592041016,721766,-.3112268447875977,11107974,.0492305755615234,615179,11147377,.0504493713378906,9194,1232517,.1399564743041992,175259,-.1523942947387695,51443,2.683718681335449,338567,-.4458827972412109,58097,.4383335113525391,136828,.9717397689819336,731534,2.240616798400879,117239,-1.268337249755859,45323,-.8071012496948242,151192,51127,.2407941818237305,3883574,.2500343322753906,22146,.5167579650878906,1998051,-.1831169128417969,59118,.4740104675292969,6109563,350148,.2495584487915039,579270,.0610580444335938,536681,18040394,1012154,-.2698392868041992,151956,.1941013336181641,34329,-.9611940383911133,2503856,-.0598983764648438,255503,.9123964309692383,3973687,.0245122909545898,213402,.3925800323486328,750162,.7257871627807617,93114,.3650379180908203,matched (3),24933606,.91959554,535927.88,1315921.1
201501,902110,660,4763,21449300,01,0,0,0,0,0,0,0,0,0,0,0,748,6056185,.2901010513305664,8157224,-.1092672348022461,651384,-.1764612197875977,738831,86448,.2812252044677734,2511523,-.258143424987793,63203,2.338718414306641,110504,-.5741491317749023,916948,.0254249572753906,17878,-.6731472015380859,249015,58662,3.33606481552124,17366,-1.055486679077148,3842492,-.1040611267089844,1366809,-.3414945602416992,660508,-.0886917114257813,10864938,-.0221214294433594,276848,10998579,-.0134391784667969,31219,1070463,-.1409664154052734,129094,-.3057241439819336,11157,-1.528407096862793,233292,-.3724308013916016,31561,-.6101922988891602,125894,-.0832843780517578,26555,-3.315925598144531,824223,1.950226783752441,339869,2.014745712280273,106998,25672,-.6889114379882813,1137889,-1.227581024169922,12753,-.5518903732299805,1663739,-.1831045150756836,34506,-.5384016036987305,5097358,369993,.0551280975341797,525282,-.0978326797485352,435579,10921973,1532179,.4146108627319336,870273,1.745216369628906,297035,2.157859802246094,2645275,.0549430847167969,283988,.1056976318359375,3337739,-.1744003295898438,373378,.5594139099121094,454198,-.5017566680908203,30165,-1.127141952514648,matched (3),22122548,.91959554,755074.06,1419354.3
201502,902110,661,4763,17211118,02,1,0,0,0,0,0,0,0,0,0,0,263,6570527,.0815143585205078,3858997,-.7484970092773438,490220,-.2842445373535156,408482,35851,-.8801717758178711,1327371,-.6376886367797852,74831,.1688804626464844,108712,-.0163497924804688,740805,-.2133140563964844,5880,-1.112014770507813,294111,7918,-2.002653121948242,14149,-.2048711776733398,3282712,-.1574506759643555,1437351,.0503225326538086,533512,-.2135276794433594,7078652,-.4284572601318359,267530,10409591,-.0550384521484375,13357,1153589,.0747861862182617,148586,.1406230926513672,5079,-.7869529724121094,275282,.1655044555664063,22517,-.337651252746582,21106,-1.785882949829102,19467,-.3104972839355469,70409,-2.46012020111084,87424,-1.357790946960449,96181,11623,-.792414665222168,3013871,.9740505218505859,11559,-.098301887512207,1377426,-.1888513565063477,28259,-.1997213363647461,3418451,330556,-.1127080917358398,448938,-.1570510864257813,361211,12998942,851583,-.5873498916625977,96750,-2.196676254272461,8122,-3.599273681640625,2278902,-.1490812301635742,159777,-.5751533508300781,3620211,.0812387466430664,166538,-.807368278503418,427238,-.0611915588378906,49421,.4936923980712891,matched (3),17053906,.91959554,505673.53,1303892.4
201503,902110,662,4763,25485200,03,0,1,0,0,0,0,0,0,0,0,0,1336,10177556,.437591552734375,7102151,.6099910736083984,580669,.1693267822265625,537503,21514,-.5106668472290039,1692094,.2427663803100586,156002,.7346372604370117,279547,.9444684982299805,1050192,.3489913940429688,27585,1.54571533203125,436015,24679,1.136813163757324,32665,.8366603851318359,2594402,-.2353143692016602,1210180,-.172032356262207,736211,.3220348358154297,9048155,.2454776763916016,118426,10293786,-.0111865997314453,38475,1062710,-.0820550918579102,119411,-.218592643737793,3823,-.2840785980224609,452723,.4974851608276367,108645,1.57381534576416,57511,1.002418518066406,32552,.5141181945800781,385914,1.7012939453125,523131,1.7890625,110009,79272,1.919898986816406,3208740,.0626535415649414,15196,.2735671997070313,2370414,.5428485870361328,31855,.1197824478149414,3602208,412842,.2222890853881836,587531,.2690448760986328,608462,18089456,992510,.1531400680541992,116729,.1877241134643555,32375,1.382809638977051,3403800,.4011993408203125,354100,.7958002090454102,3695772,.0206565856933594,381644,.8292646408081055,480205,.1168718338012695,52155,.0538454055786133,matched (3),21687354,.91959554,524192,1311185.4
201504,902110,663,4763,18397420,04,0,0,1,0,0,0,0,0,0,0,0,899,7412049,-.3170785903930664,6629993,-.0687942504882813,545017,-.0633640289306641,469357,16533,-.2633457183837891,1804705,.0644302368164063,58970,-.9728403091430664,68405,-1.407724380493164,958353,-.0915126800537109,7405,-1.315115928649902,387667,31866,.2555875778198242,23139,-.3447847366333008,1417263,-.6046285629272461,839318,-.3659353256225586,823794,.1124038696289063,9216523,.0184364318847656,462480,9146806,-.1181354522705078,20592,777686,-.3122549057006836,194569,.488215446472168,1536,-.9118537902832031,167178,-.9962215423583984,103098,-.0524063110351563,44246,-.2622108459472656,24923,-.2670478820800781,86364,-1.497043609619141,309729,-.524134635925293,157084,17576,-1.506350517272949,2791194,-.139409065246582,11938,-.2413053512573242,1536042,-.4338560104370117,33162,.0402097702026367,3166401,294288,-.3385066986083984,425732,-.3221197128295898,363786,12877945,878250,-.1223058700561523,80782,-.3681011199951172,42018,.260711669921875,2315467,-.3852815628051758,212352,-.5113334655761719,3028074,-.1992626190185547,180842,-.7468643188476563,351745,-.3113069534301758,148015,1.043093681335449,matched (3),19321706,.91959554,569241.5,1329836.8
201505,902110,664,4763,19182068,05,0,0,0,1,0,0,0,0,0,0,0,109,6486186,-.1334323883056641,8341050,.2295856475830078,1047264,.6531190872192383,389064,23996,.3725290298461914,2467860,.3129539489746094,208282,1.261863708496094,87662,.248042106628418,1052757,.0939521789550781,21234,1.053447723388672,367060,29314,-.0834741592407227,9694,-.8700122833251953,1744426,.207697868347168,1170794,.3328485488891602,528082,-.4446687698364258,9994629,.0810489654541016,695326,11871176,.2607078552246094,32768,1119324,.3641567230224609,137240,-.349055290222168,3953,.9452934265136719,307059,.6079807281494141,29797,-1.24127197265625,23954,-.6136293411254883,22140,-.1184053421020508,129318,.4037036895751953,40785,-2.027382850646973,89557,58820,1.20794677734375,3017827,.0780677795410156,9580,-.2200489044189453,1446162,-.0602960586547852,56811,.538325309753418,3233905,446695,.4173173904418945,511113,.1827812194824219,478834,13382932,1648061,.6294240951538086,92264,.1329002380371094,19561,-.7645597457885742,3328061,.3627786636352539,430576,.706878662109375,4083622,.2990579605102539,141173,-.2476377487182617,598092,.5308389663696289,46938,-1.148486137390137,matched (3),20193700,.91959554,486454.84,1296560.1
201506,902110,665,4763,22126876,06,0,0,0,0,1,0,0,0,0,0,0,297,6444049,-.0065174102783203,9584719,.1389799118041992,600029,-.5569581985473633,529184,35483,.3911657333374023,3175585,.252140998840332,67017,-1.133946418762207,135590,.4361467361450195,1215794,.1439847946166992,11631,-.6019296646118164,519511,25347,-.1454057693481445,13013,.2944421768188477,3126800,.5835847854614258,1243244,.0600414276123047,629074,.1749973297119141,12612263,.2326221466064453,509206,12245517,.0310478210449219,42367,1005906,-.1068363189697266,450614,1.18887996673584,20316,1.636933326721191,344921,.1162757873535156,42548,.3562250137329102,123099,1.636853218078613,71354,1.170267105102539,314914,.8900251388549805,514843,2.535547256469727,165594,74498,.2362909317016602,4217260,.3346481323242188,29499,1.124678611755371,2081098,.363983154296875,29599,-.6519889831542969,4613522,430853,-.0361089706420898,604332,.1675329208374023,567869,13650018,1310580,-.2291297912597656,135312,.3829288482666016,114362,1.765830993652344,3405366,.0229625701904297,374435,-.1397056579589844,4495295,.0960464477539063,224213,.4626102447509766,423561,-.3450479507446289,95009,.705143928527832,matched (3),22103760,.91959554,532697.19,1314608.8
201507,902110,666,4763,21089996,07,0,0,0,0,0,1,0,0,0,0,0,180,4387653,-.3843631744384766,7787447,-.2076559066772461,445751,-.2972173690795898,339677,37165,.0463142395019531,2450873,-.2590475082397461,16536,-1.399406433105469,113731,-.1757993698120117,1232198,.013401985168457,12743,.09130859375,151111,59532,.8538541793823242,83876,1.863390922546387,4405401,.3428211212158203,1390626,.112030029296875,465868,-.3003463745117188,9766986,-.2556610107421875,1220163,12077954,-.0137786865234375,20668,960078,-.0466289520263672,261515,-.5441198348999023,3967,-1.633398056030273,128724,-.9856452941894531,32707,-.2630434036254883,2396,-3.939188003540039,35793,-.6899003982543945,194692,-.4808807373046875,748197,.3738040924072266,118217,42602,-.5588712692260742,3175826,-.2836179733276367,11498,-.9421825408935547,1342244,-.4385528564453125,32262,.0861492156982422,4593866,359313,-.1815729141235352,753735,.220916748046875,615861,17618532,996497,-.2739791870117188,97582,-.3268899917602539,101789,-.1164665222167969,3570454,.0473403930664063,326056,-.1383495330810547,7185235,.4689970016479492,295714,.2767963409423828,396443,-.0661649703979492,42120,-.8134489059448242,matched (3),20995302,.91959554,404630.69,1268130.9
201508,902110,667,4763,21604582,08,0,0,0,0,0,0,1,0,0,0,0,235,5611510,.2460250854492188,8805085,.1228160858154297,1325251,1.089596748352051,195982,39040,.0492191314697266,2635963,.0728044509887695,48796,1.082108497619629,135259,.1733560562133789,1104610,-.1093072891235352,37406,1.076848983764648,228981,100311,.5217609405517578,20920,-1.38863468170166,7258106,.4992876052856445,1557080,.1130580902099609,505021,.0806980133056641,7130673,-.3146028518676758,316988,11605956,-.0398635864257813,133147,1071186,.1095075607299805,228428,-.1352710723876953,4665,.1620779037475586,175673,.3109540939331055,75354,.8346071243286133,68691,3.355817794799805,69363,.6616010665893555,743516,1.339971542358398,224020,-1.205930709838867,70147,32232,-.2789411544799805,3624990,.1322841644287109,11528,.0026054382324219,1515389,.1213293075561523,37502,.1505041122436523,4743429,482072,.2938995361328125,673834,-.1120567321777344,867678,19538648,1131512,.1270637512207031,136346,.334503173828125,56188,-.5941991806030273,3753464,.0499858856201172,165698,-.6769018173217773,4458483,-.4772195816040039,489487,.5039653778076172,606056,.4244403839111328,107082,.9330720901489258,matched (3),21974728,.91959554,628455.63,1356239.8
201509,902110,668,4763,20973524,09,0,0,0,0,0,0,0,1,0,0,0,108,3307655,-.5285797119140625,4946719,-.5766048431396484,493773,-.9872817993164063,182190,12030,-1.177183151245117,1940429,-.306340217590332,27103,-.5880041122436523,25622,-1.663740158081055,942033,-.1592073440551758,15376,-.8890237808227539,368152,3292,-3.416779518127441,12504,-.5146570205688477,5594408,-.2603511810302734,1838453,.166111946105957,560997,.1051149368286133,7936557,.1070747375488281,505259,9901203,-.1588611602783203,19713,759818,-.3434429168701172,180609,-.2348861694335938,4623,-.0090446472167969,625397,1.26976203918457,66720,-.1216917037963867,47784,-.3629274368286133,35214,-.6779098510742188,423827,-.5620651245117188,77240,-1.064817428588867,121968,59126,.6067104339599609,3652201,.0074787139892578,9668,-.1759576797485352,2223024,.3831958770751953,34828,-.0739727020263672,6208660,519490,.0747537612915039,677326,.0051689147949219,798802,14596546,1420406,.2273883819580078,108951,-.2242975234985352,290742,1.643733024597168,3053056,-.2065353393554688,167855,.0129337310791016,5123684,.1390657424926758,179051,-1.005687713623047,785664,.259556770324707,169774,.4608726501464844,matched (3),22071782,.91959554,395967.66,1265393.3
201510,902110,669,4763,20112410,10,0,0,0,0,0,0,0,0,1,0,0,257,5082010,.4294672012329102,8644935,.5582494735717773,635974,.253082275390625,116912,13046,.0810785293579102,2784537,.3611726760864258,192239,1.959095001220703,301717,2.466037750244141,909613,-.0350208282470703,9128,-.5214614868164063,320573,3750,.1302604675292969,30831,.9024724960327148,3459452,-.4806575775146484,1764801,-.0408859252929688,429657,-.266728401184082,7832645,-.0131797790527344,731522,12263710,.2139873504638672,45775,768167,.0109281539916992,150349,-.183375358581543,11930,.9480123519897461,389320,-.4739847183227539,40213,-.5063142776489258,53028,.1041288375854492,169084,1.568951606750488,411577,-.0293292999267578,106745,.3235254287719727,155392,29495,-.6954498291015625,3385095,-.0759487152099609,9368,-.0315217971801758,1798340,-.2120046615600586,29388,-.169835090637207,4860175,466933,-.1066617965698242,546615,-.2144079208374023,665568,13621164,1241462,-.1346530914306641,138661,.2411336898803711,58575,-1.602128028869629,1867577,-.4915018081665039,128655,-.2659664154052734,3966288,-.2560434341430664,280059,.4473295211791992,407163,-.6573152542114258,70037,-.8854436874389648,matched (3),21177256,.91959554,374931.56,1258969.3
201511,902110,670,4763,20720324,11,0,0,0,0,0,0,0,0,0,1,0,1137,7506953,.3901224136352539,8797290,.0174694061279297,625467,-.0166597366333008,806851,11602,-.117304801940918,3749414,.2975177764892578,36567,-1.659592628479004,49491,-1.807698249816895,866371,-.0487060546875,41519,1.514804840087891,841648,11506,1.121112823486328,30563,-.0087308883666992,2473712,-.3353900909423828,1994710,.1224603652954102,524795,.2000207901000977,8060923,.0287275314331055,296127,10084375,-.1956577301025391,28759,1187141,.4352960586547852,145620,-.0319585800170898,31902,.9836130142211914,381896,-.0192537307739258,64317,.4696331024169922,41262,-.2508783340454102,66300,-.9362058639526367,444276,.0764493942260742,178755,.5155725479125977,130292,20150,-.381016731262207,3359995,-.0074424743652344,12259,.2689609527587891,1962188,.0871963500976563,63016,.7628021240234375,4775373,539596,.1446352005004883,448130,-.1986618041992188,941479,11874219,2449575,.6796245574951172,154918,.1108636856079102,114752,.6724653244018555,1836953,-.0165338516235352,256284,.6891517639160156,3831453,-.0345869064331055,180674,-.4383058547973633,450139,.1003427505493164,126794,.5935392379760742,matched (3),19990636,.91959554,434017.81,1277811.1
201512,902110,671,4763,22241872,12,0,0,0,0,0,0,0,0,0,0,1,158,2365043,-1.155033111572266,10168095,.1448116302490234,485422,-.2534799575805664,322262,10551,-.0949563980102539,4035746,.0735921859741211,80360,.7873697280883789,116552,.8565464019775391,867674,.0015029907226563,32969,-.2305831909179688,515116,30553,.9765939712524414,18666,-.4930858612060547,3378484,.3117074966430664,1209911,-.4999513626098633,356976,-.3853387832641602,8036175,-.0030746459960938,783236,11112152,.0970516204833984,25347,1316710,.1035881042480469,253972,.5562238693237305,17080,-.624760627746582,197282,-.6605138778686523,23218,-1.018896102905273,81638,.6823530197143555,480213,1.980040550231934,434300,-.022709846496582,971073,1.692385673522949,221701,60340,1.09679126739502,4124647,.2050409317016602,16320,.2861309051513672,2137964,.0857934951782227,23557,-.9839649200439453,5476918,568227,.0517005920410156,592478,.279231071472168,639658,8123461,1506965,-.4858169555664063,155287,.0023794174194336,168521,.3842868804931641,2138332,.1519184112548828,136651,-.6288557052612305,4753690,.2156772613525391,166927,-.0791378021240234,486494,.0776681900024414,69730,-.5979328155517578,matched (3),23499476,.91959554,528673.88,1312983.5
201601,902110,672,4763,23295776,01,0,0,0,0,0,0,0,0,0,0,0,0,7073267,1.095526695251465,6975331,-.3768749237060547,512332,.053955078125,394606,50259,1.560968399047852,1988480,-.7078208923339844,156281,.6651391983032227,132572,.1287879943847656,743140,-.1549320220947266,32444,-.01605224609375,557239,13236,-.836522102355957,43872,.8545722961425781,4528174,.2928915023803711,1132996,-.0656814575195313,584384,.492889404296875,8943564,.1069812774658203,838543,11458645,.0307064056396484,36247,749041,-.5640974044799805,260218,.0242958068847656,30644,.584528923034668,409797,.7310276031494141,70177,1.106093406677246,61749,-.2792167663574219,65252,-1.995973587036133,459587,.0565919876098633,47984,-3.007534027099609,166289,25611,-.8569736480712891,3532978,-.1548385620117188,14934,-.0887508392333984,1565098,-.3119049072265625,8371,-1.034649848937988,4363428,483010,-.1624841690063477,630080,.0615329742431641,697623,0,1406401,-.0690631866455078,909816,1.767967224121094,184865,.0925655364990234,1868547,-.1348648071289063,173372,.2380094528198242,3335680,-.3542442321777344,51231,-1.181211471557617,646143,.2837963104248047,5719,-2.500836372375488,matched (3),23048280,.91959554,635175.38,1359366.6
201602,902110,673,4763,23571848,02,1,0,0,0,0,0,0,0,0,0,0,365,4419203,-.4703636169433594,7285217,.0434675216674805,395463,-.258915901184082,213123,32033,-.4504222869873047,2738130,.3199043273925781,235456,.4098682403564453,235949,.5764904022216797,1345588,.5937023162841797,18875,-.5416774749755859,329558,62994,1.560098648071289,70052,.467961311340332,2713758,-.5119848251342773,1349175,.1746273040771484,588131,.0063915252685547,7450874,-.1826028823852539,628057,11076116,-.0339527130126953,20929,1099027,.3833866119384766,244729,-.0613689422607422,66294,.7716617584228516,583877,.3540287017822266,74004,.0530977249145508,42394,-.3760709762573242,73060,.1130247116088867,453071,-.0142793655395508,94504,.6777744293212891,0,48474,.6380062103271484,4574782,.258418083190918,14729,-.0138225555419922,1840020,.1618280410766602,28246,1.216177940368652,5957848,2400836,1.603534698486328,605667,-.0395164489746094,643761,14266644,1332843,-.0537195205688477,179871,-1.621002197265625,198817,.072758674621582,2426766,.2613983154296875,415432,.8738794326782227,4306218,.2553834915161133,4146834,4.393755912780762,492655,-.2712125778198242,61053,2.367948532104492,matched (3),24079820,.91959554,736774.75,1409704.5
201603,902110,674,4763,18277804,03,0,1,0,0,0,0,0,0,0,0,0,277,5486982,.2164192199707031,6773215,-.0728721618652344,274402,-.3654632568359375,79795,9997,-1.164482116699219,2181969,-.2270469665527344,312804,.284052848815918,201622,-.157221794128418,946659,-.3516473770141602,24234,.2499179840087891,78607,30204,-.7350645065307617,58669,-.1773262023925781,2294023,-.1680269241333008,943671,-.3574705123901367,532779,-.0988435745239258,8913788,.1792669296264648,533543,8241674,-.295588493347168,10202,983153,-.1114158630371094,216598,-.1221084594726563,27157,-.8924646377563477,291666,-.6940813064575195,20435,-1.286870002746582,76963,.596318244934082,691156,2.247084617614746,43519,-2.342850685119629,65612,-.3648834228515625,0,27365,-.5717630386352539,3126123,-.3807659149169922,9907,-.3965768814086914,1582210,-.1509542465209961,30281,.0695686340332031,2702055,1556652,-.4332790374755859,558059,-.0818662643432617,526624,18923442,1169707,-.1305608749389648,125732,-.3580875396728516,34437,-1.753252983093262,2033891,-.1766090393066406,351824,-.1661882400512695,3813003,-.12164306640625,2070109,-.6947441101074219,315343,-.4461479187011719,31942,-.6478204727172852,matched (3),19965196,.91959554,614139.19,1349665.4
201604,902110,675,4763,21594652,04,0,0,1,0,0,0,0,0,0,0,0,324,7782237,.3494653701782227,7156408,.0550327301025391,646716,.8573131561279297,351118,15714,.4522676467895508,3387486,.4398603439331055,64503,-1.578865051269531,74756,-.9921646118164063,1518555,.4725751876831055,12621,-.6523942947387695,309726,61030,.7033910751342773,15816,-1.31088924407959,2436608,.0602998733520508,1264566,.2927064895629883,546687,.0257701873779297,10314447,.1459465026855469,475528,9478376,.1398096084594727,29747,864890,-.1281623840332031,344629,.4644260406494141,34516,.2397890090942383,598402,.718653678894043,33500,.4942970275878906,7298,-2.355725288391113,1898174,1.010281562805176,188304,1.464859962463379,451823,1.929532051086426,135783,55583,.7086124420166016,2884911,-.0802993774414063,12963,.2688579559326172,1897079,.181492805480957,37812,.2221059799194336,3793595,1234258,-.2320671081542969,255710,-.7804203033447266,351395,20000872,1253141,.0688991546630859,223389,.5747613906860352,250724,1.985220909118652,2205779,.0811300277709961,376459,.0676784515380859,3488590,-.0889196395874023,2942408,.3516273498535156,616127,.6697921752929688,97654,1.117508888244629,matched (3),20270282,.91959554,664013.31,1373078.1
201605,902110,676,4763,20573992,05,0,0,0,1,0,0,0,0,0,0,0,545,5983482,-.2628412246704102,7188827,.0045194625854492,775182,.1811904907226563,72461,4522,-1.245597839355469,2186664,-.4377107620239258,266071,1.417051315307617,94971,.2393417358398438,1335664,-.1283302307128906,23147,.6065034866333008,534619,12926,-1.552124977111816,46071,1.069161415100098,1314413,-.6172170639038086,1442576,.1317014694213867,442086,-.212371826171875,10550033,.0225849151611328,326782,10037152,.0572795867919922,2577,743947,-.1506328582763672,431885,.2256908416748047,62953,.6009645462036133,285323,-.7406406402587891,57697,.5436592102050781,41382,1.735245704650879,121492,-2.748799324035645,245859,.2667007446289063,102621,-1.482247352600098,106421,13873,-1.387932777404785,4253019,.3881349563598633,9511,-.3096504211425781,1672916,-.1257467269897461,32614,-.1478843688964844,4496719,1607105,.2639636993408203,390716,.4239368438720703,568413,19988732,1275423,.0176248550415039,181901,-.2054519653320313,22465,-2.412394523620606,2543988,.1426525115966797,283677,-.2829732894897461,4141319,.1715164184570313,147481,-2.993284225463867,523648,-.162632942199707,71474,-.3120975494384766,matched (3),22172426,.91959554,501067.47,1302113
201606,902110,677,4763,21807832,06,0,0,0,0,1,0,0,0,0,0,0,289,6211126,.0373392105102539,8124596,.1223678588867188,726071,-.0654497146606445,143348,4952,.0908365249633789,3570156,.4902315139770508,42648,-1.830781936645508,112017,.1650791168212891,1059974,-.2311849594116211,24823,.0699052810668945,282953,86967,1.906288146972656,27900,-.5015573501586914,2282805,.5520153045654297,1666380,.1442232131958008,323046,-.3137102127075195,12552297,.1737747192382813,343029,12327252,.2055206298828125,9914,1324349,.5767068862915039,248272,-.5536346435546875,72066,.1351947784423828,330097,.1457643508911133,44090,-.2689723968505859,67681,.4919595718383789,200438,.5006570816040039,422302,.5409622192382813,250246,.8914012908935547,124327,31250,.8120746612548828,3751508,-.1254711151123047,9883,.0383672714233398,1250730,-.2908411026000977,69967,.7632818222045898,6477482,289108,-1.715389251708984,528631,.3023099899291992,698501,14969783,1363854,.0670366287231445,179948,-.0107946395874023,70129,1.138378143310547,2349299,-.0796165466308594,226820,-.2236795425415039,4197482,.0134706497192383,162591,.0975379943847656,563655,.0736227035522461,44613,-.4713077545166016,matched (3),21996854,.91959554,681052.75,1381398.8
201607,902110,678,4763,22202684,07,0,0,0,0,0,1,0,0,0,0,0,171,4830017,-.2514915466308594,6908104,-.1621999740600586,342800,-.7505006790161133,305063,57347,2.449329376220703,2003537,-.5776948928833008,81631,.6492280960083008,102528,-.0885143280029297,1134867,.0682716369628906,1479,-2.820404529571533,423761,73469,-.168665885925293,54416,.6680316925048828,3446388,.411921501159668,1400389,-.1739034652709961,249338,-.2589855194091797,10244968,-.2031173706054688,648884,10699335,-.141632080078125,10149,1106454,-.1797609329223633,292212,.1629543304443359,30897,-.846923828125,487837,.390594482421875,69852,.4601459503173828,42816,-.4578933715820313,139150,-.3649530410766602,626209,.3939638137817383,378932,.414912223815918,153051,75627,.883793830871582,3688193,-.0170211791992188,9160,-.0759696960449219,1503756,.1842384338378906,19498,-1.277711868286133,5503465,362441,.2260618209838867,940113,.575709342956543,543598,16090084,1429375,.0469226837158203,106660,-.5230216979980469,380916,1.692242622375488,4001135,.5324611663818359,267347,.1643905639648438,4390416,.0449390411376953,237513,.3789844512939453,576703,.0228843688964844,48810,.089909553527832,matched (3),23103694,.91959554,465270.5,1288761.6
201608,902110,679,4763,27648472,08,0,0,0,0,0,0,1,0,0,0,0,1132,8349147,.5473089218139648,8704345,.2311267852783203,484354,.3456687927246094,200546,25996,-.7911777496337891,1152571,-.5529193878173828,96646,.1688461303710938,61227,-.5155477523803711,993493,-.1330442428588867,22589,2.726096630096436,526873,14081,-1.652036666870117,11166,-1.583784103393555,5509375,.4691247940063477,1977886,.3452787399291992,374211,.406010627746582,8204623,-.2220897674560547,861118,11170468,.0430927276611328,34450,896348,-.2105865478515625,457314,.4478912353515625,1918,-2.779376029968262,262391,-.6201457977294922,43091,-.4830646514892578,484985,2.427206039428711,61130,-.8225498199462891,169265,-1.308218955993652,93654,-1.397749900817871,154022,82829,.0909652709960938,3920982,.0612049102783203,23384,.9372062683105469,2035456,.3027544021606445,44983,.835972785949707,7806999,631364,.5550203323364258,1127867,.1820831298828125,1057585,15994295,1530084,.0680856704711914,112923,.0570602416992188,87162,-1.474810600280762,3659563,-.0892343521118164,398212,.3984375,4824793,.0943441390991211,387569,.4896717071533203,964421,.5142011642456055,25639,-.6438207626342773,matched (3),26135652,.91959554,735074.06,1408816.4
201609,902110,680,4763,22909888,09,0,0,0,0,0,0,0,1,0,0,0,911,6354934,-.2729272842407227,8605321,-.0114412307739258,208530,-.8427333831787109,10839,20213,-.2516164779663086,2507909,.7774543762207031,223758,.8395099639892578,130392,.7559566497802734,793689,-.2245349884033203,12196,-.6163549423217773,270778,8398,-.5168333053588867,11621,.0399398803710938,3816769,-.3670473098754883,1736402,-.130213737487793,422730,.1219139099121094,8978176,.0900993347167969,748137,9417530,-.1707019805908203,24221,1329457,.3941965103149414,339845,-.2968807220458984,77400,3.697704315185547,698580,.9792146682739258,100680,.8486337661743164,58418,-2.116494178771973,31470,-.6639680862426758,1092896,1.865120887756348,173849,.6185808181762695,84934,10372,-2.077668190002441,3771389,-.0388984680175781,5450,-1.456437110900879,2403478,.1661968231201172,17552,-.9411163330078125,6593159,308385,-.7165336608886719,729576,-.4356203079223633,1045830,20328192,1259599,-.1945295333862305,182265,.4787559509277344,8667,-2.308245658874512,3173700,-.1424455642700195,168710,-.8588037490844727,4572551,-.0536966323852539,124572,-1.135009765625,514801,-.6277475357055664,60624,.8605766296386719,matched (3),23918996,.91959554,587901.13,1337930.3
201610,902110,681,4763,21017512,10,0,0,0,0,0,0,0,0,1,0,0,149,8830606,.3289918899536133,6735855,-.2449359893798828,318019,.4220285415649414,35757,5021,-1.392697334289551,1832770,-.3136205673217773,107627,-.7318935394287109,49445,-.9696836471557617,1005831,.23687744140625,23160,.6413192749023438,365953,21556,.9426612854003906,7912,-.3844327926635742,2702922,-.3450708389282227,1633026,-.0613803863525391,277119,-.4222860336303711,8926614,-.0057601928710938,918028,10926274,.1485977172851563,9440,1042104,-.2435283660888672,228590,-.3965597152709961,22475,-1.236583709716797,442310,-.4570388793945313,32960,-1.116652488708496,169011,1.062339782714844,80697,.9416675567626953,101358,-2.377927780151367,86057,-.7031774520874023,178424,55635,1.679702758789063,4111161,.0862617492675781,8295,.4200372695922852,2136476,-.1177597045898438,41348,.8568553924560547,6188039,412009,.2896966934204102,538045,-.3045206069946289,637745,16240551,1533415,.1967039108276367,177732,-.0251855850219727,527060,4.107791900634766,2233019,-.3515434265136719,163663,-.0303716659545898,3988380,-.1366863250732422,96997,-.2502040863037109,425655,-.1901512145996094,43473,-.3325510025024414,matched (3),22441994,.91959554,374336.88,1258792.3
