period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1180c440,Y1203c348,growth1203c348,Y1210c752,growth1210c752,Y1280c642,Y1366c620,growth1366c620,Y1390c498,Y1397c218,Y1528c203,Y1588c218,Y1726c586,growth1726c586,Y2011c688,growth2011c688,Y2038c372,growth2038c372,Y2098c703,Y2119c620,growth2119c620,Y2319c688,growth2319c688,Y2358c757,growth2358c757,Y2367c792,growth2367c792,Y2415c246,growth2415c246,Y2428c616,growth2428c616,Y2946c124,growth2946c124,Y3145c233,Y3235c792,growth3235c792,Y3716c300,growth3716c300,Y3727c440,growth3727c440,Y3798c372,growth3798c372,Y390c208,growth390c208,Y3927c554,Y3970c792,growth3970c792,Y4017c792,growth4017c792,Y4030c608,Y4166c251,growth4166c251,Y4183c484,growth4183c484,Y4214c68,Y4254c218,Y4301c586,growth4301c586,Y4411c620,growth4411c620,Y4467c807,Y4600c688,growth4600c688,Y4626c208,growth4626c208,Y4634c792,growth4634c792,Y4748c792,growth4748c792,Y4814c752,growth4814c752,Y4865c484,growth4865c484,Y492c554,Y4940c344,Y5018c703,growth5018c703,Y686c616,growth686c616,Y694c246,growth694c246,Y853c620,growth853c620,Y88c300,growth88c300,_merge,x,r2,s,sf
201712,841280,695,3830,1063957,12,0,0,0,0,0,0,0,0,0,0,1,25897,1185,-1.627336025238037,192293,-.4675474166870117,36169,14755,-2.325592041015625,135574,10714152,73598,10950226,270183,.185816764831543,20685,.1318960189819336,45578,-.3805246353149414,57508,21328,-.7973136901855469,52447,-.5670375823974609,12177,-1.110097885131836,319927,.2061853408813477,123273,.3461856842041016,276623,-.376429557800293,263255,-.4432773590087891,10413,91772,.0406875610351563,127121,.1867027282714844,68063,.2323017120361328,153730,-.7568607330322266,2299455,-.8712329864501953,738943,5479516,.2670173645019531,720042,1.138836860656738,1176866,1080882,.0421924591064453,2351227,1.894843101501465,44506,605200,6877644,.5551004409790039,39016,.4163141250610352,26544,73885,-.8226022720336914,1215406,.2312421798706055,563276,.2625722885131836,6683476,.9440727233886719,835493,.4403419494628906,16435,.0550308227539063,1002709,2067584,67201,-.4822368621826172,909472,-.4120492935180664,3034106,-.2128782272338867,99297,1.313976287841797,77717,.0023441314697266,matched (3),922512.75,.89358217,89400.711,203135.84
201801,841280,696,3830,1224440,01,0,0,0,0,0,0,0,0,0,0,0,1952,9284,2.058549404144287,321449,.5138187408447266,48495,147580,2.302787780761719,75603,20543302,116264,14771408,307540,.1295051574707031,66694,1.170705795288086,119167,.9611005783081055,110312,67880,1.157720565795898,188322,1.278349876403809,56833,1.540568351745606,386547,.1891603469848633,187203,.4177923202514648,617546,.8030977249145508,320837,.1978092193603516,5102,153423,.5138912200927734,138823,.0880603790283203,99220,.3769054412841797,77118,-.6898612976074219,4512613,.6742038726806641,713955,9578856,.5585422515869141,2082346,1.061941146850586,856047,1308681,.1912422180175781,2666550,.1258478164672852,180795,865406,9101658,.2801809310913086,74586,.6479816436767578,3207,22041,-1.209605216979981,1388415,.1330842971801758,1089644,.6598367691040039,3340152,-.6936216354370117,904107,.0789251327514648,17381,.055964469909668,1440033,2412612,116261,.5481500625610352,1561848,.5407609939575195,5970457,.6769065856933594,93956,-.0552892684936523,104118,.2924509048461914,matched (3),1273628.1,.89358217,96329.734,206279.19
201802,841280,697,3830,660272,02,1,0,0,0,0,0,0,0,0,0,0,80,13463,.3716535568237305,238280,-.2993927001953125,91385,196463,.2861042022705078,81577,5401152,12133,7135658,206756,-.3970651626586914,4969,-2.596896171569824,47874,-.9119529724121094,66045,30922,-.7862739562988281,63562,-1.086136817932129,19998,-1.04448413848877,283700,-.3093357086181641,177529,-.0530595779418945,401485,-.4305830001831055,258495,-.2160568237304688,1786,135085,-.1272945404052734,121763,-.1311225891113281,29000,-1.230043411254883,33183,-.8432989120483398,3235511,-.3326892852783203,555059,3091929,-1.130764007568359,1591214,-.2689981460571289,857314,1538090,.1615219116210938,1038383,-.9431209564208984,23162,167698,5402700,-.5215587615966797,49923,-.4014711380004883,1919,47372,.7651262283325195,862542,-.4760341644287109,714692,-.4217548370361328,2147961,-.441497802734375,669372,-.3006076812744141,19996,.1401548385620117,946468,1607349,119983,.0315122604370117,1329880,-.1607809066772461,2593600,-.8337764739990234,69777,-.2975215911865234,79958,-.2640228271484375,matched (3),801325.63,.89358217,88419.078,202705.75
201803,841280,698,3830,836578,03,0,1,0,0,0,0,0,0,0,0,0,2631,33747,.9189462661743164,283611,.1741571426391602,10787,311716,.4616184234619141,142068,6919571,103140,10617335,271043,.2707376480102539,71761,2.670122146606445,33926,-.344390869140625,86043,47276,.424534797668457,156823,.903101921081543,20363,.0180864334106445,930374,1.18766975402832,133899,-.282048225402832,470611,.1588621139526367,320785,.2158946990966797,5472,148263,.093083381652832,141506,.1502647399902344,33071,.1313610076904297,503571,2.719687461853027,2754321,-.161015510559082,718372,7309508,.8603811264038086,4783308,1.100635528564453,1084859,2151630,.3356847763061523,589271,-.5665340423583984,97165,361630,3633750,-.3966331481933594,26079,-.6493520736694336,8867,3601,-2.57681941986084,1041098,.1881475448608398,480784,-.3964328765869141,4911268,.8270130157470703,1083089,.4812326431274414,15115,-.2798452377319336,1320417,1722301,130104,.0809841156005859,1990520,.4033069610595703,4776609,.6106834411621094,85563,.2039480209350586,150153,.630152702331543,matched (3),743610.13,.89358217,117973.45,217231.25
201804,841280,699,3830,747273,04,0,0,1,0,0,0,0,0,0,0,0,360,26649,-.236140251159668,128886,-.7886753082275391,42277,108193,-1.058176040649414,43483,5773392,32733,7679635,167675,-.4802494049072266,61502,-.154271125793457,72109,.7539968490600586,62604,59087,.2230081558227539,17058,-2.218499183654785,19966,-.019688606262207,309463,-1.100749015808106,155215,.1477251052856445,239750,-.6744356155395508,360213,.1159248352050781,5395,137104,-.0782480239868164,101297,-.334284782409668,16844,-.6746625900268555,162903,-1.128570556640625,3420592,.2166423797607422,678752,4746698,-.4317264556884766,1547636,-1.128403663635254,977689,1014327,-.7520008087158203,147040,-1.388180732727051,138546,173914,388909,-2.234675407409668,15595,-.5141792297363281,9126,366595,4.623045921325684,997530,-.0427484512329102,593269,.2102298736572266,3941561,-.2199554443359375,581113,-.6226272583007813,12329,-.2037334442138672,1135508,1649862,44281,-1.077778816223145,1657010,-.1833810806274414,3269947,-.3789567947387695,50493,-.5274181365966797,122828,-.2008695602416992,matched (3),1311696.8,.89358217,101639.31,208811.48
201805,841280,700,3830,1192690,05,0,0,0,1,0,0,0,0,0,0,0,4177,75876,1.046348571777344,28325,-1.515183448791504,130187,2966261,3.311141014099121,146436,1613298,56164,9966258,263215,.4509429931640625,36149,-.5314207077026367,53262,-.3029556274414063,83736,57973,-.0190334320068359,269793,2.761035919189453,84868,1.447066307067871,542569,.5614767074584961,165280,.0628299713134766,414007,.5462865829467773,391059,.0821628570556641,8487,144816,.0547246932983398,101095,-.0019960403442383,35004,.7314682006835938,935438,1.747859954833984,4296860,.2280712127685547,818197,4080880,-.1511373519897461,641316,-.8809614181518555,1187511,1181720,.1527462005615234,707859,1.571539878845215,102640,433711,19166624,3.897580146789551,26678,.5368881225585938,7510,214156,-.5375528335571289,1281095,.250187873840332,568325,-.0429544448852539,4213668,.0667572021484375,724573,.220637321472168,33591,1.002304077148438,1735600,2554377,99102,.8055944442749023,2017758,.1969728469848633,5043570,.4333400726318359,72753,.3652353286743164,153200,.2209596633911133,matched (3),2141248,.89358217,794821.88,815483.63
201806,841280,701,3830,1062831,06,0,0,0,0,1,0,0,0,0,0,0,280,3438,-3.094210624694824,203809,1.973438262939453,32287,296634,-2.302558898925781,89879,1751223,19104,8752283,165915,-.4614953994750977,13098,-1.015189170837402,67970,.2438430786132813,46674,23675,-.8955574035644531,52777,-1.631579399108887,32850,-.9491453170776367,550523,.0145540237426758,95592,-.5475521087646484,278118,-.3978376388549805,349781,-.1115512847900391,3767,114259,-.2369966506958008,147324,.3765735626220703,28477,-.2063655853271484,52471,-2.880753517150879,4071574,-.0538549423217773,637022,2757217,-.3920907974243164,2600169,1.399808883666992,1123230,1085546,-.0848884582519531,366509,-.6582221984863281,47300,265011,5759337,-1.202347755432129,26706,.0010490417480469,1504,10267,-3.037769317626953,1226991,-.0431499481201172,456364,-.2194032669067383,2521173,-.5136098861694336,383307,-.6367464065551758,18724,-.5844516754150391,1510819,2508994,87932,-.1195859909057617,1225042,-.4990119934082031,4099204,-.2073211669921875,117446,.4789085388183594,175271,.1345891952514648,matched (3),924397.13,.89358217,92109.359,204342.41
201807,841280,702,3830,1275470,07,0,0,0,0,0,1,0,0,0,0,0,763,9196,.9838790893554688,828145,1.402005195617676,46159,370794,.2231483459472656,93827,5897259,124356,9348340,127590,-.2626533508300781,26798,.7158670425415039,42917,-.4597978591918945,65115,87883,1.311586380004883,75571,.3589973449707031,33281,.0130348205566406,766396,.3308305740356445,180886,.6377782821655273,289454,.0399503707885742,410112,.159123420715332,36982,139523,.1997613906860352,74417,-.6829500198364258,35111,.2094173431396484,292701,1.718890190124512,3238345,-.2289676666259766,887099,6595458,.8721599578857422,6629381,.9359350204467773,1647974,936232,-.147974967956543,978936,.9824438095092773,137633,453505,7308886,.2382688522338867,97807,1.298108100891113,5155,230582,3.111671447753906,918940,-.2890996932983398,363504,-.2274999618530273,2987713,.1697845458984375,764433,.6902980804443359,21769,.1506805419921875,1398094,2669271,87885,-.0005350112915039,2132027,.5540981292724609,2679347,-.4252195358276367,205620,.5600509643554688,149302,-.1603622436523438,matched (3),1082189.6,.89358217,150550.91,236510.59
201808,841280,703,3830,818978,08,0,0,0,0,0,0,1,0,0,0,0,6287,10354,.1186046600341797,267997,-1.128212928771973,18984,276600,-.2930746078491211,68521,6867752,56760,6260442,63916,-.6912527084350586,20046,-.2902975082397461,21444,-.6938238143920898,61250,24136,-1.292301177978516,131120,.5510396957397461,28425,-.1577177047729492,302458,-.9297571182250977,82855,-.7807750701904297,154445,-.6281576156616211,440059,.0704784393310547,988,59376,-.8543386459350586,54676,-.3082599639892578,60681,.5471162796020508,140535,-.7336950302124023,3751632,.1471281051635742,730558,2716328,-.8871002197265625,454297,-2.680515289306641,888332,855246,-.0904741287231445,836287,-.1574945449829102,242076,660357,2102229,-1.246092796325684,22536,-1.46788215637207,4257,208607,-.1001548767089844,1104748,.1841516494750977,292651,-.2168102264404297,1330306,-.8090991973876953,565232,-.3018980026245117,18094,-.184906005859375,859057,2175696,38024,-.8378114700317383,1915352,-.1071720123291016,1224545,-.7830038070678711,65148,-1.149367332458496,139699,-.0664815902709961,matched (3),1167533.3,.89358217,123017.58,220011.39
201809,841280,704,3830,930946,09,0,0,0,0,0,0,0,1,0,0,0,12844,16422,.4612483978271484,322857,.1862344741821289,47261,35869,-2.042698860168457,118119,7855392,52078,5457290,103756,.4844722747802734,11777,-.5318803787231445,31838,.3952159881591797,101312,31293,.2596893310546875,59863,-.7840538024902344,50926,.5831050872802734,427973,.3471174240112305,28876,-1.054080963134766,450572,1.070679664611816,348716,-.2326507568359375,45000,151018,.9335088729858398,114700,.7408952713012695,66014,.0842361450195313,78178,-.5864677429199219,23835548,1.848987579345703,842479,1842904,-.3879384994506836,197058,-.8352527618408203,978744,1462758,.5366897583007813,2094882,.9182806015014648,159634,691380,2202125,.0464248657226563,61632,1.006067276000977,9361,87022,-.8742904663085938,1131110,.0235824584960938,485993,.5072135925292969,1489898,.1132984161376953,864077,.4244260787963867,17517,-.0324087142944336,1148032,2726107,85043,.8049392700195313,1960225,.023158073425293,5068926,1.420559883117676,113208,.5525646209716797,127307,-.0928888320922852,matched (3),855733.63,.89358217,83608.914,200654.27
201810,841280,705,3830,787359,10,0,0,0,0,0,0,0,0,1,0,0,2616,24468,.3987445831298828,94664,-1.226876258850098,98044,2210710,4.121195793151856,75109,6818937,42902,8993424,72837,-.3538179397583008,26015,.7925243377685547,28156,-.1229000091552734,147653,21773,-.3627233505249023,79599,.284942626953125,84712,.5088834762573242,275157,-.4417181015014648,101923,1.26120662689209,467317,.0364894866943359,434799,.2206258773803711,1120,141384,-.0659198760986328,124958,.085658073425293,48902,-.3000478744506836,280291,1.276840209960938,9903640,-.8782749176025391,605358,3587641,.6661520004272461,190731,-.0326347351074219,887201,503575,-1.066346168518066,3882283,.6169261932373047,75828,299134,5274803,.8735179901123047,24973,-.903386116027832,7722,33007,-.9694414138793945,984098,-.1392297744750977,563050,.1471748352050781,1151854,-.2573347091674805,690515,-.2242240905761719,16293,-.0724363327026367,1387000,2308899,46186,-.6104803085327148,1684198,-.1517705917358398,4488636,-.1215801239013672,85050,-.2859869003295898,76557,-.5085659027099609,matched (3),1618056.1,.89358217,606410.25,633249.63
201811,841280,706,3830,1140723,11,0,0,0,0,0,0,0,0,0,1,0,83,34418,.3412132263183594,342710,1.286551475524902,102917,95230,-3.144774436950684,296767,7592905,52285,10932351,110965,.4209909439086914,10529,-.9045400619506836,23533,-.179356575012207,29687,96751,1.491469383239746,66823,-.1749544143676758,68293,-.2154502868652344,435911,.4600963592529297,233487,.8289089202880859,291928,-.4704999923706055,439402,.0105304718017578,4562,223595,.4583568572998047,132775,.0606784820556641,24142,-.7058658599853516,318453,.1276464462280273,19208930,.6624717712402344,737698,3260204,-.0957050323486328,2761063,2.672507286071777,1175734,1109805,.7902069091796875,822936,-1.551300048828125,141062,382796,2477695,-.7556123733520508,44972,.5882453918457031,12254,21177,-.4438037872314453,1184409,.1852741241455078,417912,-.2980976104736328,3652885,1.154144287109375,674927,-.0228338241577148,14460,-.119349479675293,1563588,4368844,50302,.0853681564331055,1841784,.0894460678100586,79771,-4.030143737792969,132393,.442535400390625,97726,.2441320419311523,matched (3),676860.31,.89358217,127931.55,222796.23
201812,841280,707,3830,1508646,12,0,0,0,0,0,0,0,0,0,0,1,2465,30114,-.1335897445678711,324131,-.0557374954223633,51503,2180506,3.131017684936523,164996,12687452,39136,11258711,119593,.0748796463012695,9865,-.0651397705078125,28913,.2058877944946289,33039,35590,-1.000075340270996,155187,.8425836563110352,53356,-.2468204498291016,447924,.0271854400634766,30087,-2.049033164978027,218578,-.2893648147583008,298574,-.3863964080810547,1320,151495,-.3892841339111328,106521,-.2203140258789063,90935,1.326191902160645,6776,-3.850088119506836,22355090,.1516799926757813,1250308,3068837,-.060490608215332,274121,-2.30980110168457,989048,1169923,.0527534484863281,810884,-.0147533416748047,54756,248421,3222735,.2629013061523438,47862,.062281608581543,12292,256674,2.494890213012695,1200172,.0132207870483398,513560,.2060956954956055,8836481,.8833713531494141,934730,.325653076171875,18992,.2726316452026367,1309368,6513171,100878,.6958675384521484,1436333,-.2486419677734375,5794445,4.285494804382324,140344,.0583209991455078,87445,-.1111574172973633,matched (3),1893814.8,.89358217,602847.5,629838.69
