period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1320c703,growth1320c703,Y1431c620,growth1431c620,Y1436c428,growth1436c428,Y1488c807,growth1488c807,Y1703c757,growth1703c757,Y1708c300,growth1708c300,Y1782c442,Y1787c703,growth1787c703,Y1973c372,growth1973c372,Y2057c608,Y2075c688,growth2075c688,Y2544c752,growth2544c752,Y2554c818,Y2647c705,growth2647c705,Y2731c124,growth2731c124,Y2758c600,Y2908c442,Y2952c616,growth2952c616,Y2962c440,growth2962c440,Y3146c152,growth3146c152,Y3478c484,growth3478c484,Y3490c757,growth3490c757,Y3553c620,growth3553c620,Y3606c32,Y3643c381,Y3697c440,growth3697c440,Y3721c381,Y3841c68,growth3841c68,Y3970c498,Y3973c352,growth3973c352,Y4086c372,growth4086c372,Y415c372,growth415c372,Y415c440,growth415c440,Y4187c222,growth4187c222,Y4206c376,Y4255c642,Y4279c484,growth4279c484,Y4292c703,growth4292c703,Y4299c608,Y4327c352,growth4327c352,Y4329c222,growth4329c222,Y4511c792,growth4511c792,Y4532c442,Y4541c251,growth4541c251,Y4612c218,Y4740c124,growth4740c124,Y4807c352,growth4807c352,Y4867c348,growth4867c348,Y621c752,growth621c752,Y948c484,growth948c484,_merge,x,r2,s,sf
201501,730640,660,3410,2597691,01,0,0,0,0,0,0,0,0,0,0,0,22945,2.548652172088623,2608357,.5953388214111328,96939,4.615946292877197,31811,.1471538543701172,315662,-.3249340057373047,53834,.3149356842041016,2354736,5411,-1.063377380371094,238791,.2792148590087891,3562283,4506,-2.718573570251465,17889,.6254482269287109,293285,153134,.257624626159668,1496449,1.158695220947266,17444,54588,33460,.8327598571777344,19082,.0397157669067383,576899,1.486194610595703,723962,.553339958190918,806359,.3563690185546875,280466,.0645112991333008,2918916,1892287,179671,.6636161804199219,562867,158287,.453277587890625,16999,37639,-1.361459732055664,172782,.6786785125732422,87672,.2532577514648438,32783,-.7061786651611328,12751,.0507526397705078,17234000,1504060,2197545,.857060432434082,1258171,.1103782653808594,1531047,54312,.581355094909668,1344147,.156463623046875,398984,-.7634124755859375,1611392,1229699,.006464958190918,274763,12758806,-.0920219421386719,61951,1.113115310668945,24881,.3523035049438477,957251,.0202178955078125,519293,-.5777645111083984,matched (3),2494425.3,.8257944,290008.31,560918.13
201502,730640,661,3410,3041600,02,1,0,0,0,0,0,0,0,0,0,0,10947,-.7400350570678711,2690731,.031092643737793,138487,.356694221496582,25208,-.2326507568359375,406177,.2521171569824219,60312,.1136255264282227,2508552,62971,2.454239845275879,171960,-.3283262252807617,6481263,1141,-1.373504638671875,22603,.2338962554931641,159870,96884,-.457798957824707,1759696,.1620454788208008,19662,44473,35954,.0718898773193359,31993,.5167713165283203,219508,-.9662790298461914,736591,.0172939300537109,670306,-.1847953796386719,490809,.5596027374267578,2274042,955873,154661,-.1498918533325195,649659,14611,-2.382635116577148,78358,316070,2.127923011779785,72497,-.8684854507446289,107982,.2083616256713867,62874,.6512231826782227,36589,1.054137229919434,16056000,1892733,3845573,.5595827102661133,1540061,.2021627426147461,1703285,28816,-.6338138580322266,1315777,-.021331787109375,536062,.2953281402587891,2382564,1296016,.052525520324707,300638,9857292,-.2580108642578125,12917,-1.567798614501953,17991,-.3242330551147461,766226,-.2225885391235352,182116,-1.047824859619141,matched (3),2758664.5,.8257944,259393.23,545718.94
201503,730640,662,3410,2336305,03,0,1,0,0,0,0,0,0,0,0,0,10627,-.0296669006347656,2595457,-.0360507965087891,118775,-.1535453796386719,36931,.3818902969360352,451578,.1059589385986328,60246,-.0010948181152344,1354749,12370,-1.627399444580078,200193,.1520195007324219,9039191,27837,3.194460868835449,21916,-.0308656692504883,172884,80406,-.1864261627197266,1698419,-.0354433059692383,16341,52023,23882,-.4091157913208008,29975,-.0651531219482422,276021,.2290887832641602,593403,-.2161598205566406,404909,-.5040712356567383,1117383,.8226900100708008,2564041,602147,213994,.3247127532958984,617114,66105,1.509469985961914,831,134370,-.8553667068481445,62059,-.1554594039916992,103604,-.0413885116577148,38615,-.487492561340332,11564,-1.151850700378418,15942000,1659331,528502,-1.984631538391113,1210042,-.2411670684814453,2868020,41903,.3744268417358398,1109351,-.1706523895263672,494413,-.0808782577514648,2183722,1082708,-.1798295974731445,256422,6775955,-.3748311996459961,3300,-1.364622116088867,26483,.386631965637207,1402743,.6047077178955078,317463,.5557174682617188,matched (3),1911373.9,.8257944,247175.95,540018.81
201504,730640,663,3410,2287171,04,0,0,1,0,0,0,0,0,0,0,0,20515,.6577577590942383,3007436,.1473255157470703,127807,.0732908248901367,44347,.1829938888549805,423285,-.064702033996582,35579,-.5266799926757813,1933945,15700,.2383861541748047,77012,-.9553203582763672,6115654,2932,-2.250681400299072,12019,-.6007280349731445,327698,146518,.6000595092773438,1495525,-.1272201538085938,48196,29884,31596,.2799053192138672,66102,.7908353805541992,286335,.0366849899291992,976790,.4983978271484375,283160,-.3576507568359375,823618,-.3050384521484375,1925347,1762346,150549,-.3516597747802734,797797,34330,-.6552248001098633,1889,22520,-1.78619384765625,35031,-.5718526840209961,91904,-.1198310852050781,24197,-.467411994934082,8846,-.2679309844970703,14674000,1978919,8813151,2.813953399658203,1161659,-.0408058166503906,2556953,51638,.2089004516601563,1966912,.5726900100708008,580683,.1608333587646484,1740503,1995878,.6116189956665039,244871,5729605,-.1677331924438477,4375,.2819843292236328,52524,.6847667694091797,1318400,-.0620107650756836,497813,.4498634338378906,matched (3),2562735,.8257944,321234.69,577681.63
201505,730640,664,3410,1707822,05,0,0,0,1,0,0,0,0,0,0,0,13938,-.3865365982055664,2845129,-.0554790496826172,99348,-.2518930435180664,40641,-.0872678756713867,161374,-.9643211364746094,145747,1.410116195678711,1264568,5626,-1.026262283325195,254262,1.194403648376465,8755420,602,-1.583182334899902,58714,1.586189270019531,232121,75479,-.6632938385009766,867585,-.5445194244384766,3811,25691,74100,.8523855209350586,24671,-.9855709075927734,287596,.00439453125,633872,-.4324245452880859,244515,-.1467351913452148,578861,-.3526439666748047,1596850,1220201,109362,-.3196249008178711,602887,15395,-.8019771575927734,60760,77895,1.240958213806152,18858,-.6192960739135742,71958,-.2446622848510742,50591,.7375450134277344,8315,-.0619049072265625,18930000,1414154,13638446,.4366483688354492,1171049,.0080509185791016,1919909,19699,-.9636907577514648,1036298,-.6408100128173828,504676,-.1402883529663086,1871335,1102064,-.5938997268676758,296019,6411325,.1124191284179688,3304,-.2807731628417969,15209,-1.239382743835449,1132337,-.152134895324707,549939,.0995826721191406,matched (3),2123696.8,.8257944,291097.63,561482.13
201506,730640,665,3410,1441784,06,0,0,0,0,1,0,0,0,0,0,0,7624,-.6033182144165039,2742214,-.0368432998657227,139318,.338129997253418,18223,-.8020925521850586,194377,.1860752105712891,88817,-.4952945709228516,2143459,3044,-.6142263412475586,208607,-.1979131698608398,8632198,7619,2.538142681121826,11609,-1.62089729309082,438821,151590,.6973257064819336,638487,-.3066120147705078,21497,29438,65283,-.1266841888427734,14488,-.5323076248168945,148441,-.6613693237304688,322984,-.6742439270019531,335953,.3176946640014648,578434,-.0007381439208984,2803937,953027,116670,.0646858215332031,658425,15332,-.0041007995605469,28039,110601,.3505678176879883,25858,.3156833648681641,62252,-.1448917388916016,37377,-.3027181625366211,16991,.7146234512329102,17802000,1834189,2074496,-1.883174896240234,1154667,-.0140876770019531,1256812,39088,.6852483749389648,1275537,.2077121734619141,493283,-.0228338241577148,2254170,1484635,.2979841232299805,284564,5907231,-.0818881988525391,9099,1.013031005859375,40096,.9693889617919922,1238120,.0893096923828125,417735,-.2749605178833008,matched (3),1225127.3,.8257944,172801.16,510278.91
201507,730640,666,3410,2405256,07,0,0,0,0,0,1,0,0,0,0,0,14520,.64422607421875,3455151,.2311010360717773,156294,.1149806976318359,42126,.8379802703857422,404937,.7339315414428711,49144,-.591822624206543,1248150,3113,.0224151611328125,251534,.1871261596679688,9564874,4154,-.6065731048583984,11480,-.011174201965332,514434,121166,-.2240180969238281,741531,.1496152877807617,6759,41946,74744,.1353378295898438,49919,1.237081527709961,187232,.2321605682373047,699506,.7727718353271484,436525,.2618741989135742,1050571,.5967645645141602,2487757,1256206,301989,.9510412216186523,490901,38129,.9110336303710938,24238,142417,.2528295516967773,145642,1.728530883789063,86769,.3320589065551758,40744,.0862531661987305,14412,-.1646232604980469,19924000,2642240,6201926,1.095141410827637,1712018,.3938608169555664,3403176,46382,.1710958480834961,1681988,.2766094207763672,615344,.2210988998413086,1889084,1319120,-.1182041168212891,324092,6510537,.0972442626953125,12208,.2939262390136719,7874,-1.627710342407227,1404569,.1261367797851563,336286,-.2168846130371094,matched (3),2385080,.8257944,240961.36,537202.69
201508,730640,667,3410,1277670,08,0,0,0,0,0,0,1,0,0,0,0,11748,-.2118444442749023,1915665,-.5898017883300781,51220,-1.115609169006348,26112,-.4782705307006836,377868,-.0691862106323242,54848,.1098108291625977,1412196,34195,2.396492004394531,147181,-.535914421081543,11060631,18067,1.470015525817871,74083,1.864579200744629,378516,85741,-.3458309173583984,625055,-.1708765029907227,24213,41719,23447,-1.159326553344727,9268,-1.683834075927734,49948,-1.321365356445313,419974,-.5101814270019531,681076,.4448280334472656,299116,-1.256258010864258,2202786,856028,142963,-.7478046417236328,457724,8015,-1.559660911560059,4906,36511,-1.36114501953125,39692,-1.30000114440918,61437,-.3452377319335938,37392,-.0858516693115234,3067,-1.547361373901367,17610000,2011893,4979848,-.2194604873657227,1275925,-.294001579284668,2254646,110195,.8653392791748047,1435528,-.1584444046020508,477025,-.254612922668457,1788764,1156986,-.1311464309692383,252661,5934015,-.0927209854125977,5850,-.7356491088867188,5812,-.3036413192749023,1227931,-.1343994140625,177373,-.6397075653076172,matched (3),1774621.6,.8257944,294003.03,562993.88
201509,730640,668,3410,1134084,09,0,0,0,0,0,0,0,1,0,0,0,9970,-.1641025543212891,3360052,.5618915557861328,93927,.6063880920410156,41008,.4513731002807617,476907,.2327766418457031,80953,.3893032073974609,681850,20381,-.5174760818481445,193334,.2727556228637695,5771637,3861,-1.543161392211914,19592,-1.33006477355957,342346,181552,.7502117156982422,389400,-.4732332229614258,8820,43694,74134,1.151131629943848,5833,-.4630365371704102,173761,1.246698379516602,268513,-.4472942352294922,463643,-.3845586776733398,486108,.4855995178222656,2197141,756541,149063,.041783332824707,785039,45961,1.746478080749512,13966,433890,2.475176811218262,149253,1.324492454528809,55901,-.0944299697875977,31091,-.1845378875732422,22838,2.007726669311523,15397000,1764267,18027860,1.286518096923828,1427568,.1123008728027344,1904849,45078,-.8938570022583008,1215283,-.1665554046630859,692479,.3727092742919922,2300915,1256816,.082763671875,444420,6787803,.1344261169433594,8593,.3845062255859375,25922,1.49516773223877,1049252,-.1572532653808594,315224,.5750284194946289,matched (3),1022484.9,.8257944,222634.5,529235.75
201510,730640,669,3410,669668,10,0,0,0,0,0,0,0,0,1,0,0,10758,.0760698318481445,2023949,-.5069055557250977,48243,-.6662673950195313,71908,.561619758605957,272461,-.5598258972167969,27892,-1.065528869628906,1499831,3406,-1.789064407348633,197923,.0234584808349609,6135822,5754,.3989696502685547,66086,1.215835571289063,162000,128955,-.3420791625976563,266740,-.3783321380615234,8717,30894,46054,-.4760599136352539,15298,.9641904830932617,275303,.4601907730102539,798740,1.090136528015137,370336,-.2247037887573242,377523,-.2527990341186523,2774676,1454389,155167,.0401325225830078,739358,13716,-1.209229469299316,7220,9945,-3.775720596313477,72222,-.7258977890014648,74224,.2835054397583008,37581,.189579963684082,8779,-.9560632705688477,14624000,1411678,7599952,-.8637752532958984,1429674,.0014743804931641,1413814,38467,-.1585931777954102,1077499,-.1203346252441406,583525,-.1711912155151367,1897913,1165077,-.0757942199707031,319741,6310547,-.0729045867919922,3461,-.9093904495239258,24639,-.0507612228393555,716016,-.3821306228637695,214882,-.3831939697265625,matched (3),1071537.4,.8257944,199030.91,519747.69
201511,730640,670,3410,699761,11,0,0,0,0,0,0,0,0,0,1,0,12176,.1238164901733398,2086095,.030242919921875,11270,-1.454106330871582,30583,-.8549432754516602,321890,.1667137145996094,43855,.4525489807128906,931554,4695,.3209590911865234,177886,-.1067352294921875,3051886,35695,1.825115203857422,17405,-1.334198951721191,184576,104891,-.2065420150756836,374142,.3383607864379883,12521,33340,12192,-1.329034805297852,16507,.0760631561279297,239126,-.1408815383911133,924446,.1461591720581055,384037,.0363273620605469,438507,.1497440338134766,2061101,959492,226322,.3774566650390625,596101,21461,.4476737976074219,51098,19101,.6526708602905273,118033,.4912195205688477,86003,.1472949981689453,39395,.0471401214599609,24379,1.021359443664551,20302000,1572374,2318686,-1.187141418457031,1458711,.020106315612793,1575568,60483,.4525613784790039,1719171,.4672002792358398,575875,-.0131959915161133,1940344,849113,-.316349983215332,305311,5512904,-.1351308822631836,3713,.0702829360961914,14803,-.5095014572143555,1007079,.3411073684692383,402740,.6282024383544922,matched (3),758625.25,.8257944,247187.72,540024.19
201512,730640,671,3410,1901434,12,0,0,0,0,0,0,0,0,0,0,1,21366,.5623340606689453,1456438,-.3592996597290039,45502,1.395611763000488,32731,.0678787231445313,232138,-.3268775939941406,56077,.2458362579345703,1021801,56035,2.47947883605957,194168,.0875816345214844,2803269,47278,.2810344696044922,56703,1.181069374084473,295699,101988,-.0280656814575195,617597,.5012006759643555,18810,37679,28411,.8459968566894531,7365,-.8070459365844727,350027,.3810195922851563,731837,-.2336368560791016,373841,-.0269079208374023,377553,-.1496648788452148,2441858,1294391,137892,-.495488166809082,587449,13461,-.4664402008056641,11391,150237,2.062473297119141,76589,-.4325103759765625,66383,-.258941650390625,53149,.2994604110717773,10675,-.8258180618286133,19499000,1841291,5406131,.8465328216552734,1109170,-.2739410400390625,2017145,54747,-.099639892578125,1111249,-.4363584518432617,636494,.1000843048095703,3011334,937265,.0987730026245117,226954,5871720,.0630559921264648,5964,.4739007949829102,21489,.372711181640625,1790747,.5755786895751953,371060,-.0819282531738281,matched (3),2033104.9,.8257944,303756.47,568148.19
201601,730640,672,3410,1484647,01,0,0,0,0,0,0,0,0,0,0,0,9014,-.8630218505859375,2402358,.5004568099975586,47018,.0327739715576172,36691,.1142082214355469,396796,.5360898971557617,42864,-.2686929702758789,588415,5292,-2.359780311584473,118104,-.4971580505371094,0,17579,-.9893407821655273,6668,-2.140506744384766,274157,136584,.292083740234375,671592,.0838146209716797,1884,45325,19176,-.3931169509887695,4658,-.4581527709960938,271538,-.2539081573486328,913618,.2218551635742188,367381,-.0174312591552734,548919,.3742399215698242,1998162,668155,142566,.0333347320556641,557282,92205,1.924217224121094,0,90428,-.507659912109375,47430,-.4791984558105469,92299,.3295927047729492,11454,-1.534760475158691,6841,-.4449701309204102,17686000,1219871,531444,-2.319690704345703,866831,-.2465238571166992,0,50219,-.0863285064697266,1456742,.2707185745239258,612985,-.0376348495483398,1832836,1550141,.5031356811523438,197091,4930458,-.1747159957885742,24165,1.399164199829102,109000,1.623806953430176,1271426,-.342494010925293,276290,-.2949123382568359,matched (3),2131323,.8257944,295973.59,564025.44
201602,730640,673,3410,1508746,02,1,0,0,0,0,0,0,0,0,0,0,4991,-.5911426544189453,2417994,.0064878463745117,111317,.861851692199707,48354,.2760181427001953,118903,-1.205113410949707,116062,.9960918426513672,0,5008,-.0551595687866211,312159,.9719467163085938,5812523,41124,.8498868942260742,77795,2.456756591796875,363407,154099,.1206560134887695,980483,.3783941268920898,5677,0,79678,1.424333572387695,34216,1.994107246398926,1409248,1.646709442138672,1107459,.1924104690551758,469433,.2451257705688477,639741,.1531124114990234,1940249,1427138,175367,.2070760726928711,597944,58136,-.4612293243408203,15457,52656,-.5407743453979492,131158,1.017147064208984,111513,.1891078948974609,41255,1.28143310546875,10772,.4540157318115234,16449000,1635297,2552705,1.569311141967773,1176591,.3055334091186523,1947838,75195,.403691291809082,1394052,-.0439882278442383,580526,-.0544061660766602,0,1488799,-.0403766632080078,220969,3706248,-.2854118347167969,4638,-1.650622367858887,48311,-.8136882781982422,1273360,.0015201568603516,410593,.3961515426635742,matched (3),1889927.9,.8257944,235083.78,534592.13
201603,730640,674,3410,730644,03,0,1,0,0,0,0,0,0,0,0,0,3203,-.4435482025146484,2327899,-.0379724502563477,51947,-.7621583938598633,31416,-.4312314987182617,203831,.5389823913574219,45862,-.9284877777099609,0,2179,-.8321709632873535,228445,-.3122177124023438,4099582,17838,-.8352603912353516,10757,-1.978520393371582,123786,83957,-.6072902679443359,746761,-.2722997665405273,4168,0,64419,-.2125844955444336,50762,.3944549560546875,246483,-1.743517875671387,586204,-.6361551284790039,404606,-.1486110687255859,451032,-.3495244979858398,1949550,1018081,109172,-.4739561080932617,688863,10924,-1.671822547912598,2285,94936,.5894231796264648,83908,-.4466819763183594,84171,-.2812910079956055,23370,-.5683183670043945,5195,-.729252815246582,17291000,1755787,670577,-1.336771011352539,1151299,-.0217304229736328,1723464,47792,-.4532270431518555,1079925,-.2553234100341797,568574,-.0208024978637695,0,1311909,-.1264858245849609,195430,4565684,.2085485458374023,38311,2.111454010009766,47589,-.0150575637817383,796342,-.469386100769043,198066,-.7290019989013672,matched (3),553802.63,.8257944,213774.77,525570.19
201604,730640,675,3410,1339358,04,0,0,1,0,0,0,0,0,0,0,0,11484,1.276866912841797,2487468,.0662994384765625,66282,.2436952590942383,72294,.8334236145019531,264971,.2623291015625,11466,-1.386250495910645,1208685,11723,1.682687282562256,311659,.3106145858764648,9410224,31094,.5556840896606445,6038,-.577484130859375,178378,87673,.043309211730957,780599,.044316291809082,13543,29340,20357,-1.151984214782715,51592,.0162181854248047,149417,-.5005521774291992,634998,.0799531936645508,355823,-.1284809112548828,882038,.6706962585449219,1475433,1223772,219789,.6997432708740234,485740,17204,.4541797637939453,5721,1168281,2.510085105895996,28122,-1.093168258666992,73738,-.1323318481445313,40805,.5573511123657227,20993,1.396492004394531,12734000,1682469,1061720,.4595069885253906,1176302,.021484375,2137334,104374,.7811222076416016,1429883,.2807016372680664,534785,-.0612668991088867,1776585,1386405,.0552301406860352,270430,5723386,.2259922027587891,10455,-1.298656463623047,74244,.4447555541992188,1476855,.6176414489746094,428153,.7708797454833984,matched (3),1857258.9,.8257944,220643.14,528401.13
201605,730640,676,3410,8634785,05,0,0,0,1,0,0,0,0,0,0,0,11189,-.0260238647460938,2825150,.1272954940795898,74835,.1213665008544922,79110,.0900983810424805,374147,.3450288772583008,77670,1.913083076477051,1283133,13073,.1089954376220703,406256,.2650737762451172,9750196,65705,.7481594085693359,36867,1.809244155883789,210473,111662,.2418622970581055,774111,-.0083465576171875,26573,30891,54680,.9880733489990234,18459,-1.027814865112305,409620,1.008488655090332,639566,.0071687698364258,456386,.248906135559082,491257,-.5852670669555664,1979639,1246591,242970,.1002693176269531,743238,180845,2.352498054504395,13857,147080,-2.072311401367188,23911,-.1622133255004883,72997,-.0101003646850586,63452,.4414787292480469,14198,-.391087532043457,18274000,1900361,952206,-.1088638305664063,1915901,.4878120422363281,1532886,31371,-1.202095985412598,1713193,.1807661056518555,595417,.1073970794677734,1846250,1275182,-.0836248397827148,235958,7841952,.3149271011352539,3746,-1.026391983032227,87468,.1639156341552734,2006874,.3066635131835938,342892,-.2220649719238281,matched (3),6961054.5,.8257944,383858.84,614712.88
