period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1082c554,Y1108c484,growth1108c484,Y1267c124,growth1267c124,Y1471c600,growth1471c600,Y1497c703,growth1497c703,Y1570c703,growth1570c703,Y1652c218,Y1688c600,growth1688c600,Y1735c428,growth1735c428,Y1814c600,growth1814c600,Y1844c807,growth1844c807,Y1845c608,Y2498c752,growth2498c752,Y2637c246,growth2637c246,Y2788c300,growth2788c300,Y2788c344,Y2809c268,growth2809c268,Y2885c348,growth2885c348,Y2911c222,growth2911c222,Y2952c203,Y2982c222,growth2982c222,Y3147c440,growth3147c440,Y3451c616,growth3451c616,Y3516c352,growth3516c352,Y3542c440,growth3542c440,Y3587c352,growth3587c352,Y3719c218,Y3732c600,growth3732c600,Y3733c705,growth3733c705,Y3915c600,growth3915c600,Y3936c152,growth3936c152,Y4044c642,Y40c32,Y4132c208,growth4132c208,Y4174c586,growth4174c586,Y4291c608,Y4538c68,growth4538c68,Y4577c757,growth4577c757,Y4694c251,growth4694c251,Y4719c152,growth4719c152,Y4764c616,growth4764c616,Y4790c300,growth4790c300,Y4809c36,Y4970c428,growth4970c428,Y4987c586,growth4987c586,Y5027c440,growth5027c440,Y519c372,growth519c372,Y528c616,growth528c616,Y660c554,Y969c620,growth969c620,_merge,x,r2,s,sf
201611,901580,682,4739,7447786,11,0,0,0,0,0,0,0,0,0,1,0,8293,790358,.9180068969726563,152605,-.5506496429443359,1623901,.0373706817626953,97032,-.5988407135009766,1199220,-.5407009124755859,484632,382715,-.0574846267700195,280042,.6893119812011719,13398,-.0475873947143555,18719,-1.593802452087402,196605,23126,-.1767492294311523,769995,-.0414028167724609,500448,.3688735961914063,121074,379949,-.9770889282226563,251724,.1990795135498047,96091,-.4791288375854492,45880,509001,.0355968475341797,17789,.3464727401733398,789529,.1239328384399414,39466,1.546374320983887,1908,-2.04328727722168,92087,1.53695011138916,118891,290119,-1.098506927490234,1193111,-.1279067993164063,78191,.6514043807983398,3187091,.4022026062011719,721765,0,156405,.1792001724243164,4980,-.9210186004638672,1316865,28761,-.2144489288330078,347360,.1841144561767578,652573,-.5722427368164063,55894,.7398805618286133,46181,-.5275449752807617,305884,-.6524114608764648,1967380,64175,-.0364894866943359,1037360,-.239471435546875,34663,-.238311767578125,110030,.1561508178710938,2465649,-.0919179916381836,1968964,16958,3.633701801300049,matched (3),6600787,.92209238,481975.84,965592.25
201612,901580,683,4739,4619341,12,0,0,0,0,0,0,0,0,0,0,1,5831,245802,-1.167959213256836,118360,-.2541217803955078,1383969,-.1598758697509766,80447,-.1874418258666992,1434820,.1793680191040039,234560,475109,.2162532806396484,115347,-.8869943618774414,3661,-1.297369003295898,71508,1.340270042419434,114677,8903,-.9545688629150391,441110,-.5570898056030273,262119,-.6467046737670898,62413,228716,-.5075559616088867,159129,-.4586181640625,92794,-.0349140167236328,13954,205145,-.9087333679199219,38854,.7812299728393555,534135,-.3907880783081055,6551,-1.795822143554688,391960,5.325103759765625,9074,-2.317319869995117,35918,173061,-.5166473388671875,1513945,.238154411315918,85414,.0883560180664063,3009981,-.0571746826171875,323483,0,149305,-.0464572906494141,22547,1.510171890258789,1341521,73181,.9339160919189453,424105,.1996192932128906,646773,-.0089282989501953,152960,1.006719589233398,152882,1.197097778320313,313774,.0254669189453125,1596473,61405,-.0441226959228516,1021094,-.0158052444458008,31325,-.1012563705444336,235359,.7603588104248047,2450575,-.0061330795288086,1582704,7454,-.8219890594482422,matched (3),5658566,.92209238,439258.09,944994.88
201701,901580,684,4739,3496033,01,0,0,0,0,0,0,0,0,0,0,0,3467,399561,.48583984375,530744,1.50054931640625,1170919,-.1671667098999023,267792,1.202611923217773,1591861,.1038646697998047,381020,192976,-.9009780883789063,172688,.4035415649414063,13581,1.310935020446777,16787,-1.449204444885254,189317,8146,-.0888614654541016,804338,.6007251739501953,236522,-.102757453918457,49480,222473,-.0276756286621094,75057,-.7514677047729492,79814,-.1506824493408203,0,222901,.0830106735229492,7561,-1.636807441711426,324321,-.4989147186279297,13343,.7113742828369141,257993,-.4182271957397461,31666,1.24983024597168,63061,358859,.7292852401733398,1066613,-.3502302169799805,73251,-.1536188125610352,2064436,-.3770761489868164,923,0,254347,.5327081680297852,34920,.4374580383300781,1752026,41803,-.5599679946899414,408831,-.0366792678833008,391435,-.5021753311157227,105084,-.3754167556762695,154145,.0082273483276367,223897,-.3374872207641602,1202866,12651,-1.579754829406738,4145566,1.401165008544922,16633,-.6330280303955078,170038,-.3250894546508789,1565384,-.4481916427612305,1418098,6984,-.0651283264160156,matched (3),3496738.3,.92209238,438004.25,944412.69
201702,901580,685,4739,3168121,02,1,0,0,0,0,0,0,0,0,0,0,1499,304734,-.2709274291992188,339108,-.4479618072509766,1638982,.3362865447998047,98496,-1.000194549560547,1902682,.1783599853515625,288474,185643,-.0387411117553711,85297,-.705348014831543,3099,-1.477592468261719,12121,-.3256654739379883,85849,46646,1.745059967041016,693419,-.1483850479125977,168318,-.3401861190795898,53736,144834,-.4292173385620117,53597,-.3367538452148438,70559,-.1232500076293945,14655,128695,-.5492820739746094,34986,1.53194522857666,146104,-.7974157333374023,19537,.3813180923461914,11231,-3.134254455566406,10999,-1.057438850402832,15542,234053,-.4273815155029297,1417227,.2842130661010742,51766,-.3471584320068359,1541732,-.2919511795043945,2562898,0,114785,-.7956390380859375,27054,-.2552251815795898,755193,31781,-.2740993499755859,235840,-.5501480102539063,549370,.3389520645141602,21468,-1.588196754455566,78228,-.6782665252685547,282225,.2315187454223633,670939,7993,-.4591703414916992,1085773,-1.339747428894043,16904,.0161619186401367,292213,.5414609909057617,1860358,.172637939453125,1439106,2803,-.9129319190979004,matched (3),2019234.5,.92209238,508540.13,979122.44
201703,901580,686,4739,2528321,03,0,1,0,0,0,0,0,0,0,0,0,2820,545688,.5826082229614258,574873,.5278310775756836,1223063,-.2927169799804688,303479,1.125296592712402,1335359,-.3540639877319336,231075,398259,.7632770538330078,100980,.1687831878662109,5029,.4841423034667969,70031,1.753998756408691,146647,29933,-.4436254501342773,562462,-.2093105316162109,109207,-.4326095581054688,30495,182166,.2293300628662109,58146,.0814638137817383,9205,-2.036702156066895,14481,191543,.3976669311523438,36859,.0521516799926758,72414,-.7019186019897461,15858,-.2086353302001953,69196,1.818264961242676,16942,.4319906234741211,25766,901126,1.34809684753418,1264937,-.1136789321899414,68172,.2753009796142578,3238221,.7421178817749023,1604604,0,141971,.2125625610351563,19758,-.3142766952514648,2395513,44621,.3393363952636719,254127,.0746803283691406,352736,-.4430513381958008,82796,1.34981632232666,97010,.2151870727539063,399724,.3480701446533203,1402379,10019,.225916862487793,1099634,.0126857757568359,30127,.5778713226318359,103976,-1.033323287963867,2280977,.2038354873657227,1317298,13647,1.582828998565674,matched (3),2107790.8,.92209238,467706.94,958549.63
201704,901580,687,4739,3635594,04,0,0,1,0,0,0,0,0,0,0,0,19544,804340,.387974739074707,300190,-.6497335433959961,934966,-.2686033248901367,144128,-.7446107864379883,1135954,-.1617269515991211,491471,347045,-.1376476287841797,283746,1.033157348632813,10493,.7354869842529297,4991,-2.641302108764648,192721,32855,.0931425094604492,738255,.2719659805297852,31604,-1.239961624145508,37012,57282,-1.156931877136231,38099,-.4227695465087891,82457,2.192529678344727,17444,328990,.5409154891967773,41175,.1107311248779297,114970,.4622716903686523,7668,-.726618766784668,5060,-2.61557674407959,25197,.3969297409057617,54524,489775,-.6096982955932617,1959138,.4374818801879883,128085,.6306600570678711,1476285,-.7854957580566406,690506,0,130796,-.0819845199584961,48208,.8919668197631836,2076215,28420,-.4511117935180664,334030,.2733974456787109,791777,.8085594177246094,198463,.8742227554321289,208469,.7649755477905273,294685,-.3048677444458008,2053117,80106,2.078867912292481,10036272,2.211227416992188,22837,-.2770395278930664,77585,-.29278564453125,2373160,.0396184921264648,979209,3807,-1.276678085327148,matched (3),3610825.5,.92209238,525796.56,988195.19
201705,901580,688,4739,3251288,05,0,0,0,1,0,0,0,0,0,0,0,13451,899352,.1116523742675781,315021,.0482234954833984,1275176,.3103294372558594,130496,-.0993595123291016,1614199,.3513660430908203,317129,176244,-.6775846481323242,146029,-.6642742156982422,13713,.2676353454589844,6411,.2503795623779297,172381,7743,-1.445315361022949,705737,-.0450468063354492,13308,-.8649187088012695,74299,39455,-.3728256225585938,74454,.6699934005737305,164143,.6884613037109375,26962,124638,-.9706144332885742,6632,-1.825924873352051,75739,-.4173784255981445,10862,.3482151031494141,2432,-.7326521873474121,18013,-.3356313705444336,110095,415902,-.1634969711303711,1871722,-.0456457138061523,173422,.3030338287353516,1762108,.1769819259643555,45737,0,180843,.3239908218383789,38513,-.2245292663574219,2307723,58101,.7150897979736328,218392,-.4249391555786133,594124,-.2871913909912109,35593,-1.718453407287598,187877,-.1040019989013672,203703,-.3692436218261719,2949211,36961,-.7734880447387695,1134378,-2.180120468139648,24822,.083348274230957,170397,.7867565155029297,2310911,-.026580810546875,1380415,11318,1.089552879333496,matched (3),4025638.8,.92209238,462063.38,955808.69
201706,901580,689,4739,2455719,06,0,0,0,0,1,0,0,0,0,0,0,2961,491672,-.6038627624511719,220513,-.3566827774047852,992397,-.2507162094116211,121136,-.0744285583496094,1110444,-.3740787506103516,204373,128092,-.3191213607788086,221252,.415496826171875,908,-2.714854717254639,9318,.3739328384399414,139548,23821,1.123778343200684,302559,-.8469667434692383,11062,-.184849739074707,65660,20604,-.6496753692626953,74087,-.0049409866333008,52964,-1.131125450134277,51934,559833,1.502224922180176,10443,.4540252685546875,101766,.2953834533691406,29883,1.012019157409668,1647,-.3897585868835449,68423,1.334614753723145,53675,293498,-.3485784530639648,3482921,.6210126876831055,100357,-.5469942092895508,3771239,.7608928680419922,2169798,0,174471,-.0358705520629883,27600,-.3331804275512695,1379025,47190,-.2080011367797852,180635,-.1898136138916016,507165,-.1582517623901367,98751,1.020452499389648,210203,.1122856140136719,686150,1.214432716369629,2729857,18434,-.6956663131713867,608989,-.622039794921875,24537,-.0115480422973633,185802,.0865507125854492,3269633,.3470354080200195,1311136,17939,.4605827331542969,matched (3),4199243.5,.92209238,420677.31,936502.56
201707,901580,690,4739,2189940,07,0,0,0,0,0,1,0,0,0,0,0,2595,569704,.1473054885864258,738396,1.208523750305176,1091363,.0950593948364258,238269,.6764869689941406,1046911,-.0589160919189453,325222,238271,.6206598281860352,126139,-.5619173049926758,15293,2.823906421661377,76593,2.10655689239502,132143,480,-3.904536247253418,443101,.3815212249755859,16095,.3749933242797852,133363,85636,1.424619674682617,69947,-.0575027465820313,46105,-.1386909484863281,29058,119021,-1.548337936401367,9545,-.0899143218994141,252463,.9085884094238281,7102,-1.43691349029541,57112,3.546058654785156,15159,-1.507114410400391,33344,287128,-.0219430923461914,1600059,-.7778310775756836,67011,-.4038772583007813,2018451,-.6250724792480469,1398777,0,137611,-.2373285293579102,34245,.2157249450683594,1338142,5838,-2.089793205261231,243558,.2988767623901367,588151,.1481466293334961,76281,-.2581777572631836,163712,-.249964714050293,297830,-.8345727920532227,1832291,8320,-.7955341339111328,1229852,.7028493881225586,17866,-.3172826766967773,90056,-.7242498397827148,2905134,-.1181974411010742,1155206,15068,-.174403190612793,matched (3),2522135,.92209238,333302.88,900643.38
201708,901580,691,4739,6397738,08,0,0,0,0,0,0,1,0,0,0,0,14919,668430,.1598148345947266,876393,.1713342666625977,1173097,.0722198486328125,104002,-.8289909362792969,1189582,.1277580261230469,559780,142411,-.5146913528442383,218941,.551417350769043,9590,-.4666748046875,1617,-3.857932567596436,144190,22751,3.858578681945801,642419,.3714437484741211,106035,1.885260581970215,37287,377632,1.48381519317627,166766,.8688545227050781,88088,.6474142074584961,13848,578283,1.58076286315918,11370,.1749610900878906,644254,.93682861328125,940,-2.022251605987549,11717,-1.583972930908203,23145,.4231843948364258,120896,1092863,1.336627960205078,2182141,.3102655410766602,92787,.3254499435424805,3228809,.469782829284668,19210,0,181929,.2791862487792969,23725,-.3670110702514648,966545,15641,.9855070114135742,431314,.5714807510375977,808466,.3181552886962891,94302,.2120790481567383,125097,-.2690191268920898,255669,-.1526393890380859,1995232,19777,.8658571243286133,1260432,.0245599746704102,25871,.3702230453491211,112690,.2242088317871094,2706561,-.07080078125,1409782,6636,-.8200645446777344,matched (3),6148526.5,.92209238,486171.84,967693.5
201709,901580,692,4739,8054197,09,0,0,0,0,0,0,0,1,0,0,0,11841,383231,-.5562944412231445,211146,-1.423264503479004,874652,-.2935762405395508,79383,-.2701253890991211,1116490,-.0634126663208008,452687,256123,.5869407653808594,138496,-.4579610824584961,8252,-.1502656936645508,2434,.4089632034301758,108842,23494,.0321359634399414,430827,-.3995342254638672,311340,1.077116012573242,91874,706239,.626032829284668,151669,-.0948915481567383,49641,-.5735187530517578,21953,170143,-1.223423957824707,17891,.4533195495605469,907346,.3424301147460938,23741,3.229078769683838,2738,-1.453813552856445,21353,-.0805864334106445,44916,380881,-1.054068565368652,2183119,.0004482269287109,79073,-.1599349975585938,2446608,-.2774114608764648,249408,0,124840,-.3765840530395508,16484,-.3641386032104492,1278420,17028,.0849637985229492,481313,.1096820831298828,932528,.1427602767944336,156068,.503788948059082,351742,1.033807754516602,345101,.2999534606933594,2894420,10588,-.6247978210449219,1556223,.2108078002929688,47888,.6157417297363281,251200,.8016090393066406,2963279,.0906171798706055,1741810,7709,.1498794555664063,matched (3),7233252.5,.92209238,554090.13,1003535.5
201710,901580,693,4739,10159592,10,0,0,0,0,0,0,0,0,1,0,0,11876,417593,.0858697891235352,1623594,2.039847373962402,1945334,.7993631362915039,56780,-.3351001739501953,1866179,.5137033462524414,655840,382417,.4008541107177734,239083,.5459699630737305,5104,-.4804306030273438,82076,3.518109798431397,245242,42185,.5853195190429688,499154,.1472082138061523,366776,.1638660430908203,269673,893560,.235260009765625,207573,.3137826919555664,153482,1.128766059875488,34009,509312,1.096421241760254,13514,-.2805719375610352,817132,-.1047229766845703,145722,1.814496994018555,28024,2.325833320617676,24419,.1341695785522461,32337,604895,.4625673294067383,1114663,-.6722021102905273,109776,.3280706405639648,3390171,.3261785507202148,32767,0,243881,.6696481704711914,34832,.7481460571289063,1507605,46831,1.011686325073242,450604,-.0659294128417969,969725,.0391139984130859,127226,-.2043266296386719,138056,-.9352378845214844,372720,.0769901275634766,1956792,9708,-.0867710113525391,1879345,.1886615753173828,53989,.1199159622192383,438881,.557978630065918,3022665,.0198421478271484,2191157,21317,1.017116546630859,matched (3),10199964,.92209238,575827.75,1015699.4
201711,901580,694,4739,9876934,11,0,0,0,0,0,0,0,0,0,1,0,22086,731992,.5612621307373047,1391531,-.1542377471923828,1894747,-.0263490676879883,245346,1.463485717773438,1337708,-.3329353332519531,478550,466322,.1983642578125,157952,-.414520263671875,3403,-.4053668975830078,15818,-1.64649772644043,235539,33016,-.2450723648071289,526378,.0531044006347656,496963,.3037643432617188,291258,636019,-.3399848937988281,302084,.3752222061157227,94070,-.4895439147949219,38633,282006,-.5911321640014648,16443,.1961736679077148,727620,-.1160221099853516,26656,-1.698686599731445,15041,-.6222810745239258,83080,1.224442481994629,81544,608021,.0051546096801758,1962466,.5656499862670898,94299,-.1519718170166016,3247731,-.0429239273071289,99844,0,338149,.3268060684204102,60237,.5477504730224609,2173264,6209,-2.020545959472656,220325,-.715484619140625,644334,-.4087953567504883,249380,.6730127334594727,133882,-.03070068359375,217909,-.5367498397827148,2395118,26918,1.019844055175781,888546,-.7490921020507813,36379,-.3947887420654297,258582,-.5290155410766602,2679027,-.1206846237182617,2223394,6951,-1.120619773864746,matched (3),10044045,.92209238,527888.25,989309.69
201712,901580,695,4739,5337861,12,0,0,0,0,0,0,0,0,0,0,1,23749,279171,-.9639453887939453,1232491,-.1213674545288086,1062556,-.5784072875976563,40004,-1.813690185546875,1139444,-.1604175567626953,361420,447221,-.0418233871459961,149580,-.0544595718383789,2388,-.3542013168334961,126803,2.081486701965332,305745,11549,-1.050394058227539,496021,-.0594015121459961,257505,-.6574764251708984,55619,608982,-.0434398651123047,152733,-.6820144653320313,86820,-.0802021026611328,25024,834609,1.08503532409668,6999,-.8541326522827148,478947,-.4181890487670898,44763,.5183677673339844,1268,-2.473339080810547,28130,-1.082967758178711,21221,595755,-.0203800201416016,1415687,-.3265876770019531,106290,.1197013854980469,3025873,-.0707569122314453,514634,0,148541,-.8226261138916016,31644,-.6437387466430664,2152001,18817,1.108760833740234,461918,.7402830123901367,716532,.1062049865722656,144060,-.5487480163574219,126347,-.057927131652832,270305,.2154731750488281,1401043,19569,-.31884765625,1621043,.6012382507324219,29260,-.2177705764770508,153523,-.5213623046875,2445074,-.0913782119750977,2013860,12486,.5857229232788086,matched (3),5296062.5,.92209238,538348.19,994930.38
201801,901580,696,4739,5246152,01,0,0,0,0,0,0,0,0,0,0,0,663,591079,.7501258850097656,870508,-.3477153778076172,1162770,.0901269912719727,43123,.0750770568847656,1331870,.1560440063476563,592739,313160,-.3563385009765625,116584,-.2492189407348633,32571,2.61296558380127,8169,-2.742288589477539,248210,16395,.3503780364990234,710708,.3596439361572266,249678,-.0308675765991211,9889,278196,-.7834625244140625,122845,-.2177677154541016,33282,-.9588203430175781,21747,560639,-.3978862762451172,5598,-.2233572006225586,395781,-.1907281875610352,160350,1.27597713470459,1431,.1209330558776856,17041,-.5012140274047852,96706,213720,-1.025162696838379,1460241,.0309867858886719,59739,-.5761861801147461,1835204,-.5000438690185547,159512,0,297364,.694096565246582,26267,-.1862354278564453,2045503,80485,1.453310012817383,410695,-.1175365447998047,274633,-.9589872360229492,5923,-3.191386222839356,403952,1.162263870239258,290530,.0721559524536133,1615183,28754,.3848295211791992,1132215,-.3588933944702148,23653,-.2127313613891602,95342,-.47637939453125,3259030,.2873544692993164,3249140,9857,-.2364263534545898,matched (3),5315844,.92209238,497250.81,973306.75
201802,901580,697,4739,6057358,02,1,0,0,0,0,0,0,0,0,0,0,1650,929766,.4529829025268555,1439905,.5032558441162109,1185277,.0191717147827148,78645,.6008872985839844,3359683,.925262451171875,288285,488616,.4448623657226563,352649,1.106861114501953,1444,-3.116004943847656,14942,.6038293838500977,300897,37146,.8178796768188477,890371,.2253761291503906,163694,-.4221725463867188,52648,357142,.2498073577880859,112407,-.0887966156005859,42884,.2534818649291992,33868,290838,-.65631103515625,20090,1.277812004089356,112976,-1.25368595123291,27057,-1.779413223266602,36076,3.227254390716553,21447,.2299623489379883,72595,522763,.8944616317749023,1451882,-.0057401657104492,47068,-.2383918762207031,1976403,.074122428894043,121585,0,273637,-.0831546783447266,35453,.2998952865600586,2572811,37886,-.7534894943237305,612954,.4004392623901367,624280,.8211641311645508,87653,2.694541931152344,205411,-.6762828826904297,401640,.3238496780395508,1726354,12917,-.80023193359375,1790089,.4580888748168945,42111,.5768194198608398,339406,1.269725799560547,3500281,.0714130401611328,3465589,21548,.7821006774902344,matched (3),5884485.5,.92209238,513199.44,981550.44
201803,901580,698,4739,3507237,03,0,1,0,0,0,0,0,0,0,0,0,525,353355,-.9674596786499023,1036215,-.3290023803710938,759310,-.4453220367431641,89931,.134099006652832,1835984,-.6042661666870117,399946,200260,-.8919601440429688,198681,-.5737724304199219,2902,.6979832649230957,6268,-.868718147277832,111083,14205,-.9612627029418945,756854,-.1624679565429688,130693,-.2251482009887695,575,253192,-.3439855575561523,72235,-.4422016143798828,13255,-1.174123764038086,22084,196545,-.3918752670288086,5199,-1.351755142211914,127517,.1210746765136719,2854,-2.249224185943604,4581,-2.063711166381836,11383,-.6334638595581055,68281,576564,.0979585647583008,1776742,.2019205093383789,57063,.1925621032714844,2607668,.2771778106689453,19434,0,208390,-.2723913192749023,14847,-.8704109191894531,1136432,10584,-1.275238037109375,256967,-.8693418502807617,500650,-.2206916809082031,102640,.1578426361083984,200385,-.0247726440429688,290163,-.3251132965087891,1646358,17352,.2951631546020508,964108,-.6188173294067383,20246,-.7323522567749023,168061,-.7028694152832031,3350681,-.0436792373657227,2324753,9331,-.8369407653808594,matched (3),3047694.5,.92209238,372978.38,916067.94
201804,901580,699,4739,4091492,04,0,0,1,0,0,0,0,0,0,0,0,24164,838505,.8641471862792969,1618434,.4458837509155273,894859,.1642560958862305,73706,-.1989593505859375,1763202,-.0404491424560547,127012,308761,.4329509735107422,268024,.2993755340576172,3322,.1351666450500488,79958,2.54604434967041,104797,35861,.9260568618774414,792391,.0458850860595703,27851,-1.545982360839844,1432,135063,-.6284065246582031,40697,-.5737705230712891,28420,.7627182006835938,14533,382413,.6656103134155273,4003,-.2614221572875977,77945,-.4922466278076172,168425,4.077768802642822,5032,.0939006805419922,25062,.7892322540283203,74434,800985,.3287553787231445,2425753,.3113603591918945,115099,.7016372680664063,3846840,.3887958526611328,15904,0,216000,.0358667373657227,22242,.4041852951049805,1927541,34457,1.180369377136231,402312,.4482803344726563,791286,.4577522277832031,133158,.2603082656860352,78484,-.9373455047607422,299890,.0329723358154297,1945940,17615,.0150432586669922,1094267,.1266365051269531,24677,.1979141235351563,327502,.6671667098999023,3173154,-.0544376373291016,1578436,13353,.3583993911743164,matched (3),946442.31,.92209238,622041.88,1042594.7
201805,901580,700,4739,2528810,05,0,0,0,1,0,0,0,0,0,0,0,1075,722113,-.1494388580322266,815321,-.6856327056884766,855987,-.0444107055664063,52752,-.3344821929931641,1245646,-.3474769592285156,305430,196327,-.4527854919433594,162572,-.4999551773071289,7068,.7550106048583984,8837,-2.202554702758789,160361,13249,-.9957284927368164,548881,-.3671731948852539,10019,-1.022385597229004,106193,55470,-.8898992538452148,119042,1.073322296142578,27570,-.030364990234375,7065,380663,-.0045871734619141,7352,.6079282760620117,187863,.8797092437744141,9418,-2.883867263793945,870,-1.755079746246338,11616,-.7689695358276367,60472,765604,-.0451774597167969,3370130,.3288097381591797,42469,-.9970188140869141,2443923,-.4536476135253906,9184,0,205808,-.0483341217041016,48638,.7824220657348633,2335022,10538,-1.184724807739258,294707,-.3112468719482422,244591,-1.174072265625,232381,.5568418502807617,78418,-.0008411407470703,272075,-.0973377227783203,2343838,6938,-.9317378997802734,843434,-.2603578567504883,21024,-.1602067947387695,211108,-.4391241073608398,3125669,-.0150775909423828,1148742,3516,-1.334417343139648,matched (3),3361674.5,.92209238,436535.63,943732.5
201806,901580,701,4739,4019859,06,0,0,0,0,1,0,0,0,0,0,0,8233,996906,.322474479675293,846639,.0376930236816406,837639,-.02166748046875,88004,.5117807388305664,1251225,.0044689178466797,387653,583025,1.088448524475098,333027,.71710205078125,23885,1.217673301696777,8866,.0032768249511719,230523,6930,-.6480617523193359,535119,-.0253925323486328,23493,.8522195816040039,125103,86461,.4438514709472656,113634,-.0464935302734375,36123,.2702016830444336,93727,220924,-.5440950393676758,9339,.2392263412475586,258025,.3173437118530273,69358,1.996658325195313,3875,1.493807315826416,29262,.9239063262939453,87598,490754,-.4447212219238281,4180318,.2154359817504883,84257,.6850976943969727,3122839,.2451381683349609,411982,0,243194,.1669158935546875,55051,.1238555908203125,3161469,64091,1.805315971374512,791069,.9874038696289063,562012,.8319358825683594,151186,-.4298677444458008,350554,1.497461318969727,516970,.64190673828125,1946327,27447,1.375243186950684,1018963,.1890592575073242,21078,.0025653839111328,321463,.4205121994018555,3420770,.0902166366577148,1643927,38149,2.384175300598145,matched (3),4360561.5,.92209238,477885.63,963557.13
201807,901580,702,4739,1235722,07,0,0,0,0,0,1,0,0,0,0,0,138,728268,-.3139867782592773,280318,-1.105349540710449,1324455,.4581689834594727,85930,-.0238494873046875,651308,-.6528959274291992,373660,132435,-1.482138633728027,228015,-.3788118362426758,19178,-.219487190246582,50495,1.739650726318359,176860,37751,1.695151329040527,350813,-.422236442565918,21690,-.0798511505126953,55482,257906,1.092901229858398,99598,-.131840705871582,4711,-2.037029266357422,29061,393385,.576970100402832,6627,-.3430471420288086,164041,-.4529399871826172,7612,-2.209555625915527,3239,-.1792802810668945,20588,-.3515815734863281,110069,611989,.2207708358764648,976170,-1.454505920410156,120477,.3575868606567383,2723250,-.1369161605834961,220337,0,134827,-.5898675918579102,50273,-.0907926559448242,3307465,86938,.3048915863037109,360821,-.785003662109375,819563,.3772478103637695,54476,-1.020750045776367,226980,-.4346532821655273,271349,-.6445789337158203,1538377,5962,-1.526850700378418,863287,-.1657934188842773,29544,.337651252746582,48871,-1.883697509765625,3386320,-.0101213455200195,1939988,11215,-1.224246978759766,matched (3),4740326,.92209238,388021.38,922295.13
201808,901580,703,4739,4028028,08,0,0,0,0,0,0,1,0,0,0,0,1178,874140,.1825714111328125,1322978,1.551715850830078,986761,-.2943286895751953,49794,-.5456380844116211,1185684,.5990924835205078,491897,620279,1.544077873229981,101556,-.8088006973266602,8910,-.7665891647338867,147919,1.074790000915527,73360,44464,.1636686325073242,329175,-.0636634826660156,51872,.8719272613525391,164014,391998,.4186620712280273,122564,.2074909210205078,10338,.7859258651733398,23655,246301,-.4682350158691406,13902,.7408809661865234,232371,.3482189178466797,24786,1.180553436279297,12305,1.33474063873291,104125,1.620883941650391,73359,808369,.2783041000366211,1020683,.0445899963378906,131472,.0873355865478516,2968846,.0863466262817383,75327,0,208210,.4345550537109375,56056,.1088838577270508,2155623,80142,-.081395149230957,497728,.3216724395751953,475512,-.5443792343139648,41782,-.2652950286865234,222198,-.0212926864624023,208458,-.2636680603027344,1546785,10699,.5847444534301758,913412,.0564393997192383,25927,-.1305961608886719,99053,.7064704895019531,4110753,.1938619613647461,1717731,11354,.0123176574707031,matched (3),2502297.5,.92209238,452984.38,951452.81
201809,901580,704,4739,6221186,09,0,0,0,0,0,0,0,1,0,0,0,5161,279394,-1.140617370605469,662177,-.692108154296875,867818,-.1284456253051758,127529,.9404487609863281,1835098,.4367780685424805,568972,242649,-.9385538101196289,227960,.8085594177246094,13746,.4335737228393555,163709,.1014261245727539,265736,21658,-.7193050384521484,895389,1.000668525695801,368476,1.960597038269043,274364,656371,.5154695510864258,540909,1.484617233276367,6757,-.4252471923828125,46646,333644,.3035202026367188,21346,.4288311004638672,1084397,1.540444374084473,119770,1.575294494628906,14649,.1743669509887695,15416,-1.910186767578125,51639,773834,-.0436611175537109,1922082,.6329374313354492,42333,-1.133227348327637,2289428,-.2598714828491211,94830,0,193904,-.0711841583251953,22534,-.9113264083862305,2056127,32720,-.8958139419555664,261598,-.643244743347168,572583,.185765266418457,133071,1.158417701721191,314979,.3489370346069336,288050,.3233966827392578,1421170,17978,.5189981460571289,588306,-.4399394989013672,32738,.2332515716552734,87319,-.1260871887207031,3410999,-.1866006851196289,1872313,13390,.1649379730224609,matched (3),4821503,.92209238,590175.94,1023902
201810,901580,705,4739,5186429,10,0,0,0,0,0,0,0,0,1,0,0,2348,665148,.8673858642578125,964383,.3759555816650391,721671,-.184412956237793,111207,-.1369504928588867,1574292,-.1532917022705078,340283,215672,-.1178569793701172,158139,-.3656959533691406,4271,-1.168900489807129,12890,-2.54163932800293,227731,12497,-.5498867034912109,445978,-.6969881057739258,445986,.1909122467041016,196151,755918,.1412067413330078,221690,-.8919706344604492,66040,2.279681205749512,24713,332744,-.0027008056640625,27304,.2461690902709961,1269621,.1576938629150391,49038,-.8929777145385742,2564,-1.742804050445557,71099,1.528667449951172,64750,487034,-.4630231857299805,2372916,.2107105255126953,78537,.6180028915405273,2566469,.1142292022705078,56257,0,246565,.2402620315551758,17668,-.2432699203491211,3363979,31444,-.0397777557373047,633600,.884608268737793,501389,-.1327753067016602,123032,-.0784387588500977,270089,-.1537542343139648,402842,.3354101181030273,1478458,4306,-1.429139137268066,1182083,.6977863311767578,62915,.6532478332519531,190173,.7783660888671875,4045455,.170588493347168,3806944,12384,-.0781021118164063,matched (3),8530699,.92209238,912690.13,1238172.4
