period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1168c703,Y1319c251,growth1319c251,Y1489c620,growth1489c620,Y1515c484,growth1515c484,Y1554c703,growth1554c703,Y1571c203,Y1610c688,growth1610c688,Y1705c554,Y1762c222,growth1762c222,Y1821c348,growth1821c348,Y1848c372,growth1848c372,Y2134c348,growth2134c348,Y2305c124,Y2633c152,growth2633c152,Y2643c807,growth2643c807,Y2742c703,growth2742c703,Y2854c703,growth2854c703,Y2911c440,growth2911c440,Y2967c208,growth2967c208,Y2c554,Y3028c792,growth3028c792,Y3063c233,Y3064c203,Y3066c586,growth3066c586,Y329c352,growth329c352,Y3362c752,growth3362c752,Y3415c688,growth3415c688,Y3486c442,Y3658c251,growth3658c251,Y3682c554,Y3686c616,growth3686c616,Y3741c222,growth3741c222,Y3824c752,growth3824c752,Y3938c807,growth3938c807,Y4159c124,growth4159c124,Y4532c268,growth4532c268,Y4740c32,Y4754c818,Y488c372,growth488c372,Y4892c68,growth4892c68,Y4956c203,Y4958c68,growth4958c68,Y4984c818,Y5016c36,Y558c757,growth558c757,Y875c826,growth875c826,Y974c300,growth974c300,Y977c32,Y991c616,growth991c616,Y992c826,growth992c826,_merge,x,r2,s,sf
201712,760820,695,3591,395347,12,0,0,0,0,0,0,0,0,0,0,1,1914,1930068,.0262765884399414,28065,-2.056879997253418,9165217,-.1849117279052734,184,-1.298294544219971,218123,423467,.3249530792236328,136921,189720,-.0585908889770508,33902,-.4903287887573242,343652,-.0357751846313477,175711,-.097743034362793,9808,622282,-.6705007553100586,32970,.2461929321289063,369975,-.5859737396240234,7174,-2.431929588317871,3202,-1.673897743225098,127845,-.1188907623291016,3500984,2447112,-.0658655166625977,155929,28588,70255,-.1574010848999023,5675,.2022180557250977,1154831,.0992002487182617,109857,-.3579645156860352,11419,230348,-.7596578598022461,120481,418060,-.3257045745849609,2513,-2.082421779632568,22783708,-.2304592132568359,266807,.9121646881103516,1718430,-.4300813674926758,477986,.6414937973022461,63256,579462,2662628,-.0274686813354492,3891,-.7366485595703125,194645,7123,-1.034800529479981,26408,315461,2738,-3.229571342468262,970690,-.3212356567382813,326918,-.0443143844604492,131285,27996,-.1156063079833984,303977,-.3249225616455078,matched (3),458312.25,.8216542,41747.055,83747.57
201801,760820,696,3591,596820,01,0,0,0,0,0,0,0,0,0,0,0,55571,3609663,.6260595321655273,80885,1.058506011962891,10080932,.0952301025390625,771,1.43275260925293,555550,189822,-.8023891448974609,197267,231221,.1978244781494141,68379,.7015914916992188,382948,.1082696914672852,216990,.2110099792480469,69905,849523,.3112821578979492,33347,.0113697052001953,444412,.1833162307739258,15899,.7957925796508789,10971,1.231479644775391,6920,-2.916402816772461,3714771,3542704,.3699817657470703,280059,61123,55669,-.2327079772949219,5993,.0545215606689453,1359701,.1633100509643555,154248,.3393821716308594,10061,1339325,1.760330200195313,150237,435318,.0404520034790039,2611,.0382556915283203,34404388,.4121379852294922,51030,-1.654111862182617,1297207,-.2811975479125977,983532,.7215690612792969,0,1018931,2789323,.0464849472045898,64037,2.80079460144043,223712,30630,1.458650588989258,361469,373407,84290,3.427035331726074,1958283,.7018156051635742,266041,-.206059455871582,0,20807,-.2967720031738281,363085,.1776847839355469,matched (3),563639.19,.8216542,44487.176,85146.625
201802,760820,697,3591,354885,02,1,0,0,0,0,0,0,0,0,0,0,10889,3135171,-.14093017578125,24608,-1.189957618713379,9285757,-.0821628570556641,517,-.3996453285217285,452900,445330,.8527288436889648,104215,162845,-.3505754470825195,36468,-.6286306381225586,331005,-.1457662582397461,167697,-.2576923370361328,6442,901540,.0594291687011719,26982,-.2117977142333984,352105,-.2328224182128906,14937,-.0624141693115234,10422,-.0513362884521484,4775,-.3710212707519531,3061667,3251363,-.0858154296875,161268,29961,108728,.6694259643554688,5818,-.0296354293823242,429476,-1.152454376220703,270940,.5633363723754883,9460,260331,-1.637967109680176,95884,509081,.1565303802490234,11522,1.484525203704834,27166328,-.2362060546875,262669,1.638481140136719,852990,-.4192209243774414,388261,-.9294719696044922,83090,904144,2324985,-.1820850372314453,11635,-1.705442428588867,180937,5233,-1.766994476318359,56357,298901,122868,.3768482208251953,1175904,-.5100307464599609,176613,-.4096889495849609,209584,13781,-.4119987487792969,382765,.0527849197387695,matched (3),405014.28,.8216542,43565.961,84668.961
201803,760820,698,3591,324255,03,0,1,0,0,0,0,0,0,0,0,0,51324,888530,-1.260870933532715,22100,-.1074934005737305,7157463,-.2603263854980469,192,-.9905476570129395,502436,228359,-.6678962707519531,515804,221095,.3057937622070313,61883,.5288105010986328,305290,-.0808706283569336,304985,.5981035232543945,15829,619754,-.374781608581543,24616,-.0917739868164063,366274,.0394525527954102,17892,.180511474609375,11961,.1377315521240234,106716,3.106777191162109,2823448,3442546,.0571365356445313,156043,76368,137214,.2326927185058594,4701,-.2131814956665039,306922,-.3359718322753906,147760,-.6063089370727539,28547,1246396,1.566057205200195,219821,613491,.1865577697753906,3291,-1.253067016601563,17732740,-.4265651702880859,249059,-.0532045364379883,1426837,.5144681930541992,323159,-.1835336685180664,90367,841796,3655955,.4526433944702148,16885,.3724079132080078,2065663,14537,1.021712303161621,50638,240085,51155,-.876251220703125,1537344,.2680187225341797,447655,.9300613403320313,85279,27410,.687617301940918,447169,.1555147171020508,matched (3),407761.84,.8216542,50697.113,88549.625
201804,760820,699,3591,620189,04,0,0,1,0,0,0,0,0,0,0,0,3323,2495248,1.032574653625488,204888,2.226885795593262,7554093,.0539331436157227,657,1.230188846588135,523304,517915,.8188915252685547,104514,196157,-.1196775436401367,55892,-.1018247604370117,325722,.0647821426391602,214608,-.3514490127563477,41199,1233833,.6885576248168945,26055,.0568132400512695,555575,.4166221618652344,8576,-.7353858947753906,15407,.2531709671020508,103989,-.0258865356445313,12430663,2537427,-.3050603866577148,174041,74913,106425,-.2541007995605469,6696,.3537349700927734,778644,.9309606552124023,162264,.0936355590820313,46750,155103,-2.083922386169434,221623,455184,-.2984638214111328,3478,.0552663803100586,24869376,.3382244110107422,202387,-.2075090408325195,1663234,.1533031463623047,376001,.1514472961425781,241511,270919,2590413,-.3445396423339844,7150,-.85931396484375,214673,16042,.0985126495361328,106862,428107,104435,.7137050628662109,1275194,-.1869573593139648,448782,.0025148391723633,269649,41304,.4100513458251953,467375,.0441951751708984,matched (3),626050.38,.8216542,49135.008,87664.633
201805,760820,700,3591,396235,05,0,0,0,1,0,0,0,0,0,0,0,32756,2387898,-.0439748764038086,24923,-2.106672286987305,7831325,.0360422134399414,612,-.0709519386291504,470670,478501,-.0791521072387695,364249,229366,.1564035415649414,55009,-.0159244537353516,348525,.0676651000976563,155977,-.3191041946411133,11960,1087754,-.1260099411010742,24753,-.0512628555297852,489856,-.1258926391601563,6018,-.354212760925293,14303,-.0743522644042969,14956,-1.93917179107666,1457056,2491773,-.0181560516357422,134635,23751,40730,-.9604759216308594,6694,-.0002985000610352,1026783,.2766313552856445,231873,.3569650650024414,33677,1307688,2.131927490234375,219538,313971,-.3714008331298828,2042,-.5325279235839844,24109756,-.0310211181640625,116503,-.5522642135620117,1389647,-.1797142028808594,682256,.5958127975463867,225165,839590,3530082,.3095035552978516,4431,-.4784870147705078,158380,10805,-.3952007293701172,179950,367240,41636,-.9195995330810547,1138516,-.113372802734375,627428,.3350915908813477,434799,43467,.0510425567626953,380977,-.2043924331665039,matched (3),554699.69,.8216542,63053.137,96158.914
201806,760820,701,3591,267740,06,0,0,0,0,1,0,0,0,0,0,0,13907,2566391,.072087287902832,178280,1.967563629150391,7324002,-.0669746398925781,1190,.6649761199951172,363028,249253,-.6521902084350586,75633,200655,-.1337318420410156,83284,.414759635925293,190415,-.6045036315917969,126597,-.2087001800537109,20950,451906,-.8783960342407227,21135,-.1580162048339844,465768,-.0504236221313477,4234,-.3516073226928711,4780,-1.096029281616211,93367,1.831424713134766,4606432,3410243,.3137893676757813,113451,31734,157368,1.351621627807617,5719,-.1574172973632813,783200,-.2707977294921875,117894,-.6764039993286133,26388,188404,-1.937427520751953,103797,395581,.2310552597045898,15919,2.053583145141602,14794796,-.4883403778076172,106266,-.0919713973999023,2130386,.4272537231445313,387633,-.5653457641601563,158040,580413,2327104,-.4166965484619141,934,-1.556903839111328,176801,11486,.0611200332641602,114069,357724,97420,.8500661849975586,1631642,.3598613739013672,536823,-.1559610366821289,40774,25505,-.5331277847290039,366579,-.0385246276855469,matched (3),477997.59,.8216542,56950.359,92272.328
201807,760820,702,3591,342469,07,0,0,0,0,0,1,0,0,0,0,0,4478,4717303,.6087369918823242,32084,-1.714997291564941,7372589,.0066118240356445,1123,-.0579495429992676,575322,379966,.4216136932373047,105829,167324,-.1816549301147461,58752,-.3489313125610352,147667,-.254246711730957,260648,.7221622467041016,64986,869705,.6546792984008789,26640,.2314834594726563,496616,.0641288757324219,7733,.6023492813110352,17714,1.309914588928223,199802,.7607889175415039,2808553,2857172,-.1769514083862305,60957,13681,45743,-1.23554801940918,5523,-.0348730087280273,379212,-.7252922058105469,193394,.4949436187744141,11350,436177,.8394594192504883,169158,443961,.1153812408447266,3638,-1.476078987121582,21551048,.3761482238769531,176920,.5097522735595703,1130116,-.6339826583862305,390187,.0065670013427734,185482,958444,2054629,-.1245298385620117,2405,.9458284378051758,189423,20825,.5950250625610352,66082,294118,106683,.0908298492431641,2376087,.3758678436279297,261771,-.7181978225708008,159284,57903,.8198947906494141,451636,.2086620330810547,matched (3),447808.75,.8216542,56666.691,92097.523
201808,760820,703,3591,463214,08,0,0,0,0,0,0,1,0,0,0,0,18160,1992133,-.8620309829711914,94450,1.079712867736816,10116093,.3163595199584961,922,-.1972136497497559,424755,52598,-1.97740364074707,114997,220811,.2773752212524414,48123,-.1995649337768555,215483,.3779230117797852,160451,-.4851827621459961,16351,1183421,.3080110549926758,19215,-.3267230987548828,547514,.0975713729858398,13753,.5757608413696289,18356,.0356016159057617,142933,-.3349504470825195,1960124,3346767,.1581621170043945,115694,115417,175667,1.345551490783691,4297,-.2510042190551758,961104,.9299869537353516,380400,.6764945983886719,158968,52535,-2.116568565368652,173367,409465,-.0808858871459961,10939,1.100900650024414,18692150,-.1423206329345703,263561,.3985872268676758,3037846,.9888286590576172,679868,.5552730560302734,248403,522562,2515607,.2024192810058594,21662,2.198009490966797,263045,39268,.6342554092407227,35215,429812,46684,-.8264598846435547,1994758,-.1749324798583984,294552,.117985725402832,242936,36559,-.4598417282104492,334846,-.2992057800292969,matched (3),447371.22,.8216542,66226.906,98269.234
201809,760820,704,3591,360102,09,0,0,0,0,0,0,0,1,0,0,0,38992,1645196,-.1913471221923828,85532,-.0991802215576172,7297090,-.3266525268554688,1058,.1375904083251953,399704,308880,1.770274162292481,315776,198850,-.1047563552856445,44901,-.0692996978759766,163079,-.2786474227905273,160569,.0007352828979492,5040,837263,-.3460264205932617,23897,.2180624008178711,358754,-.4227514266967773,31940,.8426017761230469,10504,-.5582008361816406,48750,-1.075671195983887,428432,2012149,-.5087909698486328,118079,22866,135703,-.2581214904785156,4117,-.0427923202514648,655314,-.3829679489135742,187800,-.705845832824707,10351,437079,2.118634223937988,156106,359061,-.1313591003417969,820,-2.590785503387451,16660602,-.1150569915771484,119442,-.7914543151855469,1498605,-.7066144943237305,395107,-.5427417755126953,121555,623400,2505218,-.0041379928588867,16053,-.2996635437011719,232751,26027,-.4112749099731445,776478,708088,14462,-1.171876907348633,2779942,.3319072723388672,343226,.1529331207275391,102587,16439,-.7992706298828125,311412,-.0725536346435547,matched (3),333305.53,.8216542,41079.75,83416.938
201810,760820,705,3591,372812,10,0,0,0,0,0,0,0,0,1,0,0,7085,128841,-2.547035217285156,18218,-1.546480178833008,9400599,.2532978057861328,204,-1.646015644073486,424973,367857,.1747417449951172,182859,593589,1.093636512756348,43752,-.0259227752685547,187459,.1393251419067383,171293,.0646524429321289,63935,1104786,.2772684097290039,28770,.1855802536010742,358373,-.0010623931884766,27067,-.1655435562133789,4399,-.8703784942626953,111224,.8248414993286133,2197305,2318305,.1416330337524414,302103,47365,121488,-.1106529235839844,4283,.0395288467407227,973732,.396021842956543,272341,.3716773986816406,27051,34747,-2.532020568847656,231330,508296,.3475723266601563,6068,2.001479625701904,19733964,.1692943572998047,257041,.7664051055908203,1014691,-.3899507522583008,331272,-.1762170791625977,258002,0,1981022,-.2347631454467773,4484,-1.27538013458252,218200,21183,-.2059354782104492,0,502963,16362,.1234369277954102,3778041,.3067760467529297,115895,-1.085704803466797,66013,51928,1.150201797485352,526255,.5246686935424805,matched (3),-23831.275,.8216542,85465.727,112139.33
201811,760820,706,3591,474004,11,0,0,0,0,0,0,0,0,0,1,0,1215,2919985,3.120754241943359,183358,2.309030532836914,9839037,.0455837249755859,1539,2.020768165588379,483776,404619,.0952510833740234,104190,238335,-.9125099182128906,49149,.1163187026977539,206007,.0943498611450195,267710,.446528434753418,25970,840258,-.2736978530883789,15770,-.6012239456176758,244487,-.3824119567871094,37858,.3355264663696289,11526,.9632282257080078,115595,.0385465621948242,2601060,2326041,.003331184387207,189986,93890,46625,-.9576787948608398,4585,.0681371688842773,1302805,.2911386489868164,224766,-.1919956207275391,81937,312057,2.19509220123291,206476,238670,-.7559823989868164,2128,-1.04784631729126,16830542,-.1591453552246094,407905,.4617986679077148,3308472,1.181902885437012,303588,-.0872688293457031,216905,821642,2695138,.3078365325927734,5483,.201136589050293,400392,10851,-.6689424514770508,71833,518610,110292,1.908169746398926,1639166,-.8350181579589844,434890,1.322408676147461,55594,52535,.0116214752197266,349026,-.410639762878418,matched (3),701717.38,.8216542,109566.9,131437.23
201812,760820,707,3591,149165,12,0,0,0,0,0,0,0,0,0,0,1,41756,1833413,-.4653987884521484,131523,-.3322591781616211,9878872,.0040416717529297,100,-2.733717918395996,304146,7813802,2.960700988769531,79364,130471,-.6025266647338867,20684,-.8654956817626953,180352,-.1329994201660156,119084,-.8100748062133789,10896,641789,-.2694492340087891,20641,.269169807434082,374663,.4268646240234375,14074,-.9895133972167969,3464,-1.202181816101074,31442,-1.301948547363281,2441763,2224346,-.0447053909301758,226477,105955,94934,.7110452651977539,3678,-.2204217910766602,871698,-.4018325805664063,288751,.2505054473876953,11964,318239,.0196170806884766,127852,480358,.6994495391845703,4104,.6567797660827637,20312368,.1880340576171875,204699,-.6894941329956055,2547583,-.2613420486450195,931036,1.120626449584961,935241,638468,1953033,-.3220663070678711,1716,-1.161656379699707,361627,9254,-.1592006683349609,133298,257778,96533,-.1332464218139648,2365142,.3666505813598633,325403,-.2900285720825195,33562,61851,.1632480621337891,229564,-.4189643859863281,matched (3),493965.09,.8216542,48939.785,87555.359
