period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1120c688,growth1120c688,Y1494c826,growth1494c826,Y1507c208,growth1507c208,Y1532c251,growth1532c251,Y1575c251,growth1575c251,Y1583c208,growth1583c208,Y1617c352,growth1617c352,Y1693c348,growth1693c348,Y1729c600,growth1729c600,Y1744c484,growth1744c484,Y1823c616,growth1823c616,Y1828c826,growth1828c826,Y1927c381,Y1993c616,growth1993c616,Y2090c222,growth2090c222,Y2093c826,growth2093c826,Y2659c705,growth2659c705,Y2665c124,growth2665c124,Y2745c251,growth2745c251,Y2871c251,growth2871c251,Y3030c826,growth3030c826,Y3031c616,growth3031c616,Y305c352,growth305c352,Y3119c705,growth3119c705,Y3132c616,growth3132c616,Y3158c372,growth3158c372,Y3173c757,growth3173c757,Y3248c484,growth3248c484,Y3306c757,growth3306c757,Y3439c222,Y3465c826,growth3465c826,Y3540c251,growth3540c251,Y3545c203,Y3842c705,growth3842c705,Y4030c826,growth4030c826,Y4206c36,Y4256c208,growth4256c208,Y4360c752,growth4360c752,Y4414c251,growth4414c251,Y4515c203,Y4630c251,growth4630c251,Y4755c616,growth4755c616,Y4762c251,growth4762c251,Y51c124,growth51c124,Y533c300,growth533c300,Y554c124,growth554c124,Y573c124,growth573c124,Y598c152,growth598c152,Y607c348,growth607c348,Y973c752,growth973c752,_merge,x,r2,s,sf
201612,300640,683,1390,450878,12,0,0,0,0,0,0,0,0,0,0,1,84503,.1987752914428711,8042575,.3355503082275391,531499,-.0998172760009766,2025341,.5476541519165039,4255749,.160222053527832,143087,-.3312978744506836,18025,-2.43292236328125,303741,.2277545928955078,660939,.6746826171875,3572439,-.5249509811401367,1129542,-.1541166305541992,1413389,.1452713012695313,3403525,867182,.1157064437866211,173041,.0222644805908203,18408698,-.2250595092773438,176728,.7005186080932617,680563,.2488651275634766,4557022,.0430288314819336,515922,-.5587959289550781,54882,.1232709884643555,119574,-.6106195449829102,8110,-1.227864265441895,66059,-.7245082855224609,198846,.4387054443359375,102359,-.5900945663452148,773355,.0710182189941406,3548581,.3270969390869141,66563,-1.349361419677734,38225,575996,-.3017444610595703,2408744,-.0693120956420898,775337,1120870,-.5657196044921875,2175106,.0856657028198242,33452622,819701,-.4369659423828125,267961,-.3922023773193359,38596736,-.3008575439453125,488816,2785938,-.1176557540893555,15077413,.1045856475830078,7424148,.4257802963256836,761063,.1614561080932617,182772,.0806150436401367,597900,.3435506820678711,15767143,-.0335674285888672,99762,2.258676528930664,46553,-1.560125350952148,112591,.8593339920043945,matched (3),309385.38,.82769138,61168.492,144773.58
201701,300640,684,1390,690595,01,0,0,0,0,0,0,0,0,0,0,0,126522,.4036293029785156,6606321,-.1967220306396484,643182,.1907262802124023,21177108,2.347182273864746,4263868,.0019054412841797,460675,1.16923999786377,109127,1.800752639770508,247653,-.2041473388671875,617397,-.0681495666503906,4958421,.3278388977050781,1482156,.2716856002807617,1714936,.193385124206543,5266632,944145,.0850305557250977,210958,.1981306076049805,21344400,.1479663848876953,89157,-.6842126846313477,559890,-.1951799392700195,3487535,-.2674741744995117,526039,.0194196701049805,70164,.2456493377685547,82173,-.3751087188720703,26858,1.197465896606445,115072,.5550098419189453,252686,.2396173477172852,240620,.8547325134277344,787850,.0185689926147461,3716702,.0462894439697266,155771,.8502378463745117,23268,1504785,.9603042602539063,2782906,.1443901062011719,0,1258234,.1156034469604492,2236424,.0278005599975586,34391216,865143,.0539560317993164,619539,.8381338119506836,43386920,.1169910430908203,0,3863350,.3269500732421875,16916404,.1150875091552734,5988261,-.2149372100830078,1190641,.4475307464599609,157305,-.1500530242919922,619148,.0349206924438477,18284706,.1481361389160156,107244,.0723190307617188,145794,1.141603469848633,140490,.22137451171875,matched (3),642864.94,.82769138,101279.66,165756.97
201702,300640,685,1390,145733,02,1,0,0,0,0,0,0,0,0,0,0,108015,-.158146858215332,5745188,-.1396646499633789,598241,-.0724334716796875,966100,-3.087408065795898,3650916,-.1551980972290039,317614,-.3718557357788086,25508,-1.453519821166992,210909,-.1606016159057617,599764,-.0289754867553711,4266490,-.1502962112426758,1472258,-.0067005157470703,1412278,-.1941719055175781,4280152,1011400,.0688114166259766,202311,-.0418529510498047,20434932,-.0435447692871094,59027,-.4124040603637695,408068,-.3163061141967773,3316025,-.0504283905029297,694025,.2771320343017578,33388,-.7426385879516602,161419,.6751766204833984,20949,-.2484731674194336,100725,-.1331644058227539,141829,-.5775260925292969,705176,1.075228691101074,463796,-.5298624038696289,2043787,-.5980319976806641,123214,-.2344646453857422,7642,797579,-.6348237991333008,2311013,-.1858100891113281,846664,1234733,-.0188541412353516,1802718,-.2155828475952148,30104162,910783,.0514097213745117,575558,-.0736360549926758,33416228,-.2611160278320313,734925,2890914,-.2899627685546875,13260871,-.2434673309326172,4959803,-.1884346008300781,926610,-.2507143020629883,105181,-.4025030136108398,568886,-.0846643447875977,15313295,-.1773433685302734,53390,-.6974830627441406,182760,.2259788513183594,73220,-.651667594909668,matched (3),345700.22,.82769138,64263.25,146108.06
201703,300640,686,1390,403983,03,0,1,0,0,0,0,0,0,0,0,0,116927,.079279899597168,7019727,.2003612518310547,737858,.2097578048706055,7494166,2.048612594604492,4015937,.0952920913696289,528748,.5096750259399414,36656,.3625850677490234,506725,.8765420913696289,709711,.1683216094970703,6191267,.3723478317260742,1816036,.2098588943481445,2013668,.3547544479370117,5590270,1438030,.3519382476806641,161950,-.2225189208984375,22071264,.0770301818847656,67938,.1406002044677734,429172,.0504236221313477,2568586,-.2554111480712891,677052,-.0247592926025391,36627,.0925893783569336,297323,.6108160018920898,15879,-.2770938873291016,133774,.2837581634521484,184604,.2635908126831055,213148,-1.196460723876953,715182,.4330921173095703,3681838,.5886068344116211,154472,.2260904312133789,12321,1151320,.3670835494995117,3193305,.3233709335327148,1045093,1474208,.1772661209106445,1887158,.0457763671875,34881528,915237,.004878044128418,553926,-.0383081436157227,42076900,.2304573059082031,586120,4311328,.3996734619140625,20527688,.4369583129882813,6418940,.2578868865966797,1079049,.1523027420043945,266422,.9293985366821289,567115,-.003117561340332,15986702,.0430355072021484,94036,.5660543441772461,183571,.0044279098510742,204037,1.024832725524902,matched (3),457467.81,.82769138,65807.57,146793.86
201704,300640,687,1390,474941,04,0,0,1,0,0,0,0,0,0,0,0,53197,-.7875471115112305,5260569,-.2884845733642578,499946,-.389251708984375,2079398,-1.282046318054199,4468470,.1067752838134766,303926,-.5537281036376953,94756,.9497280120849609,554970,.0909452438354492,578231,-.2048845291137695,4852787,-.243586540222168,1231913,-.3880882263183594,1830906,-.0951471328735352,6534897,869818,-.5027446746826172,256999,.4617843627929688,17187130,-.2501144409179688,183426,.9932165145874023,513954,.1802759170532227,2432297,-.0545196533203125,354234,-.6477909088134766,84075,.8309230804443359,91010,-1.183849334716797,23442,.3895320892333984,110581,-.190403938293457,407063,.7907552719116211,474081,.7993917465209961,551822,-.2593116760253906,3916270,.0617275238037109,128335,-.185368537902832,7937,875058,-.2743749618530273,2606339,-.2031097412109375,901486,1347736,-.0896949768066406,1829430,-.0310678482055664,36953512,795168,-.140629768371582,389346,-.3525629043579102,41128488,-.0227985382080078,818163,3474337,-.2158422470092773,18577204,-.0998401641845703,5053724,-.2391281127929688,736763,-.3815698623657227,70030,-1.33615779876709,660351,.1522092819213867,17783360,.10650634765625,100274,.0642290115356445,164418,-.1101894378662109,47048,-1.467133522033691,matched (3),426669.66,.82769138,70670.883,149037.5
201705,300640,688,1390,691426,05,0,0,0,1,0,0,0,0,0,0,0,179382,1.21551513671875,8399535,.4679365158081055,586593,.1598310470581055,2847062,.314208984375,5152966,.1425266265869141,546217,.5862321853637695,24931,-1.335193634033203,720335,.2608022689819336,330941,-.5580329895019531,5425897,.1116304397583008,1258805,.0215950012207031,2997184,.4928627014160156,6545987,1480767,.5320310592651367,300486,.1563291549682617,24068248,.3367328643798828,194015,.0561237335205078,459033,-.113011360168457,3377119,.3281869888305664,700818,.6822910308837891,114427,.3082284927368164,172114,.6371870040893555,53194,.8194160461425781,146019,.2779884338378906,151960,-.9853506088256836,273471,-.5501832962036133,586656,.061213493347168,5592241,.3562412261962891,179174,.3337125778198242,20653,1088581,.2183408737182617,3232080,.2151784896850586,1084011,1361724,.0103254318237305,2357317,.2535200119018555,45766040,1308650,.4981985092163086,504786,.2596664428710938,42999408,.0444850921630859,877781,3752025,.0768918991088867,18647016,.0037517547607422,6026593,.1760568618774414,869648,.1658229827880859,151800,.7736396789550781,588104,-.1158676147460938,22126088,.2184944152832031,16096,-1.829336166381836,66978,-.8980474472045898,98725,.7411699295043945,matched (3),512522.94,.82769138,61879.395,145075.36
201706,300640,689,1390,134862,06,0,0,0,0,1,0,0,0,0,0,0,145126,-.2119150161743164,7306352,-.1394319534301758,745091,.2391748428344727,1244727,-.8273715972900391,3812562,-.3012704849243164,647601,.1702585220336914,139343,1.720827102661133,524509,-.3172540664672852,868207,.9644899368286133,5056623,-.0704841613769531,1710577,.3066682815551758,1792630,-.5139894485473633,10942701,1633451,.0981349945068359,314583,.0458469390869141,21859148,-.0962753295898438,70241,-1.016003608703613,633468,.322087287902832,4283195,.237675666809082,604693,-.1475276947021484,89254,-.2484512329101563,95338,-.5907278060913086,54356,.0216093063354492,211185,.3689975738525391,35253,-1.461067199707031,223659,-.2010726928710938,650418,.1031761169433594,3910842,-.3576278686523438,169655,-.0545902252197266,3871,1140011,.0461626052856445,2906788,-.1060771942138672,1010452,1306660,-.0412769317626953,1912450,-.2091388702392578,37521112,1579117,.1878690719604492,465363,-.0813169479370117,43020876,.0004997253417969,690229,3765618,.0036163330078125,20055900,.0728359222412109,6297289,.0439376831054688,732132,-.1721277236938477,91881,-.5020694732666016,584786,-.0056581497192383,21207170,-.0424175262451172,105485,1.879998207092285,35752,-.6277580261230469,85846,-.1397829055786133,matched (3),227925.25,.82769138,75837.664,151555.78
201707,300640,690,1390,789839,07,0,0,0,0,0,1,0,0,0,0,0,168384,.1486444473266602,8062331,.0984582901000977,843499,.1240530014038086,5877458,1.552207946777344,4395052,.1421775817871094,670337,.0345058441162109,53636,-.9547185897827148,568796,.081059455871582,727712,-.1765251159667969,6132111,.1928396224975586,1261787,-.3043022155761719,2543629,.3499078750610352,12796126,1590622,-.0265703201293945,366452,.1526193618774414,24605960,.1183700561523438,67236,-.0437231063842773,630425,-.0048151016235352,4437406,.0353708267211914,808598,.2905807495117188,109756,.2067737579345703,119658,.2272090911865234,93749,.5450668334960938,151322,-.3333244323730469,121591,1.238112449645996,166578,-.2946586608886719,691446,.0611696243286133,5080905,.2617368698120117,210661,.2164831161499023,33923,1128194,-.0104198455810547,3426192,.1644010543823242,1014088,1158495,-.1203527450561523,2551763,.2883996963500977,42394996,1537531,-.0266876220703125,487155,.0457639694213867,49945268,.1492424011230469,708818,3924126,.0412321090698242,20209040,.0076065063476563,6914702,.0935306549072266,1211375,.5035505294799805,153649,.5141763687133789,367669,-.4640626907348633,18413028,-.1412811279296875,130101,.209742546081543,216090,1.799088478088379,126531,.3879318237304688,matched (3),645159.25,.82769138,63659.68,145843.61
201708,300640,691,1390,295281,08,0,0,0,0,0,0,1,0,0,0,0,186222,.1006927490234375,7138460,-.1217050552368164,665157,-.2375354766845703,1168666,-1.615261077880859,5301819,.1875705718994141,932993,.3306169509887695,35489,-.4129972457885742,443180,-.2495460510253906,680991,-.0663566589355469,5576623,-.0949554443359375,1480763,.1600284576416016,1383936,-.6086606979370117,8618640,592056,-.9882793426513672,282711,-.2594423294067383,23629596,-.0404891967773438,99915,.3961114883422852,483340,-.2656745910644531,4003274,-.1029567718505859,753620,-.0704135894775391,56059,-.6718549728393555,56853,-.7441692352294922,54033,-.5510263442993164,110885,-.3109159469604492,79574,-.4239749908447266,520939,1.140169143676758,724117,.046168327331543,2829295,-.5854616165161133,122682,-.540654182434082,3543,926695,-.1967487335205078,2493277,-.3178510665893555,950786,1176266,.015223503112793,2127183,-.1819868087768555,44519104,1060154,-.3717632293701172,474179,-.0269975662231445,45901824,-.0844230651855469,766497,3749911,-.0454120635986328,19166888,-.0529460906982422,5973072,-.1463890075683594,1784569,.387420654296875,142539,-.0750551223754883,544985,.3935747146606445,21017302,.1322879791259766,32228,-1.395475387573242,455708,.7461576461791992,83461,-.416107177734375,matched (3),542454.63,.82769138,61558.535,144938.8
201709,300640,692,1390,412342,09,0,0,0,0,0,0,0,1,0,0,0,91564,-.7099018096923828,6877495,-.0372428894042969,690780,.0377979278564453,23175988,2.987254142761231,5394440,.0173187255859375,390160,-.8718404769897461,154572,1.471437454223633,664648,.4052820205688477,869040,.243840217590332,6320287,.1251811981201172,1463507,-.0117216110229492,1253470,-.0990152359008789,9069505,1378701,.8452959060668945,325188,.1399784088134766,24872618,.0512676239013672,129264,.2575368881225586,510400,.0544748306274414,3567974,-.1151151657104492,670578,-.1167478561401367,75922,.3033018112182617,180360,1.154485702514648,51569,-.0466747283935547,86361,-.2499580383300781,108295,.308171272277832,236540,-.789515495300293,653191,-.103083610534668,3610510,.2438211441040039,239745,.6699800491333008,4282,1138566,.2059001922607422,2892445,.1485042572021484,1056513,1432191,.1968603134155273,2137425,.0048036575317383,39862392,1165447,.0946903228759766,557368,.1616411209106445,61848364,.2981815338134766,728527,3773091,.0061626434326172,19920944,.0385875701904297,6039928,.0111312866210938,1335946,-.2895374298095703,185074,.2611408233642578,645812,.1697502136230469,16623490,-.2345294952392578,86865,.9915189743041992,157272,-1.063876152038574,122846,.3865518569946289,matched (3),317868.72,.82769138,52454.723,141312.78
201710,300640,693,1390,441408,10,0,0,0,0,0,0,0,0,1,0,0,233625,.9366788864135742,7534049,.0911779403686523,458922,-.4089412689208984,2037227,-2.431527137756348,4439968,-.1947212219238281,264102,-.3902215957641602,32418,-1.561946868896484,968132,.3761110305786133,439637,-.6814393997192383,6443490,.0193061828613281,1688972,.143284797668457,1012209,-.2137813568115234,6497362,1990699,.367344856262207,155953,-.7348489761352539,26773954,.0736618041992188,142648,.0985231399536133,566942,.1050624847412109,5299318,.3955802917480469,840796,.2262086868286133,78523,.0336847305297852,121241,-.3971738815307617,17899,-1.058175086975098,179660,.7325305938720703,178341,.4988384246826172,196320,-.1863718032836914,614703,-.06072998046875,5259636,.3762130737304688,277828,.1474266052246094,23424,879246,-.2584600448608398,3378080,.1552047729492188,1199628,1641750,.1365575790405273,2159173,.0101232528686523,34758720,1563755,.2939853668212891,794048,.3539180755615234,74360992,.1842441558837891,808255,3803489,.0080242156982422,20773238,.0418949127197266,5940439,-.0166091918945313,1029789,-.2602853775024414,370589,.6943378448486328,704545,.0870437622070313,16971004,.0206890106201172,64998,-.2899990081787109,262148,.5109329223632813,51233,-.8745479583740234,matched (3),437355.16,.82769138,76008.023,151641.09
201711,300640,694,1390,702761,11,0,0,0,0,0,0,0,0,0,1,0,204529,-.1330070495605469,7061166,-.0648221969604492,488941,.0633621215820313,5024289,.9026937484741211,4595479,.0344257354736328,263669,-.0016412734985352,169174,1.652214050292969,1266299,.2684850692749023,852952,.6627540588378906,6741373,.0451927185058594,1209832,-.3336391448974609,842185,-.1838903427124023,5483946,1665206,-.1785373687744141,295054,.637603759765625,28910792,.0767860412597656,199922,.3375473022460938,536628,-.0549526214599609,5370419,.0133275985717773,891815,.0589094161987305,70549,-.1070842742919922,126479,.0422954559326172,46025,.9444398880004883,179657,-.0000171661376953,316616,.5739927291870117,617435,1.145828247070313,567853,-.0792770385742188,2230258,-.8579444885253906,339224,.1996583938598633,11022,958994,.0868196487426758,3486240,.0315160751342773,1205690,1525065,-.073725700378418,2651081,.2052421569824219,38408796,1456771,-.0708675384521484,504650,-.4532785415649414,71068416,-.0452880859375,905180,4171433,.092341423034668,22800348,.093109130859375,5902829,-.0063514709472656,949811,-.0808467864990234,296042,-.2245922088623047,713629,.0128116607666016,17533872,.0326290130615234,120155,.6144266128540039,713429,1.001173973083496,99166,.6604118347167969,matched (3),742989.38,.82769138,98468.695,164054.52
201712,300640,695,1390,303768,12,0,0,0,0,0,0,0,0,0,0,1,240349,.1613826751708984,6342864,-.1072797775268555,470884,-.0376300811767578,1584245,-1.154175758361816,4340777,-.0570201873779297,169636,-.4410390853881836,9263,-2.904899597167969,775506,-.4903383255004883,874476,.0249214172363281,4696989,-.3613414764404297,1138635,-.0606508255004883,1130892,.2947626113891602,4729979,886790,-.630096435546875,182288,-.4815702438354492,26024966,-.1051578521728516,196566,-.0169296264648438,390843,-.3169984817504883,4484049,-.1803789138793945,862047,-.0339488983154297,84800,.1839885711669922,106523,-.1717147827148438,33950,-.3042964935302734,139335,-.2541685104370117,298428,-.0591611862182617,279539,-.7924318313598633,491428,-.1445465087890625,2527653,.1251735687255859,116738,-1.066728591918945,6919,824765,-.1507854461669922,2774186,-.2284660339355469,974251,1325272,-.1404199600219727,2305050,-.1398649215698242,35430232,1484221,.0186672210693359,1264372,.9184656143188477,55047468,-.2554473876953125,819674,3781347,-.098179817199707,19688132,-.146759033203125,5523133,-.0664863586425781,820535,-.146306037902832,182409,-.4842500686645508,563328,-.2365016937255859,13566807,-.2565097808837891,31543,-1.337430953979492,228056,-1.14049243927002,55961,-.5721406936645508,matched (3),357426.53,.82769138,48009.082,139723.56
201801,300640,696,1390,204213,01,0,0,0,0,0,0,0,0,0,0,0,130131,-.613551139831543,7704412,.194462776184082,549236,.1539163589477539,1264585,-.2253637313842773,3847620,-.1205978393554688,120035,-.3458719253540039,45485,1.591354370117188,689340,-.1177806854248047,772277,-.1242818832397461,7734228,.4987335205078125,1475174,.2589454650878906,652613,-.5497779846191406,3876532,1118552,.232182502746582,91856,-.6853656768798828,24580756,-.0570926666259766,178690,-.0953454971313477,597782,.4249200820922852,5012503,.1114091873168945,825592,-.0432090759277344,63897,-.2830238342285156,84098,-.2363786697387695,19349,-.5622482299804688,105291,-.2801523208618164,53169,-1.725053787231445,176356,-.460637092590332,576749,.1600914001464844,3345084,.2802009582519531,215267,.6119470596313477,6990,992798,.1854286193847656,3726684,.295161247253418,1311005,1506061,.1278800964355469,1479614,-.4433212280273438,99571600,1291132,-.1393709182739258,481429,-.9655723571777344,39330300,-.3362007141113281,655012,5227831,.3239164352416992,21498236,.0879554748535156,4904221,-.1188488006591797,1241429,.4140615463256836,278562,.4233884811401367,580603,.0302057266235352,16899028,.2196311950683594,40429,.2481956481933594,199433,-.1341123580932617,114271,.7139177322387695,matched (3),278757.28,.82769138,73352.375,150327.55
201802,300640,697,1390,379529,02,1,0,0,0,0,0,0,0,0,0,0,229160,.5658788681030273,7953675,.0318412780761719,445559,-.2091989517211914,2605875,.7230243682861328,5186597,.2986221313476563,188104,.4492120742797852,35286,-.2538957595825195,612334,-.1184568405151367,891722,.1438112258911133,6311106,-.2033443450927734,1746018,.1685619354248047,983651,.4102869033813477,3773847,1514361,.3029584884643555,29317,-1.142054557800293,21087532,-.1532821655273438,268922,.4087686538696289,386505,-.4360818862915039,3808245,-.2747669219970703,842856,.020695686340332,129759,.7084074020385742,103564,.2082071304321289,20075,.036834716796875,184510,.5609750747680664,142906,.9887123107910156,246197,.3336267471313477,537875,-.0697813034057617,4702787,.340662956237793,263552,.2023715972900391,22550,1006302,.0135097503662109,3758893,.00860595703125,1057806,1267638,-.1723423004150391,1078948,-.3157949447631836,35008336,1460921,.1235475540161133,664030,.321568489074707,39836016,.0127773284912109,870075,4358728,-.1818161010742188,23864068,.1044025421142578,6700280,.3120527267456055,1087337,-.1325311660766602,193612,-.3637838363647461,651966,.1159248352050781,14828153,-.1307296752929688,84000,.7312698364257813,249688,.2247333526611328,139763,.2013750076293945,matched (3),247593.19,.82769138,69035.617,148269.08
201803,300640,698,1390,391537,03,0,1,0,0,0,0,0,0,0,0,0,225581,-.0157413482666016,6443201,-.2106084823608398,517408,.1495018005371094,1764707,-.3897838592529297,5154957,-.0061187744140625,573709,1.115126609802246,22745,-.4391412734985352,792398,.2577857971191406,910381,.0207090377807617,6672690,.0557117462158203,2178265,.2211904525756836,1848780,.6310100555419922,4360267,1649491,.0854730606079102,326207,2.409364700317383,20521302,-.0272197723388672,242975,-.1014623641967773,575820,.398651123046875,3809481,.0003242492675781,572341,-.3870611190795898,157191,.1917819976806641,68632,-.4114313125610352,17153,-.1573019027709961,134088,-.3192071914672852,46508,-1.122563362121582,367447,.400446891784668,520309,-.033203125,3908610,-.1849727630615234,238924,-.0981054306030273,3803,4472543,1.49167537689209,3987477,.0590343475341797,1092091,1619411,.2449073791503906,1364181,.2345685958862305,46328124,1277202,-.134394645690918,1294219,.6673355102539063,42817788,.0721817016601563,952211,5462740,.2257699966430664,24253098,.0161705017089844,7663789,.1343574523925781,936926,-.1488828659057617,293037,.4144420623779297,302069,-.7693367004394531,14858414,.0020389556884766,132681,.4571304321289063,215658,-.1465177536010742,155889,.109196662902832,matched (3),369983.78,.82769138,85413.383,156567.08
201804,300640,699,1390,195031,04,0,0,1,0,0,0,0,0,0,0,0,108102,-.7356033325195313,7031184,.0873289108276367,633342,.202178955078125,2075531,.1622323989868164,3954823,-.2650222778320313,693419,.1895122528076172,43482,.6480016708374023,430114,-.6110134124755859,702466,-.2592658996582031,5281396,-.2338323593139648,1455917,-.4028921127319336,1252018,-.3897695541381836,5833096,1209217,-.3104934692382813,195409,-.5124378204345703,20003496,-.0255546569824219,85450,-1.045026779174805,437101,-.2756309509277344,3605116,-.0551395416259766,345010,-.5061616897583008,188366,.1809253692626953,88097,.2496805191040039,9975,-.5420913696289063,120325,-.1083002090454102,287196,1.820540428161621,245152,-.4047002792358398,456630,-.130549430847168,2635483,-.3941154479980469,169589,-.3427677154541016,1362,915483,-1.586260795593262,3458347,-.1423683166503906,1076097,7693563,1.558320999145508,1250436,-.0870628356933594,34599164,1579490,.2124300003051758,429621,-1.10275936126709,38681620,-.1015892028808594,1269393,3785554,-.3667583465576172,22218726,-.0876083374023438,6552450,-.1566677093505859,788763,-.1721382141113281,326076,.1068325042724609,1006648,1.203725814819336,14690869,-.0113391876220703,116065,-.1337976455688477,273264,.2367439270019531,87699,-.5752334594726563,matched (3),566249.81,.82769138,101747.77,166043.41
201805,300640,700,1390,327079,05,0,0,0,1,0,0,0,0,0,0,0,258204,.8706741333007813,7217145,.0261049270629883,668325,.0537643432617188,3232314,.4429807662963867,5563189,.3412351608276367,747023,.0744619369506836,102082,.8534297943115234,448670,.0422372817993164,817808,.1520299911499023,5360217,.0148143768310547,1616279,.1044902801513672,1884526,.4089202880859375,7845562,1642793,.3064250946044922,53795,-1.289914131164551,21912608,.0911540985107422,328785,1.347472190856934,472310,.0774707794189453,3308113,-.0859756469726563,416617,.188593864440918,124203,-.4164695739746094,120163,.3104104995727539,25958,.9563980102539063,153924,.2462625503540039,161267,-.5771026611328125,825980,1.214692115783691,629429,.3209400177001953,4768960,.5930614471435547,224826,.2819490432739258,1155,1354957,.3920726776123047,3388848,-.0203008651733398,1291872,1482920,-1.646370887756348,1349688,.0763816833496094,39197280,1480601,-.0646543502807617,355776,-.1886014938354492,44619184,.1427993774414063,927235,4767865,.2307062149047852,23197940,.0431270599365234,6380924,-.0265264511108398,814723,.0323820114135742,168111,-.662506103515625,550324,-.6038742065429688,17573038,.1791400909423828,83800,-.3257169723510742,224260,-.1976318359375,67158,-.2668628692626953,matched (3),266542.56,.82769138,81990.078,154726.14
201806,300640,701,1390,383087,06,0,0,0,0,1,0,0,0,0,0,0,302964,.1598644256591797,7637207,.0565719604492188,721743,.0768947601318359,1138455,-1.043525695800781,3044652,-.6027851104736328,944100,.234135627746582,36415,-1.030796051025391,704821,.4516563415527344,580170,-.3433065414428711,6846201,.2446889877319336,2138477,.2799673080444336,1883349,-.0006256103515625,10904669,1684349,.0249805450439453,154717,1.056417465209961,23514164,.0705413818359375,203993,-.4773187637329102,531858,.1187410354614258,4033932,.1983633041381836,565338,.3052568435668945,144401,.1506767272949219,120149,-.0001163482666016,33093,.2428417205810547,154324,.0025959014892578,66987,-.8785629272460938,310981,-.9768390655517578,455876,-.3225927352905273,3140004,-.4179039001464844,192410,-.1556978225708008,3135,1141411,-.171504020690918,3634711,.0700397491455078,815350,1756872,.1695222854614258,1515531,.1158924102783203,29272552,1319340,-.1153163909912109,530086,.398737907409668,45218816,.0133495330810547,1041901,5594846,.159947395324707,22756320,-.0192203521728516,7182013,.1182670593261719,930973,.1333818435668945,255195,.4174032211303711,1250549,.8208303451538086,18090048,.0289955139160156,119447,.3544397354125977,135449,-.5042104721069336,160298,.8699865341186523,matched (3),1418174.5,.82769138,171829.88,216202.02
201807,300640,702,1390,449538,07,0,0,0,0,0,1,0,0,0,0,0,66968,-1.5093994140625,6966032,-.0919857025146484,462108,-.4458703994750977,1686406,.3929271697998047,3572791,.1599607467651367,1148812,.1962518692016602,97158,.9813575744628906,1289743,.6042547225952148,656546,.1236715316772461,11192188,.4915218353271484,1196896,-.5803623199462891,2317148,.2072858810424805,13716193,1813788,.0740385055541992,247533,.4699459075927734,21930096,-.0697441101074219,166981,-.2002048492431641,769454,.3693046569824219,4743429,.1620187759399414,491260,-.1404504776000977,192410,.2870349884033203,73608,-.4899797439575195,25290,-.2689123153686523,128100,-.1862430572509766,130702,.6684207916259766,954931,1.121907234191895,527417,.1457710266113281,2005755,-.4482040405273438,214858,.1103487014770508,3685,1191858,.043248176574707,3783868,.040217399597168,997369,1740446,-.0093936920166016,776849,-.6682748794555664,30568524,1569765,.1737947463989258,708883,.2906513214111328,39357720,-.1388206481933594,991634,5411001,-.033411979675293,21371952,-.0627632141113281,6316732,-.1283779144287109,1079753,.1482572555541992,393030,.4318580627441406,411637,-1.11119556427002,16659741,-.082366943359375,109952,-.0828285217285156,317496,.8518695831298828,73915,-.7741184234619141,matched (3),910479.63,.82769138,156969.17,204590.14
201808,300640,703,1390,518009,08,0,0,0,0,0,0,1,0,0,0,0,156652,.8498125076293945,7844542,.1187725067138672,775459,.5176563262939453,2277449,.3004570007324219,3936751,.0970087051391602,434653,-.9719352722167969,214745,.7931127548217773,1093789,-.1647958755493164,843780,.2508993148803711,6862057,-.4892082214355469,1490691,.219508171081543,2115631,-.0909843444824219,7757081,2243980,.2128334045410156,101636,-.8901462554931641,22210056,.0126857757568359,273994,.4952259063720703,690869,-.1077308654785156,4724052,-.0040931701660156,352606,-.3316221237182617,83196,-.8384294509887695,67781,-.0824718475341797,19452,-.2624597549438477,203117,.4609708786010742,51610,-.929203987121582,323260,-1.083181381225586,412993,-.2445611953735352,3322106,.5045785903930664,146192,-.3850564956665039,6361,975794,-.200016975402832,2157276,-.5619001388549805,1007486,1254959,-.3270387649536133,773925,-.0037717819213867,30133802,1392388,-.1199054718017578,328569,-.7689437866210938,43911596,.1094856262207031,1222168,5452733,.0076828002929688,21114162,-.0121364593505859,4430137,-.354771614074707,1062816,-.0158100128173828,203137,-.6600055694580078,833948,.706028938293457,17109884,.0266609191894531,130392,.1705007553100586,619669,.6687202453613281,126882,.5403413772583008,matched (3),838846.25,.82769138,120377.34,178068.83
