period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1112c757,growth1112c757,Y1232c484,growth1232c484,Y1439c826,growth1439c826,Y1447c440,growth1447c440,Y1627c428,growth1627c428,Y1651c372,growth1651c372,Y1680c616,growth1680c616,Y1682c484,growth1682c484,Y1725c440,growth1725c440,Y1756c251,growth1756c251,Y191c642,Y1956c208,growth1956c208,Y1998c752,growth1998c752,Y2081c124,growth2081c124,Y2105c300,growth2105c300,Y2128c191,growth2128c191,Y2206c191,growth2206c191,Y2337c36,Y2361c152,growth2361c152,Y2425c484,growth2425c484,Y2560c586,growth2560c586,Y2636c807,growth2636c807,Y2925c222,growth2925c222,Y3117c703,growth3117c703,Y3131c191,growth3131c191,Y3176c251,growth3176c251,Y3218c381,Y3312c208,growth3312c208,Y3546c372,growth3546c372,Y3574c381,Y3752c428,growth3752c428,Y3754c124,growth3754c124,Y3828c554,Y3833c620,growth3833c620,Y4022c826,growth4022c826,Y4027c688,growth4027c688,Y4039c218,Y4138c68,growth4138c68,Y4318c203,Y4447c381,Y4614c36,Y4992c376,Y5014c348,growth5014c348,Y57c484,Y665c705,growth665c705,Y666c381,Y711c344,Y752c348,growth752c348,Y767c233,Y885c300,growth885c300,_merge,x,r2,s,sf
201511,841290,670,3831,50467736,11,0,0,0,0,0,0,0,0,0,1,0,183610,1.801006317138672,305443,-.1680812835693359,275801,-.4120721817016602,1123897,-.1520185470581055,159958,-.2806129455566406,4905249,-.0694541931152344,32854192,-.147491455078125,31908464,-.0927410125732422,1494283,-.3108034133911133,2193298,-.0836391448974609,1111954,2193504,-.3643655776977539,1528542,-.352696418762207,1441637,-.3058691024780273,2702469,.0069408416748047,260060,-.1996564865112305,49981,1.200464248657227,20562,245686,-.5012092590332031,139555,-.4623336791992188,11840,-1.288110733032227,2579131,-.1550445556640625,225595,1.636235237121582,1950647,-.1223001480102539,337987,.0030841827392578,3102934,-.0185575485229492,5427681,239959,-.1234235763549805,267778,.1965713500976563,325128,42990,-.765289306640625,10738660,.0292224884033203,531710,126248,-.572688102722168,4769426,.8374738693237305,149607,2.71628475189209,2930349,17533,-.3427181243896484,1887821,8772585,44276976,292000,221540,.1215190887451172,0,2772518,-.0146722793579102,12561619,5812081,283310,-.3114356994628906,198436,75216,-.4462451934814453,matched (3),57083316,.90652418,4564739,8619805
201512,841290,671,3831,33543476,12,0,0,0,0,0,0,0,0,0,0,1,123314,-.3980798721313477,91488,-1.205554962158203,494111,.5830802917480469,1012121,-.1047544479370117,84560,-.6374502182006836,4557880,-.0734481811523438,27340000,-.1837291717529297,31298480,-.0193004608154297,993396,-.4082727432250977,2257277,.0287532806396484,1029127,2594666,.1679573059082031,1732749,.1253948211669922,2373263,.4984865188598633,2230556,-.1919145584106445,197750,-.2739095687866211,40232,-.21697998046875,6732,270893,.0976696014404297,84673,-.4996623992919922,7476,-.4597854614257813,2138213,-.1874818801879883,59576,-1.331488609313965,1133671,-.5427007675170898,331249,-.020136833190918,3997767,.253387451171875,8519663,93023,-.9476213455200195,167000,-.4721641540527344,522220,55980,.2640266418457031,11282415,.0493946075439453,437116,144737,.1366701126098633,2927985,-.4879112243652344,118969,-.2291488647460938,1568828,21928,.2236795425415039,1644135,7746575,39925652,525000,156973,-.3445291519165039,18943220,2489205,-.1077919006347656,11894180,3656129,169572,-.5132646560668945,139549,104054,.3245468139648438,matched (3),42906976,.90652418,4028642.3,8348302.5
201601,841290,672,3831,32162364,01,0,0,0,0,0,0,0,0,0,0,0,463074,1.323152542114258,204420,.8039684295654297,472077,-.0456180572509766,915349,-.1004981994628906,65104,-.2614755630493164,4441509,-.0258626937866211,32773572,.1812725067138672,28247840,-.1025524139404297,826673,-.183720588684082,2538197,.1172943115234375,1066257,2067220,-.2272529602050781,1720192,-.0072736740112305,1473470,-.4766454696655273,2625584,.1630525588989258,135581,-.3774337768554688,7641,-1.661133766174316,17393,194752,-.3299970626831055,3104,-3.30610466003418,11954,.4693679809570313,2747575,.2507476806640625,25665,-.8421249389648438,1378164,.1952915191650391,360388,.0843105316162109,3502734,-.1321916580200195,5453160,89820,-.035038948059082,90433,-.6133842468261719,225160,49031,-.1325416564941406,10701917,-.0528221130371094,278041,73258,-.6809301376342773,2019407,-.3715105056762695,48397,-.8994245529174805,1218904,8571,-.9393796920776367,1954627,13457495,36043400,382000,213060,.3055000305175781,14899678,1793799,-.3276281356811523,12651031,3565329,342963,.7043447494506836,0,89200,-.1540298461914063,matched (3),40552008,.90652418,3744115,8214779
201602,841290,673,3831,51869456,02,1,0,0,0,0,0,0,0,0,0,0,501352,.0794219970703125,140668,-.373774528503418,248408,-.6420698165893555,1558051,.531886100769043,99782,.427001953125,5192679,.156254768371582,31703136,-.0332069396972656,27293664,-.03436279296875,1278120,.4357366561889648,3286848,.2584753036499023,1380091,2302153,.1076393127441406,1829476,.0615940093994141,1795237,.1975164413452148,2703841,.0293693542480469,298823,.7902822494506836,6576,-.1501026153564453,26292,228025,.1577281951904297,25999,2.1253662109375,8030,-.3978815078735352,3768690,.3160085678100586,45186,.5656595230102539,1886585,.3140163421630859,793967,.789860725402832,5102249,.3761377334594727,8168900,348293,1.355236053466797,299520,1.197571754455566,494346,99462,.7073230743408203,11228933,.0480709075927734,379276,76943,.049077033996582,1411199,-.3583641052246094,224185,1.53303337097168,1746121,35164,1.411638259887695,2549265,11360152,38626284,455000,308703,.3708057403564453,16821878,2809380,.4486284255981445,13082277,4862347,436756,.2417526245117188,118188,48971,-.5996522903442383,matched (3),59101848,.90652418,4310758,8488040
201603,841290,674,3831,58545872,03,0,1,0,0,0,0,0,0,0,0,0,501965,.0012216567993164,295952,.7437953948974609,712953,1.054343223571777,1723566,.1009597778320313,108945,.087855339050293,6043748,.1517753601074219,33585832,.0576877593994141,30880428,.1234683990478516,1742560,.3099651336669922,2310145,-.3526191711425781,1061204,2412131,.046666145324707,2199710,.184295654296875,1941343,.0782432556152344,3652766,.300811767578125,282067,-.0577068328857422,52530,2.077958106994629,11535,268048,.1617107391357422,35090,.2998580932617188,9222,.1384067535400391,3408876,-.1003446578979492,62229,.320033073425293,1989015,.0528707504272461,840333,.0567569732666016,6472164,.2378292083740234,10429540,200592,-.5517711639404297,71165,-1.437180519104004,195902,81689,-.1968564987182617,8759540,-.2483510971069336,270575,160640,.7361011505126953,2640828,.626652717590332,311191,.3279352188110352,710300,10187,-1.238910675048828,1846884,13521517,40045792,255000,491190,.464451789855957,21061376,2872648,.0222702026367188,16125431,5628476,526898,.1876325607299805,202799,126487,.9489116668701172,matched (3),60038668,.90652418,4043977.5,8355713.5
201604,841290,675,3831,60361072,04,0,0,1,0,0,0,0,0,0,0,0,319291,-.4524269104003906,296938,.0033254623413086,330106,-.7700014114379883,1434185,-.1837987899780273,242107,.7985363006591797,5381229,-.1161079406738281,47176988,.3398017883300781,31744456,.0275955200195313,1977206,.1263294219970703,2762228,.1787271499633789,1173836,2605435,.0770893096923828,2174129,-.0116977691650391,1525409,-.2411174774169922,2948866,-.2140636444091797,312077,.101104736328125,234448,1.495849609375,20520,270225,.0080890655517578,88412,.9240913391113281,14738,.4688377380371094,3514486,.0305109024047852,78097,.2271308898925781,2481778,.2213354110717773,822333,-.0216531753540039,3565795,-.5961236953735352,10370300,247189,.2088804244995117,144338,.7071571350097656,346256,72914,-.1136388778686523,9249929,.0544729232788086,429514,121627,-.2782068252563477,3360148,.2408924102783203,256994,-.1913537979125977,795409,144637,2.653115272521973,1646157,11567685,41286240,339000,527554,.0714197158813477,28057230,3169160,.0982322692871094,17680510,4238780,593189,.1185054779052734,224095,55472,-.8242616653442383,matched (3),58756748,.90652418,3468116.8,8092714.5
201605,841290,676,3831,80360952,05,0,0,0,1,0,0,0,0,0,0,0,414587,.2611799240112305,135034,-.7879962921142578,435642,.2774066925048828,1667425,.1506834030151367,201393,-.1841211318969727,5644489,.0477628707885742,38873968,-.1935806274414063,32011632,.0083808898925781,2252011,.1301393508911133,3236960,.1585969924926758,1188967,2736327,.0490169525146484,1569095,-.3261289596557617,1575189,.0321130752563477,3319756,.1184701919555664,417651,.2913970947265625,166776,-.3405828475952148,52426,318226,.1635065078735352,118664,.2942886352539063,19740,.2922172546386719,3538915,.0069265365600586,76743,-.0174894332885742,3100691,.2226505279541016,963690,.1586246490478516,3861824,.0797519683837891,11606467,185785,-.2855634689331055,251275,.5543899536132813,1238168,95825,.2732429504394531,11265035,.1970882415771484,392476,134467,.1003599166870117,6259020,.6220388412475586,82514,-1.13608455657959,1826456,20118,-1.972612380981445,2464975,13254957,42912272,465000,728249,.3223915100097656,28552878,4523642,.3558511734008789,16854450,9081382,546899,-.0812492370605469,250685,93680,.5240068435668945,matched (3),81600048,.90652418,4008202,8338457.5
201606,841290,677,3831,72365952,06,0,0,0,0,1,0,0,0,0,0,0,391686,-.0568227767944336,279898,.7288980484008789,414333,-.0501508712768555,1584816,-.050811767578125,160736,-.2254953384399414,4736735,-.1753320693969727,35109724,-.1018466949462891,28851274,-.1039466857910156,2602193,.1445302963256836,3088264,-.0470247268676758,1103867,1214786,-.8120489120483398,1666202,.0600481033325195,1855966,.1640300750732422,3236054,-.0255365371704102,243584,-.5391845703125,100330,-.5081863403320313,10842,373654,.1605682373046875,67923,-.5579214096069336,9090,-.7754716873168945,3321867,-.0632925033569336,70647,-.0827665328979492,2987270,-.0372657775878906,1259154,.267425537109375,3750120,-.0293512344360352,10270025,158913,-.1562328338623047,166872,-.4093208312988281,331965,75231,-.2419605255126953,10746961,-.0470809936523438,839410,187568,.3328227996826172,4540791,-.3209228515625,99222,.184391975402832,2018338,3122,-1.863141059875488,2431380,11172870,44008464,185000,645063,-.1212949752807617,33112120,4062720,-.1074647903442383,18614618,4050270,498349,-.0929632186889648,152337,83714,-.1124792098999023,matched (3),65707568,.90652418,4357374,8511810
201607,841290,678,3831,87654528,07,0,0,0,0,0,1,0,0,0,0,0,534567,.3109970092773438,250383,-.1114330291748047,384387,-.0750198364257813,1472704,-.0733680725097656,164500,.0231475830078125,5280482,.1086692810058594,42801528,.1980953216552734,34017572,.1647243499755859,2532994,-.0269527435302734,3142296,.0173444747924805,1258900,2006926,.5020360946655273,1395696,-.1771535873413086,2028587,.0889339447021484,2703519,-.1798000335693359,445328,.6033487319946289,175970,.5618486404418945,20193,446007,.1770048141479492,16375,-1.422618865966797,25718,1.040016174316406,2675089,-.2165451049804688,67309,-.0484018325805664,2166303,-.3213376998901367,789726,-.4665098190307617,5589245,.3990564346313477,11303420,105588,-.4088125228881836,316932,.6414604187011719,222513,158320,.7440557479858398,10075939,-.0644741058349609,864253,191360,.020014762878418,5368489,.1674461364746094,207833,.739375114440918,2091759,16740,1.679327011108398,2361750,11339405,39540528,493000,650177,.0078973770141602,34697536,3750111,-.0800676345825195,17784714,7734337,493705,-.0093622207641602,188077,125867,.4078197479248047,matched (3),77492672,.90652418,3554455.5,8130089
201608,841290,679,3831,76211480,08,0,0,0,0,0,0,1,0,0,0,0,108958,-1.590495109558106,128003,-.6709384918212891,232798,-.5014791488647461,1464833,-.0053586959838867,234224,.3533668518066406,6194303,.1596126556396484,37278320,-.1381626129150391,32050404,-.0595684051513672,3486915,.319615364074707,2641592,-.1735725402832031,1422197,2657258,.2806911468505859,3466468,.9097433090209961,1714687,-.1681089401245117,2774869,.0260486602783203,313488,-.3510494232177734,132123,-.2865800857543945,23829,301272,-.3923215866088867,92620,1.732748985290527,43532,.5263051986694336,2141203,-.2226142883300781,32702,-.721858024597168,1993108,-.0833263397216797,429242,-.6096649169921875,5478744,-.0199689865112305,11680666,245249,.8427295684814453,170782,-.6182994842529297,79570,107251,-.3894472122192383,11987115,.1736831665039063,554722,177958,-.0726089477539063,1964892,-1.005109786987305,6009,-3.543477058410645,1744904,84221,1.615643501281738,2868859,9827907,48829528,452000,497508,-.2676334381103516,32420568,3574969,-.0478286743164063,16787540,6229588,504667,.0219602584838867,275262,77207,-.4887351989746094,matched (3),69708608,.90652418,4406983.5,8537312
201609,841290,680,3831,65880352,09,0,0,0,0,0,0,0,1,0,0,0,290707,.981353759765625,203574,.4639759063720703,432889,.6203098297119141,1310249,-.1115245819091797,267180,.1316452026367188,5470932,-.124180793762207,42685348,.1354446411132813,31867960,-.0057086944580078,2623775,-.2844028472900391,2784786,.0527896881103516,1254581,2606748,-.0191917419433594,2962182,-.1572103500366211,1349755,-.2393074035644531,2805417,.0109491348266602,272972,-.138392448425293,51210,-.9477987289428711,2737,249683,-.1878213882446289,41471,-.8035106658935547,27572,-.456695556640625,2919039,.3098869323730469,69693,.7566642761230469,2615501,.2717599868774414,301051,-.354741096496582,6504466,.1716136932373047,9399092,302062,.2083578109741211,195553,.1354436874389648,447215,85832,-.2227792739868164,10533122,-.1293087005615234,372047,182865,.0272006988525391,3653339,.620203971862793,212071,3.563662528991699,1773454,79981,-.0516557693481445,2347075,13289070,40720944,229000,254796,-.6691484451293945,27507096,3094930,-.144190788269043,17669304,5985333,467776,-.0759086608886719,222143,93753,.1941728591918945,matched (3),67808832,.90652418,3295328.5,8020186
201610,841290,681,3831,47592652,10,0,0,0,0,0,0,0,0,1,0,0,6002,-3.880223274230957,137568,-.3919105529785156,329081,-.2741765975952148,1300306,-.0076179504394531,193301,-.323674201965332,5095398,-.071110725402832,38175980,-.1116485595703125,30309484,-.050140380859375,2209451,-.171870231628418,2157783,-.2550897598266602,1531979,2628704,.008387565612793,2284854,-.2596244812011719,1718905,.2417640686035156,2128233,-.2762603759765625,270905,-.0076007843017578,141550,1.016717910766602,10132,128682,-.6628475189208984,25626,-.4813871383666992,43727,.4611654281616211,3241234,.1046991348266602,46589,-.402735710144043,2558612,-.0219907760620117,299582,-.0048913955688477,1013044,-1.859529495239258,9749445,83432,-1.286600112915039,112690,-.5511913299560547,143310,92306,.0727167129516602,10801981,.0252056121826172,331002,79206,-.8366966247558594,4596422,.2296371459960938,171807,-.2105493545532227,1257012,27619,-1.063284873962402,2402930,10268472,38968476,269000,158328,-.4757938385009766,23676336,2511657,-.2088232040405273,14708056,4932400,314300,-.3976421356201172,181789,76326,-.2056493759155273,matched (3),41985656,.90652418,3718384,8203083
201611,841290,682,3831,65910868,11,0,0,0,0,0,0,0,0,0,1,0,10194,.5297060012817383,191386,.3301734924316406,431721,.2714748382568359,1284137,-.01251220703125,146831,-.2749662399291992,6149735,.1880712509155273,30237560,-.2331218719482422,34591072,.1321353912353516,2394740,.080531120300293,2045010,-.0536785125732422,1427360,2154428,-.1989660263061523,2751095,.1856975555419922,1543972,-.1073284149169922,2873575,.3002643585205078,284181,.0478429794311523,33616,-1.437650680541992,15280,252771,.6751394271850586,34003,.282841682434082,13528,-1.17320442199707,3196023,-.0140466690063477,125753,.992955207824707,2195201,-.1531915664672852,381083,.2406291961669922,2836312,1.029544830322266,11030275,161393,.6598110198974609,240703,.7589235305786133,382948,105428,.1329193115234375,11338389,.0484638214111328,467299,184704,.8467025756835938,2011478,-.8264083862304688,5529,-3.43636417388916,2715077,10007,-1.015218734741211,2335151,10308985,40030752,343000,202544,.2462882995605469,19490984,2680941,.0652256011962891,12973898,7210433,317757,.0109395980834961,131460,76483,.0020542144775391,matched (3),58503808,.90652418,3073862.5,7931760.5
201612,841290,683,3831,55679520,12,0,0,0,0,0,0,0,0,0,0,1,1154859,4.729934692382813,169945,-.1188173294067383,411515,-.0479335784912109,925828,-.3271541595458984,80561,-.6002674102783203,4905120,-.2261295318603516,27581370,-.0919456481933594,30919392,-.1122112274169922,1628317,-.3857278823852539,1905910,-.0704431533813477,1226112,1866452,-.1434860229492188,2436618,-.1213884353637695,1366037,-.1224451065063477,2350289,-.2010183334350586,202381,-.3394594192504883,17757,-.6382217407226563,10799,340124,.2968263626098633,48471,.3545169830322266,12658,-.066472053527832,2920476,-.0901603698730469,40440,-1.134500503540039,1684784,-.2646360397338867,219638,-.5510368347167969,1854908,-.4246692657470703,8545712,79873,-.7034053802490234,105855,-.8214941024780273,209002,77012,-.3140668869018555,11641839,.0264129638671875,357192,87047,-.7523059844970703,2460721,.2015848159790039,394923,4.268683433532715,2214895,7441,-.2962799072265625,1642773,9454902,39037364,271000,262713,.2601041793823242,19961516,3363922,.2269392013549805,11046010,6289812,141902,-.8061504364013672,89303,63428,-.1871623992919922,matched (3),48704148,.90652418,4171347.3,8418096
201701,841290,684,3831,67418736,01,0,0,0,0,0,0,0,0,0,0,0,600413,-.6541156768798828,289787,.5336713790893555,341211,-.1873445510864258,859352,-.0745096206665039,186314,.8384189605712891,5688802,.1482200622558594,30207812,.0909614562988281,31210300,.0093631744384766,2051215,.2308855056762695,2545721,.289454460144043,1464255,2525088,.3022365570068359,3708086,.4199047088623047,1432528,.0475273132324219,2682921,.1323680877685547,216721,.0684595108032227,15948,-.1074466705322266,8515,430023,.2345285415649414,5556,-2.166087150573731,18667,.3884677886962891,2624368,-.1069068908691406,47859,.1684398651123047,1360550,-.2137479782104492,388141,.5693883895874023,3201156,.5456771850585938,13562197,199555,.9156522750854492,411680,1.358176231384277,297112,138080,.5838718414306641,10432020,-.1097259521484375,407407,156737,.5881204605102539,3674377,.4009284973144531,329950,-.1797494888305664,3059957,15372,.7255420684814453,0,14959467,41015856,405000,243958,-.0740652084350586,20228474,3093797,-.0837078094482422,12418286,9734702,246047,.5503854751586914,113451,61182,-.0360527038574219,matched (3),75256288,.90652418,3921688.5,8297218.5
201702,841290,685,3831,75310272,02,1,0,0,0,0,0,0,0,0,0,0,8132,-4.301811218261719,310753,.0698518753051758,273109,-.222630500793457,1018273,.1696844100952148,143556,-.2607088088989258,5369784,-.0577125549316406,33679428,.1087856292724609,27113648,-.1407108306884766,1919747,-.0662393569946289,2168188,-.1605224609375,1594897,3576232,.3480339050292969,5464718,.3877973556518555,1556863,.0832319259643555,2214446,-.1919040679931641,147159,-.3870973587036133,30671,.6539840698242188,20737,196288,-.7842559814453125,76296,2.619741439819336,6987,-.9827060699462891,2889445,.0962247848510742,70914,.3932085037231445,1578697,.1487102508544922,473171,.1980876922607422,4918406,.4294719696044922,26912262,188569,-.0566253662109375,381085,-.0772237777709961,806524,107097,-.2540979385375977,10802211,.0348701477050781,337257,85674,-.6040191650390625,1467985,-.9174928665161133,140756,-.8519134521484375,1893391,649,-3.164869785308838,2316305,14038373,32033622,442000,399677,.4936599731445313,20159668,3166677,.0232830047607422,16701300,7030572,308479,.2261314392089844,125348,61213,.0005064010620117,matched (3),68897272,.90652418,4243603,8454133
201703,841290,686,3831,74820680,03,0,1,0,0,0,0,0,0,0,0,0,1501,-1.689675331115723,108557,-1.051722526550293,563632,.7245311737060547,1428105,.3382406234741211,233022,.4844074249267578,5333916,-.0067014694213867,38898080,.1440582275390625,34747640,.2480754852294922,2706046,.3432950973510742,2992639,.3222637176513672,1487906,3902742,.0873699188232422,4397997,-.2171640396118164,1635300,.0491533279418945,3326569,.4069395065307617,262252,.5777921676635742,89079,1.066205978393555,7708,193691,-.0133180618286133,9584,-2.074524879455566,511,-2.615437030792236,3462678,.1809778213500977,56332,-.2302045822143555,2057381,.2648344039916992,821123,.5512161254882813,4780367,-.0284671783447266,17522356,268571,.3536510467529297,447152,.1598758697509766,659482,134921,.2309541702270508,9615981,-.1163234710693359,415891,55176,-.4400215148925781,2567921,.5592060089111328,158998,.1218643188476563,2617691,33279,3.937248706817627,2468247,20671892,42004244,379000,467488,.1567173004150391,27329308,4319388,.3104314804077148,19254352,6518857,583565,.6375017166137695,356365,98652,.477238655090332,matched (3),69680520,.90652418,4564453.5,8619654
201704,841290,687,3831,72903536,04,0,0,1,0,0,0,0,0,0,0,0,495448,5.799330711364746,220937,.710601806640625,423405,-.2860727310180664,1602531,.1152362823486328,262964,.120884895324707,4706220,-.1252012252807617,37893040,-.0261783599853516,30428256,-.1327400207519531,2521772,-.070526123046875,2382684,-.2279281616210938,1229619,1937266,-.7004013061523438,3640001,-.1891651153564453,1498324,-.0874786376953125,2796707,-.1734991073608398,460304,.5625810623168945,78089,-.1316747665405273,6100,176796,-.0912675857543945,78900,2.108085632324219,347,-.3870449066162109,2669948,-.259984016418457,55346,-.0176582336425781,1783399,-.1429128646850586,689805,-.1742639541625977,3962142,-.1877326965332031,17553190,254220,-.0549154281616211,250395,-.5798587799072266,229822,75212,-.5843782424926758,12253777,.2424068450927734,200199,73877,.2918729782104492,1859506,-.3227853775024414,54263,-1.07504940032959,2109637,19015,-.5596981048583984,2298885,14575401,36725056,218000,337025,-.3272171020507813,28156708,3523997,-.2035179138183594,17415904,6113039,479420,-.1965780258178711,171100,47468,-.7315425872802734,matched (3),68307976,.90652418,3342582,8039717
201705,841290,688,3831,99190976,05,0,0,0,1,0,0,0,0,0,0,0,259878,-.6452493667602539,153760,-.3624839782714844,304179,-.3307123184204102,1850234,.1437273025512695,305480,.149867057800293,6112669,.261479377746582,36593304,-.0349006652832031,31636428,.0389366149902344,2971597,.1641368865966797,3131004,.2731266021728516,1740855,2045855,.0545377731323242,3667640,.0075645446777344,1831638,.2008628845214844,3381911,.1899986267089844,469609,.0200138092041016,177814,.8228893280029297,35479,371129,.7415523529052734,46389,-.5311183929443359,24435,4.254447460174561,3872770,.3719110488891602,95914,.5498476028442383,2303318,.2558298110961914,620638,-.1056613922119141,7459050,.6326436996459961,25233548,324597,.244384765625,596298,.867701530456543,672167,167733,.8020620346069336,13072823,.0647010803222656,494085,219541,1.089138031005859,3290740,.5708017349243164,211064,1.358318328857422,3070875,35473,.6235437393188477,2721619,17557360,48807444,412000,556185,.5009441375732422,30494372,4101673,.151799201965332,21353166,7490115,544582,.12744140625,251631,86749,.6029634475708008,matched (3),91549744,.90652418,3713285.8,8200773.5
201706,841290,689,3831,71940120,06,0,0,0,0,1,0,0,0,0,0,0,568407,.7826251983642578,476169,1.130379676818848,463585,.4213733673095703,1608924,-.1397457122802734,307277,.0058650970458984,7439424,.1964292526245117,39287944,.0710525512695313,36116320,.1324367523193359,3046244,.0248098373413086,2687906,-.1525917053222656,1628367,1812417,-.12115478515625,3130961,-.158207893371582,1521757,-.1853446960449219,3266541,-.0347099304199219,575007,.2024812698364258,179841,.0113353729248047,37108,359992,-.0304670333862305,13070,-1.266742706298828,555,-3.784803867340088,4085422,.0534553527832031,87881,-.0874691009521484,2571476,.1101293563842773,605520,-.0246601104736328,4620714,-.4788789749145508,27584140,71989,-1.506071090698242,373487,-.4678573608398438,257779,99739,-.5198163986206055,12749880,-.0250129699707031,363763,178946,-.2044553756713867,2996916,-.0935287475585938,134702,-.4490957260131836,5962347,23186,-.4252233505249023,2758248,14865987,41285780,427000,679753,.2006282806396484,35635008,4984802,.1949987411499023,21337284,6823631,570189,.0459489822387695,244857,115550,.2866840362548828,matched (3),63561792,.90652418,3456041.5,8087547
201707,841290,690,3831,65403852,07,0,0,0,0,0,1,0,0,0,0,0,195715,-1.066178321838379,288415,-.5013723373413086,445152,-.0405740737915039,1854001,.141779899597168,290625,-.0557155609130859,6907317,-.0742120742797852,34129096,-.1407680511474609,33665668,-.0702667236328125,3461481,.1277875900268555,3093621,.1405801773071289,1621117,1291877,-.3385648727416992,3041656,-.0289382934570313,1600149,.0502309799194336,3703238,.1254758834838867,326146,-.5670366287231445,125296,-.3613948822021484,17764,323788,-.1059932708740234,337,-3.657991886138916,17337,3.441629886627197,3711403,-.0960149765014648,60100,-.3799734115600586,1311530,-.6732854843139648,616940,.0186843872070313,6664455,.3662385940551758,19198572,66515,-.0790863037109375,244402,-.4240694046020508,774975,144239,.3689146041870117,12688601,-.0048179626464844,476047,102025,-.5618658065795898,5143186,.5400886535644531,113056,-.1751823425292969,4763475,31610,.3099250793457031,2517154,14316259,40542980,497000,557425,-.1984014511108398,42369316,5377716,.0758695602416992,19607708,5673660,521772,-.0887374877929688,216984,94202,-.2042617797851563,matched (3),57116728,.90652418,3531748.8,8120187.5
201708,841290,691,3831,60363824,08,0,0,0,0,0,0,1,0,0,0,0,3771,-3.949319839477539,208965,-.3222341537475586,195547,-.8226156234741211,1467297,-.2339239120483398,317703,.0890827178955078,5722927,-.1881008148193359,38600104,.1231040954589844,34810832,.0334491729736328,2976706,-.15087890625,2755236,-.1158390045166016,1526384,1827345,.3467683792114258,4544332,.4014787673950195,1835478,.1372079849243164,3139561,-.1651239395141602,304971,-.0671291351318359,181209,.3689727783203125,12672,316808,-.0217933654785156,45017,4.894711971282959,27176,.4494915008544922,2780988,-.2886037826538086,16555,-1.289321899414063,2946592,.8094549179077148,506421,-.1974039077758789,4083160,-.4899168014526367,18739278,175443,.9698867797851563,523342,.7614212036132813,199196,137668,-.046626091003418,12892917,.0159740447998047,435613,111297,.0869846343994141,2587230,-.6870851516723633,520287,1.526497840881348,6430923,57650,.600916862487793,2665919,14256605,43081912,335000,482822,-.1436796188354492,55447128,5588558,.0384578704833984,19263740,8160363,530383,.0163688659667969,277369,82581,-.1316614151000977,matched (3),70655040,.90652418,4570337.5,8622771
201709,841290,692,3831,50337352,09,0,0,0,0,0,0,0,1,0,0,0,207211,4.00639820098877,439649,.743809700012207,401020,.7182111740112305,2212131,.4105339050292969,314178,-.0111570358276367,4707079,-.1954126358032227,34751244,-.1050395965576172,30630664,-.1279258728027344,2658738,-.1129665374755859,2826198,.0254287719726563,1675124,2231043,.1996049880981445,2977292,-.4228668212890625,2094223,.1318778991699219,2518179,-.2205467224121094,410820,.297938346862793,60750,-1.092884063720703,7475,264850,-.1791324615478516,7495,-1.792803764343262,15987,-.5305585861206055,4342163,.4455661773681641,35611,.7659664154052734,2671065,-.0981721878051758,392110,-.2558259963989258,3400003,-.1830949783325195,14958466,120488,-.3757638931274414,316777,-.5020370483398438,636794,120465,-.1334857940673828,12310255,-.0462455749511719,344697,62992,-.5691947937011719,1967888,-.2736263275146484,91718,-1.735662460327148,4357124,19695,-1.074026107788086,2151899,14908675,35913944,184000,217309,-.7983274459838867,50203796,3792408,-.3877201080322266,18954356,4840326,497777,-.0634469985961914,194165,97510,.1661748886108398,matched (3),60091224,.90652418,4329795.5,8497725
201710,841290,693,3831,52682868,10,0,0,0,0,0,0,0,0,1,0,0,528343,.9360074996948242,253767,-.5495595932006836,360877,-.1054744720458984,1751179,-.2336664199829102,324840,.0333728790283203,5203865,.1003341674804688,43342424,.220916748046875,33276008,.0828342437744141,2667924,.0034494400024414,2994987,.0580081939697266,1726252,2403424,.0744247436523438,3111142,.043975830078125,2442889,.1539983749389648,2839532,.1201028823852539,413396,.006251335144043,37698,-.4771604537963867,12831,208739,-.2380781173706055,36411,1.580635070800781,5304,-1.103314399719238,5305897,.2004461288452148,58284,.4926729202270508,3245439,.1947736740112305,383884,-.0212011337280273,6960142,.7164239883422852,19105396,43823,-1.011391639709473,419020,.2797203063964844,470528,145612,.1895856857299805,12100323,-.0172004699707031,289830,119493,.6402502059936523,3548912,.5896797180175781,343770,1.321254730224609,6681653,18143,-.0820798873901367,2821906,11786076,36564776,362000,228802,.0515365600585938,47265836,3761871,-.0080852508544922,15702075,5224821,515639,.0352544784545898,180783,99795,.0231637954711914,matched (3),58726568,.90652418,3326735.8,8033141.5
