period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1755c124,growth1755c124,Y1771c818,Y1903c381,Y1909c251,growth1909c251,Y1911c251,growth1911c251,Y1911c381,Y1927c251,growth1927c251,Y2133c251,growth2133c251,Y2408c124,growth2408c124,Y2735c251,growth2735c251,Y2768c251,growth2768c251,Y2768c381,Y2771c124,growth2771c124,Y2771c208,growth2771c208,Y2771c381,Y2774c381,Y2775c251,growth2775c251,Y2805c381,Y2809c124,growth2809c124,Y2809c381,Y2813c381,Y2817c124,growth2817c124,Y2817c381,Y2830c251,growth2830c251,Y2843c208,growth2843c208,Y2854c251,growth2854c251,Y2858c251,growth2858c251,Y2882c124,growth2882c124,Y2882c246,growth2882c246,Y2882c381,Y2886c124,growth2886c124,Y2887c124,growth2887c124,Y2888c124,growth2888c124,Y2891c124,growth2891c124,Y2977c124,growth2977c124,Y2982c124,growth2982c124,Y2984c124,growth2984c124,Y2985c124,growth2985c124,Y3010c376,Y3011c251,growth3011c251,Y3235c586,growth3235c586,Y338c124,growth338c124,Y3495c586,growth3495c586,Y3603c124,growth3603c124,Y3984c600,growth3984c600,Y4638c826,growth4638c826,Y4918c124,growth4918c124,Y5014c348,growth5014c348,Y651c381,Y674c620,growth674c620,_merge,x,r2,s,sf
201702,830210,685,3750,24495124,02,1,0,0,0,0,0,0,0,0,0,0,5023183,.0268697738647461,235982,68434808,60552776,-.0937461853027344,20286992,-.2673702239990234,20020696,4070790,-.1086692810058594,797078,-.0958223342895508,2356950,-.0317420959472656,28166572,-.1617679595947266,73904136,-.3917713165283203,67647136,12353317,-.2395057678222656,4168901,-.3528623580932617,27915120,1910699,1324874,-.3800687789916992,5373786,11739880,-.1861019134521484,37083384,7511077,11828397,-.2477188110351563,27364018,110918648,-.1530323028564453,4717831,-.3883876800537109,1771225,-.1131229400634766,43628968,-.1773719787597656,945703,-.097442626953125,410690,-.6529159545898438,1979140,295692,-1.442581176757813,5113871,-.3870725631713867,3936267,-.4181270599365234,7366,-1.76820182800293,3877425,.0885839462280273,13428408,-.3134174346923828,23925146,-.2510089874267578,41454984,.0420303344726563,494000,3739524,-.2070960998535156,31366578,-.2009201049804688,13907194,-.1714439392089844,262389,-.0302066802978516,135124,-.2715206146240234,250408,-.2514934539794922,13919287,-.0038032531738281,2669152,-.4557704925537109,399677,.4936599731445313,1521203,268760,.1494636535644531,matched (3),24503886,.92455167,778654.31,1546502.8
201703,830210,686,3750,18703686,03,0,1,0,0,0,0,0,0,0,0,0,5022975,-.0000410079956055,234036,44123532,59515184,-.0172824859619141,19045390,-.0631561279296875,24489748,2668834,-.4221954345703125,944768,.1699867248535156,2200157,-.0688400268554688,29300248,.039459228515625,57885672,-.2442989349365234,45290192,9758489,-.2357864379882813,4398553,.0536231994628906,22887466,1238323,788788,-.5185747146606445,4534060,7062047,-.5082559585571289,21726208,6591010,5585620,-.7503089904785156,19186062,127161760,.1366634368896484,3375443,-.3348226547241211,2481120,.3370380401611328,45584592,.0438480377197266,400139,-.8601160049438477,204890,-.6953659057617188,1146841,170123,-.5527963638305664,3466132,-.3889169692993164,1931708,-.7118282318115234,6955,-.0574140548706055,3132366,-.2133827209472656,11086470,-.1916484832763672,18320412,-.2669143676757813,23364280,-.5734004974365234,323000,2961932,-.2331171035766602,41230000,.2734241485595703,13017865,-.0660820007324219,110443,-.8653287887573242,127961,-.0544672012329102,431485,.5441408157348633,10376132,-.2937679290771484,3064448,.1381063461303711,467488,.1567173004150391,2111615,294433,.0912322998046875,matched (3),18265564,.92455167,865882,1592206
201704,830210,687,3750,25115554,04,0,0,1,0,0,0,0,0,0,0,0,5147487,.0244865417480469,126224,34311112,53426528,-.1079254150390625,13413669,-.3505496978759766,15156891,3403085,.2430400848388672,1011441,.0681915283203125,2302467,.0454521179199219,25153052,-.1526165008544922,34972648,-.5039024353027344,27687312,10784091,.0999336242675781,3092638,-.3522510528564453,14208873,1150265,705596,-.111454963684082,3399850,5986932,-.165156364440918,17211336,5148623,3892045,-.3612604141235352,13548223,102401040,-.2165641784667969,2233413,-.4129953384399414,1549819,-.4705715179443359,31153472,-.3806438446044922,425016,.0603141784667969,186327,-.0949697494506836,656921,145166,-.1586437225341797,4042094,.1537237167358398,2224558,.1411533355712891,4017,-.5489253997802734,2549663,-.2058277130126953,9555471,-.1486110687255859,19919072,.0836620330810547,24152132,.0331649780273438,300000,2418828,-.2025585174560547,45163636,.09112548828125,16224957,.2202262878417969,347769,1.147038459777832,116129,-.0970239639282227,273545,-.4557666778564453,14855353,.3588523864746094,3159151,.0304355621337891,337025,-.3272171020507813,1961003,568924,.6586952209472656,matched (3),23892532,.92455167,687297.56,1502579.9
201705,830210,688,3750,29983300,05,0,0,0,1,0,0,0,0,0,0,0,6186328,.183833122253418,226989,50692208,82277248,.4317874908447266,20950024,.4458656311035156,18193532,8768384,.9464702606201172,1392320,.3195953369140625,2806976,.1981267929077148,29630754,.1638336181640625,46612656,.2873058319091797,36548680,9833926,-.0922336578369141,3710767,.1822137832641602,15679349,2843286,5637498,2.078152656555176,6530601,10001088,.5131149291992188,26898276,9690489,9777397,.921137809753418,18564348,118068360,.1423683166503906,2328503,.0416946411132813,2658741,.5397148132324219,37105024,.1748256683349609,960962,.8158082962036133,185505,-.0044212341308594,998775,209654,.3675804138183594,4974868,.2076358795166016,4363310,.6736726760864258,83733,3.037097930908203,3483326,.3120269775390625,17178816,.5865631103515625,30479324,.4253711700439453,20234554,-.1769809722900391,369000,3392919,.3384075164794922,45848668,.0150527954101563,18617854,.1375713348388672,436421,.2270689010620117,162128,.3336849212646484,794061,1.065693855285645,15815119,.0626068115234375,4015716,.2399129867553711,556185,.5009441375732422,2769683,895306,.4534187316894531,matched (3),28694218,.92455167,730683.44,1522913.9
201706,830210,689,3750,30132958,06,0,0,0,0,1,0,0,0,0,0,0,6221991,.0057477951049805,794918,57177116,84643928,.0283584594726563,24402868,.1525611877441406,20447444,12104705,.3224420547485352,2966137,.7562894821166992,2674539,-.0483303070068359,38595636,.2643260955810547,67247968,.3665142059326172,64931424,13817959,.3401298522949219,4704366,.2372522354125977,26583516,5470173,5109152,-.0984067916870117,8652290,18391688,.6092052459716797,50794556,14151875,21491044,.7875633239746094,37112528,123175792,.0423488616943359,3485526,.4033937454223633,2969140,.1104192733764648,47044916,.2373504638671875,1353170,.3422708511352539,136355,-.3078203201293945,3045516,1108987,1.665743827819824,13490423,.9975805282592773,10127417,.842015266418457,210235,.92059326171875,3160721,-.0971879959106445,29340032,.5352764129638672,33308214,.0887546539306641,37757336,.6237869262695313,516000,3236583,-.0471725463867188,40589352,-.1218395233154297,22368304,.1835231781005859,222279,-.6746740341186523,177157,.0886497497558594,1043545,.273219108581543,16950888,.0693531036376953,4518428,.1179485321044922,679753,.2006282806396484,4707466,664577,-.2980146408081055,matched (3),31029718,.92455167,629974.88,1477239.5
201707,830210,690,3750,28788848,07,0,0,0,0,0,1,0,0,0,0,0,6685718,.0718841552734375,701574,69652248,79276792,-.0655078887939453,25785346,.0551052093505859,19412120,19580308,.4809303283691406,1694660,-.5597782135009766,2697811,.0086631774902344,38518632,-.0019969940185547,103302160,.4292716979980469,86378040,17461886,.2340526580810547,5683428,.1890640258789063,28983370,7118870,6575790,.2523612976074219,17153066,28321984,.4317398071289063,68576768,26877608,28092012,.2678489685058594,62475548,136354480,.1016445159912109,4621950,.2821969985961914,3564834,.1828451156616211,56777224,.1880340576171875,3482500,.9453001022338867,447836,1.189165115356445,4214497,1913540,.5455074310302734,20256756,.4065093994140625,14123751,.332611083984375,757141,1.281323432922363,3563477,.1199369430541992,51636832,.5652828216552734,26865988,-.2149429321289063,48123744,.2425975799560547,474000,4536628,.3376665115356445,62549720,.4324569702148438,15386522,-.3741531372070313,215177,-.0324726104736328,174553,-.0148077011108398,356390,-1.074353218078613,15081811,-.1168308258056641,4155252,-.0837917327880859,557425,-.1984014511108398,3897667,1253322,.6344022750854492,matched (3),30084716,.92455167,780866.69,1547617.9
201708,830210,691,3750,27923332,08,0,0,0,0,0,0,1,0,0,0,0,6540341,-.0219850540161133,585695,57280088,65798064,-.1863536834716797,27830216,.0763149261474609,16740203,15838198,-.2121009826660156,1874465,.1008415222167969,2602832,-.0358400344848633,40530088,.0509033203125,115393352,.1106891632080078,92654816,14237195,-.20416259765625,5890593,.035801887512207,26333332,5462211,4211252,-.4456348419189453,18264760,32110790,.1255531311035156,80940368,33131980,37450880,.2875461578369141,74589184,128364088,-.0603866577148438,5383746,.1525678634643555,3319290,-.0713663101196289,54179448,-.0468349456787109,2254656,-.43475341796875,1002073,.8053989410400391,4944278,1990475,.0394191741943359,18388328,-.0967731475830078,15410803,.0872116088867188,474778,-.4667024612426758,3595761,.0090188980102539,69634248,.2990207672119141,23954310,-.1147117614746094,44096820,-.0873889923095703,683000,5251543,.1463375091552734,67247336,.0724143981933594,15020295,-.0240879058837891,147053,-.3806676864624023,183151,.0480823516845703,143846,-.907282829284668,14202888,-.0600433349609375,3619453,-.1380500793457031,482822,-.1436796188354492,3291975,894363,-.3374414443969727,matched (3),29804690,.92455167,596120.94,1463122.9
201709,830210,692,3750,26459280,09,0,0,0,0,0,0,0,1,0,0,0,4961519,-.2762765884399414,511606,51641440,62832016,-.0461273193359375,26251458,-.0583992004394531,15908580,12457489,-.2401008605957031,1001940,-.6263856887817383,2341815,-.1056737899780273,35398200,-.1353836059570313,103865000,-.105255126953125,83089208,13093495,-.0837421417236328,4301315,-.3144359588623047,22851818,3533553,2538965,-.5060033798217773,19850480,26579988,-.1890335083007813,80920400,28147344,29661632,-.2331771850585938,66039432,104415872,-.2064895629882813,4911382,-.0918283462524414,3279406,-.0120887756347656,41921488,-.2565021514892578,1544127,-.3785381317138672,523190,-.6498813629150391,3007009,1459540,-.3102521896362305,13763823,-.2896728515625,12772379,-.1877841949462891,169474,-1.030147552490234,3800525,.0553836822509766,53306112,-.2672061920166016,17814744,-.2961215972900391,33091362,-.2871150970458984,338000,3871320,-.3049259185791016,53392292,-.2307109832763672,9869930,-.4199104309082031,122419,-.1833429336547852,198835,.0821647644042969,89771,-.4714813232421875,12268916,-.1463756561279297,3234971,-.1123027801513672,217309,-.7983274459838867,2582220,487192,-.6074533462524414,matched (3),26225460,.92455167,556366.06,1447380.9
201710,830210,693,3750,24493404,10,0,0,0,0,0,0,0,0,1,0,0,5000777,.0078811645507813,489395,43583184,64184376,.0212955474853516,22523108,-.1531810760498047,15205308,10394030,-.18109130859375,555599,-.5896463394165039,2178378,-.0723457336425781,25217480,-.3391227722167969,92088128,-.1203460693359375,67976216,9469937,-.3239936828613281,4333726,.00750732421875,16121142,2447410,1628098,-.4443435668945313,11510000,21290928,-.2218780517578125,52391452,15405623,21048334,-.3430328369140625,40446756,82720000,-.2329196929931641,4269662,-.1400213241577148,2597758,-.2330131530761719,35655152,-.1619052886962891,1046312,-.3891868591308594,183160,-1.04958438873291,2387657,736121,-.6844825744628906,11960385,-.1404438018798828,7093342,-.5881280899047852,411778,.8877849578857422,1702013,-.8033275604248047,33151444,-.4749641418457031,18433380,.0341358184814453,25587232,-.2571792602539063,259000,2760894,-.3380413055419922,39701576,-.2962760925292969,12682774,.2507514953613281,90175,-.3056974411010742,225118,.1241493225097656,65576,-.314051628112793,14989928,.2003078460693359,2640268,-.2031393051147461,228802,.0515365600585938,1754332,285490,-.5344514846801758,matched (3),26194536,.92455167,637061.5,1480275.5
201711,830210,694,3750,28108402,11,0,0,0,0,0,0,0,0,0,1,0,5414720,.0795278549194336,95072,53030312,71758992,.1115531921386719,22582764,.0026454925537109,17057236,10571883,.0169658660888672,607629,.0895175933837891,2681768,.2078952789306641,29759606,.1656131744384766,115516080,.2266635894775391,73368016,14070283,.3959426879882813,3990768,-.0824441909790039,19234632,2355721,2109634,.2591018676757813,9131389,19151100,-.1059207916259766,38862288,14819962,14817439,-.3510150909423828,29989616,94264080,.1306381225585938,3384643,-.2322864532470703,2824808,.0837907791137695,40633084,.1306896209716797,829372,-.2323589324951172,109072,-.5183515548706055,1499066,436922,-.5216398239135742,8048620,-.3960981369018555,5047861,-.3401918411254883,137164,-1.099307060241699,2347943,.3217277526855469,23838848,-.3297691345214844,26475156,.3620433807373047,22017318,-.1502647399902344,351000,1728915,-.4680604934692383,36518360,-.0835742950439453,14825267,.1560878753662109,115681,.2490835189819336,249191,.1015949249267578,111281,.5288486480712891,12551702,-.177520751953125,3225994,.2003602981567383,265245,.147796630859375,1372646,545228,.6469974517822266,matched (3),26764520,.92455167,674315.13,1496686.1
201712,830210,695,3750,30685708,12,0,0,0,0,0,0,0,0,0,0,1,5263960,-.0282382965087891,427719,52415776,64121092,-.1125392913818359,21613022,-.0438899993896484,16986410,10621376,.0046710968017578,708401,.1534461975097656,2227711,-.1855010986328125,31219956,.0479068756103516,127722656,.1004505157470703,80182112,9955553,-.3459339141845703,4382265,.0935821533203125,19679126,6172618,2193452,.0389623641967773,8517340,15819925,-.1910896301269531,37418532,11491089,13150337,-.1193580627441406,25304140,113300592,.1839447021484375,3912157,.144841194152832,2751242,-.0263872146606445,50256480,.2125568389892578,858377,.0343751907348633,30319,-1.280234336853027,2549923,1473026,1.215319633483887,7148637,-.1185789108276367,4645804,-.0830001831054688,731031,1.67327880859375,3581580,.4222640991210938,16866096,-.3460121154785156,28217348,.0637302398681641,25245206,.1368083953857422,479000,2358761,.3106422424316406,41450360,.1266803741455078,18320504,.2116889953613281,264610,.8274211883544922,172918,-.3654022216796875,177760,.4683761596679688,9953847,-.2318973541259766,3895668,.188624382019043,276427,.0412931442260742,1866517,555652,.0189380645751953,matched (3),30031156,.92455167,671476.5,1495409.4
201801,830210,696,3750,35593268,01,0,0,0,0,0,0,0,0,0,0,0,6032882,.1363420486450195,769747,68910760,79077160,.2096500396728516,29719220,.3184967041015625,22531636,7903716,-.2955350875854492,843337,.1743555068969727,2952524,.2816858291625977,37971956,.1957893371582031,135322800,.0578022003173828,112166712,12854347,.2555503845214844,6316463,.3655939102172852,30548268,5370404,2248322,.0247068405151367,9404866,15967439,.0092811584472656,58537432,13462704,15708602,.1777610778808594,42928256,152004336,.2938652038574219,6356804,.4854364395141602,2638908,-.0416879653930664,61173688,.1965770721435547,1192323,.3286151885986328,592254,2.972161293029785,3259300,1469383,-.002476692199707,9138873,.2456150054931641,6401681,.3205966949462891,115862,-1.842056274414063,5051969,.3439741134643555,17033388,.0098705291748047,28433330,.0076255798339844,42819192,.5283489227294922,807000,4222172,.5822134017944336,63667172,.4291725158691406,21461214,.1582260131835938,227984,-.148982048034668,204124,.1659107208251953,274282,.4337215423583984,13463600,.3020305633544922,4038266,.03594970703125,353329,.245452880859375,1699521,303616,-.6043787002563477,matched (3),35335132,.92455167,706387.31,1511407.1
201802,830210,697,3750,31686396,02,1,0,0,0,0,0,0,0,0,0,0,5149605,-.1583051681518555,228348,57854072,72352312,-.0888767242431641,24341448,-.1996135711669922,16514426,3940566,-.6960086822509766,1319506,.4476461410522461,2423277,-.197540283203125,30791530,-.2096080780029297,90273880,-.4048137664794922,73606448,12086171,-.0616188049316406,5965436,-.0571775436401367,23165916,2432885,2170715,-.0351266860961914,7028441,12141020,-.2739620208740234,40858680,9887014,10653278,-.3883419036865234,26130644,134984800,-.1187477111816406,4413160,-.3649349212646484,2821192,.0667943954467773,50894400,-.1839637756347656,539398,-.7932052612304688,260717,-.820500373840332,1645866,409234,-1.27830982208252,6400675,-.3561334609985352,4749080,-.298609733581543,89453,-.2586870193481445,3451516,-.3809642791748047,14404353,-.1676445007324219,22657388,-.2270755767822266,38588468,-.1040325164794922,734000,3231395,-.2674360275268555,35779460,-.5762939453125,18959176,-.1239585876464844,202277,-.1196374893188477,151991,-.2949066162109375,171468,-.4697599411010742,11114591,-.1917304992675781,3255986,-.2153196334838867,335832,-.0507888793945313,1505426,316324,.0410032272338867,matched (3),29663964,.92455167,599116.63,1464346
201803,830210,698,3750,23824224,03,0,1,0,0,0,0,0,0,0,0,0,5228346,.0151748657226563,86416,52603432,75339680,.0404605865478516,20552168,-.1692142486572266,14367409,3252094,-.1920251846313477,1088938,-.1920537948608398,2354010,-.0290002822875977,33361468,.0801620483398438,69616160,-.2598514556884766,49693180,13136749,.0833511352539063,4753137,-.227177619934082,18353660,1566471,1674143,-.2597560882568359,5570484,9842216,-.2099075317382813,23199308,8279650,6052779,-.5653495788574219,14373037,130844080,-.0311565399169922,3455936,-.2444972991943359,2053636,-.3175468444824219,44152260,-.1421089172363281,515312,-.0456809997558594,147001,-.5729961395263672,984886,546355,.2889814376831055,5520114,-.148005485534668,2294230,-.7275543212890625,28090,-1.158299446105957,2924940,-.1655397415161133,12122707,-.1724510192871094,19159760,-.1676750183105469,31815848,-.1929893493652344,538000,3087790,-.0454578399658203,55195128,.4335002899169922,20142684,.0605525970458984,215317,.0624732971191406,203378,.2912445068359375,147925,-.1476907730102539,11930193,.0708122253417969,2209433,-.3877592086791992,470586,.3373680114746094,2108640,659948,.7353944778442383,matched (3),24947804,.92455167,779787.13,1547073.5
201804,830210,699,3750,23688860,04,0,0,1,0,0,0,0,0,0,0,0,5035971,-.0374889373779297,95305,32597524,61461328,-.2035999298095703,14026747,-.3819999694824219,14960049,3883362,.1774015426635742,1481579,.3079051971435547,2666575,.1246747970581055,26975028,-.2124900817871094,47616936,-.3798084259033203,44267044,11184068,-.1609230041503906,3571156,-.2859153747558594,14476343,1530592,1573670,-.0618906021118164,5332629,6967386,-.3454408645629883,19297092,9140737,6025821,-.0044631958007813,12022570,118230056,-.1013736724853516,2460330,-.3397979736328125,1664007,-.210383415222168,38192568,-.1450042724609375,351688,-.3820285797119141,176239,.1814022064208984,570022,605817,.1033086776733398,4935796,-.1118841171264648,1983013,-.1457796096801758,7610,-1.305950164794922,2542676,-.1400566101074219,13385913,.0991230010986328,28363528,.3922920227050781,24456060,-.2630863189697266,241000,1934126,-.4678001403808594,46097192,-.1801223754882813,20197794,.0027313232421875,190088,-.1246242523193359,242495,.1759147644042969,377811,.9376888275146484,10658521,-.1127128601074219,2743162,.2163753509521484,326956,-.3641529083251953,3584498,663571,.0054740905761719,matched (3),25181616,.92455167,845517.81,1581223.9
201805,830210,700,3750,28756772,05,0,0,0,1,0,0,0,0,0,0,0,6173134,.2036008834838867,371791,41694368,86983168,.3473072052001953,21360676,.4205856323242188,17816518,8496375,.7829389572143555,2254613,.4198694229125977,2991032,.1148233413696289,30961804,.1378421783447266,54282488,.131011962890625,50763100,9748358,-.1373920440673828,3843890,.0735960006713867,16249360,1701537,6366744,1.397677421569824,8913791,14412673,.7268667221069336,27084380,12099703,9033270,.4048595428466797,19906212,114876520,-.0287742614746094,2294942,-.0695877075195313,2113744,.239232063293457,38131904,-.0015888214111328,574798,.4912748336791992,213576,.1921510696411133,1753189,286218,-.7498235702514648,7767637,.4534521102905273,3370625,.5304813385009766,822316,4.682661056518555,2927355,.1408824920654297,16688457,.2205142974853516,36519360,.2527389526367188,27256710,.1084213256835938,555000,2530138,.2686176300048828,51401640,.108917236328125,22110424,.0904769897460938,331277,.5554685592651367,148067,-.4933156967163086,306442,-.2093658447265625,10269244,-.0372047424316406,4343072,.4594707489013672,446827,.3123455047607422,2468382,1012295,.4223394393920898,matched (3),33107956,.92455167,720764.06,1518179.6
201806,830210,701,3750,30544570,06,0,0,0,0,1,0,0,0,0,0,0,5392310,-.1352329254150391,351363,59509660,90621032,.0409717559814453,23533172,.0968589782714844,18719752,13152143,.4369449615478516,3582329,.4630355834960938,2231077,-.2931337356567383,35620776,.1401748657226563,75963464,.3360519409179688,70241056,16895710,.5499610900878906,4294944,.1109533309936523,20661088,3863710,5475595,-.1507863998413086,10975319,22156940,.4300441741943359,55454564,18019264,20270576,.8082561492919922,38886652,131086112,.1319961547851563,3571029,.4421463012695313,3072039,.3738803863525391,47457928,.2187919616699219,1678990,1.071928977966309,216770,.0148448944091797,2761775,1191431,1.426156044006348,11582618,.3995399475097656,8576900,.9339742660522461,1820920,.7949724197387695,4341380,.3940925598144531,31655908,.6402072906494141,37751792,.0331897735595703,32073064,.1627178192138672,626000,3197333,.234044075012207,47686904,-.07501220703125,28161396,.2419033050537109,169576,-.6696538925170898,215306,.3743953704833984,568322,.6176595687866211,11603298,.1221351623535156,3867929,-.1158628463745117,795634,.5769681930541992,4064257,1221790,.1880970001220703,matched (3),32512442,.92455167,855513.81,1586591.4
201807,830210,702,3750,31958338,07,0,0,0,0,0,1,0,0,0,0,0,6507347,.187957763671875,545957,72242592,85451120,-.0587425231933594,26976300,.1365489959716797,22908192,19429078,.3901863098144531,2513669,-.3542699813842773,2317084,.0378246307373047,38553344,.0791149139404297,114799744,.4129371643066406,114996752,13899705,-.1951923370361328,6328440,.3876152038574219,33924152,8111680,4561599,-.1826276779174805,17956662,34680508,.4480266571044922,90009424,29850946,35727256,.5667438507080078,69278952,136390432,.0396671295166016,6339441,.5739364624023438,4180372,.3080587387084961,54478100,.1379547119140625,2812625,.515925407409668,428894,.682373046875,4595489,4257600,1.273550987243652,21527416,.6198215484619141,17274712,.7001714706420898,754724,-.8807449340820313,5031054,.1474370956420898,57025064,.5885658264160156,31842368,-.1702346801757813,43760880,.3107242584228516,1784000,4676483,.3802289962768555,53284448,.1109867095947266,16613738,-.5277233123779297,126121,-.2960596084594727,233977,.0831623077392578,404825,-.3392333984375,13816276,.1745586395263672,4095592,.0571918487548828,586302,-.3053045272827148,4022527,1279405,.0460786819458008,matched (3),30797224,.92455167,716317.06,1516073.4
201808,830210,703,3750,30824644,08,0,0,0,0,0,0,1,0,0,0,0,5167144,-.2306118011474609,610037,63281120,71420160,-.1793632507324219,27065580,.0033035278320313,16641935,12576180,-.434967041015625,1509396,-.5100336074829102,2003720,-.1453037261962891,33904044,-.128509521484375,121092640,.0533657073974609,105411392,14816981,.0639057159423828,7616145,.1852169036865234,33170252,6816055,4794844,.0498676300048828,21185798,33554062,-.03302001953125,97427792,36460168,37353464,.0445117950439453,81839896,124815672,-.0886821746826172,5899092,-.0719919204711914,3543603,-.1652565002441406,45918252,-.1709346771240234,2418605,-.1509265899658203,564014,.2738685607910156,4551348,4216203,-.0097713470458984,19923652,-.0774192810058594,13290863,-.2621669769287109,285836,-.9709339141845703,2800933,-.5856771469116211,64608952,.1248626708984375,20468890,-.4418907165527344,40120752,-.0868473052978516,1052000,6680044,.3565778732299805,55479604,.0403709411621094,11639280,-.3558444976806641,175887,.3325996398925781,244821,.0453042984008789,332844,-.1957807540893555,12892765,-.0691814422607422,4498456,.0938224792480469,433198,-.3026399612426758,3208809,953245,-.2942790985107422,matched (3),29034662,.92455167,775073.25,1544702.9
201809,830210,704,3750,30185106,09,0,0,0,0,0,0,0,1,0,0,0,4677917,-.0994672775268555,523020,53732200,59824676,-.1771621704101563,22073266,-.2038955688476563,14008516,11385242,-.0994853973388672,1088087,-.3272886276245117,1701144,-.1637048721313477,27826520,-.1975440979003906,103698240,-.1550712585449219,100924080,11453216,-.2575035095214844,4938286,-.4332523345947266,22535688,5281227,2693835,-.5765752792358398,18844174,29014828,-.1453514099121094,88804624,33001096,30180532,-.2132282257080078,74395672,94395648,-.2793445587158203,4647218,-.238530158996582,3289263,-.0744800567626953,37088828,-.2135467529296875,1867929,-.2583608627319336,262620,-.7643709182739258,3645524,2553500,-.501469612121582,15505950,-.2506847381591797,12970283,-.0244159698486328,283863,-.0069265365600586,2616549,-.0680961608886719,57130976,-.1230068206787109,20364202,-.0051288604736328,33200720,-.1893215179443359,552000,4828036,-.3246841430664063,50129692,-.1014022827148438,9197073,-.2355003356933594,181359,.0306367874145508,199527,-.2045774459838867,108519,-1.120748519897461,10162419,-.2379703521728516,3673552,-.2025747299194336,292043,-.3942937850952148,3197606,823438,-.1463832855224609,matched (3),27911626,.92455167,677579.81,1498159.8
201810,830210,705,3750,30364128,10,0,0,0,0,0,0,0,0,1,0,0,5339320,.1322460174560547,0,54691408,33192828,-.5890846252441406,12217065,-.5915336608886719,17500398,3820203,-1.092015266418457,161352,-1.908588409423828,2060439,.1916179656982422,11138761,-.9155597686767578,48310440,-.7638359069824219,93214160,9986825,-.1370029449462891,4815287,-.0252227783203125,23558980,2330470,1236752,-.778477668762207,17029638,23852384,-.1959228515625,65739168,24283304,25593338,-.1648654937744141,52733944,38465216,-.8977394104003906,3588488,-.2585372924804688,883341,-1.314707756042481,20097580,-.6127166748046875,1244773,-.4058771133422852,284772,.0809812545776367,2485535,2186725,-.155059814453125,12682840,-.2009735107421875,7841700,-.5032052993774414,192235,-.3897733688354492,2339975,-.1117162704467773,43039744,-.2832221984863281,27383304,.2961559295654297,26011504,-.2440338134765625,604000,2056900,-.8532400131225586,34137088,-.3842277526855469,16143418,.5626277923583984,197364,.0845718383789063,177227,-.1185178756713867,112684,.0376615524291992,14885097,.3816642761230469,4093176,.1081619262695313,181102,-.4778413772583008,2031519,583136,-.3450679779052734,matched (3),23470784,.92455167,1981252.3,2389713.3
201811,830210,706,3750,34020256,11,0,0,0,0,0,0,0,0,0,1,0,5269846,-.0130977630615234,385966,0,66570424,.6959266662597656,20764764,.5304241180419922,0,7935480,.7310400009155273,557155,1.239254951477051,2142376,.038996696472168,25243860,.8181533813476563,121820584,.9249000549316406,0,12454937,.2208499908447266,6009711,.2215814590454102,0,0,2280892,.6120786666870117,0,23980408,.0053539276123047,0,0,17513312,-.3793697357177734,0,97345024,.9285068511962891,3181521,-.1203718185424805,3472118,1.368808746337891,39305524,.6707649230957031,1019426,-.1997137069702148,107103,-.9778985977172852,0,2479615,.1256980895996094,8735945,-.3728036880493164,5233871,-.4043045043945313,223194,.1493234634399414,2067089,-.1239986419677734,29313790,-.3840656280517578,23784472,-.1409015655517578,20742812,-.2263393402099609,480000,2446698,.1735391616821289,40244240,.164581298828125,16756827,.03729248046875,297863,.4115839004516602,287993,.485504150390625,260611,.8384418487548828,14040975,-.058380126953125,4547447,.1052446365356445,207666,.136871337890625,0,446840,-.2662200927734375,matched (3),31654672,.92455167,2507551.5,2841334.8
201812,830210,707,3750,43234480,12,0,0,0,0,0,0,0,0,0,0,1,4086844,-.2542276382446289,482898,61231796,64939772,-.0247993469238281,18370792,-.1224956512451172,16188553,8193638,.0320148468017578,520271,-.0684928894042969,2009878,-.0638418197631836,30239832,.1805763244628906,124581048,.0224075317382813,99924592,12581881,.0101413726806641,5570899,-.0758209228515625,19190232,3102487,1936706,-.1635780334472656,10904947,19527220,-.2054290771484375,42887904,18192754,15870276,-.0985145568847656,29532788,102143528,.0481166839599609,3434134,.0764055252075195,2352526,-.3892745971679688,43513576,.1017074584960938,981440,-.0379743576049805,122559,.1348018646240234,2460698,2874356,.1477251052856445,7465477,-.1571569442749023,4402885,-.1728916168212891,783552,1.255795478820801,3140112,.4181175231933594,19974404,-.3836078643798828,26730176,.11676025390625,24562618,.1690273284912109,545000,3486928,.3542814254760742,51440016,.2454490661621094,20483194,.2007999420166016,314469,.0542516708374023,147772,-.6672649383544922,538698,.7261266708374023,12480761,-.1177921295166016,4683751,.0295333862304688,126560,-.4952144622802734,1316941,585299,.2699222564697266,matched (3),33473064,.92455167,880123.25,1599995.4
